battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,73,176,4275.98,2.047,6,178,438252513,-53219481,534,2.047,2024-04-11 17:54:49,16.0,177.0,133.20000000000005,133.20000000000005,93.0,10.0,14.87
,71,176,4278.07,2.043,7,178,438252709,-53219360,510,2.043,2024-04-11 17:54:50,16.0,170.0,133.60000000000002,133.60000000000002,94.0,10.0,15.17
,76,177,4279.93,2.036,6,178,438252828,-53219177,442,2.036,2024-04-11 17:54:51,16.0,177.0,133.79999999999995,133.79999999999995,94.0,10.0,15.35
,80,177,4281.76,2.036,6,179,438252902,-53218949,351,2.036,2024-04-11 17:54:52,16.0,184.0,134.20000000000005,134.20000000000005,95.0,10.0,15.37
,78,178,4283.65,2.04,6,180,438252931,-53218704,326,2.04,2024-04-11 17:54:53,16.0,181.0,134.60000000000002,134.60000000000002,95.0,10.0,15.28
,82,178,4285.67,2.053,6,179,438252880,-53218453,417,2.053,2024-04-11 17:54:54,16.0,175.0,135.0,135.0,95.0,10.0,15.12
,68,179,4287.7,2.064,6,180,438252744,-53218231,505,2.064,2024-04-11 17:54:55,16.0,181.0,135.39999999999998,135.39999999999998,96.0,10.0,15.02
,59,179,4289.6,2.054,6,180,438252607,-53218037,520,2.054,2024-04-11 17:54:56,16.0,169.0,135.60000000000002,135.60000000000002,96.0,10.0,14.98
,44,179,4291.27,2.022,6,181,438252504,-53217850,345,2.022,2024-04-11 17:54:57,16.0,149.0,135.79999999999995,135.79999999999995,96.0,10.0,14.89
,43,179,4292.8,1.987,6,180,438252493,-53217655,173,1.987,2024-04-11 17:54:58,16.0,219.0,136.0,136.0,97.0,10.0,14.63
,61,180,4294.34,1.96,6,181,438252555,-53217457,99,1.96,2024-04-11 17:54:59,16.0,169.0,136.20000000000005,136.20000000000005,97.0,10.0,14.09
,63,180,4296.11,1.952,5,180,438252629,-53217232,99,1.952,2024-04-11 17:55:00,16.0,173.0,136.39999999999998,136.39999999999998,97.0,10.0,13.22
,66,180,4298.15,1.993,5,179,438252709,-53216988,151,1.993,2024-04-11 17:55:01,16.0,175.0,136.39999999999998,136.39999999999998,97.0,10.0,12.08
,71,180,4300.15,2.008,5,180,438252846,-53216785,195,2.008,2024-04-11 17:55:02,16.0,172.0,136.60000000000002,136.60000000000002,97.0,10.0,10.73
,71,180,4302.0,1.93,5,179,438253000,-53216620,232,1.93,2024-04-11 17:55:03,16.0,174.0,136.79999999999995,136.79999999999995,98.0,10.0,9.29
,64,180,4303.89,1.96,5,178,438253165,-53216465,235,1.96,2024-04-11 17:55:04,16.0,176.0,136.79999999999995,136.79999999999995,98.0,10.0,7.91
,74,181,4305.87,1.967,5,178,438253301,-53216270,212,1.967,2024-04-11 17:55:05,16.0,169.0,137.0,137.0,98.0,10.0,6.79
,71,181,4307.84,1.967,5,179,438253420,-53216054,202,1.967,2024-04-11 17:55:06,16.0,161.0,137.20000000000005,137.20000000000005,98.0,10.0,6.18
,61,181,4309.82,1.987,5,177,438253545,-53215848,194,1.987,2024-04-11 17:55:07,16.0,172.0,137.20000000000005,137.20000000000005,98.0,10.0,5.9
,65,181,4311.81,1.99,5,176,438253728,-53215687,174,1.99,2024-04-11 17:55:08,16.0,180.0,137.39999999999998,137.39999999999998,98.0,10.0,5.8
,79,181,4313.71,1.964,5,177,438253892,-53215549,166,1.964,2024-04-11 17:55:09,16.0,185.0,137.39999999999998,137.39999999999998,98.0,10.0,5.68
,58,182,4315.43,1.908,5,175,438254029,-53215415,149,1.908,2024-04-11 17:55:10,17.0,151.0,137.39999999999998,137.39999999999998,98.0,10.0,5.46
,0,182,4316.63,1.725,5,174,438254131,-53215319,0,1.725,2024-04-11 17:55:11,17.0,151.0,137.60000000000002,137.60000000000002,99.0,10.0,5.16
,0,182,4317.0,0.471,5,165,438254257,-53215239,0,0.471,2024-04-11 17:55:25,17.0,165.0,137.79999999999995,137.79999999999995,99.0,10.0,0.0
,0,182,4317.39,1.242,5,163,438254359,-53215165,0,1.242,2024-04-11 17:55:26,17.0,166.0,137.79999999999995,137.79999999999995,99.0,10.0,0.0
,0,182,4318.46,1.242,5,164,438254438,-53215071,0,1.242,2024-04-11 17:55:27,17.0,167.0,137.79999999999995,137.79999999999995,99.0,10.0,0.0
,0,182,4319.81,1.36,5,162,438254575,-53214962,0,1.36,2024-04-11 17:55:28,17.0,167.0,137.79999999999995,137.79999999999995,99.0,10.0,0.0
,69,182,4321.79,1.734,5,160,438254729,-53214780,71,1.734,2024-04-11 17:55:29,17.0,168.0,138.0,138.0,99.0,10.0,0.0
,72,182,4324.02,2.035,5,159,438254912,-53214585,200,2.035,2024-04-11 17:55:30,17.0,169.0,138.20000000000005,138.20000000000005,99.0,10.0,0.41
,71,182,4326.09,2.058,5,158,438255093,-53214433,271,2.058,2024-04-11 17:55:31,17.0,161.0,138.20000000000005,138.20000000000005,99.0,10.0,2.9
,82,183,4328.3,2.078,5,157,438255292,-53214284,286,2.078,2024-04-11 17:55:32,17.0,190.0,138.39999999999998,138.39999999999998,99.0,10.0,3.71
,72,183,4330.61,2.049,5,156,438255503,-53214110,275,2.049,2024-04-11 17:55:33,17.0,186.0,138.60000000000002,138.60000000000002,99.0,10.0,4.62
,82,183,4332.78,1.992,5,156,438255685,-53213926,330,1.992,2024-04-11 17:55:34,17.0,180.0,138.79999999999995,138.79999999999995,100.0,10.0,5.85
,68,184,4334.87,2.006,4,155,438255868,-53213759,356,2.006,2024-04-11 17:55:35,17.0,171.0,139.0,139.0,100.0,10.0,6.36
,77,184,4337.06,2.035,4,155,438256050,-53213582,273,2.035,2024-04-11 17:55:36,17.0,175.0,139.20000000000005,139.20000000000005,100.0,10.0,6.77
,74,184,4339.29,2.054,4,156,438256232,-53213404,202,2.054,2024-04-11 17:55:37,17.0,173.0,139.20000000000005,139.20000000000005,100.0,10.0,7.02
,74,184,4341.51,2.068,4,156,438256414,-53213216,152,2.068,2024-04-11 17:55:38,17.0,181.0,139.39999999999998,139.39999999999998,100.0,10.0,7.12
,72,184,4343.79,2.075,4,155,438256595,-53213026,140,2.075,2024-04-11 17:55:39,17.0,178.0,139.39999999999998,139.39999999999998,100.0,10.0,7.0
,75,184,4345.98,2.078,4,156,438256779,-53212840,171,2.078,2024-04-11 17:55:40,17.0,176.0,139.60000000000002,139.60000000000002,101.0,10.0,6.69
,77,185,4348.41,2.126,4,155,438256996,-53212647,198,2.126,2024-04-11 17:55:41,17.0,168.0,139.79999999999995,139.79999999999995,101.0,10.0,6.29
,83,185,4350.78,2.183,4,157,438257233,-53212505,210,2.183,2024-04-11 17:55:42,17.0,177.0,139.79999999999995,139.79999999999995,101.0,10.0,5.86
,80,185,4352.79,2.167,5,158,438257433,-53212410,207,2.167,2024-04-11 17:55:43,17.0,168.0,140.0,140.0,101.0,10.0,5.44
,79,185,4355.11,2.174,5,158,438257660,-53212291,196,2.174,2024-04-11 17:55:44,17.0,175.0,140.20000000000005,140.20000000000005,101.0,10.0,5.18
,77,185,4357.36,2.197,5,159,438257888,-53212195,193,2.197,2024-04-11 17:55:45,17.0,168.0,140.20000000000005,140.20000000000005,101.0,10.0,5.1
,84,186,4359.59,2.214,5,160,438258116,-53212120,212,2.214,2024-04-11 17:55:46,17.0,171.0,140.39999999999998,140.39999999999998,101.0,10.0,5.16
,82,186,4361.84,2.228,5,160,438258344,-53212011,247,2.228,2024-04-11 17:55:47,17.0,170.0,140.60000000000002,140.60000000000002,101.0,10.0,5.29
,82,186,4364.3,2.25,5,158,438258589,-53211892,261,2.25,2024-04-11 17:55:48,17.0,172.0,140.60000000000002,140.60000000000002,102.0,10.0,5.38
,90,186,4366.87,2.369,5,157,438258845,-53211772,266,2.369,2024-04-11 17:55:49,17.0,164.0,140.79999999999995,140.79999999999995,102.0,10.0,5.43
,69,187,4369.34,2.457,6,158,438259089,-53211662,263,2.457,2024-04-11 17:55:50,17.0,160.0,140.79999999999995,140.79999999999995,102.0,10.0,5.43
,69,187,4371.88,2.304,6,156,438259362,-53211565,237,2.304,2024-04-11 17:55:51,17.0,160.0,141.0,141.0,102.0,10.0,5.18
,0,187,4374.76,2.501,6,155,438259653,-53211466,0,2.501,2024-04-11 17:55:52,17.0,165.0,141.0,141.0,102.0,10.0,4.92
,89,187,4377.67,2.851,6,155,438259955,-53211350,61,2.851,2024-04-11 17:55:53,17.0,170.0,141.0,141.0,102.0,10.0,4.43
,91,187,4380.64,2.954,6,155,438260228,-53211190,110,2.954,2024-04-11 17:55:54,17.0,172.0,141.20000000000005,141.20000000000005,102.0,10.0,3.95
,88,187,4383.67,3.012,6,155,438260500,-53210966,119,3.012,2024-04-11 17:55:55,17.0,171.0,141.20000000000005,141.20000000000005,102.0,10.0,3.39
,86,187,4386.65,2.985,6,155,438260756,-53210707,136,2.985,2024-04-11 17:55:56,17.0,183.0,141.20000000000005,141.20000000000005,102.0,10.0,2.86
,85,188,4389.49,2.866,6,155,438260966,-53210433,164,2.866,2024-04-11 17:55:57,17.0,163.0,141.39999999999998,141.39999999999998,102.0,10.0,2.48
,86,188,4392.31,2.874,6,154,438261130,-53210125,173,2.874,2024-04-11 17:55:58,17.0,177.0,141.39999999999998,141.39999999999998,102.0,10.0,2.21
,77,188,4395.08,2.853,6,154,438261267,-53209800,182,2.853,2024-04-11 17:55:59,17.0,176.0,141.60000000000002,141.60000000000002,103.0,10.0,2.14
,82,188,4397.88,2.853,6,153,438261404,-53209470,201,2.853,2024-04-11 17:56:00,17.0,147.0,141.60000000000002,141.60000000000002,103.0,10.0,2.28
,84,188,4400.47,2.853,6,154,438261540,-53209161,187,2.853,2024-04-11 17:56:01,17.0,173.0,141.79999999999995,141.79999999999995,103.0,10.0,2.42
,84,188,4402.83,2.845,6,155,438261659,-53208872,151,2.845,2024-04-11 17:56:02,17.0,179.0,141.79999999999995,141.79999999999995,103.0,10.0,2.65
,84,189,4405.17,2.823,6,154,438261750,-53208584,143,2.823,2024-04-11 17:56:03,17.0,177.0,141.79999999999995,141.79999999999995,103.0,10.0,2.74
,84,189,4407.48,2.754,6,154,438261841,-53208299,147,2.754,2024-04-11 17:56:04,17.0,171.0,142.0,142.0,103.0,10.0,2.82
,85,189,4409.84,2.636,6,154,438261950,-53208020,149,2.636,2024-04-11 17:56:05,17.0,159.0,142.0,142.0,103.0,10.0,2.72
,93,189,4412.18,2.528,7,154,438262068,-53207748,142,2.528,2024-04-11 17:56:06,17.0,179.0,142.20000000000005,142.20000000000005,103.0,10.0,2.58
,84,189,4414.06,2.428,7,154,438262177,-53207542,130,2.428,2024-04-11 17:56:07,17.0,178.0,142.20000000000005,142.20000000000005,103.0,10.0,2.49
,83,189,4416.24,2.375,6,155,438262313,-53207309,167,2.375,2024-04-11 17:56:08,17.0,178.0,142.39999999999998,142.39999999999998,103.0,10.0,2.45
,87,190,4418.57,2.353,6,156,438262467,-53207049,235,2.353,2024-04-11 17:56:09,17.0,170.0,142.39999999999998,142.39999999999998,103.0,10.0,2.56
,96,190,4420.99,2.353,6,156,438262632,-53206791,265,2.353,2024-04-11 17:56:10,17.0,175.0,142.60000000000002,142.60000000000002,104.0,10.0,2.84
,85,190,4423.27,2.324,6,157,438262786,-53206562,343,2.324,2024-04-11 17:56:11,17.0,167.0,142.79999999999995,142.79999999999995,104.0,10.0,3.28
,67,191,4425.08,2.27,6,157,438262933,-53206384,404,2.27,2024-04-11 17:56:12,17.0,178.0,143.0,143.0,104.0,10.0,3.97
,78,191,4426.83,2.255,6,159,438263024,-53206195,432,2.255,2024-04-11 17:56:13,17.0,173.0,143.39999999999998,143.39999999999998,104.0,10.0,4.79
,82,192,4428.55,2.156,7,159,438263115,-53205995,430,2.156,2024-04-11 17:56:14,17.0,162.0,143.60000000000002,143.60000000000002,104.0,10.0,5.82
,82,192,4430.24,2.005,7,159,438263206,-53205797,407,2.005,2024-04-11 17:56:15,17.0,178.0,144.0,144.0,104.0,10.0,6.9
,81,192,4432.04,1.943,7,159,438263297,-53205591,417,1.943,2024-04-11 17:56:16,17.0,179.0,144.20000000000005,144.20000000000005,105.0,10.0,8.01
,81,193,4433.84,1.853,7,160,438263388,-53205382,455,1.853,2024-04-11 17:56:17,17.0,180.0,144.60000000000002,144.60000000000002,105.0,10.0,9.22
,79,193,4435.51,1.853,7,161,438263461,-53205176,495,1.853,2024-04-11 17:56:18,17.0,173.0,145.0,145.0,105.0,10.0,10.52
,81,194,4437.13,1.842,7,162,438263507,-53204967,544,1.842,2024-04-11 17:56:19,17.0,178.0,145.39999999999998,145.39999999999998,106.0,10.0,11.82
,82,194,4438.79,1.823,7,163,438263552,-53204753,541,1.823,2024-04-11 17:56:20,17.0,176.0,145.79999999999995,145.79999999999995,106.0,10.0,13.17
,70,195,4440.55,1.815,6,164,438263615,-53204530,539,1.815,2024-04-11 17:56:21,17.0,187.0,146.0,146.0,106.0,10.0,14.66
,70,195,4442.22,1.806,6,165,438263671,-53204314,485,1.806,2024-04-11 17:56:22,17.0,162.0,146.39999999999998,146.39999999999998,107.0,10.0,15.81
,84,196,4444.02,1.799,7,166,438263671,-53204075,409,1.799,2024-04-11 17:56:23,17.0,178.0,146.79999999999995,146.79999999999995,107.0,10.0,16.66
,80,196,4445.81,1.789,7,167,438263671,-53203837,370,1.789,2024-04-11 17:56:24,17.0,170.0,147.20000000000005,147.20000000000005,107.0,10.0,17.21
,82,197,4447.6,1.792,7,168,438263689,-53203597,353,1.792,2024-04-11 17:56:25,17.0,178.0,147.39999999999998,147.39999999999998,108.0,10.0,17.47
,87,197,4449.47,1.851,7,168,438263734,-53203352,346,1.851,2024-04-11 17:56:26,17.0,165.0,147.79999999999995,147.79999999999995,108.0,10.0,17.37
,74,197,4451.44,1.956,7,170,438263780,-53203093,337,1.956,2024-04-11 17:56:27,17.0,195.0,148.0,148.0,108.0,10.0,17.22
,79,197,4453.46,1.927,7,171,438263808,-53202824,291,1.927,2024-04-11 17:56:28,17.0,167.0,148.20000000000005,148.20000000000005,109.0,10.0,16.69
,73,198,4455.55,1.859,7,172,438263790,-53202546,261,1.859,2024-04-11 17:56:29,17.0,164.0,148.39999999999998,148.39999999999998,109.0,10.0,15.85
,76,198,4457.69,1.902,6,172,438263762,-53202261,244,1.902,2024-04-11 17:56:30,17.0,177.0,148.60000000000002,148.60000000000002,109.0,10.0,14.84
,77,198,4459.94,1.957,6,173,438263780,-53201963,230,1.957,2024-04-11 17:56:31,17.0,180.0,148.79999999999995,148.79999999999995,110.0,10.0,13.83
,77,198,4462.14,1.985,6,173,438263825,-53201671,223,1.985,2024-04-11 17:56:32,17.0,170.0,149.0,149.0,110.0,10.0,12.49
,78,199,4464.34,2.041,6,173,438263871,-53201385,199,2.041,2024-04-11 17:56:33,17.0,177.0,149.0,149.0,110.0,10.0,11.04
,90,199,4466.66,2.103,6,174,438263934,-53201089,162,2.103,2024-04-11 17:56:34,17.0,163.0,149.0,149.0,110.0,10.0,9.68
,79,199,4468.94,2.162,6,174,438264007,-53200802,150,2.162,2024-04-11 17:56:35,17.0,176.0,149.20000000000005,149.20000000000005,110.0,10.0,8.32
,82,199,4471.13,2.197,6,174,438264070,-53200523,189,2.197,2024-04-11 17:56:36,17.0,176.0,149.20000000000005,149.20000000000005,110.0,10.0,7.08
,88,199,4473.41,2.214,6,172,438264144,-53200227,228,2.214,2024-04-11 17:56:37,17.0,176.0,149.39999999999998,149.39999999999998,110.0,10.0,6.16
,77,200,4475.79,2.21,6,172,438264190,-53199915,256,2.21,2024-04-11 17:56:38,17.0,169.0,149.60000000000002,149.60000000000002,111.0,10.0,5.28
,76,200,4478.11,2.275,6,173,438264235,-53199608,223,2.275,2024-04-11 17:56:39,17.0,175.0,149.60000000000002,149.60000000000002,111.0,10.0,4.76
,82,200,4480.61,2.472,6,173,438264297,-53199286,173,2.472,2024-04-11 17:56:40,17.0,153.0,149.79999999999995,149.79999999999995,111.0,10.0,4.48
,78,200,4482.95,2.622,6,172,438264371,-53198985,132,2.622,2024-04-11 17:56:41,17.0,180.0,149.79999999999995,149.79999999999995,111.0,10.0,4.25
,85,200,4484.83,2.509,6,171,438264400,-53198738,127,2.509,2024-04-11 17:56:42,17.0,184.0,150.0,150.0,111.0,10.0,4.16
,76,200,4486.77,2.297,5,171,438264417,-53198480,144,2.297,2024-04-11 17:56:43,17.0,173.0,150.0,150.0,111.0,10.0,4.02
,73,201,4488.71,2.282,5,170,438264428,-53198222,188,2.282,2024-04-11 17:56:44,17.0,185.0,150.20000000000005,150.20000000000005,111.0,10.0,3.97
,78,201,4490.63,2.237,5,171,438264382,-53197972,237,2.237,2024-04-11 17:56:45,17.0,187.0,150.20000000000005,150.20000000000005,111.0,10.0,3.83
,71,201,4492.52,2.192,5,171,438264354,-53197725,247,2.192,2024-04-11 17:56:46,17.0,172.0,150.39999999999998,150.39999999999998,111.0,10.0,3.71
,75,201,4494.47,2.14,5,169,438264371,-53197466,261,2.14,2024-04-11 17:56:47,17.0,172.0,150.39999999999998,150.39999999999998,111.0,10.0,3.62
,71,202,4496.47,2.08,5,168,438264382,-53197201,289,2.08,2024-04-11 17:56:48,17.0,155.0,150.60000000000002,150.60000000000002,112.0,10.0,3.76
,75,202,4498.63,2.068,5,169,438264354,-53196914,254,2.068,2024-04-11 17:56:49,17.0,175.0,150.60000000000002,150.60000000000002,112.0,10.0,3.89
,79,202,4500.8,2.052,5,168,438264354,-53196626,188,2.052,2024-04-11 17:56:50,17.0,159.0,150.60000000000002,150.60000000000002,112.0,10.0,3.89
,74,202,4502.71,2.008,5,168,438264354,-53196369,153,2.008,2024-04-11 17:56:51,17.0,147.0,150.60000000000002,150.60000000000002,112.0,10.0,3.7
,82,202,4504.5,1.923,5,169,438264372,-53196133,122,1.923,2024-04-11 17:56:52,17.0,168.0,150.79999999999995,150.79999999999995,112.0,10.0,3.45
,78,202,4506.49,1.886,5,168,438264435,-53195883,120,1.886,2024-04-11 17:56:53,17.0,170.0,150.79999999999995,150.79999999999995,112.0,10.0,3.15
,81,203,4508.39,1.881,5,167,438264543,-53195660,132,1.881,2024-04-11 17:56:54,17.0,179.0,151.0,151.0,112.0,10.0,2.97
,90,203,4510.33,1.884,4,167,438264679,-53195461,218,1.884,2024-04-11 17:56:55,17.0,179.0,151.20000000000005,151.20000000000005,112.0,10.0,3.0
,73,203,4512.34,1.889,4,166,438264816,-53195268,344,1.889,2024-04-11 17:56:56,17.0,168.0,151.20000000000005,151.20000000000005,112.0,10.0,3.25
,85,204,4514.03,1.857,4,167,438264935,-53195104,373,1.857,2024-04-11 17:56:57,17.0,182.0,151.39999999999998,151.39999999999998,112.0,10.0,3.73
,84,204,4515.78,1.837,4,168,438265043,-53194922,341,1.837,2024-04-11 17:56:58,17.0,177.0,151.60000000000002,151.60000000000002,112.0,10.0,4.64
,79,204,4517.98,1.889,4,168,438265180,-53194672,301,1.889,2024-04-11 17:56:59,17.0,167.0,151.79999999999995,151.79999999999995,113.0,10.0,5.7
,87,204,4519.76,1.85,5,167,438265282,-53194464,264,1.85,2024-04-11 17:57:00,17.0,180.0,152.0,152.0,113.0,10.0,6.69
,79,205,4521.35,1.828,5,167,438265345,-53194281,264,1.828,2024-04-11 17:57:01,17.0,171.0,152.20000000000005,152.20000000000005,113.0,10.0,7.53
,84,205,4523.17,1.848,4,167,438265436,-53194061,284,1.848,2024-04-11 17:57:02,17.0,181.0,152.39999999999998,152.39999999999998,113.0,10.0,8.22
,77,205,4524.89,1.769,4,168,438265509,-53193843,308,1.769,2024-04-11 17:57:03,17.0,179.0,152.60000000000002,152.60000000000002,113.0,10.0,8.74
,87,206,4526.75,1.773,5,168,438265572,-53193609,341,1.773,2024-04-11 17:57:04,17.0,165.0,152.79999999999995,152.79999999999995,114.0,10.0,9.09
,73,206,4528.75,1.775,4,169,438265663,-53193373,371,1.775,2024-04-11 17:57:05,17.0,176.0,153.20000000000005,153.20000000000005,114.0,10.0,9.35
,78,206,4530.56,1.769,4,170,438265771,-53193181,376,1.769,2024-04-11 17:57:06,17.0,179.0,153.39999999999998,153.39999999999998,114.0,10.0,9.63
,68,207,4532.35,1.769,4,170,438265890,-53192987,333,1.769,2024-04-11 17:57:07,17.0,178.0,153.60000000000002,153.60000000000002,114.0,10.0,9.89
,82,207,4534.14,1.773,4,171,438265982,-53192785,318,1.773,2024-04-11 17:57:08,17.0,166.0,153.79999999999995,153.79999999999995,114.0,10.0,10.15
,74,207,4535.86,1.778,4,171,438266090,-53192592,309,1.778,2024-04-11 17:57:09,17.0,171.0,153.79999999999995,153.79999999999995,115.0,10.0,10.37
,79,208,4537.69,1.775,4,172,438266191,-53192373,283,1.775,2024-04-11 17:57:10,17.0,172.0,154.0,154.0,115.0,10.0,10.42
,78,208,4539.44,1.769,4,171,438266237,-53192156,264,1.769,2024-04-11 17:57:11,17.0,172.0,154.20000000000005,154.20000000000005,115.0,10.0,10.3
,87,208,4541.16,1.769,4,172,438266300,-53191934,247,1.769,2024-04-11 17:57:12,17.0,181.0,154.39999999999998,154.39999999999998,115.0,10.0,10.06
,80,208,4542.94,1.769,4,172,438266374,-53191709,258,1.769,2024-04-11 17:57:13,17.0,172.0,154.60000000000002,154.60000000000002,115.0,10.0,9.85
,82,209,4544.7,1.773,4,173,438266419,-53191486,256,1.773,2024-04-11 17:57:14,17.0,176.0,154.79999999999995,154.79999999999995,116.0,10.0,9.66
,76,209,4546.38,1.781,4,173,438266481,-53191274,257,1.781,2024-04-11 17:57:15,16.0,177.0,155.0,155.0,116.0,10.0,9.51
,76,209,4548.17,1.786,4,173,438266539,-53191042,285,1.786,2024-04-11 17:57:16,16.0,183.0,155.20000000000005,155.20000000000005,116.0,10.0,9.5
,84,210,4549.87,1.786,4,173,438266556,-53190820,382,1.786,2024-04-11 17:57:17,16.0,184.0,155.60000000000002,155.60000000000002,116.0,10.0,9.61
,75,210,4551.66,1.786,4,174,438266618,-53190591,411,1.786,2024-04-11 17:57:18,16.0,173.0,155.79999999999995,155.79999999999995,116.0,10.0,9.9
,84,210,4553.62,1.783,4,174,438266675,-53190338,437,1.783,2024-04-11 17:57:19,16.0,192.0,156.20000000000005,156.20000000000005,117.0,10.0,10.44
,70,211,4555.27,1.757,4,175,438266692,-53190122,446,1.757,2024-04-11 17:57:20,16.0,198.0,156.39999999999998,156.39999999999998,117.0,10.0,11.14
,74,211,4556.75,1.722,4,176,438266737,-53189930,406,1.722,2024-04-11 17:57:21,16.0,167.0,156.79999999999995,156.79999999999995,117.0,10.0,11.95
,65,212,4558.32,1.709,4,177,438266782,-53189726,369,1.709,2024-04-11 17:57:22,16.0,185.0,157.0,157.0,117.0,10.0,12.94
,72,212,4559.69,1.676,4,177,438266812,-53189547,326,1.676,2024-04-11 17:57:23,16.0,170.0,157.20000000000005,157.20000000000005,118.0,10.0,13.74
,65,212,4561.09,1.639,4,178,438266828,-53189363,361,1.639,2024-04-11 17:57:24,16.0,179.0,157.39999999999998,157.39999999999998,118.0,10.0,14.45
,60,213,4562.5,1.596,4,179,438266857,-53189176,350,1.596,2024-04-11 17:57:25,16.0,180.0,157.39999999999998,157.39999999999998,118.0,10.0,14.26
,61,213,4563.71,1.54,4,179,438266841,-53189017,316,1.54,2024-04-11 17:57:26,16.0,171.0,157.60000000000002,157.60000000000002,119.0,10.0,13.94
,61,213,4564.8,1.389,4,180,438266796,-53188879,306,1.389,2024-04-11 17:57:27,16.0,171.0,157.79999999999995,157.79999999999995,119.0,10.0,12.8
,78,214,4565.93,1.547,5,168,438267281,-53187697,328,1.547,2024-04-11 17:58:08,16.0,176.0,158.60000000000002,158.60000000000002,119.0,10.0,0.0
,70,214,4567.79,1.814,5,168,438267466,-53187560,555,1.814,2024-04-11 17:58:09,16.0,173.0,158.60000000000002,158.60000000000002,119.0,10.0,0.0
,66,215,4569.65,1.798,5,168,438267634,-53187439,456,1.798,2024-04-11 17:58:10,16.0,182.0,158.79999999999995,158.79999999999995,119.0,10.0,0.0
,73,215,4571.35,1.656,5,167,438267780,-53187331,378,1.656,2024-04-11 17:58:11,16.0,161.0,158.79999999999995,158.79999999999995,119.0,10.0,0.0
,70,215,4573.11,1.48,5,166,438267964,-53187239,320,1.48,2024-04-11 17:58:12,16.0,177.0,159.0,159.0,120.0,10.0,2.94
,78,215,4574.76,1.629,5,165,438268145,-53187160,262,1.629,2024-04-11 17:58:13,16.0,176.0,159.20000000000005,159.20000000000005,120.0,10.0,3.62
,79,216,4576.51,1.667,5,166,438268312,-53187081,251,1.667,2024-04-11 17:58:14,16.0,172.0,159.20000000000005,159.20000000000005,120.0,10.0,4.31
,84,216,4578.25,1.696,5,166,438268463,-53186981,262,1.696,2024-04-11 17:58:15,16.0,179.0,159.39999999999998,159.39999999999998,120.0,10.0,4.85
,92,216,4580.01,1.762,5,165,438268630,-53186821,238,1.762,2024-04-11 17:58:16,16.0,175.0,159.60000000000002,159.60000000000002,120.0,10.0,6.02
,86,217,4582.03,1.785,4,165,438268770,-53186619,305,1.785,2024-04-11 17:58:17,16.0,165.0,159.79999999999995,159.79999999999995,120.0,10.0,6.71
,77,217,4584.08,1.808,4,166,438268912,-53186416,370,1.808,2024-04-11 17:58:18,16.0,183.0,160.0,160.0,121.0,10.0,7.57
,87,217,4586.03,1.797,4,165,438269044,-53186215,358,1.797,2024-04-11 17:58:19,16.0,167.0,160.20000000000005,160.20000000000005,121.0,10.0,8.2
