battery_soc,calories,distance,timestamp,altitude,ascent,descent,enhanced_altitude,enhanced_speed,grade,position_lat,position_long,speed,vertical_speed,heart_rate,temperature
,581,6303.47,2023-04-17 17:34:57,345.6,396.0,46.0,345.6,1.484,16.49,438549481.0,-53255566.0,1.484,0.213,181.0,17.0
,582,6304.77,2023-04-17 17:34:58,345.79999999999995,396.0,46.0,345.79999999999995,1.321,16.09,438549618.0,-53255566.0,1.321,0.219,179.0,17.0
,582,6305.92,2023-04-17 17:34:59,346.0,396.0,46.0,346.0,1.185,15.69,438549754.0,-53255543.0,1.185,0.221,179.0,16.0
,582,6307.42,2023-04-17 17:35:00,346.20000000000005,397.0,46.0,346.20000000000005,1.46,15.46,438549891.0,-53255430.0,1.46,0.219,179.0,16.0
,583,6308.43,2023-04-17 17:35:01,346.4,397.0,46.0,346.4,1.186,15.45,438549982.0,-53255367.0,1.186,0.213,180.0,16.0
,583,6310.17,2023-04-17 17:35:02,346.79999999999995,397.0,46.0,346.79999999999995,1.093,15.65,438550164.0,-53255248.0,1.093,0.211,178.0,16.0
,583,6311.42,2023-04-17 17:35:03,347.0,397.0,46.0,347.0,1.217,15.98,438550255.0,-53255134.0,1.217,0.215,179.0,16.0
,584,6313.04,2023-04-17 17:35:04,347.20000000000005,398.0,46.0,347.20000000000005,1.57,16.61,438550346.0,-53254975.0,1.57,0.215,178.0,16.0
,584,6314.61,2023-04-17 17:35:05,347.6,398.0,46.0,347.6,1.542,17.29,438550482.0,-53254832.0,1.542,0.22,178.0,16.0
,584,6316.08,2023-04-17 17:35:06,347.79999999999995,398.0,46.0,347.79999999999995,1.505,17.6,438550619.0,-53254793.0,1.505,0.221,178.0,16.0
,584,6317.7,2023-04-17 17:35:07,348.0,398.0,46.0,348.0,1.577,17.32,438550801.0,-53254673.0,1.577,0.226,178.0,16.0
,585,6319.02,2023-04-17 17:35:08,348.20000000000005,399.0,46.0,348.20000000000005,1.357,16.77,438550892.0,-53254554.0,1.357,0.226,178.0,16.0
,585,6320.17,2023-04-17 17:35:09,348.6,399.0,46.0,348.6,1.184,16.12,438550983.0,-53254451.0,1.184,0.229,178.0,16.0
,585,6321.41,2023-04-17 17:35:10,348.79999999999995,399.0,46.0,348.79999999999995,1.249,15.52,438551119.0,-53254372.0,1.249,0.227,178.0,16.0
,586,6322.95,2023-04-17 17:35:11,349.0,399.0,46.0,349.0,1.479,15.43,438551210.0,-53254235.0,1.479,0.221,178.0,16.0
,586,6324.61,2023-04-17 17:35:12,349.4,400.0,46.0,349.4,1.635,15.97,438551347.0,-53254093.0,1.635,0.227,180.0,16.0
,586,6326.18,2023-04-17 17:35:13,349.6,400.0,46.0,349.6,1.585,16.64,438551484.0,-53253973.0,1.585,0.229,178.0,16.0
,587,6327.72,2023-04-17 17:35:14,349.79999999999995,400.0,46.0,349.79999999999995,1.548,17.09,438551620.0,-53253837.0,1.548,0.226,178.0,16.0
,587,6329.22,2023-04-17 17:35:15,350.20000000000005,400.0,46.0,350.20000000000005,1.5,17.08,438551711.0,-53253677.0,1.5,0.234,180.0,16.0
,587,6330.87,2023-04-17 17:35:16,350.4,401.0,46.0,350.4,1.635,16.6,438551848.0,-53253535.0,1.635,0.237,179.0,16.0
,588,6332.26,2023-04-17 17:35:17,350.6,401.0,46.0,350.6,1.425,15.7,438551984.0,-53253433.0,1.425,0.234,179.0,16.0
,588,6333.84,2023-04-17 17:35:18,350.79999999999995,401.0,46.0,350.79999999999995,1.55,14.77,438552075.0,-53253279.0,1.55,0.226,178.0,16.0
,588,6335.37,2023-04-17 17:35:19,351.0,401.0,46.0,351.0,1.536,14.01,438552166.0,-53253103.0,1.536,0.221,180.0,16.0
,589,6337.0,2023-04-17 17:35:20,351.20000000000005,402.0,46.0,351.20000000000005,1.614,13.37,438552257.0,-53252921.0,1.614,0.211,180.0,16.0
,589,6338.63,2023-04-17 17:35:21,351.4,402.0,46.0,351.4,1.626,12.86,438552348.0,-53252745.0,1.626,0.199,179.0,16.0
,589,6340.07,2023-04-17 17:35:22,351.6,402.0,46.0,351.6,1.493,12.48,438552439.0,-53252562.0,1.493,0.192,179.0,16.0
,590,6341.46,2023-04-17 17:35:23,351.79999999999995,402.0,46.0,351.79999999999995,1.492,12.12,438552485.0,-53252386.0,1.492,0.184,177.0,16.0
,590,6343.18,2023-04-17 17:35:24,352.0,402.0,46.0,352.0,1.681,11.85,438552485.0,-53252159.0,1.681,0.176,178.0,16.0
,590,6344.62,2023-04-17 17:35:25,352.20000000000005,403.0,46.0,352.20000000000005,1.492,11.63,438552485.0,-53251965.0,1.492,0.176,177.0,16.0
,591,6346.06,2023-04-17 17:35:26,352.4,403.0,46.0,352.4,1.5,11.46,438552439.0,-53251783.0,1.5,0.176,178.0,16.0
,591,6347.35,2023-04-17 17:35:27,352.4,403.0,46.0,352.4,1.492,11.19,438552394.0,-53251607.0,1.492,0.168,177.0,16.0
,591,6348.27,2023-04-17 17:35:28,352.6,403.0,46.0,352.6,1.492,10.9,438552394.0,-53251487.0,1.492,0.16,177.0,16.0
,592,6349.38,2023-04-17 17:35:29,352.79999999999995,403.0,46.0,352.79999999999995,1.425,10.64,438552348.0,-53251351.0,1.425,0.154,177.0,16.0
,592,6350.61,2023-04-17 17:35:30,353.0,403.0,46.0,353.0,1.288,10.51,438552303.0,-53251191.0,1.288,0.149,176.0,16.0
,592,6351.98,2023-04-17 17:35:31,353.20000000000005,404.0,46.0,353.20000000000005,1.25,10.55,438552303.0,-53251015.0,1.25,0.148,177.0,16.0
,593,6353.36,2023-04-17 17:35:32,353.4,404.0,46.0,353.4,1.25,10.89,438552257.0,-53250833.0,1.25,0.149,176.0,16.0
,593,6355.0,2023-04-17 17:35:33,353.79999999999995,404.0,46.0,353.79999999999995,1.25,11.51,438552212.0,-53250617.0,1.25,0.162,177.0,16.0
,593,6356.79,2023-04-17 17:35:34,354.0,404.0,46.0,354.0,1.25,12.42,438552257.0,-53250384.0,1.25,0.176,176.0,16.0
,593,6358.29,2023-04-17 17:35:35,354.20000000000005,405.0,46.0,354.20000000000005,1.25,13.56,438552257.0,-53250179.0,1.25,0.191,177.0,16.0
,594,6359.65,2023-04-17 17:35:36,354.4,405.0,46.0,354.4,1.314,14.89,438552257.0,-53249997.0,1.314,0.203,178.0,16.0
,594,6361.13,2023-04-17 17:35:37,354.79999999999995,405.0,46.0,354.79999999999995,1.314,16.1,438552212.0,-53249798.0,1.314,0.213,178.0,16.0
,594,6362.78,2023-04-17 17:35:38,355.0,405.0,46.0,355.0,1.621,16.95,438552212.0,-53249581.0,1.621,0.219,178.0,16.0
,595,6364.27,2023-04-17 17:35:39,355.20000000000005,406.0,46.0,355.20000000000005,1.512,17.37,438552212.0,-53249382.0,1.512,0.221,180.0,16.0
,595,6365.89,2023-04-17 17:35:40,355.6,406.0,46.0,355.6,1.607,17.52,438552212.0,-53249166.0,1.607,0.227,178.0,16.0
,595,6367.63,2023-04-17 17:35:41,355.79999999999995,406.0,46.0,355.79999999999995,1.713,17.31,438552212.0,-53248933.0,1.713,0.229,178.0,16.0
,596,6369.22,2023-04-17 17:35:42,356.20000000000005,406.0,46.0,356.20000000000005,1.615,16.86,438552166.0,-53248728.0,1.615,0.234,180.0,16.0
,596,6370.69,2023-04-17 17:35:43,356.4,407.0,46.0,356.4,1.491,16.2,438552212.0,-53248529.0,1.491,0.242,179.0,16.0
,596,6372.55,2023-04-17 17:35:44,356.6,407.0,46.0,356.6,1.812,15.59,438552212.0,-53248284.0,1.812,0.243,180.0,16.0
,597,6373.96,2023-04-17 17:35:45,356.79999999999995,407.0,46.0,356.79999999999995,1.505,15.04,438552212.0,-53248097.0,1.505,0.238,180.0,16.0
,597,6375.5,2023-04-17 17:35:46,357.0,407.0,46.0,357.0,1.555,14.57,438552166.0,-53247892.0,1.555,0.227,182.0,16.0
,597,6377.22,2023-04-17 17:35:47,357.20000000000005,408.0,46.0,357.20000000000005,1.686,14.05,438552121.0,-53247664.0,1.686,0.219,180.0,16.0
,598,6378.86,2023-04-17 17:35:48,357.4,408.0,46.0,357.4,1.649,13.44,438552075.0,-53247454.0,1.649,0.207,181.0,16.0
,598,6380.64,2023-04-17 17:35:49,357.6,408.0,46.0,357.6,1.765,12.86,438552030.0,-53247221.0,1.765,0.192,181.0,16.0
,598,6382.45,2023-04-17 17:35:50,357.79999999999995,408.0,46.0,357.79999999999995,1.794,12.25,438552030.0,-53246976.0,1.794,0.184,181.0,16.0
,599,6383.94,2023-04-17 17:35:51,358.0,408.0,46.0,358.0,1.557,11.61,438552030.0,-53246777.0,1.557,0.176,183.0,16.0
,599,6385.56,2023-04-17 17:35:52,358.20000000000005,409.0,46.0,358.20000000000005,1.614,11.08,438552030.0,-53246566.0,1.614,0.176,181.0,16.0
,599,6387.21,2023-04-17 17:35:53,358.4,409.0,46.0,358.4,1.645,10.64,438552030.0,-53246339.0,1.645,0.176,181.0,16.0
,600,6388.71,2023-04-17 17:35:54,358.6,409.0,46.0,358.6,1.556,10.41,438552030.0,-53246140.0,1.556,0.176,181.0,16.0
,600,6390.06,2023-04-17 17:35:55,358.79999999999995,409.0,46.0,358.79999999999995,1.501,10.31,438552075.0,-53245963.0,1.501,0.176,181.0,16.0
,600,6391.38,2023-04-17 17:35:56,359.0,409.0,46.0,359.0,1.5,10.44,438552121.0,-53245804.0,1.5,0.176,181.0,16.0
,601,6392.9,2023-04-17 17:35:57,359.20000000000005,410.0,46.0,359.20000000000005,1.489,10.84,438552212.0,-53245616.0,1.489,0.176,181.0,16.0
,601,6394.63,2023-04-17 17:35:58,359.6,410.0,46.0,359.6,1.69,11.3,438552257.0,-53245406.0,1.69,0.184,181.0,16.0
,601,6396.28,2023-04-17 17:35:59,359.79999999999995,410.0,46.0,359.79999999999995,1.66,11.96,438552348.0,-53245207.0,1.66,0.192,180.0,16.0
,602,6397.91,2023-04-17 17:36:00,360.0,410.0,46.0,360.0,1.636,12.67,438552439.0,-53245030.0,1.636,0.199,180.0,16.0
,602,6399.31,2023-04-17 17:36:01,360.20000000000005,411.0,46.0,360.20000000000005,1.454,13.14,438552530.0,-53244888.0,1.454,0.203,181.0,16.0
,602,6400.93,2023-04-17 17:36:02,360.4,411.0,46.0,360.4,1.6,13.34,438552667.0,-53244729.0,1.6,0.205,180.0,16.0
,603,6402.46,2023-04-17 17:36:03,360.6,411.0,46.0,360.6,1.533,13.23,438552803.0,-53244592.0,1.533,0.203,181.0,16.0
,603,6403.71,2023-04-17 17:36:04,360.79999999999995,411.0,46.0,360.79999999999995,1.455,12.96,438552894.0,-53244479.0,1.455,0.199,179.0,16.0
,603,6405.22,2023-04-17 17:36:05,361.0,411.0,46.0,361.0,1.453,12.61,438552985.0,-53244353.0,1.453,0.192,179.0,16.0
,604,6406.48,2023-04-17 17:36:06,361.4,412.0,46.0,361.4,1.453,12.48,438553167.0,-53244314.0,1.453,0.192,179.0,16.0
,604,6407.86,2023-04-17 17:36:07,361.6,412.0,46.0,361.6,1.472,12.49,438553304.0,-53244251.0,1.472,0.192,179.0,16.0
,604,6409.4,2023-04-17 17:36:08,361.79999999999995,412.0,46.0,361.79999999999995,1.472,12.46,438553441.0,-53244194.0,1.472,0.199,179.0,16.0
,605,6410.95,2023-04-17 17:36:09,361.79999999999995,412.0,46.0,361.79999999999995,1.426,12.49,438553623.0,-53244132.0,1.426,0.195,179.0,16.0
,605,6412.37,2023-04-17 17:36:10,362.0,413.0,46.0,362.0,1.425,12.63,438553759.0,-53244052.0,1.425,0.189,179.0,16.0
,605,6413.81,2023-04-17 17:36:11,362.20000000000005,413.0,46.0,362.20000000000005,1.472,12.69,438553896.0,-53243972.0,1.472,0.181,179.0,16.0
,606,6415.35,2023-04-17 17:36:12,362.6,413.0,46.0,362.6,1.425,12.67,438554032.0,-53243915.0,1.425,0.18,179.0,16.0
,606,6416.91,2023-04-17 17:36:13,362.79999999999995,413.0,46.0,362.79999999999995,1.425,12.56,438554169.0,-53243807.0,1.425,0.179,179.0,16.0
,606,6418.23,2023-04-17 17:36:14,363.0,413.0,46.0,363.0,1.425,12.44,438554260.0,-53243676.0,1.425,0.18,179.0,16.0
,607,6419.73,2023-04-17 17:36:15,363.20000000000005,414.0,46.0,363.20000000000005,1.425,12.49,438554396.0,-53243523.0,1.425,0.181,179.0,16.0
,607,6421.12,2023-04-17 17:36:16,363.4,414.0,46.0,363.4,1.471,12.88,438554487.0,-53243381.0,1.471,0.189,180.0,16.0
,607,6422.86,2023-04-17 17:36:17,363.79999999999995,414.0,46.0,363.79999999999995,1.472,13.42,438554578.0,-53243204.0,1.472,0.203,178.0,16.0
,608,6424.27,2023-04-17 17:36:18,364.0,414.0,46.0,364.0,1.472,14.12,438554669.0,-53243039.0,1.472,0.215,178.0,16.0
,608,6425.79,2023-04-17 17:36:19,364.20000000000005,415.0,46.0,364.20000000000005,1.472,14.69,438554715.0,-53242857.0,1.472,0.215,178.0,16.0
,608,6427.25,2023-04-17 17:36:20,364.4,415.0,46.0,364.4,1.472,15.08,438554806.0,-53242681.0,1.472,0.211,178.0,16.0
,609,6428.73,2023-04-17 17:36:21,364.6,415.0,46.0,364.6,1.425,15.23,438554897.0,-53242505.0,1.425,0.205,178.0,16.0
,609,6430.14,2023-04-17 17:36:22,364.79999999999995,415.0,46.0,364.79999999999995,1.362,15.16,438554942.0,-53242328.0,1.362,0.203,177.0,16.0
,609,6431.61,2023-04-17 17:36:23,365.20000000000005,415.0,46.0,365.20000000000005,1.361,14.92,438554988.0,-53242146.0,1.361,0.207,177.0,16.0
,609,6433.15,2023-04-17 17:36:24,365.4,416.0,46.0,365.4,1.353,14.62,438555033.0,-53241947.0,1.353,0.208,178.0,16.0
,610,6434.49,2023-04-17 17:36:25,365.4,416.0,46.0,365.4,1.342,14.25,438555033.0,-53241765.0,1.342,0.199,177.0,16.0
,610,6435.83,2023-04-17 17:36:26,365.6,416.0,46.0,365.6,1.342,13.83,438555033.0,-53241594.0,1.342,0.187,176.0,16.0
,610,6437.2,2023-04-17 17:36:27,365.79999999999995,416.0,46.0,365.79999999999995,1.325,13.33,438555033.0,-53241407.0,1.325,0.182,176.0,16.0
,611,6438.54,2023-04-17 17:36:28,366.0,416.0,46.0,366.0,1.314,12.89,438555033.0,-53241230.0,1.314,0.176,176.0,16.0
,611,6440.11,2023-04-17 17:36:29,366.20000000000005,417.0,46.0,366.20000000000005,1.325,12.36,438555033.0,-53241025.0,1.325,0.17,176.0,16.0
,611,6441.54,2023-04-17 17:36:30,366.4,417.0,46.0,366.4,1.314,11.87,438555033.0,-53240832.0,1.314,0.165,176.0,16.0
,612,6442.58,2023-04-17 17:36:31,366.4,417.0,46.0,366.4,1.314,11.5,438555033.0,-53240695.0,1.314,0.154,175.0,16.0
,612,6444.29,2023-04-17 17:36:32,366.6,417.0,46.0,366.6,1.314,11.34,438555079.0,-53240479.0,1.314,0.144,175.0,16.0
,612,6445.85,2023-04-17 17:36:33,366.79999999999995,417.0,46.0,366.79999999999995,1.314,11.28,438555124.0,-53240274.0,1.314,0.145,175.0,16.0
,613,6447.4,2023-04-17 17:36:34,367.0,417.0,46.0,367.0,1.306,11.52,438555170.0,-53240075.0,1.306,0.149,176.0,16.0
,613,6448.61,2023-04-17 17:36:35,367.20000000000005,418.0,46.0,367.20000000000005,1.314,11.8,438555215.0,-53239922.0,1.314,0.148,175.0,16.0
,613,6450.12,2023-04-17 17:36:36,367.4,418.0,46.0,367.4,1.314,11.93,438555215.0,-53239717.0,1.314,0.149,175.0,16.0
,614,6451.64,2023-04-17 17:36:37,367.6,418.0,46.0,367.6,1.521,12.04,438555261.0,-53239524.0,1.521,0.153,175.0,16.0
,614,6453.19,2023-04-17 17:36:38,367.79999999999995,418.0,46.0,367.79999999999995,1.437,12.05,438555306.0,-53239319.0,1.437,0.16,175.0,16.0
,614,6454.83,2023-04-17 17:36:39,368.0,418.0,46.0,368.0,1.624,11.9,438555261.0,-53239103.0,1.624,0.168,175.0,16.0
,615,6456.57,2023-04-17 17:36:40,368.20000000000005,419.0,46.0,368.20000000000005,1.727,11.65,438555215.0,-53238875.0,1.727,0.176,175.0,16.0
,615,6458.19,2023-04-17 17:36:41,368.4,419.0,46.0,368.4,1.639,11.52,438555215.0,-53238665.0,1.639,0.176,175.0,16.0
,615,6459.98,2023-04-17 17:36:42,368.6,419.0,46.0,368.6,1.769,11.48,438555215.0,-53238426.0,1.769,0.176,174.0,16.0
,615,6461.93,2023-04-17 17:36:43,368.79999999999995,419.0,46.0,368.79999999999995,1.917,11.33,438555215.0,-53238170.0,1.917,0.176,174.0,16.0
,616,6463.76,2023-04-17 17:36:44,369.0,419.0,46.0,369.0,1.843,11.06,438555215.0,-53237925.0,1.843,0.176,174.0,16.0
,616,6465.35,2023-04-17 17:36:45,369.20000000000005,420.0,46.0,369.20000000000005,1.635,10.75,438555215.0,-53237714.0,1.635,0.176,174.0,16.0
,616,6466.87,2023-04-17 17:36:46,369.4,420.0,46.0,369.4,1.619,10.49,438555306.0,-53237527.0,1.619,0.176,174.0,16.0
,617,6468.25,2023-04-17 17:36:47,369.79999999999995,420.0,46.0,369.79999999999995,1.619,10.52,438555352.0,-53237350.0,1.619,0.184,174.0,16.0
,617,6469.88,2023-04-17 17:36:48,370.0,420.0,46.0,370.0,1.619,10.84,438555443.0,-53237174.0,1.619,0.192,174.0,16.0
,617,6471.6,2023-04-17 17:36:49,370.20000000000005,421.0,46.0,370.20000000000005,1.704,11.38,438555580.0,-53236998.0,1.704,0.199,176.0,16.0
,618,6473.06,2023-04-17 17:36:50,370.6,421.0,46.0,370.6,1.564,12.02,438555671.0,-53236833.0,1.564,0.211,174.0,16.0
,618,6474.53,2023-04-17 17:36:51,370.79999999999995,421.0,46.0,370.79999999999995,1.564,12.85,438555762.0,-53236679.0,1.564,0.221,174.0,16.0
,618,6476.25,2023-04-17 17:36:52,371.0,421.0,46.0,371.0,1.688,13.66,438555898.0,-53236560.0,1.688,0.226,175.0,16.0
,619,6477.75,2023-04-17 17:36:53,371.20000000000005,422.0,46.0,371.20000000000005,1.565,14.16,438556035.0,-53236457.0,1.565,0.226,174.0,16.0
,619,6479.25,2023-04-17 17:36:54,371.4,422.0,46.0,371.4,1.498,14.23,438556171.0,-53236361.0,1.498,0.221,175.0,16.0
,619,6480.67,2023-04-17 17:36:55,371.79999999999995,422.0,46.0,371.79999999999995,1.435,14.07,438556308.0,-53236281.0,1.435,0.22,175.0,16.0
,620,6482.18,2023-04-17 17:36:56,372.0,422.0,46.0,372.0,1.495,13.96,438556490.0,-53236241.0,1.495,0.215,175.0,16.0
,620,6483.76,2023-04-17 17:36:57,372.20000000000005,423.0,46.0,372.20000000000005,1.576,14.03,438556626.0,-53236161.0,1.576,0.215,175.0,16.0
,620,6485.35,2023-04-17 17:36:58,372.4,423.0,46.0,372.4,1.594,14.21,438556808.0,-53236082.0,1.594,0.211,174.0,16.0
,621,6486.7,2023-04-17 17:36:59,372.6,423.0,46.0,372.6,1.464,14.27,438556945.0,-53236042.0,1.464,0.205,174.0,16.0
,621,6488.19,2023-04-17 17:37:00,372.79999999999995,423.0,46.0,372.79999999999995,1.464,14.01,438557081.0,-53236019.0,1.464,0.203,174.0,16.0
,621,6489.92,2023-04-17 17:37:01,373.0,423.0,46.0,373.0,1.481,13.48,438557263.0,-53236042.0,1.481,0.199,173.0,16.0
,621,6491.55,2023-04-17 17:37:02,373.20000000000005,424.0,46.0,373.20000000000005,1.481,12.77,438557445.0,-53236082.0,1.481,0.192,174.0,16.0
,622,6492.97,2023-04-17 17:37:03,373.20000000000005,424.0,46.0,373.20000000000005,1.426,11.91,438557582.0,-53236161.0,1.426,0.176,174.0,16.0
,622,6494.46,2023-04-17 17:37:04,373.6,424.0,46.0,373.6,1.436,11.17,438557764.0,-53236161.0,1.436,0.168,173.0,16.0
,622,6495.75,2023-04-17 17:37:05,373.79999999999995,424.0,46.0,373.79999999999995,1.436,10.77,438557901.0,-53236161.0,1.436,0.169,173.0,16.0
,623,6497.13,2023-04-17 17:37:06,374.0,424.0,46.0,374.0,1.444,10.79,438558037.0,-53236099.0,1.444,0.172,173.0,16.0
,623,6498.81,2023-04-17 17:37:07,374.20000000000005,425.0,46.0,374.20000000000005,1.444,11.12,438558219.0,-53236059.0,1.444,0.175,173.0,16.0
,623,6500.49,2023-04-17 17:37:08,374.4,425.0,46.0,374.4,1.444,11.66,438558401.0,-53236059.0,1.444,0.178,174.0,16.0
,624,6502.14,2023-04-17 17:37:09,374.4,425.0,46.0,374.4,1.444,12.03,438558583.0,-53236059.0,1.444,0.172,175.0,16.0
,624,6503.63,2023-04-17 17:37:10,374.6,425.0,46.0,374.6,1.444,12.11,438558720.0,-53236042.0,1.444,0.167,173.0,16.0
,624,6505.11,2023-04-17 17:37:11,374.79999999999995,425.0,46.0,374.79999999999995,1.487,11.83,438558902.0,-53236019.0,1.487,0.161,175.0,16.0
,625,6506.41,2023-04-17 17:37:12,374.79999999999995,425.0,46.0,374.79999999999995,1.436,11.29,438559038.0,-53236019.0,1.436,0.149,174.0,16.0
,625,6507.91,2023-04-17 17:37:13,375.0,426.0,46.0,375.0,1.417,10.5,438559175.0,-53235979.0,1.417,0.132,173.0,16.0
,625,6509.12,2023-04-17 17:37:14,375.20000000000005,426.0,46.0,375.20000000000005,1.417,9.65,438559311.0,-53235922.0,1.417,0.126,173.0,16.0
,625,6510.29,2023-04-17 17:37:15,375.4,426.0,46.0,375.4,1.327,9.12,438559448.0,-53235860.0,1.327,0.126,174.0,16.0
,626,6511.65,2023-04-17 17:37:16,375.6,426.0,46.0,375.6,1.417,9.04,438559585.0,-53235820.0,1.417,0.132,172.0,16.0
,626,6513.39,2023-04-17 17:37:17,375.79999999999995,426.0,46.0,375.79999999999995,1.415,9.5,438559767.0,-53235763.0,1.415,0.141,172.0,16.0
,626,6514.99,2023-04-17 17:37:18,376.0,426.0,46.0,376.0,1.325,10.37,438559903.0,-53235684.0,1.325,0.154,172.0,16.0
,627,6516.25,2023-04-17 17:37:19,376.20000000000005,427.0,46.0,376.20000000000005,1.314,11.34,438560040.0,-53235604.0,1.314,0.16,173.0,16.0
,627,6517.27,2023-04-17 17:37:20,376.4,427.0,46.0,376.4,1.313,12.22,438560131.0,-53235541.0,1.313,0.168,172.0,16.0
,627,6518.27,2023-04-17 17:37:21,376.6,427.0,46.0,376.6,1.278,12.79,438560222.0,-53235484.0,1.278,0.176,171.0,16.0
,628,6519.47,2023-04-17 17:37:22,376.79999999999995,427.0,46.0,376.79999999999995,1.278,13.09,438560358.0,-53235422.0,1.278,0.176,172.0,16.0
,628,6520.96,2023-04-17 17:37:23,377.0,427.0,46.0,377.0,1.278,13.16,438560495.0,-53235325.0,1.278,0.176,172.0,16.0
,628,6522.45,2023-04-17 17:37:24,377.20000000000005,428.0,46.0,377.20000000000005,1.324,13.07,438560631.0,-53235223.0,1.324,0.176,173.0,16.0
,629,6523.87,2023-04-17 17:37:25,377.4,428.0,46.0,377.4,1.325,13.02,438560722.0,-53235103.0,1.325,0.176,171.0,16.0
,629,6525.31,2023-04-17 17:37:26,377.6,428.0,46.0,377.6,1.333,13.05,438560859.0,-53234984.0,1.333,0.176,172.0,16.0
,629,6526.8,2023-04-17 17:37:27,377.79999999999995,428.0,46.0,377.79999999999995,1.333,13.26,438560950.0,-53234825.0,1.333,0.176,173.0,16.0
,629,6528.29,2023-04-17 17:37:28,378.0,428.0,46.0,378.0,1.334,13.54,438561086.0,-53234699.0,1.334,0.176,171.0,16.0
,630,6529.9,2023-04-17 17:37:29,378.20000000000005,429.0,46.0,378.20000000000005,1.342,13.74,438561223.0,-53234569.0,1.342,0.176,171.0,16.0
,630,6531.4,2023-04-17 17:37:30,378.4,429.0,46.0,378.4,1.353,13.86,438561314.0,-53234409.0,1.353,0.176,171.0,16.0
,630,6532.79,2023-04-17 17:37:31,378.6,429.0,46.0,378.6,1.47,13.83,438561405.0,-53234250.0,1.47,0.176,171.0,16.0
,631,6534.33,2023-04-17 17:37:32,378.79999999999995,429.0,46.0,378.79999999999995,1.527,13.71,438561496.0,-53234074.0,1.527,0.176,172.0,16.0
,631,6536.12,2023-04-17 17:37:33,379.0,429.0,46.0,379.0,1.528,13.6,438561541.0,-53233852.0,1.528,0.176,170.0,16.0
,631,6537.79,2023-04-17 17:37:34,379.20000000000005,430.0,46.0,379.20000000000005,1.676,13.45,438561587.0,-53233641.0,1.676,0.176,170.0,16.0
,632,6539.43,2023-04-17 17:37:35,379.4,430.0,46.0,379.4,1.656,13.13,438561587.0,-53233414.0,1.656,0.176,171.0,16.0
,632,6540.91,2023-04-17 17:37:36,379.6,430.0,46.0,379.6,1.558,12.81,438561587.0,-53233220.0,1.558,0.176,170.0,16.0
,632,6542.4,2023-04-17 17:37:37,379.79999999999995,430.0,46.0,379.79999999999995,1.556,12.37,438561587.0,-53233021.0,1.556,0.176,171.0,16.0
,633,6544.12,2023-04-17 17:37:38,380.0,430.0,46.0,380.0,1.7,11.95,438561587.0,-53232794.0,1.7,0.176,171.0,16.0
,633,6545.68,2023-04-17 17:37:39,380.20000000000005,431.0,46.0,380.20000000000005,1.566,11.64,438561587.0,-53232583.0,1.566,0.176,172.0,16.0
,633,6547.27,2023-04-17 17:37:40,380.4,431.0,46.0,380.4,1.592,11.38,438561541.0,-53232390.0,1.592,0.176,171.0,16.0
,633,6548.71,2023-04-17 17:37:41,380.6,431.0,46.0,380.6,1.565,11.18,438561496.0,-53232208.0,1.565,0.176,172.0,16.0
,634,6550.44,2023-04-17 17:37:42,380.79999999999995,431.0,46.0,380.79999999999995,1.685,11.01,438561359.0,-53232031.0,1.685,0.176,172.0,16.0
,634,6552.1,2023-04-17 17:37:43,381.0,431.0,46.0,381.0,1.666,10.74,438561223.0,-53231889.0,1.666,0.176,171.0,16.0
,634,6553.91,2023-04-17 17:37:44,381.0,432.0,46.0,381.0,1.785,10.34,438561041.0,-53231753.0,1.785,0.168,171.0,16.0
,635,6555.46,2023-04-17 17:37:45,381.20000000000005,432.0,46.0,381.20000000000005,1.57,9.82,438560950.0,-53231605.0,1.57,0.16,172.0,16.0
,635,6556.94,2023-04-17 17:37:46,381.4,432.0,46.0,381.4,1.564,9.4,438560859.0,-53231451.0,1.564,0.153,171.0,16.0
,635,6558.64,2023-04-17 17:37:47,381.6,432.0,46.0,381.6,1.654,9.01,438560722.0,-53231309.0,1.654,0.149,171.0,16.0
,636,6560.55,2023-04-17 17:37:48,381.79999999999995,432.0,46.0,381.79999999999995,1.885,8.69,438560586.0,-53231104.0,1.885,0.148,171.0,16.0
,636,6562.17,2023-04-17 17:37:49,382.0,432.0,46.0,382.0,1.658,8.53,438560495.0,-53230922.0,1.658,0.149,172.0,16.0
,636,6563.74,2023-04-17 17:37:50,382.0,433.0,46.0,382.0,1.603,8.47,438560404.0,-53230729.0,1.603,0.145,171.0,16.0
,637,6565.29,2023-04-17 17:37:51,382.20000000000005,433.0,46.0,382.20000000000005,1.611,8.44,438560358.0,-53230529.0,1.611,0.144,171.0,16.0
,637,6566.95,2023-04-17 17:37:52,382.4,433.0,46.0,382.4,1.611,8.45,438560313.0,-53230330.0,1.611,0.145,172.0,16.0
,637,6568.75,2023-04-17 17:37:53,382.4,433.0,46.0,382.4,1.611,8.29,438560222.0,-53230097.0,1.611,0.141,172.0,16.0
,637,6570.49,2023-04-17 17:37:54,382.6,433.0,46.0,382.6,1.611,8.0,438560176.0,-53229875.0,1.611,0.132,170.0,16.0
,638,6572.48,2023-04-17 17:37:55,382.6,433.0,46.0,382.6,1.661,7.68,438560085.0,-53229631.0,1.661,0.118,170.0,16.0
,638,6574.19,2023-04-17 17:37:56,382.6,433.0,46.0,382.6,1.751,7.22,438560040.0,-53229426.0,1.751,0.102,170.0,15.0
