calories,heart_rate,timestamp,battery_soc,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
1271,143,2024-01-06 10:15:45,,10.0,16360.58,8.897,5.0,438424143.0,-53224310.0,8.897,202.60000000000002,202.60000000000002,538.0,365.0,-4.45
1271,143,2024-01-06 10:15:46,,10.0,16369.54,9.133,4.0,438423583.0,-53223331.0,9.133,202.0,202.0,538.0,365.0,-4.93
1271,143,2024-01-06 10:15:47,,10.0,16377.51,7.853,4.0,438423122.0,-53222448.0,7.853,201.60000000000002,201.60000000000002,538.0,366.0,-5.36
1272,143,2024-01-06 10:15:48,,10.0,16384.8,7.496,4.0,438422537.0,-53221759.0,7.496,201.39999999999998,201.39999999999998,538.0,366.0,-5.62
1272,144,2024-01-06 10:15:49,,10.0,16391.82,7.07,4.0,438421901.0,-53221254.0,7.07,201.20000000000005,201.20000000000005,538.0,367.0,-5.58
1272,144,2024-01-06 10:15:50,,10.0,16398.84,6.923,5.0,438421263.0,-53220829.0,6.923,201.20000000000005,201.20000000000005,538.0,367.0,-5.23
1272,144,2024-01-06 10:15:51,,10.0,16404.81,6.252,4.0,438420672.0,-53220490.0,6.252,201.0,201.0,538.0,368.0,-4.71
1273,145,2024-01-06 10:15:52,,10.0,16410.55,5.933,4.0,438420167.0,-53220074.0,5.933,201.20000000000005,201.20000000000005,538.0,368.0,-4.09
1273,146,2024-01-06 10:15:53,,10.0,16416.68,5.535,5.0,438419585.0,-53219625.0,5.535,201.39999999999998,201.39999999999998,538.0,368.0,-3.35
1273,147,2024-01-06 10:15:54,,10.0,16419.99,6.114,5.0,438419289.0,-53219429.0,6.114,201.60000000000002,201.60000000000002,538.0,368.0,-2.42
1273,148,2024-01-06 10:15:55,,10.0,16423.34,4.841,5.0,438418930.0,-53219268.0,4.841,201.79999999999995,201.79999999999995,538.0,368.0,-0.85
1274,149,2024-01-06 10:15:56,,10.0,16425.87,4.507,5.0,438418694.0,-53219184.0,4.507,202.20000000000005,202.20000000000005,538.0,368.0,0.0
1274,150,2024-01-06 10:15:57,,10.0,16428.29,4.002,5.0,438418424.0,-53219218.0,4.002,202.39999999999998,202.39999999999998,538.0,368.0,0.82
1274,151,2024-01-06 10:15:58,,10.0,16429.85,3.608,5.0,438418280.0,-53219258.0,3.608,202.79999999999995,202.79999999999995,538.0,368.0,2.07
1274,152,2024-01-06 10:15:59,,10.0,16431.71,3.182,4.0,438418056.0,-53219298.0,3.182,203.0,203.0,538.0,368.0,3.13
1275,152,2024-01-06 10:16:00,,10.0,16433.63,2.87,4.0,438417873.0,-53219375.0,2.87,203.39999999999998,203.39999999999998,539.0,368.0,4.17
1275,153,2024-01-06 10:16:01,,10.0,16435.56,2.631,4.0,438417647.0,-53219433.0,2.631,203.79999999999995,203.79999999999995,539.0,368.0,5.19
1275,152,2024-01-06 10:16:02,,10.0,16437.64,2.495,4.0,438417464.0,-53219511.0,2.495,204.0,204.0,539.0,368.0,6.2
1275,151,2024-01-06 10:16:03,,10.0,16439.98,2.457,4.0,438417196.0,-53219612.0,2.457,204.20000000000005,204.20000000000005,540.0,368.0,7.17
1276,152,2024-01-06 10:16:04,,10.0,16441.46,2.433,4.0,438417051.0,-53219694.0,2.433,204.60000000000002,204.60000000000002,540.0,368.0,8.05
1276,152,2024-01-06 10:16:05,,10.0,16443.48,2.34,4.0,438416871.0,-53219849.0,2.34,204.79999999999995,204.79999999999995,540.0,368.0,8.78
1276,151,2024-01-06 10:16:06,,10.0,16446.13,2.267,4.0,438416645.0,-53220041.0,2.267,205.0,205.0,541.0,368.0,9.26
1276,151,2024-01-06 10:16:07,,10.0,16447.97,2.153,4.0,438416505.0,-53220185.0,2.153,205.0,205.0,541.0,368.0,9.44
1277,152,2024-01-06 10:16:08,,10.0,16450.3,2.113,4.0,438416282.0,-53220344.0,2.113,205.20000000000005,205.20000000000005,541.0,368.0,9.26
1277,152,2024-01-06 10:16:09,,10.0,16453.11,2.248,4.0,438416010.0,-53220542.0,2.248,205.39999999999998,205.39999999999998,541.0,368.0,8.76
1277,153,2024-01-06 10:16:10,,10.0,16455.36,2.394,4.0,438415825.0,-53220740.0,2.394,205.39999999999998,205.39999999999998,541.0,368.0,8.1
1277,153,2024-01-06 10:16:11,,10.0,16458.38,2.559,4.0,438415556.0,-53220955.0,2.559,205.60000000000002,205.60000000000002,542.0,368.0,7.37
1278,152,2024-01-06 10:16:12,,10.0,16460.34,2.686,4.0,438415413.0,-53221117.0,2.686,205.60000000000002,205.60000000000002,542.0,368.0,6.61
1278,152,2024-01-06 10:16:13,,10.0,16462.62,2.598,4.0,438415189.0,-53221299.0,2.598,205.79999999999995,205.79999999999995,542.0,368.0,5.85
1278,152,2024-01-06 10:16:14,,10.0,16465.3,2.62,5.0,438414962.0,-53221535.0,2.62,206.0,206.0,542.0,368.0,5.17
1278,151,2024-01-06 10:16:15,,10.0,16467.79,2.586,5.0,438414777.0,-53221753.0,2.586,206.0,206.0,542.0,368.0,4.67
1279,153,2024-01-06 10:16:16,,10.0,16470.67,2.701,5.0,438414595.0,-53222050.0,2.701,206.20000000000005,206.20000000000005,542.0,368.0,4.37
1279,155,2024-01-06 10:16:17,,10.0,16473.01,2.853,5.0,438414413.0,-53222286.0,2.853,206.39999999999998,206.39999999999998,542.0,368.0,4.26
1279,154,2024-01-06 10:16:18,,10.0,16475.99,2.964,5.0,438414189.0,-53222583.0,2.964,206.39999999999998,206.39999999999998,542.0,368.0,4.27
1280,154,2024-01-06 10:16:19,,10.0,16479.33,3.219,5.0,438413961.0,-53222917.0,3.219,206.60000000000002,206.60000000000002,543.0,368.0,4.31
1280,154,2024-01-06 10:16:20,,10.0,16482.92,3.426,5.0,438413733.0,-53223296.0,3.426,206.79999999999995,206.79999999999995,543.0,368.0,4.3
1280,153,2024-01-06 10:16:21,,10.0,16486.85,3.674,4.0,438413462.0,-53223694.0,3.674,206.79999999999995,206.79999999999995,543.0,368.0,4.21
1280,154,2024-01-06 10:16:22,,10.0,16490.48,3.657,4.0,438413190.0,-53224032.0,3.657,207.0,207.0,543.0,368.0,4.07
1281,155,2024-01-06 10:16:23,,10.0,16495.22,3.639,4.0,438412828.0,-53224484.0,3.639,207.20000000000005,207.20000000000005,543.0,368.0,3.91
1281,155,2024-01-06 10:16:24,,10.0,16498.93,3.643,4.0,438412508.0,-53224808.0,3.643,207.39999999999998,207.39999999999998,543.0,368.0,3.84
1281,155,2024-01-06 10:16:25,,10.0,16502.02,3.646,4.0,438412233.0,-53225035.0,3.646,207.60000000000002,207.60000000000002,543.0,368.0,3.9
1281,155,2024-01-06 10:16:26,,10.0,16506.0,3.848,4.0,438411831.0,-53225250.0,3.848,208.0,208.0,544.0,368.0,4.09
1282,156,2024-01-06 10:16:27,,10.0,16509.68,3.715,4.0,438411465.0,-53225396.0,3.715,208.20000000000005,208.20000000000005,544.0,368.0,4.37
1282,156,2024-01-06 10:16:28,,10.0,16513.26,3.604,4.0,438411101.0,-53225479.0,3.604,208.20000000000005,208.20000000000005,544.0,368.0,4.65
1282,156,2024-01-06 10:16:29,,10.0,16516.76,3.523,5.0,438410741.0,-53225537.0,3.523,208.39999999999998,208.39999999999998,544.0,368.0,4.83
1282,155,2024-01-06 10:16:30,,10.0,16521.92,3.677,5.0,438410158.0,-53225616.0,3.677,208.20000000000005,208.20000000000005,544.0,368.0,4.74
1283,155,2024-01-06 10:16:31,,10.0,16525.92,4.453,5.0,438409736.0,-53225679.0,4.453,208.20000000000005,208.20000000000005,545.0,368.0,4.31
1283,154,2024-01-06 10:16:32,,10.0,16531.03,4.764,5.0,438409198.0,-53225720.0,4.764,208.0,208.0,545.0,368.0,3.53
1283,153,2024-01-06 10:16:33,,10.0,16537.81,5.201,5.0,438408477.0,-53225684.0,5.201,207.79999999999995,207.79999999999995,545.0,368.0,2.36
1283,152,2024-01-06 10:16:34,,10.0,16544.13,5.952,5.0,438407795.0,-53225607.0,5.952,207.39999999999998,207.39999999999998,545.0,368.0,0.83
1284,150,2024-01-06 10:16:35,,10.0,16550.85,6.334,5.0,438407069.0,-53225468.0,6.334,207.20000000000005,207.20000000000005,545.0,368.0,-0.66
1284,149,2024-01-06 10:16:36,,10.0,16556.86,6.869,5.0,438406427.0,-53225369.0,6.869,206.79999999999995,206.79999999999995,545.0,368.0,-1.94
1284,148,2024-01-06 10:16:37,,10.0,16563.86,6.897,5.0,438405706.0,-53225251.0,6.897,206.60000000000002,206.60000000000002,545.0,369.0,-2.93
1284,147,2024-01-06 10:16:38,,10.0,16571.87,6.625,5.0,438404844.0,-53225109.0,6.625,206.39999999999998,206.39999999999998,545.0,369.0,-3.54
1285,146,2024-01-06 10:16:39,,10.0,16578.8,6.366,5.0,438404110.0,-53225010.0,6.366,206.0,206.0,545.0,369.0,-3.97
1285,146,2024-01-06 10:16:40,,10.0,16584.77,7.054,5.0,438403469.0,-53224817.0,7.054,205.60000000000002,205.60000000000002,545.0,369.0,-4.18
1285,145,2024-01-06 10:16:41,,10.0,16593.5,7.321,5.0,438402616.0,-53224353.0,7.321,205.20000000000005,205.20000000000005,545.0,370.0,-4.33
1285,144,2024-01-06 10:16:42,,10.0,16601.43,7.499,6.0,438401924.0,-53223762.0,7.499,204.79999999999995,204.79999999999995,545.0,370.0,-4.64
1286,144,2024-01-06 10:16:43,,10.0,16608.18,8.045,6.0,438401328.0,-53223225.0,8.045,204.0,204.0,545.0,371.0,-5.07
1286,143,2024-01-06 10:16:44,,10.0,16616.21,8.075,6.0,438400564.0,-53222684.0,8.075,203.39999999999998,203.39999999999998,545.0,371.0,-5.59
1286,143,2024-01-06 10:16:45,,10.0,16623.81,7.487,6.0,438399792.0,-53222355.0,7.487,202.60000000000002,202.60000000000002,545.0,372.0,-6.15
1286,143,2024-01-06 10:16:46,,10.0,16631.89,7.339,6.0,438398972.0,-53222057.0,7.339,202.0,202.0,545.0,373.0,-6.68
1287,142,2024-01-06 10:16:47,,10.0,16640.02,7.446,6.0,438398155.0,-53221664.0,7.446,201.39999999999998,201.39999999999998,545.0,373.0,-7.07
1287,142,2024-01-06 10:16:48,,10.0,16648.03,7.505,6.0,438397423.0,-53221079.0,7.505,200.60000000000002,200.60000000000002,545.0,374.0,-7.43
1287,141,2024-01-06 10:16:49,,10.0,16656.25,8.217,6.0,438396867.0,-53220256.0,8.217,199.79999999999995,199.79999999999995,545.0,375.0,-7.88
1287,140,2024-01-06 10:16:50,,10.0,16666.71,8.573,6.0,438396235.0,-53219102.0,8.573,199.0,199.0,545.0,375.0,-8.21
1288,140,2024-01-06 10:16:51,,10.0,16675.24,8.592,6.0,438395769.0,-53218095.0,8.592,198.39999999999998,198.39999999999998,545.0,376.0,-8.34
1288,140,2024-01-06 10:16:52,,10.0,16681.11,7.469,6.0,438395442.0,-53217443.0,7.469,197.79999999999995,197.79999999999995,545.0,377.0,-8.32
1288,140,2024-01-06 10:16:53,,10.0,16687.7,6.794,6.0,438394953.0,-53216825.0,6.794,197.60000000000002,197.60000000000002,545.0,378.0,-7.94
1288,140,2024-01-06 10:16:54,,10.0,16694.39,6.493,6.0,438394317.0,-53216411.0,6.493,197.20000000000005,197.20000000000005,545.0,378.0,-7.27
1288,141,2024-01-06 10:16:55,,10.0,16700.43,6.127,6.0,438393679.0,-53216262.0,6.127,197.0,197.0,545.0,378.0,-6.51
1289,141,2024-01-06 10:16:56,,10.0,16707.54,5.856,6.0,438392917.0,-53216234.0,5.856,196.60000000000002,196.60000000000002,545.0,379.0,-5.76
1289,141,2024-01-06 10:16:57,,10.0,16712.6,5.842,6.0,438392367.0,-53216180.0,5.842,196.39999999999998,196.39999999999998,545.0,379.0,-5.09
1289,142,2024-01-06 10:16:58,,10.0,16718.96,6.018,6.0,438391685.0,-53216042.0,6.018,196.0,196.0,545.0,379.0,-4.56
1289,143,2024-01-06 10:16:59,,10.0,16726.96,6.396,6.0,438390873.0,-53215754.0,6.396,195.79999999999995,195.79999999999995,545.0,380.0,-4.22
1290,143,2024-01-06 10:17:00,,10.0,16732.56,6.477,6.0,438390312.0,-53215458.0,6.477,195.39999999999998,195.39999999999998,545.0,380.0,-4.1
1290,142,2024-01-06 10:17:01,,10.0,16739.54,6.875,6.0,438389638.0,-53214990.0,6.875,195.0,195.0,545.0,380.0,-4.2
1290,143,2024-01-06 10:17:02,,10.0,16747.46,7.503,6.0,438388954.0,-53214377.0,7.503,194.39999999999998,194.39999999999998,545.0,381.0,-4.53
1290,143,2024-01-06 10:17:03,,10.0,16755.97,8.186,6.0,438388228.0,-53213671.0,8.186,193.79999999999995,193.79999999999995,545.0,381.0,-5.03
1291,144,2024-01-06 10:17:04,,10.0,16764.87,8.686,6.0,438387589.0,-53212807.0,8.686,193.20000000000005,193.20000000000005,545.0,382.0,-5.57
1291,143,2024-01-06 10:17:05,,10.0,16775.69,8.887,6.0,438386993.0,-53211572.0,8.887,192.60000000000002,192.60000000000002,545.0,382.0,-6.03
1291,144,2024-01-06 10:17:06,,10.0,16783.47,9.224,6.0,438386702.0,-53210600.0,9.224,192.20000000000005,192.20000000000005,545.0,383.0,-6.25
1291,142,2024-01-06 10:17:07,,10.0,16792.8,9.242,6.0,438386386.0,-53209416.0,9.242,192.20000000000005,192.20000000000005,545.0,383.0,-6.06
1292,139,2024-01-06 10:17:08,,10.0,16801.52,8.882,6.0,438386154.0,-53208285.0,8.882,192.20000000000005,192.20000000000005,545.0,384.0,-5.41
1292,138,2024-01-06 10:17:09,,10.0,16809.46,8.133,6.0,438385969.0,-53207243.0,8.133,192.20000000000005,192.20000000000005,545.0,384.0,-4.42
1292,138,2024-01-06 10:17:10,,10.0,16816.73,7.381,5.0,438385787.0,-53206304.0,7.381,192.39999999999998,192.39999999999998,545.0,384.0,-3.27
1292,137,2024-01-06 10:17:11,,10.0,16823.44,6.841,5.0,438385605.0,-53205440.0,6.841,192.39999999999998,192.39999999999998,545.0,384.0,-2.12
1292,136,2024-01-06 10:17:12,,10.0,16830.0,6.735,5.0,438385294.0,-53204648.0,6.735,192.60000000000002,192.60000000000002,545.0,384.0,-0.9
1293,136,2024-01-06 10:17:13,,10.0,16836.65,6.688,5.0,438384888.0,-53203903.0,6.688,192.60000000000002,192.60000000000002,545.0,384.0,0.0
1293,136,2024-01-06 10:17:14,,10.0,16843.16,6.318,5.0,438384394.0,-53203284.0,6.318,192.60000000000002,192.60000000000002,545.0,384.0,0.0
1293,138,2024-01-06 10:17:15,,10.0,16849.55,6.06,5.0,438383807.0,-53202858.0,6.06,192.79999999999995,192.79999999999995,545.0,384.0,0.0
1293,139,2024-01-06 10:17:16,,10.0,16855.5,6.047,5.0,438383218.0,-53202627.0,6.047,193.0,193.0,545.0,384.0,0.43
1294,140,2024-01-06 10:17:17,,10.0,16861.29,5.731,5.0,438382579.0,-53202598.0,5.731,193.20000000000005,193.20000000000005,545.0,384.0,1.23
1294,141,2024-01-06 10:17:18,,10.0,16866.69,5.372,5.0,438382029.0,-53202786.0,5.372,193.39999999999998,193.39999999999998,545.0,384.0,1.44
1294,142,2024-01-06 10:17:19,,10.0,16871.83,5.184,5.0,438381526.0,-53203076.0,5.184,193.60000000000002,193.60000000000002,545.0,384.0,1.7
1294,142,2024-01-06 10:17:20,,10.0,16877.21,5.175,5.0,438381065.0,-53203472.0,5.175,193.60000000000002,193.60000000000002,546.0,384.0,2.0
1294,143,2024-01-06 10:17:21,,10.0,16882.5,5.175,5.0,438380571.0,-53203867.0,5.175,194.0,194.0,546.0,384.0,2.33
1295,145,2024-01-06 10:17:22,,10.0,16887.85,5.343,5.0,438380114.0,-53204265.0,5.343,194.0,194.0,546.0,384.0,2.62
1295,146,2024-01-06 10:17:23,,10.0,16892.96,5.193,5.0,438379653.0,-53204630.0,5.193,194.20000000000005,194.20000000000005,546.0,384.0,2.86
1295,145,2024-01-06 10:17:24,,10.0,16897.84,5.176,5.0,438379204.0,-53204962.0,5.176,194.39999999999998,194.39999999999998,546.0,384.0,3.02
1295,146,2024-01-06 10:17:25,,10.0,16902.97,5.149,5.0,438378746.0,-53205338.0,5.149,194.60000000000002,194.60000000000002,547.0,384.0,3.09
1296,147,2024-01-06 10:17:26,,10.0,16907.86,5.14,5.0,438378270.0,-53205702.0,5.14,194.79999999999995,194.79999999999995,547.0,384.0,3.08
1296,147,2024-01-06 10:17:27,,10.0,16912.93,5.042,5.0,438377836.0,-53206075.0,5.042,194.79999999999995,194.79999999999995,547.0,384.0,2.97
1296,148,2024-01-06 10:17:28,,10.0,16917.9,5.036,5.0,438377382.0,-53206414.0,5.036,195.0,195.0,547.0,384.0,2.83
1296,149,2024-01-06 10:17:29,,10.0,16923.07,5.002,5.0,438376885.0,-53206732.0,5.002,195.20000000000005,195.20000000000005,547.0,384.0,2.71
1297,151,2024-01-06 10:17:30,,10.0,16928.05,4.966,5.0,438376383.0,-53206976.0,4.966,195.39999999999998,195.39999999999998,547.0,384.0,2.59
1297,151,2024-01-06 10:17:31,,10.0,16932.83,4.953,5.0,438375883.0,-53207140.0,4.953,195.39999999999998,195.39999999999998,547.0,384.0,2.49
1297,154,2024-01-06 10:17:32,,10.0,16937.66,4.953,5.0,438375384.0,-53207223.0,4.953,195.39999999999998,195.39999999999998,548.0,384.0,2.38
1297,158,2024-01-06 10:17:33,,10.0,16942.7,4.953,5.0,438374838.0,-53207303.0,4.953,195.60000000000002,195.60000000000002,548.0,384.0,2.28
1298,156,2024-01-06 10:17:34,,10.0,16947.55,4.937,5.0,438374333.0,-53207329.0,4.937,195.79999999999995,195.79999999999995,548.0,384.0,2.27
1298,154,2024-01-06 10:17:35,,10.0,16952.15,4.831,5.0,438373835.0,-53207309.0,4.831,196.20000000000005,196.20000000000005,548.0,384.0,2.45
1298,153,2024-01-06 10:17:36,,10.0,16956.08,3.992,4.0,438373378.0,-53207270.0,3.992,196.39999999999998,196.39999999999998,548.0,384.0,2.77
1299,151,2024-01-06 10:17:37,,10.0,16959.32,3.516,4.0,438373052.0,-53207192.0,3.516,196.79999999999995,196.79999999999995,548.0,384.0,3.25
1299,150,2024-01-06 10:17:38,,10.0,16962.14,2.966,4.0,438372776.0,-53207059.0,2.966,197.20000000000005,197.20000000000005,549.0,384.0,3.87
1299,150,2024-01-06 10:17:39,,10.0,16964.93,2.82,4.0,438372589.0,-53206787.0,2.82,197.39999999999998,197.39999999999998,549.0,384.0,4.62
1299,149,2024-01-06 10:17:40,,10.0,16967.73,2.735,4.0,438372407.0,-53206471.0,2.735,197.79999999999995,197.79999999999995,549.0,384.0,5.44
1300,149,2024-01-06 10:17:41,,10.0,16970.7,2.81,4.0,438372268.0,-53206114.0,2.81,198.0,198.0,550.0,384.0,6.21
1300,149,2024-01-06 10:17:42,,10.0,16974.25,3.008,4.0,438372047.0,-53205720.0,3.008,198.0,198.0,550.0,384.0,6.79
1300,150,2024-01-06 10:17:43,,10.0,16978.62,4.112,4.0,438371646.0,-53205396.0,4.112,198.20000000000005,198.20000000000005,550.0,384.0,7.03
1300,152,2024-01-06 10:17:44,,10.0,16982.63,4.175,4.0,438371279.0,-53205190.0,4.175,198.39999999999998,198.39999999999998,550.0,384.0,7.02
1301,153,2024-01-06 10:17:45,,10.0,16985.77,3.15,4.0,438370958.0,-53205067.0,3.15,198.79999999999995,198.79999999999995,550.0,384.0,6.92
1301,154,2024-01-06 10:17:46,,10.0,16988.75,3.023,4.0,438370640.0,-53205023.0,3.023,199.0,199.0,551.0,384.0,6.56
1301,156,2024-01-06 10:17:47,,10.0,16991.78,2.975,4.0,438370319.0,-53204945.0,2.975,199.20000000000005,199.20000000000005,551.0,384.0,6.07
1301,157,2024-01-06 10:17:48,,10.0,16994.7,2.972,4.0,438370001.0,-53204827.0,2.972,199.39999999999998,199.39999999999998,551.0,384.0,5.7
1302,158,2024-01-06 10:17:49,,10.0,16997.53,2.972,4.0,438369727.0,-53204746.0,2.972,199.60000000000002,199.60000000000002,551.0,384.0,5.52
1302,160,2024-01-06 10:17:50,,10.0,17000.2,2.972,4.0,438369410.0,-53204666.0,2.972,199.60000000000002,199.60000000000002,552.0,384.0,5.48
1302,161,2024-01-06 10:17:51,,10.0,17002.81,2.972,4.0,438369179.0,-53204533.0,2.972,199.79999999999995,199.79999999999995,552.0,384.0,5.45
1302,163,2024-01-06 10:17:52,,10.0,17005.37,2.821,4.0,438368949.0,-53204373.0,2.821,199.79999999999995,199.79999999999995,552.0,384.0,5.23
1303,163,2024-01-06 10:17:53,,9.0,17008.39,2.596,4.0,438368681.0,-53204119.0,2.596,199.79999999999995,199.79999999999995,552.0,384.0,4.56
1303,164,2024-01-06 10:17:54,,9.0,17012.31,3.871,4.0,438368364.0,-53203749.0,3.871,199.60000000000002,199.60000000000002,552.0,384.0,3.42
1303,163,2024-01-06 10:17:55,,9.0,17017.12,4.337,4.0,438368047.0,-53203262.0,4.337,199.39999999999998,199.39999999999998,552.0,384.0,1.7
1304,163,2024-01-06 10:17:56,,9.0,17022.38,5.114,4.0,438367642.0,-53202783.0,5.114,199.0,199.0,552.0,384.0,-0.38
1304,161,2024-01-06 10:17:57,,9.0,17027.97,5.272,4.0,438367144.0,-53202357.0,5.272,198.79999999999995,198.79999999999995,552.0,384.0,-1.75
1304,159,2024-01-06 10:17:58,,9.0,17034.06,5.775,4.0,438366561.0,-53201998.0,5.775,198.39999999999998,198.39999999999998,552.0,385.0,-3.43
1304,158,2024-01-06 10:17:59,,9.0,17040.46,6.156,4.0,438365965.0,-53201583.0,6.156,198.0,198.0,552.0,385.0,-4.69
1305,157,2024-01-06 10:18:00,,9.0,17047.0,6.325,4.0,438365418.0,-53200996.0,6.325,197.79999999999995,197.79999999999995,552.0,385.0,-5.35
1305,157,2024-01-06 10:18:01,,9.0,17053.4,6.333,4.0,438365000.0,-53200322.0,6.333,197.79999999999995,197.79999999999995,552.0,385.0,-5.32
1305,156,2024-01-06 10:18:02,,9.0,17059.23,6.254,4.0,438364590.0,-53199720.0,6.254,197.79999999999995,197.79999999999995,552.0,386.0,-4.68
1306,156,2024-01-06 10:18:03,,9.0,17063.53,4.756,4.0,438364226.0,-53199389.0,4.756,198.0,198.0,552.0,386.0,-3.71
1306,155,2024-01-06 10:18:04,,9.0,17066.82,3.782,4.0,438363904.0,-53199280.0,3.782,198.20000000000005,198.20000000000005,552.0,386.0,-2.6
1306,155,2024-01-06 10:18:05,,9.0,17069.63,3.126,4.0,438363585.0,-53199275.0,3.126,198.20000000000005,198.20000000000005,552.0,386.0,-1.27
1306,155,2024-01-06 10:18:06,,9.0,17072.22,2.84,4.0,438363311.0,-53199275.0,2.84,198.39999999999998,198.39999999999998,552.0,386.0,0.0
1307,156,2024-01-06 10:18:07,,9.0,17074.82,2.754,4.0,438363037.0,-53199291.0,2.754,198.60000000000002,198.60000000000002,552.0,386.0,0.42
1307,156,2024-01-06 10:18:08,,9.0,17077.24,2.505,4.0,438362763.0,-53199292.0,2.505,198.60000000000002,198.60000000000002,553.0,386.0,1.71
1307,157,2024-01-06 10:18:09,,9.0,17079.47,2.244,4.0,438362533.0,-53199313.0,2.244,198.79999999999995,198.79999999999995,553.0,386.0,2.56
1307,157,2024-01-06 10:18:10,,9.0,17081.37,2.17,4.0,438362349.0,-53199352.0,2.17,199.0,199.0,553.0,386.0,3.2
1308,158,2024-01-06 10:18:11,,9.0,17083.42,2.061,4.0,438362123.0,-53199392.0,2.061,199.0,199.0,553.0,386.0,3.68
1308,160,2024-01-06 10:18:12,,9.0,17085.27,2.056,4.0,438361896.0,-53199394.0,2.056,199.20000000000005,199.20000000000005,553.0,386.0,4.04
1308,160,2024-01-06 10:18:13,,9.0,17087.47,2.222,4.0,438361669.0,-53199394.0,2.222,199.20000000000005,199.20000000000005,553.0,386.0,4.27
1309,160,2024-01-06 10:18:14,,9.0,17089.52,2.178,4.0,438361441.0,-53199373.0,2.178,199.39999999999998,199.39999999999998,553.0,386.0,4.44
1309,161,2024-01-06 10:18:15,,9.0,17091.39,2.167,3.0,438361257.0,-53199393.0,2.167,199.60000000000002,199.60000000000002,553.0,386.0,4.6
1309,161,2024-01-06 10:18:16,,9.0,17093.42,2.167,3.0,438361031.0,-53199410.0,2.167,199.60000000000002,199.60000000000002,554.0,386.0,4.72
1309,161,2024-01-06 10:18:17,,9.0,17095.81,2.167,3.0,438360760.0,-53199433.0,2.167,199.79999999999995,199.79999999999995,554.0,386.0,4.8
1310,160,2024-01-06 10:18:18,,9.0,17097.92,2.14,3.0,438360572.0,-53199488.0,2.14,199.79999999999995,199.79999999999995,554.0,386.0,4.83
1310,159,2024-01-06 10:18:19,,9.0,17100.13,2.139,3.0,438360306.0,-53199529.0,2.139,200.0,200.0,554.0,386.0,4.78
1310,160,2024-01-06 10:18:20,,9.0,17102.18,2.139,3.0,438360119.0,-53199531.0,2.139,200.0,200.0,554.0,386.0,4.68
1310,160,2024-01-06 10:18:21,,9.0,17104.39,2.173,3.0,438359852.0,-53199552.0,2.173,200.20000000000005,200.20000000000005,554.0,386.0,4.63
1311,161,2024-01-06 10:18:22,,9.0,17106.43,2.175,3.0,438359665.0,-53199569.0,2.175,200.39999999999998,200.39999999999998,554.0,386.0,4.65
1311,161,2024-01-06 10:18:23,,9.0,17108.66,2.201,3.0,438359395.0,-53199570.0,2.201,200.39999999999998,200.39999999999998,554.0,386.0,4.7
1311,161,2024-01-06 10:18:24,,9.0,17111.22,2.229,3.0,438359123.0,-53199570.0,2.229,200.60000000000002,200.60000000000002,554.0,386.0,4.78
1312,160,2024-01-06 10:18:25,,9.0,17113.63,2.249,3.0,438358850.0,-53199570.0,2.249,200.60000000000002,200.60000000000002,555.0,386.0,4.86
1312,159,2024-01-06 10:18:26,,9.0,17115.87,2.25,4.0,438358619.0,-53199570.0,2.25,200.79999999999995,200.79999999999995,555.0,386.0,4.93
1312,160,2024-01-06 10:18:27,,9.0,17117.92,2.25,4.0,438358392.0,-53199570.0,2.25,201.0,201.0,555.0,386.0,5.12
1312,159,2024-01-06 10:18:28,,9.0,17119.79,2.205,4.0,438358208.0,-53199533.0,2.205,201.20000000000005,201.20000000000005,555.0,386.0,5.26
1313,159,2024-01-06 10:18:29,,9.0,17121.53,2.203,4.0,438358025.0,-53199477.0,2.203,201.20000000000005,201.20000000000005,555.0,386.0,5.28
1313,159,2024-01-06 10:18:30,,9.0,17123.56,2.176,4.0,438357844.0,-53199361.0,2.176,201.39999999999998,201.39999999999998,555.0,386.0,5.15
1313,159,2024-01-06 10:18:31,,9.0,17125.47,2.167,4.0,438357618.0,-53199295.0,2.167,201.39999999999998,201.39999999999998,555.0,386.0,4.97
1314,158,2024-01-06 10:18:32,,9.0,17127.33,2.122,4.0,438357434.0,-53199276.0,2.122,201.39999999999998,201.39999999999998,555.0,386.0,4.69
1314,157,2024-01-06 10:18:33,,9.0,17129.38,2.119,4.0,438357208.0,-53199237.0,2.119,201.39999999999998,201.39999999999998,556.0,386.0,4.26
1314,156,2024-01-06 10:18:34,,9.0,17131.49,2.119,4.0,438356981.0,-53199159.0,2.119,201.60000000000002,201.60000000000002,556.0,386.0,3.71
1314,155,2024-01-06 10:18:35,,9.0,17133.59,2.119,4.0,438356796.0,-53199096.0,2.119,201.60000000000002,201.60000000000002,556.0,386.0,3.12
1315,154,2024-01-06 10:18:36,,9.0,17135.98,2.119,4.0,438356527.0,-53199076.0,2.119,201.60000000000002,201.60000000000002,556.0,386.0,2.61
1315,155,2024-01-06 10:18:37,,9.0,17138.04,2.119,4.0,438356298.0,-53199059.0,2.119,201.79999999999995,201.79999999999995,556.0,386.0,2.35
1315,155,2024-01-06 10:18:38,,9.0,17140.26,2.21,3.0,438356069.0,-53199037.0,2.21,201.79999999999995,201.79999999999995,556.0,386.0,2.26
