battery_soc,calories,distance,timestamp,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,465,6690.19,2023-04-11 17:54:18,2.123,158.0,438465877.0,-53213372.0,2.123,17.0,244.39999999999998,284.0,54.0,244.39999999999998,5.09,0.132
,465,6692.77,2023-04-11 17:54:19,2.103,160.0,438465877.0,-53213025.0,2.103,17.0,244.60000000000002,284.0,54.0,244.60000000000002,5.52,0.141
,465,6694.87,2023-04-11 17:54:20,2.122,160.0,438465877.0,-53212746.0,2.122,17.0,244.79999999999995,284.0,54.0,244.79999999999995,6.0,0.154
,466,6697.15,2023-04-11 17:54:21,2.206,159.0,438465832.0,-53212444.0,2.206,17.0,245.0,285.0,54.0,245.0,6.49,0.16
,466,6699.42,2023-04-11 17:54:22,2.252,161.0,438465786.0,-53212149.0,2.252,17.0,245.20000000000005,285.0,54.0,245.20000000000005,6.93,0.168
,466,6701.61,2023-04-11 17:54:23,2.197,160.0,438465695.0,-53211870.0,2.197,17.0,245.39999999999998,285.0,54.0,245.39999999999998,7.37,0.176
,466,6703.86,2023-04-11 17:54:24,2.246,160.0,438465650.0,-53211580.0,2.246,17.0,245.60000000000002,285.0,54.0,245.60000000000002,7.82,0.176
,467,6706.01,2023-04-11 17:54:25,2.166,161.0,438465604.0,-53211295.0,2.166,17.0,245.79999999999995,285.0,54.0,245.79999999999995,8.19,0.176
,467,6708.26,2023-04-11 17:54:26,2.238,161.0,438465559.0,-53211005.0,2.238,17.0,246.0,286.0,54.0,246.0,8.38,0.176
,467,6710.45,2023-04-11 17:54:27,2.216,162.0,438465513.0,-53210721.0,2.216,17.0,246.20000000000005,286.0,54.0,246.20000000000005,8.39,0.176
,468,6712.66,2023-04-11 17:54:28,2.263,163.0,438465422.0,-53210436.0,2.263,16.0,246.39999999999998,286.0,54.0,246.39999999999998,8.22,0.176
,468,6715.06,2023-04-11 17:54:29,2.359,162.0,438465331.0,-53210146.0,2.359,16.0,246.39999999999998,286.0,54.0,246.39999999999998,7.95,0.168
,468,6717.2,2023-04-11 17:54:30,2.242,162.0,438465194.0,-53209901.0,2.242,16.0,246.60000000000002,286.0,54.0,246.60000000000002,7.56,0.16
,468,6719.14,2023-04-11 17:54:31,2.222,162.0,438465103.0,-53209668.0,2.222,16.0,246.79999999999995,286.0,54.0,246.79999999999995,7.07,0.154
,469,6721.45,2023-04-11 17:54:32,2.222,161.0,438464967.0,-53209395.0,2.222,16.0,247.0,287.0,54.0,247.0,6.55,0.149
,469,6724.04,2023-04-11 17:54:33,2.222,161.0,438464830.0,-53209088.0,2.222,16.0,247.0,287.0,54.0,247.0,6.12,0.139
,469,6725.88,2023-04-11 17:54:34,2.222,161.0,438464739.0,-53208866.0,2.222,16.0,247.20000000000005,287.0,54.0,247.20000000000005,5.93,0.133
,470,6728.28,2023-04-11 17:54:35,2.224,162.0,438464648.0,-53208587.0,2.224,16.0,247.39999999999998,287.0,54.0,247.39999999999998,5.89,0.131
,470,6730.22,2023-04-11 17:54:36,2.231,162.0,438464512.0,-53208365.0,2.231,16.0,247.60000000000002,287.0,54.0,247.60000000000002,5.96,0.133
,470,6732.77,2023-04-11 17:54:37,2.238,160.0,438464375.0,-53208070.0,2.238,16.0,247.79999999999995,287.0,54.0,247.79999999999995,6.08,0.139
,470,6735.33,2023-04-11 17:54:38,2.258,159.0,438464284.0,-53207762.0,2.258,16.0,247.79999999999995,288.0,54.0,247.79999999999995,6.17,0.141
,471,6738.17,2023-04-11 17:54:39,2.258,159.0,438464102.0,-53207433.0,2.258,16.0,248.0,288.0,54.0,248.0,6.26,0.138
,471,6740.4,2023-04-11 17:54:40,2.258,158.0,438464011.0,-53207177.0,2.258,16.0,248.20000000000005,288.0,54.0,248.20000000000005,6.36,0.138
,471,6742.5,2023-04-11 17:54:41,2.261,158.0,438463920.0,-53206926.0,2.261,16.0,248.39999999999998,288.0,54.0,248.39999999999998,6.44,0.141
,472,6745.26,2023-04-11 17:54:42,2.281,157.0,438463738.0,-53206608.0,2.281,16.0,248.60000000000002,288.0,54.0,248.60000000000002,6.52,0.148
,472,6747.52,2023-04-11 17:54:43,2.317,157.0,438463647.0,-53206340.0,2.317,16.0,248.79999999999995,288.0,54.0,248.79999999999995,6.58,0.149
,472,6750.0,2023-04-11 17:54:44,2.325,158.0,438463511.0,-53206044.0,2.325,16.0,249.0,289.0,54.0,249.0,6.63,0.154
,472,6752.24,2023-04-11 17:54:45,2.325,156.0,438463374.0,-53205788.0,2.325,16.0,249.20000000000005,289.0,54.0,249.20000000000005,6.68,0.16
,473,6754.24,2023-04-11 17:54:46,2.325,156.0,438463237.0,-53205584.0,2.325,16.0,249.20000000000005,289.0,54.0,249.20000000000005,6.78,0.16
,473,6756.51,2023-04-11 17:54:47,2.322,156.0,438463101.0,-53205350.0,2.322,16.0,249.39999999999998,289.0,54.0,249.39999999999998,6.85,0.16
,473,6759.09,2023-04-11 17:54:48,2.302,156.0,438462919.0,-53205083.0,2.302,16.0,249.60000000000002,289.0,54.0,249.60000000000002,6.9,0.154
,473,6760.98,2023-04-11 17:54:49,2.267,156.0,438462782.0,-53204901.0,2.267,16.0,249.79999999999995,289.0,54.0,249.79999999999995,7.01,0.149
,474,6762.63,2023-04-11 17:54:50,2.256,156.0,438462691.0,-53204719.0,2.256,16.0,250.0,290.0,54.0,250.0,7.13,0.148
,474,6764.49,2023-04-11 17:54:51,2.231,156.0,438462600.0,-53204491.0,2.231,16.0,250.20000000000005,290.0,54.0,250.20000000000005,7.19,0.149
,474,6765.77,2023-04-11 17:54:52,2.125,157.0,438462555.0,-53204338.0,2.125,16.0,250.20000000000005,290.0,54.0,250.20000000000005,7.11,0.145
,474,6767.29,2023-04-11 17:54:53,1.958,156.0,438462509.0,-53204156.0,1.958,16.0,250.39999999999998,290.0,54.0,250.39999999999998,6.83,0.144
,475,6768.8,2023-04-11 17:54:54,1.897,155.0,438462464.0,-53203957.0,1.897,16.0,250.39999999999998,290.0,54.0,250.39999999999998,6.26,0.137
,475,6771.34,2023-04-11 17:54:55,2.063,155.0,438462418.0,-53203621.0,2.063,16.0,250.20000000000005,290.0,54.0,250.20000000000005,5.17,0.117
,475,6775.53,2023-04-11 17:54:56,3.105,156.0,438462509.0,-53203069.0,3.105,16.0,249.79999999999995,290.0,54.0,249.79999999999995,3.46,0.069
,476,6780.18,2023-04-11 17:54:57,4.714,155.0,438462555.0,-53202449.0,4.714,16.0,249.39999999999998,290.0,55.0,249.39999999999998,0.84,0.004
,476,6785.58,2023-04-11 17:54:58,5.016,154.0,438462646.0,-53201732.0,5.016,16.0,249.0,290.0,55.0,249.0,-2.37,-0.069
,476,6790.86,2023-04-11 17:54:59,5.492,155.0,438462782.0,-53201055.0,5.492,16.0,248.60000000000002,290.0,55.0,248.60000000000002,-5.41,-0.145
,476,6795.35,2023-04-11 17:55:00,5.456,153.0,438462919.0,-53200492.0,5.456,16.0,248.39999999999998,290.0,56.0,248.39999999999998,-7.1,-0.208
,477,6800.33,2023-04-11 17:55:01,5.108,153.0,438463192.0,-53199912.0,5.108,16.0,248.39999999999998,290.0,56.0,248.39999999999998,-7.27,-0.241
,477,6804.51,2023-04-11 17:55:02,4.494,153.0,438463465.0,-53199491.0,4.494,16.0,248.39999999999998,290.0,56.0,248.39999999999998,-6.39,-0.249
,477,6807.02,2023-04-11 17:55:03,4.425,151.0,438463693.0,-53199286.0,4.425,16.0,248.60000000000002,290.0,57.0,248.60000000000002,-5.08,-0.215
,477,6808.96,2023-04-11 17:55:04,3.59,151.0,438463875.0,-53199144.0,3.59,16.0,248.60000000000002,290.0,57.0,248.60000000000002,-3.67,-0.16
,478,6811.46,2023-04-11 17:55:05,2.047,152.0,438464102.0,-53198933.0,2.047,16.0,248.60000000000002,290.0,57.0,248.60000000000002,-1.02,0.0
,478,6813.59,2023-04-11 17:55:06,2.047,151.0,438464284.0,-53198757.0,2.047,16.0,248.79999999999995,291.0,57.0,248.79999999999995,-0.57,-0.036
,478,6815.67,2023-04-11 17:55:07,2.076,150.0,438464466.0,-53198586.0,2.076,16.0,248.79999999999995,291.0,57.0,248.79999999999995,-0.18,0.012
,478,6817.71,2023-04-11 17:55:08,2.141,150.0,438464603.0,-53198387.0,2.141,16.0,249.0,291.0,57.0,249.0,0.7,0.05
,479,6819.69,2023-04-11 17:55:09,2.083,152.0,438464739.0,-53198182.0,2.083,16.0,249.0,291.0,57.0,249.0,1.48,0.066
,479,6821.66,2023-04-11 17:55:10,2.083,150.0,438464876.0,-53197989.0,2.083,16.0,249.0,291.0,57.0,249.0,2.12,0.067
,479,6824.47,2023-04-11 17:55:11,2.083,150.0,438465103.0,-53197722.0,2.083,16.0,249.20000000000005,291.0,57.0,249.20000000000005,2.61,0.07
,479,6826.76,2023-04-11 17:55:12,2.292,150.0,438465285.0,-53197540.0,2.292,16.0,249.20000000000005,291.0,57.0,249.20000000000005,2.96,0.067
,480,6829.6,2023-04-11 17:55:13,2.893,150.0,438465513.0,-53197306.0,2.893,16.0,249.20000000000005,291.0,57.0,249.20000000000005,3.06,0.066
,480,6832.77,2023-04-11 17:55:14,3.035,151.0,438465786.0,-53197062.0,3.035,16.0,249.20000000000005,292.0,57.0,249.20000000000005,2.89,0.058
,480,6836.47,2023-04-11 17:55:15,3.36,150.0,438466150.0,-53196811.0,3.36,16.0,249.20000000000005,292.0,57.0,249.20000000000005,2.48,0.045
,480,6840.37,2023-04-11 17:55:16,3.737,150.0,438466514.0,-53196584.0,3.737,16.0,249.20000000000005,292.0,57.0,249.20000000000005,1.92,0.035
,481,6844.27,2023-04-11 17:55:17,3.821,151.0,438466878.0,-53196390.0,3.821,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.56,0.0
,481,6848.37,2023-04-11 17:55:18,3.842,150.0,438467333.0,-53196231.0,3.842,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.0,0.0
,481,6852.37,2023-04-11 17:55:19,3.739,150.0,438467743.0,-53196049.0,3.739,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.0,0.0
,481,6856.12,2023-04-11 17:55:20,3.535,150.0,438468107.0,-53195844.0,3.535,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.0,0.0
,482,6859.05,2023-04-11 17:55:21,3.651,150.0,438468380.0,-53195645.0,3.651,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.0,0.0
,482,6861.98,2023-04-11 17:55:22,3.474,149.0,438468608.0,-53195378.0,3.474,16.0,249.20000000000005,292.0,57.0,249.20000000000005,0.0,0.0
,482,6866.45,2023-04-11 17:55:23,3.749,148.0,438468881.0,-53194889.0,3.749,16.0,248.79999999999995,292.0,57.0,248.79999999999995,-0.29,0.0
,482,6871.23,2023-04-11 17:55:24,4.658,147.0,438469108.0,-53194320.0,4.658,16.0,248.20000000000005,292.0,57.0,248.20000000000005,-0.96,-0.056
,483,6877.45,2023-04-11 17:55:25,5.691,146.0,438469381.0,-53193557.0,5.691,16.0,247.60000000000002,292.0,57.0,247.60000000000002,-2.26,-0.118
,483,6883.83,2023-04-11 17:55:26,6.972,147.0,438469655.0,-53192789.0,6.972,16.0,247.60000000000002,292.0,58.0,247.60000000000002,-3.79,-0.17
,483,6889.22,2023-04-11 17:55:27,6.572,145.0,438470064.0,-53192243.0,6.572,16.0,247.60000000000002,292.0,58.0,247.60000000000002,-4.96,-0.206
,483,6894.65,2023-04-11 17:55:28,5.061,146.0,438470519.0,-53191782.0,5.061,16.0,247.60000000000002,292.0,59.0,247.60000000000002,-5.29,-0.221
,484,6898.29,2023-04-11 17:55:29,3.821,145.0,438470792.0,-53191469.0,3.821,16.0,247.79999999999995,292.0,60.0,247.79999999999995,-4.71,-0.204
,484,6901.26,2023-04-11 17:55:30,2.88,145.0,438471020.0,-53191202.0,2.88,16.0,248.0,292.0,60.0,248.0,-1.49,0.0
,484,6903.52,2023-04-11 17:55:31,2.494,145.0,438471202.0,-53191009.0,2.494,16.0,248.20000000000005,292.0,60.0,248.20000000000005,0.0,0.0
,484,6905.42,2023-04-11 17:55:32,2.083,146.0,438471384.0,-53190861.0,2.083,16.0,248.39999999999998,292.0,60.0,248.39999999999998,-0.12,0.001
,485,6907.28,2023-04-11 17:55:33,2.083,147.0,438471566.0,-53190736.0,2.083,16.0,248.60000000000002,293.0,60.0,248.60000000000002,0.87,0.078
,485,6908.91,2023-04-11 17:55:34,1.998,147.0,438471703.0,-53190628.0,1.998,16.0,248.79999999999995,293.0,60.0,248.79999999999995,2.5,0.129
,485,6910.45,2023-04-11 17:55:35,1.825,148.0,438471839.0,-53190542.0,1.825,16.0,249.20000000000005,293.0,60.0,249.20000000000005,4.07,0.16
,485,6912.23,2023-04-11 17:55:36,2.098,149.0,438472021.0,-53190451.0,2.098,16.0,249.39999999999998,293.0,60.0,249.39999999999998,5.73,0.184
,486,6913.94,2023-04-11 17:55:37,2.071,149.0,438472203.0,-53190389.0,2.071,16.0,249.79999999999995,294.0,60.0,249.79999999999995,7.56,0.207
,486,6915.56,2023-04-11 17:55:38,2.024,150.0,438472340.0,-53190309.0,2.024,16.0,250.0,294.0,60.0,250.0,9.36,0.219
,486,6917.08,2023-04-11 17:55:39,1.965,151.0,438472522.0,-53190246.0,1.965,16.0,250.39999999999998,294.0,60.0,250.39999999999998,10.89,0.236
,486,6918.78,2023-04-11 17:55:40,1.859,151.0,438472658.0,-53190138.0,1.859,16.0,250.79999999999995,294.0,60.0,250.79999999999995,12.01,0.254
,487,6920.5,2023-04-11 17:55:41,1.797,152.0,438472840.0,-53190013.0,1.797,16.0,251.0,295.0,60.0,251.0,12.84,0.266
,487,6922.32,2023-04-11 17:55:42,1.797,153.0,438472977.0,-53189877.0,1.797,16.0,251.39999999999998,295.0,60.0,251.39999999999998,13.54,0.277
,487,6924.13,2023-04-11 17:55:43,1.797,155.0,438473159.0,-53189729.0,1.797,16.0,251.60000000000002,295.0,60.0,251.60000000000002,14.1,0.279
,487,6926.1,2023-04-11 17:55:44,1.801,154.0,438473295.0,-53189541.0,1.801,16.0,252.0,296.0,60.0,252.0,14.56,0.279
,488,6928.27,2023-04-11 17:55:45,1.869,155.0,438473477.0,-53189336.0,1.869,16.0,252.20000000000005,296.0,60.0,252.20000000000005,14.9,0.277
,488,6929.99,2023-04-11 17:55:46,2.04,157.0,438473614.0,-53189194.0,2.04,16.0,252.39999999999998,296.0,60.0,252.39999999999998,14.96,0.266
,488,6932.02,2023-04-11 17:55:47,2.004,156.0,438473796.0,-53189018.0,2.004,16.0,252.79999999999995,297.0,60.0,252.79999999999995,14.72,0.263
,488,6934.26,2023-04-11 17:55:48,1.962,157.0,438473933.0,-53188801.0,1.962,16.0,253.0,297.0,60.0,253.0,14.13,0.251
,489,6935.89,2023-04-11 17:55:49,1.894,157.0,438474069.0,-53188648.0,1.894,16.0,253.20000000000005,297.0,60.0,253.20000000000005,13.31,0.242
,489,6937.53,2023-04-11 17:55:50,1.845,159.0,438474206.0,-53188494.0,1.845,16.0,253.39999999999998,297.0,60.0,253.39999999999998,12.4,0.234
,489,6939.66,2023-04-11 17:55:51,1.857,158.0,438474297.0,-53188272.0,1.857,16.0,253.60000000000002,298.0,60.0,253.60000000000002,11.58,0.221
,490,6941.41,2023-04-11 17:55:52,1.889,159.0,438474388.0,-53188056.0,1.889,16.0,253.79999999999995,298.0,60.0,253.79999999999995,11.01,0.211
,490,6943.42,2023-04-11 17:55:53,1.977,158.0,438474433.0,-53187800.0,1.977,16.0,254.0,298.0,60.0,254.0,10.62,0.199
,490,6945.4,2023-04-11 17:55:54,2.001,158.0,438474524.0,-53187538.0,2.001,16.0,254.20000000000005,298.0,60.0,254.20000000000005,10.28,0.192
,490,6946.99,2023-04-11 17:55:55,1.831,158.0,438474570.0,-53187345.0,1.831,16.0,254.20000000000005,298.0,60.0,254.20000000000005,9.85,0.176
,491,6948.43,2023-04-11 17:55:56,1.797,158.0,438474570.0,-53187157.0,1.797,16.0,254.39999999999998,299.0,60.0,254.39999999999998,9.2,0.16
,491,6950.51,2023-04-11 17:55:57,1.798,159.0,438474661.0,-53186896.0,1.798,16.0,254.39999999999998,299.0,60.0,254.39999999999998,8.36,0.145
,491,6952.34,2023-04-11 17:55:58,1.798,157.0,438474797.0,-53186685.0,1.798,16.0,254.60000000000002,299.0,60.0,254.60000000000002,7.44,0.133
,491,6953.9,2023-04-11 17:55:59,1.786,157.0,438474888.0,-53186520.0,1.786,16.0,254.60000000000002,299.0,60.0,254.60000000000002,6.57,0.117
,492,6955.65,2023-04-11 17:56:00,1.767,157.0,438474979.0,-53186338.0,1.767,16.0,254.60000000000002,299.0,60.0,254.60000000000002,5.78,0.098
,492,6957.56,2023-04-11 17:56:01,1.703,157.0,438475070.0,-53186128.0,1.703,16.0,254.79999999999995,299.0,60.0,254.79999999999995,5.13,0.086
,492,6959.28,2023-04-11 17:56:02,1.703,156.0,438475207.0,-53185934.0,1.703,16.0,254.79999999999995,299.0,60.0,254.79999999999995,4.72,0.075
,493,6961.38,2023-04-11 17:56:03,1.723,155.0,438475298.0,-53185684.0,1.723,16.0,255.0,299.0,60.0,255.0,4.47,0.074
,493,6963.62,2023-04-11 17:56:04,1.793,153.0,438475434.0,-53185422.0,1.793,16.0,255.0,299.0,60.0,255.0,4.28,0.074
,493,6965.51,2023-04-11 17:56:05,1.814,154.0,438475525.0,-53185206.0,1.814,16.0,255.20000000000005,300.0,60.0,255.20000000000005,4.18,0.075
,493,6967.9,2023-04-11 17:56:06,1.842,154.0,438475662.0,-53184922.0,1.842,16.0,255.20000000000005,300.0,60.0,255.20000000000005,4.14,0.078
,494,6969.87,2023-04-11 17:56:07,1.93,154.0,438475799.0,-53184700.0,1.93,16.0,255.20000000000005,300.0,60.0,255.20000000000005,4.16,0.074
,494,6971.57,2023-04-11 17:56:08,1.944,153.0,438475890.0,-53184512.0,1.944,16.0,255.39999999999998,300.0,60.0,255.39999999999998,4.2,0.078
,494,6973.44,2023-04-11 17:56:09,1.944,154.0,438475981.0,-53184296.0,1.944,16.0,255.39999999999998,300.0,60.0,255.39999999999998,4.22,0.075
,494,6975.48,2023-04-11 17:56:10,1.949,153.0,438476072.0,-53184057.0,1.949,16.0,255.60000000000002,300.0,60.0,255.60000000000002,4.2,0.074
,495,6977.23,2023-04-11 17:56:11,1.964,153.0,438476163.0,-53183869.0,1.964,16.0,255.60000000000002,300.0,60.0,255.60000000000002,4.17,0.074
,495,6978.75,2023-04-11 17:56:12,1.959,153.0,438476299.0,-53183733.0,1.959,16.0,255.79999999999995,300.0,60.0,255.79999999999995,4.15,0.075
,495,6980.67,2023-04-11 17:56:13,1.912,153.0,438476436.0,-53183590.0,1.912,16.0,255.79999999999995,300.0,60.0,255.79999999999995,4.05,0.078
,495,6982.94,2023-04-11 17:56:14,1.814,153.0,438476663.0,-53183442.0,1.814,16.0,255.79999999999995,301.0,60.0,255.79999999999995,3.88,0.074
,496,6985.07,2023-04-11 17:56:15,1.814,153.0,438476845.0,-53183260.0,1.814,16.0,256.0,301.0,60.0,256.0,3.76,0.078
,496,6987.08,2023-04-11 17:56:16,1.845,155.0,438477027.0,-53183113.0,1.845,16.0,256.0,301.0,60.0,256.0,3.7,0.075
,496,6989.09,2023-04-11 17:56:17,1.924,154.0,438477255.0,-53182976.0,1.924,16.0,256.20000000000005,301.0,60.0,256.20000000000005,3.69,0.074
,496,6990.86,2023-04-11 17:56:18,1.907,153.0,438477391.0,-53182817.0,1.907,16.0,256.20000000000005,301.0,60.0,256.20000000000005,3.72,0.074
,497,6993.01,2023-04-11 17:56:19,2.097,153.0,438477528.0,-53182623.0,2.097,16.0,256.4,301.0,60.0,256.4,3.83,0.075
,497,6995.4,2023-04-11 17:56:20,2.335,153.0,438477710.0,-53182441.0,2.335,16.0,256.4,301.0,60.0,256.4,4.0,0.078
,497,6998.03,2023-04-11 17:56:21,2.592,154.0,438477983.0,-53182242.0,2.592,16.0,256.6,301.0,60.0,256.6,4.16,0.082
,497,7000.72,2023-04-11 17:56:22,2.532,154.0,438478211.0,-53182026.0,2.532,16.0,256.6,301.0,60.0,256.6,4.19,0.086
,498,7003.69,2023-04-11 17:56:23,2.464,155.0,438478438.0,-53181764.0,2.464,16.0,256.6,302.0,60.0,256.6,4.09,0.082
,498,7006.24,2023-04-11 17:56:24,2.309,154.0,438478666.0,-53181554.0,2.309,16.0,256.79999999999995,302.0,60.0,256.79999999999995,3.88,0.078
,498,7009.34,2023-04-11 17:56:25,2.399,155.0,438478939.0,-53181321.0,2.399,16.0,256.79999999999995,302.0,60.0,256.79999999999995,3.63,0.075
,499,7011.97,2023-04-11 17:56:26,2.549,155.0,438479166.0,-53181116.0,2.549,16.0,257.0,302.0,60.0,257.0,3.41,0.074
,499,7015.22,2023-04-11 17:56:27,2.582,155.0,438479485.0,-53180871.0,2.582,16.0,257.0,302.0,60.0,257.0,3.25,0.074
,499,7018.83,2023-04-11 17:56:28,2.799,154.0,438479804.0,-53180621.0,2.799,16.0,257.20000000000005,302.0,60.0,257.20000000000005,3.13,0.075
,499,7021.84,2023-04-11 17:56:29,3.187,153.0,438480122.0,-53180450.0,3.187,16.0,257.20000000000005,302.0,60.0,257.20000000000005,3.09,0.078
,500,7024.87,2023-04-11 17:56:30,3.145,153.0,438480395.0,-53180245.0,3.145,16.0,257.4,302.0,60.0,257.4,3.09,0.082
,500,7027.96,2023-04-11 17:56:31,3.129,153.0,438480668.0,-53180023.0,3.129,16.0,257.4,302.0,60.0,257.4,3.1,0.086
,500,7030.88,2023-04-11 17:56:32,3.058,152.0,438480941.0,-53179836.0,3.058,16.0,257.6,303.0,60.0,257.6,3.06,0.09
,500,7033.86,2023-04-11 17:56:33,3.027,152.0,438481169.0,-53179602.0,3.027,16.0,257.6,303.0,60.0,257.6,3.03,0.086
,501,7036.67,2023-04-11 17:56:34,3.002,152.0,438481396.0,-53179369.0,3.002,16.0,257.79999999999995,303.0,60.0,257.79999999999995,3.04,0.09
,501,7039.15,2023-04-11 17:56:35,3.003,152.0,438481624.0,-53179181.0,3.003,16.0,257.79999999999995,303.0,60.0,257.79999999999995,3.03,0.086
,501,7042.39,2023-04-11 17:56:36,3.045,152.0,438481943.0,-53178971.0,3.045,16.0,257.79999999999995,303.0,60.0,257.79999999999995,2.98,0.082
,501,7045.9,2023-04-11 17:56:37,3.07,151.0,438482261.0,-53178743.0,3.07,16.0,258.0,303.0,60.0,258.0,2.9,0.078
,502,7049.08,2023-04-11 17:56:38,3.167,151.0,438482580.0,-53178505.0,3.167,16.0,258.0,303.0,60.0,258.0,2.76,0.075
,502,7052.3,2023-04-11 17:56:39,3.387,151.0,438482807.0,-53178231.0,3.387,16.0,258.0,303.0,60.0,258.0,2.53,0.066
,502,7055.18,2023-04-11 17:56:40,3.456,149.0,438483080.0,-53177998.0,3.456,16.0,258.0,304.0,60.0,258.0,2.19,0.058
,502,7058.8,2023-04-11 17:56:41,3.608,149.0,438483399.0,-53177776.0,3.608,16.0,258.0,304.0,60.0,258.0,1.8,0.045
,503,7062.27,2023-04-11 17:56:42,3.724,148.0,438483717.0,-53177611.0,3.724,16.0,258.20000000000005,304.0,60.0,258.20000000000005,1.46,0.043
,503,7064.8,2023-04-11 17:56:43,3.576,147.0,438483991.0,-53177492.0,3.576,16.0,258.20000000000005,304.0,60.0,258.20000000000005,1.28,0.039
,503,7067.22,2023-04-11 17:56:44,3.056,146.0,438484264.0,-53177372.0,3.056,16.0,258.4,304.0,60.0,258.4,1.29,0.047
,503,7069.51,2023-04-11 17:56:45,2.845,147.0,438484491.0,-53177259.0,2.845,16.0,258.6,304.0,60.0,258.6,1.49,0.059
,504,7071.49,2023-04-11 17:56:46,2.174,146.0,438484673.0,-53177168.0,2.174,16.0,258.79999999999995,304.0,60.0,258.79999999999995,1.86,0.075
,504,7073.49,2023-04-11 17:56:47,2.0,146.0,438484855.0,-53177048.0,2.0,16.0,259.0,305.0,60.0,259.0,2.42,0.101
,504,7075.45,2023-04-11 17:56:48,1.97,147.0,438485037.0,-53176906.0,1.97,16.0,259.20000000000005,305.0,60.0,259.20000000000005,3.2,0.125
,504,7077.2,2023-04-11 17:56:49,1.782,147.0,438485174.0,-53176752.0,1.782,16.0,259.4,305.0,60.0,259.4,4.19,0.145
,505,7078.82,2023-04-11 17:56:50,1.82,147.0,438485310.0,-53176576.0,1.82,16.0,259.79999999999995,305.0,60.0,259.79999999999995,5.39,0.168
,505,7080.07,2023-04-11 17:56:51,1.884,149.0,438485401.0,-53176451.0,1.884,16.0,260.0,305.0,60.0,260.0,6.76,0.184
,505,7081.55,2023-04-11 17:56:52,1.852,150.0,438485447.0,-53176309.0,1.852,16.0,260.20000000000005,306.0,60.0,260.20000000000005,8.23,0.199
,505,7082.96,2023-04-11 17:56:53,1.793,149.0,438485538.0,-53176149.0,1.793,16.0,260.6,306.0,60.0,260.6,9.73,0.211
,506,7084.44,2023-04-11 17:56:54,1.739,149.0,438485583.0,-53175967.0,1.739,16.0,260.79999999999995,306.0,60.0,260.79999999999995,11.06,0.221
,506,7085.88,2023-04-11 17:56:55,1.604,150.0,438485674.0,-53175791.0,1.604,16.0,261.20000000000005,307.0,60.0,261.20000000000005,12.09,0.234
,506,7087.1,2023-04-11 17:56:56,1.544,152.0,438485720.0,-53175632.0,1.544,16.0,261.6,307.0,60.0,261.6,12.94,0.25
,506,7088.28,2023-04-11 17:56:57,1.497,152.0,438485720.0,-53175478.0,1.497,16.0,261.79999999999995,307.0,60.0,261.79999999999995,13.78,0.259
,507,7089.39,2023-04-11 17:56:58,1.427,152.0,438485720.0,-53175330.0,1.427,16.0,262.20000000000005,308.0,60.0,262.20000000000005,14.72,0.269
,507,7090.75,2023-04-11 17:56:59,1.314,154.0,438485765.0,-53175154.0,1.314,16.0,262.4,308.0,60.0,262.4,15.73,0.27
,507,7092.14,2023-04-11 17:57:00,1.316,155.0,438485857.0,-53174994.0,1.316,16.0,262.79999999999995,308.0,60.0,262.79999999999995,16.75,0.279
,507,7093.43,2023-04-11 17:57:01,1.338,157.0,438485857.0,-53174824.0,1.338,16.0,263.20000000000005,308.0,60.0,263.20000000000005,17.79,0.285
,508,7094.91,2023-04-11 17:57:02,1.373,157.0,438485857.0,-53174630.0,1.373,16.0,263.4,309.0,60.0,263.4,18.81,0.282
,508,7096.34,2023-04-11 17:57:03,1.346,160.0,438485765.0,-53174460.0,1.346,16.0,263.79999999999995,309.0,60.0,263.79999999999995,19.72,0.285
,508,7098.12,2023-04-11 17:57:04,1.331,160.0,438485674.0,-53174261.0,1.331,16.0,264.0,309.0,60.0,264.0,20.32,0.278
,509,7099.59,2023-04-11 17:57:05,1.354,161.0,438485583.0,-53174118.0,1.354,16.0,264.20000000000005,310.0,60.0,264.20000000000005,20.42,0.27
,509,7101.32,2023-04-11 17:57:06,1.402,163.0,438485447.0,-53173959.0,1.402,16.0,264.4,310.0,60.0,264.4,20.02,0.261
,509,7102.7,2023-04-11 17:57:07,1.439,163.0,438485310.0,-53173868.0,1.439,16.0,264.6,310.0,60.0,264.6,19.26,0.243
,509,7104.28,2023-04-11 17:57:08,1.541,164.0,438485174.0,-53173800.0,1.541,16.0,264.79999999999995,310.0,60.0,264.79999999999995,18.27,0.227
,510,7105.89,2023-04-11 17:57:09,1.622,164.0,438484992.0,-53173703.0,1.622,16.0,265.0,311.0,60.0,265.0,17.05,0.207
,510,7107.46,2023-04-11 17:57:10,1.617,165.0,438484855.0,-53173601.0,1.617,16.0,265.20000000000005,311.0,60.0,265.20000000000005,15.71,0.192
,510,7109.24,2023-04-11 17:57:11,1.749,165.0,438484673.0,-53173510.0,1.749,16.0,265.4,311.0,60.0,265.4,14.36,0.184
