cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,temperature,altitude,ascent,descent,enhanced_altitude,grade,left_right_balance
86,340,14293.7,5.731,4,134,437727234,-53699553,5.731,2024-01-16 16:33:47,,134.0,12.0,38.0,15.0,27.0,38.0,0.0,173.0
84,340,14299.33,5.7,4,134,437727544,-53700205,5.7,2024-01-16 16:33:48,,140.0,12.0,38.0,15.0,27.0,38.0,0.0,179.0
89,340,14304.97,5.694,4,132,437727826,-53700883,5.694,2024-01-16 16:33:49,,150.0,12.0,38.0,15.0,27.0,38.0,0.0,165.0
90,341,14310.71,5.694,4,132,437728062,-53701581,5.694,2024-01-16 16:33:50,,153.0,12.0,38.0,15.0,27.0,38.0,0.0,181.0
84,341,14316.55,5.694,4,132,437728327,-53702289,5.694,2024-01-16 16:33:51,,148.0,12.0,38.0,15.0,27.0,38.0,0.0,166.0
86,341,14322.27,5.711,4,132,437728600,-53702971,5.711,2024-01-16 16:33:52,,146.0,12.0,38.0,15.0,27.0,38.0,0.0,175.0
90,341,14328.21,5.714,4,132,437728874,-53703685,5.714,2024-01-16 16:33:53,,160.0,12.0,38.0,15.0,27.0,38.0,0.0,176.0
26,341,14333.91,5.697,4,132,437729146,-53704365,5.697,2024-01-16 16:33:54,,135.0,12.0,38.0,15.0,27.0,38.0,0.0,176.0
0,341,14339.5,5.694,4,132,437729458,-53705024,5.694,2024-01-16 16:33:55,,0.0,12.0,38.0,15.0,27.0,38.0,0.0,175.0
66,341,14345.05,5.694,4,132,437729738,-53705682,5.694,2024-01-16 16:33:56,,21.0,12.0,38.0,15.0,27.0,38.0,0.0,174.0
92,341,14350.51,5.687,4,132,437730012,-53706320,5.687,2024-01-16 16:33:57,,114.0,12.0,38.0,15.0,27.0,38.0,0.0,174.0
0,341,14355.88,5.686,4,132,437730284,-53706940,5.686,2024-01-16 16:33:58,,0.0,12.0,38.0,15.0,27.0,38.0,0.0,173.0
0,341,14360.95,5.216,4,132,437730558,-53707542,5.216,2024-01-16 16:33:59,,0.0,12.0,38.0,15.0,27.0,38.0,0.0,172.0
0,341,14365.74,4.856,4,132,437730753,-53708119,4.856,2024-01-16 16:34:00,,0.0,12.0,38.0,15.0,27.0,38.0,0.0,172.0
0,341,14370.37,4.742,4,132,437731013,-53708661,4.742,2024-01-16 16:34:01,,0.0,12.0,38.0,15.0,27.0,38.0,0.0,171.0
69,342,14374.9,4.536,4,132,437731209,-53709200,4.536,2024-01-16 16:34:02,,172.0,12.0,38.0,15.0,27.0,38.0,0.0,170.0
75,342,14379.28,4.5,4,132,437731429,-53709720,4.5,2024-01-16 16:34:03,,277.0,12.0,38.0,15.0,27.0,38.0,0.0,173.0
77,342,14384.19,4.836,4,132,437731657,-53710302,4.836,2024-01-16 16:34:04,,284.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,179.0
78,342,14389.37,5.024,4,132,437731924,-53710919,5.024,2024-01-16 16:34:05,,246.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,168.0
80,343,14394.57,5.047,4,132,437732197,-53711534,5.047,2024-01-16 16:34:06,,227.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,172.0
78,343,14399.92,5.047,4,132,437732469,-53712147,5.047,2024-01-16 16:34:07,,207.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,178.0
81,343,14405.42,5.047,4,132,437732781,-53712781,5.047,2024-01-16 16:34:08,,176.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,174.0
79,343,14411.05,5.047,5,132,437733061,-53713438,5.047,2024-01-16 16:34:09,,162.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,174.0
82,343,14417.56,5.094,5,132,437733408,-53714201,5.094,2024-01-16 16:34:10,,163.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,180.0
82,344,14422.36,5.312,5,132,437733620,-53714783,5.312,2024-01-16 16:34:11,,168.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,174.0
82,344,14427.63,5.367,4,132,437733880,-53715422,5.367,2024-01-16 16:34:12,,170.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,174.0
85,344,14432.99,5.386,4,132,437734115,-53716064,5.386,2024-01-16 16:34:13,,167.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,171.0
81,344,14438.56,5.396,4,132,437734381,-53716735,5.396,2024-01-16 16:34:14,,159.0,12.0,38.200000000000045,15.0,27.0,38.200000000000045,0.0,175.0
83,344,14444.12,5.421,4,146,437734654,-53717392,5.421,2024-01-16 16:34:15,,147.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,181.0
81,344,14449.65,5.434,4,148,437734966,-53718034,5.434,2024-01-16 16:34:16,,151.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,178.0
81,345,14455.2,5.436,4,148,437735246,-53718685,5.436,2024-01-16 16:34:17,,161.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,179.0
82,345,14460.68,5.45,4,148,437735481,-53719344,5.45,2024-01-16 16:34:18,,163.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,182.0
82,345,14466.12,5.453,4,147,437735747,-53719985,5.453,2024-01-16 16:34:19,,164.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,172.0
85,345,14471.7,5.453,4,147,437736020,-53720651,5.453,2024-01-16 16:34:20,,169.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,177.0
81,345,14477.3,5.469,4,146,437736293,-53721327,5.469,2024-01-16 16:34:21,,185.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,168.0
86,345,14482.94,5.503,4,146,437736566,-53721990,5.503,2024-01-16 16:34:22,,198.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,172.0
82,346,14488.44,5.518,4,146,437736834,-53722645,5.518,2024-01-16 16:34:23,,193.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,175.0
87,346,14494.09,5.519,4,146,437737073,-53723334,5.519,2024-01-16 16:34:24,,183.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,176.0
87,346,14499.87,5.543,4,136,437737340,-53724032,5.543,2024-01-16 16:34:25,,181.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,183.0
84,346,14505.66,5.578,4,137,437737652,-53724708,5.578,2024-01-16 16:34:26,,175.0,12.0,38.39999999999998,15.0,27.0,38.39999999999998,0.0,182.0
86,346,14511.43,5.583,4,140,437737970,-53725383,5.583,2024-01-16 16:34:27,,166.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,178.0
85,346,14517.26,5.677,4,140,437738288,-53726058,5.677,2024-01-16 16:34:28,,153.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,174.0
84,347,14523.13,5.694,4,141,437738607,-53726736,5.694,2024-01-16 16:34:29,,149.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,180.0
81,347,14528.85,5.694,4,146,437738887,-53727414,5.694,2024-01-16 16:34:30,,155.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,176.0
85,347,14534.42,5.694,4,147,437739159,-53728070,5.694,2024-01-16 16:34:31,,166.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,173.0
85,347,14540.07,5.694,4,147,437739433,-53728731,5.694,2024-01-16 16:34:32,,167.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,170.0
85,347,14545.74,5.694,4,145,437739706,-53729399,5.694,2024-01-16 16:34:33,,158.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,167.0
81,347,14551.33,5.694,4,144,437739978,-53730072,5.694,2024-01-16 16:34:34,,150.0,12.0,38.60000000000002,15.0,27.0,38.60000000000002,0.0,177.0
85,348,14556.92,5.694,4,145,437740250,-53730748,5.694,2024-01-16 16:34:35,,167.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,175.0
91,348,14562.77,5.694,4,141,437740523,-53731438,5.694,2024-01-16 16:34:36,,242.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,166.0
87,348,14569.56,5.694,4,140,437740872,-53732238,5.694,2024-01-16 16:34:37,,210.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,179.0
90,348,14574.65,5.694,4,140,437741122,-53732837,5.694,2024-01-16 16:34:38,,168.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,162.0
90,348,14580.43,5.694,4,139,437741426,-53733509,5.694,2024-01-16 16:34:39,,172.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,170.0
87,349,14586.33,5.711,4,140,437741743,-53734200,5.711,2024-01-16 16:34:40,,154.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,170.0
86,349,14592.19,5.775,4,138,437742025,-53734902,5.775,2024-01-16 16:34:41,,146.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,172.0
89,349,14597.9,5.786,4,138,437742298,-53735578,5.786,2024-01-16 16:34:42,,134.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,175.0
86,349,14604.72,5.832,4,138,437742645,-53736383,5.832,2024-01-16 16:34:43,,128.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,181.0
86,349,14609.93,5.865,5,138,437742935,-53736989,5.865,2024-01-16 16:34:44,,148.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,177.0
88,349,14615.68,5.869,4,141,437743208,-53737663,5.869,2024-01-16 16:34:45,,163.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,175.0
86,349,14621.58,5.869,4,140,437743520,-53738361,5.869,2024-01-16 16:34:46,,153.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,178.0
87,350,14627.29,5.869,4,140,437743799,-53739041,5.869,2024-01-16 16:34:47,,155.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,171.0
87,350,14632.99,5.869,4,138,437744073,-53739714,5.869,2024-01-16 16:34:48,,166.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,176.0
86,350,14638.78,5.846,4,139,437744346,-53740409,5.846,2024-01-16 16:34:49,,167.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,169.0
89,350,14644.6,5.828,4,141,437744619,-53741103,5.828,2024-01-16 16:34:50,,169.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,176.0
91,350,14650.27,5.825,4,146,437744930,-53741764,5.825,2024-01-16 16:34:51,,162.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,171.0
86,350,14656.11,5.825,4,146,437745209,-53742453,5.825,2024-01-16 16:34:52,,169.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,165.0
87,351,14662.0,5.832,4,147,437745519,-53743146,5.832,2024-01-16 16:34:53,,156.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,171.0
85,351,14667.97,5.833,4,146,437745837,-53743839,5.833,2024-01-16 16:34:54,,130.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,176.0
90,351,14674.79,5.827,4,151,437746224,-53744622,5.827,2024-01-16 16:34:55,,120.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,168.0
36,351,14679.94,5.825,4,150,437746485,-53745227,5.825,2024-01-16 16:34:56,,106.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,228.0
85,351,14685.38,5.794,4,151,437746749,-53745876,5.794,2024-01-16 16:34:57,,77.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,173.0
84,351,14691.03,5.786,4,147,437747021,-53746549,5.786,2024-01-16 16:34:58,,153.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,170.0
84,351,14696.67,5.786,4,146,437747293,-53747211,5.786,2024-01-16 16:34:59,,175.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,175.0
89,351,14702.34,5.773,4,146,437747604,-53747869,5.773,2024-01-16 16:35:00,,156.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,169.0
87,352,14708.97,5.694,4,145,437747995,-53748618,5.694,2024-01-16 16:35:01,,147.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,174.0
85,352,14714.08,5.675,4,145,437748259,-53749204,5.675,2024-01-16 16:35:02,,145.0,12.0,38.799999999999955,15.0,27.0,38.799999999999955,0.0,173.0
87,352,14719.71,5.675,4,145,437748524,-53749871,5.675,2024-01-16 16:35:03,,145.0,12.0,39.0,15.0,27.0,39.0,0.0,171.0
86,352,14725.47,5.675,4,145,437748833,-53750548,5.675,2024-01-16 16:35:04,,139.0,12.0,39.0,15.0,27.0,39.0,0.0,169.0
86,352,14731.34,5.675,4,145,437749151,-53751238,5.675,2024-01-16 16:35:05,,125.0,12.0,39.0,15.0,27.0,39.0,0.0,177.0
84,352,14737.17,5.675,4,145,437749434,-53751921,5.675,2024-01-16 16:35:06,,110.0,12.0,39.0,15.0,27.0,39.0,0.0,170.0
85,352,14742.85,5.675,4,146,437749706,-53752596,5.675,2024-01-16 16:35:07,,113.0,12.0,39.0,15.0,27.0,39.0,0.0,162.0
85,352,14748.5,5.706,4,145,437750015,-53753254,5.706,2024-01-16 16:35:08,,121.0,12.0,39.0,15.0,27.0,39.0,0.0,174.0
84,353,14754.09,5.683,4,145,437750299,-53753916,5.683,2024-01-16 16:35:09,,142.0,12.0,39.0,15.0,27.0,39.0,0.0,172.0
84,353,14759.91,5.686,4,145,437750576,-53754608,5.686,2024-01-16 16:35:10,,140.0,12.0,39.0,15.0,27.0,39.0,0.0,170.0
85,353,14765.78,5.701,5,147,437750855,-53755307,5.701,2024-01-16 16:35:11,,129.0,12.0,39.0,15.0,27.0,39.0,0.0,167.0
83,353,14771.37,5.703,5,146,437751162,-53755958,5.703,2024-01-16 16:35:12,,124.0,12.0,39.0,15.0,27.0,39.0,0.0,182.0
85,353,14777.0,5.68,5,145,437751438,-53756617,5.68,2024-01-16 16:35:13,,146.0,12.0,39.0,15.0,27.0,39.0,0.0,177.0
83,353,14782.68,5.675,5,144,437751715,-53757286,5.675,2024-01-16 16:35:14,,149.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
84,353,14788.52,5.675,5,142,437751991,-53757985,5.675,2024-01-16 16:35:15,,144.0,12.0,39.0,15.0,27.0,39.0,0.0,175.0
85,354,14794.24,5.675,5,141,437752302,-53758662,5.675,2024-01-16 16:35:16,,143.0,12.0,39.0,15.0,27.0,39.0,0.0,166.0
86,354,14799.98,5.698,5,142,437752582,-53759336,5.698,2024-01-16 16:35:17,,138.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
80,354,14805.67,5.703,5,143,437752854,-53760011,5.703,2024-01-16 16:35:18,,140.0,12.0,39.0,15.0,27.0,39.0,0.0,179.0
87,354,14811.35,5.696,5,143,437753129,-53760691,5.696,2024-01-16 16:35:19,,128.0,12.0,39.0,15.0,27.0,39.0,0.0,170.0
86,354,14817.03,5.687,5,143,437753403,-53761372,5.687,2024-01-16 16:35:20,,118.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
85,354,14822.65,5.653,5,146,437753677,-53762050,5.653,2024-01-16 16:35:21,,108.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
87,354,14828.22,5.68,5,148,437753950,-53762709,5.68,2024-01-16 16:35:22,,109.0,12.0,39.0,15.0,27.0,39.0,0.0,174.0
81,354,14834.06,5.7,5,147,437754223,-53763395,5.7,2024-01-16 16:35:23,,121.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
87,355,14839.68,5.714,5,146,437754512,-53764060,5.714,2024-01-16 16:35:24,,122.0,12.0,39.0,15.0,27.0,39.0,0.0,173.0
87,355,14845.25,5.728,5,148,437754805,-53764719,5.728,2024-01-16 16:35:25,,135.0,12.0,39.0,15.0,27.0,39.0,0.0,179.0
85,355,14851.02,5.731,5,146,437755082,-53765411,5.731,2024-01-16 16:35:26,,134.0,12.0,39.0,15.0,27.0,39.0,0.0,172.0
86,355,14856.8,5.731,4,145,437755355,-53766092,5.731,2024-01-16 16:35:27,,134.0,12.0,39.0,15.0,27.0,39.0,0.0,168.0
87,355,14862.43,5.731,4,145,437755663,-53766746,5.731,2024-01-16 16:35:28,,136.0,12.0,39.0,15.0,27.0,39.0,0.0,174.0
90,355,14868.28,5.762,4,144,437755945,-53767432,5.762,2024-01-16 16:35:29,,123.0,12.0,39.0,15.0,27.0,39.0,0.0,172.0
86,355,14874.04,5.792,4,144,437756219,-53768116,5.792,2024-01-16 16:35:30,,113.0,12.0,39.0,15.0,27.0,39.0,0.0,176.0
86,355,14879.81,5.797,4,144,437756530,-53768794,5.797,2024-01-16 16:35:31,,122.0,12.0,39.0,15.0,27.0,39.0,0.0,185.0
84,356,14885.58,5.797,4,143,437756848,-53769470,5.797,2024-01-16 16:35:32,,114.0,12.0,39.0,15.0,27.0,39.0,0.0,180.0
87,356,14891.39,5.797,4,144,437757165,-53770143,5.797,2024-01-16 16:35:33,,107.0,12.0,39.0,15.0,27.0,39.0,0.0,182.0
85,356,14897.22,5.797,4,142,437757448,-53770819,5.797,2024-01-16 16:35:34,,124.0,12.0,39.0,15.0,27.0,39.0,0.0,172.0
85,356,14902.92,5.797,4,141,437757721,-53771495,5.797,2024-01-16 16:35:35,,121.0,12.0,39.0,15.0,27.0,39.0,0.0,186.0
86,356,14908.68,5.797,4,140,437758032,-53772173,5.797,2024-01-16 16:35:36,,133.0,12.0,39.0,15.0,27.0,39.0,0.0,174.0
86,356,14914.57,5.82,4,140,437758311,-53772878,5.82,2024-01-16 16:35:37,,136.0,12.0,39.0,15.0,27.0,39.0,0.0,183.0
86,356,14920.47,5.809,4,139,437758584,-53773575,5.809,2024-01-16 16:35:38,,135.0,12.0,39.0,15.0,27.0,39.0,0.0,184.0
87,356,14926.16,5.806,4,139,437758893,-53774241,5.806,2024-01-16 16:35:39,,143.0,12.0,39.0,15.0,27.0,39.0,0.0,177.0
85,357,14931.89,5.806,4,139,437759177,-53774920,5.806,2024-01-16 16:35:40,,137.0,12.0,39.0,15.0,27.0,39.0,0.0,176.0
86,357,14937.54,5.806,4,138,437759449,-53775588,5.806,2024-01-16 16:35:41,,135.0,12.0,39.0,15.0,27.0,39.0,0.0,180.0
84,357,14943.32,5.806,4,138,437759760,-53776267,5.806,2024-01-16 16:35:42,,154.0,12.0,39.0,15.0,27.0,39.0,0.0,187.0
84,357,14948.83,5.744,4,139,437760003,-53776928,5.744,2024-01-16 16:35:43,,166.0,12.0,39.0,15.0,27.0,39.0,0.0,177.0
84,357,14954.09,5.731,4,139,437760195,-53777585,5.731,2024-01-16 16:35:44,,165.0,12.0,39.0,15.0,27.0,39.0,0.0,177.0
85,357,14959.33,5.695,4,139,437760337,-53778260,5.695,2024-01-16 16:35:45,,171.0,12.0,39.0,15.0,27.0,39.0,0.0,175.0
91,358,14964.69,5.686,4,139,437760436,-53778965,5.686,2024-01-16 16:35:46,,183.0,12.0,39.200000000000045,15.0,27.0,39.200000000000045,0.0,173.0
94,358,14970.06,5.664,4,139,437760491,-53779682,5.664,2024-01-16 16:35:47,,131.0,12.0,39.200000000000045,15.0,27.0,39.200000000000045,0.0,169.0
89,358,14975.55,5.424,4,139,437760427,-53780412,5.424,2024-01-16 16:35:48,,125.0,12.0,39.200000000000045,15.0,27.0,39.200000000000045,0.0,172.0
87,358,14980.7,5.325,5,141,437760337,-53781087,5.325,2024-01-16 16:35:49,,126.0,12.0,39.39999999999998,15.0,27.0,39.39999999999998,0.0,171.0
84,358,14985.93,5.314,5,141,437760174,-53781757,5.314,2024-01-16 16:35:50,,128.0,12.0,39.39999999999998,15.0,27.0,39.39999999999998,0.0,176.0
87,358,14991.11,5.226,5,142,437760064,-53782433,5.226,2024-01-16 16:35:51,,132.0,12.0,39.39999999999998,15.0,27.0,39.39999999999998,0.0,169.0
84,358,14996.14,5.174,5,142,437759973,-53783096,5.174,2024-01-16 16:35:52,,135.0,12.0,39.39999999999998,15.0,27.0,39.39999999999998,0.0,176.0
84,359,15001.14,5.085,5,143,437759882,-53783752,5.085,2024-01-16 16:35:53,,131.0,12.0,39.39999999999998,15.0,27.0,39.39999999999998,0.0,175.0
85,359,15006.06,5.051,5,143,437759792,-53784400,5.051,2024-01-16 16:35:54,,133.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,166.0
89,359,15010.9,5.003,5,143,437759808,-53785045,5.003,2024-01-16 16:35:55,,150.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,164.0
84,359,15015.81,4.983,5,143,437759889,-53785693,4.983,2024-01-16 16:35:56,,158.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,171.0
88,359,15020.86,4.981,5,143,437760016,-53786349,4.981,2024-01-16 16:35:57,,137.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,162.0
90,359,15025.86,4.981,5,144,437760188,-53786991,4.981,2024-01-16 16:35:58,,110.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,163.0
87,359,15031.05,4.981,5,144,437760370,-53787641,4.981,2024-01-16 16:35:59,,109.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,158.0
80,359,15036.37,4.981,5,143,437760588,-53788297,4.981,2024-01-16 16:36:00,,142.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,171.0
81,360,15041.79,4.981,5,143,437760817,-53788960,4.981,2024-01-16 16:36:01,,186.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,175.0
93,360,15047.4,5.058,5,143,437761088,-53789634,5.058,2024-01-16 16:36:02,,154.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,169.0
89,360,15053.06,5.128,4,143,437761327,-53790317,5.128,2024-01-16 16:36:03,,124.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,191.0
83,360,15058.43,5.253,4,143,437761590,-53790968,5.253,2024-01-16 16:36:04,,176.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,171.0
81,360,15064.71,5.347,4,143,437761827,-53791744,5.347,2024-01-16 16:36:05,,193.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,181.0
83,360,15069.52,5.384,4,143,437762019,-53792348,5.384,2024-01-16 16:36:06,,198.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,176.0
79,361,15074.86,5.428,4,143,437762200,-53793018,5.428,2024-01-16 16:36:07,,207.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,172.0
86,361,15080.45,5.436,4,143,437762382,-53793730,5.436,2024-01-16 16:36:08,,195.0,12.0,39.60000000000002,15.0,27.0,39.60000000000002,0.0,155.0
91,361,15085.76,5.436,5,144,437762563,-53794411,5.436,2024-01-16 16:36:09,,138.0,12.0,39.799999999999955,15.0,27.0,39.799999999999955,0.0,183.0
89,361,15090.98,5.436,5,145,437762670,-53795089,5.436,2024-01-16 16:36:10,,98.0,12.0,39.799999999999955,15.0,27.0,39.799999999999955,0.0,177.0
86,361,15096.05,5.403,5,146,437762762,-53795753,5.403,2024-01-16 16:36:11,,98.0,12.0,39.799999999999955,15.0,27.0,39.799999999999955,0.0,169.0
87,361,15101.08,5.39,5,146,437762891,-53796407,5.39,2024-01-16 16:36:12,,112.0,12.0,39.799999999999955,15.0,27.0,39.799999999999955,0.0,171.0
85,361,15106.16,5.366,5,146,437763027,-53797066,5.366,2024-01-16 16:36:13,,143.0,12.0,40.0,15.0,27.0,40.0,0.0,176.0
85,362,15111.07,5.222,5,147,437763164,-53797705,5.222,2024-01-16 16:36:14,,152.0,12.0,40.0,15.0,27.0,40.0,0.0,175.0
84,362,15115.84,5.07,5,147,437763263,-53798327,5.07,2024-01-16 16:36:15,,126.0,12.0,40.0,15.0,27.0,40.0,0.0,174.0
81,362,15120.51,4.984,5,146,437763353,-53798937,4.984,2024-01-16 16:36:16,,109.0,12.0,40.0,15.0,27.0,40.0,0.0,180.0
81,362,15125.27,4.972,5,146,437763483,-53799558,4.972,2024-01-16 16:36:17,,116.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,173.0
84,362,15129.9,4.965,4,146,437763581,-53800155,4.965,2024-01-16 16:36:18,,136.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,171.0
81,362,15134.67,4.831,4,146,437763710,-53800770,4.831,2024-01-16 16:36:19,,143.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,173.0
79,362,15139.37,4.743,4,145,437763884,-53801369,4.743,2024-01-16 16:36:20,,124.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,180.0
80,362,15143.9,4.731,4,144,437764028,-53801946,4.731,2024-01-16 16:36:21,,96.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,174.0
79,363,15148.6,4.717,4,144,437764165,-53802543,4.717,2024-01-16 16:36:22,,90.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,171.0
81,363,15153.19,4.698,4,143,437764340,-53803121,4.698,2024-01-16 16:36:23,,91.0,12.0,40.200000000000045,15.0,27.0,40.200000000000045,0.0,172.0
79,363,15157.75,4.655,4,143,437764484,-53803700,4.655,2024-01-16 16:36:24,,91.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,176.0
77,363,15162.21,4.633,4,142,437764659,-53804263,4.633,2024-01-16 16:36:25,,89.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,164.0
0,363,15166.32,4.621,4,141,437764726,-53804802,4.621,2024-01-16 16:36:26,,0.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
0,363,15170.23,4.619,5,141,437764618,-53805303,4.619,2024-01-16 16:36:27,,0.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,174.0
0,363,15173.55,4.013,5,143,437764406,-53805666,4.013,2024-01-16 16:36:28,,0.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,182.0
73,363,15176.29,3.157,5,141,437764142,-53805788,3.157,2024-01-16 16:36:29,,44.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,189.0
82,363,15179.24,2.981,5,140,437763867,-53805634,2.981,2024-01-16 16:36:30,,72.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,161.0
87,363,15182.36,3.087,5,139,437763670,-53805316,3.087,2024-01-16 16:36:31,,71.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,168.0
82,363,15185.81,3.396,5,137,437763450,-53804926,3.396,2024-01-16 16:36:32,,67.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
19,363,15189.05,3.189,5,137,437763299,-53804547,3.189,2024-01-16 16:36:33,,44.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
43,363,15192.04,3.109,5,136,437763163,-53804189,3.109,2024-01-16 16:36:34,,17.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
86,363,15195.35,3.103,5,136,437763025,-53803777,3.103,2024-01-16 16:36:35,,39.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
67,363,15198.86,3.103,5,135,437763004,-53803312,3.103,2024-01-16 16:36:36,,54.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,167.0
52,363,15202.55,3.103,5,135,437762966,-53802818,3.103,2024-01-16 16:36:37,,43.0,12.0,40.39999999999998,15.0,27.0,40.39999999999998,0.0,166.0
