battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,temperature,timestamp,altitude,enhanced_altitude,ascent,descent,grade,left_right_balance
,91,207,7927.69,4.471,5,130,437594558,-53295631,109,4.471,19.0,2024-03-01 16:02:56,3.8000000000000114,3.8000000000000114,16.0,30.0,0.0,162.0
,87,207,7932.06,4.472,5,130,437594608,-53296212,100,4.472,19.0,2024-03-01 16:02:57,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,172.0
,88,207,7935.73,4.472,5,131,437594735,-53296679,102,4.472,19.0,2024-03-01 16:02:58,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,168.0
,88,207,7940.16,4.472,5,131,437594913,-53297213,114,4.472,19.0,2024-03-01 16:02:59,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,175.0
,88,207,7945.12,4.465,5,131,437595218,-53297763,132,4.465,19.0,2024-03-01 16:03:00,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,175.0
,88,207,7949.99,4.464,5,132,437595536,-53298268,138,4.464,19.0,2024-03-01 16:03:01,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,179.0
,88,207,7954.87,4.414,5,132,437595855,-53298784,136,4.414,19.0,2024-03-01 16:03:02,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,178.0
,90,207,7958.82,4.408,5,132,437596133,-53299211,135,4.408,19.0,2024-03-01 16:03:03,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,172.0
,102,208,7963.02,4.384,5,132,437596403,-53299657,119,4.384,19.0,2024-03-01 16:03:04,3.6000000000000227,3.6000000000000227,16.0,30.0,0.0,171.0
,90,208,7967.77,4.381,5,131,437596678,-53300171,95,4.381,19.0,2024-03-01 16:03:05,4.0,4.0,16.0,30.0,0.0,167.0
,88,208,7971.29,3.696,5,132,437596911,-53300567,97,3.696,19.0,2024-03-01 16:03:06,4.0,4.0,16.0,30.0,0.0,182.0
,82,208,7973.84,2.748,5,132,437597056,-53300855,129,2.748,19.0,2024-03-01 16:03:07,4.0,4.0,16.0,30.0,0.0,168.0
,86,208,7976.38,2.64,5,132,437597193,-53301134,190,2.64,19.0,2024-03-01 16:03:08,4.199999999999989,4.199999999999989,16.0,30.0,1.01,176.0
,87,208,7978.32,2.546,5,131,437597330,-53301342,244,2.546,19.0,2024-03-01 16:03:09,4.199999999999989,4.199999999999989,16.0,30.0,1.36,175.0
,87,209,7981.12,2.311,5,130,437597507,-53301649,253,2.311,19.0,2024-03-01 16:03:10,4.399999999999977,4.399999999999977,16.0,30.0,1.6,177.0
,84,209,7983.29,2.611,5,129,437597648,-53301875,248,2.611,19.0,2024-03-01 16:03:11,4.399999999999977,4.399999999999977,16.0,30.0,1.91,174.0
,100,209,7985.59,2.64,5,130,437597825,-53302090,229,2.64,19.0,2024-03-01 16:03:12,4.600000000000023,4.600000000000023,16.0,30.0,2.33,181.0
,88,209,7987.75,2.547,5,130,437598006,-53302275,179,2.547,19.0,2024-03-01 16:03:13,4.600000000000023,4.600000000000023,16.0,30.0,2.72,176.0
,92,209,7989.88,2.313,5,130,437598188,-53302452,159,2.313,19.0,2024-03-01 16:03:14,4.800000000000011,4.800000000000011,16.0,30.0,3.14,171.0
,81,210,7991.9,2.122,5,131,437598330,-53302634,162,2.122,19.0,2024-03-01 16:03:15,4.800000000000011,4.800000000000011,16.0,30.0,3.41,179.0
,81,210,7993.79,1.936,5,132,437598426,-53302847,193,1.936,19.0,2024-03-01 16:03:16,5.199999999999989,5.199999999999989,17.0,30.0,3.75,165.0
,85,210,7995.41,1.909,5,134,437598517,-53303048,229,1.909,19.0,2024-03-01 16:03:17,5.199999999999989,5.199999999999989,17.0,30.0,4.14,174.0
,85,210,7997.06,1.908,5,135,437598486,-53303267,222,1.908,19.0,2024-03-01 16:03:18,5.199999999999989,5.199999999999989,17.0,30.0,4.56,174.0
,0,210,7999.92,2.394,5,137,437598319,-53303574,0,2.394,19.0,2024-03-01 16:03:19,5.0,5.0,17.0,30.0,4.71,174.0
,0,210,8004.61,4.099,5,138,437597976,-53304013,0,4.099,19.0,2024-03-01 16:03:20,4.800000000000011,4.800000000000011,17.0,30.0,4.19,173.0
,0,210,8009.42,5.748,5,139,437597609,-53304492,0,5.748,19.0,2024-03-01 16:03:21,4.399999999999977,4.399999999999977,17.0,30.0,2.9,173.0
,0,210,8015.1,5.917,5,139,437597246,-53305110,0,5.917,19.0,2024-03-01 16:03:22,4.199999999999989,4.199999999999989,17.0,30.0,0.17,173.0
,0,210,8021.68,5.859,5,140,437596840,-53305837,0,5.859,19.0,2024-03-01 16:03:23,4.0,4.0,17.0,31.0,-1.7,172.0
,92,210,8026.94,5.407,6,140,437596554,-53306425,29,5.407,19.0,2024-03-01 16:03:24,3.8000000000000114,3.8000000000000114,17.0,31.0,-3.55,172.0
,87,210,8032.1,5.195,6,139,437596281,-53307019,127,5.195,19.0,2024-03-01 16:03:25,3.8000000000000114,3.8000000000000114,17.0,31.0,-4.43,169.0
,91,211,8037.24,5.175,5,138,437595967,-53307602,173,5.175,19.0,2024-03-01 16:03:26,4.0,4.0,17.0,31.0,-4.17,161.0
,90,211,8041.48,5.192,5,139,437595729,-53308087,162,5.192,19.0,2024-03-01 16:03:27,3.8000000000000114,3.8000000000000114,17.0,32.0,-3.55,171.0
,95,211,8047.46,5.269,5,138,437595421,-53308776,136,5.269,19.0,2024-03-01 16:03:28,3.8000000000000114,3.8000000000000114,17.0,32.0,-2.84,190.0
,97,211,8052.8,5.303,5,137,437595142,-53309410,114,5.303,19.0,2024-03-01 16:03:29,3.6000000000000227,3.6000000000000227,17.0,32.0,-2.26,175.0
,85,211,8058.28,5.306,5,138,437594910,-53310074,113,5.306,19.0,2024-03-01 16:03:30,3.3999999999999773,3.3999999999999773,17.0,32.0,-1.92,171.0
,94,211,8063.97,5.281,5,137,437594683,-53310783,100,5.281,19.0,2024-03-01 16:03:31,3.3999999999999773,3.3999999999999773,17.0,32.0,-1.73,162.0
,88,211,8069.49,5.253,5,137,437594496,-53311487,84,5.253,19.0,2024-03-01 16:03:32,3.1999999999999886,3.1999999999999886,17.0,32.0,-1.68,178.0
,87,211,8074.95,5.25,5,136,437594395,-53312194,94,5.25,19.0,2024-03-01 16:03:33,3.1999999999999886,3.1999999999999886,17.0,32.0,-1.62,184.0
,88,212,8080.22,5.233,5,135,437594344,-53312897,127,5.233,19.0,2024-03-01 16:03:34,3.3999999999999773,3.3999999999999773,17.0,32.0,-1.53,171.0
,87,212,8084.36,5.198,5,134,437594299,-53313448,155,5.198,19.0,2024-03-01 16:03:35,3.1999999999999886,3.1999999999999886,17.0,32.0,-1.46,168.0
,90,212,8090.14,5.194,5,133,437594294,-53314220,181,5.194,19.0,2024-03-01 16:03:36,3.3999999999999773,3.3999999999999773,17.0,32.0,-0.1,170.0
,89,212,8095.16,5.194,5,133,437594294,-53314888,174,5.194,19.0,2024-03-01 16:03:37,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,182.0
,87,212,8100.07,5.177,6,132,437594294,-53315546,171,5.177,19.0,2024-03-01 16:03:38,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,183.0
,87,212,8104.61,4.852,6,131,437594335,-53316152,210,4.852,19.0,2024-03-01 16:03:39,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,169.0
,88,213,8109.36,5.046,6,132,437594380,-53316778,240,5.046,19.0,2024-03-01 16:03:40,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,178.0
,85,213,8113.41,4.976,5,132,437594466,-53317309,251,4.976,19.0,2024-03-01 16:03:41,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,165.0
,97,213,8118.97,4.84,5,132,437594638,-53318024,203,4.84,19.0,2024-03-01 16:03:42,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,163.0
,97,213,8123.78,4.815,5,131,437594780,-53318631,144,4.815,19.0,2024-03-01 16:03:43,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,174.0
,46,213,8128.73,4.757,5,132,437594997,-53319248,94,4.757,19.0,2024-03-01 16:03:44,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,198.0
,88,213,8132.6,4.651,5,132,437595144,-53319722,86,4.651,19.0,2024-03-01 16:03:45,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,182.0
,91,214,8137.69,4.622,5,132,437595443,-53320304,155,4.622,19.0,2024-03-01 16:03:46,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,180.0
,87,214,8141.68,4.565,5,132,437595673,-53320759,214,4.565,19.0,2024-03-01 16:03:47,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,178.0
,86,214,8146.19,4.481,5,132,437595949,-53321250,222,4.481,19.0,2024-03-01 16:03:48,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,175.0
,86,214,8150.74,4.273,5,132,437596181,-53321764,202,4.273,19.0,2024-03-01 16:03:49,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,161.0
,90,214,8155.13,4.25,4,132,437596409,-53322282,168,4.25,19.0,2024-03-01 16:03:50,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,180.0
,90,215,8159.3,4.151,4,132,437596636,-53322778,113,4.151,19.0,2024-03-01 16:03:51,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,181.0
,91,215,8163.15,4.072,4,132,437596783,-53323259,108,4.072,19.0,2024-03-01 16:03:52,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,182.0
,87,215,8167.12,4.032,4,132,437596919,-53323755,122,4.032,19.0,2024-03-01 16:03:53,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,178.0
,85,215,8170.86,3.986,4,132,437597015,-53324237,128,3.986,19.0,2024-03-01 16:03:54,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,167.0
,85,215,8174.51,3.849,4,132,437597106,-53324709,140,3.849,19.0,2024-03-01 16:03:55,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,174.0
,48,215,8177.82,3.826,4,132,437597156,-53325147,150,3.826,19.0,2024-03-01 16:03:56,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,155.0
,85,215,8181.28,3.775,4,131,437597202,-53325609,168,3.775,19.0,2024-03-01 16:03:57,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,183.0
,77,216,8184.58,3.752,5,130,437597207,-53326049,197,3.752,19.0,2024-03-01 16:03:58,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,167.0
,90,216,8188.01,3.683,4,130,437597247,-53326503,251,3.683,19.0,2024-03-01 16:03:59,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,167.0
,86,216,8191.36,3.675,4,129,437597292,-53326945,239,3.675,19.0,2024-03-01 16:04:00,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,163.0
,87,216,8194.82,3.675,4,129,437597337,-53327404,145,3.675,19.0,2024-03-01 16:04:01,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,204.0
,94,216,8198.54,3.675,4,128,437597422,-53327895,116,3.675,19.0,2024-03-01 16:04:02,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,169.0
,98,216,8201.8,3.675,4,128,437597474,-53328326,98,3.675,19.0,2024-03-01 16:04:03,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,186.0
,92,216,8206.64,3.742,4,128,437597520,-53328966,97,3.742,19.0,2024-03-01 16:04:04,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,177.0
,88,217,8210.86,3.781,4,128,437597604,-53329521,117,3.781,19.0,2024-03-01 16:04:05,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,191.0
,88,217,8214.93,3.82,4,128,437597656,-53330057,127,3.82,19.0,2024-03-01 16:04:06,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,191.0
,20,217,8218.33,3.856,4,128,437597701,-53330508,74,3.856,19.0,2024-03-01 16:04:07,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,183.0
,89,217,8222.65,3.898,4,127,437597787,-53331076,195,3.898,19.0,2024-03-01 16:04:08,3.1999999999999886,3.1999999999999886,17.0,32.0,0.0,174.0
,85,217,8227.13,3.94,4,126,437597880,-53331664,299,3.94,19.0,2024-03-01 16:04:09,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,171.0
,88,218,8232.53,3.952,4,127,437598012,-53332366,242,3.952,19.0,2024-03-01 16:04:10,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,176.0
,94,218,8237.16,4.012,4,127,437598107,-53332971,181,4.012,19.0,2024-03-01 16:04:11,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,168.0
,89,218,8241.22,4.143,4,127,437598218,-53333496,177,4.143,19.0,2024-03-01 16:04:12,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,161.0
,90,218,8245.22,4.283,5,128,437598333,-53334013,165,4.283,19.0,2024-03-01 16:04:13,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,176.0
,90,218,8250.58,4.387,5,128,437598467,-53334709,137,4.387,19.0,2024-03-01 16:04:14,3.3999999999999773,3.3999999999999773,17.0,32.0,0.0,168.0
,91,218,8255.26,4.447,5,127,437598563,-53335321,121,4.447,19.0,2024-03-01 16:04:15,3.6000000000000227,3.6000000000000227,17.0,32.0,0.0,164.0
,88,218,8259.76,4.453,5,128,437598694,-53335896,118,4.453,19.0,2024-03-01 16:04:16,3.6000000000000227,3.6000000000000227,17.0,33.0,0.99,172.0
,97,219,8264.26,4.463,5,128,437598872,-53336456,133,4.463,19.0,2024-03-01 16:04:17,3.6000000000000227,3.6000000000000227,18.0,33.0,1.01,169.0
,91,219,8268.81,4.464,6,128,437599054,-53337014,166,4.464,19.0,2024-03-01 16:04:18,3.3999999999999773,3.3999999999999773,18.0,33.0,0.11,168.0
,90,219,8273.4,4.489,5,129,437599256,-53337570,170,4.489,19.0,2024-03-01 16:04:19,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,168.0
,0,219,8277.99,4.516,5,129,437599460,-53338126,0,4.516,19.0,2024-03-01 16:04:20,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,167.0
,87,219,8282.38,4.519,5,128,437599645,-53338665,4,4.519,19.0,2024-03-01 16:04:21,3.1999999999999886,3.1999999999999886,18.0,33.0,0.0,165.0
,92,219,8286.06,4.377,5,128,437599705,-53339149,49,4.377,19.0,2024-03-01 16:04:22,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,170.0
,90,219,8289.52,4.09,5,127,437599649,-53339604,188,4.09,19.0,2024-03-01 16:04:23,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,169.0
,90,220,8292.96,3.789,5,127,437599582,-53340056,237,3.789,19.0,2024-03-01 16:04:24,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,164.0
,90,220,8296.54,3.757,5,127,437599493,-53340517,150,3.757,19.0,2024-03-01 16:04:25,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,154.0
,89,220,8299.57,3.922,5,127,437599362,-53340885,95,3.922,19.0,2024-03-01 16:04:26,3.3999999999999773,3.3999999999999773,18.0,33.0,0.0,191.0
,82,220,8303.93,3.92,5,127,437599186,-53341417,92,3.92,19.0,2024-03-01 16:04:27,3.1999999999999886,3.1999999999999886,18.0,33.0,0.0,175.0
,82,220,8308.11,3.917,5,127,437599083,-53341958,134,3.917,19.0,2024-03-01 16:04:28,3.0,3.0,18.0,33.0,0.0,201.0
,85,220,8313.15,4.695,5,128,437599073,-53342633,122,4.695,18.0,2024-03-01 16:04:29,2.8000000000000114,2.8000000000000114,18.0,33.0,0.0,172.0
,90,220,8319.48,5.86,5,127,437599193,-53343458,98,5.86,18.0,2024-03-01 16:04:30,2.3999999999999773,2.3999999999999773,18.0,33.0,-1.76,174.0
,88,220,8326.34,6.746,5,128,437599488,-53344303,105,6.746,18.0,2024-03-01 16:04:31,2.0,2.0,18.0,33.0,-3.07,176.0
,85,220,8331.98,6.853,5,128,437599846,-53344897,110,6.853,18.0,2024-03-01 16:04:32,2.0,2.0,18.0,33.0,-3.7,189.0
,81,221,8338.31,6.586,5,128,437600369,-53345469,132,6.586,18.0,2024-03-01 16:04:33,2.0,2.0,18.0,34.0,-3.84,177.0
,86,221,8345.69,6.246,5,128,437600995,-53346079,158,6.246,18.0,2024-03-01 16:04:34,1.8000000000000114,1.8000000000000114,18.0,34.0,-3.64,174.0
,82,221,8351.87,6.026,5,128,437601473,-53346628,172,6.026,18.0,2024-03-01 16:04:35,1.8000000000000114,1.8000000000000114,18.0,34.0,-3.25,166.0
,87,221,8357.81,6.0,5,129,437601928,-53347199,200,6.0,18.0,2024-03-01 16:04:36,1.6000000000000227,1.6000000000000227,18.0,34.0,-2.72,176.0
,90,221,8363.85,6.0,5,129,437602344,-53347794,187,6.0,18.0,2024-03-01 16:04:37,1.6000000000000227,1.6000000000000227,18.0,34.0,-2.12,175.0
,85,221,8369.19,5.806,6,129,437602753,-53348301,183,5.806,18.0,2024-03-01 16:04:38,1.6000000000000227,1.6000000000000227,18.0,34.0,-1.53,176.0
,86,222,8373.64,4.312,7,129,437603083,-53348712,172,4.312,18.0,2024-03-01 16:04:39,1.8000000000000114,1.8000000000000114,18.0,34.0,-0.21,180.0
,82,222,8377.79,4.103,7,130,437603441,-53349075,189,4.103,18.0,2024-03-01 16:04:40,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,170.0
,94,222,8381.93,3.51,8,130,437603766,-53349434,197,3.51,18.0,2024-03-01 16:04:41,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,188.0
,90,222,8386.15,4.008,8,130,437604124,-53349812,165,4.008,18.0,2024-03-01 16:04:42,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,176.0
,85,222,8391.87,4.092,9,131,437604528,-53350362,153,4.092,18.0,2024-03-01 16:04:43,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,181.0
,86,223,8398.04,4.272,11,131,437605018,-53350937,177,4.272,18.0,2024-03-01 16:04:44,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,172.0
,87,223,8404.26,4.395,10,132,437605481,-53351520,210,4.395,18.0,2024-03-01 16:04:45,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,175.0
,85,223,8409.28,5.852,10,132,437605854,-53352002,195,5.852,18.0,2024-03-01 16:04:46,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,174.0
,87,223,8414.38,5.387,9,131,437606178,-53352568,202,5.387,18.0,2024-03-01 16:04:47,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,177.0
,88,223,8419.7,5.32,9,131,437606497,-53353144,207,5.32,18.0,2024-03-01 16:04:48,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,179.0
,87,224,8425.08,5.42,9,131,437606851,-53353698,212,5.42,18.0,2024-03-01 16:04:49,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,175.0
,84,224,8430.46,5.379,8,130,437607217,-53354272,218,5.379,18.0,2024-03-01 16:04:50,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,175.0
,83,224,8435.81,5.328,8,130,437607542,-53354852,206,5.328,18.0,2024-03-01 16:04:51,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,179.0
,87,224,8440.93,5.182,8,131,437607859,-53355411,176,5.182,18.0,2024-03-01 16:04:52,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,168.0
,87,224,8446.02,5.086,8,131,437608138,-53356003,158,5.086,18.0,2024-03-01 16:04:53,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,179.0
,89,224,8451.12,5.108,7,130,437608413,-53356599,140,5.108,18.0,2024-03-01 16:04:54,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,173.0
,85,225,8456.21,5.134,7,131,437608645,-53357212,155,5.134,18.0,2024-03-01 16:04:55,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,178.0
,83,225,8461.13,4.926,7,130,437608916,-53357785,198,4.926,18.0,2024-03-01 16:04:56,2.0,2.0,18.0,34.0,0.0,175.0
,81,225,8465.78,4.897,7,129,437609146,-53358317,241,4.897,18.0,2024-03-01 16:04:57,2.0,2.0,18.0,34.0,0.0,170.0
,80,225,8470.3,4.897,6,128,437609410,-53358830,244,4.897,18.0,2024-03-01 16:04:58,2.0,2.0,18.0,34.0,0.0,168.0
,90,225,8474.79,4.873,6,129,437609645,-53359349,203,4.873,18.0,2024-03-01 16:04:59,2.0,2.0,18.0,34.0,0.0,175.0
,87,226,8479.37,4.855,6,128,437609872,-53359882,145,4.855,18.0,2024-03-01 16:05:00,2.0,2.0,18.0,34.0,0.0,177.0
,89,226,8483.74,4.757,6,128,437610139,-53360383,113,4.757,18.0,2024-03-01 16:05:01,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,169.0
,90,226,8488.14,4.683,6,128,437610376,-53360890,127,4.683,18.0,2024-03-01 16:05:02,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,174.0
,87,226,8492.43,4.637,6,128,437610602,-53361381,139,4.637,18.0,2024-03-01 16:05:03,1.8000000000000114,1.8000000000000114,18.0,34.0,0.0,177.0
,91,226,8497.06,4.622,6,129,437610868,-53361914,134,4.622,18.0,2024-03-01 16:05:04,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,177.0
,88,226,8501.47,4.51,6,130,437611101,-53362429,134,4.51,18.0,2024-03-01 16:05:05,1.6000000000000227,1.6000000000000227,18.0,34.0,0.0,173.0
,86,226,8505.74,4.475,6,130,437611290,-53362932,150,4.475,18.0,2024-03-01 16:05:06,1.3999999999999773,1.3999999999999773,18.0,34.0,-1.06,181.0
,89,227,8510.0,4.465,6,131,437611546,-53363420,176,4.465,18.0,2024-03-01 16:05:07,1.3999999999999773,1.3999999999999773,18.0,34.0,-1.24,182.0
,88,227,8513.93,4.424,6,132,437611743,-53363867,229,4.424,18.0,2024-03-01 16:05:08,1.8000000000000114,1.8000000000000114,18.0,34.0,-0.2,187.0
,80,227,8517.1,3.736,6,132,437611924,-53364237,282,3.736,18.0,2024-03-01 16:05:09,2.0,2.0,18.0,34.0,0.0,180.0
,86,228,8519.74,2.83,6,132,437612068,-53364528,399,2.83,18.0,2024-03-01 16:05:10,2.3999999999999773,2.3999999999999773,18.0,34.0,0.0,171.0
,87,228,8522.3,2.529,5,133,437612243,-53364788,405,2.529,18.0,2024-03-01 16:05:11,2.6000000000000227,2.6000000000000227,18.0,34.0,1.43,172.0
,91,228,8524.94,2.53,5,132,437612425,-53365062,269,2.53,18.0,2024-03-01 16:05:12,2.8000000000000114,2.8000000000000114,18.0,34.0,2.73,182.0
,92,228,8527.71,2.536,5,133,437612607,-53365360,207,2.536,18.0,2024-03-01 16:05:13,3.0,3.0,18.0,34.0,3.95,173.0
,90,229,8530.8,2.787,5,134,437612865,-53365657,174,2.787,18.0,2024-03-01 16:05:14,3.0,3.0,19.0,34.0,5.01,181.0
,98,229,8534.14,3.319,5,134,437613100,-53365991,154,3.319,18.0,2024-03-01 16:05:15,3.0,3.0,19.0,34.0,5.69,170.0
,87,229,8537.61,3.408,5,134,437613328,-53366328,151,3.408,18.0,2024-03-01 16:05:16,3.1999999999999886,3.1999999999999886,19.0,34.0,5.7,178.0
,87,229,8540.92,3.408,5,134,437613594,-53366630,157,3.408,18.0,2024-03-01 16:05:17,3.1999999999999886,3.1999999999999886,19.0,34.0,5.08,174.0
,90,229,8544.49,3.408,5,134,437613867,-53366964,198,3.408,18.0,2024-03-01 16:05:18,3.3999999999999773,3.3999999999999773,19.0,34.0,4.32,172.0
,86,229,8548.29,3.408,5,134,437614140,-53367353,189,3.408,18.0,2024-03-01 16:05:19,3.6000000000000227,3.6000000000000227,19.0,34.0,3.64,178.0
,89,230,8552.31,3.469,4,134,437614413,-53367766,202,3.469,18.0,2024-03-01 16:05:20,3.6000000000000227,3.6000000000000227,19.0,34.0,3.08,165.0
,87,230,8556.86,4.113,4,134,437614724,-53368234,229,4.113,18.0,2024-03-01 16:05:21,3.3999999999999773,3.3999999999999773,19.0,34.0,2.58,174.0
,91,230,8561.31,4.418,4,134,437615043,-53368693,168,4.418,18.0,2024-03-01 16:05:22,3.6000000000000227,3.6000000000000227,19.0,34.0,2.33,166.0
,88,230,8564.94,4.453,4,133,437615246,-53369085,134,4.453,18.0,2024-03-01 16:05:23,3.6000000000000227,3.6000000000000227,19.0,34.0,2.1,154.0
,88,230,8569.7,4.265,4,133,437615544,-53369596,130,4.265,18.0,2024-03-01 16:05:24,3.6000000000000227,3.6000000000000227,20.0,34.0,1.69,171.0
,91,230,8574.17,4.146,4,133,437615785,-53370117,154,4.146,18.0,2024-03-01 16:05:25,3.6000000000000227,3.6000000000000227,20.0,34.0,1.13,180.0
,90,231,8578.78,4.215,4,132,437616051,-53370634,157,4.215,18.0,2024-03-01 16:05:26,3.6000000000000227,3.6000000000000227,20.0,34.0,0.17,175.0
,92,231,8582.56,4.231,4,132,437616286,-53371051,144,4.231,18.0,2024-03-01 16:05:27,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,173.0
,91,231,8586.84,4.31,4,133,437616590,-53371497,137,4.31,18.0,2024-03-01 16:05:28,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,189.0
,92,231,8592.13,4.402,4,132,437616947,-53372039,122,4.402,18.0,2024-03-01 16:05:29,3.8000000000000114,3.8000000000000114,20.0,34.0,0.0,170.0
,88,231,8596.9,4.543,4,132,437617273,-53372530,129,4.543,18.0,2024-03-01 16:05:30,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,181.0
,90,231,8601.44,4.54,4,132,437617553,-53373007,145,4.54,18.0,2024-03-01 16:05:31,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,178.0
,93,231,8606.07,4.601,4,131,437617865,-53373499,106,4.601,18.0,2024-03-01 16:05:32,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,171.0
,92,231,8610.61,4.545,4,130,437618183,-53373980,104,4.545,18.0,2024-03-01 16:05:33,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,175.0
,90,232,8615.06,4.403,5,130,437618465,-53374446,126,4.403,18.0,2024-03-01 16:05:34,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,172.0
,91,232,8619.59,4.381,5,130,437618778,-53374903,151,4.381,18.0,2024-03-01 16:05:35,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,174.0
,88,232,8623.98,4.381,5,130,437619094,-53375355,157,4.381,18.0,2024-03-01 16:05:36,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,176.0
,90,232,8627.8,4.381,5,129,437619335,-53375747,153,4.381,18.0,2024-03-01 16:05:37,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,173.0
,90,232,8632.79,4.381,5,129,437619678,-53376277,175,4.381,18.0,2024-03-01 16:05:38,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,173.0
,86,232,8637.74,4.395,5,130,437620019,-53376770,228,4.395,18.0,2024-03-01 16:05:39,3.3999999999999773,3.3999999999999773,20.0,34.0,0.0,170.0
,90,233,8642.61,4.397,5,130,437620402,-53377240,270,4.397,18.0,2024-03-01 16:05:40,3.3999999999999773,3.3999999999999773,20.0,34.0,0.0,175.0
,89,233,8647.81,5.067,5,131,437620772,-53377754,227,5.067,18.0,2024-03-01 16:05:41,3.3999999999999773,3.3999999999999773,20.0,34.0,0.0,175.0
,88,233,8653.02,5.255,4,131,437621135,-53378269,189,5.255,18.0,2024-03-01 16:05:42,3.6000000000000227,3.6000000000000227,20.0,34.0,0.0,180.0
