cadence,calories,heart_rate,timestamp,battery_soc,power,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade
91,428,135,2024-02-12 16:05:06,,203.0,23.0,168.0,13753.25,3.944,4.0,437835066.0,-53984368.0,3.944,24.0,58.0,51.0,24.0,0.0
89,428,134,2024-02-12 16:05:07,,173.0,23.0,171.0,13757.75,4.009,4.0,437835202.0,-53984942.0,4.009,24.0,58.0,51.0,24.0,0.0
91,428,135,2024-02-12 16:05:08,,164.0,23.0,167.0,13762.31,4.152,4.0,437835359.0,-53985519.0,4.152,24.0,58.0,51.0,24.0,0.0
91,429,135,2024-02-12 16:05:09,,164.0,23.0,163.0,13766.91,4.28,4.0,437835541.0,-53986089.0,4.28,24.0,58.0,51.0,24.0,0.0
91,429,136,2024-02-12 16:05:10,,147.0,23.0,175.0,13771.38,4.357,4.0,437835744.0,-53986625.0,4.357,24.0,58.0,51.0,24.0,0.0
91,429,136,2024-02-12 16:05:11,,111.0,23.0,175.0,13775.78,4.375,4.0,437835993.0,-53987122.0,4.375,23.799999999999955,58.0,51.0,23.799999999999955,0.0
0,429,136,2024-02-12 16:05:12,,0.0,23.0,177.0,13780.09,4.353,4.0,437836267.0,-53987582.0,4.353,23.799999999999955,58.0,51.0,23.799999999999955,0.0
0,429,136,2024-02-12 16:05:13,,0.0,23.0,179.0,13784.26,4.353,4.0,437836518.0,-53988037.0,4.353,23.799999999999955,58.0,51.0,23.799999999999955,0.0
0,429,135,2024-02-12 16:05:14,,0.0,23.0,181.0,13788.41,4.353,4.0,437836724.0,-53988533.0,4.353,23.799999999999955,58.0,51.0,23.799999999999955,0.0
90,429,135,2024-02-12 16:05:15,,45.0,23.0,183.0,13792.44,4.353,4.0,437836844.0,-53989052.0,4.353,24.0,58.0,51.0,24.0,0.0
91,429,135,2024-02-12 16:05:16,,108.0,23.0,183.0,13796.25,4.34,4.0,437836911.0,-53989553.0,4.34,23.799999999999955,58.0,51.0,23.799999999999955,0.0
88,429,134,2024-02-12 16:05:17,,122.0,23.0,176.0,13799.95,4.255,4.0,437836981.0,-53990039.0,4.255,23.799999999999955,58.0,51.0,23.799999999999955,0.0
88,429,134,2024-02-12 16:05:18,,140.0,23.0,175.0,13803.76,4.103,4.0,437837068.0,-53990533.0,4.103,23.799999999999955,58.0,51.0,23.799999999999955,0.0
94,429,133,2024-02-12 16:05:19,,166.0,23.0,173.0,13807.73,3.989,4.0,437837184.0,-53991049.0,3.989,23.600000000000023,58.0,51.0,23.600000000000023,0.0
83,430,134,2024-02-12 16:05:20,,193.0,23.0,166.0,13811.81,3.953,4.0,437837275.0,-53991579.0,3.953,23.799999999999955,58.0,51.0,23.799999999999955,0.0
87,430,134,2024-02-12 16:05:21,,224.0,23.0,172.0,13815.92,3.953,4.0,437837387.0,-53992104.0,3.953,23.799999999999955,58.0,51.0,23.799999999999955,0.0
91,430,133,2024-02-12 16:05:22,,239.0,23.0,163.0,13820.19,3.953,4.0,437837523.0,-53992650.0,3.953,23.799999999999955,58.0,51.0,23.799999999999955,0.0
92,430,133,2024-02-12 16:05:23,,228.0,23.0,165.0,13824.6,3.953,4.0,437837660.0,-53993215.0,3.953,24.0,58.0,51.0,24.0,0.0
94,431,135,2024-02-12 16:05:24,,215.0,23.0,171.0,13829.06,3.953,4.0,437837817.0,-53993780.0,3.953,24.0,58.0,51.0,24.0,0.0
88,431,135,2024-02-12 16:05:25,,212.0,23.0,174.0,13833.55,4.051,4.0,437837978.0,-53994349.0,4.051,24.0,58.0,51.0,24.0,0.0
87,431,135,2024-02-12 16:05:26,,217.0,23.0,175.0,13838.05,4.209,4.0,437838136.0,-53994916.0,4.209,24.0,58.0,51.0,24.0,0.0
89,431,135,2024-02-12 16:05:27,,198.0,23.0,172.0,13842.48,4.267,4.0,437838297.0,-53995471.0,4.267,24.0,58.0,51.0,24.0,0.0
86,431,136,2024-02-12 16:05:28,,175.0,23.0,173.0,13846.83,4.291,4.0,437838454.0,-53996020.0,4.291,24.0,58.0,51.0,24.0,0.0
88,432,136,2024-02-12 16:05:29,,189.0,23.0,173.0,13851.24,4.318,4.0,437838636.0,-53996567.0,4.318,24.0,58.0,51.0,24.0,0.0
91,432,136,2024-02-12 16:05:30,,205.0,23.0,171.0,13855.75,4.333,4.0,437838818.0,-53997115.0,4.333,23.799999999999955,58.0,51.0,23.799999999999955,0.0
94,432,136,2024-02-12 16:05:31,,191.0,23.0,172.0,13860.15,4.363,4.0,437839021.0,-53997642.0,4.363,23.799999999999955,58.0,51.0,23.799999999999955,0.0
87,432,136,2024-02-12 16:05:32,,177.0,23.0,169.0,13864.55,4.402,4.0,437839270.0,-53998149.0,4.402,23.799999999999955,58.0,51.0,23.799999999999955,0.0
92,432,137,2024-02-12 16:05:33,,177.0,23.0,169.0,13869.05,4.412,4.0,437839522.0,-53998656.0,4.412,23.799999999999955,58.0,51.0,23.799999999999955,0.0
87,432,138,2024-02-12 16:05:34,,173.0,23.0,174.0,13873.5,4.413,4.0,437839771.0,-53999162.0,4.413,23.799999999999955,58.0,51.0,23.799999999999955,0.0
90,433,137,2024-02-12 16:05:35,,166.0,23.0,177.0,13877.89,4.403,4.0,437840023.0,-53999668.0,4.403,23.799999999999955,58.0,51.0,23.799999999999955,0.0
88,433,138,2024-02-12 16:05:36,,167.0,23.0,175.0,13882.39,4.367,4.0,437840251.0,-54000198.0,4.367,23.799999999999955,58.0,51.0,23.799999999999955,0.0
87,433,138,2024-02-12 16:05:37,,169.0,23.0,165.0,13886.87,4.346,4.0,437840478.0,-54000726.0,4.346,23.799999999999955,58.0,51.0,23.799999999999955,0.0
88,433,139,2024-02-12 16:05:38,,165.0,23.0,172.0,13891.27,4.378,4.0,437840705.0,-54001240.0,4.378,23.799999999999955,58.0,51.0,23.799999999999955,0.0
88,433,139,2024-02-12 16:05:39,,154.0,23.0,173.0,13895.74,4.41,4.0,437840933.0,-54001755.0,4.41,24.0,58.0,51.0,24.0,0.0
90,433,139,2024-02-12 16:05:40,,150.0,23.0,173.0,13900.39,4.447,4.0,437841182.0,-54002293.0,4.447,24.0,58.0,51.0,24.0,0.0
87,434,140,2024-02-12 16:05:41,,154.0,23.0,179.0,13905.17,4.641,4.0,437841434.0,-54002860.0,4.641,24.0,58.0,51.0,24.0,0.0
87,434,140,2024-02-12 16:05:42,,157.0,23.0,176.0,13909.79,4.847,3.0,437841640.0,-54003419.0,4.847,24.0,58.0,51.0,24.0,0.0
89,434,140,2024-02-12 16:05:43,,168.0,23.0,165.0,13914.14,4.628,3.0,437841822.0,-54003954.0,4.628,24.0,58.0,51.0,24.0,0.0
86,434,140,2024-02-12 16:05:44,,177.0,23.0,171.0,13918.47,4.361,3.0,437842004.0,-54004481.0,4.361,24.0,58.0,51.0,24.0,0.0
88,434,139,2024-02-12 16:05:45,,173.0,23.0,176.0,13922.8,4.383,3.0,437842208.0,-54004999.0,4.383,24.0,58.0,51.0,24.0,0.0
88,434,139,2024-02-12 16:05:46,,170.0,23.0,174.0,13927.15,4.408,4.0,437842435.0,-54005505.0,4.408,24.0,58.0,51.0,24.0,0.0
85,435,138,2024-02-12 16:05:47,,173.0,23.0,175.0,13931.5,4.408,4.0,437842662.0,-54006010.0,4.408,24.0,58.0,51.0,24.0,0.0
86,435,137,2024-02-12 16:05:48,,202.0,23.0,172.0,13935.86,4.408,4.0,437842890.0,-54006520.0,4.408,23.799999999999955,58.0,51.0,23.799999999999955,0.0
90,435,137,2024-02-12 16:05:49,,224.0,23.0,168.0,13940.24,4.408,4.0,437843138.0,-54007028.0,4.408,23.600000000000023,58.0,51.0,23.600000000000023,0.0
89,435,138,2024-02-12 16:05:50,,193.0,23.0,168.0,13944.72,4.408,4.0,437843391.0,-54007545.0,4.408,23.600000000000023,58.0,51.0,23.600000000000023,-0.41
91,435,138,2024-02-12 16:05:51,,155.0,23.0,175.0,13949.25,4.408,4.0,437843598.0,-54008080.0,4.408,23.600000000000023,58.0,51.0,23.600000000000023,-1.31
87,436,138,2024-02-12 16:05:52,,150.0,23.0,174.0,13953.81,4.408,4.0,437843780.0,-54008638.0,4.408,23.600000000000023,58.0,52.0,23.600000000000023,-1.38
90,436,138,2024-02-12 16:05:53,,162.0,23.0,177.0,13958.47,4.421,3.0,437843983.0,-54009206.0,4.421,23.600000000000023,58.0,52.0,23.600000000000023,-1.23
88,436,138,2024-02-12 16:05:54,,186.0,23.0,170.0,13963.09,4.436,3.0,437844209.0,-54009761.0,4.436,23.600000000000023,58.0,52.0,23.600000000000023,-0.77
90,436,138,2024-02-12 16:05:55,,202.0,23.0,173.0,13967.66,4.449,4.0,437844438.0,-54010299.0,4.449,23.600000000000023,58.0,52.0,23.600000000000023,0.0
91,436,137,2024-02-12 16:05:56,,189.0,23.0,168.0,13972.16,4.472,3.0,437844666.0,-54010826.0,4.472,23.600000000000023,58.0,52.0,23.600000000000023,0.0
89,436,139,2024-02-12 16:05:57,,175.0,23.0,173.0,13976.44,4.49,3.0,437844893.0,-54011324.0,4.49,23.799999999999955,58.0,52.0,23.799999999999955,0.0
90,437,139,2024-02-12 16:05:58,,179.0,23.0,169.0,13980.73,4.5,3.0,437845143.0,-54011813.0,4.5,23.799999999999955,58.0,52.0,23.799999999999955,0.0
88,437,139,2024-02-12 16:05:59,,178.0,23.0,172.0,13985.16,4.5,3.0,437845394.0,-54012316.0,4.5,23.799999999999955,58.0,52.0,23.799999999999955,0.0
85,437,140,2024-02-12 16:06:00,,163.0,23.0,175.0,13989.64,4.5,4.0,437845642.0,-54012824.0,4.5,23.600000000000023,58.0,52.0,23.600000000000023,0.0
93,437,141,2024-02-12 16:06:01,,149.0,23.0,158.0,13994.01,4.5,4.0,437845915.0,-54013314.0,4.5,23.600000000000023,58.0,52.0,23.600000000000023,0.0
93,437,141,2024-02-12 16:06:02,,123.0,23.0,177.0,13998.15,4.491,4.0,437846167.0,-54013770.0,4.491,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,437,142,2024-02-12 16:06:03,,104.0,23.0,176.0,14002.1,4.422,3.0,437846415.0,-54014197.0,4.422,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,437,142,2024-02-12 16:06:04,,106.0,23.0,166.0,14006.0,4.34,3.0,437846667.0,-54014616.0,4.34,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,438,141,2024-02-12 16:06:05,,113.0,23.0,179.0,14009.84,4.299,3.0,437846895.0,-54015035.0,4.299,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,438,142,2024-02-12 16:06:06,,122.0,23.0,168.0,14013.68,4.213,3.0,437847144.0,-54015445.0,4.213,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,438,141,2024-02-12 16:06:07,,130.0,23.0,170.0,14017.55,4.015,3.0,437847396.0,-54015851.0,4.015,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,438,141,2024-02-12 16:06:08,,127.0,23.0,169.0,14021.34,3.857,3.0,437847645.0,-54016248.0,3.857,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,438,140,2024-02-12 16:06:09,,127.0,23.0,168.0,14025.0,3.853,3.0,437847897.0,-54016627.0,3.853,23.600000000000023,58.0,52.0,23.600000000000023,0.0
91,438,139,2024-02-12 16:06:10,,126.0,23.0,170.0,14028.71,3.853,4.0,437848145.0,-54017015.0,3.853,23.600000000000023,58.0,52.0,23.600000000000023,0.0
90,438,139,2024-02-12 16:06:11,,117.0,23.0,174.0,14032.58,3.853,4.0,437848397.0,-54017432.0,3.853,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,438,138,2024-02-12 16:06:12,,106.0,23.0,179.0,14036.53,3.848,4.0,437848645.0,-54017859.0,3.848,23.600000000000023,58.0,52.0,23.600000000000023,0.0
90,438,138,2024-02-12 16:06:13,,108.0,23.0,175.0,14040.31,3.842,4.0,437848897.0,-54018266.0,3.842,23.600000000000023,58.0,52.0,23.600000000000023,0.0
84,439,137,2024-02-12 16:06:14,,159.0,23.0,179.0,14044.08,3.847,4.0,437849125.0,-54018673.0,3.847,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,439,138,2024-02-12 16:06:15,,236.0,23.0,172.0,14048.09,3.857,4.0,437849374.0,-54019110.0,3.857,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,439,137,2024-02-12 16:06:16,,238.0,23.0,173.0,14052.32,3.861,4.0,437849647.0,-54019559.0,3.861,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,439,138,2024-02-12 16:06:17,,192.0,23.0,168.0,14056.92,3.861,4.0,437849961.0,-54020031.0,3.861,23.600000000000023,58.0,52.0,23.600000000000023,0.0
92,439,137,2024-02-12 16:06:18,,162.0,23.0,166.0,14061.64,3.878,4.0,437850304.0,-54020508.0,3.878,23.799999999999955,58.0,52.0,23.799999999999955,0.0
92,440,138,2024-02-12 16:06:19,,156.0,23.0,171.0,14066.17,4.017,4.0,437850623.0,-54020957.0,4.017,23.799999999999955,58.0,52.0,23.799999999999955,0.0
89,440,138,2024-02-12 16:06:20,,134.0,23.0,178.0,14070.75,4.217,4.0,437850962.0,-54021378.0,4.217,23.600000000000023,58.0,52.0,23.600000000000023,0.0
94,440,138,2024-02-12 16:06:21,,118.0,23.0,174.0,14075.29,4.299,4.0,437851348.0,-54021746.0,4.299,23.600000000000023,58.0,52.0,23.600000000000023,0.0
90,440,138,2024-02-12 16:06:22,,114.0,23.0,169.0,14079.84,4.378,4.0,437851736.0,-54022112.0,4.378,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,440,136,2024-02-12 16:06:23,,119.0,23.0,164.0,14084.33,4.458,4.0,437852100.0,-54022498.0,4.458,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,440,136,2024-02-12 16:06:24,,131.0,23.0,173.0,14088.84,4.464,4.0,437852465.0,-54022907.0,4.464,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,440,137,2024-02-12 16:06:25,,146.0,23.0,166.0,14093.4,4.477,4.0,437852829.0,-54023336.0,4.477,23.799999999999955,58.0,52.0,23.799999999999955,0.0
0,440,136,2024-02-12 16:06:26,,0.0,23.0,,14097.83,4.492,4.0,437853172.0,-54023763.0,4.492,24.0,58.0,52.0,24.0,0.0
0,440,136,2024-02-12 16:06:27,,0.0,23.0,,14101.87,4.492,4.0,437853427.0,-54024179.0,4.492,24.0,58.0,52.0,24.0,0.0
0,440,136,2024-02-12 16:06:28,,0.0,23.0,,14105.55,4.169,4.0,437853546.0,-54024624.0,4.169,24.0,58.0,52.0,24.0,0.0
0,440,135,2024-02-12 16:06:29,,0.0,23.0,,14109.12,3.676,4.0,437853529.0,-54025094.0,3.676,24.0,58.0,52.0,24.0,0.33
0,440,135,2024-02-12 16:06:30,,0.0,23.0,,14112.44,3.536,4.0,437853354.0,-54025441.0,3.536,24.200000000000045,58.0,52.0,24.200000000000045,1.23
62,440,134,2024-02-12 16:06:31,,4.0,23.0,,14115.73,3.366,4.0,437853039.0,-54025521.0,3.366,24.200000000000045,58.0,52.0,24.200000000000045,1.34
62,440,134,2024-02-12 16:06:32,,8.0,23.0,,14119.22,3.029,4.0,437852695.0,-54025359.0,3.029,24.0,58.0,52.0,24.0,0.94
0,440,134,2024-02-12 16:06:33,,0.0,23.0,,14122.32,2.857,4.0,437852440.0,-54025082.0,2.857,24.0,58.0,52.0,24.0,0.0
0,440,132,2024-02-12 16:06:34,,0.0,23.0,,14124.69,2.515,4.0,437852300.0,-54024821.0,2.515,24.0,58.0,52.0,24.0,0.0
0,440,133,2024-02-12 16:06:35,,0.0,23.0,,14126.31,2.073,4.0,437852230.0,-54024631.0,2.073,24.0,58.0,52.0,24.0,0.0
0,440,121,2024-02-12 16:07:29,,0.0,23.0,,14127.02,0.859,4.0,437852139.0,-54024232.0,0.859,23.600000000000023,58.0,52.0,23.600000000000023,0.0
0,440,120,2024-02-12 16:07:30,,0.0,23.0,,14127.69,1.221,4.0,437852093.0,-54024065.0,1.221,23.600000000000023,58.0,52.0,23.600000000000023,0.0
0,440,120,2024-02-12 16:07:31,,0.0,23.0,,14129.22,1.414,4.0,437852069.0,-54023868.0,1.414,23.600000000000023,58.0,52.0,23.600000000000023,0.0
76,440,119,2024-02-12 16:07:32,,19.0,23.0,150.0,14131.01,1.5,4.0,437852048.0,-54023630.0,1.5,23.600000000000023,58.0,52.0,23.600000000000023,0.0
72,441,117,2024-02-12 16:07:33,,27.0,23.0,193.0,14132.9,1.676,4.0,437852066.0,-54023389.0,1.676,23.600000000000023,58.0,52.0,23.600000000000023,0.0
68,441,113,2024-02-12 16:07:34,,36.0,23.0,195.0,14134.6,1.814,4.0,437852178.0,-54023233.0,1.814,23.600000000000023,58.0,52.0,23.600000000000023,0.0
70,441,107,2024-02-12 16:07:35,,86.0,23.0,175.0,14136.35,1.647,4.0,437852356.0,-54023228.0,1.647,23.600000000000023,58.0,52.0,23.600000000000023,0.0
72,441,104,2024-02-12 16:07:36,,151.0,23.0,166.0,14138.52,1.697,4.0,437852584.0,-54023354.0,1.697,23.399999999999977,58.0,52.0,23.399999999999977,0.0
76,441,102,2024-02-12 16:07:37,,162.0,23.0,166.0,14141.02,2.204,4.0,437852790.0,-54023563.0,2.204,23.399999999999977,58.0,52.0,23.399999999999977,0.0
76,441,100,2024-02-12 16:07:38,,144.0,23.0,167.0,14143.65,2.477,4.0,437852951.0,-54023829.0,2.477,23.399999999999977,58.0,52.0,23.399999999999977,0.0
0,441,102,2024-02-12 16:07:39,,0.0,23.0,166.0,14146.26,2.531,4.0,437853068.0,-54024138.0,2.531,23.600000000000023,58.0,52.0,23.600000000000023,0.0
0,441,101,2024-02-12 16:07:40,,0.0,23.0,165.0,14148.62,2.536,4.0,437853073.0,-54024437.0,2.536,23.600000000000023,58.0,52.0,23.600000000000023,0.0
0,441,101,2024-02-12 16:07:41,,0.0,23.0,164.0,14150.81,2.389,4.0,437852941.0,-54024658.0,2.389,23.600000000000023,58.0,52.0,23.600000000000023,0.0
78,441,100,2024-02-12 16:07:42,,72.0,23.0,163.0,14153.03,2.282,4.0,437852738.0,-54024715.0,2.282,23.600000000000023,58.0,52.0,23.600000000000023,0.0
86,441,100,2024-02-12 16:07:43,,154.0,23.0,166.0,14155.62,2.343,4.0,437852510.0,-54024563.0,2.343,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,442,94,2024-02-12 16:07:44,,128.0,23.0,165.0,14158.8,2.47,3.0,437852262.0,-54024261.0,2.47,23.600000000000023,58.0,52.0,23.600000000000023,0.0
83,442,95,2024-02-12 16:07:45,,112.0,23.0,201.0,14162.32,2.867,3.0,437852030.0,-54023875.0,2.867,23.600000000000023,58.0,52.0,23.600000000000023,0.0
83,442,96,2024-02-12 16:07:46,,116.0,23.0,155.0,14166.02,3.373,3.0,437851848.0,-54023448.0,3.373,23.600000000000023,58.0,52.0,23.600000000000023,0.0
80,442,97,2024-02-12 16:07:47,,121.0,23.0,170.0,14169.95,3.596,3.0,437851625.0,-54023012.0,3.596,23.600000000000023,58.0,52.0,23.600000000000023,0.0
79,442,106,2024-02-12 16:07:48,,124.0,23.0,171.0,14173.97,3.79,3.0,437851373.0,-54022565.0,3.79,23.600000000000023,58.0,52.0,23.600000000000023,0.0
33,442,107,2024-02-12 16:07:49,,116.0,23.0,192.0,14178.07,3.94,3.0,437851145.0,-54022097.0,3.94,23.600000000000023,58.0,52.0,23.600000000000023,0.0
83,442,107,2024-02-12 16:07:50,,90.0,23.0,173.0,14182.34,3.892,3.0,437850917.0,-54021610.0,3.892,23.600000000000023,58.0,52.0,23.600000000000023,0.0
86,442,107,2024-02-12 16:07:51,,85.0,23.0,170.0,14186.62,3.874,3.0,437850690.0,-54021114.0,3.874,23.399999999999977,58.0,52.0,23.399999999999977,0.0
81,442,107,2024-02-12 16:07:52,,117.0,23.0,185.0,14190.95,3.986,3.0,437850442.0,-54020617.0,3.986,23.399999999999977,58.0,52.0,23.399999999999977,0.0
87,443,108,2024-02-12 16:07:53,,143.0,23.0,188.0,14195.45,4.117,3.0,437850168.0,-54020109.0,4.117,23.200000000000045,58.0,52.0,23.200000000000045,-0.15
88,443,108,2024-02-12 16:07:54,,133.0,23.0,186.0,14200.06,4.24,3.0,437849895.0,-54019595.0,4.24,23.200000000000045,58.0,52.0,23.200000000000045,-1.05
0,443,108,2024-02-12 16:07:55,,0.0,23.0,168.0,14204.83,4.372,3.0,437849621.0,-54019066.0,4.372,23.200000000000045,58.0,52.0,23.200000000000045,-1.21
0,443,110,2024-02-12 16:07:56,,0.0,23.0,169.0,14209.66,4.486,3.0,437849327.0,-54018536.0,4.486,23.200000000000045,58.0,52.0,23.200000000000045,-1.28
0,443,111,2024-02-12 16:07:57,,0.0,23.0,170.0,14214.47,4.568,3.0,437849008.0,-54018021.0,4.568,23.200000000000045,58.0,52.0,23.200000000000045,-1.25
84,443,111,2024-02-12 16:07:58,,48.0,23.0,171.0,14219.3,4.633,3.0,437848690.0,-54017514.0,4.633,23.200000000000045,58.0,52.0,23.200000000000045,-0.94
86,443,112,2024-02-12 16:07:59,,125.0,23.0,171.0,14224.16,4.695,3.0,437848371.0,-54017005.0,4.695,23.200000000000045,58.0,52.0,23.200000000000045,0.0
89,443,113,2024-02-12 16:08:00,,145.0,23.0,169.0,14229.3,4.861,3.0,437848032.0,-54016470.0,4.861,23.200000000000045,58.0,52.0,23.200000000000045,0.0
88,443,113,2024-02-12 16:08:01,,136.0,23.0,170.0,14234.47,4.999,3.0,437847689.0,-54015934.0,4.999,23.200000000000045,58.0,52.0,23.200000000000045,0.0
77,443,114,2024-02-12 16:08:02,,132.0,23.0,171.0,14239.54,5.041,3.0,437847348.0,-54015406.0,5.041,23.399999999999977,58.0,52.0,23.399999999999977,0.0
88,444,115,2024-02-12 16:08:03,,137.0,23.0,163.0,14244.7,5.133,3.0,437847005.0,-54014858.0,5.133,23.399999999999977,58.0,52.0,23.399999999999977,0.0
95,444,117,2024-02-12 16:08:04,,147.0,23.0,171.0,14249.96,5.128,3.0,437846666.0,-54014294.0,5.128,23.399999999999977,58.0,52.0,23.399999999999977,0.0
94,444,120,2024-02-12 16:08:05,,145.0,23.0,170.0,14255.35,5.072,3.0,437846323.0,-54013709.0,5.072,23.399999999999977,58.0,52.0,23.399999999999977,0.0
100,444,119,2024-02-12 16:08:06,,126.0,23.0,154.0,14260.81,5.123,3.0,437845984.0,-54013123.0,5.123,23.399999999999977,58.0,52.0,23.399999999999977,0.0
81,444,120,2024-02-12 16:08:07,,113.0,23.0,172.0,14266.17,5.184,3.0,437845640.0,-54012555.0,5.184,23.399999999999977,58.0,52.0,23.399999999999977,0.0
81,444,120,2024-02-12 16:08:08,,140.0,23.0,175.0,14271.51,5.218,3.0,437845299.0,-54011988.0,5.218,23.399999999999977,58.0,52.0,23.399999999999977,0.0
84,444,120,2024-02-12 16:08:09,,187.0,23.0,176.0,14276.97,5.287,3.0,437844935.0,-54011411.0,5.287,23.399999999999977,58.0,52.0,23.399999999999977,0.0
86,445,121,2024-02-12 16:08:10,,197.0,23.0,168.0,14282.54,5.361,3.0,437844593.0,-54010797.0,5.361,23.399999999999977,58.0,52.0,23.399999999999977,0.0
87,445,121,2024-02-12 16:08:11,,198.0,23.0,175.0,14288.35,5.404,3.0,437844275.0,-54010122.0,5.404,23.399999999999977,58.0,52.0,23.399999999999977,0.0
89,445,121,2024-02-12 16:08:12,,204.0,23.0,166.0,14294.21,5.466,3.0,437843978.0,-54009425.0,5.466,23.600000000000023,58.0,52.0,23.600000000000023,0.0
86,445,121,2024-02-12 16:08:13,,187.0,23.0,165.0,14300.1,5.481,3.0,437843705.0,-54008721.0,5.481,23.600000000000023,58.0,52.0,23.600000000000023,0.0
89,445,122,2024-02-12 16:08:14,,173.0,23.0,171.0,14306.05,5.499,3.0,437843431.0,-54008004.0,5.499,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,445,123,2024-02-12 16:08:15,,162.0,23.0,169.0,14312.0,5.639,3.0,437843138.0,-54007309.0,5.639,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,446,124,2024-02-12 16:08:16,,150.0,23.0,172.0,14317.92,5.791,3.0,437842819.0,-54006635.0,5.791,23.600000000000023,58.0,52.0,23.600000000000023,0.0
92,446,125,2024-02-12 16:08:17,,143.0,23.0,171.0,14323.8,5.806,3.0,437842500.0,-54005957.0,5.806,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,446,125,2024-02-12 16:08:18,,125.0,23.0,181.0,14329.72,5.822,3.0,437842181.0,-54005272.0,5.822,23.600000000000023,58.0,52.0,23.600000000000023,0.0
90,446,126,2024-02-12 16:08:19,,122.0,23.0,174.0,14335.71,5.855,3.0,437841863.0,-54004576.0,5.855,23.600000000000023,58.0,52.0,23.600000000000023,0.0
86,446,126,2024-02-12 16:08:20,,133.0,23.0,165.0,14341.74,5.869,3.0,437841544.0,-54003866.0,5.869,23.600000000000023,58.0,52.0,23.600000000000023,0.0
89,446,126,2024-02-12 16:08:21,,125.0,23.0,179.0,14347.71,5.882,3.0,437841225.0,-54003161.0,5.882,23.600000000000023,58.0,52.0,23.600000000000023,0.0
88,446,126,2024-02-12 16:08:22,,132.0,23.0,160.0,14353.65,5.897,3.0,437840950.0,-54002450.0,5.897,23.600000000000023,58.0,52.0,23.600000000000023,0.0
87,447,126,2024-02-12 16:08:23,,144.0,23.0,176.0,14359.68,5.897,4.0,437840702.0,-54001715.0,5.897,23.600000000000023,58.0,52.0,23.600000000000023,0.0
92,447,126,2024-02-12 16:08:24,,127.0,23.0,176.0,14365.76,5.941,4.0,437840428.0,-54000976.0,5.941,23.600000000000023,58.0,52.0,23.600000000000023,0.0
80,447,126,2024-02-12 16:08:25,,137.0,23.0,178.0,14371.94,6.0,4.0,437840132.0,-54000227.0,6.0,23.600000000000023,58.0,52.0,23.600000000000023,0.0
83,447,127,2024-02-12 16:08:26,,194.0,23.0,163.0,14378.33,6.021,4.0,437839836.0,-53999458.0,6.021,23.600000000000023,58.0,52.0,23.600000000000023,0.0
84,447,127,2024-02-12 16:08:27,,207.0,23.0,177.0,14384.89,6.041,3.0,437839541.0,-53998672.0,6.041,23.399999999999977,58.0,52.0,23.399999999999977,0.0
89,447,127,2024-02-12 16:08:28,,150.0,23.0,166.0,14391.48,6.081,3.0,437839222.0,-53997884.0,6.081,23.399999999999977,58.0,52.0,23.399999999999977,0.0
86,447,127,2024-02-12 16:08:29,,110.0,23.0,165.0,14398.01,6.145,3.0,437838926.0,-53997091.0,6.145,23.399999999999977,58.0,52.0,23.399999999999977,0.0
84,448,128,2024-02-12 16:08:30,,92.0,23.0,189.0,14404.4,6.24,3.0,437838674.0,-53996298.0,6.24,23.399999999999977,58.0,52.0,23.399999999999977,0.0
83,448,128,2024-02-12 16:08:31,,87.0,23.0,176.0,14410.89,6.362,3.0,437838425.0,-53995491.0,6.362,23.399999999999977,58.0,52.0,23.399999999999977,0.0
89,448,128,2024-02-12 16:08:32,,96.0,23.0,169.0,14417.4,6.426,3.0,437838153.0,-53994688.0,6.426,23.399999999999977,58.0,52.0,23.399999999999977,0.0
98,448,128,2024-02-12 16:08:33,,99.0,23.0,177.0,14423.87,6.444,4.0,437837922.0,-53993877.0,6.444,23.399999999999977,58.0,52.0,23.399999999999977,0.0
100,448,128,2024-02-12 16:08:34,,112.0,23.0,184.0,14430.36,6.458,4.0,437837782.0,-53993033.0,6.458,23.399999999999977,58.0,52.0,23.399999999999977,0.0
103,448,128,2024-02-12 16:08:35,,148.0,23.0,187.0,14436.73,6.464,4.0,437837712.0,-53992188.0,6.464,23.600000000000023,58.0,52.0,23.600000000000023,0.0
