calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,enhanced_altitude,ascent,descent,grade
80,1599.87,5.523,8,148,438216370,-53051008,5.523,2023-05-09 17:27:24,,23.0,67.0,67.0,39.0,2.0,-1.73
80,1605.0,5.317,9,147,438216800,-53051426,5.317,2023-05-09 17:27:25,,23.0,66.79999999999995,66.79999999999995,39.0,2.0,-1.59
81,1610.08,5.118,10,146,438217283,-53051702,5.118,2023-05-09 17:27:26,,23.0,66.79999999999995,66.79999999999995,39.0,2.0,-1.46
81,1615.73,5.052,11,145,438217864,-53051948,5.052,2023-05-09 17:27:27,,23.0,66.79999999999995,66.79999999999995,39.0,2.0,-1.3
81,1621.34,5.33,13,144,438218455,-53052174,5.33,2023-05-09 17:27:28,,23.0,66.79999999999995,66.79999999999995,39.0,2.0,-0.85
81,1626.24,5.477,14,144,438218934,-53052358,5.477,2023-05-09 17:27:29,,23.0,67.0,67.0,39.0,2.0,0.0
81,1631.46,5.481,14,143,438219494,-53052508,5.481,2023-05-09 17:27:30,,23.0,67.0,67.0,39.0,2.0,0.0
82,1637.19,5.684,13,143,438220093,-53052634,5.684,2023-05-09 17:27:31,,23.0,67.20000000000005,67.20000000000005,39.0,2.0,0.0
82,1642.51,5.792,13,142,438220639,-53052779,5.792,2023-05-09 17:27:32,,23.0,67.20000000000005,67.20000000000005,39.0,2.0,0.0
82,1647.76,5.524,13,141,438221189,-53052955,5.524,2023-05-09 17:27:33,,23.0,67.39999999999998,67.39999999999998,39.0,2.0,0.0
82,1653.09,5.351,13,140,438221774,-53053123,5.351,2023-05-09 17:27:34,,23.0,67.60000000000002,67.60000000000002,39.0,2.0,0.32
83,1658.13,5.102,13,139,438222258,-53053363,5.102,2023-05-09 17:27:35,,23.0,67.60000000000002,67.60000000000002,39.0,2.0,1.42
83,1662.82,4.737,13,138,438222584,-53053807,4.737,2023-05-09 17:27:36,,23.0,67.79999999999995,67.79999999999995,39.0,2.0,1.64
83,1668.45,4.58,12,138,438222602,-53054523,4.58,2023-05-09 17:27:37,,23.0,67.79999999999995,67.79999999999995,39.0,2.0,1.75
83,1675.51,4.874,12,138,438222416,-53055438,4.874,2023-05-09 17:27:38,,23.0,67.79999999999995,67.79999999999995,39.0,2.0,1.78
84,1681.8,5.008,11,138,438222188,-53056235,5.008,2023-05-09 17:27:39,,23.0,68.0,68.0,39.0,2.0,1.75
84,1688.14,6.134,11,138,438222021,-53057050,6.134,2023-05-09 17:27:40,,23.0,68.0,68.0,39.0,2.0,1.7
84,1693.87,6.571,10,138,438221919,-53057802,6.571,2023-05-09 17:27:41,,23.0,68.20000000000005,68.20000000000005,40.0,2.0,1.59
84,1698.99,5.616,10,137,438221829,-53058477,5.616,2023-05-09 17:27:42,,23.0,68.20000000000005,68.20000000000005,40.0,2.0,1.47
84,1703.79,4.933,9,136,438221833,-53059117,4.933,2023-05-09 17:27:43,,23.0,68.20000000000005,68.20000000000005,40.0,2.0,1.4
85,1708.48,4.725,9,136,438221912,-53059739,4.725,2023-05-09 17:27:44,,23.0,68.39999999999998,68.39999999999998,40.0,2.0,1.35
85,1713.45,4.921,9,135,438222097,-53060355,4.921,2023-05-09 17:27:45,,23.0,68.39999999999998,68.39999999999998,40.0,2.0,1.33
85,1718.68,5.209,10,135,438222354,-53060970,5.209,2023-05-09 17:27:46,,23.0,68.60000000000002,68.60000000000002,40.0,2.0,1.36
85,1723.95,5.243,10,135,438222596,-53061601,5.243,2023-05-09 17:27:47,,23.0,68.79999999999995,68.79999999999995,40.0,2.0,1.44
85,1728.55,5.212,10,135,438222831,-53062144,5.212,2023-05-09 17:27:48,,23.0,68.79999999999995,68.79999999999995,40.0,2.0,1.56
86,1732.29,4.216,10,135,438223053,-53062555,4.216,2023-05-09 17:27:49,,23.0,69.0,69.0,40.0,2.0,1.72
86,1736.67,3.663,11,135,438223384,-53062985,3.663,2023-05-09 17:27:50,,23.0,69.0,69.0,40.0,2.0,1.87
86,1741.71,4.522,11,135,438223742,-53063470,4.522,2023-05-09 17:27:51,,23.0,69.20000000000005,69.20000000000005,41.0,2.0,1.97
86,1747.13,5.294,11,135,438224172,-53063962,5.294,2023-05-09 17:27:52,,23.0,69.39999999999998,69.39999999999998,41.0,2.0,2.06
87,1751.62,5.51,10,134,438224558,-53064339,5.51,2023-05-09 17:27:53,,23.0,69.39999999999998,69.39999999999998,41.0,2.0,2.17
87,1755.22,4.477,10,134,438224830,-53064653,4.477,2023-05-09 17:27:54,,23.0,69.60000000000002,69.60000000000002,41.0,2.0,2.25
87,1758.98,3.981,10,134,438225121,-53064991,3.981,2023-05-09 17:27:55,,23.0,69.60000000000002,69.60000000000002,41.0,2.0,2.29
87,1763.01,4.012,10,134,438225468,-53065319,4.012,2023-05-09 17:27:56,,23.0,69.79999999999995,69.79999999999995,41.0,2.0,2.29
87,1766.89,3.936,10,134,438225800,-53065636,3.936,2023-05-09 17:27:57,,23.0,70.0,70.0,41.0,2.0,2.3
88,1770.1,3.85,10,135,438226090,-53065886,3.85,2023-05-09 17:27:58,,23.0,70.20000000000005,70.20000000000005,41.0,2.0,2.35
88,1773.12,3.678,9,135,438226362,-53066133,3.678,2023-05-09 17:27:59,,23.0,70.39999999999998,70.39999999999998,42.0,2.0,2.49
88,1776.19,3.559,9,135,438226602,-53066390,3.559,2023-05-09 17:28:00,,23.0,70.39999999999998,70.39999999999998,42.0,2.0,2.74
88,1779.28,3.486,10,136,438226861,-53066649,3.486,2023-05-09 17:28:01,,23.0,70.60000000000002,70.60000000000002,42.0,2.0,3.15
88,1782.35,3.329,10,136,438227109,-53066915,3.329,2023-05-09 17:28:02,,23.0,70.79999999999995,70.79999999999995,42.0,2.0,3.69
89,1785.2,3.239,11,136,438227363,-53067137,3.239,2023-05-09 17:28:03,,23.0,71.20000000000005,71.20000000000005,42.0,2.0,4.3
89,1788.2,3.12,11,137,438227634,-53067355,3.12,2023-05-09 17:28:04,,23.0,71.39999999999998,71.39999999999998,43.0,2.0,4.97
89,1791.41,3.081,12,137,438227915,-53067596,3.081,2023-05-09 17:28:05,,23.0,71.79999999999995,71.79999999999995,43.0,2.0,5.62
89,1794.23,3.126,12,138,438228152,-53067815,3.126,2023-05-09 17:28:06,,23.0,72.0,72.0,43.0,2.0,5.99
90,1796.91,3.059,11,138,438228384,-53068052,3.059,2023-05-09 17:28:07,,23.0,72.20000000000005,72.20000000000005,43.0,2.0,6.37
90,1799.44,2.918,11,139,438228581,-53068282,2.918,2023-05-09 17:28:08,,23.0,72.60000000000002,72.60000000000002,43.0,2.0,6.83
90,1801.64,2.34,11,139,438228761,-53068468,2.34,2023-05-09 17:28:09,,23.0,73.0,73.0,44.0,2.0,7.33
90,1803.93,2.125,11,140,438228943,-53068678,2.125,2023-05-09 17:28:10,,23.0,73.20000000000005,73.20000000000005,44.0,2.0,7.88
90,1806.07,2.407,12,141,438229127,-53068855,2.407,2023-05-09 17:28:11,,23.0,73.60000000000002,73.60000000000002,45.0,2.0,8.55
91,1808.28,2.508,12,142,438229302,-53069037,2.508,2023-05-09 17:28:12,,23.0,74.0,74.0,45.0,2.0,9.38
91,1810.75,2.382,13,143,438229513,-53069257,2.382,2023-05-09 17:28:13,,23.0,74.20000000000005,74.20000000000005,45.0,2.0,10.39
91,1813.39,2.325,13,143,438229714,-53069500,2.325,2023-05-09 17:28:14,,23.0,74.60000000000002,74.60000000000002,46.0,2.0,11.43
91,1815.91,2.317,13,145,438229898,-53069729,2.317,2023-05-09 17:28:15,,23.0,74.79999999999995,74.79999999999995,46.0,2.0,12.24
92,1818.4,2.314,13,146,438230108,-53069958,2.314,2023-05-09 17:28:16,,23.0,75.20000000000005,75.20000000000005,46.0,2.0,12.38
92,1821.4,2.314,12,147,438230373,-53070214,2.314,2023-05-09 17:28:17,,23.0,75.39999999999998,75.39999999999998,47.0,2.0,12.21
92,1824.17,2.314,12,148,438230578,-53070455,2.314,2023-05-09 17:28:18,,23.0,75.79999999999995,75.79999999999995,47.0,2.0,11.88
92,1826.83,2.314,11,148,438230790,-53070707,2.314,2023-05-09 17:28:19,,23.0,76.0,76.0,47.0,2.0,11.56
93,1829.57,2.314,11,150,438230988,-53070957,2.314,2023-05-09 17:28:20,,23.0,76.39999999999998,76.39999999999998,47.0,2.0,11.35
93,1832.25,2.367,11,151,438231201,-53071193,2.367,2023-05-09 17:28:21,,23.0,76.60000000000002,76.60000000000002,48.0,2.0,11.22
93,1834.84,2.389,10,152,438231426,-53071426,2.389,2023-05-09 17:28:22,,23.0,76.79999999999995,76.79999999999995,48.0,2.0,11.09
93,1837.38,2.35,10,152,438231622,-53071636,2.35,2023-05-09 17:28:23,,23.0,77.20000000000005,77.20000000000005,48.0,2.0,10.9
94,1839.93,2.491,10,153,438231839,-53071837,2.491,2023-05-09 17:28:24,,23.0,77.39999999999998,77.39999999999998,49.0,2.0,10.67
94,1842.22,2.337,10,153,438232072,-53071999,2.337,2023-05-09 17:28:25,,23.0,77.60000000000002,77.60000000000002,49.0,2.0,10.39
94,1844.41,2.258,11,154,438232262,-53072162,2.258,2023-05-09 17:28:26,,23.0,77.79999999999995,77.79999999999995,49.0,2.0,10.07
94,1846.65,2.257,11,154,438232412,-53072384,2.257,2023-05-09 17:28:27,,23.0,78.20000000000005,78.20000000000005,49.0,2.0,9.74
95,1848.98,2.317,10,154,438232584,-53072614,2.317,2023-05-09 17:28:28,,23.0,78.39999999999998,78.39999999999998,50.0,2.0,9.44
95,1851.32,2.337,10,155,438232766,-53072832,2.337,2023-05-09 17:28:29,,23.0,78.60000000000002,78.60000000000002,50.0,2.0,9.25
95,1853.44,2.154,10,155,438232948,-53073007,2.154,2023-05-09 17:28:30,,23.0,78.79999999999995,78.79999999999995,50.0,2.0,9.18
96,1855.67,2.219,10,156,438233126,-53073191,2.219,2023-05-09 17:28:31,,23.0,79.0,79.0,50.0,2.0,9.21
96,1858.57,2.294,9,156,438233380,-53073424,2.294,2023-05-09 17:28:32,,23.0,79.39999999999998,79.39999999999998,51.0,2.0,9.31
96,1861.27,2.46,9,157,438233582,-53073670,2.46,2023-05-09 17:28:33,,23.0,79.60000000000002,79.60000000000002,51.0,2.0,9.46
96,1863.9,2.626,9,158,438233797,-53073902,2.626,2023-05-09 17:28:34,,23.0,79.79999999999995,79.79999999999995,51.0,2.0,9.61
97,1866.43,2.538,10,158,438234023,-53074106,2.538,2023-05-09 17:28:35,,23.0,80.20000000000005,80.20000000000005,51.0,2.0,9.73
97,1868.83,2.416,11,158,438234217,-53074304,2.416,2023-05-09 17:28:36,,23.0,80.39999999999998,80.39999999999998,52.0,2.0,9.74
97,1871.28,2.446,11,159,438234432,-53074516,2.446,2023-05-09 17:28:37,,23.0,80.60000000000002,80.60000000000002,52.0,2.0,9.66
97,1873.72,2.442,12,159,438234626,-53074747,2.442,2023-05-09 17:28:38,,23.0,81.0,81.0,52.0,2.0,9.53
98,1876.06,2.351,12,159,438234812,-53074962,2.351,2023-05-09 17:28:39,,23.0,81.20000000000005,81.20000000000005,52.0,2.0,9.37
98,1878.75,2.308,11,159,438235029,-53075163,2.308,2023-05-09 17:28:40,,23.0,81.39999999999998,81.39999999999998,53.0,2.0,9.27
98,1881.58,2.624,11,158,438235285,-53075375,2.624,2023-05-09 17:28:41,,23.0,81.60000000000002,81.60000000000002,53.0,2.0,9.24
99,1884.59,2.954,11,158,438235561,-53075608,2.954,2023-05-09 17:28:42,,23.0,82.0,82.0,53.0,2.0,9.31
99,1887.49,2.913,12,158,438235799,-53075830,2.913,2023-05-09 17:28:43,,23.0,82.20000000000005,82.20000000000005,53.0,2.0,9.38
99,1890.66,3.127,11,158,438236120,-53075990,3.127,2023-05-09 17:28:44,,23.0,82.39999999999998,82.39999999999998,54.0,2.0,9.31
99,1893.02,3.276,11,159,438236260,-53076214,3.276,2023-05-09 17:28:45,,23.0,82.60000000000002,82.60000000000002,54.0,2.0,9.02
100,1895.12,2.589,11,159,438236372,-53076448,2.589,2023-05-09 17:28:46,,23.0,82.79999999999995,82.79999999999995,54.0,2.0,8.54
100,1897.51,2.423,10,159,438236571,-53076593,2.423,2023-05-09 17:28:47,,23.0,83.0,83.0,54.0,2.0,7.98
100,1900.07,2.529,10,159,438236733,-53076838,2.529,2023-05-09 17:28:48,,24.0,83.39999999999998,83.39999999999998,55.0,2.0,7.47
100,1902.46,2.414,10,159,438236972,-53076942,2.414,2023-05-09 17:28:49,,24.0,83.60000000000002,83.60000000000002,55.0,2.0,7.11
101,1904.63,2.202,10,159,438237180,-53077079,2.202,2023-05-09 17:28:50,,24.0,83.79999999999995,83.79999999999995,55.0,2.0,7.01
101,1906.99,2.337,10,160,438237395,-53077228,2.337,2023-05-09 17:28:51,,24.0,84.0,84.0,55.0,2.0,7.09
101,1909.54,2.52,10,160,438237622,-53077397,2.52,2023-05-09 17:28:52,,24.0,84.20000000000005,84.20000000000005,55.0,2.0,7.36
102,1911.94,2.414,10,160,438237814,-53077584,2.414,2023-05-09 17:28:53,,24.0,84.39999999999998,84.39999999999998,56.0,2.0,7.79
102,1914.13,2.229,10,160,438238024,-53077711,2.229,2023-05-09 17:28:54,,24.0,84.60000000000002,84.60000000000002,56.0,2.0,8.2
102,1916.49,2.351,10,160,438238252,-53077838,2.351,2023-05-09 17:28:55,,24.0,84.79999999999995,84.79999999999995,56.0,2.0,8.39
102,1918.99,2.474,10,160,438238452,-53078050,2.474,2023-05-09 17:28:56,,24.0,85.20000000000005,85.20000000000005,56.0,2.0,8.48
103,1921.56,2.548,10,160,438238669,-53078292,2.548,2023-05-09 17:28:57,,24.0,85.39999999999998,85.39999999999998,57.0,2.0,8.51
103,1923.95,2.421,10,160,438238861,-53078499,2.421,2023-05-09 17:28:58,,24.0,85.60000000000002,85.60000000000002,57.0,2.0,8.52
103,1926.82,2.34,9,160,438239135,-53078655,2.34,2023-05-09 17:28:59,,24.0,85.79999999999995,85.79999999999995,57.0,2.0,8.49
103,1929.52,2.434,9,160,438239261,-53078927,2.434,2023-05-09 17:29:00,,24.0,86.0,86.0,57.0,2.0,8.46
104,1931.84,2.332,9,160,438239247,-53079227,2.332,2023-05-09 17:29:01,,24.0,86.39999999999998,86.39999999999998,58.0,2.0,8.48
104,1934.76,2.225,8,161,438239232,-53079610,2.225,2023-05-09 17:29:02,,24.0,86.60000000000002,86.60000000000002,58.0,2.0,8.55
104,1937.25,2.214,9,161,438239232,-53079945,2.214,2023-05-09 17:29:03,,24.0,86.79999999999995,86.79999999999995,58.0,2.0,8.69
105,1939.06,2.213,9,161,438239232,-53080186,2.213,2023-05-09 17:29:04,,24.0,87.0,87.0,58.0,2.0,8.87
105,1940.47,1.862,8,161,438239232,-53080374,1.862,2023-05-09 17:29:05,,24.0,87.20000000000005,87.20000000000005,59.0,2.0,9.06
105,1942.65,1.66,8,160,438239134,-53080640,1.66,2023-05-09 17:29:06,,24.0,87.39999999999998,87.39999999999998,59.0,2.0,9.19
105,1945.3,2.348,8,160,438238997,-53080942,2.348,2023-05-09 17:29:07,,24.0,87.60000000000002,87.60000000000002,59.0,2.0,9.21
106,1947.62,2.646,8,160,438238825,-53081155,2.646,2023-05-09 17:29:08,,24.0,87.79999999999995,87.79999999999995,59.0,2.0,9.04
106,1950.11,2.627,9,160,438238552,-53081286,2.627,2023-05-09 17:29:09,,24.0,87.79999999999995,87.79999999999995,59.0,2.0,8.59
106,1952.77,2.655,10,160,438238265,-53081365,2.655,2023-05-09 17:29:10,,24.0,87.79999999999995,87.79999999999995,59.0,2.0,7.7
107,1955.9,3.071,10,160,438237930,-53081424,3.071,2023-05-09 17:29:11,,24.0,87.79999999999995,87.79999999999995,60.0,2.0,6.25
107,1959.45,3.307,11,159,438237563,-53081513,3.307,2023-05-09 17:29:12,,24.0,87.79999999999995,87.79999999999995,60.0,2.0,4.58
107,1963.13,3.581,11,159,438237170,-53081599,3.581,2023-05-09 17:29:13,,24.0,87.79999999999995,87.79999999999995,60.0,2.0,2.8
107,1966.66,3.686,12,158,438236827,-53081717,3.686,2023-05-09 17:29:14,,24.0,87.79999999999995,87.79999999999995,60.0,2.0,0.06
108,1970.5,3.956,13,157,438236436,-53081914,3.956,2023-05-09 17:29:15,,24.0,87.60000000000002,87.60000000000002,60.0,2.0,0.35
108,1974.73,4.381,14,156,438236034,-53082185,4.381,2023-05-09 17:29:16,,24.0,87.39999999999998,87.39999999999998,60.0,2.0,-0.64
108,1979.63,4.531,13,155,438235585,-53082488,4.531,2023-05-09 17:29:17,,24.0,87.20000000000005,87.20000000000005,60.0,2.0,-1.48
108,1985.2,4.879,13,154,438235025,-53082763,4.879,2023-05-09 17:29:18,,24.0,87.0,87.0,60.0,3.0,-2.2
109,1991.14,5.575,13,153,438234447,-53083099,5.575,2023-05-09 17:29:19,,24.0,86.79999999999995,86.79999999999995,60.0,3.0,-2.86
109,1997.07,5.814,13,151,438233861,-53083392,5.814,2023-05-09 17:29:20,,24.0,86.39999999999998,86.39999999999998,60.0,3.0,-3.5
109,2003.02,5.616,12,150,438233226,-53083569,5.616,2023-05-09 17:29:21,,24.0,86.0,86.0,60.0,3.0,-4.12
109,2008.93,5.524,12,148,438232619,-53083751,5.524,2023-05-09 17:29:22,,24.0,85.60000000000002,85.60000000000002,60.0,4.0,-4.63
110,2014.55,5.311,13,147,438232036,-53083959,5.311,2023-05-09 17:29:23,,24.0,85.20000000000005,85.20000000000005,60.0,4.0,-4.99
110,2019.83,5.222,13,146,438231467,-53084081,5.222,2023-05-09 17:29:24,,24.0,84.79999999999995,84.79999999999995,60.0,4.0,-5.3
110,2024.0,4.329,13,146,438231025,-53084147,4.329,2023-05-09 17:29:25,,24.0,84.60000000000002,84.60000000000002,60.0,5.0,-5.5
110,2027.37,3.306,13,145,438230708,-53084349,3.306,2023-05-09 17:29:26,,24.0,84.39999999999998,84.39999999999998,60.0,5.0,-5.52
111,2030.51,3.047,13,145,438230598,-53084718,3.047,2023-05-09 17:29:27,,24.0,84.39999999999998,84.39999999999998,60.0,5.0,-5.37
111,2034.61,3.047,13,145,438230522,-53085258,3.047,2023-05-09 17:29:28,,24.0,84.20000000000005,84.20000000000005,60.0,6.0,-5.04
111,2038.57,3.69,13,146,438230494,-53085783,3.69,2023-05-09 17:29:29,,24.0,84.39999999999998,84.39999999999998,60.0,6.0,-4.49
111,2041.43,3.929,14,146,438230526,-53086162,3.929,2023-05-09 17:29:30,,24.0,84.39999999999998,84.39999999999998,60.0,6.0,-3.44
112,2043.36,3.518,14,146,438230572,-53086409,3.518,2023-05-09 17:29:31,,24.0,84.60000000000002,84.60000000000002,60.0,6.0,-0.13
112,2045.25,3.107,14,146,438230651,-53086642,3.107,2023-05-09 17:29:32,,24.0,84.60000000000002,84.60000000000002,60.0,6.0,-1.22
112,2047.69,2.824,13,146,438230708,-53086958,2.824,2023-05-09 17:29:33,,24.0,84.79999999999995,84.79999999999995,60.0,6.0,0.27
112,2050.82,2.842,13,146,438230753,-53087373,2.842,2023-05-09 17:29:34,,24.0,85.0,85.0,60.0,6.0,1.55
113,2053.64,2.959,13,146,438230704,-53087742,2.959,2023-05-09 17:29:35,,24.0,85.20000000000005,85.20000000000005,60.0,6.0,2.57
113,2056.87,3.063,12,146,438230613,-53088161,3.063,2023-05-09 17:29:36,,24.0,85.39999999999998,85.39999999999998,60.0,6.0,3.37
113,2059.88,3.15,12,146,438230617,-53088557,3.15,2023-05-09 17:29:37,,24.0,85.60000000000002,85.60000000000002,61.0,6.0,4.12
113,2062.78,3.133,12,146,438230694,-53088939,3.133,2023-05-09 17:29:38,,24.0,86.0,86.0,61.0,6.0,4.9
114,2066.63,3.088,12,145,438230848,-53089401,3.088,2023-05-09 17:29:39,,24.0,86.20000000000005,86.20000000000005,61.0,6.0,5.75
114,2070.26,3.128,12,145,438230967,-53089857,3.128,2023-05-09 17:29:40,,24.0,86.60000000000002,86.60000000000002,61.0,6.0,6.56
114,2073.93,3.26,12,145,438231058,-53090335,3.26,2023-05-09 17:29:41,,24.0,87.0,87.0,62.0,6.0,7.22
114,2077.25,3.391,12,145,438231150,-53090768,3.391,2023-05-09 17:29:42,,24.0,87.20000000000005,87.20000000000005,62.0,6.0,7.69
115,2080.4,3.379,11,145,438231177,-53091187,3.379,2023-05-09 17:29:43,,24.0,87.60000000000002,87.60000000000002,62.0,6.0,8.04
115,2083.76,3.381,11,145,438231209,-53091631,3.381,2023-05-09 17:29:44,,24.0,87.79999999999995,87.79999999999995,62.0,6.0,8.24
115,2086.74,3.411,11,146,438231316,-53092006,3.411,2023-05-09 17:29:45,,24.0,88.20000000000005,88.20000000000005,63.0,6.0,8.34
115,2090.13,3.553,11,147,438231455,-53092427,3.553,2023-05-09 17:29:46,,24.0,88.39999999999998,88.39999999999998,63.0,6.0,8.36
115,2093.61,3.5,10,148,438231527,-53092877,3.5,2023-05-09 17:29:47,,24.0,88.79999999999995,88.79999999999995,63.0,6.0,8.26
116,2096.87,3.325,10,148,438231734,-53093226,3.325,2023-05-09 17:29:48,,24.0,89.0,89.0,64.0,6.0,8.07
116,2100.3,3.401,10,148,438232044,-53093457,3.401,2023-05-09 17:29:49,,24.0,89.20000000000005,89.20000000000005,64.0,6.0,7.85
116,2103.35,3.486,10,149,438232327,-53093638,3.486,2023-05-09 17:29:50,,24.0,89.39999999999998,89.39999999999998,64.0,6.0,7.58
116,2106.72,3.531,9,150,438232634,-53093877,3.531,2023-05-09 17:29:51,,24.0,89.60000000000002,89.60000000000002,65.0,6.0,7.23
117,2108.46,3.552,9,150,438232788,-53094019,3.552,2023-05-09 17:29:52,,24.0,89.79999999999995,89.79999999999995,65.0,6.0,6.75
117,2108.77,1.02,9,150,438232815,-53094047,1.02,2023-05-09 17:29:53,,24.0,89.79999999999995,89.79999999999995,65.0,6.0,6.11
117,2108.77,0.0,9,151,438232815,-53094047,0.0,2023-05-09 17:29:54,,24.0,90.0,90.0,65.0,6.0,5.12
117,2108.77,0.0,9,151,438232815,-53094047,0.0,2023-05-09 17:29:55,,24.0,90.0,90.0,65.0,6.0,0.0
118,2108.77,0.0,9,149,438232815,-53094047,0.0,2023-05-09 17:29:56,,24.0,90.0,90.0,65.0,6.0,0.0
118,2108.77,0.0,9,150,438232815,-53094047,0.0,2023-05-09 17:29:57,,24.0,90.0,90.0,65.0,6.0,0.0
118,2108.77,1.042,8,144,438232878,-53094186,1.042,2023-05-09 17:30:08,,24.0,90.20000000000005,90.20000000000005,65.0,6.0,0.0
118,2109.88,1.623,8,144,438233002,-53094309,1.623,2023-05-09 17:30:09,,24.0,90.20000000000005,90.20000000000005,65.0,6.0,0.0
119,2111.78,1.916,8,144,438233201,-53094427,1.916,2023-05-09 17:30:10,,24.0,90.20000000000005,90.20000000000005,65.0,6.0,0.0
119,2114.27,2.177,8,143,438233457,-53094544,2.177,2023-05-09 17:30:11,,24.0,90.0,90.0,65.0,6.0,0.0
119,2117.51,2.747,8,142,438233794,-53094664,2.747,2023-05-09 17:30:12,,24.0,90.0,90.0,65.0,6.0,0.0
119,2121.32,3.465,8,142,438234186,-53094798,3.465,2023-05-09 17:30:13,,24.0,89.79999999999995,89.79999999999995,65.0,6.0,0.0
120,2125.78,4.203,8,140,438234633,-53094939,4.203,2023-05-09 17:30:14,,24.0,89.60000000000002,89.60000000000002,65.0,6.0,0.0
120,2130.67,4.608,8,138,438235154,-53095024,4.608,2023-05-09 17:30:15,,24.0,89.20000000000005,89.20000000000005,65.0,6.0,0.0
120,2136.24,5.384,8,135,438235755,-53095070,5.384,2023-05-09 17:30:16,,24.0,88.79999999999995,88.79999999999995,65.0,6.0,-0.02
120,2142.67,6.148,8,134,438236454,-53095094,6.148,2023-05-09 17:30:17,,24.0,88.39999999999998,88.39999999999998,65.0,7.0,-5.96
120,2150.1,6.978,7,133,438237260,-53095116,6.978,2023-05-09 17:30:18,,24.0,87.79999999999995,87.79999999999995,65.0,7.0,-6.55
121,2157.95,7.558,7,133,438238096,-53095177,7.558,2023-05-09 17:30:19,,24.0,87.39999999999998,87.39999999999998,65.0,8.0,-7.0
121,2166.3,7.999,7,133,438238998,-53095269,7.999,2023-05-09 17:30:20,,24.0,87.0,87.0,65.0,8.0,-7.12
121,2174.67,8.136,7,133,438239889,-53095399,8.136,2023-05-09 17:30:21,,24.0,86.60000000000002,86.60000000000002,65.0,9.0,-6.94
121,2182.94,8.133,8,133,438240757,-53095567,8.133,2023-05-09 17:30:22,,24.0,86.20000000000005,86.20000000000005,65.0,9.0,-6.58
121,2191.37,8.123,9,132,438241661,-53095748,8.123,2023-05-09 17:30:23,,24.0,85.79999999999995,85.79999999999995,65.0,9.0,-6.06
122,2199.46,8.08,9,132,438242500,-53095913,8.08,2023-05-09 17:30:24,,24.0,85.60000000000002,85.60000000000002,65.0,10.0,-5.43
122,2207.33,8.064,9,131,438243335,-53096136,8.064,2023-05-09 17:30:25,,24.0,85.39999999999998,85.39999999999998,65.0,10.0,-4.78
122,2215.4,8.064,9,131,438244172,-53096465,8.064,2023-05-09 17:30:26,,24.0,85.20000000000005,85.20000000000005,65.0,10.0,-4.14
122,2223.28,8.064,8,130,438244956,-53096821,8.064,2023-05-09 17:30:27,,24.0,85.20000000000005,85.20000000000005,65.0,11.0,-3.51
123,2230.87,7.661,8,131,438245721,-53097187,7.661,2023-05-09 17:30:28,,24.0,85.20000000000005,85.20000000000005,65.0,11.0,-2.85
123,2238.15,7.133,8,131,438246449,-53097532,7.133,2023-05-09 17:30:29,,24.0,85.39999999999998,85.39999999999998,65.0,11.0,-2.18
123,2244.59,6.849,7,132,438247091,-53097846,6.849,2023-05-09 17:30:30,,24.0,85.39999999999998,85.39999999999998,65.0,11.0,-0.15
123,2250.55,6.246,7,132,438247698,-53098138,6.246,2023-05-09 17:30:31,,24.0,85.60000000000002,85.60000000000002,65.0,11.0,0.0
123,2256.21,5.65,7,132,438248264,-53098408,5.65,2023-05-09 17:30:32,,24.0,85.79999999999995,85.79999999999995,65.0,11.0,0.03
124,2261.54,5.461,7,132,438248807,-53098647,5.461,2023-05-09 17:30:33,,24.0,86.0,86.0,65.0,11.0,0.65
124,2266.57,5.412,6,132,438249317,-53098883,5.412,2023-05-09 17:30:34,,24.0,86.20000000000005,86.20000000000005,66.0,11.0,1.25
124,2271.86,5.279,7,130,438249827,-53099126,5.279,2023-05-09 17:30:35,,24.0,86.39999999999998,86.39999999999998,66.0,11.0,1.78
124,2277.05,5.418,7,129,438250352,-53099350,5.418,2023-05-09 17:30:36,,24.0,86.60000000000002,86.60000000000002,66.0,11.0,2.26
124,2281.96,5.462,7,128,438250859,-53099553,5.462,2023-05-09 17:30:37,,24.0,86.79999999999995,86.79999999999995,66.0,11.0,2.64
125,2286.9,5.411,6,127,438251377,-53099771,5.411,2023-05-09 17:30:38,,24.0,87.0,87.0,66.0,11.0,2.91
125,2291.78,5.275,6,125,438251887,-53099966,5.275,2023-05-09 17:30:39,,24.0,87.20000000000005,87.20000000000005,67.0,11.0,3.07
125,2296.59,5.108,7,124,438252354,-53100144,5.108,2023-05-09 17:30:40,,24.0,87.39999999999998,87.39999999999998,67.0,11.0,3.11
125,2301.49,5.064,7,122,438252870,-53100323,5.064,2023-05-09 17:30:41,,24.0,87.39999999999998,87.39999999999998,67.0,11.0,3.01
125,2305.76,5.033,7,122,438253306,-53100456,5.033,2023-05-09 17:30:42,,24.0,87.60000000000002,87.60000000000002,67.0,11.0,2.81
125,2310.55,5.019,6,121,438253810,-53100576,5.019,2023-05-09 17:30:43,,24.0,87.60000000000002,87.60000000000002,67.0,11.0,2.52
126,2315.71,5.019,6,121,438254367,-53100681,5.019,2023-05-09 17:30:44,,24.0,87.60000000000002,87.60000000000002,67.0,11.0,2.18
