calories,heart_rate,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature
691,110,2023-04-19 18:34:32,208.79999999999995,366.0,,197.0,9448.57,208.79999999999995,6.009,6.0,-4.91,438571644.0,-53000160.0,6.009,12.0
691,111,2023-04-19 18:34:33,208.20000000000005,366.0,,197.0,9456.4,208.20000000000005,6.688,6.0,-5.62,438570894.0,-52999695.0,6.688,12.0
691,112,2023-04-19 18:34:34,207.60000000000002,366.0,,198.0,9464.12,207.60000000000002,7.461,6.0,-6.32,438570159.0,-52999215.0,7.461,12.0
691,115,2023-04-19 18:34:35,207.0,366.0,,199.0,9471.57,207.0,8.613,6.0,-6.89,438569448.0,-52998709.0,8.613,12.0
692,117,2023-04-19 18:34:36,206.39999999999998,366.0,,199.0,9481.45,206.39999999999998,8.619,6.0,-7.28,438568589.0,-52997914.0,8.619,12.0
692,119,2023-04-19 18:34:37,206.20000000000005,366.0,,200.0,9489.67,206.20000000000005,8.521,6.0,-7.26,438567920.0,-52997212.0,8.521,12.0
692,120,2023-04-19 18:34:38,205.79999999999995,366.0,,200.0,9497.11,205.79999999999995,8.185,6.0,-6.83,438567306.0,-52996564.0,8.185,12.0
692,120,2023-04-19 18:34:39,205.60000000000002,366.0,,201.0,9506.25,205.60000000000002,8.02,6.0,-6.08,438566530.0,-52995825.0,8.02,12.0
692,120,2023-04-19 18:34:40,205.39999999999998,366.0,,201.0,9513.38,205.39999999999998,7.675,6.0,-5.23,438565919.0,-52995290.0,7.675,12.0
692,120,2023-04-19 18:34:41,205.0,366.0,,201.0,9519.44,205.0,7.515,6.0,-4.48,438565384.0,-52994793.0,7.515,12.0
693,119,2023-04-19 18:34:42,204.79999999999995,366.0,,201.0,9526.38,204.79999999999995,6.793,6.0,-3.88,438564858.0,-52994154.0,6.793,12.0
693,118,2023-04-19 18:34:43,204.20000000000005,366.0,,202.0,9532.59,204.20000000000005,6.369,6.0,-3.55,438564476.0,-52993481.0,6.369,12.0
693,117,2023-04-19 18:34:44,203.60000000000002,366.0,,202.0,9539.25,203.60000000000002,6.527,6.0,-3.56,438564170.0,-52992667.0,6.527,12.0
693,116,2023-04-19 18:34:45,203.0,366.0,,203.0,9546.65,203.0,7.23,6.0,-3.9,438563896.0,-52991744.0,7.23,12.0
693,115,2023-04-19 18:34:46,202.60000000000002,366.0,,203.0,9554.36,202.60000000000002,7.639,6.0,-4.57,438563610.0,-52990785.0,7.639,12.0
693,114,2023-04-19 18:34:47,202.0,366.0,,204.0,9562.47,202.0,7.639,6.0,-5.39,438563303.0,-52989768.0,7.639,12.0
694,115,2023-04-19 18:34:48,201.39999999999998,366.0,,204.0,9570.35,201.39999999999998,7.704,6.0,-6.14,438563051.0,-52988763.0,7.704,12.0
694,114,2023-04-19 18:34:49,201.0,366.0,,205.0,9577.73,201.0,7.602,6.0,-6.54,438562867.0,-52987801.0,7.602,12.0
694,114,2023-04-19 18:34:50,200.79999999999995,366.0,71.0,205.0,9584.21,200.79999999999995,5.964,5.0,-6.48,438562714.0,-52986958.0,5.964,12.0
694,115,2023-04-19 18:34:51,200.60000000000002,366.0,,206.0,9587.98,200.60000000000002,4.955,5.0,-6.05,438562679.0,-52986458.0,4.955,12.0
694,115,2023-04-19 18:34:52,200.60000000000002,366.0,,206.0,9592.16,200.60000000000002,5.628,5.0,-5.39,438562691.0,-52985900.0,5.628,12.0
694,114,2023-04-19 18:34:53,200.39999999999998,366.0,,206.0,9596.2,200.39999999999998,5.089,5.0,-4.68,438562747.0,-52985366.0,5.089,12.0
695,114,2023-04-19 18:34:54,200.39999999999998,366.0,,206.0,9599.68,200.39999999999998,3.948,5.0,-3.98,438562864.0,-52984941.0,3.948,12.0
695,115,2023-04-19 18:34:55,200.60000000000002,366.0,,206.0,9602.63,200.60000000000002,3.709,5.0,-3.23,438563105.0,-52984684.0,3.709,12.0
695,116,2023-04-19 18:34:56,200.60000000000002,366.0,,207.0,9605.07,200.60000000000002,3.427,5.0,-0.34,438563371.0,-52984614.0,3.427,12.0
695,119,2023-04-19 18:34:57,200.79999999999995,366.0,,207.0,9607.14,200.79999999999995,3.208,5.0,0.0,438563584.0,-52984676.0,3.208,12.0
695,121,2023-04-19 18:34:58,201.0,366.0,,207.0,9609.47,201.0,2.984,5.0,-0.24,438563780.0,-52984829.0,2.984,12.0
695,122,2023-04-19 18:34:59,201.39999999999998,366.0,,207.0,9611.66,201.39999999999998,2.788,5.0,0.78,438563993.0,-52984989.0,2.788,12.0
696,124,2023-04-19 18:35:00,201.60000000000002,366.0,,207.0,9613.8,201.60000000000002,2.626,5.0,2.14,438564191.0,-52985111.0,2.626,12.0
696,125,2023-04-19 18:35:01,201.79999999999995,367.0,,207.0,9615.97,201.79999999999995,2.509,6.0,3.59,438564396.0,-52985246.0,2.509,12.0
696,126,2023-04-19 18:35:02,202.0,367.0,,207.0,9617.98,202.0,2.385,6.0,4.99,438564543.0,-52985430.0,2.385,12.0
696,127,2023-04-19 18:35:03,202.39999999999998,367.0,,207.0,9620.03,202.39999999999998,2.304,6.0,6.17,438564720.0,-52985616.0,2.304,12.0
696,128,2023-04-19 18:35:04,202.60000000000002,367.0,,207.0,9622.09,202.60000000000002,2.24,6.0,6.96,438564893.0,-52985785.0,2.24,12.0
697,129,2023-04-19 18:35:05,202.79999999999995,368.0,,207.0,9623.91,202.79999999999995,2.138,6.0,7.59,438565040.0,-52985917.0,2.138,12.0
697,129,2023-04-19 18:35:06,203.0,368.0,,207.0,9626.1,203.0,2.151,6.0,8.02,438565236.0,-52986093.0,2.151,12.0
697,130,2023-04-19 18:35:07,203.20000000000005,368.0,,207.0,9628.2,203.20000000000005,2.139,5.0,8.23,438565450.0,-52986245.0,2.139,12.0
697,131,2023-04-19 18:35:08,203.20000000000005,368.0,,207.0,9630.21,203.20000000000005,2.109,5.0,8.26,438565633.0,-52986393.0,2.109,12.0
697,130,2023-04-19 18:35:09,203.39999999999998,368.0,,207.0,9632.17,203.39999999999998,2.081,5.0,8.16,438565802.0,-52986540.0,2.081,12.0
698,130,2023-04-19 18:35:10,203.60000000000002,369.0,,207.0,9634.22,203.60000000000002,2.06,5.0,8.01,438565965.0,-52986668.0,2.06,12.0
698,131,2023-04-19 18:35:11,203.79999999999995,369.0,,207.0,9636.38,203.79999999999995,2.085,5.0,7.82,438566179.0,-52986807.0,2.085,12.0
698,130,2023-04-19 18:35:12,204.0,369.0,,207.0,9638.34,204.0,2.005,5.0,7.61,438566353.0,-52986979.0,2.005,12.0
698,131,2023-04-19 18:35:13,204.0,369.0,,207.0,9640.28,204.0,1.821,5.0,7.38,438566487.0,-52987171.0,1.821,12.0
698,131,2023-04-19 18:35:14,204.20000000000005,369.0,,207.0,9642.33,204.20000000000005,1.866,5.0,7.14,438566648.0,-52987341.0,1.866,12.0
699,131,2023-04-19 18:35:15,204.39999999999998,369.0,,207.0,9644.37,204.39999999999998,2.045,5.0,6.89,438566854.0,-52987475.0,2.045,12.0
699,132,2023-04-19 18:35:16,204.39999999999998,370.0,,207.0,9646.35,204.39999999999998,1.983,4.0,6.69,438566980.0,-52987662.0,1.983,12.0
699,133,2023-04-19 18:35:17,204.60000000000002,370.0,,207.0,9648.25,204.60000000000002,1.914,4.0,6.51,438567082.0,-52987874.0,1.914,12.0
699,134,2023-04-19 18:35:18,204.79999999999995,370.0,,207.0,9650.21,204.79999999999995,1.951,4.0,6.43,438567230.0,-52988063.0,1.951,12.0
699,133,2023-04-19 18:35:19,205.0,370.0,,207.0,9652.14,205.0,1.936,4.0,6.5,438567412.0,-52988222.0,1.936,12.0
700,134,2023-04-19 18:35:20,205.20000000000005,370.0,,207.0,9654.09,205.20000000000005,1.979,4.0,6.72,438567571.0,-52988385.0,1.979,12.0
700,135,2023-04-19 18:35:21,205.39999999999998,370.0,,207.0,9655.78,205.39999999999998,1.834,4.0,7.05,438567670.0,-52988563.0,1.834,12.0
700,135,2023-04-19 18:35:22,205.60000000000002,371.0,,207.0,9657.27,205.60000000000002,1.775,4.0,7.46,438567788.0,-52988725.0,1.775,12.0
700,135,2023-04-19 18:35:23,205.60000000000002,371.0,,207.0,9657.97,205.60000000000002,1.319,5.0,7.82,438567822.0,-52988803.0,1.319,12.0
701,136,2023-04-19 18:35:24,205.79999999999995,371.0,,207.0,9657.97,205.79999999999995,0.0,5.0,8.0,438567822.0,-52988803.0,0.0,12.0
701,135,2023-04-19 18:35:25,205.79999999999995,371.0,,207.0,9657.97,205.79999999999995,0.0,5.0,3.42,438567822.0,-52988803.0,0.0,12.0
701,134,2023-04-19 18:35:26,205.79999999999995,371.0,,207.0,9657.97,205.79999999999995,0.0,5.0,0.0,438567822.0,-52988803.0,0.0,12.0
701,134,2023-04-19 18:35:27,206.0,371.0,,207.0,9657.97,206.0,0.0,5.0,0.0,438567822.0,-52988803.0,0.0,12.0
701,133,2023-04-19 18:35:28,206.0,371.0,,207.0,9657.97,206.0,0.0,5.0,0.0,438567822.0,-52988803.0,0.0,12.0
702,140,2023-04-19 18:35:43,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988803.0,0.0,12.0
702,141,2023-04-19 18:35:44,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988803.0,0.0,12.0
702,141,2023-04-19 18:35:45,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988803.0,0.0,12.0
702,143,2023-04-19 18:35:46,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988803.0,0.0,12.0
702,142,2023-04-19 18:35:47,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988817.0,0.0,13.0
703,144,2023-04-19 18:35:48,206.0,371.0,,207.0,9657.97,206.0,0.0,4.0,0.0,438567822.0,-52988868.0,0.0,13.0
703,144,2023-04-19 18:35:49,206.0,371.0,,207.0,9658.07,206.0,0.17,4.0,0.0,438567822.0,-52988913.0,0.17,13.0
703,145,2023-04-19 18:35:50,206.0,371.0,,207.0,9658.67,206.0,0.866,4.0,0.0,438567822.0,-52988995.0,0.866,13.0
703,143,2023-04-19 18:35:51,206.0,371.0,,207.0,9659.88,206.0,1.131,4.0,0.0,438567840.0,-52989148.0,1.131,13.0
704,143,2023-04-19 18:35:52,206.0,371.0,,207.0,9661.1,206.0,1.131,5.0,0.0,438567921.0,-52989284.0,1.131,13.0
704,142,2023-04-19 18:35:53,206.20000000000005,371.0,,207.0,9662.46,206.20000000000005,1.194,4.0,0.0,438567969.0,-52989456.0,1.194,13.0
704,140,2023-04-19 18:35:54,206.20000000000005,371.0,,207.0,9663.88,206.20000000000005,1.344,4.0,0.0,438568024.0,-52989632.0,1.344,13.0
704,137,2023-04-19 18:35:55,206.39999999999998,371.0,,207.0,9665.33,206.39999999999998,1.129,4.0,0.0,438568124.0,-52989791.0,1.129,13.0
705,136,2023-04-19 18:35:56,206.39999999999998,371.0,,207.0,9667.42,206.39999999999998,1.384,4.0,1.4,438568281.0,-52989969.0,1.384,13.0
705,136,2023-04-19 18:35:57,206.60000000000002,372.0,,207.0,9669.75,206.60000000000002,1.196,4.0,3.81,438568498.0,-52990132.0,1.196,13.0
705,134,2023-04-19 18:35:58,206.79999999999995,372.0,,207.0,9671.91,206.79999999999995,1.252,4.0,4.85,438568662.0,-52990311.0,1.252,13.0
705,133,2023-04-19 18:35:59,207.0,372.0,,207.0,9673.6,207.0,1.428,4.0,6.49,438568754.0,-52990504.0,1.428,13.0
705,131,2023-04-19 18:36:00,207.20000000000005,372.0,,207.0,9675.3,207.20000000000005,1.476,4.0,8.35,438568844.0,-52990710.0,1.476,13.0
706,130,2023-04-19 18:36:01,207.39999999999998,372.0,,207.0,9676.88,207.39999999999998,1.642,4.0,9.63,438568937.0,-52990903.0,1.642,13.0
706,129,2023-04-19 18:36:02,207.60000000000002,373.0,,207.0,9678.71,207.60000000000002,1.751,4.0,10.68,438569024.0,-52991113.0,1.751,13.0
706,129,2023-04-19 18:36:03,207.79999999999995,373.0,,207.0,9680.56,207.79999999999995,1.811,4.0,11.37,438569116.0,-52991323.0,1.811,13.0
706,129,2023-04-19 18:36:04,208.0,373.0,,207.0,9681.85,208.0,1.813,4.0,11.66,438569198.0,-52991475.0,1.813,13.0
706,129,2023-04-19 18:36:05,208.20000000000005,373.0,,207.0,9683.11,208.20000000000005,1.674,4.0,11.59,438569255.0,-52991611.0,1.674,13.0
707,130,2023-04-19 18:36:06,208.39999999999998,373.0,,207.0,9684.55,208.39999999999998,1.623,5.0,11.2,438569335.0,-52991786.0,1.623,13.0
707,130,2023-04-19 18:36:07,208.60000000000002,374.0,,207.0,9686.08,208.60000000000002,1.599,4.0,10.7,438569390.0,-52991973.0,1.599,13.0
707,130,2023-04-19 18:36:08,208.79999999999995,374.0,,207.0,9687.97,208.79999999999995,1.556,4.0,10.3,438569482.0,-52992196.0,1.556,13.0
707,131,2023-04-19 18:36:09,209.0,374.0,,207.0,9689.48,209.0,1.556,4.0,10.06,438569571.0,-52992349.0,1.556,13.0
707,131,2023-04-19 18:36:10,209.20000000000005,374.0,,207.0,9690.85,209.20000000000005,1.556,4.0,9.96,438569663.0,-52992500.0,1.556,13.0
708,133,2023-04-19 18:36:11,209.39999999999998,374.0,,207.0,9692.49,209.39999999999998,1.574,4.0,9.96,438569763.0,-52992679.0,1.574,13.0
708,136,2023-04-19 18:36:12,209.39999999999998,374.0,,207.0,9694.28,209.39999999999998,1.668,4.0,10.03,438569900.0,-52992877.0,1.668,13.0
708,136,2023-04-19 18:36:13,209.79999999999995,375.0,,207.0,9696.13,209.79999999999995,1.767,4.0,10.14,438570036.0,-52993056.0,1.767,13.0
708,138,2023-04-19 18:36:14,210.0,375.0,,207.0,9697.99,210.0,1.821,4.0,10.3,438570172.0,-52993233.0,1.821,13.0
708,140,2023-04-19 18:36:15,210.20000000000005,375.0,,207.0,9699.6,210.20000000000005,1.848,4.0,10.46,438570289.0,-52993393.0,1.848,13.0
709,141,2023-04-19 18:36:16,210.39999999999998,375.0,,207.0,9700.16,210.39999999999998,1.472,4.0,10.55,438570325.0,-52993456.0,1.472,13.0
709,140,2023-04-19 18:36:17,210.39999999999998,375.0,,207.0,9700.16,210.39999999999998,0.0,4.0,10.43,438570325.0,-52993456.0,0.0,13.0
709,141,2023-04-19 18:36:18,210.39999999999998,376.0,,207.0,9700.16,210.39999999999998,0.0,4.0,6.35,438570325.0,-52993456.0,0.0,13.0
709,141,2023-04-19 18:36:19,210.60000000000002,376.0,,207.0,9700.16,210.60000000000002,0.0,5.0,0.0,438570325.0,-52993456.0,0.0,13.0
710,141,2023-04-19 18:36:20,210.60000000000002,376.0,,207.0,9700.16,210.60000000000002,0.0,5.0,0.0,438570325.0,-52993456.0,0.0,13.0
710,139,2023-04-19 18:36:21,210.60000000000002,376.0,,207.0,9700.16,210.60000000000002,0.0,5.0,0.0,438570325.0,-52993456.0,0.0,13.0
710,139,2023-04-19 18:36:33,210.60000000000002,376.0,,207.0,9700.55,210.60000000000002,1.624,4.0,0.0,438569942.0,-52993431.0,1.624,13.0
710,139,2023-04-19 18:36:34,210.60000000000002,376.0,,207.0,9702.58,210.60000000000002,1.76,4.0,0.0,438569830.0,-52993210.0,1.76,13.0
711,138,2023-04-19 18:36:35,210.39999999999998,376.0,,207.0,9705.33,210.39999999999998,2.318,4.0,0.0,438569658.0,-52992891.0,2.318,13.0
711,137,2023-04-19 18:36:36,210.20000000000005,376.0,,207.0,9708.97,210.20000000000005,2.987,4.0,0.0,438569506.0,-52992451.0,2.987,13.0
711,135,2023-04-19 18:36:37,209.79999999999995,376.0,,207.0,9713.31,209.79999999999995,3.885,4.0,0.0,438569315.0,-52991920.0,3.885,13.0
711,133,2023-04-19 18:36:38,209.39999999999998,376.0,,207.0,9718.26,209.39999999999998,4.689,4.0,0.0,438569084.0,-52991322.0,4.689,13.0
711,132,2023-04-19 18:36:39,208.79999999999995,376.0,,207.0,9724.48,208.79999999999995,5.456,4.0,0.0,438568775.0,-52990599.0,5.456,13.0
712,131,2023-04-19 18:36:40,208.20000000000005,376.0,,207.0,9732.52,208.20000000000005,6.645,4.0,0.0,438568308.0,-52989692.0,6.645,13.0
712,129,2023-04-19 18:36:41,207.39999999999998,376.0,,207.0,9740.14,207.39999999999998,7.414,4.0,-3.21,438567821.0,-52988863.0,7.414,13.0
712,127,2023-04-19 18:36:42,206.60000000000002,376.0,,208.0,9747.06,206.60000000000002,8.103,4.0,-9.56,438567363.0,-52988153.0,8.103,13.0
712,125,2023-04-19 18:36:43,206.0,376.0,,209.0,9755.43,206.0,8.107,4.0,-9.76,438566709.0,-52987370.0,8.107,13.0
712,123,2023-04-19 18:36:44,205.20000000000005,376.0,,209.0,9763.36,205.20000000000005,8.13,4.0,-9.64,438566071.0,-52986688.0,8.13,13.0
713,120,2023-04-19 18:36:45,204.60000000000002,376.0,,210.0,9771.83,204.60000000000002,8.121,4.0,-9.32,438565318.0,-52986028.0,8.121,13.0
713,120,2023-04-19 18:36:46,203.79999999999995,376.0,,211.0,9780.29,203.79999999999995,8.026,4.0,-8.94,438564512.0,-52985480.0,8.026,13.0
713,118,2023-04-19 18:36:47,203.20000000000005,376.0,,212.0,9786.9,203.20000000000005,7.755,4.0,-8.53,438563874.0,-52985151.0,7.755,13.0
713,117,2023-04-19 18:36:48,202.79999999999995,376.0,,212.0,9791.93,202.79999999999995,5.511,5.0,-8.13,438563319.0,-52985038.0,5.511,13.0
713,116,2023-04-19 18:36:49,202.39999999999998,376.0,,213.0,9795.5,202.39999999999998,3.502,5.0,-7.74,438562958.0,-52985131.0,3.502,13.0
713,115,2023-04-19 18:36:50,202.0,376.0,,214.0,9798.14,202.0,3.36,5.0,-7.38,438562783.0,-52985404.0,3.36,13.0
714,114,2023-04-19 18:36:51,201.79999999999995,376.0,,214.0,9801.41,201.79999999999995,3.297,5.0,-7.08,438562679.0,-52985813.0,3.297,13.0
714,114,2023-04-19 18:36:52,201.60000000000002,376.0,,215.0,9804.72,201.60000000000002,3.35,6.0,-6.91,438562690.0,-52986255.0,3.35,13.0
714,114,2023-04-19 18:36:53,201.39999999999998,376.0,,215.0,9807.98,201.39999999999998,3.498,6.0,-6.84,438562736.0,-52986687.0,3.498,13.0
714,114,2023-04-19 18:36:54,201.39999999999998,376.0,,215.0,9810.75,201.39999999999998,3.362,6.0,-6.75,438562770.0,-52987054.0,3.362,13.0
714,115,2023-04-19 18:36:55,201.39999999999998,376.0,,215.0,9813.67,201.39999999999998,3.226,6.0,-6.52,438562770.0,-52987445.0,3.226,13.0
714,116,2023-04-19 18:36:56,201.39999999999998,376.0,,215.0,9816.76,201.39999999999998,2.941,6.0,-5.99,438562770.0,-52987854.0,2.941,13.0
715,116,2023-04-19 18:36:57,201.39999999999998,376.0,,215.0,9819.18,201.39999999999998,2.859,6.0,-4.97,438562770.0,-52988177.0,2.859,13.0
715,118,2023-04-19 18:36:58,201.39999999999998,376.0,,215.0,9821.97,201.39999999999998,2.825,6.0,-3.65,438562780.0,-52988551.0,2.825,13.0
715,119,2023-04-19 18:36:59,201.39999999999998,376.0,,215.0,9824.99,201.39999999999998,2.712,6.0,-1.84,438562826.0,-52988953.0,2.712,13.0
715,119,2023-04-19 18:37:00,201.60000000000002,376.0,,215.0,9827.55,201.60000000000002,2.657,6.0,-0.19,438562884.0,-52989290.0,2.657,13.0
715,121,2023-04-19 18:37:01,201.60000000000002,376.0,,215.0,9830.22,201.60000000000002,2.599,6.0,-0.31,438562982.0,-52989628.0,2.599,13.0
715,121,2023-04-19 18:37:02,201.79999999999995,376.0,,215.0,9832.85,201.79999999999995,2.662,6.0,0.53,438563109.0,-52989942.0,2.662,13.0
716,122,2023-04-19 18:37:03,202.0,376.0,,215.0,9835.53,202.0,2.919,6.0,1.35,438563213.0,-52990267.0,2.919,13.0
716,122,2023-04-19 18:37:04,202.0,376.0,,215.0,9838.04,202.0,2.82,6.0,2.17,438563337.0,-52990570.0,2.82,13.0
716,123,2023-04-19 18:37:05,202.20000000000005,376.0,,215.0,9840.38,202.20000000000005,2.701,6.0,2.9,438563438.0,-52990849.0,2.701,13.0
716,124,2023-04-19 18:37:06,202.39999999999998,376.0,,215.0,9842.69,202.39999999999998,2.601,6.0,3.5,438563554.0,-52991134.0,2.601,13.0
716,124,2023-04-19 18:37:07,202.60000000000002,376.0,,215.0,9845.04,202.60000000000002,2.539,6.0,3.99,438563621.0,-52991433.0,2.539,13.0
717,126,2023-04-19 18:37:08,202.79999999999995,377.0,,215.0,9847.38,202.79999999999995,2.488,5.0,4.36,438563749.0,-52991717.0,2.488,13.0
717,126,2023-04-19 18:37:09,202.79999999999995,377.0,,215.0,9849.62,202.79999999999995,2.406,5.0,4.62,438563840.0,-52991987.0,2.406,13.0
717,128,2023-04-19 18:37:10,203.0,377.0,,215.0,9851.76,203.0,2.277,5.0,4.82,438563920.0,-52992252.0,2.277,13.0
717,127,2023-04-19 18:37:11,203.20000000000005,377.0,,215.0,9853.95,203.20000000000005,2.248,5.0,5.01,438563954.0,-52992536.0,2.248,13.0
717,128,2023-04-19 18:37:12,203.39999999999998,377.0,,215.0,9856.19,203.39999999999998,2.227,5.0,5.27,438563966.0,-52992835.0,2.227,13.0
718,128,2023-04-19 18:37:13,203.60000000000002,377.0,,215.0,9858.4,203.60000000000002,2.186,5.0,5.58,438564011.0,-52993129.0,2.186,13.0
718,128,2023-04-19 18:37:14,203.79999999999995,378.0,,215.0,9860.52,203.79999999999995,2.19,5.0,5.93,438564076.0,-52993396.0,2.19,13.0
718,129,2023-04-19 18:37:15,204.0,378.0,,215.0,9862.75,204.0,2.199,5.0,6.31,438564215.0,-52993646.0,2.199,13.0
718,130,2023-04-19 18:37:16,204.20000000000005,378.0,,215.0,9864.8,204.20000000000005,2.175,5.0,6.81,438564338.0,-52993863.0,2.175,13.0
718,129,2023-04-19 18:37:17,204.60000000000002,378.0,,215.0,9866.97,204.60000000000002,2.139,5.0,7.41,438564443.0,-52994107.0,2.139,13.0
719,131,2023-04-19 18:37:18,204.79999999999995,378.0,,215.0,9869.05,204.79999999999995,2.131,5.0,8.02,438564577.0,-52994332.0,2.131,13.0
719,131,2023-04-19 18:37:19,205.0,379.0,,215.0,9871.0,205.0,2.091,5.0,8.6,438564715.0,-52994540.0,2.091,13.0
719,131,2023-04-19 18:37:20,205.20000000000005,379.0,,215.0,9872.96,205.20000000000005,2.056,5.0,9.08,438564849.0,-52994747.0,2.056,13.0
719,131,2023-04-19 18:37:21,205.39999999999998,379.0,,215.0,9874.77,205.39999999999998,2.054,5.0,9.41,438564977.0,-52994933.0,2.054,13.0
719,133,2023-04-19 18:37:22,205.60000000000002,379.0,,215.0,9876.59,205.60000000000002,2.047,7.0,9.57,438565080.0,-52995119.0,2.047,13.0
720,132,2023-04-19 18:37:23,205.79999999999995,380.0,,215.0,9878.36,205.79999999999995,2.033,7.0,9.56,438565239.0,-52995259.0,2.033,13.0
720,133,2023-04-19 18:37:24,206.0,380.0,,215.0,9880.34,206.0,1.969,7.0,9.35,438565441.0,-52995389.0,1.969,13.0
720,133,2023-04-19 18:37:25,206.20000000000005,380.0,,215.0,9882.2,206.20000000000005,1.897,7.0,9.0,438565604.0,-52995511.0,1.897,13.0
720,132,2023-04-19 18:37:26,206.20000000000005,380.0,,215.0,9884.24,206.20000000000005,1.897,7.0,8.62,438565819.0,-52995630.0,1.897,13.0
720,134,2023-04-19 18:37:27,206.39999999999998,380.0,,215.0,9886.23,206.39999999999998,1.897,7.0,8.23,438565997.0,-52995752.0,1.897,13.0
721,135,2023-04-19 18:37:28,206.60000000000002,380.0,,215.0,9888.27,206.60000000000002,1.918,7.0,7.87,438566188.0,-52995896.0,1.918,13.0
721,135,2023-04-19 18:37:29,206.60000000000002,381.0,,215.0,9890.61,206.60000000000002,2.004,7.0,7.56,438566407.0,-52996053.0,2.004,13.0
721,135,2023-04-19 18:37:30,206.79999999999995,381.0,,215.0,9892.85,206.79999999999995,2.054,7.0,7.24,438566591.0,-52996219.0,2.054,13.0
721,135,2023-04-19 18:37:31,206.79999999999995,381.0,,215.0,9895.14,206.79999999999995,2.077,6.0,6.86,438566781.0,-52996397.0,2.077,13.0
721,136,2023-04-19 18:37:32,207.0,381.0,,215.0,9897.65,207.0,2.109,6.0,6.39,438567020.0,-52996571.0,2.109,13.0
722,136,2023-04-19 18:37:33,207.0,381.0,,215.0,9900.28,207.0,2.21,6.0,5.78,438567275.0,-52996747.0,2.21,13.0
722,136,2023-04-19 18:37:34,207.0,381.0,,215.0,9902.69,207.0,2.261,6.0,5.02,438567469.0,-52996969.0,2.261,13.0
722,136,2023-04-19 18:37:35,207.0,381.0,,215.0,9905.29,207.0,2.286,6.0,4.24,438567694.0,-52997178.0,2.286,13.0
722,136,2023-04-19 18:37:36,207.0,381.0,,215.0,9907.97,207.0,2.482,6.0,3.48,438567928.0,-52997380.0,2.482,13.0
723,136,2023-04-19 18:37:37,207.0,381.0,,215.0,9911.21,207.0,3.079,6.0,2.72,438568216.0,-52997628.0,3.079,13.0
723,136,2023-04-19 18:37:38,207.0,381.0,,215.0,9914.96,207.0,3.417,6.0,2.0,438568514.0,-52997923.0,3.417,13.0
723,134,2023-04-19 18:37:39,207.0,381.0,,215.0,9917.75,207.0,3.423,6.0,1.37,438568763.0,-52998148.0,3.423,13.0
723,135,2023-04-19 18:37:40,207.20000000000005,381.0,,216.0,9921.0,207.20000000000005,3.321,5.0,0.99,438569060.0,-52998400.0,3.321,13.0
723,134,2023-04-19 18:37:41,207.20000000000005,381.0,,216.0,9923.77,207.20000000000005,2.848,5.0,0.86,438569275.0,-52998638.0,2.848,13.0
724,134,2023-04-19 18:37:42,207.39999999999998,381.0,,216.0,9926.28,207.39999999999998,2.592,5.0,0.94,438569465.0,-52998861.0,2.592,13.0
724,133,2023-04-19 18:37:43,207.39999999999998,382.0,,216.0,9928.69,207.39999999999998,2.592,5.0,1.16,438569692.0,-52999038.0,2.592,13.0
724,133,2023-04-19 18:37:44,207.60000000000002,382.0,,216.0,9931.01,207.60000000000002,2.592,5.0,1.48,438569901.0,-52999207.0,2.592,13.0
724,134,2023-04-19 18:37:45,207.79999999999995,382.0,,216.0,9933.14,207.79999999999995,2.592,5.0,1.92,438570056.0,-52999400.0,2.592,13.0
724,133,2023-04-19 18:37:46,207.79999999999995,382.0,,216.0,9935.46,207.79999999999995,2.559,6.0,2.48,438570285.0,-52999578.0,2.559,13.0
725,134,2023-04-19 18:37:47,208.0,382.0,,216.0,9937.83,208.0,2.44,6.0,3.08,438570502.0,-52999741.0,2.44,13.0
725,134,2023-04-19 18:37:48,208.20000000000005,382.0,,216.0,9940.03,208.20000000000005,2.419,6.0,3.68,438570696.0,-52999844.0,2.419,13.0
725,133,2023-04-19 18:37:49,208.39999999999998,382.0,,216.0,9942.19,208.39999999999998,2.393,6.0,4.23,438570912.0,-52999968.0,2.393,13.0
725,135,2023-04-19 18:37:50,208.60000000000002,382.0,,216.0,9944.18,208.60000000000002,2.363,6.0,4.74,438571102.0,-53000111.0,2.363,13.0
726,135,2023-04-19 18:37:51,208.79999999999995,383.0,,216.0,9946.35,208.79999999999995,2.295,6.0,5.19,438571319.0,-53000262.0,2.295,13.0
726,136,2023-04-19 18:37:52,209.0,383.0,,216.0,9948.52,209.0,2.284,6.0,5.57,438571514.0,-53000401.0,2.284,13.0
726,135,2023-04-19 18:37:53,209.20000000000005,383.0,,216.0,9950.83,209.20000000000005,2.3,6.0,5.88,438571746.0,-53000522.0,2.3,13.0
