calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
760,9360.02,6.839,11,99,438262655,-53106865,6.839,2023-10-03 17:28:02,,22.0,75.79999999999995,348.0,288.0,75.79999999999995,-1.91
760,9367.12,6.814,11,100,438262229,-53106075,6.814,2023-10-03 17:28:03,,22.0,75.39999999999998,348.0,288.0,75.39999999999998,-2.16
760,9373.9,6.814,11,100,438262013,-53105207,6.814,2023-10-03 17:28:04,,22.0,75.39999999999998,348.0,289.0,75.39999999999998,-2.49
760,9380.33,6.976,11,100,438262067,-53104355,6.976,2023-10-03 17:28:05,,22.0,75.20000000000005,348.0,289.0,75.20000000000005,-2.79
760,9386.58,6.443,10,100,438262237,-53103553,6.443,2023-10-03 17:28:06,,22.0,75.20000000000005,348.0,289.0,75.20000000000005,-2.95
761,9392.37,6.144,10,101,438262498,-53102848,6.144,2023-10-03 17:28:07,,22.0,75.20000000000005,348.0,290.0,75.20000000000005,-2.87
761,9398.05,5.824,10,102,438262808,-53102194,5.824,2023-10-03 17:28:08,,22.0,75.39999999999998,348.0,290.0,75.39999999999998,-2.54
761,9403.64,5.689,9,102,438263049,-53101517,5.689,2023-10-03 17:28:09,,22.0,75.39999999999998,348.0,290.0,75.39999999999998,-2.03
761,9408.04,5.418,9,103,438263042,-53100938,5.418,2023-10-03 17:28:10,,22.0,75.20000000000005,348.0,290.0,75.20000000000005,-1.43
761,9412.43,5.265,10,104,438262717,-53100573,5.265,2023-10-03 17:28:11,,22.0,75.20000000000005,349.0,290.0,75.20000000000005,-0.56
761,9417.73,5.25,10,105,438262188,-53100357,5.25,2023-10-03 17:28:12,,22.0,75.20000000000005,349.0,290.0,75.20000000000005,0.0
761,9423.53,5.501,10,107,438261565,-53100174,5.501,2023-10-03 17:28:13,,22.0,75.0,349.0,290.0,75.0,0.0
762,9428.21,5.644,10,108,438261047,-53100066,5.644,2023-10-03 17:28:14,,22.0,75.0,349.0,290.0,75.0,0.0
762,9434.72,5.658,10,108,438260374,-53099935,5.658,2023-10-03 17:28:15,,22.0,74.79999999999995,349.0,290.0,74.79999999999995,0.0
762,9440.79,5.626,10,109,438259729,-53099846,5.626,2023-10-03 17:28:16,,22.0,74.79999999999995,349.0,290.0,74.79999999999995,0.0
762,9446.61,5.572,9,109,438259112,-53099764,5.572,2023-10-03 17:28:17,,22.0,74.79999999999995,349.0,290.0,74.79999999999995,-0.54
762,9452.02,5.541,9,110,438258537,-53099706,5.541,2023-10-03 17:28:18,,22.0,75.0,349.0,290.0,75.0,-0.56
762,9456.49,5.536,9,110,438258060,-53099677,5.536,2023-10-03 17:28:19,,22.0,75.20000000000005,349.0,290.0,75.20000000000005,0.0
762,9462.17,5.296,9,112,438257449,-53099674,5.296,2023-10-03 17:28:20,,22.0,75.39999999999998,349.0,290.0,75.39999999999998,0.0
763,9467.1,4.59,9,114,438256916,-53099659,4.59,2023-10-03 17:28:21,,22.0,75.60000000000002,349.0,290.0,75.60000000000002,0.0
763,9470.87,4.194,9,115,438256501,-53099623,4.194,2023-10-03 17:28:22,,22.0,75.79999999999995,349.0,290.0,75.79999999999995,0.62
763,9475.04,3.976,9,117,438256053,-53099598,3.976,2023-10-03 17:28:23,,22.0,76.0,349.0,290.0,76.0,1.64
763,9479.08,3.753,9,118,438255626,-53099614,3.753,2023-10-03 17:28:24,,22.0,76.20000000000005,349.0,290.0,76.20000000000005,2.36
763,9483.81,3.705,8,119,438255094,-53099597,3.705,2023-10-03 17:28:25,,22.0,76.39999999999998,350.0,290.0,76.39999999999998,3.0
763,9487.72,3.632,8,119,438254678,-53099546,3.632,2023-10-03 17:28:26,,22.0,76.60000000000002,350.0,290.0,76.60000000000002,3.51
764,9491.56,3.901,8,120,438254260,-53099483,3.901,2023-10-03 17:28:27,,22.0,76.60000000000002,350.0,290.0,76.60000000000002,3.83
764,9494.82,3.816,8,121,438253928,-53099425,3.816,2023-10-03 17:28:28,,22.0,76.79999999999995,350.0,290.0,76.79999999999995,3.96
764,9499.28,3.797,8,122,438253451,-53099348,3.797,2023-10-03 17:28:29,,22.0,76.79999999999995,350.0,290.0,76.79999999999995,3.9
764,9503.53,3.797,8,122,438252999,-53099285,3.797,2023-10-03 17:28:30,,22.0,76.79999999999995,350.0,290.0,76.79999999999995,3.66
764,9507.24,3.797,8,123,438252615,-53099226,3.797,2023-10-03 17:28:31,,22.0,76.79999999999995,350.0,290.0,76.79999999999995,3.23
764,9511.61,4.286,8,124,438252133,-53099130,4.286,2023-10-03 17:28:32,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,2.69
765,9516.26,4.557,8,125,438251632,-53099047,4.557,2023-10-03 17:28:33,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,2.1
765,9521.65,4.653,8,125,438251091,-53098898,4.653,2023-10-03 17:28:34,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,1.53
765,9526.41,4.657,7,125,438250596,-53098742,4.657,2023-10-03 17:28:35,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,0.65
765,9530.47,4.655,7,125,438250164,-53098600,4.655,2023-10-03 17:28:36,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,0.0
765,9535.77,4.655,7,123,438249608,-53098379,4.655,2023-10-03 17:28:37,,22.0,76.79999999999995,351.0,290.0,76.79999999999995,0.0
766,9540.24,5.079,8,121,438249159,-53098188,5.079,2023-10-03 17:28:38,,22.0,76.60000000000002,351.0,290.0,76.60000000000002,0.0
766,9546.46,5.309,7,120,438248511,-53097957,5.309,2023-10-03 17:28:39,,22.0,76.60000000000002,351.0,290.0,76.60000000000002,0.0
766,9551.23,5.661,9,119,438248042,-53097759,5.661,2023-10-03 17:28:40,,22.0,76.20000000000005,351.0,290.0,76.20000000000005,0.0
766,9558.34,6.013,9,118,438247335,-53097430,6.013,2023-10-03 17:28:41,,22.0,76.0,351.0,290.0,76.0,-0.54
766,9563.9,6.381,9,116,438246746,-53097172,6.381,2023-10-03 17:28:42,,22.0,75.60000000000002,351.0,291.0,75.60000000000002,-1.48
766,9570.53,6.461,8,115,438246093,-53096852,6.461,2023-10-03 17:28:43,,22.0,75.39999999999998,351.0,291.0,75.39999999999998,-2.15
767,9576.96,6.534,8,115,438245435,-53096576,6.534,2023-10-03 17:28:44,,22.0,75.0,351.0,291.0,75.0,-2.81
767,9583.58,6.547,8,114,438244777,-53096291,6.547,2023-10-03 17:28:45,,22.0,74.79999999999995,351.0,291.0,74.79999999999995,-3.33
767,9590.01,6.46,8,114,438244117,-53096019,6.46,2023-10-03 17:28:46,,22.0,74.79999999999995,351.0,292.0,74.79999999999995,-3.63
767,9596.56,6.444,9,114,438243458,-53095769,6.444,2023-10-03 17:28:47,,22.0,74.60000000000002,351.0,292.0,74.60000000000002,-3.71
767,9604.03,6.444,9,114,438242663,-53095515,6.444,2023-10-03 17:28:48,,22.0,74.60000000000002,351.0,292.0,74.60000000000002,-3.57
767,9610.14,6.099,9,115,438242000,-53095342,6.099,2023-10-03 17:28:49,,22.0,74.39999999999998,351.0,292.0,74.39999999999998,-3.26
768,9615.78,5.366,9,115,438241407,-53095199,5.366,2023-10-03 17:28:50,,22.0,74.39999999999998,351.0,292.0,74.39999999999998,-2.8
768,9620.95,5.244,8,115,438240867,-53095098,5.244,2023-10-03 17:28:51,,22.0,74.39999999999998,351.0,293.0,74.39999999999998,-2.28
768,9625.8,4.978,8,115,438240348,-53095014,4.978,2023-10-03 17:28:52,,22.0,74.60000000000002,351.0,293.0,74.60000000000002,-1.74
768,9630.68,4.703,8,114,438239846,-53094900,4.703,2023-10-03 17:28:53,,22.0,74.79999999999995,351.0,293.0,74.79999999999995,-0.8
768,9635.29,4.667,8,115,438239359,-53094783,4.667,2023-10-03 17:28:54,,22.0,74.79999999999995,351.0,293.0,74.79999999999995,0.0
768,9640.05,4.66,7,115,438238848,-53094696,4.66,2023-10-03 17:28:55,,22.0,75.0,351.0,293.0,75.0,0.0
769,9644.77,4.9,7,116,438238341,-53094615,4.9,2023-10-03 17:28:56,,22.0,75.20000000000005,351.0,293.0,75.20000000000005,0.0
769,9648.46,4.731,7,117,438237959,-53094550,4.731,2023-10-03 17:28:57,,22.0,75.39999999999998,351.0,293.0,75.39999999999998,0.68
769,9653.62,4.7,7,119,438237397,-53094473,4.7,2023-10-03 17:28:58,,22.0,75.60000000000002,351.0,293.0,75.60000000000002,1.79
769,9658.17,4.647,7,120,438236926,-53094428,4.647,2023-10-03 17:28:59,,22.0,75.79999999999995,351.0,293.0,75.79999999999995,2.27
769,9662.65,4.609,7,121,438236445,-53094423,4.609,2023-10-03 17:29:00,,22.0,76.0,352.0,293.0,76.0,2.67
769,9666.26,4.593,6,122,438236051,-53094423,4.593,2023-10-03 17:29:01,,22.0,76.20000000000005,352.0,293.0,76.20000000000005,2.98
770,9670.9,4.222,7,124,438235526,-53094457,4.222,2023-10-03 17:29:02,,22.0,76.60000000000002,352.0,293.0,76.60000000000002,3.29
770,9674.56,3.632,7,126,438235140,-53094463,3.632,2023-10-03 17:29:03,,22.0,76.79999999999995,352.0,293.0,76.79999999999995,3.69
770,9677.82,3.336,7,127,438234813,-53094413,3.336,2023-10-03 17:29:04,,22.0,77.20000000000005,352.0,293.0,77.20000000000005,4.17
770,9680.59,3.046,6,127,438234501,-53094372,3.046,2023-10-03 17:29:05,,22.0,77.39999999999998,353.0,293.0,77.39999999999998,4.71
770,9682.9,2.875,7,128,438234260,-53094347,2.875,2023-10-03 17:29:06,,22.0,77.79999999999995,353.0,293.0,77.79999999999995,5.33
771,9685.98,2.674,8,129,438233949,-53094313,2.674,2023-10-03 17:29:07,,22.0,78.0,353.0,293.0,78.0,6.01
771,9688.23,2.464,8,129,438233710,-53094240,2.464,2023-10-03 17:29:08,,22.0,78.20000000000005,354.0,293.0,78.20000000000005,6.71
771,9690.49,2.333,8,130,438233449,-53094143,2.333,2023-10-03 17:29:09,,22.0,78.39999999999998,354.0,293.0,78.39999999999998,7.37
771,9693.04,2.42,8,130,438233209,-53094043,2.42,2023-10-03 17:29:10,,22.0,78.79999999999995,354.0,293.0,78.79999999999995,7.91
771,9695.6,2.74,8,131,438232942,-53093927,2.74,2023-10-03 17:29:11,,22.0,78.79999999999995,354.0,293.0,78.79999999999995,8.26
772,9698.04,2.68,8,131,438232716,-53093778,2.68,2023-10-03 17:29:12,,22.0,79.0,355.0,293.0,79.0,8.33
772,9700.59,2.649,9,131,438232521,-53093560,2.649,2023-10-03 17:29:13,,22.0,79.20000000000005,355.0,293.0,79.20000000000005,8.12
772,9702.95,2.624,8,132,438232346,-53093332,2.624,2023-10-03 17:29:14,,22.0,79.20000000000005,355.0,293.0,79.20000000000005,7.6
772,9705.86,2.619,8,132,438232119,-53093052,2.619,2023-10-03 17:29:15,,22.0,79.20000000000005,355.0,293.0,79.20000000000005,6.85
772,9708.82,2.619,8,132,438231889,-53092769,2.619,2023-10-03 17:29:16,,22.0,79.20000000000005,355.0,293.0,79.20000000000005,5.89
773,9711.93,2.619,8,132,438231661,-53092455,2.619,2023-10-03 17:29:17,,22.0,79.0,355.0,293.0,79.0,4.67
773,9715.74,3.248,8,132,438231477,-53092014,3.248,2023-10-03 17:29:18,,22.0,78.79999999999995,355.0,293.0,78.79999999999995,3.03
773,9720.52,4.301,9,132,438231213,-53091459,4.301,2023-10-03 17:29:19,,22.0,78.39999999999998,355.0,293.0,78.39999999999998,1.11
773,9725.88,5.268,10,131,438230896,-53090859,5.268,2023-10-03 17:29:20,,22.0,77.79999999999995,355.0,293.0,77.79999999999995,-1.72
773,9731.6,5.404,12,131,438230588,-53090199,5.404,2023-10-03 17:29:21,,22.0,77.0,355.0,293.0,77.0,-5.56
774,9738.61,6.248,12,130,438230343,-53089317,6.248,2023-10-03 17:29:22,,22.0,76.39999999999998,355.0,294.0,76.39999999999998,-8.45
774,9746.19,7.4,12,129,438230154,-53088331,7.4,2023-10-03 17:29:23,,22.0,75.79999999999995,355.0,295.0,75.79999999999995,-10.26
774,9752.79,7.556,12,128,438229971,-53087476,7.556,2023-10-03 17:29:24,,22.0,75.39999999999998,355.0,295.0,75.39999999999998,-10.78
774,9758.09,5.204,12,127,438229908,-53086778,5.204,2023-10-03 17:29:25,,22.0,75.0,355.0,296.0,75.0,-10.26
774,9761.31,4.566,12,126,438229824,-53086362,4.566,2023-10-03 17:29:26,,22.0,74.60000000000002,355.0,296.0,74.60000000000002,-9.12
775,9763.35,2.001,12,125,438229732,-53086102,2.001,2023-10-03 17:29:27,,22.0,74.39999999999998,355.0,297.0,74.39999999999998,-7.85
775,9765.14,4.45,12,124,438229641,-53085884,4.45,2023-10-03 17:29:28,,22.0,74.20000000000005,355.0,297.0,74.20000000000005,-6.77
775,9767.72,4.399,12,123,438229550,-53085564,4.399,2023-10-03 17:29:29,,22.0,73.79999999999995,355.0,297.0,73.79999999999995,-6.03
775,9770.96,3.972,13,122,438229419,-53085174,3.972,2023-10-03 17:29:30,,22.0,73.60000000000002,355.0,298.0,73.60000000000002,-5.66
775,9774.36,3.805,14,121,438229201,-53084806,3.805,2023-10-03 17:29:31,,22.0,73.20000000000005,355.0,298.0,73.20000000000005,-5.65
776,9777.88,3.737,14,121,438228938,-53084453,3.737,2023-10-03 17:29:32,,22.0,73.0,355.0,298.0,73.0,-5.97
776,9781.69,3.754,14,121,438228622,-53084126,3.754,2023-10-03 17:29:33,,22.0,72.39999999999998,355.0,299.0,72.39999999999998,-6.54
776,9786.06,3.799,14,121,438228265,-53083738,3.799,2023-10-03 17:29:34,,22.0,72.0,355.0,299.0,72.0,-7.2
776,9790.98,4.183,14,121,438227909,-53083268,4.183,2023-10-03 17:29:35,,22.0,71.39999999999998,355.0,299.0,71.39999999999998,-7.88
776,9797.58,4.531,13,120,438227381,-53082691,4.531,2023-10-03 17:29:36,,22.0,71.0,355.0,300.0,71.0,-8.64
776,9805.33,6.361,13,120,438226769,-53081992,6.361,2023-10-03 17:29:37,,22.0,70.39999999999998,355.0,300.0,70.39999999999998,-9.6
777,9813.25,7.025,13,120,438226115,-53081343,7.025,2023-10-03 17:29:38,,22.0,69.79999999999995,355.0,301.0,69.79999999999995,-10.41
777,9820.82,6.871,13,120,438225398,-53080812,6.871,2023-10-03 17:29:39,,22.0,69.39999999999998,355.0,302.0,69.39999999999998,-10.64
777,9828.39,7.178,13,120,438224731,-53080244,7.178,2023-10-03 17:29:40,,22.0,68.79999999999995,355.0,302.0,68.79999999999995,-10.23
777,9835.75,6.898,12,120,438224115,-53079636,6.898,2023-10-03 17:29:41,,22.0,68.20000000000005,355.0,302.0,68.20000000000005,-9.41
777,9842.35,6.707,12,119,438223559,-53079104,6.707,2023-10-03 17:29:42,,22.0,67.79999999999995,355.0,303.0,67.79999999999995,-8.45
777,9849.12,6.686,12,117,438222930,-53078583,6.686,2023-10-03 17:29:43,,22.0,67.20000000000005,355.0,304.0,67.20000000000005,-7.61
778,9856.41,6.686,12,116,438222391,-53077883,6.686,2023-10-03 17:29:44,,22.0,66.79999999999995,355.0,304.0,66.79999999999995,-6.99
778,9864.33,6.686,12,114,438221792,-53077162,6.686,2023-10-03 17:29:45,,22.0,66.39999999999998,355.0,305.0,66.39999999999998,-6.63
778,9872.43,6.821,12,113,438221078,-53076533,6.821,2023-10-03 17:29:46,,22.0,65.79999999999995,355.0,305.0,65.79999999999995,-6.47
778,9879.11,6.842,11,113,438220467,-53076071,6.842,2023-10-03 17:29:47,,22.0,65.39999999999998,355.0,306.0,65.39999999999998,-6.44
778,9887.2,7.382,11,112,438219758,-53075460,7.382,2023-10-03 17:29:48,,22.0,64.79999999999995,355.0,306.0,64.79999999999995,-6.45
778,9897.55,7.512,11,111,438218788,-53074735,7.512,2023-10-03 17:29:49,,22.0,64.39999999999998,355.0,307.0,64.39999999999998,-6.4
779,9906.27,7.161,11,111,438218022,-53074098,7.161,2023-10-03 17:29:50,,22.0,64.0,355.0,307.0,64.0,-6.28
779,9913.98,6.894,11,111,438217301,-53073573,6.894,2023-10-03 17:29:51,,22.0,63.60000000000002,355.0,307.0,63.60000000000002,-6.13
779,9920.5,6.723,10,111,438216727,-53073092,6.723,2023-10-03 17:29:52,,22.0,63.200000000000045,355.0,308.0,63.200000000000045,-5.89
779,9926.51,5.932,10,111,438216199,-53072645,5.932,2023-10-03 17:29:53,,22.0,62.799999999999955,355.0,308.0,62.799999999999955,-5.6
779,9932.98,5.473,10,109,438215679,-53072074,5.473,2023-10-03 17:29:54,,22.0,62.39999999999998,355.0,309.0,62.39999999999998,-5.32
779,9938.69,5.207,10,107,438215176,-53071630,5.207,2023-10-03 17:29:55,,22.0,62.200000000000045,355.0,309.0,62.200000000000045,-5.07
779,9943.29,4.895,10,106,438214714,-53071367,4.895,2023-10-03 17:29:56,,22.0,62.0,355.0,309.0,62.0,-4.86
780,9946.94,4.632,11,105,438214338,-53071203,4.632,2023-10-03 17:29:57,,22.0,61.799999999999955,355.0,310.0,61.799999999999955,-4.69
780,9950.06,3.849,11,104,438214056,-53071026,3.849,2023-10-03 17:29:58,,22.0,61.60000000000002,355.0,310.0,61.60000000000002,-4.58
780,9953.24,3.618,11,104,438213788,-53070752,3.618,2023-10-03 17:29:59,,22.0,61.39999999999998,355.0,310.0,61.39999999999998,-4.47
780,9956.29,3.469,11,104,438213548,-53070463,3.469,2023-10-03 17:30:00,,22.0,61.200000000000045,355.0,310.0,61.200000000000045,-4.35
780,9959.76,3.404,11,105,438213239,-53070198,3.404,2023-10-03 17:30:01,,22.0,61.0,355.0,311.0,61.0,-4.24
780,9963.35,3.404,11,105,438212922,-53069923,3.404,2023-10-03 17:30:02,,22.0,60.799999999999955,355.0,311.0,60.799999999999955,-4.14
780,9967.72,3.447,11,107,438212525,-53069629,3.447,2023-10-03 17:30:03,,22.0,60.60000000000002,355.0,311.0,60.60000000000002,-4.09
781,9972.21,3.952,10,108,438212076,-53069364,3.952,2023-10-03 17:30:04,,22.0,60.39999999999998,355.0,311.0,60.39999999999998,-4.16
781,9977.25,4.612,10,108,438211583,-53069073,4.612,2023-10-03 17:30:05,,22.0,60.0,355.0,311.0,60.0,-4.46
781,9982.78,5.208,10,109,438211082,-53068708,5.208,2023-10-03 17:30:06,,22.0,59.799999999999955,355.0,311.0,59.799999999999955,-4.95
781,9988.49,5.56,10,110,438210555,-53068303,5.56,2023-10-03 17:30:07,,22.0,59.39999999999998,355.0,312.0,59.39999999999998,-5.49
781,9995.42,6.451,11,110,438209874,-53067910,6.451,2023-10-03 17:30:08,,22.0,59.0,355.0,312.0,59.0,-5.97
781,10002.13,6.575,11,110,438209230,-53067598,6.575,2023-10-03 17:30:09,,22.0,58.60000000000002,355.0,312.0,58.60000000000002,-6.31
781,10007.99,6.677,10,109,438208606,-53067342,6.677,2023-10-03 17:30:10,,22.0,58.200000000000045,355.0,313.0,58.200000000000045,-6.47
782,10016.42,7.178,10,109,438207757,-53066941,7.178,2023-10-03 17:30:11,,22.0,57.799999999999955,355.0,313.0,57.799999999999955,-6.42
782,10024.73,7.446,10,108,438206933,-53066576,7.446,2023-10-03 17:30:12,,22.0,57.200000000000045,355.0,314.0,57.200000000000045,-6.24
782,10032.48,7.648,10,109,438206156,-53066219,7.648,2023-10-03 17:30:13,,22.0,56.799999999999955,355.0,314.0,56.799999999999955,-6.01
782,10039.03,7.643,10,110,438205496,-53065908,7.643,2023-10-03 17:30:14,,22.0,56.60000000000002,355.0,315.0,56.60000000000002,-5.71
782,10046.61,7.324,10,111,438204782,-53065439,7.324,2023-10-03 17:30:15,,22.0,56.200000000000045,355.0,315.0,56.200000000000045,-5.36
782,10055.86,7.442,9,113,438203958,-53064735,7.442,2023-10-03 17:30:16,,22.0,56.0,355.0,315.0,56.0,-4.98
783,10064.25,7.613,9,114,438203323,-53063930,7.613,2023-10-03 17:30:17,,22.0,55.799999999999955,355.0,316.0,55.799999999999955,-4.57
783,10072.16,7.67,9,115,438202923,-53063011,7.67,2023-10-03 17:30:18,,22.0,55.60000000000002,355.0,316.0,55.60000000000002,-4.14
783,10079.75,7.675,9,116,438202750,-53062023,7.675,2023-10-03 17:30:19,,22.0,55.39999999999998,355.0,316.0,55.39999999999998,-3.73
783,10087.2,7.675,9,115,438202772,-53061030,7.675,2023-10-03 17:30:20,,22.0,55.200000000000045,355.0,316.0,55.200000000000045,-3.35
783,10094.69,7.675,8,113,438202897,-53060044,7.675,2023-10-03 17:30:21,,22.0,55.0,355.0,317.0,55.0,-2.98
783,10101.92,7.643,8,111,438203033,-53059090,7.643,2023-10-03 17:30:22,,22.0,54.799999999999955,355.0,317.0,54.799999999999955,-2.64
784,10109.21,7.639,8,112,438203171,-53058132,7.639,2023-10-03 17:30:23,,22.0,54.799999999999955,355.0,317.0,54.799999999999955,-2.34
784,10116.3,7.598,8,112,438203306,-53057201,7.598,2023-10-03 17:30:24,,22.0,54.60000000000002,355.0,317.0,54.60000000000002,-2.04
784,10123.52,7.464,8,112,438203442,-53056257,7.464,2023-10-03 17:30:25,,22.0,54.60000000000002,355.0,317.0,54.60000000000002,-1.76
784,10130.46,7.413,7,112,438203580,-53055344,7.413,2023-10-03 17:30:26,,22.0,54.60000000000002,355.0,317.0,54.60000000000002,-1.51
784,10137.4,7.311,7,112,438203716,-53054436,7.311,2023-10-03 17:30:27,,22.0,54.39999999999998,355.0,317.0,54.39999999999998,-1.3
784,10144.0,7.234,7,112,438203848,-53053567,7.234,2023-10-03 17:30:28,,22.0,54.39999999999998,355.0,317.0,54.39999999999998,-1.14
784,10150.96,7.205,7,112,438203988,-53052651,7.205,2023-10-03 17:30:29,,22.0,54.39999999999998,355.0,317.0,54.39999999999998,-0.83
785,10156.65,7.115,7,112,438204087,-53051899,7.115,2023-10-03 17:30:30,,22.0,54.200000000000045,355.0,317.0,54.200000000000045,0.0
785,10164.25,7.086,7,112,438204177,-53050895,7.086,2023-10-03 17:30:31,,22.0,54.200000000000045,355.0,318.0,54.200000000000045,0.0
785,10170.84,6.969,7,112,438204308,-53050026,6.969,2023-10-03 17:30:32,,22.0,54.200000000000045,355.0,318.0,54.200000000000045,0.0
785,10176.07,6.89,7,112,438204404,-53049335,6.89,2023-10-03 17:30:33,,22.0,54.0,355.0,318.0,54.0,0.0
785,10183.28,6.825,7,111,438204492,-53048382,6.825,2023-10-03 17:30:34,,22.0,54.0,355.0,318.0,54.0,0.0
785,10189.79,6.707,7,110,438204545,-53047515,6.707,2023-10-03 17:30:35,,22.0,54.0,355.0,318.0,54.0,0.0
786,10195.93,6.584,7,109,438204477,-53046697,6.584,2023-10-03 17:30:36,,22.0,53.799999999999955,355.0,318.0,53.799999999999955,0.0
786,10202.27,6.557,7,109,438204303,-53045875,6.557,2023-10-03 17:30:37,,22.0,53.799999999999955,355.0,318.0,53.799999999999955,0.0
786,10208.58,6.514,7,109,438204080,-53045089,6.514,2023-10-03 17:30:38,,22.0,53.799999999999955,355.0,318.0,53.799999999999955,0.0
786,10214.39,6.361,6,109,438203784,-53044409,6.361,2023-10-03 17:30:39,,22.0,53.799999999999955,355.0,318.0,53.799999999999955,0.0
786,10220.6,6.302,6,110,438203418,-53043711,6.302,2023-10-03 17:30:40,,22.0,53.60000000000002,355.0,318.0,53.60000000000002,0.0
786,10226.32,6.281,6,110,438203062,-53043083,6.281,2023-10-03 17:30:41,,22.0,53.60000000000002,355.0,318.0,53.60000000000002,0.0
786,10232.44,6.261,7,110,438202651,-53042433,6.261,2023-10-03 17:30:42,,22.0,53.39999999999998,355.0,318.0,53.39999999999998,0.0
787,10238.35,6.22,7,110,438202282,-53041817,6.22,2023-10-03 17:30:43,,22.0,53.39999999999998,355.0,318.0,53.39999999999998,0.0
787,10244.3,6.204,7,108,438201876,-53041180,6.204,2023-10-03 17:30:44,,22.0,53.200000000000045,355.0,318.0,53.200000000000045,-0.19
787,10250.15,6.05,7,104,438201505,-53040540,6.05,2023-10-03 17:30:45,,22.0,53.200000000000045,355.0,319.0,53.200000000000045,-1.15
787,10256.0,6.004,7,100,438201150,-53039906,6.004,2023-10-03 17:30:46,,22.0,53.0,355.0,319.0,53.0,-1.3
787,10261.73,5.946,7,98,438200787,-53039300,5.946,2023-10-03 17:30:47,,22.0,53.0,355.0,319.0,53.0,-1.42
787,10267.35,5.913,7,98,438200389,-53038710,5.913,2023-10-03 17:30:48,,22.0,52.799999999999955,355.0,319.0,52.799999999999955,-1.48
787,10272.7,5.652,7,98,438200046,-53038149,5.652,2023-10-03 17:30:49,,22.0,52.799999999999955,355.0,319.0,52.799999999999955,-1.49
787,10277.57,5.035,7,99,438199723,-53037641,5.035,2023-10-03 17:30:50,,22.0,52.60000000000002,355.0,319.0,52.60000000000002,-1.49
788,10282.23,4.716,7,100,438199445,-53037128,4.716,2023-10-03 17:30:51,,22.0,52.60000000000002,355.0,319.0,52.60000000000002,-1.49
788,10285.79,4.656,7,101,438199216,-53036737,4.656,2023-10-03 17:30:52,,22.0,52.39999999999998,355.0,319.0,52.39999999999998,-1.49
788,10290.52,4.274,7,101,438198907,-53036233,4.274,2023-10-03 17:30:53,,22.0,52.39999999999998,355.0,319.0,52.39999999999998,-1.45
788,10294.21,3.883,7,101,438198626,-53035871,3.883,2023-10-03 17:30:54,,22.0,52.39999999999998,355.0,319.0,52.39999999999998,-1.41
788,10297.44,3.536,7,101,438198392,-53035584,3.536,2023-10-03 17:30:55,,22.0,52.200000000000045,355.0,319.0,52.200000000000045,-1.42
788,10299.12,2.421,7,101,438198247,-53035466,2.421,2023-10-03 17:30:56,,22.0,52.200000000000045,355.0,320.0,52.200000000000045,-1.44
788,10299.35,1.483,7,119,438197882,-53035187,1.483,2023-10-03 17:31:46,,22.0,52.0,355.0,320.0,52.0,0.0
789,10301.48,2.034,7,121,438197660,-53035067,2.034,2023-10-03 17:31:47,,22.0,51.799999999999955,355.0,320.0,51.799999999999955,0.0
789,10304.41,2.674,7,123,438197353,-53034913,2.674,2023-10-03 17:31:48,,22.0,51.799999999999955,355.0,320.0,51.799999999999955,0.0
789,10306.82,2.831,7,125,438197116,-53034804,2.831,2023-10-03 17:31:49,,22.0,51.799999999999955,355.0,320.0,51.799999999999955,0.0
789,10310.38,2.975,6,127,438196766,-53034651,2.975,2023-10-03 17:31:50,,22.0,51.799999999999955,355.0,320.0,51.799999999999955,0.0
789,10313.89,3.342,6,129,438196380,-53034518,3.342,2023-10-03 17:31:51,,22.0,51.60000000000002,355.0,320.0,51.60000000000002,0.0
789,10317.81,3.666,6,129,438195970,-53034410,3.666,2023-10-03 17:31:52,,22.0,51.39999999999998,355.0,320.0,51.39999999999998,0.0
790,10321.03,3.843,6,128,438195627,-53034359,3.843,2023-10-03 17:31:53,,22.0,51.39999999999998,355.0,320.0,51.39999999999998,0.0
790,10325.71,3.878,6,127,438195123,-53034252,3.878,2023-10-03 17:31:54,,22.0,51.200000000000045,355.0,320.0,51.200000000000045,-0.21
790,10330.4,4.372,6,128,438194644,-53034150,4.372,2023-10-03 17:31:55,,22.0,51.0,355.0,321.0,51.0,-2.95
790,10334.55,4.444,6,127,438194199,-53034017,4.444,2023-10-03 17:31:56,,22.0,50.799999999999955,355.0,321.0,50.799999999999955,-3.21
790,10338.85,4.452,6,127,438193784,-53033827,4.452,2023-10-03 17:31:57,,22.0,50.60000000000002,355.0,321.0,50.60000000000002,-3.46
791,10342.76,4.453,6,126,438193397,-53033619,4.453,2023-10-03 17:31:58,,22.0,50.60000000000002,355.0,321.0,50.60000000000002,-3.55
791,10348.69,4.83,6,127,438192836,-53033216,4.83,2023-10-03 17:31:59,,22.0,50.39999999999998,355.0,321.0,50.39999999999998,-3.47
