cadence,calories,left_right_balance,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
91,485,180.0,13,2024-02-25 07:51:02,,8577.64,5.809,5.0,155.0,438463360.0,-53224974.0,5.809,7.0,219.60000000000002,219.60000000000002,295.0,96.0,-4.02
84,485,169.0,46,2024-02-25 07:51:03,,8580.41,3.437,5.0,154.0,438463523.0,-53224666.0,3.437,7.0,219.79999999999995,219.79999999999995,295.0,96.0,-3.16
40,485,151.0,71,2024-02-25 07:51:04,,8582.42,4.235,5.0,155.0,438463640.0,-53224434.0,4.235,7.0,219.79999999999995,219.79999999999995,295.0,96.0,-2.2
84,485,215.0,104,2024-02-25 07:51:05,,8584.2,6.048,5.0,157.0,438463732.0,-53224230.0,6.048,7.0,220.0,220.0,295.0,96.0,-0.98
79,485,210.0,36,2024-02-25 07:51:06,,8585.78,5.25,6.0,156.0,438463784.0,-53224044.0,5.25,7.0,220.0,220.0,295.0,96.0,0.0
0,485,202.0,0,2024-02-25 07:51:07,,8587.55,4.419,6.0,157.0,438463764.0,-53223812.0,4.419,7.0,220.0,220.0,295.0,96.0,0.0
99,486,186.0,38,2024-02-25 07:51:08,,8589.78,3.876,6.0,159.0,438463700.0,-53223527.0,3.876,7.0,220.0,220.0,295.0,96.0,0.41
93,486,174.0,542,2024-02-25 07:51:09,,8592.03,3.468,6.0,158.0,438463667.0,-53223238.0,3.468,7.0,220.20000000000005,220.20000000000005,295.0,96.0,1.13
94,487,181.0,633,2024-02-25 07:51:10,,8594.01,3.094,6.0,156.0,438463712.0,-53222975.0,3.094,7.0,220.39999999999998,220.39999999999998,295.0,96.0,1.32
78,487,180.0,654,2024-02-25 07:51:11,,8595.78,2.761,5.0,153.0,438463758.0,-53222743.0,2.761,7.0,220.79999999999995,220.79999999999995,296.0,96.0,1.62
75,488,170.0,607,2024-02-25 07:51:12,,8597.44,2.489,5.0,155.0,438463784.0,-53222525.0,2.489,7.0,221.0,221.0,296.0,96.0,2.18
75,488,178.0,383,2024-02-25 07:51:13,,8599.06,2.268,5.0,157.0,438463803.0,-53222316.0,2.268,7.0,221.39999999999998,221.39999999999998,296.0,96.0,3.11
75,489,179.0,289,2024-02-25 07:51:14,,8600.6,2.085,5.0,159.0,438463849.0,-53222117.0,2.085,7.0,221.60000000000002,221.60000000000002,296.0,96.0,4.41
78,489,174.0,279,2024-02-25 07:51:15,,8602.27,1.986,5.0,160.0,438463913.0,-53221901.0,1.986,7.0,221.79999999999995,221.79999999999995,297.0,96.0,5.98
75,489,175.0,311,2024-02-25 07:51:16,,8603.92,1.961,5.0,161.0,438463966.0,-53221688.0,1.961,7.0,222.0,222.0,297.0,96.0,7.64
73,490,174.0,344,2024-02-25 07:51:17,,8605.35,1.906,5.0,161.0,438463985.0,-53221502.0,1.906,7.0,222.39999999999998,222.39999999999998,297.0,96.0,9.14
71,490,178.0,362,2024-02-25 07:51:18,,8606.79,1.806,5.0,162.0,438464031.0,-53221320.0,1.806,7.0,222.60000000000002,222.60000000000002,297.0,96.0,10.3
67,490,179.0,365,2024-02-25 07:51:19,,8608.16,1.746,5.0,162.0,438464076.0,-53221151.0,1.746,7.0,223.0,223.0,298.0,96.0,11.14
69,491,175.0,331,2024-02-25 07:51:20,,8609.59,1.71,6.0,163.0,438464122.0,-53220971.0,1.71,7.0,223.20000000000005,223.20000000000005,298.0,96.0,11.8
65,491,178.0,316,2024-02-25 07:51:21,,8610.9,1.635,5.0,165.0,438464148.0,-53220802.0,1.635,7.0,223.60000000000002,223.60000000000002,298.0,96.0,12.42
70,491,173.0,320,2024-02-25 07:51:22,,8612.08,1.561,5.0,163.0,438464148.0,-53220643.0,1.561,7.0,223.79999999999995,223.79999999999995,299.0,96.0,13.03
65,492,178.0,304,2024-02-25 07:51:23,,8613.32,1.511,5.0,165.0,438464148.0,-53220476.0,1.511,7.0,224.0,224.0,299.0,96.0,13.55
70,492,175.0,320,2024-02-25 07:51:24,,8614.67,1.5,5.0,166.0,438464148.0,-53220297.0,1.5,7.0,224.20000000000005,224.20000000000005,299.0,96.0,13.95
74,492,178.0,319,2024-02-25 07:51:25,,8616.17,1.525,5.0,166.0,438464128.0,-53220100.0,1.525,7.0,224.39999999999998,224.39999999999998,299.0,96.0,14.25
68,493,172.0,318,2024-02-25 07:51:26,,8617.75,1.543,5.0,166.0,438464102.0,-53219892.0,1.543,7.0,224.79999999999995,224.79999999999995,300.0,96.0,14.48
64,493,174.0,338,2024-02-25 07:51:27,,8619.22,1.513,5.0,166.0,438464102.0,-53219696.0,1.513,7.0,225.0,225.0,300.0,96.0,14.64
77,493,172.0,308,2024-02-25 07:51:28,,8620.69,1.5,5.0,166.0,438464102.0,-53219500.0,1.5,7.0,225.20000000000005,225.20000000000005,300.0,96.0,14.64
86,493,183.0,221,2024-02-25 07:51:29,,8622.39,1.5,5.0,166.0,438464067.0,-53219276.0,1.5,7.0,225.39999999999998,225.39999999999998,300.0,96.0,14.51
65,494,183.0,241,2024-02-25 07:51:30,,8624.21,1.519,5.0,166.0,438464011.0,-53219039.0,1.519,7.0,225.79999999999995,225.79999999999995,301.0,96.0,14.41
77,494,176.0,422,2024-02-25 07:51:31,,8625.78,1.588,5.0,166.0,438463993.0,-53218832.0,1.588,7.0,226.0,226.0,301.0,96.0,14.46
72,495,175.0,434,2024-02-25 07:51:32,,8627.51,1.708,5.0,166.0,438463948.0,-53218608.0,1.708,7.0,226.39999999999998,226.39999999999998,301.0,96.0,14.64
67,495,178.0,460,2024-02-25 07:51:33,,8629.22,1.71,5.0,166.0,438463902.0,-53218385.0,1.71,7.0,226.60000000000002,226.60000000000002,301.0,96.0,14.92
70,495,177.0,380,2024-02-25 07:51:34,,8630.75,1.571,5.0,165.0,438463857.0,-53218185.0,1.571,7.0,227.0,227.0,302.0,96.0,15.17
64,496,179.0,282,2024-02-25 07:51:35,,8632.22,1.564,4.0,167.0,438463829.0,-53217995.0,1.564,7.0,227.20000000000005,227.20000000000005,302.0,96.0,15.36
71,496,167.0,207,2024-02-25 07:51:36,,8633.62,1.557,5.0,166.0,438463829.0,-53217810.0,1.557,7.0,227.39999999999998,227.39999999999998,302.0,96.0,15.43
0,496,168.0,0,2024-02-25 07:51:37,,8635.01,1.529,5.0,165.0,438463847.0,-53217627.0,1.529,7.0,227.60000000000002,227.60000000000002,303.0,96.0,15.29
0,496,170.0,0,2024-02-25 07:51:38,,8636.28,1.514,5.0,167.0,438463893.0,-53217468.0,1.514,7.0,227.60000000000002,227.60000000000002,303.0,96.0,14.82
73,496,173.0,21,2024-02-25 07:51:39,,8637.71,1.556,5.0,166.0,438463956.0,-53217300.0,1.556,7.0,227.79999999999995,227.79999999999995,303.0,96.0,13.96
75,496,174.0,168,2024-02-25 07:51:40,,8639.31,1.562,6.0,165.0,438464047.0,-53217126.0,1.562,7.0,228.0,228.0,303.0,96.0,12.82
74,496,175.0,154,2024-02-25 07:51:41,,8640.91,1.505,6.0,165.0,438464156.0,-53216960.0,1.505,7.0,228.0,228.0,303.0,96.0,11.47
78,496,166.0,124,2024-02-25 07:51:42,,8642.71,1.472,5.0,167.0,438464311.0,-53216790.0,1.472,7.0,228.20000000000005,228.20000000000005,303.0,96.0,10.01
76,497,168.0,165,2024-02-25 07:51:43,,8644.87,1.472,5.0,167.0,438464493.0,-53216600.0,1.472,7.0,228.20000000000005,228.20000000000005,303.0,96.0,8.69
71,497,179.0,166,2024-02-25 07:51:44,,8647.54,1.866,5.0,167.0,438464693.0,-53216352.0,1.866,7.0,228.39999999999998,228.39999999999998,304.0,96.0,7.64
75,497,178.0,150,2024-02-25 07:51:45,,8650.12,2.509,5.0,165.0,438464867.0,-53216092.0,2.509,7.0,228.39999999999998,228.39999999999998,304.0,96.0,6.89
78,497,172.0,169,2024-02-25 07:51:46,,8652.34,2.534,5.0,165.0,438464975.0,-53215837.0,2.534,7.0,228.60000000000002,228.60000000000002,304.0,96.0,6.35
78,497,173.0,195,2024-02-25 07:51:47,,8654.57,2.453,5.0,166.0,438465094.0,-53215572.0,2.453,7.0,228.60000000000002,228.60000000000002,304.0,96.0,5.88
76,497,175.0,196,2024-02-25 07:51:48,,8656.65,2.355,5.0,165.0,438465167.0,-53215308.0,2.355,7.0,228.79999999999995,228.79999999999995,304.0,96.0,5.38
76,498,173.0,189,2024-02-25 07:51:49,,8658.61,2.243,4.0,164.0,438465231.0,-53215059.0,2.243,7.0,229.0,229.0,304.0,96.0,4.91
83,498,167.0,178,2024-02-25 07:51:50,,8660.75,2.214,4.0,164.0,438465322.0,-53214792.0,2.214,7.0,229.0,229.0,304.0,96.0,4.58
79,498,179.0,183,2024-02-25 07:51:51,,8662.83,2.2,4.0,164.0,438465412.0,-53214539.0,2.2,7.0,229.20000000000005,229.20000000000005,304.0,96.0,4.39
81,498,179.0,189,2024-02-25 07:51:52,,8664.77,2.158,4.0,164.0,438465486.0,-53214298.0,2.158,7.0,229.39999999999998,229.39999999999998,304.0,96.0,4.37
77,498,175.0,191,2024-02-25 07:51:53,,8666.87,2.158,4.0,165.0,438465531.0,-53214026.0,2.158,7.0,229.39999999999998,229.39999999999998,305.0,96.0,4.53
76,499,176.0,208,2024-02-25 07:51:54,,8668.71,2.158,4.0,163.0,438465577.0,-53213787.0,2.158,7.0,229.60000000000002,229.60000000000002,305.0,96.0,4.82
76,499,175.0,272,2024-02-25 07:51:55,,8670.32,2.084,4.0,164.0,438465623.0,-53213580.0,2.084,7.0,229.79999999999995,229.79999999999995,305.0,96.0,5.18
73,499,175.0,291,2024-02-25 07:51:56,,8672.1,1.948,4.0,162.0,438465668.0,-53213350.0,1.948,7.0,230.0,230.0,305.0,96.0,5.56
76,499,183.0,227,2024-02-25 07:51:57,,8673.97,1.871,4.0,160.0,438465695.0,-53213103.0,1.871,7.0,230.20000000000005,230.20000000000005,305.0,96.0,5.92
79,500,174.0,194,2024-02-25 07:51:58,,8675.63,1.83,5.0,161.0,438465676.0,-53212883.0,1.83,7.0,230.20000000000005,230.20000000000005,305.0,96.0,6.22
78,500,181.0,166,2024-02-25 07:51:59,,8677.29,1.825,5.0,163.0,438465632.0,-53212670.0,1.825,7.0,230.39999999999998,230.39999999999998,306.0,96.0,6.45
77,500,176.0,194,2024-02-25 07:52:00,,8679.21,1.938,5.0,163.0,438465568.0,-53212425.0,1.938,7.0,230.60000000000002,230.60000000000002,306.0,96.0,6.68
79,500,166.0,229,2024-02-25 07:52:01,,8681.26,2.0,5.0,162.0,438465477.0,-53212171.0,2.0,7.0,230.79999999999995,230.79999999999995,306.0,96.0,6.89
75,500,176.0,255,2024-02-25 07:52:02,,8683.06,1.801,5.0,163.0,438465404.0,-53211949.0,1.801,7.0,231.0,231.0,306.0,96.0,7.07
89,501,163.0,212,2024-02-25 07:52:03,,8684.78,1.746,5.0,162.0,438465358.0,-53211728.0,1.746,7.0,231.0,231.0,306.0,96.0,7.17
79,501,191.0,188,2024-02-25 07:52:04,,8686.41,1.731,5.0,160.0,438465331.0,-53211517.0,1.731,7.0,231.20000000000005,231.20000000000005,306.0,96.0,7.21
76,501,169.0,200,2024-02-25 07:52:05,,8688.05,1.735,5.0,166.0,438465313.0,-53211298.0,1.735,7.0,231.39999999999998,231.39999999999998,306.0,96.0,7.27
78,501,173.0,195,2024-02-25 07:52:06,,8689.73,1.742,4.0,168.0,438465286.0,-53211075.0,1.742,7.0,231.39999999999998,231.39999999999998,307.0,96.0,7.33
80,501,172.0,157,2024-02-25 07:52:07,,8691.43,1.742,4.0,167.0,438465246.0,-53210861.0,1.742,7.0,231.60000000000002,231.60000000000002,307.0,96.0,7.37
77,502,175.0,156,2024-02-25 07:52:08,,8693.09,1.742,4.0,165.0,438465155.0,-53210662.0,1.742,7.0,231.60000000000002,231.60000000000002,307.0,96.0,7.32
81,502,183.0,172,2024-02-25 07:52:09,,8694.9,1.841,5.0,165.0,438465064.0,-53210445.0,1.841,7.0,231.79999999999995,231.79999999999995,307.0,96.0,7.15
77,502,171.0,206,2024-02-25 07:52:10,,8696.99,1.892,5.0,165.0,438464972.0,-53210194.0,1.892,7.0,232.0,232.0,307.0,96.0,6.88
77,502,176.0,225,2024-02-25 07:52:11,,8699.13,1.801,5.0,163.0,438464881.0,-53209935.0,1.801,7.0,232.0,232.0,307.0,96.0,6.6
77,502,175.0,236,2024-02-25 07:52:12,,8701.31,1.814,5.0,163.0,438464770.0,-53209680.0,1.814,7.0,232.20000000000005,232.20000000000005,307.0,96.0,6.4
81,503,172.0,202,2024-02-25 07:52:13,,8703.6,1.829,5.0,163.0,438464654.0,-53209413.0,1.829,7.0,232.39999999999998,232.39999999999998,307.0,96.0,6.25
79,503,173.0,196,2024-02-25 07:52:14,,8705.87,1.954,5.0,163.0,438464542.0,-53209142.0,1.954,7.0,232.39999999999998,232.39999999999998,308.0,96.0,6.13
76,503,173.0,188,2024-02-25 07:52:15,,8708.01,2.123,5.0,164.0,438464426.0,-53208883.0,2.123,7.0,232.60000000000002,232.60000000000002,308.0,96.0,6.03
80,503,170.0,188,2024-02-25 07:52:16,,8710.25,2.233,5.0,162.0,438464335.0,-53208617.0,2.233,7.0,232.79999999999995,232.79999999999995,308.0,96.0,5.98
80,503,179.0,202,2024-02-25 07:52:17,,8712.6,2.331,5.0,160.0,438464203.0,-53208345.0,2.331,7.0,232.79999999999995,232.79999999999995,308.0,96.0,5.99
78,504,175.0,224,2024-02-25 07:52:18,,8714.9,2.304,5.0,161.0,438464062.0,-53208076.0,2.304,7.0,233.0,233.0,308.0,96.0,5.96
75,504,170.0,226,2024-02-25 07:52:19,,8717.22,2.315,4.0,162.0,438463971.0,-53207798.0,2.315,7.0,233.20000000000005,233.20000000000005,308.0,96.0,5.87
80,504,161.0,227,2024-02-25 07:52:20,,8719.51,2.298,4.0,160.0,438463880.0,-53207521.0,2.298,7.0,233.39999999999998,233.39999999999998,308.0,96.0,5.77
86,504,180.0,200,2024-02-25 07:52:21,,8721.66,2.224,4.0,160.0,438463789.0,-53207253.0,2.224,7.0,233.60000000000002,233.60000000000002,309.0,96.0,5.73
80,504,170.0,192,2024-02-25 07:52:22,,8723.75,2.202,4.0,162.0,438463698.0,-53207002.0,2.202,7.0,233.60000000000002,233.60000000000002,309.0,96.0,5.79
78,505,178.0,194,2024-02-25 07:52:23,,8725.8,2.174,4.0,160.0,438463586.0,-53206773.0,2.174,7.0,233.79999999999995,233.79999999999995,309.0,96.0,5.9
75,505,176.0,194,2024-02-25 07:52:24,,8727.69,2.153,4.0,159.0,438463470.0,-53206555.0,2.153,7.0,234.0,234.0,309.0,96.0,6.04
84,505,177.0,207,2024-02-25 07:52:25,,8729.61,2.098,5.0,160.0,438463379.0,-53206318.0,2.098,7.0,234.20000000000005,234.20000000000005,309.0,96.0,6.15
82,505,164.0,211,2024-02-25 07:52:26,,8731.53,2.011,5.0,159.0,438463308.0,-53206077.0,2.011,7.0,234.20000000000005,234.20000000000005,309.0,96.0,6.23
81,505,178.0,211,2024-02-25 07:52:27,,8733.21,1.965,5.0,159.0,438463243.0,-53205876.0,1.965,7.0,234.39999999999998,234.39999999999998,310.0,96.0,6.3
79,506,179.0,206,2024-02-25 07:52:28,,8734.95,1.928,5.0,158.0,438463152.0,-53205679.0,1.928,7.0,234.60000000000002,234.60000000000002,310.0,96.0,6.36
75,506,180.0,213,2024-02-25 07:52:29,,8736.82,1.896,5.0,158.0,438463041.0,-53205467.0,1.896,7.0,234.79999999999995,234.79999999999995,310.0,96.0,6.41
77,506,173.0,254,2024-02-25 07:52:30,,8738.58,1.881,5.0,159.0,438462924.0,-53205278.0,1.881,7.0,235.0,235.0,310.0,96.0,6.5
85,506,175.0,267,2024-02-25 07:52:31,,8740.26,1.876,5.0,159.0,438462813.0,-53205101.0,1.876,7.0,235.0,235.0,310.0,96.0,6.69
75,507,176.0,270,2024-02-25 07:52:32,,8742.0,1.85,5.0,160.0,438462676.0,-53204932.0,1.85,7.0,235.39999999999998,235.39999999999998,310.0,96.0,7.0
80,507,174.0,292,2024-02-25 07:52:33,,8743.76,1.813,5.0,159.0,438462540.0,-53204773.0,1.813,7.0,235.39999999999998,235.39999999999998,310.0,96.0,7.39
73,507,207.0,257,2024-02-25 07:52:34,,8745.52,1.797,5.0,158.0,438462423.0,-53204603.0,1.797,7.0,235.60000000000002,235.60000000000002,311.0,96.0,7.8
84,507,197.0,164,2024-02-25 07:52:35,,8747.19,1.797,5.0,160.0,438462332.0,-53204414.0,1.797,7.0,235.79999999999995,235.79999999999995,311.0,96.0,8.12
79,507,178.0,116,2024-02-25 07:52:36,,8748.88,1.797,5.0,159.0,438462262.0,-53204197.0,1.797,7.0,236.0,236.0,311.0,96.0,8.25
74,508,192.0,110,2024-02-25 07:52:37,,8750.89,1.797,5.0,158.0,438462236.0,-53203932.0,1.797,7.0,236.0,236.0,311.0,96.0,8.14
35,508,192.0,97,2024-02-25 07:52:38,,8753.59,2.118,5.0,158.0,438462236.0,-53203574.0,2.118,7.0,235.79999999999995,235.79999999999995,311.0,96.0,7.55
0,508,190.0,0,2024-02-25 07:52:39,,8757.46,3.415,5.0,157.0,438462277.0,-53203059.0,3.415,7.0,235.60000000000002,235.60000000000002,311.0,96.0,6.15
0,508,189.0,0,2024-02-25 07:52:40,,8762.38,4.609,4.0,157.0,438462348.0,-53202406.0,4.609,7.0,235.20000000000005,235.20000000000005,311.0,96.0,3.76
0,508,187.0,0,2024-02-25 07:52:41,,8768.15,5.34,4.0,157.0,438462454.0,-53201645.0,5.34,7.0,234.79999999999995,234.79999999999995,311.0,96.0,0.6
0,508,185.0,0,2024-02-25 07:52:42,,8774.57,6.158,4.0,156.0,438462656.0,-53200830.0,6.158,7.0,234.60000000000002,234.60000000000002,311.0,96.0,-2.39
0,508,184.0,0,2024-02-25 07:52:43,,8780.81,6.121,5.0,155.0,438462925.0,-53200078.0,6.121,7.0,234.39999999999998,234.39999999999998,311.0,96.0,-4.23
0,508,182.0,0,2024-02-25 07:52:44,,8785.94,5.655,5.0,156.0,438463223.0,-53199505.0,5.655,7.0,234.39999999999998,234.39999999999998,311.0,97.0,-4.79
78,508,180.0,26,2024-02-25 07:52:45,,8789.46,4.029,5.0,155.0,438463496.0,-53199168.0,4.029,7.0,234.39999999999998,234.39999999999998,311.0,97.0,-4.5
90,508,167.0,71,2024-02-25 07:52:46,,8792.23,2.658,5.0,154.0,438463749.0,-53198947.0,2.658,7.0,234.39999999999998,234.39999999999998,311.0,97.0,-3.82
87,508,176.0,141,2024-02-25 07:52:47,,8794.84,2.579,5.0,154.0,438463977.0,-53198748.0,2.579,7.0,234.60000000000002,234.60000000000002,311.0,97.0,-3.0
82,508,179.0,180,2024-02-25 07:52:48,,8797.17,2.443,5.0,155.0,438464163.0,-53198549.0,2.443,7.0,234.60000000000002,234.60000000000002,311.0,97.0,-2.12
87,508,211.0,253,2024-02-25 07:52:49,,8799.41,2.517,5.0,155.0,438464320.0,-53198325.0,2.517,7.0,234.79999999999995,234.79999999999995,311.0,97.0,-1.01
83,509,168.0,245,2024-02-25 07:52:50,,8801.9,2.663,4.0,155.0,438464502.0,-53198066.0,2.663,7.0,234.79999999999995,234.79999999999995,311.0,97.0,0.0
89,509,160.0,188,2024-02-25 07:52:51,,8804.45,2.658,4.0,155.0,438464663.0,-53197808.0,2.658,7.0,235.0,235.0,312.0,97.0,0.54
77,509,180.0,137,2024-02-25 07:52:52,,8807.07,2.658,4.0,153.0,438464840.0,-53197559.0,2.658,7.0,235.0,235.0,312.0,97.0,1.91
86,509,176.0,141,2024-02-25 07:52:53,,8809.8,2.658,4.0,153.0,438465088.0,-53197327.0,2.658,7.0,235.0,235.0,312.0,97.0,2.64
81,509,181.0,157,2024-02-25 07:52:54,,8812.57,2.658,4.0,153.0,438465342.0,-53197107.0,2.658,7.0,235.20000000000005,235.20000000000005,312.0,97.0,3.01
93,509,172.0,155,2024-02-25 07:52:55,,8815.43,2.756,5.0,153.0,438465590.0,-53196899.0,2.756,7.0,235.20000000000005,235.20000000000005,312.0,97.0,3.06
100,510,198.0,114,2024-02-25 07:52:56,,8818.51,2.919,5.0,153.0,438465881.0,-53196711.0,2.919,7.0,235.20000000000005,235.20000000000005,312.0,97.0,2.87
0,510,195.0,0,2024-02-25 07:52:57,,8821.79,3.165,5.0,153.0,438466200.0,-53196549.0,3.165,7.0,235.20000000000005,235.20000000000005,312.0,97.0,2.5
0,510,192.0,0,2024-02-25 07:52:58,,8825.35,3.511,5.0,152.0,438466560.0,-53196409.0,3.511,7.0,235.20000000000005,235.20000000000005,312.0,97.0,2.01
73,510,189.0,4,2024-02-25 07:52:59,,8829.18,3.639,5.0,153.0,438466970.0,-53196280.0,3.639,7.0,235.20000000000005,235.20000000000005,312.0,97.0,1.45
90,510,187.0,37,2024-02-25 07:53:00,,8832.61,3.552,5.0,151.0,438467319.0,-53196151.0,3.552,7.0,235.20000000000005,235.20000000000005,312.0,97.0,0.73
85,510,173.0,148,2024-02-25 07:53:01,,8835.67,3.407,5.0,151.0,438467612.0,-53196001.0,3.407,7.0,235.20000000000005,235.20000000000005,312.0,97.0,0.0
84,510,175.0,207,2024-02-25 07:53:02,,8838.8,3.328,5.0,150.0,438467910.0,-53195816.0,3.328,7.0,235.39999999999998,235.39999999999998,312.0,97.0,0.0
86,510,166.0,213,2024-02-25 07:53:03,,8842.17,3.361,5.0,152.0,438468204.0,-53195536.0,3.361,7.0,235.39999999999998,235.39999999999998,312.0,97.0,0.0
100,510,188.0,208,2024-02-25 07:53:04,,8846.27,3.863,5.0,151.0,438468482.0,-53195106.0,3.863,7.0,235.20000000000005,235.20000000000005,312.0,97.0,0.0
26,510,188.0,166,2024-02-25 07:53:05,,8851.25,4.789,5.0,150.0,438468729.0,-53194530.0,4.789,7.0,234.79999999999995,234.79999999999995,312.0,97.0,0.0
0,510,188.0,0,2024-02-25 07:53:06,,8857.1,5.314,5.0,151.0,438469002.0,-53193830.0,5.314,7.0,234.20000000000005,234.20000000000005,312.0,97.0,-0.47
0,510,188.0,0,2024-02-25 07:53:07,,8863.0,5.438,5.0,151.0,438469296.0,-53193133.0,5.438,7.0,234.0,234.0,312.0,97.0,-1.93
0,510,188.0,0,2024-02-25 07:53:08,,8868.38,5.439,5.0,150.0,438469656.0,-53192568.0,5.439,7.0,234.0,234.0,312.0,98.0,-3.02
75,511,188.0,4,2024-02-25 07:53:09,,8873.12,4.807,5.0,149.0,438470025.0,-53192127.0,4.807,7.0,234.0,234.0,312.0,98.0,-3.65
69,511,188.0,9,2024-02-25 07:53:10,,8876.86,3.992,5.0,148.0,438470322.0,-53191795.0,3.992,7.0,234.20000000000005,234.20000000000005,312.0,98.0,-3.69
62,511,222.0,28,2024-02-25 07:53:11,,8879.85,3.957,5.0,148.0,438470574.0,-53191543.0,3.957,7.0,234.39999999999998,234.39999999999998,312.0,98.0,-3.2
69,511,176.0,93,2024-02-25 07:53:12,,8882.25,4.098,5.0,147.0,438470781.0,-53191341.0,4.098,7.0,234.60000000000002,234.60000000000002,312.0,98.0,-2.35
73,511,175.0,254,2024-02-25 07:53:13,,8884.29,3.581,5.0,147.0,438470964.0,-53191172.0,3.581,7.0,234.79999999999995,234.79999999999995,312.0,98.0,-1.12
90,511,164.0,334,2024-02-25 07:53:14,,8886.19,3.16,5.0,146.0,438471126.0,-53191012.0,3.16,7.0,235.0,235.0,312.0,98.0,0.35
82,512,173.0,382,2024-02-25 07:53:15,,8888.08,2.844,5.0,148.0,438471282.0,-53190854.0,2.844,7.0,235.20000000000005,235.20000000000005,313.0,98.0,1.57
75,512,177.0,376,2024-02-25 07:53:16,,8889.88,2.419,5.0,148.0,438471444.0,-53190722.0,2.419,7.0,235.39999999999998,235.39999999999998,313.0,98.0,2.84
73,512,178.0,368,2024-02-25 07:53:17,,8891.76,1.991,5.0,149.0,438471621.0,-53190622.0,1.991,7.0,235.60000000000002,235.60000000000002,313.0,98.0,3.86
77,513,174.0,394,2024-02-25 07:53:18,,8893.71,1.89,5.0,150.0,438471828.0,-53190548.0,1.89,7.0,236.0,236.0,313.0,98.0,4.81
78,513,178.0,435,2024-02-25 07:53:19,,8895.36,1.872,5.0,152.0,438471990.0,-53190490.0,1.872,7.0,236.20000000000005,236.20000000000005,313.0,98.0,5.85
79,514,176.0,460,2024-02-25 07:53:20,,8897.01,1.833,5.0,152.0,438472146.0,-53190393.0,1.833,7.0,236.60000000000002,236.60000000000002,314.0,98.0,7.15
75,514,173.0,519,2024-02-25 07:53:21,,8898.68,1.773,5.0,154.0,438472309.0,-53190274.0,1.773,7.0,236.79999999999995,236.79999999999995,314.0,98.0,8.76
77,515,178.0,528,2024-02-25 07:53:22,,8900.19,1.742,5.0,156.0,438472426.0,-53190154.0,1.742,7.0,237.20000000000005,237.20000000000005,314.0,98.0,10.54
78,515,176.0,496,2024-02-25 07:53:23,,8901.71,1.742,5.0,157.0,438472537.0,-53190016.0,1.742,7.0,237.60000000000002,237.60000000000002,315.0,98.0,12.33
78,516,173.0,383,2024-02-25 07:53:24,,8903.34,1.733,5.0,159.0,438472654.0,-53189849.0,1.733,7.0,237.79999999999995,237.79999999999995,315.0,98.0,13.84
75,516,176.0,310,2024-02-25 07:53:25,,8904.96,1.719,5.0,161.0,438472765.0,-53189681.0,1.719,7.0,238.20000000000005,238.20000000000005,315.0,98.0,14.94
75,516,171.0,324,2024-02-25 07:53:26,,8906.64,1.705,5.0,162.0,438472881.0,-53189511.0,1.705,7.0,238.39999999999998,238.39999999999998,316.0,98.0,15.53
76,517,176.0,302,2024-02-25 07:53:27,,8908.43,1.694,5.0,162.0,438473012.0,-53189332.0,1.694,7.0,238.60000000000002,238.60000000000002,316.0,98.0,15.78
75,517,179.0,230,2024-02-25 07:53:28,,8910.29,1.682,5.0,164.0,438473174.0,-53189153.0,1.682,7.0,238.79999999999995,238.79999999999995,316.0,98.0,15.69
76,517,174.0,224,2024-02-25 07:53:29,,8912.12,1.667,6.0,165.0,438473311.0,-53188981.0,1.667,7.0,239.0,239.0,316.0,98.0,15.25
72,517,177.0,276,2024-02-25 07:53:30,,8913.83,1.667,5.0,164.0,438473448.0,-53188831.0,1.667,7.0,239.39999999999998,239.39999999999998,317.0,98.0,14.58
78,518,178.0,326,2024-02-25 07:53:31,,8915.6,1.688,5.0,166.0,438473584.0,-53188685.0,1.688,7.0,239.60000000000002,239.60000000000002,317.0,98.0,13.87
75,518,170.0,306,2024-02-25 07:53:32,,8917.48,1.718,5.0,166.0,438473720.0,-53188508.0,1.718,7.0,239.79999999999995,239.79999999999995,317.0,98.0,13.22
79,518,178.0,278,2024-02-25 07:53:33,,8919.35,1.722,6.0,168.0,438473837.0,-53188301.0,1.722,7.0,240.0,240.0,317.0,98.0,12.71
73,519,177.0,298,2024-02-25 07:53:34,,8921.23,1.722,6.0,168.0,438473928.0,-53188083.0,1.722,7.0,240.20000000000005,240.20000000000005,318.0,98.0,12.3
81,519,159.0,304,2024-02-25 07:53:35,,8923.03,1.722,6.0,169.0,438473998.0,-53187864.0,1.722,7.0,240.39999999999998,240.39999999999998,318.0,98.0,11.98
79,519,190.0,190,2024-02-25 07:53:36,,8924.66,1.747,5.0,169.0,438474044.0,-53187655.0,1.747,7.0,240.60000000000002,240.60000000000002,318.0,98.0,11.62
78,519,179.0,129,2024-02-25 07:53:37,,8926.39,1.778,5.0,168.0,438474089.0,-53187428.0,1.778,7.0,240.60000000000002,240.60000000000002,318.0,98.0,11.15
77,519,176.0,150,2024-02-25 07:53:38,,8928.47,1.786,5.0,168.0,438474155.0,-53187159.0,1.786,7.0,240.79999999999995,240.79999999999995,318.0,98.0,10.52
