calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,enhanced_altitude,ascent,descent,grade
313,3655.2,1.557,4,172,438306216,-53198363,1.557,2023-11-01 08:56:56,,16.0,163.60000000000002,163.60000000000002,152.0,15.0,13.56
314,3656.46,1.444,4,172,438306224,-53198530,1.444,2023-11-01 08:56:57,,16.0,163.79999999999995,163.79999999999995,152.0,15.0,13.38
314,3657.8,1.431,4,172,438306224,-53198708,1.431,2023-11-01 08:56:58,,16.0,164.0,164.0,152.0,15.0,13.19
314,3659.29,1.441,4,172,438306188,-53198904,1.441,2023-11-01 08:56:59,,16.0,164.20000000000005,164.20000000000005,153.0,15.0,12.94
315,3660.69,1.445,5,174,438306144,-53199085,1.445,2023-11-01 08:57:00,,16.0,164.39999999999998,164.39999999999998,153.0,15.0,12.74
315,3661.86,1.338,5,174,438306133,-53199242,1.338,2023-11-01 08:57:01,,16.0,164.79999999999995,164.79999999999995,153.0,15.0,12.68
315,3662.89,1.306,5,173,438306171,-53199373,1.306,2023-11-01 08:57:02,,16.0,165.0,165.0,153.0,15.0,12.81
315,3664.08,1.306,5,173,438306216,-53199524,1.306,2023-11-01 08:57:03,,16.0,165.20000000000005,165.20000000000005,154.0,15.0,13.08
316,3665.18,1.299,5,172,438306224,-53199665,1.299,2023-11-01 08:57:04,,16.0,165.39999999999998,165.39999999999998,154.0,15.0,13.51
316,3666.47,1.303,5,172,438306261,-53199838,1.303,2023-11-01 08:57:05,,16.0,165.60000000000002,165.60000000000002,154.0,15.0,14.09
316,3667.54,1.299,5,173,438306305,-53199965,1.299,2023-11-01 08:57:06,,16.0,166.0,166.0,154.0,15.0,14.72
317,3668.72,1.282,5,173,438306352,-53200101,1.282,2023-11-01 08:57:07,,16.0,166.20000000000005,166.20000000000005,154.0,15.0,15.4
317,3669.86,1.262,5,173,438306398,-53200244,1.262,2023-11-01 08:57:08,,16.0,166.39999999999998,166.39999999999998,155.0,15.0,16.1
317,3671.3,1.425,5,173,438306519,-53200401,1.425,2023-11-01 08:57:09,,16.0,166.79999999999995,166.79999999999995,155.0,15.0,16.73
318,3672.7,1.404,5,173,438306617,-53200540,1.404,2023-11-01 08:57:10,,16.0,167.0,167.0,155.0,15.0,17.14
318,3674.02,1.329,5,173,438306706,-53200647,1.329,2023-11-01 08:57:11,,16.0,167.20000000000005,167.20000000000005,155.0,15.0,17.29
318,3675.16,1.231,5,174,438306800,-53200748,1.231,2023-11-01 08:57:12,,16.0,167.39999999999998,167.39999999999998,156.0,15.0,17.09
319,3676.19,1.183,5,174,438306889,-53200847,1.183,2023-11-01 08:57:13,,16.0,167.60000000000002,167.60000000000002,156.0,15.0,16.61
319,3677.35,1.177,5,174,438306982,-53200966,1.177,2023-11-01 08:57:14,,16.0,167.79999999999995,167.79999999999995,156.0,15.0,16.15
319,3678.45,1.207,5,175,438307072,-53201051,1.207,2023-11-01 08:57:15,,16.0,168.0,168.0,156.0,15.0,15.81
320,3679.91,1.214,5,175,438307196,-53201129,1.214,2023-11-01 08:57:16,,16.0,168.20000000000005,168.20000000000005,157.0,15.0,15.55
320,3681.36,1.214,5,176,438307336,-53201192,1.214,2023-11-01 08:57:17,,16.0,168.39999999999998,168.39999999999998,157.0,15.0,15.39
320,3682.51,1.227,5,177,438307471,-53201217,1.227,2023-11-01 08:57:18,,16.0,168.60000000000002,168.60000000000002,157.0,15.0,15.28
320,3683.91,1.218,5,176,438307605,-53201238,1.218,2023-11-01 08:57:19,,16.0,168.79999999999995,168.79999999999995,157.0,15.0,15.18
321,3685.21,1.214,5,176,438307747,-53201289,1.214,2023-11-01 08:57:20,,16.0,169.0,169.0,157.0,15.0,14.95
321,3686.35,1.182,5,176,438307884,-53201319,1.182,2023-11-01 08:57:21,,16.0,169.20000000000005,169.20000000000005,158.0,15.0,14.51
321,3687.46,1.236,5,177,438307982,-53201337,1.236,2023-11-01 08:57:22,,16.0,169.39999999999998,169.39999999999998,158.0,15.0,14.02
322,3688.83,1.257,5,177,438308142,-53201358,1.257,2023-11-01 08:57:23,,16.0,169.60000000000002,169.60000000000002,158.0,15.0,13.79
322,3690.06,1.258,5,176,438308255,-53201376,1.258,2023-11-01 08:57:24,,16.0,169.79999999999995,169.79999999999995,158.0,15.0,13.93
322,3691.3,1.258,5,177,438308416,-53201397,1.258,2023-11-01 08:57:25,,16.0,170.0,170.0,158.0,15.0,14.19
323,3692.46,1.252,5,177,438308526,-53201384,1.252,2023-11-01 08:57:26,,16.0,170.20000000000005,170.20000000000005,159.0,15.0,14.44
323,3693.61,1.166,5,177,438308657,-53201398,1.166,2023-11-01 08:57:27,,16.0,170.39999999999998,170.39999999999998,159.0,15.0,14.7
323,3694.88,1.147,5,178,438308795,-53201402,1.147,2023-11-01 08:57:28,,16.0,170.60000000000002,170.60000000000002,159.0,15.0,14.94
324,3696.14,1.147,5,177,438308927,-53201402,1.147,2023-11-01 08:57:29,,16.0,170.79999999999995,170.79999999999995,159.0,15.0,15.09
324,3697.6,1.163,5,176,438309064,-53201384,1.163,2023-11-01 08:57:30,,16.0,171.0,171.0,159.0,15.0,15.25
324,3698.8,1.151,5,177,438309204,-53201380,1.151,2023-11-01 08:57:31,,16.0,171.39999999999998,171.39999999999998,160.0,15.0,15.54
325,3699.9,1.162,5,176,438309335,-53201411,1.162,2023-11-01 08:57:32,,16.0,171.60000000000002,171.60000000000002,160.0,15.0,15.91
325,3701.21,1.295,5,176,438309470,-53201468,1.295,2023-11-01 08:57:33,,16.0,171.79999999999995,171.79999999999995,160.0,15.0,16.29
325,3702.61,1.375,5,176,438309613,-53201515,1.375,2023-11-01 08:57:34,,16.0,172.0,172.0,160.0,15.0,16.63
326,3703.91,1.314,4,175,438309750,-53201522,1.314,2023-11-01 08:57:35,,16.0,172.20000000000005,172.20000000000005,161.0,15.0,16.76
326,3705.23,1.311,4,175,438309888,-53201536,1.311,2023-11-01 08:57:36,,16.0,172.39999999999998,172.39999999999998,161.0,15.0,16.61
326,3706.69,1.448,4,174,438310023,-53201572,1.448,2023-11-01 08:57:37,,16.0,172.60000000000002,172.60000000000002,161.0,15.0,16.28
326,3708.01,1.342,4,175,438310156,-53201610,1.342,2023-11-01 08:57:38,,16.0,172.79999999999995,172.79999999999995,161.0,15.0,15.8
327,3709.4,1.382,5,174,438310295,-53201669,1.382,2023-11-01 08:57:39,,16.0,173.0,173.0,161.0,15.0,15.12
327,3710.61,1.239,5,174,438310429,-53201726,1.239,2023-11-01 08:57:40,,16.0,173.20000000000005,173.20000000000005,162.0,15.0,14.42
327,3711.55,1.188,5,174,438310530,-53201788,1.188,2023-11-01 08:57:41,,16.0,173.20000000000005,173.20000000000005,162.0,15.0,13.83
328,3713.07,1.254,5,174,438310659,-53201879,1.254,2023-11-01 08:57:42,,16.0,173.39999999999998,173.39999999999998,162.0,15.0,13.22
328,3714.54,1.331,5,174,438310797,-53201963,1.331,2023-11-01 08:57:43,,16.0,173.60000000000002,173.60000000000002,162.0,15.0,12.57
328,3715.79,1.319,5,174,438310934,-53202029,1.319,2023-11-01 08:57:44,,16.0,173.79999999999995,173.79999999999995,162.0,15.0,11.99
329,3717.23,1.323,5,173,438311067,-53202085,1.323,2023-11-01 08:57:45,,16.0,174.0,174.0,162.0,15.0,11.5
329,3718.79,1.518,5,173,438311242,-53202147,1.518,2023-11-01 08:57:46,,16.0,174.20000000000005,174.20000000000005,163.0,15.0,11.2
329,3720.28,1.487,5,172,438311385,-53202236,1.487,2023-11-01 08:57:47,,16.0,174.20000000000005,174.20000000000005,163.0,15.0,11.08
330,3721.73,1.465,5,172,438311523,-53202320,1.465,2023-11-01 08:57:48,,16.0,174.39999999999998,174.39999999999998,163.0,15.0,11.0
330,3722.8,1.303,5,172,438311624,-53202368,1.303,2023-11-01 08:57:49,,16.0,174.60000000000002,174.60000000000002,163.0,15.0,10.96
330,3724.07,1.285,5,172,438311753,-53202408,1.285,2023-11-01 08:57:50,,16.0,174.79999999999995,174.79999999999995,163.0,15.0,11.01
331,3725.07,1.273,5,172,438311885,-53202447,1.273,2023-11-01 08:57:51,,16.0,175.0,175.0,163.0,15.0,11.2
331,3726.31,1.247,5,171,438312023,-53202455,1.247,2023-11-01 08:57:52,,16.0,175.20000000000005,175.20000000000005,164.0,15.0,11.49
331,3727.45,1.242,5,171,438312122,-53202441,1.242,2023-11-01 08:57:53,,16.0,175.39999999999998,175.39999999999998,164.0,15.0,11.86
331,3728.88,1.242,5,171,438312287,-53202419,1.242,2023-11-01 08:57:54,,16.0,175.60000000000002,175.60000000000002,164.0,15.0,12.31
332,3730.22,1.242,5,171,438312430,-53202446,1.242,2023-11-01 08:57:55,,16.0,175.79999999999995,175.79999999999995,164.0,15.0,12.6
332,3731.37,1.233,5,172,438312530,-53202455,1.233,2023-11-01 08:57:56,,16.0,176.0,176.0,164.0,15.0,12.71
332,3732.81,1.173,5,175,438312695,-53202423,1.173,2023-11-01 08:57:57,,16.0,176.20000000000005,176.20000000000005,165.0,15.0,12.73
333,3734.17,1.158,5,175,438312840,-53202446,1.158,2023-11-01 08:57:58,,16.0,176.39999999999998,176.39999999999998,165.0,15.0,12.71
333,3735.61,1.226,5,174,438312980,-53202519,1.226,2023-11-01 08:57:59,,16.0,176.60000000000002,176.60000000000002,165.0,15.0,12.87
333,3736.97,1.242,5,173,438313115,-53202584,1.242,2023-11-01 08:58:00,,16.0,176.79999999999995,176.79999999999995,165.0,15.0,13.19
334,3738.42,1.285,5,174,438313286,-53202610,1.285,2023-11-01 08:58:01,,16.0,177.0,177.0,165.0,15.0,13.67
334,3740.11,1.632,5,173,438313436,-53202633,1.632,2023-11-01 08:58:02,,16.0,177.0,177.0,166.0,15.0,14.11
334,3741.43,1.735,5,173,438313604,-53202650,1.735,2023-11-01 08:58:03,,16.0,177.20000000000005,177.20000000000005,166.0,15.0,14.18
335,3743.04,1.727,5,173,438313751,-53202685,1.727,2023-11-01 08:58:04,,16.0,177.39999999999998,177.39999999999998,166.0,15.0,13.74
335,3744.74,1.701,5,173,438313926,-53202694,1.701,2023-11-01 08:58:05,,16.0,177.60000000000002,177.60000000000002,166.0,15.0,12.75
335,3746.24,1.529,4,172,438314105,-53202712,1.529,2023-11-01 08:58:06,,16.0,177.79999999999995,177.79999999999995,166.0,15.0,11.52
335,3747.62,1.403,4,170,438314250,-53202761,1.403,2023-11-01 08:58:07,,16.0,178.0,178.0,166.0,15.0,10.43
336,3749.13,1.506,4,171,438314391,-53202792,1.506,2023-11-01 08:58:08,,16.0,178.0,178.0,167.0,15.0,9.63
336,3750.65,1.512,4,170,438314566,-53202829,1.512,2023-11-01 08:58:09,,16.0,178.20000000000005,178.20000000000005,167.0,15.0,9.2
336,3751.98,1.419,4,171,438314708,-53202868,1.419,2023-11-01 08:58:10,,16.0,178.39999999999998,178.39999999999998,167.0,15.0,9.14
337,3753.34,1.397,5,171,438314847,-53202909,1.397,2023-11-01 08:58:11,,16.0,178.60000000000002,178.60000000000002,167.0,15.0,9.34
337,3754.73,1.391,5,171,438314982,-53202980,1.391,2023-11-01 08:58:12,,16.0,178.79999999999995,178.79999999999995,167.0,15.0,9.63
337,3755.62,1.393,5,171,438315083,-53203009,1.393,2023-11-01 08:58:13,,16.0,179.0,179.0,167.0,15.0,9.91
338,3756.92,1.407,5,172,438315207,-53203012,1.407,2023-11-01 08:58:14,,16.0,179.0,179.0,168.0,15.0,10.06
338,3758.33,1.401,5,171,438315348,-53203045,1.401,2023-11-01 08:58:15,,16.0,179.20000000000005,179.20000000000005,168.0,15.0,10.05
338,3759.67,1.362,5,170,438315483,-53203103,1.362,2023-11-01 08:58:16,,16.0,179.39999999999998,179.39999999999998,168.0,15.0,10.02
338,3760.83,1.246,5,171,438315620,-53203180,1.246,2023-11-01 08:58:17,,16.0,179.39999999999998,179.39999999999998,168.0,15.0,9.9
339,3762.25,1.394,5,171,438315757,-53203208,1.394,2023-11-01 08:58:18,,16.0,179.60000000000002,179.60000000000002,168.0,15.0,9.68
339,3763.57,1.334,5,171,438315892,-53203230,1.334,2023-11-01 08:58:19,,16.0,179.79999999999995,179.79999999999995,168.0,15.0,9.37
339,3764.88,1.318,5,171,438316027,-53203202,1.318,2023-11-01 08:58:20,,16.0,179.79999999999995,179.79999999999995,168.0,15.0,9.01
340,3766.05,1.242,5,171,438316164,-53203208,1.242,2023-11-01 08:58:21,,16.0,180.0,180.0,169.0,15.0,8.68
340,3767.18,1.222,5,170,438316304,-53203211,1.222,2023-11-01 08:58:22,,16.0,180.20000000000005,180.20000000000005,169.0,15.0,8.64
340,3768.58,1.364,5,170,438316438,-53203198,1.364,2023-11-01 08:58:23,,16.0,180.20000000000005,180.20000000000005,169.0,15.0,8.91
341,3769.73,1.26,5,170,438316571,-53203194,1.26,2023-11-01 08:58:24,,16.0,180.39999999999998,180.39999999999998,169.0,15.0,9.21
341,3771.06,1.328,5,171,438316712,-53203227,1.328,2023-11-01 08:58:25,,16.0,180.79999999999995,180.79999999999995,169.0,15.0,9.66
341,3772.43,1.364,4,171,438316846,-53203293,1.364,2023-11-01 08:58:26,,16.0,181.0,181.0,169.0,15.0,10.37
342,3773.83,1.397,4,170,438316984,-53203359,1.397,2023-11-01 08:58:27,,16.0,181.0,181.0,169.0,15.0,11.07
342,3775.37,1.517,4,171,438317123,-53203418,1.517,2023-11-01 08:58:28,,16.0,181.20000000000005,181.20000000000005,170.0,15.0,11.49
342,3776.71,1.377,4,171,438317257,-53203460,1.377,2023-11-01 08:58:29,,16.0,181.20000000000005,181.20000000000005,170.0,15.0,11.53
342,3777.74,1.291,4,171,438317391,-53203499,1.291,2023-11-01 08:58:30,,16.0,181.39999999999998,181.39999999999998,170.0,15.0,11.18
343,3779.29,1.3,4,171,438317527,-53203556,1.3,2023-11-01 08:58:31,,16.0,181.60000000000002,181.60000000000002,170.0,15.0,10.62
343,3780.94,1.306,5,173,438317707,-53203617,1.306,2023-11-01 08:58:32,,16.0,181.79999999999995,181.79999999999995,170.0,15.0,10.2
343,3782.43,1.446,5,173,438317851,-53203645,1.446,2023-11-01 08:58:33,,16.0,182.0,182.0,170.0,15.0,10.03
344,3783.79,1.377,5,173,438318025,-53203682,1.377,2023-11-01 08:58:34,,16.0,182.20000000000005,182.20000000000005,171.0,15.0,9.99
344,3785.11,1.314,5,173,438318171,-53203703,1.314,2023-11-01 08:58:35,,16.0,182.39999999999998,182.39999999999998,171.0,15.0,10.34
344,3786.36,1.268,4,172,438318302,-53203706,1.268,2023-11-01 08:58:36,,16.0,182.60000000000002,182.60000000000002,171.0,15.0,11.04
345,3787.64,1.295,5,172,438318437,-53203706,1.295,2023-11-01 08:58:37,,16.0,182.79999999999995,182.79999999999995,171.0,15.0,11.76
345,3789.11,1.306,5,172,438318576,-53203725,1.306,2023-11-01 08:58:38,,16.0,183.0,183.0,171.0,15.0,12.21
345,3790.62,1.299,5,171,438318750,-53203761,1.299,2023-11-01 08:58:39,,16.0,183.0,183.0,172.0,15.0,12.35
346,3792.13,1.467,5,170,438318897,-53203783,1.467,2023-11-01 08:58:40,,16.0,183.20000000000005,183.20000000000005,172.0,15.0,12.3
346,3793.58,1.46,5,170,438319067,-53203786,1.46,2023-11-01 08:58:41,,16.0,183.39999999999998,183.39999999999998,172.0,15.0,12.13
346,3795.07,1.49,5,171,438319214,-53203786,1.49,2023-11-01 08:58:42,,16.0,183.60000000000002,183.60000000000002,172.0,15.0,11.97
346,3796.6,1.519,5,171,438319390,-53203819,1.519,2023-11-01 08:58:43,,16.0,183.79999999999995,183.79999999999995,172.0,15.0,11.82
347,3797.95,1.386,5,173,438319530,-53203875,1.386,2023-11-01 08:58:44,,16.0,184.0,184.0,172.0,15.0,11.69
347,3799.27,1.333,5,174,438319667,-53203870,1.333,2023-11-01 08:58:45,,16.0,184.20000000000005,184.20000000000005,173.0,15.0,11.7
347,3800.64,1.358,5,174,438319770,-53203786,1.358,2023-11-01 08:58:46,,16.0,184.39999999999998,184.39999999999998,173.0,15.0,11.87
348,3801.96,1.333,5,174,438319894,-53203720,1.333,2023-11-01 08:58:47,,16.0,184.60000000000002,184.60000000000002,173.0,15.0,12.16
348,3803.31,1.349,5,174,438320072,-53203692,1.349,2023-11-01 08:58:48,,16.0,184.79999999999995,184.79999999999995,173.0,15.0,12.57
348,3804.46,1.272,5,173,438320177,-53203658,1.272,2023-11-01 08:58:49,,16.0,185.20000000000005,185.20000000000005,173.0,15.0,12.99
349,3805.78,1.243,5,172,438320307,-53203617,1.243,2023-11-01 08:58:50,,16.0,185.39999999999998,185.39999999999998,174.0,15.0,13.34
349,3807.25,1.434,5,173,438320483,-53203610,1.434,2023-11-01 08:58:51,,16.0,185.60000000000002,185.60000000000002,174.0,15.0,13.59
349,3808.64,1.397,5,172,438320623,-53203547,1.397,2023-11-01 08:58:52,,16.0,185.60000000000002,185.60000000000002,174.0,15.0,13.73
350,3810.03,1.395,5,173,438320761,-53203480,1.395,2023-11-01 08:58:53,,16.0,185.79999999999995,185.79999999999995,174.0,15.0,13.68
350,3811.21,1.223,5,173,438320860,-53203436,1.223,2023-11-01 08:58:54,,16.0,186.0,186.0,174.0,15.0,13.48
350,3812.37,1.175,5,173,438320991,-53203414,1.175,2023-11-01 08:58:55,,16.0,186.20000000000005,186.20000000000005,175.0,15.0,13.21
350,3813.49,1.162,5,174,438321125,-53203379,1.162,2023-11-01 08:58:56,,16.0,186.39999999999998,186.39999999999998,175.0,15.0,12.94
351,3814.88,1.36,5,174,438321262,-53203306,1.36,2023-11-01 08:58:57,,16.0,186.60000000000002,186.60000000000002,175.0,15.0,12.75
351,3816.27,1.393,5,173,438321401,-53203244,1.393,2023-11-01 08:58:58,,16.0,186.79999999999995,186.79999999999995,175.0,15.0,12.75
351,3817.47,1.224,5,172,438321501,-53203201,1.224,2023-11-01 08:58:59,,16.0,187.0,187.0,175.0,15.0,12.98
352,3818.74,1.263,5,172,438321628,-53203176,1.263,2023-11-01 08:59:00,,16.0,187.20000000000005,187.20000000000005,176.0,15.0,13.26
352,3820.24,1.469,5,172,438321802,-53203125,1.469,2023-11-01 08:59:01,,16.0,187.39999999999998,187.39999999999998,176.0,15.0,13.48
352,3821.73,1.484,5,174,438321946,-53203096,1.484,2023-11-01 08:59:02,,16.0,187.60000000000002,187.60000000000002,176.0,15.0,13.64
353,3823.06,1.357,5,174,438322120,-53203078,1.357,2023-11-01 08:59:03,,16.0,187.79999999999995,187.79999999999995,176.0,15.0,13.65
353,3824.48,1.4,5,172,438322261,-53203088,1.4,2023-11-01 08:59:04,,16.0,188.0,188.0,176.0,15.0,13.57
353,3826.01,1.511,5,172,438322439,-53203092,1.511,2023-11-01 08:59:05,,16.0,188.39999999999998,188.39999999999998,177.0,15.0,13.54
354,3827.5,1.501,5,174,438322585,-53203092,1.501,2023-11-01 08:59:06,,16.0,188.60000000000002,188.60000000000002,177.0,15.0,13.58
354,3828.63,1.317,5,175,438322716,-53203092,1.317,2023-11-01 08:59:07,,16.0,188.79999999999995,188.79999999999995,177.0,15.0,13.61
354,3829.88,1.269,5,176,438322852,-53203092,1.269,2023-11-01 08:59:08,,16.0,189.0,189.0,177.0,15.0,13.67
354,3831.36,1.458,5,176,438322993,-53203092,1.458,2023-11-01 08:59:09,,16.0,189.20000000000005,189.20000000000005,178.0,15.0,13.86
355,3832.8,1.447,5,177,438323161,-53203092,1.447,2023-11-01 08:59:10,,16.0,189.39999999999998,189.39999999999998,178.0,15.0,14.16
355,3834.06,1.299,5,176,438323275,-53203125,1.299,2023-11-01 08:59:11,,16.0,189.60000000000002,189.60000000000002,178.0,15.0,14.43
355,3835.06,1.269,5,177,438323366,-53203164,1.269,2023-11-01 08:59:12,,16.0,189.79999999999995,189.79999999999995,178.0,15.0,14.49
356,3836.61,1.269,5,178,438323527,-53203221,1.269,2023-11-01 08:59:13,,16.0,190.0,190.0,178.0,15.0,14.34
356,3838.17,1.414,5,177,438323712,-53203216,1.414,2023-11-01 08:59:14,,16.0,190.20000000000005,190.20000000000005,179.0,15.0,14.07
356,3839.52,1.35,5,178,438323859,-53203211,1.35,2023-11-01 08:59:15,,16.0,190.39999999999998,190.39999999999998,179.0,15.0,13.75
357,3840.65,1.18,5,178,438323995,-53203211,1.18,2023-11-01 08:59:16,,16.0,190.60000000000002,190.60000000000002,179.0,15.0,13.46
357,3841.86,1.225,5,179,438324125,-53203198,1.225,2023-11-01 08:59:17,,16.0,190.79999999999995,190.79999999999995,179.0,15.0,13.36
357,3843.22,1.322,5,179,438324267,-53203176,1.322,2023-11-01 08:59:18,,16.0,191.20000000000005,191.20000000000005,179.0,15.0,13.55
358,3844.51,1.291,5,178,438324403,-53203172,1.291,2023-11-01 08:59:19,,16.0,191.39999999999998,191.39999999999998,180.0,15.0,13.96
358,3845.79,1.279,5,179,438324537,-53203190,1.279,2023-11-01 08:59:20,,16.0,191.60000000000002,191.60000000000002,180.0,15.0,14.52
358,3847.31,1.479,5,180,438324672,-53203252,1.479,2023-11-01 08:59:21,,16.0,191.79999999999995,191.79999999999995,180.0,15.0,15.17
359,3848.76,1.455,5,181,438324812,-53203319,1.455,2023-11-01 08:59:22,,16.0,192.0,192.0,180.0,15.0,15.74
359,3850.09,1.355,5,180,438324951,-53203345,1.355,2023-11-01 08:59:23,,16.0,192.39999999999998,192.39999999999998,181.0,15.0,16.11
359,3851.36,1.279,5,181,438325120,-53203366,1.279,2023-11-01 08:59:24,,16.0,192.60000000000002,192.60000000000002,181.0,15.0,16.18
360,3852.49,1.163,5,182,438325228,-53203384,1.163,2023-11-01 08:59:25,,16.0,192.79999999999995,192.79999999999995,181.0,15.0,16.04
360,3853.8,1.295,5,182,438325359,-53203388,1.295,2023-11-01 08:59:26,,16.0,193.0,193.0,181.0,15.0,15.9
360,3855.06,1.271,5,182,438325492,-53203406,1.271,2023-11-01 08:59:27,,16.0,193.39999999999998,193.39999999999998,182.0,15.0,15.97
361,3856.39,1.313,5,181,438325628,-53203442,1.313,2023-11-01 08:59:28,,16.0,193.60000000000002,193.60000000000002,182.0,15.0,16.26
361,3857.7,1.311,5,181,438325765,-53203464,1.311,2023-11-01 08:59:29,,16.0,193.79999999999995,193.79999999999995,182.0,15.0,16.67
361,3859.17,1.449,4,182,438325940,-53203486,1.449,2023-11-01 08:59:30,,16.0,194.0,194.0,182.0,15.0,17.09
362,3860.52,1.365,4,183,438326087,-53203504,1.365,2023-11-01 08:59:31,,16.0,194.39999999999998,194.39999999999998,183.0,15.0,17.29
362,3861.86,1.342,4,182,438326225,-53203540,1.342,2023-11-01 08:59:32,,16.0,194.60000000000002,194.60000000000002,183.0,15.0,17.18
362,3863.01,1.205,4,183,438326361,-53203566,1.205,2023-11-01 08:59:33,,16.0,194.79999999999995,194.79999999999995,183.0,15.0,16.85
363,3864.43,1.396,4,183,438326498,-53203584,1.396,2023-11-01 08:59:34,,16.0,195.0,195.0,183.0,15.0,16.58
363,3865.66,1.288,4,181,438326632,-53203637,1.288,2023-11-01 08:59:35,,16.0,195.39999999999998,195.39999999999998,184.0,15.0,16.45
363,3866.94,1.288,4,180,438326730,-53203725,1.288,2023-11-01 08:59:36,,16.0,195.60000000000002,195.60000000000002,184.0,15.0,16.49
364,3868.17,1.259,4,179,438326824,-53203843,1.259,2023-11-01 08:59:37,,16.0,195.79999999999995,195.79999999999995,184.0,15.0,16.8
364,3869.55,1.366,4,179,438326916,-53203997,1.366,2023-11-01 08:59:38,,16.0,196.20000000000005,196.20000000000005,184.0,15.0,17.27
364,3871.15,1.562,4,180,438326932,-53204207,1.562,2023-11-01 08:59:39,,16.0,196.39999999999998,196.39999999999998,185.0,15.0,17.69
365,3872.92,1.734,4,181,438326969,-53204444,1.734,2023-11-01 08:59:40,,16.0,196.60000000000002,196.60000000000002,185.0,15.0,17.86
365,3874.33,1.479,4,181,438327013,-53204624,1.479,2023-11-01 08:59:41,,16.0,196.79999999999995,196.79999999999995,185.0,15.0,17.45
365,3875.75,1.434,4,181,438327096,-53204777,1.434,2023-11-01 08:59:42,,16.0,196.79999999999995,196.79999999999995,185.0,15.0,16.39
366,3877.18,1.421,4,180,438327189,-53204935,1.421,2023-11-01 08:59:43,,16.0,197.0,197.0,186.0,15.0,14.94
366,3878.52,1.388,4,180,438327277,-53205071,1.388,2023-11-01 08:59:44,,16.0,197.20000000000005,197.20000000000005,186.0,15.0,13.33
366,3880.14,1.589,5,180,438327405,-53205182,1.589,2023-11-01 08:59:45,,16.0,197.20000000000005,197.20000000000005,186.0,15.0,11.68
367,3882.24,1.821,5,179,438327618,-53205281,1.821,2023-11-01 08:59:46,,16.0,197.0,197.0,186.0,15.0,9.87
367,3885.14,2.619,5,178,438327913,-53205408,2.619,2023-11-01 08:59:47,,16.0,196.60000000000002,196.60000000000002,186.0,15.0,7.58
367,3889.12,3.682,5,179,438328334,-53205485,3.682,2023-11-01 08:59:48,,16.0,196.20000000000005,196.20000000000005,186.0,15.0,4.34
368,3894.39,4.688,4,179,438328912,-53205512,4.688,2023-11-01 08:59:49,,16.0,196.0,196.0,186.0,15.0,0.34
368,3900.14,5.519,4,178,438329512,-53205515,5.519,2023-11-01 08:59:50,,16.0,195.60000000000002,195.60000000000002,186.0,16.0,-3.34
368,3906.22,5.851,4,179,438330167,-53205534,5.851,2023-11-01 08:59:51,,16.0,195.39999999999998,195.39999999999998,186.0,16.0,-5.77
369,3912.42,5.897,4,179,438330852,-53205616,5.897,2023-11-01 08:59:52,,16.0,195.20000000000005,195.20000000000005,186.0,16.0,-6.73
369,3918.14,5.853,4,177,438331452,-53205635,5.853,2023-11-01 08:59:53,,16.0,195.0,195.0,186.0,17.0,-6.58
369,3923.8,5.534,4,175,438332056,-53205505,5.534,2023-11-01 08:59:54,,16.0,195.0,195.0,186.0,17.0,-5.82
369,3928.87,5.173,4,174,438332542,-53205250,5.173,2023-11-01 08:59:55,,16.0,195.20000000000005,195.20000000000005,186.0,17.0,-4.76
370,3932.78,4.287,4,174,438332921,-53205020,4.287,2023-11-01 08:59:56,,16.0,195.20000000000005,195.20000000000005,186.0,17.0,-3.59
370,3935.7,3.064,5,172,438333210,-53204835,3.064,2023-11-01 08:59:57,,16.0,195.39999999999998,195.39999999999998,186.0,17.0,-2.42
370,3937.96,2.514,5,172,438333405,-53204676,2.514,2023-11-01 08:59:58,,16.0,195.60000000000002,195.60000000000002,186.0,17.0,-0.94
371,3939.94,2.072,5,172,438333589,-53204514,2.072,2023-11-01 08:59:59,,16.0,195.79999999999995,195.79999999999995,186.0,17.0,0.0
371,3941.63,1.953,5,171,438333732,-53204403,1.953,2023-11-01 09:00:00,,16.0,196.0,196.0,186.0,17.0,0.7
371,3943.5,1.944,5,171,438333908,-53204285,1.944,2023-11-01 09:00:01,,16.0,196.0,196.0,186.0,17.0,2.01
372,3945.38,1.899,5,172,438334090,-53204166,1.899,2023-11-01 09:00:02,,16.0,196.20000000000005,196.20000000000005,187.0,17.0,3.21
372,3946.9,2.027,5,171,438334236,-53204046,2.027,2023-11-01 09:00:03,50.0,16.0,196.39999999999998,196.39999999999998,187.0,17.0,4.45
372,3948.58,2.004,4,170,438334370,-53203895,2.004,2023-11-01 09:00:04,,16.0,196.60000000000002,196.60000000000002,187.0,17.0,5.67
373,3950.32,1.953,4,170,438334470,-53203722,1.953,2023-11-01 09:00:05,,16.0,196.79999999999995,196.79999999999995,187.0,17.0,6.7
373,3952.08,1.899,4,169,438334598,-53203559,1.899,2023-11-01 09:00:06,,16.0,197.0,197.0,187.0,17.0,7.37
373,3953.38,1.745,4,169,438334736,-53203446,1.745,2023-11-01 09:00:07,,16.0,197.20000000000005,197.20000000000005,187.0,17.0,7.66
