distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,calories,heart_rate,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature
9682.71,2.402,5.0,438509920.0,-53438045.0,2.402,2023-12-05 16:12:00,833.0,162.0,171.0,347.0,,202.0,171.0,4.75,11.0
9684.84,2.397,5.0,438510106.0,-53437967.0,2.397,2023-12-05 16:12:01,833.0,164.0,171.20000000000005,347.0,,202.0,171.20000000000005,4.65,11.0
9687.51,2.514,5.0,438510419.0,-53437865.0,2.514,2023-12-05 16:12:02,833.0,163.0,171.39999999999998,347.0,,202.0,171.39999999999998,4.72,11.0
9690.56,2.519,5.0,438510739.0,-53437768.0,2.519,2023-12-05 16:12:03,834.0,162.0,171.60000000000002,348.0,,202.0,171.60000000000002,5.02,11.0
9692.68,2.402,6.0,438510927.0,-53437709.0,2.402,2023-12-05 16:12:04,834.0,161.0,171.79999999999995,348.0,,202.0,171.79999999999995,5.47,11.0
9695.96,3.243,6.0,438511283.0,-53437686.0,3.243,2023-12-05 16:12:05,834.0,163.0,172.0,348.0,,202.0,172.0,5.94,11.0
9698.92,3.015,6.0,438511601.0,-53437647.0,3.015,2023-12-05 16:12:06,835.0,161.0,172.20000000000005,348.0,,202.0,172.20000000000005,6.32,11.0
9701.43,2.57,6.0,438511880.0,-53437590.0,2.57,2023-12-05 16:12:07,835.0,163.0,172.20000000000005,348.0,,202.0,172.20000000000005,6.49,11.0
9703.66,2.316,6.0,438512107.0,-53437550.0,2.316,2023-12-05 16:12:08,835.0,162.0,172.39999999999998,349.0,,202.0,172.39999999999998,6.42,11.0
9705.78,2.306,6.0,438512335.0,-53437472.0,2.306,2023-12-05 16:12:09,835.0,162.0,172.60000000000002,349.0,,202.0,172.60000000000002,6.12,11.0
9707.63,2.279,6.0,438512520.0,-53437370.0,2.279,2023-12-05 16:12:10,836.0,161.0,172.60000000000002,349.0,,202.0,172.60000000000002,5.65,11.0
9709.74,2.305,6.0,438512746.0,-53437289.0,2.305,2023-12-05 16:12:11,836.0,160.0,172.79999999999995,349.0,,202.0,172.79999999999995,5.14,11.0
9712.15,2.493,6.0,438512973.0,-53437325.0,2.493,2023-12-05 16:12:12,836.0,159.0,172.79999999999995,349.0,,202.0,172.79999999999995,4.69,11.0
9715.29,2.5,6.0,438513333.0,-53437365.0,2.5,2023-12-05 16:12:13,837.0,159.0,173.0,349.0,,202.0,173.0,4.36,11.0
9718.6,2.5,6.0,438513695.0,-53437328.0,2.5,2023-12-05 16:12:14,837.0,158.0,173.0,349.0,,202.0,173.0,4.13,11.0
9720.78,3.259,6.0,438513885.0,-53437249.0,3.259,2023-12-05 16:12:15,837.0,156.0,173.0,349.0,,202.0,173.0,3.88,11.0
9723.02,2.52,5.0,438514155.0,-53437208.0,2.52,2023-12-05 16:12:16,837.0,157.0,173.20000000000005,349.0,,202.0,173.20000000000005,3.65,11.0
9725.06,2.17,5.0,438514384.0,-53437207.0,2.17,2023-12-05 16:12:17,838.0,158.0,173.20000000000005,350.0,,202.0,173.20000000000005,3.38,11.0
9727.98,2.3,6.0,438514699.0,-53437190.0,2.3,2023-12-05 16:12:18,838.0,157.0,173.39999999999998,350.0,,202.0,173.39999999999998,3.15,11.0
9730.79,2.569,5.0,438514973.0,-53437130.0,2.569,2023-12-05 16:12:19,838.0,155.0,173.39999999999998,350.0,,202.0,173.39999999999998,3.04,11.0
9733.51,2.665,5.0,438515248.0,-53437034.0,2.665,2023-12-05 16:12:20,838.0,156.0,173.60000000000002,350.0,,202.0,173.60000000000002,2.96,11.0
9736.47,2.875,5.0,438515562.0,-53436970.0,2.875,2023-12-05 16:12:21,839.0,158.0,173.60000000000002,350.0,,202.0,173.60000000000002,2.93,11.0
9738.81,2.948,5.0,438515795.0,-53436891.0,2.948,2023-12-05 16:12:22,839.0,158.0,173.60000000000002,350.0,,202.0,173.60000000000002,2.94,11.0
9742.48,2.967,5.0,438516196.0,-53436812.0,2.967,2023-12-05 16:12:23,839.0,158.0,173.79999999999995,350.0,,202.0,173.79999999999995,2.95,11.0
9745.97,3.32,5.0,438516565.0,-53436693.0,3.32,2023-12-05 16:12:24,840.0,163.0,173.79999999999995,350.0,,202.0,173.79999999999995,2.95,11.0
9749.15,3.218,5.0,438516882.0,-53436613.0,3.218,2023-12-05 16:12:25,840.0,161.0,174.0,350.0,,202.0,174.0,2.85,11.0
9751.97,2.917,5.0,438517202.0,-53436571.0,2.917,2023-12-05 16:12:26,840.0,159.0,174.0,350.0,,202.0,174.0,2.78,11.0
9753.89,2.845,5.0,438517388.0,-53436515.0,2.845,2023-12-05 16:12:27,840.0,160.0,174.20000000000005,350.0,,202.0,174.20000000000005,2.7,11.0
9757.02,3.088,5.0,438517747.0,-53436474.0,3.088,2023-12-05 16:12:28,841.0,159.0,174.20000000000005,351.0,,202.0,174.20000000000005,2.68,11.0
9759.65,3.165,5.0,438518024.0,-53436434.0,3.165,2023-12-05 16:12:29,841.0,159.0,174.39999999999998,351.0,,202.0,174.39999999999998,2.74,11.0
9762.27,2.774,5.0,438518296.0,-53436373.0,2.774,2023-12-05 16:12:30,841.0,159.0,174.39999999999998,351.0,,202.0,174.39999999999998,2.83,11.0
9764.4,2.652,5.0,438518524.0,-53436294.0,2.652,2023-12-05 16:12:31,841.0,157.0,174.60000000000002,351.0,,202.0,174.60000000000002,2.96,11.0
9767.29,2.87,4.0,438518796.0,-53436176.0,2.87,2023-12-05 16:12:32,842.0,158.0,174.79999999999995,351.0,,202.0,174.79999999999995,3.07,11.0
9770.04,2.774,5.0,438519114.0,-53436056.0,2.774,2023-12-05 16:12:33,842.0,159.0,174.79999999999995,351.0,,202.0,174.79999999999995,3.17,11.0
9772.82,2.777,5.0,438519386.0,-53435998.0,2.777,2023-12-05 16:12:34,842.0,159.0,175.0,351.0,,202.0,175.0,3.29,11.0
9775.81,2.953,5.0,438519704.0,-53435957.0,2.953,2023-12-05 16:12:35,843.0,159.0,175.20000000000005,351.0,,202.0,175.20000000000005,3.44,11.0
9778.51,2.74,5.0,438519979.0,-53435857.0,2.74,2023-12-05 16:12:36,843.0,159.0,175.39999999999998,351.0,,202.0,175.39999999999998,3.65,11.0
9780.77,2.562,6.0,438520209.0,-53435815.0,2.562,2023-12-05 16:12:37,843.0,158.0,175.39999999999998,352.0,,202.0,175.39999999999998,3.93,11.0
9782.75,2.496,6.0,438520429.0,-53435813.0,2.496,2023-12-05 16:12:38,843.0,160.0,175.60000000000002,352.0,,202.0,175.60000000000002,4.29,11.0
9784.31,2.252,6.0,438520620.0,-53435813.0,2.252,2023-12-05 16:12:39,844.0,158.0,175.79999999999995,352.0,,202.0,175.79999999999995,4.67,11.0
9786.12,2.242,6.0,438520797.0,-53435776.0,2.242,2023-12-05 16:12:40,844.0,160.0,176.0,352.0,,202.0,176.0,5.02,11.0
9788.83,2.18,5.0,438521106.0,-53435757.0,2.18,2023-12-05 16:12:41,844.0,159.0,176.20000000000005,352.0,,202.0,176.20000000000005,5.43,11.0
9790.77,2.09,6.0,438521297.0,-53435719.0,2.09,2023-12-05 16:12:42,845.0,161.0,176.39999999999998,352.0,,202.0,176.39999999999998,5.86,11.0
9792.63,2.083,7.0,438521480.0,-53435700.0,2.083,2023-12-05 16:12:43,845.0,162.0,176.60000000000002,353.0,,202.0,176.60000000000002,6.38,11.0
9794.5,2.076,7.0,438521704.0,-53435662.0,2.076,2023-12-05 16:12:44,845.0,160.0,176.79999999999995,353.0,,202.0,176.79999999999995,6.91,11.0
9796.52,2.065,7.0,438521930.0,-53435638.0,2.065,2023-12-05 16:12:45,845.0,161.0,177.20000000000005,353.0,,202.0,177.20000000000005,7.44,11.0
9798.59,2.064,7.0,438522117.0,-53435599.0,2.064,2023-12-05 16:12:46,846.0,161.0,177.39999999999998,353.0,,202.0,177.39999999999998,7.93,11.0
9800.81,2.064,7.0,438522384.0,-53435560.0,2.064,2023-12-05 16:12:47,846.0,161.0,177.60000000000002,353.0,,202.0,177.60000000000002,8.38,11.0
9802.73,2.074,7.0,438522571.0,-53435504.0,2.074,2023-12-05 16:12:48,846.0,161.0,177.79999999999995,354.0,,202.0,177.79999999999995,8.78,11.0
9804.94,2.065,7.0,438522795.0,-53435463.0,2.065,2023-12-05 16:12:49,846.0,161.0,178.0,354.0,,202.0,178.0,9.16,11.0
9807.19,2.064,7.0,438523025.0,-53435439.0,2.064,2023-12-05 16:12:50,847.0,161.0,178.39999999999998,354.0,,202.0,178.39999999999998,9.49,11.0
9808.85,2.03,7.0,438523211.0,-53435400.0,2.03,2023-12-05 16:12:51,847.0,160.0,178.60000000000002,354.0,,202.0,178.60000000000002,9.77,11.0
9810.47,1.993,7.0,438523395.0,-53435360.0,1.993,2023-12-05 16:12:52,847.0,160.0,178.79999999999995,355.0,,202.0,178.79999999999995,9.95,11.0
9812.15,1.992,6.0,438523579.0,-53435341.0,1.992,2023-12-05 16:12:53,848.0,160.0,179.0,355.0,,202.0,179.0,10.1,11.0
9813.82,1.992,6.0,438523761.0,-53435319.0,1.992,2023-12-05 16:12:54,848.0,160.0,179.20000000000005,355.0,,202.0,179.20000000000005,10.2,11.0
9815.65,1.894,6.0,438523941.0,-53435318.0,1.894,2023-12-05 16:12:55,848.0,162.0,179.60000000000002,355.0,,202.0,179.60000000000002,10.32,11.0
9817.39,1.809,6.0,438524125.0,-53435263.0,1.809,2023-12-05 16:12:56,848.0,163.0,179.79999999999995,356.0,,202.0,179.79999999999995,10.49,11.0
9818.53,1.743,6.0,438524263.0,-53435239.0,1.743,2023-12-05 16:12:57,849.0,163.0,180.0,356.0,,202.0,180.0,10.75,11.0
9820.07,1.661,6.0,438524400.0,-53435299.0,1.661,2023-12-05 16:12:58,849.0,162.0,180.39999999999998,356.0,,202.0,180.39999999999998,11.08,11.0
9821.97,1.856,6.0,438524621.0,-53435377.0,1.856,2023-12-05 16:12:59,849.0,163.0,180.60000000000002,356.0,,202.0,180.60000000000002,11.55,11.0
9823.44,1.647,6.0,438524720.0,-53435496.0,1.647,2023-12-05 16:13:00,850.0,163.0,180.79999999999995,357.0,,202.0,180.79999999999995,12.12,11.0
9824.86,1.639,5.0,438524855.0,-53435615.0,1.639,2023-12-05 16:13:01,850.0,164.0,181.20000000000005,357.0,,202.0,181.20000000000005,12.7,11.0
9826.13,1.568,5.0,438524946.0,-53435733.0,1.568,2023-12-05 16:13:02,850.0,164.0,181.39999999999998,357.0,,202.0,181.39999999999998,13.18,11.0
9827.91,1.548,5.0,438525080.0,-53435868.0,1.548,2023-12-05 16:13:03,850.0,163.0,181.60000000000002,357.0,,202.0,181.60000000000002,13.54,11.0
9829.65,1.547,5.0,438525260.0,-53435989.0,1.547,2023-12-05 16:13:04,851.0,165.0,181.79999999999995,358.0,,202.0,181.79999999999995,13.73,11.0
9831.84,1.547,5.0,438525444.0,-53436148.0,1.547,2023-12-05 16:13:05,851.0,165.0,182.0,358.0,,202.0,182.0,13.78,11.0
9833.96,1.547,5.0,438525624.0,-53436321.0,1.547,2023-12-05 16:13:06,851.0,164.0,182.20000000000005,358.0,,202.0,182.20000000000005,13.61,11.0
9836.26,1.563,5.0,438525851.0,-53436505.0,1.563,2023-12-05 16:13:07,852.0,165.0,182.39999999999998,358.0,,202.0,182.39999999999998,13.28,11.0
9837.84,2.262,5.0,438525990.0,-53436626.0,2.262,2023-12-05 16:13:08,852.0,166.0,182.60000000000002,359.0,,202.0,182.60000000000002,12.65,11.0
9839.78,2.065,5.0,438526126.0,-53436819.0,2.065,2023-12-05 16:13:09,852.0,166.0,182.60000000000002,359.0,,202.0,182.60000000000002,11.76,11.0
9841.65,1.895,5.0,438526220.0,-53437019.0,1.895,2023-12-05 16:13:10,852.0,168.0,182.79999999999995,359.0,,202.0,182.79999999999995,10.67,11.0
9843.41,1.785,5.0,438526354.0,-53437218.0,1.785,2023-12-05 16:13:11,853.0,168.0,183.0,359.0,,202.0,183.0,9.52,11.0
9845.26,1.865,4.0,438526447.0,-53437431.0,1.865,2023-12-05 16:13:12,853.0,168.0,183.20000000000005,359.0,,202.0,183.20000000000005,8.59,11.0
9847.28,1.972,4.0,438526538.0,-53437671.0,1.972,2023-12-05 16:13:13,853.0,166.0,183.39999999999998,359.0,,202.0,183.39999999999998,7.95,11.0
9849.03,1.783,4.0,438526587.0,-53437888.0,1.783,2023-12-05 16:13:14,854.0,168.0,183.60000000000002,360.0,,202.0,183.60000000000002,7.65,11.0
9851.62,1.742,4.0,438526675.0,-53438223.0,1.742,2023-12-05 16:13:15,854.0,168.0,183.60000000000002,360.0,,202.0,183.60000000000002,7.62,11.0
9853.31,1.723,4.0,438526680.0,-53438446.0,1.723,2023-12-05 16:13:16,854.0,168.0,183.79999999999995,360.0,,202.0,183.79999999999995,7.72,11.0
9855.57,1.722,4.0,438526637.0,-53438743.0,1.722,2023-12-05 16:13:17,855.0,167.0,183.79999999999995,360.0,,202.0,183.79999999999995,7.76,11.0
9858.28,2.304,4.0,438526549.0,-53439097.0,2.304,2023-12-05 16:13:18,855.0,166.0,183.79999999999995,360.0,,202.0,183.79999999999995,7.45,11.0
9862.18,3.074,4.0,438526458.0,-53439606.0,3.074,2023-12-05 16:13:19,855.0,167.0,183.79999999999995,360.0,,202.0,183.79999999999995,6.71,11.0
9865.53,3.434,5.0,438526410.0,-53440044.0,3.434,2023-12-05 16:13:20,855.0,166.0,183.60000000000002,360.0,,202.0,183.60000000000002,5.29,11.0
9870.11,4.343,5.0,438526364.0,-53440652.0,4.343,2023-12-05 16:13:21,856.0,165.0,183.39999999999998,360.0,,202.0,183.39999999999998,3.16,11.0
9876.3,4.888,5.0,438526319.0,-53441478.0,4.888,2023-12-05 16:13:22,856.0,165.0,183.20000000000005,360.0,,202.0,183.20000000000005,0.24,11.0
9880.72,5.248,5.0,438526359.0,-53442065.0,5.248,2023-12-05 16:13:23,856.0,164.0,183.0,360.0,,202.0,183.0,-1.4,11.0
9887.02,5.269,5.0,438526362.0,-53442904.0,5.269,2023-12-05 16:13:24,857.0,163.0,182.79999999999995,360.0,,202.0,182.79999999999995,-2.73,11.0
9891.11,5.053,5.0,438526404.0,-53443453.0,5.053,2023-12-05 16:13:25,857.0,162.0,182.60000000000002,360.0,,203.0,182.60000000000002,-3.38,11.0
9895.71,4.612,5.0,438526407.0,-53444065.0,4.612,2023-12-05 16:13:26,857.0,160.0,182.60000000000002,360.0,,203.0,182.60000000000002,-3.51,11.0
9900.18,4.41,5.0,438526407.0,-53444664.0,4.41,2023-12-05 16:13:27,857.0,158.0,182.60000000000002,360.0,,203.0,182.60000000000002,-3.32,11.0
9904.67,3.947,5.0,438526407.0,-53445264.0,3.947,2023-12-05 16:13:28,858.0,159.0,182.60000000000002,360.0,,203.0,182.60000000000002,-2.9,11.0
9907.73,3.281,5.0,438526449.0,-53445671.0,3.281,2023-12-05 16:13:29,858.0,159.0,182.79999999999995,360.0,,203.0,182.79999999999995,-2.27,11.0
9910.09,2.915,5.0,438526496.0,-53445980.0,2.915,2023-12-05 16:13:30,858.0,158.0,182.79999999999995,360.0,,203.0,182.79999999999995,-1.54,11.0
9913.12,2.755,4.0,438526540.0,-53446376.0,2.755,2023-12-05 16:13:31,859.0,156.0,183.0,360.0,,203.0,183.0,-0.14,11.0
9915.97,2.705,5.0,438526587.0,-53446750.0,2.705,2023-12-05 16:13:32,859.0,156.0,183.20000000000005,360.0,,203.0,183.20000000000005,0.0,11.0
9918.4,2.572,5.0,438526632.0,-53447071.0,2.572,2023-12-05 16:13:33,859.0,161.0,183.39999999999998,361.0,,203.0,183.39999999999998,1.15,11.0
9920.8,2.878,5.0,438526678.0,-53447388.0,2.878,2023-12-05 16:13:34,859.0,160.0,183.60000000000002,361.0,,203.0,183.60000000000002,2.22,11.0
9923.08,2.75,5.0,438526723.0,-53447692.0,2.75,2023-12-05 16:13:35,860.0,160.0,183.79999999999995,361.0,,203.0,183.79999999999995,3.27,11.0
9925.31,2.705,5.0,438526726.0,-53447986.0,2.705,2023-12-05 16:13:36,860.0,160.0,183.79999999999995,361.0,,203.0,183.79999999999995,4.23,11.0
9927.5,2.575,5.0,438526767.0,-53448281.0,2.575,2023-12-05 16:13:37,860.0,158.0,184.0,361.0,,203.0,184.0,4.94,11.0
9929.75,2.42,5.0,438526771.0,-53448579.0,2.42,2023-12-05 16:13:38,860.0,158.0,184.20000000000005,361.0,,203.0,184.20000000000005,5.4,11.0
9931.6,2.373,5.0,438526729.0,-53448821.0,2.373,2023-12-05 16:13:39,861.0,161.0,184.39999999999998,362.0,,203.0,184.39999999999998,5.65,11.0
9934.0,2.344,5.0,438526684.0,-53449133.0,2.344,2023-12-05 16:13:40,861.0,163.0,184.60000000000002,362.0,,203.0,184.60000000000002,5.79,11.0
9935.95,2.272,5.0,438526637.0,-53449388.0,2.272,2023-12-05 16:13:41,861.0,164.0,184.79999999999995,362.0,,203.0,184.79999999999995,5.93,11.0
9938.33,2.269,5.0,438526591.0,-53449703.0,2.269,2023-12-05 16:13:42,862.0,166.0,184.79999999999995,362.0,,203.0,184.79999999999995,6.0,11.0
9940.55,2.269,5.0,438526589.0,-53449999.0,2.269,2023-12-05 16:13:43,862.0,168.0,185.0,362.0,,203.0,185.0,6.01,11.0
9942.81,2.269,5.0,438526589.0,-53450302.0,2.269,2023-12-05 16:13:44,862.0,165.0,185.39999999999998,362.0,,203.0,185.39999999999998,6.14,11.0
9945.47,2.269,5.0,438526546.0,-53450651.0,2.269,2023-12-05 16:13:45,863.0,163.0,185.60000000000002,363.0,,203.0,185.60000000000002,6.46,11.0
9947.61,2.269,5.0,438526500.0,-53450933.0,2.269,2023-12-05 16:13:46,863.0,162.0,185.79999999999995,363.0,,203.0,185.79999999999995,6.98,11.0
9949.55,2.224,5.0,438526455.0,-53451174.0,2.224,2023-12-05 16:13:47,863.0,162.0,186.20000000000005,363.0,,203.0,186.20000000000005,7.58,11.0
9951.35,2.222,5.0,438526366.0,-53451396.0,2.222,2023-12-05 16:13:48,863.0,163.0,186.39999999999998,363.0,,203.0,186.39999999999998,8.29,11.0
9953.43,2.23,5.0,438526362.0,-53451672.0,2.23,2023-12-05 16:13:49,864.0,161.0,186.79999999999995,364.0,,203.0,186.79999999999995,9.03,11.0
9956.09,2.249,5.0,438526318.0,-53452027.0,2.249,2023-12-05 16:13:50,864.0,162.0,187.0,364.0,,203.0,187.0,9.88,11.0
9958.37,2.269,5.0,438526273.0,-53452326.0,2.269,2023-12-05 16:13:51,864.0,164.0,187.39999999999998,364.0,,203.0,187.39999999999998,10.67,11.0
9960.54,2.259,5.0,438526227.0,-53452606.0,2.259,2023-12-05 16:13:52,865.0,164.0,187.60000000000002,365.0,,203.0,187.60000000000002,11.17,11.0
9962.92,2.35,5.0,438526225.0,-53452923.0,2.35,2023-12-05 16:13:53,865.0,165.0,187.79999999999995,365.0,,203.0,187.79999999999995,11.23,11.0
9965.01,2.281,5.0,438526225.0,-53453203.0,2.281,2023-12-05 16:13:54,865.0,166.0,188.0,365.0,,203.0,188.0,10.97,11.0
9967.41,2.365,5.0,438526181.0,-53453521.0,2.365,2023-12-05 16:13:55,865.0,167.0,188.0,365.0,,203.0,188.0,10.43,11.0
9970.3,2.808,5.0,438526093.0,-53453892.0,2.808,2023-12-05 16:13:56,866.0,166.0,188.20000000000005,365.0,,203.0,188.20000000000005,9.62,11.0
9972.5,2.895,5.0,438526045.0,-53454176.0,2.895,2023-12-05 16:13:57,866.0,164.0,188.20000000000005,366.0,,203.0,188.20000000000005,8.45,11.0
9975.43,2.385,4.0,438525913.0,-53454530.0,2.385,2023-12-05 16:13:58,866.0,162.0,188.20000000000005,366.0,,203.0,188.20000000000005,7.05,11.0
9978.92,2.388,4.0,438525733.0,-53454964.0,2.388,2023-12-05 16:13:59,867.0,160.0,188.39999999999998,366.0,,203.0,188.39999999999998,5.62,11.0
9981.93,2.53,4.0,438525594.0,-53455328.0,2.53,2023-12-05 16:14:00,867.0,159.0,188.39999999999998,366.0,,203.0,188.39999999999998,4.41,11.0
9984.98,2.6,4.0,438525458.0,-53455685.0,2.6,2023-12-05 16:14:01,867.0,159.0,188.39999999999998,366.0,,203.0,188.39999999999998,3.52,11.0
9988.05,3.045,5.0,438525277.0,-53456044.0,3.045,2023-12-05 16:14:02,867.0,161.0,188.39999999999998,366.0,,203.0,188.39999999999998,2.86,11.0
9990.62,3.07,5.0,438525139.0,-53456325.0,3.07,2023-12-05 16:14:03,868.0,165.0,188.39999999999998,366.0,,203.0,188.39999999999998,2.35,11.0
9993.94,3.268,5.0,438524916.0,-53456675.0,3.268,2023-12-05 16:14:04,868.0,166.0,188.39999999999998,366.0,,203.0,188.39999999999998,1.91,11.0
9998.18,3.335,5.0,438524646.0,-53457129.0,3.335,2023-12-05 16:14:05,868.0,167.0,188.20000000000005,366.0,,203.0,188.20000000000005,1.43,11.0
10001.54,3.76,5.0,438524370.0,-53457436.0,3.76,2023-12-05 16:14:06,869.0,165.0,188.0,366.0,,203.0,188.0,0.21,11.0
10005.77,4.096,5.0,438524099.0,-53457866.0,4.096,2023-12-05 16:14:07,869.0,166.0,187.79999999999995,366.0,,203.0,187.79999999999995,0.0,11.0
10011.42,4.711,5.0,438523783.0,-53458514.0,4.711,2023-12-05 16:14:08,869.0,166.0,187.60000000000002,366.0,,203.0,187.60000000000002,-1.09,11.0
10016.18,4.742,5.0,438523506.0,-53459058.0,4.742,2023-12-05 16:14:09,869.0,164.0,187.20000000000005,366.0,,203.0,187.20000000000005,-2.23,11.0
10020.73,4.358,5.0,438523233.0,-53459555.0,4.358,2023-12-05 16:14:10,870.0,164.0,186.79999999999995,366.0,,204.0,186.79999999999995,-3.36,11.0
10025.47,4.391,5.0,438522961.0,-53460091.0,4.391,2023-12-05 16:14:11,870.0,164.0,186.20000000000005,366.0,,204.0,186.20000000000005,-4.45,11.0
10029.99,4.977,5.0,438522646.0,-53460570.0,4.977,2023-12-05 16:14:12,870.0,163.0,185.60000000000002,366.0,,204.0,185.60000000000002,-5.55,11.0
10035.73,5.521,5.0,438522283.0,-53461156.0,5.521,2023-12-05 16:14:13,871.0,162.0,184.79999999999995,366.0,,205.0,184.79999999999995,-6.76,11.0
10042.96,5.98,5.0,438521701.0,-53461816.0,5.98,2023-12-05 16:14:14,871.0,161.0,184.0,366.0,,205.0,184.0,-8.11,11.0
10049.07,6.0,5.0,438521152.0,-53462280.0,6.0,2023-12-05 16:14:15,871.0,159.0,183.20000000000005,366.0,,206.0,183.20000000000005,-9.45,11.0
10054.3,6.364,6.0,438520693.0,-53462681.0,6.364,2023-12-05 16:14:16,871.0,158.0,182.39999999999998,366.0,,207.0,182.39999999999998,-10.61,11.0
10061.61,6.381,6.0,438520063.0,-53463232.0,6.381,2023-12-05 16:14:17,872.0,158.0,181.79999999999995,366.0,,208.0,181.79999999999995,-11.31,11.0
10067.26,5.637,6.0,438519513.0,-53463615.0,5.637,2023-12-05 16:14:18,872.0,158.0,181.20000000000005,366.0,,208.0,181.20000000000005,-11.45,11.0
10072.9,5.566,6.0,438519012.0,-53464012.0,5.566,2023-12-05 16:14:19,872.0,158.0,180.60000000000002,366.0,,209.0,180.60000000000002,-11.16,11.0
10078.39,5.564,5.0,438518553.0,-53464471.0,5.564,2023-12-05 16:14:20,873.0,156.0,180.0,366.0,,210.0,180.0,-10.66,11.0
10082.85,5.6,5.0,438518236.0,-53464916.0,5.6,2023-12-05 16:14:21,873.0,157.0,179.39999999999998,366.0,,210.0,179.39999999999998,-10.21,11.0
10089.36,5.979,5.0,438517870.0,-53465662.0,5.979,2023-12-05 16:14:22,873.0,156.0,178.60000000000002,366.0,,211.0,178.60000000000002,-9.86,11.0
10097.34,6.628,5.0,438517547.0,-53466652.0,6.628,2023-12-05 16:14:23,873.0,155.0,178.0,366.0,,212.0,178.0,-9.67,11.0
10103.21,6.976,5.0,438517402.0,-53467414.0,6.976,2023-12-05 16:14:24,874.0,155.0,177.39999999999998,366.0,,212.0,177.39999999999998,-9.59,11.0
10110.76,7.239,5.0,438517352.0,-53468423.0,7.239,2023-12-05 16:14:25,874.0,154.0,176.79999999999995,366.0,,213.0,176.79999999999995,-9.5,11.0
10118.77,7.825,5.0,438517307.0,-53469488.0,7.825,2023-12-05 16:14:26,874.0,153.0,176.20000000000005,366.0,,213.0,176.20000000000005,-9.33,11.0
10126.4,7.853,5.0,438517218.0,-53470506.0,7.853,2023-12-05 16:14:27,874.0,152.0,175.60000000000002,366.0,,214.0,175.60000000000002,-9.03,11.0
10134.88,7.242,5.0,438516996.0,-53471599.0,7.242,2023-12-05 16:14:28,875.0,152.0,174.79999999999995,366.0,,215.0,174.79999999999995,-8.64,11.0
10141.02,7.001,5.0,438516682.0,-53472333.0,7.001,2023-12-05 16:14:29,875.0,151.0,174.0,366.0,,215.0,174.0,-8.31,11.0
10148.82,7.203,6.0,438516278.0,-53473252.0,7.203,2023-12-05 16:14:30,875.0,151.0,173.20000000000005,366.0,,216.0,173.20000000000005,-8.1,11.0
10158.22,7.248,6.0,438515823.0,-53474363.0,7.248,2023-12-05 16:14:31,875.0,151.0,172.39999999999998,366.0,,217.0,172.39999999999998,-8.15,11.0
10165.83,7.25,5.0,438515499.0,-53475286.0,7.25,2023-12-05 16:14:32,876.0,151.0,171.60000000000002,366.0,,218.0,171.60000000000002,-8.39,11.0
10171.86,7.356,5.0,438515180.0,-53476008.0,7.356,2023-12-05 16:14:33,876.0,152.0,170.79999999999995,366.0,,218.0,170.79999999999995,-8.74,11.0
10179.23,7.582,5.0,438514818.0,-53476877.0,7.582,2023-12-05 16:14:34,876.0,152.0,170.0,366.0,,219.0,170.0,-9.09,11.0
10186.99,7.683,5.0,438514407.0,-53477760.0,7.683,2023-12-05 16:14:35,876.0,151.0,169.0,366.0,,220.0,169.0,-9.41,11.0
10195.12,7.959,6.0,438513871.0,-53478627.0,7.959,2023-12-05 16:14:36,877.0,151.0,168.0,366.0,,221.0,168.0,-9.68,11.0
10205.94,8.744,6.0,438513149.0,-53479752.0,8.744,2023-12-05 16:14:37,877.0,151.0,166.79999999999995,366.0,,222.0,166.79999999999995,-9.93,11.0
10215.63,9.596,6.0,438512507.0,-53480792.0,9.596,2023-12-05 16:14:38,877.0,151.0,165.79999999999995,366.0,,223.0,165.79999999999995,-10.24,11.0
10225.08,9.631,6.0,438511875.0,-53481777.0,9.631,2023-12-05 16:14:39,877.0,148.0,164.60000000000002,366.0,,224.0,164.60000000000002,-10.55,11.0
10233.93,8.925,6.0,438511280.0,-53482718.0,8.925,2023-12-05 16:14:40,878.0,146.0,163.60000000000002,366.0,,225.0,163.60000000000002,-10.76,11.0
10242.12,8.013,6.0,438510773.0,-53483601.0,8.013,2023-12-05 16:14:41,878.0,148.0,162.79999999999995,366.0,,226.0,162.79999999999995,-10.79,11.0
10249.58,7.635,6.0,438510230.0,-53484340.0,7.635,2023-12-05 16:14:42,878.0,148.0,161.79999999999995,366.0,,227.0,161.79999999999995,-10.67,11.0
10256.59,6.862,6.0,438509684.0,-53484997.0,6.862,2023-12-05 16:14:43,878.0,147.0,161.0,366.0,,228.0,161.0,-10.45,11.0
10262.97,6.762,7.0,438509183.0,-53485558.0,6.762,2023-12-05 16:14:44,879.0,147.0,160.20000000000005,366.0,,229.0,160.20000000000005,-10.22,11.0
10267.35,5.683,7.0,438508811.0,-53485927.0,5.683,2023-12-05 16:14:45,879.0,149.0,159.39999999999998,366.0,,230.0,159.39999999999998,-10.07,11.0
10274.16,5.631,7.0,438508230.0,-53486475.0,5.631,2023-12-05 16:14:46,879.0,149.0,158.60000000000002,366.0,,231.0,158.60000000000002,-10.06,11.0
10280.2,5.949,6.0,438507725.0,-53486957.0,5.949,2023-12-05 16:14:47,879.0,150.0,158.0,366.0,,231.0,158.0,-10.21,11.0
