cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,power,altitude,enhanced_altitude,temperature,ascent,descent,grade,left_right_balance
0,298,5568.06,1.894,4,187,438383879,-53291184,1.894,2024-04-09 14:59:42,,0.0,228.60000000000002,228.60000000000002,23.0,195.0,11.0,14.05,162.0
0,298,5570.9,2.457,4,185,438384148,-53291031,2.457,2024-04-09 14:59:43,,0.0,228.60000000000002,228.60000000000002,23.0,196.0,11.0,12.39,163.0
0,298,5574.06,2.988,4,185,438384466,-53290850,2.988,2024-04-09 14:59:44,,0.0,228.39999999999998,228.39999999999998,23.0,196.0,11.0,9.84,164.0
0,298,5577.55,3.32,4,184,438384806,-53290699,3.32,2024-04-09 14:59:45,,0.0,228.20000000000005,228.20000000000005,23.0,196.0,11.0,6.61,165.0
0,298,5581.54,3.741,5,185,438385190,-53290505,3.741,2024-04-09 14:59:46,,0.0,228.0,228.0,23.0,196.0,12.0,3.19,167.0
0,298,5585.78,4.146,5,184,438385600,-53290228,4.146,2024-04-09 14:59:47,,0.0,227.79999999999995,227.79999999999995,23.0,196.0,12.0,0.57,168.0
0,298,5590.3,4.411,4,182,438386032,-53289918,4.411,2024-04-09 14:59:48,,0.0,227.60000000000002,227.60000000000002,23.0,196.0,12.0,-2.21,169.0
0,298,5595.05,4.604,4,181,438386486,-53289610,4.604,2024-04-09 14:59:49,,0.0,227.20000000000005,227.20000000000005,23.0,196.0,12.0,-4.03,170.0
0,298,5599.88,4.75,4,180,438386940,-53289323,4.75,2024-04-09 14:59:50,,0.0,226.79999999999995,226.79999999999995,23.0,196.0,12.0,-5.04,172.0
0,298,5604.81,4.569,4,177,438387416,-53289062,4.569,2024-04-09 14:59:51,,0.0,226.39999999999998,226.39999999999998,23.0,196.0,13.0,-5.58,173.0
0,298,5609.74,4.411,4,176,438387916,-53288870,4.411,2024-04-09 14:59:52,,0.0,226.0,226.0,23.0,196.0,13.0,-5.89,174.0
0,298,5614.78,4.822,5,177,438388456,-53288831,4.822,2024-04-09 14:59:53,,0.0,225.60000000000002,225.60000000000002,23.0,196.0,13.0,-6.16,175.0
0,298,5620.14,5.242,5,174,438389028,-53288954,5.242,2024-04-09 14:59:54,,0.0,225.20000000000005,225.20000000000005,23.0,196.0,14.0,-6.59,177.0
0,298,5625.44,5.157,5,173,438389575,-53289061,5.157,2024-04-09 14:59:55,,0.0,225.0,225.0,23.0,196.0,14.0,-7.0,178.0
31,298,5629.92,5.027,5,174,438390060,-53289009,5.027,2024-04-09 14:59:56,,0.0,224.79999999999995,224.79999999999995,23.0,196.0,15.0,-7.12,179.0
122,298,5633.27,4.061,5,172,438390387,-53288833,4.061,2024-04-09 14:59:57,,7.0,224.79999999999995,224.79999999999995,23.0,196.0,15.0,-6.75,180.0
92,298,5635.72,2.702,5,173,438390573,-53288615,2.702,2024-04-09 14:59:58,,59.0,225.0,225.0,23.0,196.0,15.0,-5.91,178.0
76,298,5637.64,2.102,5,173,438390668,-53288396,2.102,2024-04-09 14:59:59,,160.0,225.20000000000005,225.20000000000005,23.0,196.0,15.0,-4.73,171.0
74,299,5639.33,1.723,5,171,438390755,-53288195,1.723,2024-04-09 15:00:00,,259.0,225.20000000000005,225.20000000000005,23.0,196.0,15.0,-3.38,180.0
88,299,5640.96,1.693,5,173,438390891,-53288034,1.693,2024-04-09 15:00:01,,272.0,225.39999999999998,225.39999999999998,23.0,196.0,15.0,-2.0,179.0
86,299,5642.61,1.663,5,173,438391007,-53287877,1.663,2024-04-09 15:00:02,,240.0,225.60000000000002,225.60000000000002,23.0,196.0,15.0,-0.43,183.0
81,299,5644.41,1.691,5,173,438391119,-53287697,1.691,2024-04-09 15:00:03,,219.0,225.60000000000002,225.60000000000002,23.0,196.0,15.0,1.11,171.0
76,300,5646.15,1.723,5,172,438391255,-53287564,1.723,2024-04-09 15:00:04,,208.0,225.79999999999995,225.79999999999995,23.0,196.0,15.0,2.76,171.0
82,300,5647.68,1.693,5,172,438391412,-53287521,1.693,2024-04-09 15:00:05,,168.0,226.0,226.0,23.0,196.0,15.0,4.47,147.0
81,300,5649.43,1.667,5,172,438391615,-53287521,1.667,2024-04-09 15:00:06,,103.0,226.0,226.0,23.0,196.0,15.0,5.87,210.0
0,300,5651.8,2.015,5,170,438391884,-53287492,2.015,2024-04-09 15:00:07,,0.0,225.79999999999995,225.79999999999995,23.0,197.0,15.0,6.3,208.0
0,300,5655.0,2.792,5,171,438392223,-53287404,2.792,2024-04-09 15:00:08,,0.0,225.79999999999995,225.79999999999995,23.0,197.0,15.0,5.73,203.0
0,300,5658.29,3.222,5,171,438392567,-53287284,3.222,2024-04-09 15:00:09,,0.0,225.79999999999995,225.79999999999995,23.0,197.0,15.0,4.52,198.0
98,300,5661.31,2.959,5,169,438392864,-53287158,2.959,2024-04-09 15:00:10,,3.0,226.0,226.0,23.0,197.0,15.0,3.17,194.0
85,300,5663.88,2.301,5,169,438393117,-53287057,2.301,2024-04-09 15:00:11,,178.0,226.20000000000005,226.20000000000005,23.0,197.0,15.0,2.12,177.0
75,301,5665.9,1.864,5,169,438393324,-53286990,1.864,2024-04-09 15:00:12,,364.0,226.39999999999998,226.39999999999998,23.0,197.0,15.0,1.61,172.0
81,301,5667.9,1.858,5,171,438393526,-53286918,1.858,2024-04-09 15:00:13,,367.0,226.39999999999998,226.39999999999998,23.0,197.0,15.0,1.68,174.0
83,301,5669.97,1.901,4,170,438393754,-53286866,1.901,2024-04-09 15:00:14,,319.0,226.60000000000002,226.60000000000002,23.0,197.0,15.0,2.22,176.0
84,302,5672.03,1.946,5,171,438393982,-53286854,1.946,2024-04-09 15:00:15,,306.0,227.0,227.0,23.0,197.0,15.0,3.16,176.0
83,302,5674.06,2.078,5,169,438394189,-53286866,2.078,2024-04-09 15:00:16,,340.0,227.20000000000005,227.20000000000005,23.0,197.0,15.0,4.46,179.0
70,302,5676.02,2.161,5,169,438394391,-53286848,2.161,2024-04-09 15:00:17,,318.0,227.39999999999998,227.39999999999998,23.0,198.0,15.0,6.0,158.0
78,302,5677.8,2.064,5,171,438394578,-53286762,2.064,2024-04-09 15:00:18,,199.0,227.60000000000002,227.60000000000002,23.0,198.0,15.0,7.6,174.0
80,303,5679.55,1.963,5,171,438394714,-53286594,1.963,2024-04-09 15:00:19,,135.0,227.79999999999995,227.79999999999995,23.0,198.0,15.0,8.79,181.0
80,303,5681.41,1.917,5,169,438394851,-53286406,1.917,2024-04-09 15:00:20,,148.0,227.79999999999995,227.79999999999995,23.0,198.0,15.0,9.27,176.0
78,303,5683.21,1.917,5,169,438394987,-53286255,1.917,2024-04-09 15:00:21,,170.0,228.0,228.0,23.0,199.0,15.0,9.18,171.0
86,303,5684.99,1.917,5,170,438395145,-53286143,1.917,2024-04-09 15:00:22,,163.0,228.20000000000005,228.20000000000005,23.0,199.0,15.0,8.73,175.0
79,303,5686.75,1.917,5,170,438395327,-53286069,1.917,2024-04-09 15:00:23,,172.0,228.20000000000005,228.20000000000005,23.0,199.0,15.0,8.13,169.0
71,303,5688.51,1.858,5,169,438395508,-53286040,1.858,2024-04-09 15:00:24,,192.0,228.39999999999998,228.39999999999998,23.0,199.0,15.0,7.48,180.0
72,304,5690.28,1.779,5,169,438395690,-53286030,1.779,2024-04-09 15:00:25,,194.0,228.39999999999998,228.39999999999998,23.0,199.0,15.0,6.85,159.0
0,304,5692.11,1.752,5,169,438395892,-53286030,1.752,2024-04-09 15:00:26,,0.0,228.60000000000002,228.60000000000002,23.0,199.0,15.0,6.26,164.0
0,304,5693.98,1.731,5,168,438396100,-53286030,1.731,2024-04-09 15:00:27,,0.0,228.60000000000002,228.60000000000002,22.0,199.0,15.0,5.72,177.0
87,304,5695.73,1.731,5,166,438396282,-53286020,1.731,2024-04-09 15:00:28,,15.0,228.60000000000002,228.60000000000002,22.0,199.0,15.0,5.15,190.0
101,304,5697.85,1.914,5,168,438396504,-53285982,1.914,2024-04-09 15:00:29,,51.0,228.60000000000002,228.60000000000002,22.0,199.0,15.0,4.48,187.0
87,304,5700.44,2.294,5,167,438396777,-53285887,2.294,2024-04-09 15:00:30,,132.0,228.79999999999995,228.79999999999995,22.0,199.0,15.0,3.83,178.0
88,304,5703.12,2.503,5,166,438397031,-53285737,2.503,2024-04-09 15:00:31,,394.0,229.0,229.0,22.0,199.0,15.0,3.41,178.0
80,305,5705.54,2.435,5,166,438397279,-53285613,2.435,2024-04-09 15:00:32,,602.0,229.20000000000005,229.20000000000005,22.0,200.0,15.0,3.45,172.0
77,306,5707.82,2.295,5,167,438397532,-53285551,2.295,2024-04-09 15:00:33,,647.0,229.60000000000002,229.60000000000002,22.0,200.0,15.0,4.03,175.0
73,306,5709.98,2.193,5,169,438397759,-53285548,2.193,2024-04-09 15:00:34,,586.0,229.79999999999995,229.79999999999995,22.0,200.0,15.0,5.12,179.0
73,307,5711.88,2.119,5,170,438397967,-53285598,2.119,2024-04-09 15:00:35,,451.0,230.20000000000005,230.20000000000005,22.0,200.0,15.0,6.45,162.0
0,307,5713.73,2.119,5,168,438398149,-53285676,2.119,2024-04-09 15:00:36,,0.0,230.39999999999998,230.39999999999998,22.0,201.0,15.0,7.74,165.0
0,307,5715.73,2.119,5,169,438398331,-53285776,2.119,2024-04-09 15:00:37,,0.0,230.39999999999998,230.39999999999998,22.0,201.0,15.0,8.75,173.0
80,307,5717.67,2.119,5,169,438398513,-53285886,2.119,2024-04-09 15:00:38,,80.0,230.60000000000002,230.60000000000002,22.0,201.0,15.0,9.41,180.0
73,307,5719.48,2.027,5,170,438398695,-53286005,2.027,2024-04-09 15:00:39,,149.0,230.79999999999995,230.79999999999995,22.0,201.0,15.0,9.62,168.0
78,307,5721.23,1.908,5,171,438398877,-53286106,1.908,2024-04-09 15:00:40,,156.0,231.0,231.0,22.0,201.0,15.0,9.37,181.0
72,307,5723.05,1.897,5,172,438399059,-53286204,1.897,2024-04-09 15:00:41,,151.0,231.0,231.0,22.0,202.0,15.0,8.71,187.0
51,308,5725.16,1.948,4,171,438399241,-53286360,1.948,2024-04-09 15:00:42,,141.0,231.0,231.0,22.0,202.0,15.0,7.83,186.0
0,308,5727.89,2.405,4,172,438399444,-53286603,2.405,2024-04-09 15:00:43,,0.0,231.0,231.0,22.0,202.0,15.0,6.66,181.0
0,308,5731.13,2.881,5,172,438399693,-53286892,2.881,2024-04-09 15:00:44,,0.0,231.0,231.0,22.0,202.0,15.0,5.3,176.0
100,308,5734.03,2.997,4,173,438399966,-53287098,2.997,2024-04-09 15:00:45,,349.0,231.0,231.0,22.0,202.0,15.0,3.99,172.0
97,309,5736.35,2.948,4,172,438400217,-53287188,2.948,2024-04-09 15:00:46,,651.0,231.39999999999998,231.39999999999998,23.0,202.0,15.0,3.06,173.0
82,309,5738.59,2.615,5,173,438400444,-53287212,2.615,2024-04-09 15:00:47,,631.0,231.60000000000002,231.60000000000002,23.0,202.0,15.0,2.65,177.0
85,310,5740.65,2.329,5,175,438400650,-53287184,2.329,2024-04-09 15:00:48,,483.0,231.79999999999995,231.79999999999995,23.0,202.0,15.0,2.8,175.0
85,310,5742.6,2.125,5,177,438400853,-53287162,2.125,2024-04-09 15:00:49,,385.0,232.20000000000005,232.20000000000005,23.0,202.0,15.0,3.47,173.0
85,310,5744.57,2.06,5,176,438401082,-53287144,2.06,2024-04-09 15:00:50,,355.0,232.39999999999998,232.39999999999998,23.0,203.0,15.0,4.51,185.0
68,311,5746.45,2.008,5,176,438401289,-53287094,2.008,2024-04-09 15:00:51,,323.0,232.79999999999995,232.79999999999995,23.0,203.0,15.0,5.85,166.0
83,311,5748.34,1.996,5,176,438401471,-53287070,1.996,2024-04-09 15:00:52,,301.0,233.0,233.0,23.0,203.0,15.0,7.44,174.0
87,311,5750.28,1.943,5,177,438401674,-53287072,1.943,2024-04-09 15:00:53,,295.0,233.20000000000005,233.20000000000005,23.0,204.0,15.0,8.97,173.0
84,312,5752.32,1.897,5,177,438401902,-53287052,1.897,2024-04-09 15:00:54,,342.0,233.60000000000002,233.60000000000002,23.0,204.0,15.0,10.27,186.0
70,312,5754.39,1.89,5,176,438402129,-53287007,1.89,2024-04-09 15:00:55,,412.0,233.79999999999995,233.79999999999995,23.0,204.0,15.0,11.28,172.0
77,313,5756.35,1.876,5,176,438402335,-53286927,1.876,2024-04-09 15:00:56,,414.0,234.20000000000005,234.20000000000005,23.0,204.0,15.0,12.04,179.0
76,313,5758.14,1.862,5,177,438402517,-53286840,1.862,2024-04-09 15:00:57,,361.0,234.39999999999998,234.39999999999998,23.0,205.0,15.0,12.53,178.0
77,313,5759.83,1.835,5,177,438402658,-53286722,1.835,2024-04-09 15:00:58,,299.0,234.60000000000002,234.60000000000002,23.0,205.0,15.0,12.73,178.0
78,313,5761.49,1.81,5,178,438402791,-53286583,1.81,2024-04-09 15:00:59,,280.0,235.0,235.0,23.0,205.0,15.0,12.81,178.0
78,314,5763.33,1.802,4,178,438402973,-53286454,1.802,2024-04-09 15:01:00,,276.0,235.20000000000005,235.20000000000005,23.0,206.0,15.0,12.8,172.0
75,314,5765.12,1.797,4,178,438403134,-53286342,1.797,2024-04-09 15:01:01,,260.0,235.39999999999998,235.39999999999998,23.0,206.0,15.0,12.68,180.0
72,314,5766.81,1.788,4,177,438403292,-53286260,1.788,2024-04-09 15:01:02,,254.0,235.60000000000002,235.60000000000002,23.0,206.0,15.0,12.46,178.0
78,315,5768.6,1.778,5,177,438403495,-53286211,1.778,2024-04-09 15:01:03,,291.0,235.79999999999995,235.79999999999995,23.0,206.0,15.0,12.18,173.0
72,315,5770.46,1.769,5,178,438403702,-53286190,1.769,2024-04-09 15:01:04,,355.0,236.0,236.0,23.0,206.0,15.0,11.96,180.0
81,315,5772.31,1.758,5,176,438403883,-53286190,1.758,2024-04-09 15:01:05,,379.0,236.39999999999998,236.39999999999998,23.0,207.0,15.0,11.84,169.0
76,316,5774.15,1.767,5,177,438404066,-53286234,1.767,2024-04-09 15:01:06,,363.0,236.60000000000002,236.60000000000002,23.0,207.0,15.0,11.85,177.0
76,316,5775.71,1.778,5,178,438404227,-53286323,1.778,2024-04-09 15:01:07,,318.0,236.79999999999995,236.79999999999995,23.0,207.0,15.0,11.99,180.0
72,316,5777.04,1.778,5,178,438404362,-53286402,1.778,2024-04-09 15:01:08,,302.0,237.20000000000005,237.20000000000005,23.0,207.0,15.0,12.16,174.0
76,317,5778.56,1.787,5,177,438404499,-53286491,1.787,2024-04-09 15:01:09,,294.0,237.39999999999998,237.39999999999998,23.0,208.0,15.0,12.35,173.0
77,317,5780.29,1.797,5,175,438404657,-53286584,1.797,2024-04-09 15:01:10,,269.0,237.60000000000002,237.60000000000002,23.0,208.0,15.0,12.47,176.0
82,317,5782.15,1.801,4,177,438404860,-53286672,1.801,2024-04-09 15:01:11,,267.0,237.79999999999995,237.79999999999995,23.0,208.0,15.0,12.44,175.0
79,317,5784.04,1.806,4,176,438405066,-53286760,1.806,2024-04-09 15:01:12,,301.0,238.0,238.0,23.0,208.0,15.0,12.21,184.0
79,318,5785.85,1.806,4,176,438405248,-53286814,1.806,2024-04-09 15:01:13,,330.0,238.20000000000005,238.20000000000005,23.0,209.0,15.0,11.94,171.0
75,318,5787.61,1.747,5,174,438405430,-53286827,1.747,2024-04-09 15:01:14,,307.0,238.39999999999998,238.39999999999998,23.0,209.0,15.0,11.66,173.0
70,318,5789.19,1.675,5,174,438405591,-53286827,1.675,2024-04-09 15:01:15,,243.0,238.60000000000002,238.60000000000002,23.0,209.0,15.0,11.4,164.0
70,318,5790.26,1.448,5,173,438405707,-53286827,1.448,2024-04-09 15:01:16,,161.0,238.79999999999995,238.79999999999995,23.0,209.0,15.0,11.09,164.0
0,318,5790.56,0.641,6,173,438405757,-53286827,0.641,2024-04-09 15:01:17,,0.0,238.79999999999995,238.79999999999995,23.0,210.0,15.0,10.69,164.0
79,318,5791.41,1.208,7,169,438406088,-53286796,1.208,2024-04-09 15:01:27,,298.0,239.0,239.0,23.0,210.0,15.0,0.0,162.0
78,319,5793.44,1.72,7,169,438406317,-53286787,1.72,2024-04-09 15:01:28,,296.0,239.20000000000005,239.20000000000005,23.0,210.0,15.0,0.0,177.0
75,319,5795.56,1.925,7,168,438406543,-53286777,1.925,2024-04-09 15:01:29,,247.0,239.20000000000005,239.20000000000005,23.0,210.0,15.0,0.0,169.0
77,319,5797.59,1.863,7,169,438406769,-53286774,1.863,2024-04-09 15:01:30,,264.0,239.39999999999998,239.39999999999998,23.0,210.0,15.0,0.0,173.0
81,319,5799.48,1.68,6,170,438406976,-53286812,1.68,2024-04-09 15:01:31,,284.0,239.60000000000002,239.60000000000002,23.0,210.0,15.0,2.05,172.0
87,320,5801.24,1.601,6,168,438407138,-53286880,1.601,2024-04-09 15:01:32,,312.0,239.79999999999995,239.79999999999995,23.0,210.0,15.0,4.0,166.0
74,320,5802.95,1.667,6,168,438407296,-53286970,1.667,2024-04-09 15:01:33,,380.0,240.0,240.0,23.0,211.0,15.0,5.36,181.0
76,321,5804.72,1.692,6,169,438407478,-53287051,1.692,2024-04-09 15:01:34,,422.0,240.39999999999998,240.39999999999998,23.0,211.0,15.0,6.85,179.0
81,321,5806.7,1.726,6,168,438407680,-53287101,1.726,2024-04-09 15:01:35,,387.0,240.60000000000002,240.60000000000002,23.0,211.0,15.0,8.21,178.0
79,321,5808.67,1.739,6,168,438407908,-53287104,1.739,2024-04-09 15:01:36,,352.0,240.79999999999995,240.79999999999995,23.0,211.0,15.0,9.56,172.0
80,322,5810.61,1.766,6,168,438408115,-53287083,1.766,2024-04-09 15:01:37,,300.0,241.0,241.0,23.0,212.0,15.0,10.82,171.0
76,322,5812.66,1.786,6,169,438408318,-53287090,1.786,2024-04-09 15:01:38,,247.0,241.20000000000005,241.20000000000005,23.0,212.0,15.0,11.8,176.0
78,322,5814.53,1.811,6,167,438408526,-53287100,1.811,2024-04-09 15:01:39,,223.0,241.39999999999998,241.39999999999998,23.0,212.0,15.0,12.33,177.0
77,322,5816.13,1.79,6,167,438408708,-53287118,1.79,2024-04-09 15:01:40,,218.0,241.60000000000002,241.60000000000002,23.0,212.0,15.0,12.28,170.0
81,322,5817.72,1.727,6,167,438408890,-53287121,1.727,2024-04-09 15:01:41,,225.0,241.79999999999995,241.79999999999995,23.0,213.0,15.0,11.76,176.0
77,323,5819.48,1.747,6,169,438409072,-53287100,1.747,2024-04-09 15:01:42,,239.0,242.0,242.0,23.0,213.0,15.0,11.07,170.0
73,323,5821.34,1.793,6,169,438409254,-53287092,1.793,2024-04-09 15:01:43,,239.0,242.0,242.0,23.0,213.0,15.0,10.37,164.0
83,323,5823.35,1.906,6,169,438409456,-53287072,1.906,2024-04-09 15:01:44,,188.0,242.20000000000005,242.20000000000005,23.0,213.0,15.0,9.69,189.0
78,323,5825.58,2.069,6,169,438409704,-53287044,2.069,2024-04-09 15:01:45,,138.0,242.20000000000005,242.20000000000005,23.0,213.0,15.0,8.97,169.0
72,323,5828.02,2.339,6,168,438409976,-53286980,2.339,2024-04-09 15:01:46,,145.0,242.39999999999998,242.39999999999998,23.0,213.0,15.0,8.15,166.0
86,324,5830.81,2.695,6,168,438410251,-53286879,2.695,2024-04-09 15:01:47,,139.0,242.39999999999998,242.39999999999998,23.0,214.0,15.0,7.17,161.0
81,324,5833.75,2.865,7,169,438410545,-53286790,2.865,2024-04-09 15:01:48,,105.0,242.39999999999998,242.39999999999998,23.0,214.0,15.0,6.08,158.0
87,324,5836.68,2.913,6,167,438410863,-53286675,2.913,2024-04-09 15:01:49,,94.0,242.60000000000002,242.60000000000002,23.0,214.0,15.0,4.96,178.0
76,324,5839.5,2.859,6,167,438411162,-53286533,2.859,2024-04-09 15:01:50,,144.0,242.60000000000002,242.60000000000002,23.0,214.0,15.0,4.01,171.0
83,324,5842.22,2.791,6,165,438411435,-53286421,2.791,2024-04-09 15:01:51,,209.0,242.79999999999995,242.79999999999995,23.0,214.0,15.0,3.39,177.0
79,324,5844.85,2.715,6,166,438411707,-53286366,2.715,2024-04-09 15:01:52,,212.0,243.0,243.0,23.0,214.0,15.0,3.21,173.0
80,324,5847.74,2.64,6,166,438412000,-53286420,2.64,2024-04-09 15:01:53,,174.0,243.20000000000005,243.20000000000005,23.0,214.0,15.0,3.35,177.0
83,325,5850.86,2.691,6,166,438412319,-53286540,2.691,2024-04-09 15:01:54,,142.0,243.39999999999998,243.39999999999998,23.0,214.0,15.0,3.7,182.0
82,325,5853.6,2.711,6,165,438412618,-53286652,2.711,2024-04-09 15:01:55,,137.0,243.60000000000002,243.60000000000002,23.0,214.0,15.0,4.16,177.0
81,325,5856.16,2.623,6,164,438412891,-53286733,2.623,2024-04-09 15:01:56,,167.0,243.79999999999995,243.79999999999995,23.0,215.0,15.0,4.68,179.0
81,325,5858.81,2.639,6,164,438413164,-53286801,2.639,2024-04-09 15:01:57,,217.0,243.79999999999995,243.79999999999995,23.0,215.0,15.0,5.13,172.0
81,325,5861.54,2.701,5,163,438413439,-53286862,2.701,2024-04-09 15:01:58,,252.0,244.0,244.0,23.0,215.0,15.0,5.43,167.0
81,326,5864.42,2.825,5,164,438413733,-53286913,2.825,2024-04-09 15:01:59,,239.0,244.20000000000005,244.20000000000005,23.0,215.0,15.0,5.56,171.0
83,326,5867.31,2.86,5,163,438414050,-53286964,2.86,2024-04-09 15:02:00,,198.0,244.39999999999998,244.39999999999998,23.0,215.0,15.0,5.57,177.0
85,326,5870.04,2.747,5,162,438414347,-53287020,2.747,2024-04-09 15:02:01,,159.0,244.60000000000002,244.60000000000002,23.0,215.0,15.0,5.52,176.0
86,326,5872.77,2.734,5,162,438414642,-53287089,2.734,2024-04-09 15:02:02,,144.0,244.79999999999995,244.79999999999995,23.0,216.0,15.0,5.43,175.0
86,326,5875.43,2.705,5,161,438414919,-53287159,2.705,2024-04-09 15:02:03,,175.0,244.79999999999995,244.79999999999995,23.0,216.0,15.0,5.32,176.0
74,327,5877.9,2.594,5,162,438415167,-53287239,2.594,2024-04-09 15:02:04,,243.0,245.0,245.0,23.0,216.0,15.0,5.24,166.0
76,327,5880.18,2.574,5,162,438415419,-53287290,2.574,2024-04-09 15:02:05,,248.0,245.20000000000005,245.20000000000005,23.0,216.0,15.0,5.21,182.0
79,327,5882.32,2.543,5,160,438415647,-53287317,2.543,2024-04-09 15:02:06,,196.0,245.39999999999998,245.39999999999998,23.0,216.0,15.0,5.2,165.0
91,327,5884.72,2.54,5,161,438415896,-53287331,2.54,2024-04-09 15:02:07,,135.0,245.39999999999998,245.39999999999998,23.0,216.0,15.0,5.15,173.0
90,327,5887.49,2.722,5,161,438416190,-53287303,2.722,2024-04-09 15:02:08,,101.0,245.39999999999998,245.39999999999998,23.0,217.0,15.0,5.01,205.0
92,327,5890.46,2.929,5,161,438416509,-53287271,2.929,2024-04-09 15:02:09,,100.0,245.60000000000002,245.60000000000002,23.0,217.0,15.0,4.79,156.0
35,327,5893.52,3.042,5,160,438416827,-53287233,3.042,2024-04-09 15:02:10,,81.0,245.60000000000002,245.60000000000002,23.0,217.0,15.0,4.41,170.0
85,327,5896.6,3.07,5,159,438417146,-53287202,3.07,2024-04-09 15:02:11,,56.0,245.39999999999998,245.39999999999998,23.0,217.0,15.0,3.8,176.0
86,328,5899.77,3.157,5,158,438417486,-53287247,3.157,2024-04-09 15:02:12,,94.0,245.60000000000002,245.60000000000002,23.0,217.0,15.0,3.01,171.0
85,328,5903.12,3.318,5,156,438417850,-53287354,3.318,2024-04-09 15:02:13,,156.0,245.60000000000002,245.60000000000002,23.0,217.0,15.0,2.2,172.0
85,328,5906.43,3.319,5,156,438418214,-53287455,3.319,2024-04-09 15:02:14,,210.0,245.60000000000002,245.60000000000002,23.0,217.0,15.0,1.55,168.0
82,328,5909.74,3.309,5,157,438418557,-53287545,3.309,2024-04-09 15:02:15,,226.0,245.79999999999995,245.79999999999995,23.0,217.0,15.0,1.22,175.0
80,328,5912.99,3.256,5,156,438418875,-53287656,3.256,2024-04-09 15:02:16,,196.0,246.0,246.0,23.0,217.0,15.0,1.2,175.0
83,329,5916.19,3.214,5,157,438419193,-53287783,3.214,2024-04-09 15:02:17,,184.0,246.0,246.0,23.0,217.0,15.0,1.39,177.0
82,329,5919.25,3.128,5,157,438419511,-53287922,3.128,2024-04-09 15:02:18,,204.0,246.20000000000005,246.20000000000005,23.0,217.0,15.0,1.75,168.0
83,329,5922.43,3.23,5,156,438419831,-53288080,3.23,2024-04-09 15:02:19,,221.0,246.20000000000005,246.20000000000005,23.0,217.0,15.0,2.2,163.0
86,329,5925.77,3.316,5,156,438420150,-53288259,3.316,2024-04-09 15:02:20,,196.0,246.39999999999998,246.39999999999998,23.0,217.0,15.0,2.62,175.0
83,329,5928.78,3.149,5,157,438420468,-53288412,3.149,2024-04-09 15:02:21,,166.0,246.60000000000002,246.60000000000002,23.0,218.0,15.0,2.92,175.0
82,329,5931.63,3.036,5,157,438420766,-53288540,3.036,2024-04-09 15:02:22,,175.0,246.60000000000002,246.60000000000002,23.0,218.0,15.0,3.08,174.0
83,330,5934.41,3.028,5,155,438421039,-53288668,3.028,2024-04-09 15:02:23,,203.0,246.79999999999995,246.79999999999995,23.0,218.0,15.0,3.13,178.0
81,330,5937.21,3.001,5,155,438421312,-53288817,3.001,2024-04-09 15:02:24,,256.0,246.79999999999995,246.79999999999995,23.0,218.0,15.0,3.13,170.0
81,330,5940.38,2.96,4,156,438421627,-53288970,2.96,2024-04-09 15:02:25,,273.0,247.0,247.0,23.0,218.0,15.0,3.18,169.0
85,330,5943.57,3.015,4,154,438421971,-53289087,3.015,2024-04-09 15:02:26,,217.0,247.0,247.0,23.0,218.0,15.0,3.3,175.0
82,331,5946.64,3.083,5,154,438422289,-53289195,3.083,2024-04-09 15:02:27,,161.0,247.20000000000005,247.20000000000005,23.0,218.0,15.0,3.45,173.0
88,331,5949.81,3.161,4,154,438422628,-53289258,3.161,2024-04-09 15:02:28,,180.0,247.20000000000005,247.20000000000005,23.0,218.0,15.0,3.62,157.0
15,331,5953.23,3.376,4,155,438422992,-53289259,3.376,2024-04-09 15:02:29,,132.0,247.39999999999998,247.39999999999998,23.0,219.0,15.0,3.75,161.0
78,331,5956.48,3.5,4,155,438423315,-53289195,3.5,2024-04-09 15:02:30,,202.0,247.60000000000002,247.60000000000002,23.0,219.0,15.0,3.82,166.0
87,331,5959.43,3.305,4,155,438423609,-53289038,3.305,2024-04-09 15:02:31,,280.0,247.60000000000002,247.60000000000002,23.0,219.0,15.0,3.78,172.0
81,332,5962.45,3.071,4,154,438423906,-53288850,3.071,2024-04-09 15:02:32,,216.0,247.79999999999995,247.79999999999995,23.0,219.0,15.0,3.58,183.0
86,332,5965.49,3.014,4,155,438424179,-53288663,3.014,2024-04-09 15:02:33,,168.0,247.79999999999995,247.79999999999995,23.0,219.0,15.0,3.3,168.0
86,332,5968.39,2.936,4,156,438424453,-53288490,2.936,2024-04-09 15:02:34,,183.0,248.0,248.0,23.0,219.0,15.0,3.03,173.0
77,332,5971.22,2.936,4,157,438424747,-53288369,2.936,2024-04-09 15:02:35,,211.0,248.0,248.0,23.0,219.0,15.0,2.86,176.0
90,332,5974.07,2.927,4,157,438425043,-53288280,2.927,2024-04-09 15:02:36,,258.0,248.20000000000005,248.20000000000005,23.0,219.0,15.0,2.86,179.0
85,333,5977.05,2.904,4,157,438425359,-53288227,2.904,2024-04-09 15:02:37,,306.0,248.39999999999998,248.39999999999998,23.0,219.0,15.0,3.06,172.0
86,333,5980.02,2.829,4,159,438425681,-53288225,2.829,2024-04-09 15:02:38,,280.0,248.60000000000002,248.60000000000002,23.0,220.0,15.0,3.41,172.0
