timestamp,calories,heart_rate,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
2023-11-07 16:49:37,180.0,156.0,,3420.31,3.296,9.0,438174530.0,-53243489.0,3.296,17.0,115.39999999999998,115.39999999999998,67.0,11.0,3.64
2023-11-07 16:49:38,181.0,156.0,,3423.12,3.278,8.0,438174827.0,-53243469.0,3.278,17.0,115.60000000000002,115.60000000000002,67.0,11.0,3.69
2023-11-07 16:49:39,181.0,156.0,,3425.7,3.278,8.0,438175097.0,-53243455.0,3.278,17.0,115.79999999999995,115.79999999999995,67.0,11.0,3.76
2023-11-07 16:49:40,181.0,156.0,,3428.59,3.278,8.0,438175409.0,-53243448.0,3.278,17.0,115.79999999999995,115.79999999999995,67.0,11.0,3.83
2023-11-07 16:49:41,182.0,156.0,,3431.9,3.278,8.0,438175767.0,-53243469.0,3.278,17.0,116.0,116.0,67.0,11.0,3.82
2023-11-07 16:49:42,182.0,156.0,,3436.16,3.3,8.0,438176216.0,-53243581.0,3.3,17.0,116.0,116.0,67.0,11.0,3.76
2023-11-07 16:49:43,182.0,157.0,,3440.86,3.796,8.0,438176689.0,-53243781.0,3.796,17.0,116.20000000000005,116.20000000000005,67.0,11.0,3.68
2023-11-07 16:49:44,182.0,157.0,,3445.06,4.563,8.0,438177107.0,-53244029.0,4.563,17.0,116.39999999999998,116.39999999999998,68.0,11.0,3.52
2023-11-07 16:49:45,183.0,157.0,,3448.76,4.34,10.0,438177457.0,-53244251.0,4.34,17.0,116.39999999999998,116.39999999999998,68.0,11.0,3.32
2023-11-07 16:49:46,183.0,157.0,,3452.75,4.046,13.0,438177798.0,-53244544.0,4.046,17.0,116.60000000000002,116.60000000000002,68.0,11.0,3.12
2023-11-07 16:49:47,183.0,156.0,,3456.75,4.029,12.0,438178140.0,-53244857.0,4.029,17.0,116.60000000000002,116.60000000000002,68.0,11.0,2.89
2023-11-07 16:49:48,183.0,156.0,,3460.53,3.755,12.0,438178451.0,-53245185.0,3.755,17.0,116.60000000000002,116.60000000000002,68.0,11.0,2.62
2023-11-07 16:49:49,184.0,155.0,,3464.3,3.747,12.0,438178724.0,-53245570.0,3.747,17.0,116.79999999999995,116.79999999999995,68.0,11.0,2.34
2023-11-07 16:49:50,184.0,154.0,,3467.96,3.715,11.0,438178993.0,-53245922.0,3.715,17.0,116.79999999999995,116.79999999999995,68.0,11.0,2.1
2023-11-07 16:49:51,184.0,154.0,,3471.45,3.548,11.0,438179294.0,-53246168.0,3.548,17.0,116.79999999999995,116.79999999999995,68.0,11.0,1.9
2023-11-07 16:49:52,184.0,154.0,,3475.1,3.634,11.0,438179662.0,-53246328.0,3.634,17.0,117.0,117.0,68.0,11.0,1.75
2023-11-07 16:49:53,185.0,153.0,,3478.9,3.768,11.0,438180048.0,-53246480.0,3.768,17.0,117.0,117.0,68.0,11.0,1.63
2023-11-07 16:49:54,185.0,153.0,,3482.79,3.898,11.0,438180449.0,-53246631.0,3.898,17.0,117.0,117.0,68.0,11.0,1.49
2023-11-07 16:49:55,185.0,152.0,,3486.53,3.995,13.0,438180847.0,-53246680.0,3.995,17.0,117.0,117.0,68.0,11.0,1.36
2023-11-07 16:49:56,185.0,152.0,,3489.97,3.817,14.0,438181213.0,-53246655.0,3.817,17.0,117.0,117.0,68.0,11.0,1.27
2023-11-07 16:49:57,186.0,151.0,,3493.27,3.5,14.0,438181552.0,-53246573.0,3.5,17.0,117.20000000000005,117.20000000000005,68.0,11.0,1.19
2023-11-07 16:49:58,186.0,151.0,,3496.35,3.453,15.0,438181871.0,-53246417.0,3.453,17.0,117.20000000000005,117.20000000000005,69.0,11.0,1.14
2023-11-07 16:49:59,186.0,150.0,,3499.55,3.453,17.0,438182194.0,-53246205.0,3.453,17.0,117.20000000000005,117.20000000000005,69.0,11.0,1.13
2023-11-07 16:50:00,186.0,150.0,,3502.9,3.424,17.0,438182514.0,-53246020.0,3.424,17.0,117.39999999999998,117.39999999999998,69.0,11.0,1.16
2023-11-07 16:50:01,187.0,150.0,,3506.22,3.381,18.0,438182831.0,-53245868.0,3.381,17.0,117.39999999999998,117.39999999999998,69.0,11.0,1.27
2023-11-07 16:50:02,187.0,150.0,,3509.78,3.506,18.0,438183195.0,-53245716.0,3.506,17.0,117.60000000000002,117.60000000000002,69.0,11.0,1.44
2023-11-07 16:50:03,187.0,150.0,,3513.37,3.606,18.0,438183581.0,-53245558.0,3.606,17.0,117.60000000000002,117.60000000000002,69.0,11.0,1.63
2023-11-07 16:50:04,187.0,150.0,,3516.85,3.511,17.0,438183937.0,-53245426.0,3.511,17.0,117.60000000000002,117.60000000000002,69.0,11.0,1.8
2023-11-07 16:50:05,188.0,150.0,,3520.42,3.519,17.0,438184306.0,-53245326.0,3.519,17.0,117.79999999999995,117.79999999999995,69.0,11.0,1.93
2023-11-07 16:50:06,188.0,150.0,,3524.01,3.498,18.0,438184677.0,-53245207.0,3.498,17.0,117.79999999999995,117.79999999999995,69.0,11.0,2.02
2023-11-07 16:50:07,188.0,150.0,,3527.68,3.585,19.0,438185040.0,-53245062.0,3.585,17.0,118.0,118.0,69.0,11.0,2.09
2023-11-07 16:50:08,188.0,150.0,,3531.35,3.65,20.0,438185418.0,-53244905.0,3.65,17.0,118.20000000000005,118.20000000000005,69.0,11.0,2.18
2023-11-07 16:50:09,189.0,150.0,,3535.09,3.67,22.0,438185821.0,-53244772.0,3.67,17.0,118.20000000000005,118.20000000000005,69.0,11.0,2.3
2023-11-07 16:50:10,189.0,150.0,,3539.12,3.679,22.0,438186238.0,-53244682.0,3.679,17.0,118.39999999999998,118.39999999999998,69.0,11.0,2.44
2023-11-07 16:50:11,189.0,150.0,,3543.32,3.688,21.0,438186670.0,-53244602.0,3.688,17.0,118.60000000000002,118.60000000000002,70.0,11.0,2.63
2023-11-07 16:50:12,190.0,150.0,,3547.3,3.694,19.0,438187080.0,-53244498.0,3.694,17.0,118.60000000000002,118.60000000000002,70.0,11.0,2.84
2023-11-07 16:50:13,190.0,150.0,,3551.02,3.702,18.0,438187471.0,-53244322.0,3.702,17.0,118.79999999999995,118.79999999999995,70.0,11.0,3.01
2023-11-07 16:50:14,190.0,150.0,,3554.59,3.714,18.0,438187840.0,-53244131.0,3.714,17.0,119.0,119.0,70.0,11.0,3.09
2023-11-07 16:50:15,190.0,151.0,,3557.98,3.714,17.0,438188175.0,-53243963.0,3.714,17.0,119.0,119.0,70.0,11.0,3.12
2023-11-07 16:50:16,191.0,151.0,,3561.92,3.714,16.0,438188566.0,-53243770.0,3.714,17.0,119.20000000000005,119.20000000000005,70.0,11.0,3.13
2023-11-07 16:50:17,191.0,151.0,,3565.82,3.714,16.0,438188951.0,-53243583.0,3.714,17.0,119.39999999999998,119.39999999999998,70.0,11.0,3.14
2023-11-07 16:50:18,191.0,151.0,,3569.85,3.763,15.0,438189341.0,-53243417.0,3.763,17.0,119.39999999999998,119.39999999999998,71.0,11.0,3.14
2023-11-07 16:50:19,191.0,151.0,,3574.0,3.824,15.0,438189779.0,-53243258.0,3.824,17.0,119.60000000000002,119.60000000000002,71.0,11.0,3.12
2023-11-07 16:50:20,192.0,152.0,,3577.81,3.816,14.0,438190176.0,-53243106.0,3.816,17.0,119.60000000000002,119.60000000000002,71.0,11.0,3.05
2023-11-07 16:50:21,192.0,152.0,,3581.7,3.845,15.0,438190561.0,-53242959.0,3.845,17.0,119.79999999999995,119.79999999999995,71.0,11.0,3.02
2023-11-07 16:50:22,192.0,152.0,,3585.42,3.789,15.0,438190945.0,-53242809.0,3.789,17.0,120.0,120.0,71.0,11.0,3.04
2023-11-07 16:50:23,192.0,153.0,,3589.13,3.73,16.0,438191331.0,-53242668.0,3.73,17.0,120.20000000000005,120.20000000000005,71.0,11.0,3.1
2023-11-07 16:50:24,193.0,153.0,,3592.87,3.806,16.0,438191737.0,-53242515.0,3.806,17.0,120.20000000000005,120.20000000000005,71.0,11.0,3.19
2023-11-07 16:50:25,193.0,153.0,,3596.58,3.852,16.0,438192106.0,-53242345.0,3.852,17.0,120.39999999999998,120.39999999999998,71.0,11.0,3.36
2023-11-07 16:50:26,193.0,153.0,,3600.06,3.747,16.0,438192436.0,-53242173.0,3.747,17.0,120.60000000000002,120.60000000000002,72.0,11.0,3.57
2023-11-07 16:50:27,193.0,154.0,,3603.13,3.503,15.0,438192751.0,-53242012.0,3.503,17.0,120.79999999999995,120.79999999999995,72.0,11.0,3.84
2023-11-07 16:50:28,194.0,154.0,,3606.04,3.162,15.0,438193041.0,-53241870.0,3.162,17.0,121.0,121.0,72.0,11.0,4.1
2023-11-07 16:50:29,194.0,155.0,,3608.74,3.075,15.0,438193304.0,-53241713.0,3.075,17.0,121.20000000000005,121.20000000000005,72.0,11.0,4.29
2023-11-07 16:50:30,194.0,155.0,,3612.26,3.196,15.0,438193649.0,-53241497.0,3.196,17.0,121.39999999999998,121.39999999999998,72.0,11.0,4.39
2023-11-07 16:50:31,194.0,156.0,,3615.72,3.468,15.0,438193963.0,-53241295.0,3.468,17.0,121.39999999999998,121.39999999999998,73.0,11.0,4.47
2023-11-07 16:50:32,195.0,156.0,,3619.5,3.556,15.0,438194321.0,-53241064.0,3.556,17.0,121.60000000000002,121.60000000000002,73.0,11.0,4.51
2023-11-07 16:50:33,195.0,156.0,,3622.97,3.556,15.0,438194660.0,-53240851.0,3.556,17.0,121.79999999999995,121.79999999999995,73.0,11.0,4.52
2023-11-07 16:50:34,195.0,156.0,,3626.31,3.573,14.0,438194976.0,-53240648.0,3.573,17.0,122.0,122.0,73.0,11.0,4.44
2023-11-07 16:50:35,195.0,157.0,,3629.22,3.495,14.0,438195260.0,-53240464.0,3.495,17.0,122.0,122.0,73.0,11.0,4.32
2023-11-07 16:50:36,196.0,157.0,,3632.31,3.352,14.0,438195545.0,-53240267.0,3.352,17.0,122.20000000000005,122.20000000000005,73.0,11.0,4.15
2023-11-07 16:50:37,196.0,157.0,88.0,3635.95,3.425,13.0,438195914.0,-53240085.0,3.425,17.0,122.39999999999998,122.39999999999998,73.0,11.0,3.98
2023-11-07 16:50:38,196.0,157.0,,3639.75,3.435,13.0,438196304.0,-53239925.0,3.435,17.0,122.60000000000002,122.60000000000002,74.0,11.0,3.87
2023-11-07 16:50:39,197.0,157.0,,3643.85,3.493,12.0,438196712.0,-53239759.0,3.493,17.0,122.60000000000002,122.60000000000002,74.0,11.0,3.78
2023-11-07 16:50:40,197.0,157.0,,3647.59,3.513,12.0,438197075.0,-53239565.0,3.513,17.0,122.79999999999995,122.79999999999995,74.0,11.0,3.73
2023-11-07 16:50:41,197.0,157.0,,3651.3,3.453,11.0,438197461.0,-53239398.0,3.453,17.0,122.79999999999995,122.79999999999995,74.0,11.0,3.67
2023-11-07 16:50:42,197.0,157.0,,3654.9,3.453,11.0,438197840.0,-53239262.0,3.453,17.0,123.0,123.0,74.0,11.0,3.56
2023-11-07 16:50:43,198.0,157.0,,3658.99,3.453,11.0,438198278.0,-53239159.0,3.453,17.0,123.20000000000005,123.20000000000005,74.0,11.0,3.45
2023-11-07 16:50:44,198.0,157.0,,3663.18,3.453,11.0,438198708.0,-53239062.0,3.453,17.0,123.39999999999998,123.39999999999998,74.0,11.0,3.38
2023-11-07 16:50:45,198.0,158.0,,3667.15,3.453,12.0,438199114.0,-53238954.0,3.453,17.0,123.39999999999998,123.39999999999998,75.0,11.0,3.36
2023-11-07 16:50:46,198.0,158.0,,3670.91,3.49,11.0,438199509.0,-53238835.0,3.49,17.0,123.60000000000002,123.60000000000002,75.0,11.0,3.4
2023-11-07 16:50:47,199.0,158.0,,3674.43,3.547,11.0,438199871.0,-53238696.0,3.547,17.0,123.60000000000002,123.60000000000002,75.0,11.0,3.42
2023-11-07 16:50:48,199.0,158.0,,3677.81,3.547,11.0,438200224.0,-53238529.0,3.547,17.0,123.79999999999995,123.79999999999995,75.0,11.0,3.48
2023-11-07 16:50:49,199.0,158.0,,3680.93,3.547,12.0,438200542.0,-53238399.0,3.547,17.0,124.0,124.0,75.0,11.0,3.51
2023-11-07 16:50:50,200.0,157.0,,3684.1,3.507,12.0,438200856.0,-53238257.0,3.507,17.0,124.20000000000005,124.20000000000005,75.0,11.0,3.53
2023-11-07 16:50:51,200.0,157.0,,3687.41,3.458,12.0,438201184.0,-53238087.0,3.458,17.0,124.20000000000005,124.20000000000005,75.0,11.0,3.53
2023-11-07 16:50:52,200.0,156.0,,3690.89,3.481,13.0,438201536.0,-53237926.0,3.481,17.0,124.39999999999998,124.39999999999998,75.0,11.0,3.49
2023-11-07 16:50:53,200.0,155.0,,3694.49,3.481,15.0,438201893.0,-53237781.0,3.481,17.0,124.60000000000002,124.60000000000002,76.0,11.0,3.45
2023-11-07 16:50:54,201.0,155.0,,3698.04,3.467,17.0,438202277.0,-53237664.0,3.467,17.0,124.79999999999995,124.79999999999995,76.0,11.0,3.48
2023-11-07 16:50:55,201.0,155.0,,3701.58,3.406,16.0,438202641.0,-53237553.0,3.406,17.0,124.79999999999995,124.79999999999995,76.0,11.0,3.54
2023-11-07 16:50:56,201.0,155.0,,3705.01,3.342,16.0,438202992.0,-53237437.0,3.342,17.0,125.0,125.0,76.0,11.0,3.59
2023-11-07 16:50:57,201.0,155.0,,3708.74,3.342,15.0,438203367.0,-53237312.0,3.342,17.0,125.20000000000005,125.20000000000005,76.0,11.0,3.64
2023-11-07 16:50:58,202.0,155.0,,3712.78,3.493,15.0,438203796.0,-53237209.0,3.493,17.0,125.20000000000005,125.20000000000005,76.0,11.0,3.68
2023-11-07 16:50:59,202.0,155.0,,3716.5,3.685,14.0,438204192.0,-53237079.0,3.685,17.0,125.39999999999998,125.39999999999998,76.0,11.0,3.72
2023-11-07 16:51:00,202.0,154.0,,3720.08,3.596,14.0,438204563.0,-53236928.0,3.596,17.0,125.60000000000002,125.60000000000002,77.0,11.0,3.77
2023-11-07 16:51:01,202.0,153.0,,3723.62,3.565,13.0,438204935.0,-53236794.0,3.565,17.0,125.79999999999995,125.79999999999995,77.0,11.0,3.83
2023-11-07 16:51:02,203.0,154.0,,3727.16,3.451,13.0,438205316.0,-53236699.0,3.451,17.0,125.79999999999995,125.79999999999995,77.0,11.0,3.84
2023-11-07 16:51:03,203.0,154.0,,3730.73,3.381,13.0,438205678.0,-53236584.0,3.381,17.0,126.0,126.0,77.0,11.0,3.81
2023-11-07 16:51:04,203.0,154.0,,3734.27,3.381,12.0,438206023.0,-53236424.0,3.381,17.0,126.20000000000005,126.20000000000005,77.0,11.0,3.76
2023-11-07 16:51:05,203.0,154.0,,3737.75,3.381,12.0,438206387.0,-53236279.0,3.381,17.0,126.20000000000005,126.20000000000005,77.0,11.0,3.69
2023-11-07 16:51:06,204.0,154.0,,3741.15,3.381,12.0,438206730.0,-53236137.0,3.381,17.0,126.39999999999998,126.39999999999998,77.0,11.0,3.59
2023-11-07 16:51:07,204.0,154.0,,3744.24,3.381,13.0,438207026.0,-53235941.0,3.381,17.0,126.60000000000002,126.60000000000002,78.0,11.0,3.51
2023-11-07 16:51:08,204.0,153.0,,3747.51,3.381,15.0,438207334.0,-53235774.0,3.381,17.0,126.60000000000002,126.60000000000002,78.0,11.0,3.43
2023-11-07 16:51:09,204.0,152.0,,3751.24,3.594,15.0,438207737.0,-53235669.0,3.594,17.0,126.79999999999995,126.79999999999995,78.0,11.0,3.29
2023-11-07 16:51:10,205.0,153.0,,3755.34,3.951,15.0,438208181.0,-53235576.0,3.951,17.0,126.79999999999995,126.79999999999995,78.0,11.0,3.16
2023-11-07 16:51:11,205.0,153.0,,3759.59,4.056,14.0,438208608.0,-53235433.0,4.056,17.0,126.79999999999995,126.79999999999995,78.0,11.0,3.02
2023-11-07 16:51:12,205.0,153.0,,3763.68,4.096,14.0,438209018.0,-53235259.0,4.096,17.0,126.79999999999995,126.79999999999995,78.0,11.0,2.82
2023-11-07 16:51:13,206.0,153.0,,3767.6,3.995,14.0,438209431.0,-53235109.0,3.995,17.0,127.0,127.0,78.0,11.0,2.63
2023-11-07 16:51:14,206.0,153.0,,3771.89,3.952,13.0,438209863.0,-53234977.0,3.952,17.0,127.0,127.0,78.0,11.0,2.43
2023-11-07 16:51:15,206.0,152.0,,3776.68,4.019,13.0,438210376.0,-53234834.0,4.019,17.0,127.20000000000005,127.20000000000005,78.0,11.0,2.23
2023-11-07 16:51:16,206.0,153.0,,3780.91,4.04,12.0,438210810.0,-53234666.0,4.04,17.0,127.20000000000005,127.20000000000005,78.0,11.0,2.03
2023-11-07 16:51:17,207.0,153.0,,3785.13,4.047,12.0,438211241.0,-53234499.0,4.047,17.0,127.20000000000005,127.20000000000005,79.0,11.0,1.85
2023-11-07 16:51:18,207.0,153.0,,3789.15,4.05,12.0,438211669.0,-53234324.0,4.05,17.0,127.20000000000005,127.20000000000005,79.0,11.0,1.66
2023-11-07 16:51:19,207.0,153.0,,3793.32,4.084,12.0,438212083.0,-53234134.0,4.084,17.0,127.20000000000005,127.20000000000005,79.0,11.0,1.41
2023-11-07 16:51:20,207.0,154.0,,3797.52,4.131,11.0,438212500.0,-53233947.0,4.131,17.0,127.20000000000005,127.20000000000005,79.0,11.0,1.18
2023-11-07 16:51:21,208.0,154.0,,3801.59,4.131,11.0,438212925.0,-53233804.0,4.131,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.28
2023-11-07 16:51:22,208.0,154.0,,3805.54,4.101,11.0,438213341.0,-53233679.0,4.101,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:23,208.0,154.0,,3809.25,4.056,11.0,438213721.0,-53233541.0,4.056,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:24,208.0,153.0,,3813.17,4.056,10.0,438214124.0,-53233395.0,4.056,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:25,209.0,152.0,,3817.54,4.056,10.0,438214553.0,-53233220.0,4.056,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:26,209.0,151.0,,3821.78,4.024,10.0,438214995.0,-53233034.0,4.024,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:27,209.0,150.0,,3826.08,3.957,9.0,438215449.0,-53232858.0,3.957,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:28,209.0,150.0,,3830.53,3.951,9.0,438215892.0,-53232718.0,3.951,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:29,210.0,149.0,,3835.54,3.964,9.0,438216425.0,-53232578.0,3.964,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:30,210.0,148.0,,3839.48,3.964,10.0,438216841.0,-53232429.0,3.964,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:31,210.0,148.0,,3843.37,3.964,10.0,438217228.0,-53232289.0,3.964,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:32,210.0,147.0,,3847.4,3.964,10.0,438217648.0,-53232136.0,3.964,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:33,211.0,147.0,,3851.5,3.964,10.0,438218076.0,-53231993.0,3.964,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:34,211.0,146.0,,3855.62,3.975,11.0,438218505.0,-53231837.0,3.975,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:35,211.0,146.0,,3859.8,3.992,12.0,438218927.0,-53231637.0,3.992,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:36,211.0,145.0,,3863.98,3.981,13.0,438219353.0,-53231470.0,3.981,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:37,212.0,145.0,,3867.85,3.975,14.0,438219732.0,-53231310.0,3.975,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:38,212.0,145.0,,3871.9,4.005,13.0,438220154.0,-53231120.0,4.005,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:39,212.0,144.0,,3876.3,4.028,13.0,438220615.0,-53230945.0,4.028,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:40,212.0,144.0,,3880.84,4.028,13.0,438221085.0,-53230780.0,4.028,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:41,213.0,144.0,,3885.38,4.05,13.0,438221551.0,-53230617.0,4.05,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:42,213.0,144.0,,3889.8,4.111,13.0,438221995.0,-53230465.0,4.111,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:43,213.0,144.0,,3894.36,4.373,13.0,438222463.0,-53230317.0,4.373,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:44,213.0,144.0,,3898.9,4.715,13.0,438222939.0,-53230179.0,4.715,17.0,127.20000000000005,127.20000000000005,79.0,11.0,0.0
2023-11-07 16:51:45,213.0,144.0,,3903.12,4.572,12.0,438223390.0,-53230035.0,4.572,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:46,214.0,144.0,,3907.58,4.272,12.0,438223855.0,-53229863.0,4.272,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:47,214.0,144.0,,3912.17,4.249,12.0,438224309.0,-53229683.0,4.249,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:48,214.0,143.0,,3916.55,4.353,11.0,438224783.0,-53229530.0,4.353,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:49,214.0,143.0,,3921.1,4.505,11.0,438225266.0,-53229401.0,4.505,17.0,127.39999999999998,127.39999999999998,79.0,11.0,0.0
2023-11-07 16:51:50,215.0,142.0,,3925.61,4.531,11.0,438225739.0,-53229294.0,4.531,17.0,127.60000000000002,127.60000000000002,79.0,11.0,0.0
2023-11-07 16:51:51,215.0,141.0,,3929.64,4.491,11.0,438226160.0,-53229198.0,4.491,17.0,127.60000000000002,127.60000000000002,79.0,11.0,0.0
2023-11-07 16:51:52,215.0,140.0,,3933.33,4.402,10.0,438226529.0,-53229046.0,4.402,17.0,127.60000000000002,127.60000000000002,79.0,11.0,0.0
2023-11-07 16:51:53,215.0,141.0,,3937.46,4.196,10.0,438226977.0,-53228903.0,4.196,17.0,127.60000000000002,127.60000000000002,79.0,11.0,0.0
2023-11-07 16:51:54,216.0,141.0,,3941.56,4.113,10.0,438227386.0,-53228764.0,4.113,17.0,127.79999999999995,127.79999999999995,79.0,11.0,0.0
2023-11-07 16:51:55,216.0,140.0,,3945.67,4.138,9.0,438227802.0,-53228650.0,4.138,17.0,127.79999999999995,127.79999999999995,79.0,11.0,0.22
2023-11-07 16:51:56,216.0,141.0,,3950.0,4.143,9.0,438228273.0,-53228595.0,4.143,17.0,127.79999999999995,127.79999999999995,79.0,11.0,1.01
2023-11-07 16:51:57,216.0,141.0,,3954.93,4.369,9.0,438228816.0,-53228575.0,4.369,16.0,128.0,128.0,79.0,11.0,1.07
2023-11-07 16:51:58,216.0,142.0,,3959.65,4.741,9.0,438229314.0,-53228561.0,4.741,16.0,128.0,128.0,79.0,11.0,1.18
2023-11-07 16:51:59,217.0,143.0,,3964.45,4.855,8.0,438229836.0,-53228570.0,4.855,16.0,128.20000000000005,128.20000000000005,79.0,11.0,1.3
2023-11-07 16:52:00,217.0,143.0,,3969.3,4.946,8.0,438230362.0,-53228600.0,4.946,16.0,128.20000000000005,128.20000000000005,79.0,11.0,1.4
2023-11-07 16:52:01,217.0,143.0,,3973.72,4.887,8.0,438230836.0,-53228647.0,4.887,16.0,128.39999999999998,128.39999999999998,79.0,11.0,1.52
2023-11-07 16:52:02,217.0,144.0,,3978.41,4.755,8.0,438231338.0,-53228730.0,4.755,16.0,128.39999999999998,128.39999999999998,79.0,11.0,1.62
2023-11-07 16:52:03,218.0,144.0,,3983.12,4.707,7.0,438231838.0,-53228849.0,4.707,16.0,128.60000000000002,128.60000000000002,79.0,11.0,1.75
2023-11-07 16:52:04,218.0,144.0,,3987.92,4.759,7.0,438232339.0,-53228978.0,4.759,16.0,128.60000000000002,128.60000000000002,79.0,11.0,1.89
2023-11-07 16:52:05,218.0,145.0,,3992.8,4.843,7.0,438232839.0,-53229144.0,4.843,16.0,128.79999999999995,128.79999999999995,80.0,11.0,2.07
2023-11-07 16:52:06,218.0,146.0,,3997.48,4.698,7.0,438233321.0,-53229326.0,4.698,16.0,129.0,129.0,80.0,11.0,2.23
2023-11-07 16:52:07,219.0,146.0,,4001.75,4.427,7.0,438233770.0,-53229474.0,4.427,16.0,129.20000000000005,129.20000000000005,80.0,11.0,2.39
2023-11-07 16:52:08,219.0,147.0,,4006.01,4.336,6.0,438234215.0,-53229617.0,4.336,16.0,129.20000000000005,129.20000000000005,80.0,11.0,2.54
2023-11-07 16:52:09,219.0,147.0,,4010.61,4.417,7.0,438234694.0,-53229709.0,4.417,16.0,129.39999999999998,129.39999999999998,80.0,11.0,2.68
2023-11-07 16:52:10,219.0,147.0,,4014.94,4.563,7.0,438235144.0,-53229588.0,4.563,16.0,129.60000000000002,129.60000000000002,80.0,11.0,2.79
2023-11-07 16:52:11,220.0,148.0,,4018.72,4.325,7.0,438235417.0,-53229256.0,4.325,16.0,129.79999999999995,129.79999999999995,80.0,11.0,2.92
2023-11-07 16:52:12,220.0,147.0,,4022.32,3.889,7.0,438235500.0,-53228795.0,3.889,16.0,129.79999999999995,129.79999999999995,81.0,11.0,2.85
2023-11-07 16:52:13,220.0,148.0,,4026.7,4.271,7.0,438235500.0,-53228213.0,4.271,16.0,129.60000000000002,129.60000000000002,81.0,11.0,2.52
2023-11-07 16:52:14,220.0,149.0,,4032.3,5.163,7.0,438235518.0,-53227466.0,5.163,16.0,129.39999999999998,129.39999999999998,81.0,11.0,0.34
2023-11-07 16:52:15,221.0,150.0,,4038.03,5.647,7.0,438235597.0,-53226708.0,5.647,16.0,129.0,129.0,81.0,11.0,0.0
2023-11-07 16:52:16,221.0,150.0,,4043.67,5.683,7.0,438235730.0,-53225975.0,5.683,16.0,128.79999999999995,128.79999999999995,81.0,11.0,0.0
2023-11-07 16:52:17,221.0,149.0,,4049.75,5.691,7.0,438235909.0,-53225198.0,5.691,16.0,128.79999999999995,128.79999999999995,81.0,11.0,-1.23
2023-11-07 16:52:18,221.0,150.0,,4055.08,5.555,6.0,438236129.0,-53224535.0,5.555,16.0,128.60000000000002,128.60000000000002,81.0,12.0,-2.26
2023-11-07 16:52:19,222.0,150.0,,4060.08,5.31,6.0,438236321.0,-53223911.0,5.31,16.0,128.39999999999998,128.39999999999998,81.0,12.0,-2.87
2023-11-07 16:52:20,222.0,150.0,,4065.05,5.0,7.0,438236476.0,-53223278.0,5.0,16.0,128.0,128.0,81.0,12.0,-3.22
2023-11-07 16:52:21,222.0,150.0,,4070.18,5.003,7.0,438236730.0,-53222677.0,5.003,16.0,127.60000000000002,127.60000000000002,81.0,12.0,-3.48
2023-11-07 16:52:22,222.0,150.0,,4075.33,5.008,7.0,438237098.0,-53222159.0,5.008,16.0,127.0,127.0,81.0,12.0,-3.91
2023-11-07 16:52:23,223.0,151.0,,4079.79,4.882,7.0,438237467.0,-53221809.0,4.882,16.0,126.39999999999998,126.39999999999998,81.0,13.0,-4.55
2023-11-07 16:52:24,223.0,151.0,,4083.53,4.306,7.0,438237847.0,-53221666.0,4.306,16.0,125.79999999999995,125.79999999999995,81.0,14.0,-5.45
