distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade,calories,heart_rate
2464.21,1.786,8,438280627,-53100830,1.786,2023-06-05 17:31:42,,24.0,115.60000000000002,78.0,2.0,115.60000000000002,2.41,,
2466.14,1.742,8,438280719,-53101061,1.742,2023-06-05 17:31:43,,24.0,115.60000000000002,78.0,2.0,115.60000000000002,2.99,,
2468.72,1.774,7,438280844,-53101355,1.774,2023-06-05 17:31:44,,24.0,115.79999999999995,78.0,2.0,115.79999999999995,3.68,,
2470.79,1.808,7,438280982,-53101582,1.808,2023-06-05 17:31:45,,24.0,116.0,78.0,2.0,116.0,4.55,,
2472.94,1.823,7,438281119,-53101814,1.823,2023-06-05 17:31:46,,24.0,116.0,78.0,2.0,116.0,5.03,,
2475.38,1.832,7,438281295,-53102072,1.832,2023-06-05 17:31:47,,24.0,116.20000000000005,78.0,2.0,116.20000000000005,5.54,,
2478.57,2.122,7,438281442,-53102447,2.122,2023-06-05 17:31:48,,24.0,116.39999999999998,79.0,2.0,116.39999999999998,5.96,,
2480.84,2.151,7,438281542,-53102717,2.151,2023-06-05 17:31:49,,24.0,116.39999999999998,79.0,2.0,116.39999999999998,6.25,,
2483.27,2.12,7,438281707,-53102986,2.12,2023-06-05 17:31:50,,24.0,116.60000000000002,79.0,2.0,116.60000000000002,6.37,,
2486.0,2.248,7,438281888,-53103277,2.248,2023-06-05 17:31:51,,24.0,116.79999999999995,79.0,2.0,116.79999999999995,6.33,,
2488.71,2.364,7,438282033,-53103578,2.364,2023-06-05 17:31:52,,24.0,116.79999999999995,79.0,2.0,116.79999999999995,6.15,,
2491.27,2.409,7,438282205,-53103859,2.409,2023-06-05 17:31:53,,24.0,117.0,79.0,2.0,117.0,5.88,,
2493.62,2.392,7,438282312,-53104132,2.392,2023-06-05 17:31:54,,24.0,117.20000000000005,79.0,2.0,117.20000000000005,5.58,,
2496.08,2.472,7,438282439,-53104425,2.472,2023-06-05 17:31:55,,24.0,117.20000000000005,79.0,2.0,117.20000000000005,5.29,,
2499.17,2.508,7,438282580,-53104796,2.508,2023-06-05 17:31:56,,24.0,117.39999999999998,80.0,2.0,117.39999999999998,5.01,,
2501.12,2.513,7,438282642,-53105047,2.513,2023-06-05 17:31:57,,24.0,117.39999999999998,80.0,2.0,117.39999999999998,4.79,,
2502.49,1.941,6,438282650,-53105226,1.941,2023-06-05 17:31:58,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,4.55,,
2503.14,1.439,7,438282687,-53105293,1.439,2023-06-05 17:31:59,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,4.28,,
2503.22,0.284,8,438282695,-53105300,0.284,2023-06-05 17:32:00,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,3.94,,
2503.22,0.0,9,438282695,-53105300,0.0,2023-06-05 17:32:01,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,2.92,,
2503.22,0.0,8,438282695,-53105300,0.0,2023-06-05 17:32:02,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,,
2503.22,0.0,8,438282695,-53105300,0.0,2023-06-05 17:32:03,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,,
2503.22,0.0,8,438282695,-53105300,0.0,2023-06-05 17:32:04,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,,
2503.22,1.376,8,438282770,-53105681,1.376,2023-06-05 17:32:16,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,0.0,139.0
2505.05,1.971,8,438282899,-53105919,1.971,2023-06-05 17:32:17,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,0.0,141.0
2507.82,2.453,8,438283072,-53106222,2.453,2023-06-05 17:32:18,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,0.0,142.0
2510.95,2.901,8,438283178,-53106611,2.901,2023-06-05 17:32:19,,24.0,117.60000000000002,80.0,2.0,117.60000000000002,0.0,0.0,141.0
2515.71,3.502,7,438283268,-53107235,3.502,2023-06-05 17:32:20,,24.0,117.20000000000005,80.0,2.0,117.20000000000005,0.0,0.0,141.0
2519.81,4.676,7,438283393,-53107756,4.676,2023-06-05 17:32:21,,24.0,117.0,80.0,2.0,117.0,0.0,0.0,141.0
2525.15,5.169,8,438283638,-53108397,5.169,2023-06-05 17:32:22,,24.0,116.39999999999998,80.0,2.0,116.39999999999998,0.0,1.0,140.0
2531.55,5.237,9,438283978,-53109142,5.237,2023-06-05 17:32:23,,24.0,115.79999999999995,80.0,2.0,115.79999999999995,0.0,1.0,139.0
2536.55,5.952,9,438284168,-53109771,5.952,2023-06-05 17:32:24,,24.0,115.0,80.0,3.0,115.0,-1.57,1.0,138.0
2542.09,5.702,8,438284410,-53110455,5.702,2023-06-05 17:32:25,,24.0,114.39999999999998,80.0,5.0,114.39999999999998,-8.79,1.0,138.0
2548.11,5.297,8,438284721,-53111161,5.297,2023-06-05 17:32:26,,24.0,113.60000000000002,80.0,5.0,113.60000000000002,-9.63,2.0,137.0
2553.88,5.222,8,438284971,-53111851,5.222,2023-06-05 17:32:27,,24.0,112.79999999999995,80.0,6.0,112.79999999999995,-10.23,2.0,136.0
2559.23,5.222,8,438285052,-53112552,5.222,2023-06-05 17:32:28,,24.0,112.0,80.0,7.0,112.0,-10.64,2.0,135.0
2565.3,5.207,8,438284846,-53113311,5.207,2023-06-05 17:32:29,,24.0,111.20000000000005,80.0,8.0,111.20000000000005,-11.05,2.0,134.0
2572.36,5.504,8,438284420,-53114069,5.504,2023-06-05 17:32:30,,24.0,110.39999999999998,80.0,8.0,110.39999999999998,-11.54,2.0,132.0
2580.03,6.229,7,438283803,-53114739,6.229,2023-06-05 17:32:31,77.0,24.0,109.60000000000002,80.0,9.0,109.60000000000002,-12.09,3.0,130.0
2588.9,7.154,7,438283005,-53115401,7.154,2023-06-05 17:32:32,,24.0,108.79999999999995,80.0,10.0,108.79999999999995,-12.58,3.0,128.0
2595.97,7.412,8,438282347,-53115866,7.412,2023-06-05 17:32:33,,24.0,108.20000000000005,80.0,11.0,108.20000000000005,-12.9,3.0,127.0
2603.33,7.365,9,438281639,-53116365,7.365,2023-06-05 17:32:34,,24.0,107.39999999999998,80.0,12.0,107.39999999999998,-12.77,3.0,126.0
2610.93,7.182,9,438280983,-53116952,7.182,2023-06-05 17:32:35,,24.0,107.0,80.0,12.0,107.0,-12.05,3.0,125.0
2618.45,7.074,9,438280401,-53117659,7.074,2023-06-05 17:32:36,,24.0,106.39999999999998,80.0,13.0,106.39999999999998,-10.93,4.0,124.0
2626.2,7.056,9,438279950,-53118522,7.056,2023-06-05 17:32:37,,24.0,106.20000000000005,80.0,14.0,106.20000000000005,-9.6,4.0,123.0
2633.46,6.657,9,438279647,-53119407,6.657,2023-06-05 17:32:38,,24.0,105.79999999999995,80.0,14.0,105.79999999999995,-8.25,4.0,121.0
2639.5,5.812,9,438279600,-53120205,5.812,2023-06-05 17:32:39,,24.0,105.79999999999995,80.0,14.0,105.79999999999995,-6.97,4.0,120.0
2644.28,6.081,9,438279784,-53120785,6.081,2023-06-05 17:32:40,,24.0,106.0,80.0,15.0,106.0,-5.71,4.0,120.0
2649.84,6.004,9,438280187,-53121301,6.004,2023-06-05 17:32:41,,24.0,106.0,80.0,15.0,106.0,-4.49,5.0,120.0
2654.87,5.874,8,438280620,-53121734,5.874,2023-06-05 17:32:42,,24.0,106.20000000000005,80.0,15.0,106.20000000000005,-2.93,5.0,120.0
2658.52,4.459,8,438280883,-53122070,4.459,2023-06-05 17:32:43,,24.0,106.39999999999998,80.0,15.0,106.39999999999998,-0.1,5.0,121.0
2661.19,3.999,9,438281071,-53122339,3.999,2023-06-05 17:32:44,,24.0,106.60000000000002,80.0,15.0,106.60000000000002,-0.59,5.0,122.0
2663.3,3.576,9,438281210,-53122573,3.576,2023-06-05 17:32:45,,24.0,106.79999999999995,81.0,15.0,106.79999999999995,0.58,5.0,123.0
2665.91,3.18,8,438281387,-53122831,3.18,2023-06-05 17:32:46,,24.0,107.0,81.0,15.0,107.0,1.56,5.0,123.0
2668.44,3.058,8,438281572,-53123096,3.058,2023-06-05 17:32:47,,24.0,107.20000000000005,81.0,15.0,107.20000000000005,2.44,6.0,124.0
2670.77,2.837,8,438281640,-53123382,2.837,2023-06-05 17:32:48,,24.0,107.60000000000002,81.0,15.0,107.60000000000002,3.19,6.0,125.0
2672.84,2.666,8,438281760,-53123632,2.666,2023-06-05 17:32:49,,24.0,107.79999999999995,81.0,15.0,107.79999999999995,3.88,6.0,125.0
2675.05,2.632,8,438281823,-53123908,2.632,2023-06-05 17:32:50,,24.0,108.0,82.0,15.0,108.0,4.63,6.0,126.0
2677.26,2.584,7,438281906,-53124185,2.584,2023-06-05 17:32:51,,24.0,108.20000000000005,82.0,15.0,108.20000000000005,5.47,6.0,126.0
2679.39,2.52,7,438281959,-53124465,2.52,2023-06-05 17:32:52,,24.0,108.39999999999998,82.0,15.0,108.39999999999998,6.25,7.0,126.0
2682.11,2.339,7,438282043,-53124810,2.339,2023-06-05 17:32:53,,24.0,108.79999999999995,82.0,15.0,108.79999999999995,6.94,7.0,126.0
2683.16,2.261,7,438282095,-53124935,2.261,2023-06-05 17:32:54,,24.0,109.0,83.0,15.0,109.0,7.51,7.0,127.0
2684.09,2.243,7,438282141,-53125049,2.243,2023-06-05 17:32:55,,24.0,109.20000000000005,83.0,15.0,109.20000000000005,7.95,7.0,127.0
2686.22,2.209,7,438282263,-53125301,2.209,2023-06-05 17:32:56,,24.0,109.60000000000002,83.0,15.0,109.60000000000002,8.32,7.0,128.0
2688.34,2.173,7,438282323,-53125561,2.173,2023-06-05 17:32:57,,24.0,109.79999999999995,83.0,15.0,109.79999999999995,8.72,7.0,129.0
2690.47,2.097,7,438282407,-53125835,2.097,2023-06-05 17:32:58,,24.0,110.0,84.0,15.0,110.0,9.11,8.0,130.0
2692.72,1.94,7,438282459,-53126124,1.94,2023-06-05 17:32:59,,24.0,110.20000000000005,84.0,15.0,110.20000000000005,9.47,8.0,130.0
2694.87,1.899,7,438282468,-53126409,1.899,2023-06-05 17:33:00,,24.0,110.60000000000002,84.0,15.0,110.60000000000002,9.82,8.0,131.0
2697.07,1.89,7,438282543,-53126689,1.89,2023-06-05 17:33:01,,24.0,110.79999999999995,84.0,15.0,110.79999999999995,10.13,8.0,131.0
2699.13,1.889,8,438282597,-53126955,1.889,2023-06-05 17:33:02,,24.0,111.0,85.0,15.0,111.0,10.45,8.0,132.0
2701.51,2.109,8,438282681,-53127265,2.109,2023-06-05 17:33:03,,24.0,111.20000000000005,85.0,15.0,111.20000000000005,10.79,9.0,132.0
2703.97,2.333,8,438282695,-53127589,2.333,2023-06-05 17:33:04,,24.0,111.39999999999998,85.0,15.0,111.39999999999998,11.05,9.0,133.0
2707.04,2.433,9,438282733,-53127996,2.433,2023-06-05 17:33:05,,24.0,111.60000000000002,85.0,15.0,111.60000000000002,11.11,9.0,135.0
2709.65,2.0,9,438282777,-53128340,2.0,2023-06-05 17:33:06,,24.0,111.79999999999995,86.0,15.0,111.79999999999995,10.85,9.0,135.0
2712.17,1.889,9,438282823,-53128669,1.889,2023-06-05 17:33:07,,24.0,112.0,86.0,15.0,112.0,10.2,10.0,136.0
2714.9,1.889,8,438282907,-53129022,1.889,2023-06-05 17:33:08,,24.0,112.20000000000005,86.0,15.0,112.20000000000005,9.32,10.0,137.0
2717.89,2.666,8,438282997,-53129410,2.666,2023-06-05 17:33:09,,24.0,112.39999999999998,86.0,15.0,112.39999999999998,8.48,10.0,138.0
2721.43,2.904,8,438283089,-53129859,2.904,2023-06-05 17:33:10,,24.0,112.60000000000002,86.0,15.0,112.60000000000002,7.91,10.0,139.0
2724.62,2.962,8,438283217,-53130266,2.962,2023-06-05 17:33:11,,24.0,112.79999999999995,87.0,15.0,112.79999999999995,7.55,10.0,139.0
2727.55,2.949,8,438283316,-53130630,2.949,2023-06-05 17:33:12,,24.0,112.79999999999995,87.0,15.0,112.79999999999995,7.31,11.0,139.0
2730.36,2.911,8,438283445,-53130973,2.911,2023-06-05 17:33:13,,24.0,113.0,87.0,15.0,113.0,6.99,11.0,140.0
2733.37,2.939,8,438283545,-53131349,2.939,2023-06-05 17:33:14,,24.0,113.20000000000005,87.0,15.0,113.20000000000005,6.53,11.0,140.0
2736.48,2.982,8,438283674,-53131744,2.982,2023-06-05 17:33:15,,24.0,113.39999999999998,87.0,15.0,113.39999999999998,5.96,11.0,141.0
2739.14,3.05,8,438283696,-53132092,3.05,2023-06-05 17:33:16,,24.0,113.39999999999998,87.0,15.0,113.39999999999998,5.43,12.0,141.0
2742.13,3.073,8,438283770,-53132483,3.073,2023-06-05 17:33:17,,24.0,113.60000000000002,88.0,15.0,113.60000000000002,5.01,12.0,141.0
2745.44,3.276,8,438283863,-53132911,3.276,2023-06-05 17:33:18,,24.0,113.79999999999995,88.0,15.0,113.79999999999995,4.75,12.0,141.0
2748.79,3.346,8,438283955,-53133348,3.346,2023-06-05 17:33:19,,24.0,114.0,88.0,15.0,114.0,4.57,12.0,142.0
2751.8,3.057,8,438283969,-53133748,3.057,2023-06-05 17:33:20,,24.0,114.0,88.0,15.0,114.0,4.42,12.0,143.0
2754.44,2.708,8,438284045,-53134082,2.708,2023-06-05 17:33:21,,24.0,114.20000000000005,88.0,15.0,114.20000000000005,4.26,13.0,143.0
2757.36,2.888,9,438284174,-53134431,2.888,2023-06-05 17:33:22,,24.0,114.20000000000005,88.0,15.0,114.20000000000005,4.06,13.0,143.0
2760.54,3.134,9,438284310,-53134818,3.134,2023-06-05 17:33:23,,24.0,114.39999999999998,88.0,15.0,114.39999999999998,3.88,13.0,144.0
2763.74,3.187,9,438284409,-53135237,3.187,2023-06-05 17:33:24,,24.0,114.60000000000002,89.0,15.0,114.60000000000002,3.74,13.0,145.0
2767.13,3.357,9,438284462,-53135685,3.357,2023-06-05 17:33:25,,24.0,114.60000000000002,89.0,15.0,114.60000000000002,3.65,14.0,145.0
2770.42,3.302,9,438284470,-53136125,3.302,2023-06-05 17:33:26,,24.0,114.79999999999995,89.0,15.0,114.79999999999995,3.59,14.0,146.0
2772.66,3.269,13,438284508,-53136413,3.269,2023-06-05 17:33:27,,24.0,114.79999999999995,89.0,15.0,114.79999999999995,3.53,14.0,146.0
2774.17,2.263,14,438284478,-53136610,2.263,2023-06-05 17:33:28,,24.0,115.0,89.0,15.0,115.0,3.45,14.0,146.0
2774.98,2.057,14,438284432,-53136706,2.057,2023-06-05 17:33:29,,24.0,115.0,89.0,15.0,115.0,3.33,15.0,146.0
2775.61,2.056,13,438284425,-53136785,2.056,2023-06-05 17:33:30,,24.0,115.20000000000005,89.0,15.0,115.20000000000005,3.22,15.0,146.0
2776.89,2.056,13,438284462,-53136931,2.056,2023-06-05 17:33:31,,24.0,115.20000000000005,89.0,15.0,115.20000000000005,3.18,15.0,146.0
2778.57,2.072,13,438284583,-53137105,2.072,2023-06-05 17:33:32,,24.0,115.39999999999998,89.0,15.0,115.39999999999998,3.26,15.0,146.0
2780.22,2.059,13,438284720,-53137268,2.059,2023-06-05 17:33:33,,24.0,115.60000000000002,90.0,15.0,115.60000000000002,3.46,16.0,146.0
2782.21,2.025,14,438284896,-53137428,2.025,2023-06-05 17:33:34,,24.0,115.60000000000002,90.0,15.0,115.60000000000002,3.76,16.0,145.0
2784.32,2.019,14,438285075,-53137538,2.019,2023-06-05 17:33:35,,24.0,115.79999999999995,90.0,15.0,115.79999999999995,4.15,16.0,145.0
2787.92,2.05,13,438285410,-53137802,2.05,2023-06-05 17:33:36,,24.0,116.0,90.0,15.0,116.0,4.59,16.0,145.0
2791.08,2.087,14,438285545,-53138173,2.087,2023-06-05 17:33:37,,24.0,116.0,90.0,15.0,116.0,4.96,17.0,145.0
2794.09,2.282,14,438285562,-53138571,2.282,2023-06-05 17:33:38,,24.0,116.20000000000005,90.0,15.0,116.20000000000005,5.28,17.0,145.0
2796.9,2.416,16,438285676,-53138927,2.416,2023-06-05 17:33:39,,24.0,116.39999999999998,90.0,15.0,116.39999999999998,5.58,17.0,144.0
2801.9,2.501,16,438286001,-53139433,2.501,2023-06-05 17:33:40,,24.0,116.60000000000002,90.0,15.0,116.60000000000002,5.93,17.0,144.0
2808.39,2.981,16,438286366,-53140168,2.981,2023-06-05 17:33:41,,24.0,116.79999999999995,91.0,15.0,116.79999999999995,6.32,17.0,143.0
2818.32,3.428,14,438286923,-53141299,3.428,2023-06-05 17:33:42,,24.0,117.0,91.0,15.0,117.0,6.62,18.0,143.0
2822.89,3.76,13,438287324,-53141407,3.76,2023-06-05 17:33:43,,24.0,117.20000000000005,91.0,15.0,117.20000000000005,6.87,18.0,142.0
2824.59,3.59,13,438287497,-53141342,3.59,2023-06-05 17:33:44,,24.0,117.39999999999998,91.0,15.0,117.39999999999998,6.89,18.0,143.0
2826.26,3.39,12,438287665,-53141443,3.39,2023-06-05 17:33:45,,24.0,117.60000000000002,91.0,15.0,117.60000000000002,6.63,18.0,143.0
2827.77,2.957,12,438287739,-53141621,2.957,2023-06-05 17:33:46,,24.0,117.79999999999995,92.0,15.0,117.79999999999995,6.13,19.0,143.0
2829.21,2.578,12,438287671,-53141798,2.578,2023-06-05 17:33:47,,24.0,117.79999999999995,92.0,15.0,117.79999999999995,5.52,19.0,143.0
2831.49,2.292,13,438287808,-53142047,2.292,2023-06-05 17:33:48,,24.0,118.0,92.0,15.0,118.0,4.9,19.0,142.0
2833.76,2.246,12,438287990,-53142256,2.246,2023-06-05 17:33:49,,24.0,118.0,92.0,15.0,118.0,4.35,19.0,143.0
2835.87,2.212,12,438288169,-53142401,2.212,2023-06-05 17:33:50,,24.0,118.20000000000005,92.0,15.0,118.20000000000005,3.94,20.0,143.0
2838.1,2.216,12,438288391,-53142525,2.216,2023-06-05 17:33:51,,24.0,118.20000000000005,92.0,15.0,118.20000000000005,3.7,20.0,143.0
2840.03,2.145,12,438288544,-53142692,2.145,2023-06-05 17:33:52,,24.0,118.39999999999998,92.0,15.0,118.39999999999998,3.64,20.0,143.0
2841.35,2.075,12,438288566,-53142855,2.075,2023-06-05 17:33:53,,24.0,118.39999999999998,92.0,15.0,118.39999999999998,3.78,20.0,143.0
2843.05,2.05,12,438288414,-53142999,2.05,2023-06-05 17:33:54,,24.0,118.60000000000002,93.0,15.0,118.60000000000002,4.01,21.0,142.0
2845.64,2.19,11,438288161,-53142972,2.19,2023-06-05 17:33:55,,24.0,118.60000000000002,93.0,15.0,118.60000000000002,4.16,21.0,143.0
2849.21,2.836,11,438287779,-53142818,2.836,2023-06-05 17:33:56,,24.0,118.39999999999998,93.0,15.0,118.39999999999998,3.98,21.0,143.0
2852.86,3.142,11,438287438,-53142600,3.142,2023-06-05 17:33:57,,24.0,118.39999999999998,93.0,15.0,118.39999999999998,3.43,21.0,142.0
2856.31,3.175,11,438287080,-53142415,3.175,2023-06-05 17:33:58,,24.0,118.39999999999998,93.0,15.0,118.39999999999998,0.0,21.0,142.0
2859.47,2.976,12,438286753,-53142286,2.976,2023-06-05 17:33:59,,24.0,118.20000000000005,93.0,15.0,118.20000000000005,0.0,22.0,141.0
2862.14,2.866,13,438286510,-53142119,2.866,2023-06-05 17:34:00,,24.0,118.20000000000005,93.0,15.0,118.20000000000005,0.21,22.0,141.0
2864.44,2.726,14,438286398,-53141861,2.726,2023-06-05 17:34:01,,24.0,118.0,93.0,15.0,118.0,-0.8,22.0,140.0
2866.46,2.547,14,438286382,-53141594,2.547,2023-06-05 17:34:02,,24.0,118.0,93.0,15.0,118.0,-1.62,22.0,140.0
2868.85,2.599,13,438286601,-53141453,2.599,2023-06-05 17:34:03,,24.0,118.0,93.0,15.0,118.0,-2.01,23.0,139.0
2871.54,2.711,13,438286880,-53141496,2.711,2023-06-05 17:34:04,,24.0,118.20000000000005,93.0,15.0,118.20000000000005,-2.03,23.0,138.0
2874.7,2.777,13,438287156,-53141695,2.777,2023-06-05 17:34:05,,24.0,118.20000000000005,93.0,15.0,118.20000000000005,-1.75,23.0,139.0
2877.27,2.786,13,438287353,-53141931,2.786,2023-06-05 17:34:06,,24.0,118.20000000000005,93.0,15.0,118.20000000000005,0.0,23.0,139.0
2879.5,2.786,12,438287572,-53142103,2.786,2023-06-05 17:34:07,,24.0,118.39999999999998,93.0,15.0,118.39999999999998,-0.62,23.0,139.0
2881.91,2.74,12,438287799,-53142243,2.74,2023-06-05 17:34:08,,24.0,118.39999999999998,93.0,15.0,118.39999999999998,0.22,24.0,139.0
2883.91,2.708,12,438287987,-53142332,2.708,2023-06-05 17:34:09,,24.0,118.60000000000002,93.0,15.0,118.60000000000002,1.11,24.0,139.0
2886.44,2.726,11,438288243,-53142411,2.726,2023-06-05 17:34:10,,24.0,118.60000000000002,93.0,15.0,118.60000000000002,1.9,24.0,139.0
2888.89,2.731,11,438288513,-53142476,2.731,2023-06-05 17:34:11,,24.0,118.79999999999995,93.0,15.0,118.79999999999995,2.57,24.0,140.0
2891.16,2.731,11,438288749,-53142516,2.731,2023-06-05 17:34:12,,24.0,119.0,93.0,15.0,119.0,3.01,25.0,139.0
2893.33,2.731,10,438288979,-53142462,2.731,2023-06-05 17:34:13,,24.0,119.20000000000005,94.0,15.0,119.20000000000005,3.46,25.0,140.0
2895.92,2.708,10,438289247,-53142383,2.708,2023-06-05 17:34:14,,24.0,119.39999999999998,94.0,15.0,119.39999999999998,4.03,25.0,140.0
2898.34,2.703,10,438289513,-53142319,2.703,2023-06-05 17:34:15,,24.0,119.60000000000002,94.0,15.0,119.60000000000002,4.66,25.0,139.0
2901.32,2.651,10,438289790,-53142130,2.651,2023-06-05 17:34:16,,24.0,120.0,94.0,15.0,120.0,5.32,26.0,139.0
2903.59,2.343,10,438290022,-53142026,2.343,2023-06-05 17:34:17,,24.0,120.20000000000005,94.0,15.0,120.20000000000005,5.95,26.0,141.0
2905.68,2.247,9,438290254,-53141992,2.247,2023-06-05 17:34:18,,24.0,120.39999999999998,95.0,15.0,120.39999999999998,6.5,26.0,141.0
2907.73,2.187,9,438290444,-53141955,2.187,2023-06-05 17:34:19,,24.0,120.60000000000002,95.0,15.0,120.60000000000002,6.93,26.0,142.0
2909.79,2.175,9,438290664,-53141915,2.175,2023-06-05 17:34:20,,24.0,120.79999999999995,95.0,15.0,120.79999999999995,7.21,26.0,142.0
2911.71,2.175,8,438290895,-53141894,2.175,2023-06-05 17:34:21,,24.0,120.79999999999995,95.0,15.0,120.79999999999995,7.37,27.0,143.0
2913.19,2.175,9,438291041,-53141891,2.175,2023-06-05 17:34:22,,24.0,121.0,95.0,15.0,121.0,7.46,27.0,143.0
2915.04,2.175,9,438291216,-53141840,2.175,2023-06-05 17:34:23,,24.0,121.20000000000005,96.0,15.0,121.20000000000005,7.46,27.0,144.0
2917.39,2.175,9,438291478,-53141729,2.175,2023-06-05 17:34:24,,24.0,121.39999999999998,96.0,15.0,121.39999999999998,7.48,27.0,145.0
2919.8,2.325,9,438291709,-53141644,2.325,2023-06-05 17:34:25,,24.0,121.60000000000002,96.0,15.0,121.60000000000002,7.5,28.0,146.0
2921.94,2.174,9,438291937,-53141597,2.174,2023-06-05 17:34:26,,24.0,121.79999999999995,96.0,15.0,121.79999999999995,7.54,28.0,147.0
2923.82,2.122,9,438292163,-53141589,2.122,2023-06-05 17:34:27,,24.0,122.0,96.0,15.0,122.0,7.64,28.0,149.0
2925.68,2.017,9,438292353,-53141557,2.017,2023-06-05 17:34:28,,24.0,122.39999999999998,97.0,15.0,122.39999999999998,7.83,28.0,149.0
2927.55,1.96,10,438292536,-53141536,1.96,2023-06-05 17:34:29,,24.0,122.60000000000002,97.0,15.0,122.60000000000002,8.08,29.0,151.0
2929.27,1.953,10,438292717,-53141500,1.953,2023-06-05 17:34:30,,24.0,122.79999999999995,97.0,15.0,122.79999999999995,8.46,29.0,151.0
2930.94,1.828,9,438292899,-53141474,1.828,2023-06-05 17:34:31,,24.0,123.0,97.0,15.0,123.0,8.9,29.0,152.0
2932.62,1.775,9,438293081,-53141438,1.775,2023-06-05 17:34:32,,24.0,123.39999999999998,98.0,15.0,123.39999999999998,9.42,29.0,155.0
2934.28,1.761,9,438293262,-53141430,1.761,2023-06-05 17:34:33,,24.0,123.60000000000002,98.0,15.0,123.60000000000002,9.98,30.0,155.0
2935.95,1.758,8,438293444,-53141416,1.758,2023-06-05 17:34:34,,24.0,123.79999999999995,98.0,15.0,123.79999999999995,10.58,30.0,157.0
2937.68,1.764,8,438293628,-53141363,1.764,2023-06-05 17:34:35,,24.0,124.20000000000005,98.0,15.0,124.20000000000005,11.24,30.0,158.0
2939.55,1.864,8,438293810,-53141305,1.864,2023-06-05 17:34:36,,24.0,124.39999999999998,99.0,15.0,124.39999999999998,11.86,30.0,161.0
2941.42,1.828,8,438294030,-53141294,1.828,2023-06-05 17:34:37,,24.0,124.60000000000002,99.0,15.0,124.60000000000002,12.43,31.0,160.0
2943.3,1.873,7,438294220,-53141243,1.873,2023-06-05 17:34:38,,24.0,125.0,99.0,15.0,125.0,12.92,31.0,161.0
2945.2,1.903,8,438294402,-53141135,1.903,2023-06-05 17:34:39,,24.0,125.20000000000005,99.0,15.0,125.20000000000005,13.22,31.0,162.0
2947.08,1.904,8,438294583,-53141015,1.904,2023-06-05 17:34:40,,24.0,125.39999999999998,100.0,15.0,125.39999999999998,13.3,32.0,163.0
2948.72,1.668,8,438294729,-53140896,1.668,2023-06-05 17:34:41,,24.0,125.60000000000002,100.0,15.0,125.60000000000002,13.19,32.0,164.0
2950.73,1.611,8,438294902,-53140763,1.611,2023-06-05 17:34:42,,24.0,126.0,100.0,15.0,126.0,12.92,32.0,164.0
2952.97,1.618,8,438295158,-53140686,1.618,2023-06-05 17:34:43,,24.0,126.20000000000005,100.0,15.0,126.20000000000005,12.63,32.0,166.0
2955.2,1.619,8,438295394,-53140660,1.619,2023-06-05 17:34:44,,24.0,126.60000000000002,101.0,15.0,126.60000000000002,12.52,33.0,165.0
2956.76,2.096,7,438295542,-53140656,2.096,2023-06-05 17:34:45,,24.0,126.79999999999995,101.0,15.0,126.79999999999995,12.74,33.0,167.0
2958.43,1.849,7,438295719,-53140656,1.849,2023-06-05 17:34:46,,24.0,127.0,101.0,15.0,127.0,13.19,33.0,168.0
2959.88,1.682,7,438295866,-53140702,1.682,2023-06-05 17:34:47,,24.0,127.39999999999998,101.0,15.0,127.39999999999998,13.63,34.0,166.0
2961.64,1.733,7,438296043,-53140830,1.733,2023-06-05 17:34:48,,24.0,127.60000000000002,102.0,15.0,127.60000000000002,13.96,34.0,167.0
2963.5,1.825,7,438296227,-53140870,1.825,2023-06-05 17:34:49,,24.0,127.79999999999995,102.0,15.0,127.79999999999995,13.92,34.0,169.0
2965.36,1.851,6,438296409,-53140873,1.851,2023-06-05 17:34:50,,24.0,128.0,102.0,15.0,128.0,13.64,34.0,169.0
2967.21,1.851,6,438296629,-53140891,1.851,2023-06-05 17:34:51,,24.0,128.39999999999998,103.0,15.0,128.39999999999998,13.22,35.0,168.0
2968.58,1.85,6,438296779,-53140895,1.85,2023-06-05 17:34:52,,24.0,128.60000000000002,103.0,15.0,128.60000000000002,12.75,35.0,170.0
2970.2,1.734,6,438296954,-53140909,1.734,2023-06-05 17:34:53,,24.0,128.79999999999995,103.0,15.0,128.79999999999995,12.29,35.0,170.0
2971.73,1.629,6,438297098,-53140945,1.629,2023-06-05 17:34:54,,24.0,129.0,103.0,15.0,129.0,12.05,36.0,170.0
2973.38,1.656,6,438297274,-53140952,1.656,2023-06-05 17:34:55,,24.0,129.20000000000005,103.0,15.0,129.20000000000005,11.82,36.0,170.0
