cadence,calories,timestamp,heart_rate,power,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,left_right_balance
91,602,2024-03-11 16:22:26,135.0,149.0,18.399999999999977,117.0,,121.0,20275.67,18.399999999999977,4.614,5.0,2.56,437821782.0,-53896227.0,4.614,18.0,170.0
87,602,2024-03-11 16:22:27,133.0,151.0,18.399999999999977,118.0,,121.0,20280.07,18.399999999999977,4.503,5.0,2.29,437821703.0,-53895643.0,4.503,18.0,175.0
88,602,2024-03-11 16:22:28,134.0,106.0,18.600000000000023,118.0,,121.0,20284.43,18.600000000000023,4.392,5.0,1.99,437821657.0,-53895065.0,4.392,18.0,173.0
87,602,2024-03-11 16:22:29,134.0,72.0,18.600000000000023,118.0,,121.0,20288.8,18.600000000000023,4.369,5.0,1.72,437821612.0,-53894485.0,4.369,18.0,168.0
87,602,2024-03-11 16:22:30,134.0,89.0,18.600000000000023,118.0,,121.0,20293.29,18.600000000000023,4.454,5.0,1.48,437821577.0,-53893885.0,4.454,18.0,176.0
94,602,2024-03-11 16:22:31,131.0,120.0,18.600000000000023,118.0,,121.0,20297.77,18.600000000000023,4.467,5.0,1.29,437821566.0,-53893287.0,4.467,18.0,176.0
78,602,2024-03-11 16:22:32,130.0,143.0,18.799999999999955,118.0,,121.0,20302.31,18.799999999999955,4.475,5.0,1.12,437821520.0,-53892683.0,4.475,18.0,177.0
87,602,2024-03-11 16:22:33,129.0,127.0,18.799999999999955,118.0,,121.0,20306.85,18.799999999999955,4.57,5.0,0.82,437821454.0,-53892088.0,4.57,18.0,179.0
87,602,2024-03-11 16:22:34,131.0,115.0,18.600000000000023,118.0,,121.0,20312.05,18.600000000000023,4.992,5.0,0.0,437821308.0,-53891415.0,4.992,18.0,179.0
0,603,2024-03-11 16:22:35,129.0,0.0,18.399999999999977,118.0,,121.0,20318.08,18.399999999999977,5.537,5.0,0.0,437821125.0,-53890645.0,5.537,18.0,181.0
0,603,2024-03-11 16:22:36,133.0,0.0,18.200000000000045,118.0,,121.0,20325.09,18.200000000000045,6.179,5.0,0.0,437820954.0,-53889739.0,6.179,18.0,183.0
0,603,2024-03-11 16:22:37,135.0,0.0,17.799999999999955,118.0,,121.0,20331.26,17.799999999999955,6.99,5.0,-0.21,437820828.0,-53888928.0,6.99,18.0,185.0
0,603,2024-03-11 16:22:38,134.0,0.0,17.600000000000023,118.0,,122.0,20338.79,17.600000000000023,7.436,5.0,-1.49,437820768.0,-53887927.0,7.436,18.0,187.0
0,603,2024-03-11 16:22:39,134.0,0.0,17.200000000000045,118.0,,122.0,20346.47,17.200000000000045,7.705,5.0,-2.27,437820824.0,-53886906.0,7.705,18.0,189.0
0,603,2024-03-11 16:22:40,133.0,0.0,16.799999999999955,118.0,,122.0,20354.32,16.799999999999955,7.769,5.0,-2.96,437820968.0,-53885880.0,7.769,18.0,191.0
0,603,2024-03-11 16:22:41,132.0,0.0,16.399999999999977,118.0,,123.0,20361.95,16.399999999999977,7.701,5.0,-3.43,437821307.0,-53884947.0,7.701,18.0,193.0
0,603,2024-03-11 16:22:42,130.0,0.0,16.200000000000045,118.0,,123.0,20368.2,16.200000000000045,6.963,5.0,-3.76,437821685.0,-53884252.0,6.963,18.0,195.0
0,603,2024-03-11 16:22:43,130.0,0.0,16.0,118.0,,123.0,20372.96,16.0,5.061,5.0,-3.84,437821937.0,-53883704.0,5.061,18.0,197.0
0,603,2024-03-11 16:22:44,130.0,0.0,15.799999999999955,118.0,,124.0,20377.09,15.799999999999955,4.253,5.0,-3.77,437822129.0,-53883212.0,4.253,18.0,199.0
24,603,2024-03-11 16:22:45,130.0,11.0,15.799999999999955,118.0,,124.0,20380.68,15.799999999999955,3.865,5.0,-3.65,437822367.0,-53882828.0,3.865,18.0,201.0
81,603,2024-03-11 16:22:46,130.0,177.0,15.600000000000023,118.0,,124.0,20384.12,15.600000000000023,3.513,5.0,-3.51,437822651.0,-53882567.0,3.513,18.0,203.0
90,603,2024-03-11 16:22:47,130.0,214.0,15.600000000000023,118.0,,124.0,20387.37,15.600000000000023,3.306,5.0,-3.3,437822969.0,-53882377.0,3.306,18.0,169.0
86,603,2024-03-11 16:22:48,130.0,221.0,15.399999999999977,118.0,,124.0,20390.5,15.399999999999977,3.186,5.0,-3.05,437823297.0,-53882213.0,3.186,18.0,170.0
90,603,2024-03-11 16:22:49,123.0,209.0,15.399999999999977,118.0,,124.0,20394.17,15.399999999999977,3.318,5.0,-2.84,437823669.0,-53882042.0,3.318,18.0,166.0
84,604,2024-03-11 16:22:50,122.0,179.0,15.399999999999977,118.0,,124.0,20398.24,15.399999999999977,3.805,5.0,-2.54,437824080.0,-53881905.0,3.805,18.0,177.0
85,604,2024-03-11 16:22:51,124.0,169.0,15.399999999999977,118.0,,124.0,20402.44,15.399999999999977,3.869,5.0,-2.05,437824489.0,-53881750.0,3.869,18.0,174.0
88,604,2024-03-11 16:22:52,123.0,163.0,15.600000000000023,118.0,,124.0,20406.68,15.600000000000023,3.869,6.0,-1.64,437824897.0,-53881500.0,3.869,18.0,172.0
97,604,2024-03-11 16:22:53,125.0,160.0,15.600000000000023,118.0,,124.0,20411.16,15.600000000000023,3.869,6.0,-1.02,437825296.0,-53881124.0,3.869,18.0,206.0
91,604,2024-03-11 16:22:54,125.0,144.0,15.600000000000023,118.0,,124.0,20415.82,15.600000000000023,3.869,6.0,0.0,437825651.0,-53880682.0,3.869,18.0,165.0
86,604,2024-03-11 16:22:55,125.0,127.0,15.600000000000023,118.0,,124.0,20420.4,15.600000000000023,3.905,5.0,0.0,437825977.0,-53880236.0,3.905,18.0,174.0
82,604,2024-03-11 16:22:56,125.0,110.0,15.399999999999977,118.0,,124.0,20424.81,15.399999999999977,4.103,5.0,0.0,437826324.0,-53879814.0,4.103,18.0,142.0
82,604,2024-03-11 16:22:57,124.0,96.0,15.399999999999977,118.0,,124.0,20429.0,15.399999999999977,4.336,5.0,0.0,437826607.0,-53879398.0,4.336,18.0,142.0
55,605,2024-03-11 16:22:58,124.0,56.0,15.399999999999977,118.0,,124.0,20433.13,15.399999999999977,4.287,5.0,0.0,437826906.0,-53878981.0,4.287,18.0,166.0
83,605,2024-03-11 16:22:59,123.0,65.0,15.399999999999977,118.0,,124.0,20437.12,15.399999999999977,4.206,5.0,0.0,437827133.0,-53878545.0,4.206,18.0,167.0
81,605,2024-03-11 16:23:00,122.0,138.0,15.600000000000023,118.0,,124.0,20441.29,15.600000000000023,4.213,5.0,0.0,437827341.0,-53878040.0,4.213,18.0,167.0
83,605,2024-03-11 16:23:01,122.0,132.0,15.600000000000023,118.0,,124.0,20445.51,15.600000000000023,4.196,5.0,0.0,437827457.0,-53877501.0,4.196,18.0,172.0
90,605,2024-03-11 16:23:02,122.0,131.0,15.600000000000023,118.0,,124.0,20449.74,15.600000000000023,4.206,5.0,0.0,437827493.0,-53876936.0,4.206,18.0,162.0
89,605,2024-03-11 16:23:03,122.0,140.0,15.600000000000023,118.0,,124.0,20454.14,15.600000000000023,4.412,5.0,0.0,437827473.0,-53876349.0,4.412,18.0,171.0
88,605,2024-03-11 16:23:04,122.0,138.0,15.399999999999977,118.0,,124.0,20458.73,15.399999999999977,4.577,5.0,0.0,437827363.0,-53875752.0,4.577,18.0,177.0
0,605,2024-03-11 16:23:05,121.0,0.0,15.399999999999977,118.0,,124.0,20463.19,15.399999999999977,4.421,5.0,0.0,437827170.0,-53875208.0,4.421,18.0,176.0
87,605,2024-03-11 16:23:06,121.0,46.0,15.399999999999977,118.0,,124.0,20467.37,15.399999999999977,4.27,5.0,0.0,437826922.0,-53874748.0,4.27,18.0,173.0
87,606,2024-03-11 16:23:07,121.0,152.0,15.399999999999977,118.0,,124.0,20471.47,15.399999999999977,4.251,5.0,0.0,437826604.0,-53874347.0,4.251,18.0,172.0
85,606,2024-03-11 16:23:08,121.0,177.0,15.399999999999977,118.0,,124.0,20475.8,15.399999999999977,4.36,5.0,0.0,437826297.0,-53873916.0,4.36,18.0,185.0
88,606,2024-03-11 16:23:09,120.0,226.0,15.399999999999977,118.0,,124.0,20480.33,15.399999999999977,4.548,5.0,0.0,437826020.0,-53873422.0,4.548,18.0,167.0
61,606,2024-03-11 16:23:10,120.0,227.0,15.399999999999977,118.0,,124.0,20485.17,15.399999999999977,4.794,5.0,0.0,437825702.0,-53872913.0,4.794,18.0,156.0
87,606,2024-03-11 16:23:11,120.0,143.0,15.399999999999977,118.0,,124.0,20489.89,15.399999999999977,4.773,5.0,0.0,437825383.0,-53872416.0,4.773,18.0,171.0
83,606,2024-03-11 16:23:12,120.0,126.0,15.399999999999977,118.0,,124.0,20494.57,15.399999999999977,4.588,5.0,0.0,437825045.0,-53871942.0,4.588,18.0,166.0
92,607,2024-03-11 16:23:13,119.0,154.0,15.399999999999977,118.0,,124.0,20499.28,15.399999999999977,4.617,5.0,0.0,437824652.0,-53871564.0,4.617,18.0,169.0
91,607,2024-03-11 16:23:14,121.0,176.0,15.399999999999977,118.0,,124.0,20504.49,15.399999999999977,4.681,5.0,0.0,437824148.0,-53871275.0,4.681,18.0,164.0
89,607,2024-03-11 16:23:15,121.0,186.0,15.600000000000023,118.0,,124.0,20509.55,15.600000000000023,4.756,5.0,0.0,437823638.0,-53871107.0,4.756,18.0,168.0
91,607,2024-03-11 16:23:16,122.0,154.0,15.600000000000023,118.0,,124.0,20514.67,15.600000000000023,4.844,5.0,0.0,437823090.0,-53871050.0,4.844,18.0,165.0
91,607,2024-03-11 16:23:17,121.0,141.0,15.600000000000023,118.0,,124.0,20519.76,15.600000000000023,4.864,5.0,0.0,437822525.0,-53870995.0,4.864,18.0,163.0
90,607,2024-03-11 16:23:18,123.0,123.0,15.600000000000023,118.0,,124.0,20524.93,15.600000000000023,4.937,5.0,0.0,437822009.0,-53870859.0,4.937,18.0,175.0
92,608,2024-03-11 16:23:19,123.0,120.0,15.799999999999955,118.0,,124.0,20529.81,15.799999999999955,5.045,5.0,0.0,437821500.0,-53870664.0,5.045,18.0,170.0
91,608,2024-03-11 16:23:20,123.0,123.0,15.799999999999955,118.0,,124.0,20534.97,15.799999999999955,5.087,5.0,0.0,437820975.0,-53870386.0,5.087,18.0,165.0
84,608,2024-03-11 16:23:21,127.0,148.0,15.799999999999955,118.0,,124.0,20540.15,15.799999999999955,5.132,5.0,0.1,437820511.0,-53870030.0,5.132,18.0,171.0
85,608,2024-03-11 16:23:22,127.0,236.0,16.0,118.0,,124.0,20545.74,16.0,5.145,5.0,1.06,437820019.0,-53869578.0,5.145,18.0,173.0
86,608,2024-03-11 16:23:23,127.0,243.0,16.0,118.0,,124.0,20551.54,16.0,5.177,5.0,1.1,437819565.0,-53869070.0,5.177,18.0,169.0
88,608,2024-03-11 16:23:24,125.0,221.0,16.200000000000045,118.0,,124.0,20557.34,16.200000000000045,5.214,5.0,1.15,437819122.0,-53868515.0,5.214,18.0,167.0
88,609,2024-03-11 16:23:25,125.0,198.0,16.200000000000045,118.0,,124.0,20563.08,16.200000000000045,5.248,5.0,1.2,437818712.0,-53867957.0,5.248,18.0,168.0
93,609,2024-03-11 16:23:26,126.0,170.0,16.200000000000045,118.0,,124.0,20569.39,16.200000000000045,5.447,5.0,1.17,437818261.0,-53867297.0,5.447,18.0,166.0
89,609,2024-03-11 16:23:27,126.0,163.0,16.200000000000045,118.0,,124.0,20575.82,16.200000000000045,5.676,5.0,1.1,437817912.0,-53866573.0,5.676,18.0,177.0
91,609,2024-03-11 16:23:28,125.0,150.0,16.200000000000045,118.0,,124.0,20582.03,16.200000000000045,5.822,5.0,0.93,437817642.0,-53865820.0,5.822,18.0,174.0
92,609,2024-03-11 16:23:29,124.0,146.0,16.200000000000045,118.0,,124.0,20588.29,16.200000000000045,5.945,5.0,0.0,437817402.0,-53865034.0,5.945,18.0,178.0
91,609,2024-03-11 16:23:30,125.0,142.0,16.399999999999977,118.0,,124.0,20594.61,16.399999999999977,5.981,5.0,0.0,437817275.0,-53864210.0,5.981,18.0,176.0
90,610,2024-03-11 16:23:31,126.0,179.0,16.600000000000023,118.0,,124.0,20600.74,16.600000000000023,6.008,5.0,0.0,437817196.0,-53863396.0,6.008,18.0,174.0
85,610,2024-03-11 16:23:32,125.0,238.0,17.200000000000045,118.0,,124.0,20606.79,17.200000000000045,6.008,5.0,0.15,437817151.0,-53862591.0,6.008,18.0,170.0
85,610,2024-03-11 16:23:33,126.0,252.0,17.200000000000045,119.0,,124.0,20612.64,17.200000000000045,6.008,5.0,1.69,437817116.0,-53861810.0,6.008,18.0,172.0
91,610,2024-03-11 16:23:34,127.0,208.0,16.799999999999955,119.0,,124.0,20618.51,16.799999999999955,6.008,5.0,1.85,437817116.0,-53861028.0,6.008,18.0,152.0
97,610,2024-03-11 16:23:35,126.0,165.0,16.799999999999955,119.0,,125.0,20624.18,16.799999999999955,5.999,5.0,1.83,437817128.0,-53860270.0,5.999,18.0,185.0
28,611,2024-03-11 16:23:36,126.0,116.0,16.799999999999955,119.0,,125.0,20629.88,16.799999999999955,5.958,5.0,1.62,437817151.0,-53859510.0,5.958,18.0,184.0
93,611,2024-03-11 16:23:37,127.0,25.0,16.799999999999955,119.0,,125.0,20635.69,16.799999999999955,5.915,5.0,1.22,437817082.0,-53858741.0,5.915,18.0,182.0
88,611,2024-03-11 16:23:38,129.0,55.0,16.799999999999955,119.0,,125.0,20641.55,16.799999999999955,5.908,5.0,0.0,437816934.0,-53857979.0,5.908,18.0,180.0
93,611,2024-03-11 16:23:39,129.0,94.0,16.600000000000023,119.0,,125.0,20647.64,16.600000000000023,5.908,5.0,0.0,437816742.0,-53857208.0,5.908,18.0,167.0
88,611,2024-03-11 16:23:40,129.0,118.0,16.600000000000023,119.0,,125.0,20653.88,16.600000000000023,5.908,5.0,0.0,437816501.0,-53856424.0,5.908,18.0,174.0
85,611,2024-03-11 16:23:41,128.0,131.0,16.399999999999977,119.0,,125.0,20660.21,16.399999999999977,5.908,5.0,-0.09,437816240.0,-53855630.0,5.908,18.0,174.0
83,611,2024-03-11 16:23:42,129.0,147.0,16.399999999999977,119.0,,125.0,20666.62,16.399999999999977,5.908,5.0,-0.93,437816024.0,-53854824.0,5.908,18.0,170.0
89,611,2024-03-11 16:23:43,129.0,141.0,16.200000000000045,119.0,,125.0,20673.2,16.200000000000045,5.936,5.0,-0.09,437815842.0,-53853981.0,5.936,18.0,184.0
87,611,2024-03-11 16:23:44,130.0,155.0,16.200000000000045,119.0,,125.0,20679.83,16.200000000000045,6.054,5.0,-1.11,437815660.0,-53853130.0,6.054,18.0,185.0
0,612,2024-03-11 16:23:45,130.0,0.0,16.200000000000045,119.0,,126.0,20686.43,16.200000000000045,6.181,5.0,-1.32,437815467.0,-53852280.0,6.181,18.0,184.0
0,612,2024-03-11 16:23:46,129.0,0.0,16.0,119.0,,126.0,20692.93,16.0,6.25,5.0,-1.44,437815251.0,-53851445.0,6.25,18.0,182.0
0,612,2024-03-11 16:23:47,129.0,0.0,16.0,119.0,,126.0,20699.34,16.0,6.25,5.0,-1.43,437815069.0,-53850619.0,6.25,18.0,180.0
0,612,2024-03-11 16:23:48,129.0,0.0,15.799999999999955,119.0,,126.0,20705.47,15.799999999999955,6.25,5.0,-1.35,437814898.0,-53849833.0,6.25,18.0,178.0
0,612,2024-03-11 16:23:49,128.0,0.0,15.799999999999955,119.0,,126.0,20711.33,15.799999999999955,6.25,5.0,-1.32,437814750.0,-53849070.0,6.25,18.0,177.0
0,612,2024-03-11 16:23:50,127.0,0.0,15.799999999999955,119.0,,126.0,20717.26,15.799999999999955,6.25,5.0,-1.26,437814580.0,-53848303.0,6.25,18.0,175.0
0,612,2024-03-11 16:23:51,126.0,0.0,15.600000000000023,119.0,,126.0,20723.1,15.600000000000023,6.234,5.0,-1.17,437814454.0,-53847542.0,6.234,18.0,173.0
83,612,2024-03-11 16:23:52,127.0,233.0,15.399999999999977,119.0,,126.0,20729.11,15.399999999999977,6.186,5.0,-1.17,437814352.0,-53846756.0,6.186,18.0,171.0
86,612,2024-03-11 16:23:53,128.0,293.0,15.399999999999977,119.0,,126.0,20735.56,15.399999999999977,6.186,5.0,-1.22,437814204.0,-53845913.0,6.186,18.0,176.0
88,612,2024-03-11 16:23:54,129.0,249.0,15.399999999999977,119.0,,126.0,20742.15,15.399999999999977,6.186,5.0,-1.27,437814022.0,-53845058.0,6.186,18.0,172.0
87,613,2024-03-11 16:23:55,129.0,209.0,15.200000000000045,119.0,,126.0,20748.85,15.200000000000045,6.186,5.0,-1.28,437813840.0,-53844189.0,6.186,18.0,169.0
88,613,2024-03-11 16:23:56,130.0,133.0,15.399999999999977,119.0,,126.0,20755.69,15.399999999999977,6.186,5.0,-1.25,437813669.0,-53843302.0,6.186,18.0,167.0
92,613,2024-03-11 16:23:57,131.0,112.0,15.399999999999977,119.0,,127.0,20762.54,15.399999999999977,6.225,5.0,-1.0,437813509.0,-53842412.0,6.225,18.0,168.0
91,613,2024-03-11 16:23:58,131.0,90.0,15.200000000000045,119.0,,127.0,20769.55,15.200000000000045,6.381,5.0,0.0,437813294.0,-53841513.0,6.381,18.0,166.0
0,613,2024-03-11 16:23:59,131.0,0.0,15.200000000000045,119.0,,127.0,20776.35,15.200000000000045,6.52,5.0,0.0,437813112.0,-53840638.0,6.52,18.0,167.0
95,613,2024-03-11 16:24:00,130.0,50.0,15.0,119.0,,127.0,20783.02,15.0,6.599,5.0,0.0,437812927.0,-53839781.0,6.599,18.0,168.0
89,613,2024-03-11 16:24:01,128.0,125.0,15.0,119.0,,127.0,20788.64,15.0,6.66,4.0,0.0,437812736.0,-53839057.0,6.66,18.0,166.0
87,613,2024-03-11 16:24:02,130.0,155.0,15.0,119.0,,127.0,20796.24,15.0,6.7,4.0,0.0,437812509.0,-53838086.0,6.7,18.0,164.0
90,613,2024-03-11 16:24:03,130.0,148.0,15.0,119.0,,127.0,20803.64,15.0,6.74,4.0,0.0,437812292.0,-53837139.0,6.74,18.0,159.0
92,614,2024-03-11 16:24:04,125.0,148.0,14.799999999999955,119.0,,127.0,20810.47,14.799999999999955,6.769,4.0,0.0,437812099.0,-53836264.0,6.769,18.0,179.0
91,614,2024-03-11 16:24:05,124.0,144.0,14.799999999999955,119.0,,127.0,20817.34,14.799999999999955,6.769,4.0,0.0,437811860.0,-53835397.0,6.769,18.0,173.0
93,614,2024-03-11 16:24:06,123.0,145.0,15.0,119.0,,127.0,20824.05,15.0,6.767,4.0,0.0,437811587.0,-53834559.0,6.767,18.0,164.0
85,614,2024-03-11 16:24:07,123.0,144.0,15.0,119.0,,127.0,20830.78,15.0,6.751,4.0,0.0,437811336.0,-53833713.0,6.751,18.0,167.0
87,614,2024-03-11 16:24:08,122.0,131.0,15.0,119.0,,127.0,20837.46,15.0,6.724,4.0,0.0,437811166.0,-53832850.0,6.724,18.0,174.0
91,614,2024-03-11 16:24:09,121.0,115.0,15.0,119.0,,127.0,20844.05,15.0,6.696,4.0,0.0,437811030.0,-53831988.0,6.696,18.0,180.0
90,614,2024-03-11 16:24:10,121.0,115.0,15.200000000000045,119.0,,127.0,20850.71,15.200000000000045,6.675,4.0,0.0,437810893.0,-53831115.0,6.675,18.0,183.0
88,614,2024-03-11 16:24:11,120.0,112.0,15.200000000000045,119.0,,127.0,20857.34,15.200000000000045,6.673,4.0,0.0,437810757.0,-53830243.0,6.673,18.0,172.0
90,615,2024-03-11 16:24:12,120.0,141.0,15.200000000000045,119.0,,127.0,20864.07,15.200000000000045,6.667,4.0,0.0,437810609.0,-53829367.0,6.667,18.0,173.0
90,615,2024-03-11 16:24:13,120.0,143.0,15.200000000000045,119.0,,127.0,20870.85,15.200000000000045,6.667,4.0,0.0,437810427.0,-53828489.0,6.667,18.0,171.0
90,615,2024-03-11 16:24:14,121.0,148.0,15.200000000000045,119.0,,127.0,20877.63,15.200000000000045,6.667,4.0,0.0,437810256.0,-53827610.0,6.667,18.0,174.0
88,615,2024-03-11 16:24:15,121.0,148.0,15.200000000000045,119.0,,127.0,20884.36,15.200000000000045,6.667,4.0,0.0,437810107.0,-53826736.0,6.667,18.0,175.0
88,615,2024-03-11 16:24:16,121.0,137.0,15.200000000000045,119.0,,127.0,20891.04,15.200000000000045,6.667,4.0,0.0,437809949.0,-53825864.0,6.667,18.0,173.0
90,615,2024-03-11 16:24:17,123.0,147.0,15.200000000000045,119.0,,127.0,20897.66,15.200000000000045,6.667,4.0,0.0,437809847.0,-53824991.0,6.667,18.0,169.0
90,615,2024-03-11 16:24:18,123.0,148.0,15.200000000000045,119.0,,127.0,20904.47,15.200000000000045,6.667,4.0,0.0,437809721.0,-53824094.0,6.667,18.0,180.0
90,616,2024-03-11 16:24:19,122.0,147.0,15.200000000000045,119.0,,127.0,20911.27,15.200000000000045,6.667,4.0,0.0,437809630.0,-53823191.0,6.667,18.0,175.0
93,616,2024-03-11 16:24:20,124.0,144.0,15.200000000000045,119.0,,127.0,20918.08,15.200000000000045,6.667,4.0,0.0,437809516.0,-53822294.0,6.667,18.0,168.0
88,616,2024-03-11 16:24:21,125.0,137.0,15.200000000000045,119.0,,127.0,20925.04,15.200000000000045,6.672,4.0,0.0,437809345.0,-53821381.0,6.672,18.0,184.0
88,616,2024-03-11 16:24:22,127.0,131.0,15.0,119.0,,127.0,20931.84,15.0,6.693,4.0,0.0,437809197.0,-53820493.0,6.693,18.0,181.0
90,616,2024-03-11 16:24:23,125.0,136.0,15.200000000000045,119.0,,127.0,20938.59,15.200000000000045,6.718,4.0,0.0,437809027.0,-53819620.0,6.718,18.0,172.0
88,616,2024-03-11 16:24:24,124.0,152.0,15.200000000000045,119.0,,127.0,20945.37,15.200000000000045,6.731,4.0,0.0,437808879.0,-53818742.0,6.731,18.0,174.0
88,616,2024-03-11 16:24:25,124.0,159.0,15.399999999999977,119.0,,127.0,20952.19,15.399999999999977,6.731,4.0,0.0,437808708.0,-53817846.0,6.731,18.0,175.0
90,617,2024-03-11 16:24:26,122.0,163.0,15.399999999999977,119.0,,127.0,20958.96,15.399999999999977,6.731,4.0,0.0,437808559.0,-53816967.0,6.731,18.0,169.0
91,617,2024-03-11 16:24:27,122.0,182.0,15.399999999999977,119.0,,127.0,20965.59,15.399999999999977,6.733,4.0,0.0,437808380.0,-53816112.0,6.733,18.0,174.0
91,617,2024-03-11 16:24:28,114.0,197.0,15.399999999999977,119.0,,127.0,20972.26,15.399999999999977,6.744,4.0,0.0,437808188.0,-53815256.0,6.744,18.0,166.0
82,617,2024-03-11 16:24:29,114.0,230.0,15.399999999999977,119.0,,127.0,20979.21,15.399999999999977,6.75,4.0,0.0,437807958.0,-53814375.0,6.75,18.0,177.0
81,618,2024-03-11 16:24:30,113.0,251.0,15.399999999999977,119.0,,127.0,20986.1,15.399999999999977,6.75,4.0,0.0,437807722.0,-53813501.0,6.75,18.0,175.0
85,618,2024-03-11 16:24:31,113.0,264.0,15.399999999999977,119.0,,127.0,20993.32,15.399999999999977,6.75,4.0,0.0,437807468.0,-53812581.0,6.75,18.0,174.0
84,618,2024-03-11 16:24:32,119.0,242.0,15.399999999999977,119.0,,127.0,21000.54,15.399999999999977,6.752,4.0,0.0,437807264.0,-53811662.0,6.752,18.0,171.0
84,618,2024-03-11 16:24:33,121.0,216.0,15.200000000000045,119.0,,127.0,21007.6,15.200000000000045,6.791,4.0,0.0,437806984.0,-53810780.0,6.791,18.0,175.0
82,618,2024-03-11 16:24:34,120.0,189.0,15.399999999999977,119.0,,127.0,21014.84,15.399999999999977,6.915,4.0,0.0,437806686.0,-53809883.0,6.915,18.0,176.0
85,619,2024-03-11 16:24:35,118.0,185.0,15.399999999999977,119.0,,127.0,21021.98,15.399999999999977,7.007,4.0,0.0,437806447.0,-53808981.0,7.007,18.0,170.0
85,619,2024-03-11 16:24:36,119.0,200.0,15.200000000000045,119.0,,127.0,21029.21,15.200000000000045,7.131,4.0,0.0,437806196.0,-53808063.0,7.131,18.0,172.0
83,619,2024-03-11 16:24:37,121.0,226.0,15.200000000000045,119.0,,127.0,21036.56,15.200000000000045,7.167,4.0,0.0,437805992.0,-53807120.0,7.167,18.0,171.0
87,619,2024-03-11 16:24:38,118.0,211.0,15.200000000000045,119.0,,127.0,21043.99,15.200000000000045,7.175,4.0,0.0,437805740.0,-53806173.0,7.175,18.0,174.0
82,619,2024-03-11 16:24:39,119.0,193.0,15.200000000000045,119.0,,127.0,21051.21,15.200000000000045,7.203,4.0,0.0,437805558.0,-53805237.0,7.203,18.0,175.0
86,620,2024-03-11 16:24:40,122.0,189.0,15.0,119.0,,127.0,21058.38,15.0,7.203,4.0,0.0,437805375.0,-53804311.0,7.203,18.0,178.0
82,620,2024-03-11 16:24:41,123.0,192.0,15.200000000000045,119.0,,127.0,21065.54,15.200000000000045,7.205,4.0,0.0,437805194.0,-53803383.0,7.205,18.0,175.0
84,620,2024-03-11 16:24:42,124.0,197.0,15.200000000000045,119.0,64.0,127.0,21072.72,15.200000000000045,7.211,4.0,0.0,437805012.0,-53802452.0,7.211,18.0,174.0
82,620,2024-03-11 16:24:43,126.0,201.0,15.399999999999977,119.0,,127.0,21079.93,15.399999999999977,7.199,4.0,0.0,437804829.0,-53801515.0,7.199,18.0,176.0
83,620,2024-03-11 16:24:44,127.0,202.0,15.200000000000045,119.0,,127.0,21087.12,15.200000000000045,7.186,4.0,0.0,437804647.0,-53800578.0,7.186,18.0,176.0
81,621,2024-03-11 16:24:45,125.0,209.0,15.200000000000045,119.0,,127.0,21094.25,15.200000000000045,7.186,4.0,0.0,437804465.0,-53799649.0,7.186,18.0,178.0
82,621,2024-03-11 16:24:46,126.0,218.0,15.200000000000045,119.0,,127.0,21101.31,15.200000000000045,7.186,4.0,0.0,437804294.0,-53798733.0,7.186,18.0,178.0
82,621,2024-03-11 16:24:47,127.0,228.0,15.200000000000045,119.0,,127.0,21108.39,15.200000000000045,7.186,4.0,0.0,437804147.0,-53797816.0,7.186,18.0,174.0
87,621,2024-03-11 16:24:48,128.0,229.0,15.200000000000045,119.0,,127.0,21115.58,15.200000000000045,7.183,4.0,0.0,437803965.0,-53796880.0,7.183,18.0,174.0
88,622,2024-03-11 16:24:49,126.0,226.0,15.200000000000045,119.0,,127.0,21122.78,15.200000000000045,7.175,4.0,0.0,437803783.0,-53795947.0,7.175,18.0,171.0
81,622,2024-03-11 16:24:50,125.0,226.0,15.200000000000045,119.0,,127.0,21130.01,15.200000000000045,7.175,4.0,0.0,437803589.0,-53795009.0,7.175,18.0,175.0
86,622,2024-03-11 16:24:51,128.0,227.0,15.200000000000045,119.0,,127.0,21137.24,15.200000000000045,7.178,4.0,0.0,437803372.0,-53794073.0,7.178,18.0,172.0
84,622,2024-03-11 16:24:52,131.0,230.0,15.200000000000045,119.0,,127.0,21144.55,15.200000000000045,7.186,4.0,0.0,437803179.0,-53793132.0,7.186,18.0,172.0
86,622,2024-03-11 16:24:53,133.0,228.0,15.200000000000045,119.0,,127.0,21151.89,15.200000000000045,7.183,4.0,0.0,437802963.0,-53792188.0,7.183,18.0,168.0
94,623,2024-03-11 16:24:54,131.0,191.0,15.200000000000045,119.0,,127.0,21159.04,15.200000000000045,7.175,4.0,0.0,437802769.0,-53791271.0,7.175,18.0,182.0
97,623,2024-03-11 16:24:55,130.0,147.0,15.0,119.0,,127.0,21166.33,15.0,7.175,4.0,0.0,437802530.0,-53790338.0,7.175,18.0,173.0
95,623,2024-03-11 16:24:56,131.0,145.0,15.0,119.0,,127.0,21173.59,15.0,7.178,4.0,0.0,437802255.0,-53789432.0,7.178,18.0,161.0
58,623,2024-03-11 16:24:57,132.0,170.0,15.0,119.0,,127.0,21180.68,15.0,7.186,4.0,0.0,437801984.0,-53788556.0,7.186,18.0,195.0
