cadence,calories,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
91,252,128,2024-02-05 16:03:16,,9805.58,6.03,5.0,137.0,437694962.0,-53497358.0,6.03,15.0,164.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
94,252,129,2024-02-05 16:03:17,,9811.85,6.057,5.0,137.0,437695286.0,-53498093.0,6.057,15.0,173.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
92,252,120,2024-02-05 16:03:18,,9818.27,6.129,5.0,138.0,437695644.0,-53498844.0,6.129,15.0,190.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
92,252,116,2024-02-05 16:03:19,,9824.39,6.194,5.0,137.0,437695962.0,-53499556.0,6.194,15.0,174.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
91,253,113,2024-02-05 16:03:20,,9830.59,6.194,5.0,137.0,437696287.0,-53500255.0,6.194,15.0,178.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
94,253,113,2024-02-05 16:03:21,,9836.82,6.194,5.0,137.0,437696645.0,-53500973.0,6.194,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
91,253,119,2024-02-05 16:03:22,,9843.16,6.194,4.0,136.0,437696970.0,-53501706.0,6.194,15.0,171.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
88,253,127,2024-02-05 16:03:23,,9849.35,6.194,4.0,135.0,437697328.0,-53502422.0,6.194,15.0,167.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
91,253,140,2024-02-05 16:03:24,,9855.47,6.187,4.0,134.0,437697647.0,-53503136.0,6.187,15.0,171.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
88,253,141,2024-02-05 16:03:25,,9861.44,6.135,4.0,133.0,437697965.0,-53503827.0,6.135,15.0,172.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
90,253,147,2024-02-05 16:03:26,,9867.32,6.106,4.0,132.0,437698282.0,-53504505.0,6.106,15.0,173.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
90,253,171,2024-02-05 16:03:27,,9873.4,6.069,4.0,131.0,437698602.0,-53505199.0,6.069,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
90,254,180,2024-02-05 16:03:28,,9879.28,6.023,4.0,131.0,437698926.0,-53505877.0,6.023,15.0,176.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
93,254,171,2024-02-05 16:03:29,,9885.35,5.992,4.0,131.0,437699285.0,-53506575.0,5.992,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
88,254,159,2024-02-05 16:03:30,,9891.25,5.989,4.0,131.0,437699603.0,-53507250.0,5.989,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
93,254,145,2024-02-05 16:03:31,,9897.33,5.972,4.0,130.0,437699921.0,-53507948.0,5.972,15.0,167.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
90,254,142,2024-02-05 16:03:32,,9903.39,5.972,5.0,130.0,437700240.0,-53508641.0,5.972,15.0,173.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
91,254,140,2024-02-05 16:03:33,,9909.42,5.972,4.0,130.0,437700565.0,-53509338.0,5.972,15.0,177.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
87,255,133,2024-02-05 16:03:34,,9915.51,5.972,4.0,130.0,437700924.0,-53510037.0,5.972,15.0,171.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
89,255,133,2024-02-05 16:03:35,,9921.59,5.972,4.0,130.0,437701247.0,-53510731.0,5.972,15.0,174.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
88,255,136,2024-02-05 16:03:36,,9927.79,5.975,4.0,130.0,437701605.0,-53511444.0,5.975,15.0,174.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
93,255,119,2024-02-05 16:03:37,,9933.79,5.993,4.0,130.0,437701931.0,-53512126.0,5.993,15.0,174.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
87,255,104,2024-02-05 16:03:38,,9939.85,6.0,4.0,129.0,437702289.0,-53512817.0,6.0,15.0,195.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
91,255,106,2024-02-05 16:03:39,,9945.84,6.005,4.0,129.0,437702612.0,-53513497.0,6.005,15.0,166.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
88,255,127,2024-02-05 16:03:40,,9952.13,6.038,4.0,130.0,437702970.0,-53514213.0,6.038,15.0,165.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
84,255,169,2024-02-05 16:03:41,,9958.37,6.049,4.0,130.0,437703295.0,-53514933.0,6.049,15.0,174.0,8.600000000000023,8.600000000000023,18.0,19.0,0.0
87,256,189,2024-02-05 16:03:42,,9964.75,6.064,4.0,130.0,437703654.0,-53515672.0,6.064,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,256,191,2024-02-05 16:03:43,,9971.24,6.065,4.0,130.0,437703979.0,-53516430.0,6.065,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
86,256,188,2024-02-05 16:03:44,,9977.72,6.09,4.0,130.0,437704337.0,-53517187.0,6.09,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
88,256,185,2024-02-05 16:03:45,,9984.33,6.192,4.0,129.0,437704661.0,-53517961.0,6.192,15.0,172.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,256,169,2024-02-05 16:03:46,,9991.03,6.256,4.0,129.0,437705025.0,-53518735.0,6.256,15.0,174.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
87,257,161,2024-02-05 16:03:47,,9997.71,6.43,4.0,129.0,437705389.0,-53519511.0,6.43,15.0,168.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
84,257,161,2024-02-05 16:03:48,,10004.25,6.464,4.0,129.0,437705747.0,-53520259.0,6.464,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
86,257,159,2024-02-05 16:03:49,,10010.68,6.464,4.0,129.0,437706073.0,-53520998.0,6.464,15.0,176.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,257,152,2024-02-05 16:03:50,,10016.9,6.464,4.0,129.0,437706431.0,-53521717.0,6.464,15.0,173.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,257,153,2024-02-05 16:03:51,,10023.16,6.464,4.0,130.0,437706743.0,-53522453.0,6.464,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
82,257,159,2024-02-05 16:03:52,,10029.43,6.464,4.0,131.0,437707021.0,-53523207.0,6.464,15.0,179.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
86,257,165,2024-02-05 16:03:53,,10035.67,6.461,4.0,131.0,437707334.0,-53523959.0,6.461,15.0,170.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
87,258,163,2024-02-05 16:03:54,,10041.99,6.444,4.0,131.0,437707607.0,-53524719.0,6.444,15.0,174.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
87,258,152,2024-02-05 16:03:55,,10048.36,6.444,4.0,131.0,437707886.0,-53525498.0,6.444,15.0,173.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
85,258,147,2024-02-05 16:03:56,,10054.89,6.444,4.0,131.0,437708206.0,-53526274.0,6.444,15.0,175.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
85,258,145,2024-02-05 16:03:57,,10061.32,6.444,4.0,130.0,437708518.0,-53527047.0,6.444,15.0,176.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
86,258,152,2024-02-05 16:03:58,,10067.73,6.444,4.0,130.0,437708795.0,-53527822.0,6.444,15.0,179.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
87,258,169,2024-02-05 16:03:59,,10074.21,6.446,4.0,130.0,437709115.0,-53528599.0,6.446,15.0,172.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
86,259,185,2024-02-05 16:04:00,,10080.73,6.453,4.0,130.0,437709428.0,-53529375.0,6.453,15.0,175.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
86,259,192,2024-02-05 16:04:01,,10087.28,6.453,4.0,131.0,437709707.0,-53530168.0,6.453,15.0,176.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
87,259,181,2024-02-05 16:04:02,,10093.71,6.455,4.0,131.0,437710020.0,-53530941.0,6.455,15.0,174.0,8.199999999999989,8.199999999999989,18.0,19.0,0.0
84,259,171,2024-02-05 16:04:03,,10100.02,6.472,4.0,132.0,437710298.0,-53531698.0,6.472,15.0,176.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
87,259,173,2024-02-05 16:04:04,,10106.47,6.472,3.0,132.0,437710617.0,-53532474.0,6.472,15.0,172.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
82,259,175,2024-02-05 16:04:05,,10112.87,6.471,3.0,132.0,437710930.0,-53533248.0,6.471,15.0,169.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,260,157,2024-02-05 16:04:06,,10119.04,6.462,3.0,132.0,437711209.0,-53533982.0,6.462,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
81,260,148,2024-02-05 16:04:07,,10125.18,6.453,3.0,131.0,437711520.0,-53534713.0,6.453,15.0,177.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
86,260,153,2024-02-05 16:04:08,,10131.3,6.452,3.0,130.0,437711794.0,-53535456.0,6.452,15.0,180.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,260,164,2024-02-05 16:04:09,,10137.62,6.442,3.0,130.0,437712073.0,-53536214.0,6.442,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
86,260,172,2024-02-05 16:04:10,,10144.07,6.424,4.0,129.0,437712393.0,-53536988.0,6.424,15.0,175.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
84,260,172,2024-02-05 16:04:11,,10150.34,6.417,4.0,129.0,437712705.0,-53537727.0,6.417,15.0,172.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,261,171,2024-02-05 16:04:12,,10156.92,6.417,4.0,129.0,437712984.0,-53538525.0,6.417,15.0,176.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
85,261,162,2024-02-05 16:04:13,,10163.4,6.417,4.0,130.0,437713297.0,-53539318.0,6.417,15.0,174.0,8.399999999999977,8.399999999999977,18.0,19.0,0.0
