altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,heart_rate,calories,temperature
45.799999999999955,1990.94,45.799999999999955,3.181,7,438121222,-53097951,3.181,2023-09-08 15:46:32,34.0,,9.0,1.81,130.0,89.0,26.0
45.799999999999955,1994.69,45.799999999999955,3.655,7,438121205,-53098448,3.655,2023-09-08 15:46:33,34.0,,9.0,1.89,130.0,89.0,26.0
46.0,1998.77,46.0,3.713,7,438121193,-53098992,3.713,2023-09-08 15:46:34,34.0,,9.0,2.02,129.0,89.0,26.0
46.0,2003.36,46.0,3.921,7,438121222,-53099606,3.921,2023-09-08 15:46:35,35.0,,9.0,2.19,129.0,90.0,26.0
46.0,2007.61,46.0,4.2,7,438121255,-53100170,4.2,2023-09-08 15:46:36,35.0,,9.0,2.28,128.0,90.0,26.0
46.200000000000045,2011.54,46.200000000000045,3.96,7,438121330,-53100687,3.96,2023-09-08 15:46:37,35.0,,9.0,2.26,128.0,90.0,26.0
46.200000000000045,2015.36,46.200000000000045,3.833,7,438121396,-53101190,3.833,2023-09-08 15:46:38,35.0,,9.0,2.14,129.0,90.0,26.0
46.39999999999998,2019.22,46.39999999999998,4.04,7,438121487,-53101695,4.04,2023-09-08 15:46:39,35.0,,9.0,1.99,129.0,90.0,26.0
46.39999999999998,2022.72,46.39999999999998,3.844,7,438121559,-53102150,3.844,2023-09-08 15:46:40,35.0,,9.0,1.86,128.0,91.0,26.0
46.39999999999998,2025.87,46.39999999999998,3.491,7,438121639,-53102559,3.491,2023-09-08 15:46:41,35.0,,9.0,1.8,129.0,91.0,26.0
46.60000000000002,2028.76,46.60000000000002,3.368,7,438121757,-53102921,3.368,2023-09-08 15:46:42,35.0,,9.0,1.76,129.0,91.0,26.0
46.60000000000002,2032.04,46.60000000000002,3.33,7,438121867,-53103333,3.33,2023-09-08 15:46:43,35.0,,9.0,1.77,128.0,91.0,26.0
46.799999999999955,2035.23,46.799999999999955,3.471,8,438121984,-53103740,3.471,2023-09-08 15:46:44,35.0,,9.0,1.8,127.0,91.0,26.0
46.799999999999955,2037.64,46.799999999999955,3.012,9,438122058,-53104049,3.012,2023-09-08 15:46:45,35.0,,9.0,1.89,127.0,92.0,26.0
46.799999999999955,2039.41,46.799999999999955,2.155,9,438122121,-53104267,2.155,2023-09-08 15:46:46,35.0,,9.0,1.97,126.0,92.0,26.0
47.0,2040.72,47.0,1.955,9,438122194,-53104412,1.955,2023-09-08 15:46:47,36.0,,9.0,2.03,125.0,92.0,26.0
47.0,2042.07,47.0,1.738,9,438122240,-53104568,1.738,2023-09-08 15:46:48,36.0,,9.0,2.1,125.0,92.0,26.0
47.0,2043.79,47.0,1.652,8,438122268,-53104795,1.652,2023-09-08 15:46:49,36.0,,9.0,2.23,124.0,92.0,26.0
47.200000000000045,2045.01,47.200000000000045,1.691,8,438122268,-53104950,1.691,2023-09-08 15:46:50,36.0,,9.0,2.41,124.0,92.0,26.0
47.200000000000045,2045.16,47.200000000000045,0.902,10,438122285,-53105182,0.902,2023-09-08 15:47:03,36.0,,9.0,0.0,124.0,93.0,26.0
47.200000000000045,2045.79,47.200000000000045,1.252,10,438122331,-53105363,1.252,2023-09-08 15:47:04,36.0,,9.0,0.0,126.0,93.0,26.0
47.39999999999998,2047.57,47.39999999999998,1.516,9,438122376,-53105597,1.516,2023-09-08 15:47:05,36.0,,9.0,0.0,128.0,93.0,26.0
47.39999999999998,2049.55,47.39999999999998,1.785,9,438122405,-53105863,1.785,2023-09-08 15:47:06,36.0,,9.0,0.0,128.0,93.0,26.0
47.39999999999998,2051.72,47.39999999999998,1.929,9,438122422,-53106151,1.929,2023-09-08 15:47:07,36.0,,9.0,0.0,128.0,93.0,26.0
47.39999999999998,2053.94,47.39999999999998,1.964,9,438122433,-53106445,1.964,2023-09-08 15:47:08,36.0,,9.0,0.06,128.0,94.0,26.0
47.60000000000002,2056.0,47.60000000000002,1.866,8,438122441,-53106716,1.866,2023-09-08 15:47:09,36.0,,9.0,1.45,127.0,94.0,26.0
47.60000000000002,2058.16,47.60000000000002,1.776,8,438122514,-53106993,1.776,2023-09-08 15:47:10,36.0,,9.0,1.81,125.0,94.0,26.0
47.60000000000002,2060.62,47.60000000000002,2.172,8,438122558,-53107309,2.172,2023-09-08 15:47:11,36.0,,9.0,2.2,124.0,94.0,26.0
47.799999999999955,2063.57,47.799999999999955,2.716,8,438122587,-53107699,2.716,2023-09-08 15:47:12,36.0,,9.0,2.75,123.0,94.0,26.0
47.799999999999955,2066.59,47.799999999999955,2.758,7,438122587,-53108103,2.758,2023-09-08 15:47:13,36.0,,9.0,2.89,122.0,95.0,26.0
47.799999999999955,2069.44,47.799999999999955,2.783,7,438122587,-53108485,2.783,2023-09-08 15:47:14,37.0,,9.0,2.95,121.0,95.0,26.0
48.0,2072.19,48.0,2.764,7,438122604,-53108849,2.764,2023-09-08 15:47:15,37.0,,9.0,2.85,120.0,95.0,26.0
48.0,2075.35,48.0,2.716,7,438122668,-53109263,2.716,2023-09-08 15:47:16,37.0,,9.0,2.63,119.0,95.0,26.0
48.200000000000045,2079.01,48.200000000000045,2.758,7,438122760,-53109744,2.758,2023-09-08 15:47:17,37.0,,9.0,2.41,118.0,95.0,26.0
48.200000000000045,2082.15,48.200000000000045,2.793,7,438122850,-53110148,2.793,2023-09-08 15:47:18,37.0,,9.0,2.27,118.0,95.0,26.0
48.200000000000045,2085.45,48.200000000000045,2.886,7,438122924,-53110573,2.886,2023-09-08 15:47:19,37.0,,9.0,2.2,119.0,96.0,26.0
48.200000000000045,2088.79,48.200000000000045,2.998,6,438122970,-53111012,2.998,2023-09-08 15:47:20,37.0,,9.0,2.17,118.0,96.0,26.0
48.39999999999998,2091.86,48.39999999999998,3.071,6,438123033,-53111417,3.071,2023-09-08 15:47:21,37.0,,9.0,2.17,118.0,96.0,26.0
48.39999999999998,2094.81,48.39999999999998,3.122,6,438123123,-53111799,3.122,2023-09-08 15:47:22,37.0,,9.0,2.21,118.0,96.0,26.0
48.60000000000002,2098.17,48.60000000000002,3.228,6,438123214,-53112234,3.228,2023-09-08 15:47:23,37.0,,9.0,2.25,119.0,96.0,26.0
48.60000000000002,2101.79,48.60000000000002,3.445,7,438123286,-53112710,3.445,2023-09-08 15:47:24,37.0,,9.0,2.32,120.0,96.0,26.0
48.799999999999955,2105.44,48.799999999999955,3.571,7,438123349,-53113188,3.571,2023-09-08 15:47:25,37.0,,9.0,2.37,121.0,97.0,26.0
49.0,2108.85,49.0,3.467,7,438123423,-53113636,3.467,2023-09-08 15:47:26,37.0,,9.0,2.47,122.0,97.0,26.0
49.0,2112.2,49.0,3.377,7,438123487,-53114072,3.377,2023-09-08 15:47:27,38.0,,9.0,2.57,120.0,97.0,26.0
49.200000000000045,2115.71,49.200000000000045,3.481,7,438123561,-53114527,3.481,2023-09-08 15:47:28,38.0,,9.0,2.64,121.0,97.0,26.0
49.200000000000045,2119.32,49.200000000000045,3.594,7,438123605,-53115006,3.594,2023-09-08 15:47:29,38.0,,9.0,2.68,121.0,97.0,26.0
49.39999999999998,2122.82,49.39999999999998,3.527,6,438123651,-53115471,3.527,2023-09-08 15:47:30,38.0,,9.0,2.68,123.0,98.0,26.0
49.39999999999998,2126.35,49.39999999999998,3.532,6,438123696,-53115940,3.532,2023-09-08 15:47:31,38.0,,9.0,2.68,124.0,98.0,26.0
49.60000000000002,2130.12,49.60000000000002,3.727,6,438123741,-53116439,3.727,2023-09-08 15:47:32,38.0,,9.0,2.69,125.0,98.0,26.0
49.60000000000002,2133.89,49.60000000000002,3.758,6,438123805,-53116937,3.758,2023-09-08 15:47:33,38.0,,9.0,2.66,126.0,98.0,26.0
49.799999999999955,2137.64,49.799999999999955,3.756,6,438123913,-53117415,3.756,2023-09-08 15:47:34,38.0,,9.0,2.61,126.0,98.0,26.0
49.799999999999955,2141.27,49.799999999999955,3.648,6,438124065,-53117863,3.648,2023-09-08 15:47:35,38.0,,9.0,2.55,125.0,98.0,26.0
50.0,2144.68,50.0,3.465,6,438124214,-53118282,3.465,2023-09-08 15:47:36,38.0,,9.0,2.57,124.0,99.0,26.0
50.200000000000045,2147.94,50.200000000000045,3.353,6,438124304,-53118697,3.353,2023-09-08 15:47:37,39.0,,9.0,2.62,125.0,99.0,26.0
50.200000000000045,2151.26,50.200000000000045,3.401,6,438124397,-53119132,3.401,2023-09-08 15:47:38,39.0,,9.0,2.69,125.0,99.0,26.0
50.39999999999998,2154.53,50.39999999999998,3.494,6,438124471,-53119557,3.494,2023-09-08 15:47:39,39.0,,9.0,2.79,125.0,99.0,26.0
50.60000000000002,2157.59,50.60000000000002,3.451,6,438124516,-53119957,3.451,2023-09-08 15:47:40,39.0,,9.0,2.9,125.0,99.0,26.0
50.60000000000002,2160.92,50.60000000000002,3.343,7,438124582,-53120397,3.343,2023-09-08 15:47:41,39.0,,9.0,3.05,125.0,100.0,26.0
50.799999999999955,2164.15,50.799999999999955,3.255,7,438124653,-53120820,3.255,2023-09-08 15:47:42,39.0,,9.0,3.15,126.0,100.0,26.0
50.799999999999955,2167.43,50.799999999999955,3.269,6,438124698,-53121249,3.269,2023-09-08 15:47:43,39.0,,9.0,3.16,127.0,100.0,26.0
51.0,2170.91,51.0,3.45,6,438124760,-53121709,3.45,2023-09-08 15:47:44,39.0,,9.0,3.14,127.0,100.0,26.0
51.0,2174.35,51.0,3.447,6,438124867,-53122153,3.447,2023-09-08 15:47:45,40.0,,9.0,3.08,128.0,100.0,26.0
51.200000000000045,2177.95,51.200000000000045,3.573,6,438124987,-53122610,3.573,2023-09-08 15:47:46,40.0,,9.0,3.02,128.0,101.0,26.0
51.200000000000045,2181.62,51.200000000000045,3.661,6,438125097,-53123078,3.661,2023-09-08 15:47:47,40.0,,9.0,2.97,129.0,101.0,26.0
51.39999999999998,2185.12,51.39999999999998,3.781,6,438125238,-53123513,3.781,2023-09-08 15:47:48,40.0,,9.0,2.88,129.0,101.0,26.0
51.39999999999998,2188.28,51.39999999999998,3.606,6,438125374,-53123897,3.606,2023-09-08 15:47:49,40.0,,9.0,2.77,128.0,101.0,26.0
51.60000000000002,2191.69,51.60000000000002,3.426,6,438125511,-53124322,3.426,2023-09-08 15:47:50,40.0,,9.0,2.63,127.0,101.0,26.0
51.60000000000002,2195.1,51.60000000000002,3.418,6,438125628,-53124755,3.418,2023-09-08 15:47:51,40.0,,9.0,2.54,127.0,102.0,26.0
51.799999999999955,2198.32,51.799999999999955,3.259,6,438125735,-53125161,3.259,2023-09-08 15:47:52,40.0,,9.0,2.47,126.0,102.0,26.0
51.799999999999955,2201.78,51.799999999999955,3.437,6,438125868,-53125599,3.437,2023-09-08 15:47:53,40.0,,9.0,2.37,126.0,102.0,26.0
51.799999999999955,2205.55,51.799999999999955,3.713,6,438126024,-53126060,3.713,2023-09-08 15:47:54,40.0,,9.0,2.29,126.0,102.0,26.0
51.799999999999955,2209.29,51.799999999999955,3.73,6,438126194,-53126502,3.73,2023-09-08 15:47:55,41.0,,9.0,2.17,126.0,102.0,26.0
52.0,2212.98,52.0,3.695,6,438126331,-53126958,3.695,2023-09-08 15:47:56,41.0,,9.0,2.05,127.0,103.0,26.0
52.200000000000045,2216.67,52.200000000000045,3.692,6,438126484,-53127420,3.692,2023-09-08 15:47:57,41.0,,9.0,2.01,127.0,103.0,26.0
52.200000000000045,2220.12,52.200000000000045,3.493,6,438126643,-53127847,3.493,2023-09-08 15:47:58,41.0,,9.0,2.0,128.0,103.0,26.0
52.39999999999998,2223.58,52.39999999999998,3.472,6,438126782,-53128271,3.472,2023-09-08 15:47:59,41.0,,9.0,2.06,129.0,103.0,26.0
52.39999999999998,2227.19,52.39999999999998,3.587,6,438126922,-53128716,3.587,2023-09-08 15:48:00,41.0,,9.0,2.16,130.0,103.0,26.0
52.60000000000002,2230.72,52.60000000000002,3.541,6,438127039,-53129164,3.541,2023-09-08 15:48:01,41.0,,9.0,2.35,131.0,103.0,26.0
52.60000000000002,2234.23,52.60000000000002,3.51,6,438127167,-53129601,3.51,2023-09-08 15:48:02,41.0,,9.0,2.58,132.0,104.0,26.0
52.799999999999955,2237.74,52.799999999999955,3.542,6,438127329,-53130032,3.542,2023-09-08 15:48:03,41.0,,9.0,2.74,133.0,104.0,26.0
52.799999999999955,2241.13,52.799999999999955,3.464,6,438127461,-53130456,3.464,2023-09-08 15:48:04,41.0,,9.0,2.81,134.0,104.0,26.0
53.0,2244.81,53.0,3.464,6,438127600,-53130917,3.464,2023-09-08 15:48:05,42.0,,9.0,2.78,138.0,104.0,26.0
53.0,2248.66,53.0,3.493,6,438127759,-53131392,3.493,2023-09-08 15:48:06,42.0,,9.0,2.68,139.0,105.0,26.0
53.200000000000045,2252.19,53.200000000000045,3.522,5,438127920,-53131822,3.522,2023-09-08 15:48:07,42.0,,9.0,2.6,140.0,105.0,26.0
53.200000000000045,2255.74,53.200000000000045,3.545,5,438128055,-53132260,3.545,2023-09-08 15:48:08,42.0,,9.0,2.54,139.0,105.0,26.0
53.39999999999998,2259.38,53.39999999999998,3.615,5,438128207,-53132706,3.615,2023-09-08 15:48:09,42.0,,9.0,2.51,140.0,105.0,26.0
53.39999999999998,2262.95,53.39999999999998,3.588,5,438128375,-53133144,3.588,2023-09-08 15:48:10,42.0,,9.0,2.48,140.0,105.0,26.0
53.60000000000002,2266.45,53.60000000000002,3.514,6,438128495,-53133578,3.514,2023-09-08 15:48:11,42.0,,9.0,2.5,141.0,106.0,26.0
53.799999999999955,2269.68,53.799999999999955,3.464,6,438128604,-53133980,3.464,2023-09-08 15:48:12,42.0,,9.0,2.55,140.0,106.0,26.0
53.799999999999955,2272.76,53.799999999999955,3.46,6,438128738,-53134354,3.46,2023-09-08 15:48:13,42.0,,9.0,2.61,140.0,106.0,26.0
54.0,2276.16,54.0,3.453,6,438128873,-53134774,3.453,2023-09-08 15:48:14,42.0,,9.0,2.66,140.0,106.0,26.0
54.0,2279.82,54.0,3.453,6,438129028,-53135224,3.453,2023-09-08 15:48:15,43.0,,9.0,2.7,139.0,107.0,26.0
54.200000000000045,2283.5,54.200000000000045,3.418,6,438129209,-53135664,3.418,2023-09-08 15:48:16,43.0,,9.0,2.73,138.0,107.0,26.0
54.200000000000045,2286.99,54.200000000000045,3.354,5,438129391,-53136072,3.354,2023-09-08 15:48:17,43.0,,9.0,2.79,137.0,107.0,26.0
54.39999999999998,2290.38,54.39999999999998,3.342,5,438129572,-53136468,3.342,2023-09-08 15:48:18,43.0,,9.0,2.84,138.0,107.0,26.0
54.39999999999998,2293.92,54.39999999999998,3.342,5,438129754,-53136888,3.342,2023-09-08 15:48:19,43.0,,9.0,2.87,137.0,107.0,26.0
54.60000000000002,2297.68,54.60000000000002,3.342,6,438129939,-53137343,3.342,2023-09-08 15:48:20,43.0,,9.0,2.86,136.0,108.0,26.0
54.60000000000002,2301.31,54.60000000000002,3.349,6,438130121,-53137776,3.349,2023-09-08 15:48:21,43.0,,9.0,2.83,136.0,108.0,26.0
54.799999999999955,2304.74,54.799999999999955,3.392,6,438130284,-53138188,3.392,2023-09-08 15:48:22,43.0,,9.0,2.79,136.0,108.0,26.0
54.799999999999955,2308.17,54.799999999999955,3.444,6,438130419,-53138608,3.444,2023-09-08 15:48:23,43.0,,9.0,2.73,135.0,108.0,26.0
55.0,2311.75,55.0,3.444,5,438130555,-53139050,3.444,2023-09-08 15:48:24,44.0,,9.0,2.64,135.0,109.0,26.0
55.0,2315.35,55.0,3.427,5,438130676,-53139506,3.427,2023-09-08 15:48:25,44.0,,9.0,2.54,135.0,109.0,26.0
55.200000000000045,2318.81,55.200000000000045,3.394,6,438130802,-53139938,3.394,2023-09-08 15:48:26,44.0,,9.0,2.43,135.0,109.0,26.0
55.200000000000045,2322.25,55.200000000000045,3.389,6,438130969,-53140355,3.389,2023-09-08 15:48:27,44.0,,9.0,2.36,134.0,109.0,26.0
55.39999999999998,2325.44,55.39999999999998,3.389,5,438131125,-53140730,3.389,2023-09-08 15:48:28,44.0,,9.0,2.32,134.0,109.0,26.0
55.39999999999998,2328.45,55.39999999999998,3.365,5,438131285,-53141076,3.365,2023-09-08 15:48:29,44.0,,9.0,2.31,134.0,110.0,26.0
55.39999999999998,2331.6,55.39999999999998,3.279,5,438131439,-53141446,3.279,2023-09-08 15:48:30,44.0,,9.0,2.33,134.0,110.0,26.0
55.60000000000002,2334.73,55.60000000000002,3.176,5,438131620,-53141810,3.176,2023-09-08 15:48:31,44.0,,9.0,2.35,134.0,110.0,26.0
55.60000000000002,2338.18,55.60000000000002,3.131,5,438131788,-53142220,3.131,2023-09-08 15:48:32,44.0,,9.0,2.39,134.0,110.0,26.0
55.799999999999955,2341.83,55.799999999999955,3.131,6,438131926,-53142671,3.131,2023-09-08 15:48:33,44.0,,9.0,2.45,133.0,110.0,26.0
55.799999999999955,2345.34,55.799999999999955,3.131,7,438132060,-53143112,3.131,2023-09-08 15:48:34,44.0,,9.0,2.5,134.0,111.0,26.0
56.0,2348.9,56.0,3.27,6,438132197,-53143551,3.27,2023-09-08 15:48:35,45.0,,9.0,2.58,134.0,111.0,26.0
56.0,2352.34,56.0,3.459,6,438132331,-53143971,3.459,2023-09-08 15:48:36,45.0,,9.0,2.61,133.0,111.0,26.0
56.200000000000045,2355.65,56.200000000000045,3.321,6,438132486,-53144371,3.321,2023-09-08 15:48:37,45.0,,9.0,2.61,134.0,111.0,26.0
56.200000000000045,2358.5,56.200000000000045,3.171,6,438132654,-53144705,3.171,2023-09-08 15:48:38,45.0,,9.0,2.56,135.0,112.0,26.0
56.200000000000045,2360.79,56.200000000000045,3.132,7,438132772,-53144973,3.132,2023-09-08 15:48:39,45.0,,9.0,2.46,136.0,112.0,26.0
56.39999999999998,2362.99,56.39999999999998,2.787,7,438132877,-53145224,2.787,2023-09-08 15:48:40,45.0,,9.0,2.38,135.0,112.0,26.0
56.60000000000002,2365.49,56.60000000000002,2.14,8,438133047,-53145492,2.14,2023-09-08 15:48:41,45.0,,9.0,2.33,136.0,112.0,26.0
56.60000000000002,2368.69,56.60000000000002,2.26,8,438133242,-53145846,2.26,2023-09-08 15:48:42,45.0,,9.0,2.4,136.0,112.0,26.0
56.799999999999955,2372.33,56.799999999999955,2.892,7,438133396,-53146288,2.892,2023-09-08 15:48:43,45.0,,9.0,2.65,136.0,113.0,26.0
57.0,2374.97,57.0,3.13,7,438133578,-53146551,3.13,2023-09-08 15:48:44,45.0,,9.0,3.07,136.0,113.0,26.0
57.200000000000045,2376.84,57.200000000000045,2.811,7,438133759,-53146616,2.811,2023-09-08 15:48:45,46.0,,9.0,3.69,136.0,113.0,26.0
57.39999999999998,2379.0,57.39999999999998,2.262,8,438133979,-53146626,2.262,2023-09-08 15:48:46,46.0,,9.0,4.3,136.0,113.0,26.0
57.39999999999998,2381.33,57.39999999999998,2.318,8,438134238,-53146554,2.318,2023-09-08 15:48:47,46.0,,9.0,4.72,137.0,113.0,26.0
57.39999999999998,2383.75,57.39999999999998,2.467,8,438134463,-53146420,2.467,2023-09-08 15:48:48,46.0,,9.0,4.85,137.0,114.0,26.0
57.39999999999998,2386.54,57.39999999999998,2.935,8,438134710,-53146228,2.935,2023-09-08 15:48:49,46.0,,9.0,4.64,137.0,114.0,26.0
57.39999999999998,2389.59,57.39999999999998,3.203,8,438134980,-53146007,3.203,2023-09-08 15:48:50,46.0,,9.0,4.19,137.0,114.0,26.0
57.39999999999998,2393.13,57.39999999999998,3.211,10,438135338,-53145861,3.211,2023-09-08 15:48:51,46.0,,9.0,3.56,138.0,114.0,26.0
57.39999999999998,2396.36,57.39999999999998,3.19,10,438135676,-53145882,3.19,2023-09-08 15:48:52,46.0,,9.0,2.75,139.0,115.0,26.0
57.39999999999998,2398.47,57.39999999999998,2.852,10,438135836,-53146054,2.852,2023-09-08 15:48:53,46.0,,9.0,1.86,138.0,115.0,26.0
57.39999999999998,2400.74,57.39999999999998,2.37,9,438135956,-53146318,2.37,2023-09-08 15:48:54,46.0,,9.0,0.18,140.0,115.0,26.0
57.60000000000002,2403.09,57.60000000000002,2.379,9,438136030,-53146620,2.379,2023-09-08 15:48:55,46.0,,9.0,0.0,140.0,115.0,26.0
57.60000000000002,2405.57,57.60000000000002,2.469,8,438136109,-53146935,2.469,2023-09-08 15:48:56,46.0,,9.0,0.0,141.0,115.0,26.0
57.60000000000002,2408.27,57.60000000000002,2.666,8,438136228,-53147267,2.666,2023-09-08 15:48:57,46.0,,9.0,0.0,140.0,116.0,26.0
57.60000000000002,2411.07,57.60000000000002,2.789,7,438136319,-53147618,2.789,2023-09-08 15:48:58,46.0,,9.0,0.0,141.0,116.0,26.0
57.799999999999955,2413.91,57.799999999999955,2.827,7,438136428,-53147969,2.827,2023-09-08 15:48:59,46.0,,9.0,0.0,140.0,116.0,26.0
57.799999999999955,2416.8,57.799999999999955,2.874,7,438136565,-53148320,2.874,2023-09-08 15:49:00,46.0,,9.0,1.12,139.0,116.0,26.0
57.799999999999955,2419.58,57.799999999999955,2.795,7,438136701,-53148648,2.795,2023-09-08 15:49:01,47.0,,9.0,1.5,139.0,117.0,26.0
57.799999999999955,2422.39,57.799999999999955,2.813,6,438136837,-53148981,2.813,2023-09-08 15:49:02,47.0,,9.0,1.65,138.0,117.0,26.0
58.0,2425.29,58.0,2.883,6,438136974,-53149331,2.883,2023-09-08 15:49:03,47.0,,9.0,1.66,137.0,117.0,26.0
58.0,2428.09,58.0,2.815,6,438137093,-53149674,2.815,2023-09-08 15:49:04,47.0,,9.0,1.64,137.0,117.0,26.0
58.0,2430.93,58.0,2.832,6,438137201,-53150018,2.832,2023-09-08 15:49:05,47.0,,9.0,1.59,136.0,117.0,26.0
58.0,2433.63,58.0,2.724,6,438137353,-53150335,2.724,2023-09-08 15:49:06,47.0,,9.0,1.54,135.0,118.0,26.0
58.0,2436.33,58.0,2.706,6,438137519,-53150640,2.706,2023-09-08 15:49:07,47.0,,9.0,1.43,136.0,118.0,26.0
58.0,2438.91,58.0,2.695,6,438137673,-53150911,2.695,2023-09-08 15:49:08,47.0,,9.0,1.23,136.0,118.0,26.0
58.0,2441.67,58.0,2.714,6,438137858,-53151210,2.714,2023-09-08 15:49:09,47.0,,9.0,0.4,135.0,118.0,26.0
58.0,2445.08,58.0,2.993,6,438138045,-53151605,2.993,2023-09-08 15:49:10,47.0,,9.0,0.0,135.0,119.0,26.0
58.0,2448.52,58.0,3.347,6,438138225,-53152011,3.347,2023-09-08 15:49:11,47.0,,9.0,0.0,136.0,119.0,26.0
58.0,2451.89,58.0,3.37,6,438138368,-53152421,3.37,2023-09-08 15:49:12,47.0,,9.0,0.0,136.0,119.0,26.0
58.0,2455.52,58.0,3.585,5,438138476,-53152885,3.585,2023-09-08 15:49:13,47.0,,9.0,0.0,132.0,119.0,26.0
58.200000000000045,2459.18,58.200000000000045,3.648,5,438138613,-53153349,3.648,2023-09-08 15:49:14,47.0,,9.0,0.0,132.0,119.0,27.0
58.39999999999998,2462.7,58.39999999999998,3.541,6,438138751,-53153784,3.541,2023-09-08 15:49:15,47.0,,9.0,0.67,133.0,120.0,27.0
58.60000000000002,2465.98,58.60000000000002,3.544,6,438138889,-53154179,3.544,2023-09-08 15:49:16,47.0,,9.0,1.47,134.0,120.0,27.0
58.799999999999955,2468.85,58.799999999999955,3.427,7,438139041,-53154511,3.427,2023-09-08 15:49:17,47.0,,9.0,2.09,135.0,120.0,27.0
58.799999999999955,2471.74,58.799999999999955,3.268,8,438139191,-53154853,3.268,2023-09-08 15:49:18,47.0,,9.0,2.63,136.0,120.0,27.0
59.0,2474.94,59.0,3.345,9,438139281,-53155263,3.345,2023-09-08 15:49:19,48.0,,9.0,3.06,136.0,120.0,27.0
59.0,2478.56,59.0,3.551,10,438139369,-53155733,3.551,2023-09-08 15:49:20,48.0,,9.0,3.33,136.0,121.0,27.0
59.200000000000045,2482.0,59.200000000000045,3.827,10,438139476,-53156161,3.827,2023-09-08 15:49:21,48.0,,9.0,3.44,137.0,121.0,27.0
59.200000000000045,2484.67,59.200000000000045,3.666,10,438139647,-53156451,3.666,2023-09-08 15:49:22,48.0,,9.0,3.4,136.0,121.0,27.0
59.39999999999998,2487.3,59.39999999999998,3.097,10,438139825,-53156725,3.097,2023-09-08 15:49:23,48.0,,9.0,3.22,137.0,121.0,27.0
59.39999999999998,2490.03,59.39999999999998,2.736,9,438139899,-53157068,2.736,2023-09-08 15:49:24,48.0,,9.0,2.96,137.0,122.0,27.0
59.60000000000002,2493.94,59.60000000000002,2.743,9,438139927,-53157589,2.743,2023-09-08 15:49:25,48.0,,9.0,2.71,138.0,122.0,27.0
59.60000000000002,2499.63,59.60000000000002,3.317,9,438139944,-53158351,3.317,2023-09-08 15:49:26,48.0,,9.0,2.54,138.0,122.0,27.0
59.799999999999955,2505.0,59.799999999999955,4.36,8,438140026,-53159058,4.36,2023-09-08 15:49:27,48.0,,9.0,2.47,137.0,122.0,27.0
59.799999999999955,2510.14,59.799999999999955,4.602,8,438140183,-53159717,4.602,2023-09-08 15:49:28,48.0,,9.0,2.47,136.0,122.0,27.0
59.799999999999955,2514.85,59.799999999999955,4.653,8,438140347,-53160318,4.653,2023-09-08 15:49:29,49.0,,9.0,2.5,136.0,123.0,27.0
60.0,2518.87,60.0,4.602,8,438140482,-53160826,4.602,2023-09-08 15:49:30,49.0,,9.0,2.44,136.0,123.0,27.0
60.0,2522.07,60.0,4.267,7,438140632,-53161204,4.267,2023-09-08 15:49:31,49.0,,9.0,2.27,135.0,123.0,27.0
60.200000000000045,2525.07,60.200000000000045,3.527,7,438140816,-53161529,3.527,2023-09-08 15:49:32,49.0,,9.0,2.06,135.0,123.0,27.0
60.200000000000045,2527.86,60.200000000000045,3.131,8,438140981,-53161844,3.131,2023-09-08 15:49:33,49.0,,9.0,1.89,135.0,123.0,27.0
60.39999999999998,2530.97,60.39999999999998,3.17,10,438141131,-53162204,3.17,2023-09-08 15:49:34,49.0,,9.0,1.8,134.0,124.0,27.0
60.39999999999998,2534.73,60.39999999999998,3.393,10,438141334,-53162637,3.393,2023-09-08 15:49:35,49.0,,9.0,1.82,135.0,124.0,27.0
60.60000000000002,2538.52,60.60000000000002,3.383,10,438141546,-53163078,3.383,2023-09-08 15:49:36,49.0,,9.0,1.94,134.0,124.0,27.0
60.60000000000002,2542.45,60.60000000000002,3.472,10,438141739,-53163546,3.472,2023-09-08 15:49:37,49.0,,9.0,2.14,133.0,124.0,27.0
60.799999999999955,2546.45,60.799999999999955,3.534,9,438141917,-53164038,3.534,2023-09-08 15:49:38,49.0,,9.0,2.36,132.0,125.0,27.0
60.799999999999955,2549.9,60.799999999999955,3.569,9,438142042,-53164469,3.569,2023-09-08 15:49:39,50.0,,9.0,2.54,131.0,125.0,27.0
61.0,2553.67,61.0,3.587,8,438142192,-53164932,3.587,2023-09-08 15:49:40,50.0,,9.0,2.6,131.0,125.0,27.0
61.0,2556.62,61.0,3.443,8,438142284,-53165304,3.443,2023-09-08 15:49:41,50.0,,9.0,2.52,130.0,125.0,27.0
61.0,2559.13,61.0,3.142,8,438142373,-53165621,3.142,2023-09-08 15:49:42,50.0,,9.0,2.4,131.0,125.0,27.0
61.200000000000045,2561.19,61.200000000000045,2.902,8,438142514,-53165805,2.902,2023-09-08 15:49:43,50.0,,9.0,2.27,130.0,126.0,27.0
61.200000000000045,2563.25,61.200000000000045,2.619,8,438142727,-53165815,2.619,2023-09-08 15:49:44,50.0,,9.0,2.09,129.0,126.0,27.0
61.200000000000045,2564.95,61.200000000000045,2.39,9,438142822,-53165652,2.39,2023-09-08 15:49:45,50.0,,9.0,1.88,134.0,126.0,27.0
