cadence,calories,heart_rate,power,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade
87,540,133,150,2024-02-13 16:16:38,,20876.54,5.028,4.0,437732447.0,-53588952.0,5.028,19.0,181.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,540,133,137,2024-02-13 16:16:39,,20881.67,5.028,4.0,437732225.0,-53588319.0,5.028,19.0,176.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
90,540,132,130,2024-02-13 16:16:40,,20886.96,5.027,4.0,437732041.0,-53587660.0,5.027,19.0,170.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
90,540,132,126,2024-02-13 16:16:41,,20891.89,5.019,4.0,437731858.0,-53587047.0,5.019,19.0,174.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,541,133,119,2024-02-13 16:16:42,,20896.86,5.02,4.0,437731641.0,-53586441.0,5.02,19.0,174.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
92,541,132,117,2024-02-13 16:16:43,,20902.13,5.048,4.0,437731451.0,-53585776.0,5.048,19.0,172.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
90,541,130,111,2024-02-13 16:16:44,,20907.04,5.065,4.0,437731265.0,-53585155.0,5.065,19.0,174.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
88,541,131,107,2024-02-13 16:16:45,,20912.16,5.075,4.0,437731041.0,-53584519.0,5.075,19.0,178.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
90,541,131,109,2024-02-13 16:16:46,,20917.34,5.076,4.0,437730857.0,-53583887.0,5.076,19.0,182.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,541,131,117,2024-02-13 16:16:47,,20922.58,5.083,4.0,437730629.0,-53583229.0,5.083,19.0,167.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
87,541,131,154,2024-02-13 16:16:48,,20927.75,5.082,4.0,437730405.0,-53582593.0,5.082,19.0,171.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,541,131,159,2024-02-13 16:16:49,,20932.64,5.062,4.0,437730226.0,-53581990.0,5.062,19.0,166.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,542,131,151,2024-02-13 16:16:50,,20937.48,5.028,4.0,437730040.0,-53581391.0,5.028,19.0,164.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,542,130,149,2024-02-13 16:16:51,,20942.33,5.028,4.0,437729815.0,-53580792.0,5.028,19.0,172.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
89,542,129,140,2024-02-13 16:16:52,,20947.21,5.028,4.0,437729637.0,-53580181.0,5.028,19.0,174.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
92,542,130,136,2024-02-13 16:16:53,,20952.02,5.027,4.0,437729494.0,-53579580.0,5.027,19.0,191.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
90,542,130,176,2024-02-13 16:16:54,,20957.04,5.019,4.0,437729268.0,-53578959.0,5.019,19.0,164.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,542,131,189,2024-02-13 16:16:55,,20962.13,5.019,4.0,437729084.0,-53578325.0,5.019,19.0,178.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
90,543,132,158,2024-02-13 16:16:56,,20967.36,5.019,3.0,437728855.0,-53577682.0,5.019,19.0,178.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
88,543,132,158,2024-02-13 16:16:57,,20972.79,5.019,3.0,437728631.0,-53577008.0,5.019,19.0,174.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
88,543,131,177,2024-02-13 16:16:58,,20978.18,5.019,3.0,437728448.0,-53576331.0,5.019,19.0,176.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
88,543,131,184,2024-02-13 16:16:59,,20983.22,5.019,3.0,437728267.0,-53575700.0,5.019,19.0,164.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
87,543,130,181,2024-02-13 16:17:00,,20988.33,5.019,4.0,437728081.0,-53575064.0,5.019,19.0,174.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
90,543,129,178,2024-02-13 16:17:01,,20993.4,5.022,4.0,437727851.0,-53574443.0,5.022,19.0,167.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
85,544,128,176,2024-02-13 16:17:02,,20998.63,5.065,4.0,437727585.0,-53573814.0,5.065,19.0,173.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
90,544,128,181,2024-02-13 16:17:03,,21003.85,5.084,4.0,437727396.0,-53573172.0,5.084,19.0,169.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
92,544,129,203,2024-02-13 16:17:04,,21009.29,5.092,4.0,437727127.0,-53572506.0,5.092,19.0,181.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,544,131,203,2024-02-13 16:17:05,,21014.71,5.092,4.0,437726942.0,-53571839.0,5.092,19.0,171.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,544,133,189,2024-02-13 16:17:06,,21019.67,5.09,4.0,437726715.0,-53571222.0,5.09,19.0,171.0,16.0,63.0,65.0,16.0,0.0
87,545,134,180,2024-02-13 16:17:07,,21024.59,5.06,4.0,437726490.0,-53570624.0,5.06,19.0,172.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
87,545,133,169,2024-02-13 16:17:08,,21029.32,5.019,4.0,437726303.0,-53570056.0,5.019,19.0,177.0,16.0,63.0,65.0,16.0,0.0
85,545,134,161,2024-02-13 16:17:09,,21034.04,5.005,4.0,437726038.0,-53569508.0,5.005,19.0,175.0,16.0,63.0,65.0,16.0,0.0
86,545,133,162,2024-02-13 16:17:10,,21039.0,4.944,5.0,437725802.0,-53568921.0,4.944,19.0,172.0,16.0,63.0,65.0,16.0,0.0
86,545,133,186,2024-02-13 16:17:11,,21043.87,4.944,5.0,437725529.0,-53568341.0,4.944,19.0,172.0,16.0,63.0,65.0,16.0,0.0
84,545,134,199,2024-02-13 16:17:12,,21048.9,4.935,4.0,437725259.0,-53567766.0,4.935,19.0,174.0,16.0,63.0,65.0,16.0,0.0
87,546,133,201,2024-02-13 16:17:13,,21053.79,4.924,4.0,437725030.0,-53567187.0,4.924,19.0,172.0,16.0,63.0,65.0,16.0,0.0
86,546,133,205,2024-02-13 16:17:14,,21058.77,4.913,4.0,437724800.0,-53566592.0,4.913,19.0,174.0,16.0,63.0,65.0,16.0,0.0
87,546,134,203,2024-02-13 16:17:15,,21063.72,4.869,4.0,437724526.0,-53566010.0,4.869,19.0,171.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
87,546,134,212,2024-02-13 16:17:16,,21068.79,4.872,4.0,437724257.0,-53565418.0,4.872,19.0,174.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
82,547,133,223,2024-02-13 16:17:17,,21073.79,4.909,4.0,437724029.0,-53564820.0,4.909,19.0,172.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
90,547,133,186,2024-02-13 16:17:18,,21078.78,4.917,4.0,437723801.0,-53564222.0,4.917,19.0,179.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
87,547,135,150,2024-02-13 16:17:19,,21083.53,4.917,4.0,437723578.0,-53563644.0,4.917,19.0,172.0,16.399999999999977,63.0,65.0,16.399999999999977,0.0
87,547,134,144,2024-02-13 16:17:20,,21088.35,4.917,4.0,437723393.0,-53563055.0,4.917,19.0,170.0,16.399999999999977,63.0,65.0,16.399999999999977,0.0
87,547,136,138,2024-02-13 16:17:21,,21093.31,4.917,4.0,437723165.0,-53562452.0,4.917,19.0,173.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
86,547,138,128,2024-02-13 16:17:22,,21098.56,4.927,4.0,437722934.0,-53561816.0,4.927,19.0,185.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
88,547,138,123,2024-02-13 16:17:23,,21103.92,5.065,4.0,437722660.0,-53561178.0,5.065,19.0,176.0,16.0,63.0,65.0,16.0,0.0
88,547,137,127,2024-02-13 16:17:24,,21109.07,5.084,4.0,437722387.0,-53560582.0,5.084,19.0,173.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
88,548,135,126,2024-02-13 16:17:25,,21114.25,5.092,4.0,437722110.0,-53559985.0,5.092,19.0,174.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
90,548,135,121,2024-02-13 16:17:26,,21119.36,5.092,4.0,437721796.0,-53559411.0,5.092,19.0,179.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
88,548,135,123,2024-02-13 16:17:27,,21124.5,5.092,4.0,437721526.0,-53558816.0,5.092,19.0,185.0,16.200000000000045,63.0,65.0,16.200000000000045,0.0
88,548,134,123,2024-02-13 16:17:28,,21129.23,5.091,4.0,437721295.0,-53558259.0,5.091,19.0,186.0,16.0,63.0,65.0,16.0,0.0
87,548,135,115,2024-02-13 16:17:29,,21134.04,5.082,4.0,437721026.0,-53557701.0,5.082,19.0,172.0,16.0,63.0,65.0,16.0,0.0
86,548,132,113,2024-02-13 16:17:30,,21138.99,5.063,4.0,437720792.0,-53557127.0,5.063,19.0,172.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
91,548,131,120,2024-02-13 16:17:31,,21144.05,5.056,4.0,437720475.0,-53556550.0,5.056,19.0,172.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
86,548,131,131,2024-02-13 16:17:32,,21148.92,5.053,4.0,437720204.0,-53555996.0,5.053,19.0,175.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
85,549,130,143,2024-02-13 16:17:33,,21153.99,5.019,4.0,437719933.0,-53555410.0,5.019,19.0,173.0,15.799999999999955,63.0,65.0,15.799999999999955,-0.26
87,549,131,158,2024-02-13 16:17:34,,21158.89,5.007,4.0,437719709.0,-53554818.0,5.007,19.0,171.0,15.799999999999955,63.0,65.0,15.799999999999955,-1.07
86,549,130,169,2024-02-13 16:17:35,,21163.88,4.987,4.0,437719527.0,-53554196.0,4.987,19.0,175.0,15.799999999999955,63.0,65.0,15.799999999999955,-0.83
82,549,131,175,2024-02-13 16:17:36,,21168.94,4.934,4.0,437719344.0,-53553559.0,4.934,19.0,173.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
88,549,130,184,2024-02-13 16:17:37,,21173.76,4.908,4.0,437719159.0,-53552969.0,4.908,19.0,173.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
86,549,131,195,2024-02-13 16:17:38,,21178.65,4.91,4.0,437718932.0,-53552376.0,4.91,19.0,178.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,550,132,202,2024-02-13 16:17:39,,21183.43,4.941,4.0,437718699.0,-53551812.0,4.941,19.0,170.0,16.0,63.0,65.0,16.0,0.0
86,550,131,197,2024-02-13 16:17:40,,21188.51,4.994,4.0,437718426.0,-53551215.0,4.994,19.0,178.0,16.0,63.0,65.0,16.0,0.0
91,550,131,173,2024-02-13 16:17:41,,21193.51,5.019,4.0,437718155.0,-53550643.0,5.019,19.0,167.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
90,550,131,150,2024-02-13 16:17:42,,21198.58,5.013,4.0,437717885.0,-53550045.0,5.013,19.0,172.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
86,550,131,142,2024-02-13 16:17:43,,21203.54,4.935,4.0,437717661.0,-53549450.0,4.935,19.0,168.0,15.799999999999955,63.0,65.0,15.799999999999955,0.0
87,550,133,131,2024-02-13 16:17:44,,21208.28,4.925,4.0,437717475.0,-53548865.0,4.925,19.0,176.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
87,551,133,125,2024-02-13 16:17:45,,21213.37,4.925,4.0,437717252.0,-53548235.0,4.925,19.0,186.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
87,551,131,128,2024-02-13 16:17:46,,21218.4,4.925,4.0,437717070.0,-53547601.0,4.925,19.0,168.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
88,551,129,142,2024-02-13 16:17:47,,21223.42,4.925,4.0,437716887.0,-53546976.0,4.925,19.0,174.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
86,551,129,147,2024-02-13 16:17:48,,21228.36,4.931,5.0,437716702.0,-53546365.0,4.931,19.0,171.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
85,551,128,155,2024-02-13 16:17:49,,21233.32,5.002,5.0,437716478.0,-53545753.0,5.002,19.0,174.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
71,551,127,124,2024-02-13 16:17:50,,21238.03,4.925,5.0,437716291.0,-53545172.0,4.925,19.0,187.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
84,551,128,115,2024-02-13 16:17:51,,21242.61,4.924,5.0,437716067.0,-53544618.0,4.924,19.0,163.0,15.600000000000023,63.0,65.0,15.600000000000023,0.0
84,552,129,167,2024-02-13 16:17:52,,21247.38,4.907,5.0,437715878.0,-53544040.0,4.907,19.0,171.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,552,129,199,2024-02-13 16:17:53,,21252.09,4.897,5.0,437715610.0,-53543483.0,4.897,19.0,169.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
87,552,129,179,2024-02-13 16:17:54,,21256.94,4.898,5.0,437715383.0,-53542910.0,4.898,19.0,171.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,552,130,168,2024-02-13 16:17:55,,21261.8,4.908,5.0,437715155.0,-53542335.0,4.908,19.0,174.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,552,129,168,2024-02-13 16:17:56,,21266.8,4.908,5.0,437714923.0,-53541736.0,4.908,19.0,170.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
85,552,128,162,2024-02-13 16:17:57,,21271.64,4.908,5.0,437714658.0,-53541156.0,4.908,19.0,173.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
84,553,130,154,2024-02-13 16:17:58,,21276.5,4.898,5.0,437714472.0,-53540558.0,4.898,19.0,166.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
95,553,134,145,2024-02-13 16:17:59,,21281.42,4.908,5.0,437714243.0,-53539964.0,4.908,19.0,181.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
94,553,136,121,2024-02-13 16:18:00,,21286.17,4.908,5.0,437714020.0,-53539387.0,4.908,19.0,177.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,553,136,109,2024-02-13 16:18:01,,21290.94,4.905,5.0,437713835.0,-53538814.0,4.905,19.0,204.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
82,553,136,137,2024-02-13 16:18:02,,21295.61,4.869,5.0,437713606.0,-53538253.0,4.869,19.0,176.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
0,553,135,0,2024-02-13 16:18:03,,21300.23,4.869,4.0,437713379.0,-53537699.0,4.869,19.0,176.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
0,553,134,0,2024-02-13 16:18:04,,21304.79,4.861,4.0,437713153.0,-53537166.0,4.861,19.0,174.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
0,553,133,0,2024-02-13 16:18:05,,21309.45,4.748,4.0,437712924.0,-53536608.0,4.748,19.0,173.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
80,553,133,106,2024-02-13 16:18:06,,21314.05,4.714,4.0,437712696.0,-53536072.0,4.714,19.0,171.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
84,553,133,202,2024-02-13 16:18:07,,21318.66,4.611,4.0,437712469.0,-53535528.0,4.611,19.0,155.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
82,554,132,214,2024-02-13 16:18:08,,21323.45,4.611,4.0,437712240.0,-53534952.0,4.611,19.0,171.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,554,131,197,2024-02-13 16:18:09,,21328.07,4.611,4.0,437712014.0,-53534397.0,4.611,19.0,172.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
87,554,132,174,2024-02-13 16:18:10,,21332.88,4.611,4.0,437711785.0,-53533818.0,4.611,19.0,165.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,554,132,159,2024-02-13 16:18:11,,21337.63,4.62,4.0,437711562.0,-53533240.0,4.62,19.0,173.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,554,132,157,2024-02-13 16:18:12,,21342.39,4.723,4.0,437711382.0,-53532662.0,4.723,19.0,173.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
87,555,132,155,2024-02-13 16:18:13,,21347.69,4.743,4.0,437711102.0,-53532025.0,4.743,19.0,165.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
86,555,132,151,2024-02-13 16:18:14,,21352.58,4.883,4.0,437710879.0,-53531431.0,4.883,19.0,173.0,15.399999999999977,63.0,65.0,15.399999999999977,0.0
88,555,133,137,2024-02-13 16:18:15,,21357.51,4.909,4.0,437710693.0,-53530830.0,4.909,19.0,181.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
89,555,133,130,2024-02-13 16:18:16,,21362.56,4.917,4.0,437710466.0,-53530216.0,4.917,19.0,164.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,555,133,128,2024-02-13 16:18:17,,21367.61,4.927,4.0,437710235.0,-53529603.0,4.927,19.0,185.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,555,133,113,2024-02-13 16:18:18,,21372.82,4.955,4.0,437709964.0,-53528981.0,4.955,19.0,170.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,555,133,116,2024-02-13 16:18:19,,21377.79,4.986,4.0,437709738.0,-53528387.0,4.986,19.0,159.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
89,555,132,130,2024-02-13 16:18:20,,21382.79,5.047,4.0,437709510.0,-53527793.0,5.047,19.0,190.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,556,132,142,2024-02-13 16:18:21,,21387.82,5.047,4.0,437709286.0,-53527174.0,5.047,19.0,177.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,556,133,137,2024-02-13 16:18:22,,21392.79,5.047,4.0,437709097.0,-53526562.0,5.047,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,556,132,134,2024-02-13 16:18:23,,21397.65,5.047,4.0,437708827.0,-53525982.0,5.047,19.0,173.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,556,132,144,2024-02-13 16:18:24,,21402.5,5.047,4.0,437708600.0,-53525407.0,5.047,19.0,168.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,556,134,164,2024-02-13 16:18:25,,21407.5,5.047,4.0,437708372.0,-53524807.0,5.047,19.0,174.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,556,134,165,2024-02-13 16:18:26,,21412.4,5.045,4.0,437708145.0,-53524211.0,5.045,19.0,159.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
89,556,133,168,2024-02-13 16:18:27,,21417.34,5.019,4.0,437707920.0,-53523617.0,5.019,19.0,171.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,557,134,174,2024-02-13 16:18:28,,21422.25,5.019,4.0,437707731.0,-53523019.0,5.019,19.0,175.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,557,134,165,2024-02-13 16:18:29,,21427.37,5.019,4.0,437707462.0,-53522400.0,5.019,19.0,181.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,557,133,156,2024-02-13 16:18:30,,21432.43,5.013,4.0,437707231.0,-53521804.0,5.013,19.0,171.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,557,132,155,2024-02-13 16:18:31,,21437.41,4.943,4.0,437706965.0,-53521214.0,4.943,19.0,169.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,557,132,172,2024-02-13 16:18:32,,21442.21,4.928,4.0,437706775.0,-53520632.0,4.928,19.0,162.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,557,133,156,2024-02-13 16:18:33,,21447.14,4.964,4.0,437706506.0,-53520057.0,4.964,19.0,172.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,558,132,129,2024-02-13 16:18:34,,21452.14,4.97,4.0,437706275.0,-53519459.0,4.97,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,558,133,115,2024-02-13 16:18:35,,21457.24,5.037,4.0,437705997.0,-53518861.0,5.037,19.0,172.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,558,132,110,2024-02-13 16:18:36,,21462.48,5.047,4.0,437705683.0,-53518265.0,5.047,19.0,170.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,558,131,113,2024-02-13 16:18:37,,21467.66,5.048,4.0,437705410.0,-53517667.0,5.048,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,558,131,118,2024-02-13 16:18:38,,21473.04,5.055,4.0,437705140.0,-53517051.0,5.055,19.0,178.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,558,131,131,2024-02-13 16:18:39,,21478.01,5.047,4.0,437704909.0,-53516457.0,5.047,19.0,172.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,558,131,161,2024-02-13 16:18:40,,21482.82,5.045,4.0,437704644.0,-53515899.0,5.045,19.0,175.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,559,130,178,2024-02-13 16:18:41,,21487.77,5.007,4.0,437704368.0,-53515337.0,5.007,19.0,176.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,559,131,194,2024-02-13 16:18:42,,21492.72,4.972,4.0,437704089.0,-53514774.0,4.972,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,559,132,195,2024-02-13 16:18:43,,21497.64,4.972,4.0,437703774.0,-53514217.0,4.972,19.0,174.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,559,133,165,2024-02-13 16:18:44,,21502.5,4.971,4.0,437703509.0,-53513675.0,4.971,19.0,180.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,559,135,149,2024-02-13 16:18:45,,21507.55,4.943,4.0,437703232.0,-53513101.0,4.943,19.0,168.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,559,135,128,2024-02-13 16:18:46,,21512.58,4.916,4.0,437702955.0,-53512527.0,4.916,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
45,559,136,85,2024-02-13 16:18:47,,21517.43,4.907,4.0,437702680.0,-53511968.0,4.907,19.0,201.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
83,560,135,94,2024-02-13 16:18:48,,21522.2,4.896,4.0,437702408.0,-53511433.0,4.896,19.0,169.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
85,560,134,165,2024-02-13 16:18:49,,21527.08,4.877,4.0,437702136.0,-53510878.0,4.877,19.0,176.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
84,560,133,171,2024-02-13 16:18:50,,21531.88,4.826,4.0,437701864.0,-53510323.0,4.826,19.0,177.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,560,132,167,2024-02-13 16:18:51,,21536.68,4.778,4.0,437701592.0,-53509767.0,4.778,19.0,173.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,560,131,166,2024-02-13 16:18:52,,21541.67,4.778,4.0,437701318.0,-53509200.0,4.778,19.0,172.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,560,130,148,2024-02-13 16:18:53,,21546.56,4.778,4.0,437701091.0,-53508631.0,4.778,19.0,178.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
89,560,131,121,2024-02-13 16:18:54,,21551.73,4.778,4.0,437700817.0,-53508032.0,4.778,19.0,173.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,561,130,123,2024-02-13 16:18:55,,21556.93,4.778,4.0,437700542.0,-53507421.0,4.778,19.0,181.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,561,131,129,2024-02-13 16:18:56,,21562.21,4.779,4.0,437700225.0,-53506821.0,4.779,19.0,176.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,561,131,137,2024-02-13 16:18:57,,21567.31,4.806,4.0,437699951.0,-53506251.0,4.806,19.0,175.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,561,130,145,2024-02-13 16:18:58,,21572.43,4.949,4.0,437699636.0,-53505671.0,4.949,19.0,174.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
90,561,131,135,2024-02-13 16:18:59,,21577.66,5.02,4.0,437699355.0,-53505068.0,5.02,19.0,177.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,561,130,121,2024-02-13 16:19:00,,21582.65,5.028,4.0,437699042.0,-53504517.0,5.028,19.0,176.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
91,561,129,118,2024-02-13 16:19:01,,21587.78,5.037,4.0,437698767.0,-53503939.0,5.037,19.0,175.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
88,561,128,121,2024-02-13 16:19:02,,21593.18,5.059,4.0,437698449.0,-53503335.0,5.059,19.0,175.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
94,562,127,120,2024-02-13 16:19:03,,21598.45,5.105,4.0,437698176.0,-53502723.0,5.105,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
92,562,128,118,2024-02-13 16:19:04,,21603.55,5.132,4.0,437697903.0,-53502123.0,5.132,19.0,176.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
77,562,127,163,2024-02-13 16:19:05,,21608.8,5.148,4.0,437697632.0,-53501511.0,5.148,19.0,166.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
83,562,125,214,2024-02-13 16:19:06,,21614.32,5.158,4.0,437697357.0,-53500848.0,5.158,19.0,180.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
82,562,126,214,2024-02-13 16:19:07,,21619.72,5.159,4.0,437697092.0,-53500212.0,5.159,19.0,179.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
83,563,127,216,2024-02-13 16:19:08,,21625.49,5.174,4.0,437696810.0,-53499532.0,5.174,19.0,178.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,563,127,241,2024-02-13 16:19:09,,21631.33,5.271,4.0,437696536.0,-53498841.0,5.271,19.0,172.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,563,128,230,2024-02-13 16:19:10,,21637.25,5.299,4.0,437696214.0,-53498163.0,5.299,19.0,171.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,563,128,182,2024-02-13 16:19:11,,21642.99,5.456,4.0,437695896.0,-53497503.0,5.456,19.0,178.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
86,563,129,167,2024-02-13 16:19:12,,21648.75,5.492,4.0,437695578.0,-53496828.0,5.492,19.0,173.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
87,564,129,176,2024-02-13 16:19:13,,21654.61,5.492,4.0,437695259.0,-53496158.0,5.492,19.0,171.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
84,564,129,171,2024-02-13 16:19:14,,21660.22,5.492,4.0,437694941.0,-53495521.0,5.492,19.0,173.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
82,564,130,167,2024-02-13 16:19:15,,21665.83,5.492,4.0,437694622.0,-53494886.0,5.492,19.0,174.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
82,564,130,180,2024-02-13 16:19:16,,21671.44,5.492,4.0,437694302.0,-53494266.0,5.492,19.0,164.0,15.200000000000045,63.0,65.0,15.200000000000045,0.0
