battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
,79,720,118,150,2024-02-23 17:33:26,13.0,25694.63,3.028,9.0,437914308.0,-52870739.0,3.028,175.0,77.20000000000005,77.20000000000005,55.0,55.0,-1.14
,86,720,118,126,2024-02-23 17:33:27,13.0,25698.07,3.253,10.0,437914608.0,-52870472.0,3.253,164.0,77.0,77.0,55.0,55.0,-1.24
,78,720,119,117,2024-02-23 17:33:28,13.0,25701.85,3.408,9.0,437914928.0,-52870162.0,3.408,179.0,77.0,77.0,55.0,55.0,-1.31
,81,720,122,113,2024-02-23 17:33:29,13.0,25705.8,3.549,9.0,437915244.0,-52869811.0,3.549,175.0,77.0,77.0,55.0,55.0,-1.38
,87,721,122,103,2024-02-23 17:33:30,13.0,25710.68,3.647,9.0,437915617.0,-52869373.0,3.647,169.0,76.79999999999995,76.79999999999995,55.0,55.0,-1.48
,0,721,121,0,2024-02-23 17:33:31,13.0,25716.11,4.571,9.0,437916055.0,-52868893.0,4.571,170.0,76.79999999999995,76.79999999999995,55.0,56.0,-1.46
,82,721,121,42,2024-02-23 17:33:32,13.0,25721.81,5.505,9.0,437916510.0,-52868392.0,5.505,173.0,77.0,77.0,55.0,56.0,-1.23
,82,721,121,258,2024-02-23 17:33:33,13.0,25727.84,5.319,9.0,437917018.0,-52867902.0,5.319,174.0,77.20000000000005,77.20000000000005,55.0,56.0,-0.1
,80,721,120,250,2024-02-23 17:33:34,13.0,25733.95,5.188,9.0,437917562.0,-52867451.0,5.188,171.0,77.0,77.0,55.0,56.0,0.0
,86,721,120,197,2024-02-23 17:33:35,13.0,25740.34,5.395,9.0,437918161.0,-52867014.0,5.395,176.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,84,722,120,176,2024-02-23 17:33:36,13.0,25746.83,5.472,9.0,437918773.0,-52866561.0,5.472,175.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,84,722,121,142,2024-02-23 17:33:37,13.0,25753.12,5.533,8.0,437919339.0,-52866103.0,5.533,167.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,84,722,122,136,2024-02-23 17:33:38,13.0,25759.5,5.404,8.0,437919911.0,-52865648.0,5.404,171.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,84,722,122,110,2024-02-23 17:33:39,13.0,25765.81,5.395,8.0,437920500.0,-52865239.0,5.395,167.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,0,722,123,0,2024-02-23 17:33:40,13.0,25771.85,5.472,8.0,437921066.0,-52864837.0,5.472,167.0,77.0,77.0,55.0,56.0,0.0
,0,722,124,0,2024-02-23 17:33:41,13.0,25777.65,5.472,8.0,437921589.0,-52864429.0,5.472,168.0,77.0,77.0,55.0,56.0,0.0
,0,722,124,0,2024-02-23 17:33:42,13.0,25782.98,5.715,8.0,437922090.0,-52864068.0,5.715,168.0,77.0,77.0,55.0,56.0,0.0
,0,722,124,0,2024-02-23 17:33:43,13.0,25788.01,5.679,8.0,437922563.0,-52863753.0,5.679,168.0,77.0,77.0,55.0,56.0,0.0
,0,722,124,0,2024-02-23 17:33:44,13.0,25792.13,5.408,8.0,437922937.0,-52863478.0,5.408,169.0,77.0,77.0,55.0,56.0,0.0
,0,722,123,0,2024-02-23 17:33:45,13.0,25796.0,5.057,8.0,437923284.0,-52863184.0,5.057,169.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,0,722,121,0,2024-02-23 17:33:46,13.0,25800.15,4.667,8.0,437923620.0,-52862819.0,4.667,170.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,66,722,120,84,2024-02-23 17:33:47,13.0,25804.4,4.441,8.0,437923966.0,-52862444.0,4.441,170.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,82,722,120,189,2024-02-23 17:33:48,13.0,25809.12,4.355,8.0,437924359.0,-52862046.0,4.355,174.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,86,722,120,212,2024-02-23 17:33:49,13.0,25813.39,4.333,7.0,437924711.0,-52861670.0,4.333,172.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,80,723,120,168,2024-02-23 17:33:50,13.0,25817.71,4.512,7.0,437925029.0,-52861254.0,4.512,169.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,94,723,120,180,2024-02-23 17:33:51,13.0,25822.92,4.664,7.0,437925402.0,-52860735.0,4.664,189.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,88,723,120,156,2024-02-23 17:33:52,13.0,25827.62,4.688,7.0,437925758.0,-52860285.0,4.688,195.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,89,723,121,185,2024-02-23 17:33:53,13.0,25831.97,4.604,7.0,437926104.0,-52859905.0,4.604,176.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,79,723,122,174,2024-02-23 17:33:54,13.0,25836.94,4.531,7.0,437926523.0,-52859503.0,4.531,181.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,79,724,122,177,2024-02-23 17:33:55,13.0,25842.34,5.013,7.0,437926976.0,-52859042.0,5.013,171.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,82,724,122,172,2024-02-23 17:33:56,13.0,25848.15,5.424,8.0,437927457.0,-52858535.0,5.424,173.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,80,724,122,146,2024-02-23 17:33:57,13.0,25855.06,6.458,8.0,437928089.0,-52858099.0,6.458,178.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,86,724,122,143,2024-02-23 17:33:58,13.0,25861.21,7.292,8.0,437928686.0,-52857744.0,7.292,165.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,80,724,121,168,2024-02-23 17:33:59,13.0,25866.79,6.731,8.0,437929189.0,-52857321.0,6.731,177.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,85,724,122,170,2024-02-23 17:34:00,13.0,25872.63,6.084,7.0,437929691.0,-52856866.0,6.084,175.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,82,724,122,151,2024-02-23 17:34:01,13.0,25878.39,5.852,7.0,437930218.0,-52856466.0,5.852,178.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,725,122,136,2024-02-23 17:34:02,13.0,25884.32,5.909,7.0,437930764.0,-52856040.0,5.909,177.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,725,122,134,2024-02-23 17:34:03,13.0,25891.17,6.024,7.0,437931364.0,-52855525.0,6.024,175.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,86,725,122,120,2024-02-23 17:34:04,13.0,25896.95,6.055,7.0,437931838.0,-52855053.0,6.055,171.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,725,122,117,2024-02-23 17:34:05,13.0,25901.99,5.723,7.0,437932284.0,-52854658.0,5.723,169.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,85,725,122,120,2024-02-23 17:34:06,13.0,25907.5,5.561,6.0,437932756.0,-52854223.0,5.561,170.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,86,725,121,126,2024-02-23 17:34:07,13.0,25912.87,5.39,6.0,437933212.0,-52853778.0,5.39,183.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,725,122,118,2024-02-23 17:34:08,13.0,25917.53,5.205,6.0,437933641.0,-52853430.0,5.205,179.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,725,121,141,2024-02-23 17:34:09,13.0,25923.22,5.177,7.0,437934128.0,-52852960.0,5.177,181.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,84,726,122,147,2024-02-23 17:34:10,13.0,25929.36,5.477,7.0,437934647.0,-52852469.0,5.477,172.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,726,122,150,2024-02-23 17:34:11,13.0,25935.35,5.908,7.0,437935176.0,-52852016.0,5.908,186.0,77.0,77.0,55.0,56.0,0.0
,83,726,122,158,2024-02-23 17:34:12,13.0,25940.66,6.093,7.0,437935668.0,-52851656.0,6.093,169.0,77.0,77.0,55.0,56.0,0.0
,78,726,122,192,2024-02-23 17:34:13,13.0,25945.36,5.389,8.0,437936123.0,-52851424.0,5.389,166.0,77.0,77.0,55.0,56.0,0.0
,91,726,122,188,2024-02-23 17:34:14,13.0,25949.15,4.771,8.0,437936499.0,-52851224.0,4.771,177.0,77.0,77.0,55.0,56.0,0.0
,86,726,122,170,2024-02-23 17:34:15,13.0,25953.6,4.679,8.0,437936873.0,-52850872.0,4.679,181.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,89,727,122,145,2024-02-23 17:34:16,13.0,25958.82,4.92,7.0,437937308.0,-52850414.0,4.92,178.0,77.0,77.0,55.0,56.0,0.0
,90,727,122,144,2024-02-23 17:34:17,13.0,25964.48,5.13,7.0,437937763.0,-52849910.0,5.13,175.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,86,727,122,138,2024-02-23 17:34:18,13.0,25970.18,5.184,7.0,437938220.0,-52849421.0,5.184,172.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,90,727,122,137,2024-02-23 17:34:19,13.0,25976.98,5.361,7.0,437938784.0,-52848843.0,5.361,169.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,85,727,123,139,2024-02-23 17:34:20,13.0,25983.71,5.656,8.0,437939364.0,-52848294.0,5.656,171.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,90,727,123,137,2024-02-23 17:34:21,13.0,25989.96,5.835,8.0,437939935.0,-52847831.0,5.835,173.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,89,727,123,135,2024-02-23 17:34:22,13.0,25996.12,5.869,8.0,437940501.0,-52847433.0,5.869,170.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,94,728,123,135,2024-02-23 17:34:23,13.0,26002.3,5.738,8.0,437941075.0,-52847050.0,5.738,177.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,87,728,124,132,2024-02-23 17:34:24,13.0,26008.87,5.687,8.0,437941666.0,-52846582.0,5.687,173.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,93,728,123,128,2024-02-23 17:34:25,13.0,26015.56,5.724,7.0,437942250.0,-52846048.0,5.724,168.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,90,728,124,116,2024-02-23 17:34:26,13.0,26021.71,5.763,7.0,437942764.0,-52845525.0,5.763,183.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,94,728,124,125,2024-02-23 17:34:27,13.0,26027.97,5.836,7.0,437943279.0,-52844963.0,5.836,181.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,0,728,124,0,2024-02-23 17:34:28,13.0,26034.52,5.947,7.0,437943823.0,-52844404.0,5.947,180.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,17,728,124,4,2024-02-23 17:34:29,13.0,26041.77,6.0,7.0,437944444.0,-52843861.0,6.0,178.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,89,728,123,50,2024-02-23 17:34:30,13.0,26048.38,5.837,7.0,437945051.0,-52843394.0,5.837,176.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,87,728,122,117,2024-02-23 17:34:31,13.0,26053.63,5.362,7.0,437945520.0,-52843016.0,5.362,163.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,85,729,122,186,2024-02-23 17:34:32,13.0,26057.81,4.995,8.0,437945904.0,-52842718.0,4.995,168.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,88,729,121,165,2024-02-23 17:34:33,13.0,26062.33,5.01,8.0,437946293.0,-52842365.0,5.01,170.0,77.0,77.0,55.0,56.0,0.0
,91,729,122,174,2024-02-23 17:34:34,13.0,26068.4,5.092,8.0,437946750.0,-52841777.0,5.092,192.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,88,729,122,212,2024-02-23 17:34:35,13.0,26074.98,5.732,7.0,437947172.0,-52841073.0,5.732,170.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,99,729,123,192,2024-02-23 17:34:36,13.0,26081.52,5.577,7.0,437947617.0,-52840401.0,5.577,167.0,77.39999999999998,77.39999999999998,55.0,56.0,1.16
,86,729,123,129,2024-02-23 17:34:37,13.0,26088.8,5.147,7.0,437948226.0,-52839778.0,5.147,177.0,77.60000000000002,77.60000000000002,55.0,56.0,1.68
,87,730,124,122,2024-02-23 17:34:38,13.0,26096.71,5.147,7.0,437948937.0,-52839203.0,5.147,183.0,77.39999999999998,77.39999999999998,55.0,56.0,1.78
,50,730,124,126,2024-02-23 17:34:39,13.0,26104.61,5.421,7.0,437949639.0,-52838611.0,5.421,183.0,77.39999999999998,77.39999999999998,55.0,56.0,1.61
,45,730,123,38,2024-02-23 17:34:40,13.0,26111.6,5.611,7.0,437950240.0,-52838078.0,5.611,179.0,77.20000000000005,77.20000000000005,55.0,56.0,1.23
,88,730,124,175,2024-02-23 17:34:41,13.0,26117.22,5.567,8.0,437950760.0,-52837694.0,5.567,175.0,77.39999999999998,77.39999999999998,55.0,56.0,0.21
,86,730,124,236,2024-02-23 17:34:42,13.0,26122.04,5.364,8.0,437951204.0,-52837377.0,5.364,178.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,87,730,123,196,2024-02-23 17:34:43,13.0,26126.94,5.242,10.0,437951640.0,-52837012.0,5.242,172.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,87,730,122,150,2024-02-23 17:34:44,13.0,26132.01,5.242,11.0,437952045.0,-52836564.0,5.242,173.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,35,731,123,143,2024-02-23 17:34:45,13.0,26137.5,5.242,11.0,437952512.0,-52836103.0,5.242,202.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,85,731,123,110,2024-02-23 17:34:46,13.0,26142.96,5.307,10.0,437952899.0,-52835574.0,5.307,176.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,87,731,123,126,2024-02-23 17:34:47,13.0,26149.5,5.353,10.0,437953283.0,-52834851.0,5.353,163.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,86,731,123,165,2024-02-23 17:34:48,13.0,26155.74,5.336,10.0,437953709.0,-52834205.0,5.336,167.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,87,731,122,156,2024-02-23 17:34:49,13.0,26161.28,5.325,11.0,437954118.0,-52833668.0,5.325,172.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,85,731,123,145,2024-02-23 17:34:50,13.0,26167.05,5.325,11.0,437954557.0,-52833128.0,5.325,171.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,86,731,123,141,2024-02-23 17:34:51,13.0,26172.76,5.325,10.0,437955068.0,-52832683.0,5.325,174.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,86,732,124,147,2024-02-23 17:34:52,13.0,26178.87,5.358,10.0,437955585.0,-52832202.0,5.358,174.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,88,732,123,158,2024-02-23 17:34:53,13.0,26185.12,5.462,10.0,437956083.0,-52831660.0,5.462,176.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,89,732,125,154,2024-02-23 17:34:54,13.0,26191.11,5.676,10.0,437956584.0,-52831132.0,5.676,170.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,89,732,125,153,2024-02-23 17:34:55,13.0,26197.11,5.786,10.0,437957087.0,-52830616.0,5.786,168.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,90,732,125,141,2024-02-23 17:34:56,13.0,26203.22,5.786,9.0,437957615.0,-52830123.0,5.786,176.0,77.0,77.0,55.0,56.0,0.0
,90,732,125,124,2024-02-23 17:34:57,13.0,26209.58,5.699,9.0,437958159.0,-52829610.0,5.699,172.0,77.0,77.0,55.0,56.0,0.0
,90,732,126,131,2024-02-23 17:34:58,13.0,26215.53,5.634,10.0,437958680.0,-52829153.0,5.634,173.0,77.0,77.0,55.0,56.0,0.0
,90,733,126,118,2024-02-23 17:34:59,13.0,26220.73,5.295,10.0,437959180.0,-52828839.0,5.295,173.0,77.0,77.0,55.0,56.0,0.0
,0,733,126,0,2024-02-23 17:35:00,13.0,26225.75,5.064,11.0,437959653.0,-52828547.0,5.064,169.0,77.0,77.0,55.0,56.0,0.0
,92,733,126,80,2024-02-23 17:35:01,13.0,26230.92,5.166,10.0,437960163.0,-52828359.0,5.166,165.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,88,733,127,205,2024-02-23 17:35:02,13.0,26236.82,5.251,10.0,437960791.0,-52828248.0,5.251,168.0,77.39999999999998,77.39999999999998,55.0,56.0,0.0
,86,733,126,155,2024-02-23 17:35:03,13.0,26243.39,5.21,10.0,437961500.0,-52828129.0,5.21,176.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,89,733,126,145,2024-02-23 17:35:04,13.0,26249.54,5.175,10.0,437962149.0,-52828104.0,5.175,173.0,77.20000000000005,77.20000000000005,55.0,56.0,0.0
,86,733,127,158,2024-02-23 17:35:05,13.0,26254.72,5.109,10.0,437962686.0,-52828225.0,5.109,174.0,77.0,77.0,55.0,56.0,0.0
,84,734,127,175,2024-02-23 17:35:06,13.0,26259.33,5.026,10.0,437963158.0,-52828472.0,5.026,174.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,86,734,127,179,2024-02-23 17:35:07,13.0,26264.84,4.862,11.0,437963561.0,-52828997.0,4.862,181.0,77.0,77.0,55.0,56.0,0.0
,90,734,127,194,2024-02-23 17:35:08,13.0,26271.38,5.622,12.0,437963982.0,-52829691.0,5.622,171.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,84,734,127,195,2024-02-23 17:35:09,13.0,26278.3,6.334,12.0,437964490.0,-52830371.0,6.334,176.0,76.79999999999995,76.79999999999995,55.0,56.0,-0.8
,88,734,128,181,2024-02-23 17:35:10,13.0,26284.4,5.881,12.0,437964979.0,-52830914.0,5.881,184.0,76.60000000000002,76.60000000000002,55.0,56.0,-1.23
,90,734,128,183,2024-02-23 17:35:11,13.0,26289.07,5.571,12.0,437965245.0,-52831407.0,5.571,184.0,76.60000000000002,76.60000000000002,55.0,56.0,-1.36
,88,735,129,211,2024-02-23 17:35:12,13.0,26293.61,5.619,12.0,437965462.0,-52831949.0,5.619,173.0,76.60000000000002,76.60000000000002,55.0,56.0,-1.27
,86,735,129,199,2024-02-23 17:35:13,13.0,26299.23,5.439,12.0,437965870.0,-52832479.0,5.439,179.0,76.60000000000002,76.60000000000002,55.0,56.0,-1.09
,88,735,131,166,2024-02-23 17:35:14,13.0,26305.88,5.408,13.0,437966427.0,-52833058.0,5.408,178.0,77.0,77.0,55.0,56.0,-0.22
,86,735,131,185,2024-02-23 17:35:15,13.0,26312.62,5.472,14.0,437966964.0,-52833651.0,5.472,176.0,77.0,77.0,55.0,56.0,0.0
,87,735,130,198,2024-02-23 17:35:16,13.0,26321.46,5.472,14.0,437967517.0,-52834591.0,5.472,175.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,92,736,130,184,2024-02-23 17:35:17,13.0,26330.52,5.489,14.0,437968081.0,-52835572.0,5.489,175.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,93,736,133,167,2024-02-23 17:35:18,13.0,26335.83,5.533,13.0,437968385.0,-52836160.0,5.533,186.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,86,736,132,214,2024-02-23 17:35:19,13.0,26339.37,5.759,12.0,437968224.0,-52836258.0,5.759,170.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,87,736,133,245,2024-02-23 17:35:20,13.0,26343.32,6.132,11.0,437967968.0,-52835900.0,6.132,172.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,87,736,133,214,2024-02-23 17:35:21,13.0,26347.2,5.483,11.0,437968058.0,-52835929.0,5.483,169.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,87,737,132,189,2024-02-23 17:35:22,13.0,26351.54,4.681,11.0,437968383.0,-52836349.0,4.681,172.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,87,737,132,161,2024-02-23 17:35:23,13.0,26356.39,4.627,12.0,437968776.0,-52836776.0,4.627,176.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,90,737,132,153,2024-02-23 17:35:24,13.0,26361.01,4.642,14.0,437969158.0,-52837146.0,4.642,177.0,76.60000000000002,76.60000000000002,55.0,56.0,0.0
,88,737,131,141,2024-02-23 17:35:25,13.0,26365.77,4.56,14.0,437969574.0,-52837530.0,4.56,182.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,90,737,131,147,2024-02-23 17:35:26,13.0,26370.75,4.653,14.0,437970001.0,-52837947.0,4.653,168.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,90,737,134,162,2024-02-23 17:35:27,13.0,26375.77,4.826,15.0,437970414.0,-52838368.0,4.826,176.0,76.79999999999995,76.79999999999995,55.0,56.0,0.0
,91,738,133,155,2024-02-23 17:35:28,13.0,26378.48,4.935,16.0,437970634.0,-52838608.0,4.935,171.0,77.0,77.0,55.0,56.0,0.0
,89,738,133,142,2024-02-23 17:35:29,13.0,26378.95,4.615,17.0,437970671.0,-52838656.0,4.615,179.0,77.0,77.0,55.0,56.0,0.77
,90,738,131,137,2024-02-23 17:35:30,13.0,26379.7,4.177,16.0,437970725.0,-52838703.0,4.177,166.0,77.0,77.0,55.0,56.0,1.1
,87,738,131,140,2024-02-23 17:35:31,13.0,26381.91,3.868,16.0,437970925.0,-52838878.0,3.868,171.0,77.0,77.0,55.0,56.0,1.14
,88,738,131,130,2024-02-23 17:35:32,13.0,26385.61,3.619,16.0,437971225.0,-52839189.0,3.619,176.0,77.20000000000005,77.20000000000005,56.0,56.0,1.12
,88,738,132,117,2024-02-23 17:35:33,13.0,26390.08,3.84,16.0,437971595.0,-52839554.0,3.84,179.0,77.20000000000005,77.20000000000005,56.0,56.0,1.04
,89,738,132,130,2024-02-23 17:35:34,13.0,26394.88,4.121,16.0,437972005.0,-52839980.0,4.121,173.0,77.20000000000005,77.20000000000005,56.0,56.0,0.25
,84,739,131,173,2024-02-23 17:35:35,13.0,26400.01,4.293,16.0,437972389.0,-52840463.0,4.293,172.0,77.0,77.0,56.0,56.0,0.0
,91,739,131,161,2024-02-23 17:35:36,13.0,26405.46,4.558,15.0,437972808.0,-52840949.0,4.558,182.0,77.0,77.0,56.0,56.0,0.0
,93,739,130,153,2024-02-23 17:35:37,13.0,26410.43,4.814,15.0,437973237.0,-52841356.0,4.814,195.0,77.0,77.0,56.0,56.0,0.0
,87,739,130,184,2024-02-23 17:35:38,13.0,26416.07,5.005,14.0,437973645.0,-52841903.0,5.005,178.0,77.20000000000005,77.20000000000005,56.0,56.0,0.0
,90,739,130,251,2024-02-23 17:35:39,13.0,26423.36,5.463,14.0,437974137.0,-52842652.0,5.463,172.0,77.39999999999998,77.39999999999998,56.0,56.0,0.0
,87,740,130,270,2024-02-23 17:35:40,13.0,26431.0,5.985,14.0,437974548.0,-52843518.0,5.985,177.0,77.79999999999995,77.79999999999995,56.0,56.0,0.0
,89,740,132,278,2024-02-23 17:35:41,13.0,26438.5,6.366,15.0,437974839.0,-52844454.0,6.366,175.0,77.60000000000002,77.60000000000002,56.0,56.0,1.0
,86,740,132,271,2024-02-23 17:35:42,13.0,26445.59,6.662,15.0,437975112.0,-52845339.0,6.662,175.0,77.60000000000002,77.60000000000002,56.0,56.0,1.51
,86,740,132,298,2024-02-23 17:35:43,13.0,26453.63,6.883,15.0,437975494.0,-52846305.0,6.883,172.0,77.60000000000002,77.60000000000002,56.0,56.0,1.57
,91,741,133,298,2024-02-23 17:35:44,13.0,26461.75,5.982,15.0,437976002.0,-52847189.0,5.982,170.0,78.0,78.0,56.0,56.0,1.73
,86,741,133,262,2024-02-23 17:35:45,13.0,26469.57,5.314,14.0,437976550.0,-52847978.0,5.314,176.0,78.39999999999998,78.39999999999998,56.0,56.0,1.95
,81,741,132,208,2024-02-23 17:35:46,13.0,26476.91,6.618,14.0,437977097.0,-52848671.0,6.618,174.0,78.39999999999998,78.39999999999998,57.0,56.0,2.0
,81,741,133,200,2024-02-23 17:35:47,13.0,26483.36,7.285,14.0,437977642.0,-52849201.0,7.285,174.0,78.0,78.0,57.0,56.0,1.76
,34,742,133,155,2024-02-23 17:35:48,13.0,26489.22,6.931,15.0,437978161.0,-52849653.0,6.931,144.0,77.79999999999995,77.79999999999995,57.0,56.0,1.3
,7,742,133,84,2024-02-23 17:35:49,13.0,26496.0,6.622,15.0,437978716.0,-52850223.0,6.622,145.0,77.60000000000002,77.60000000000002,57.0,56.0,0.31
,0,742,132,0,2024-02-23 17:35:50,13.0,26502.65,6.444,15.0,437979278.0,-52850782.0,6.444,148.0,77.60000000000002,77.60000000000002,57.0,56.0,0.0
,0,742,133,0,2024-02-23 17:35:51,13.0,26508.71,6.298,16.0,437979795.0,-52851275.0,6.298,152.0,77.39999999999998,77.39999999999998,57.0,56.0,0.0
,0,742,132,0,2024-02-23 17:35:52,13.0,26515.08,6.177,15.0,437980326.0,-52851811.0,6.177,155.0,77.39999999999998,77.39999999999998,57.0,56.0,-0.94
,78,742,132,33,2024-02-23 17:35:53,13.0,26521.1,5.894,15.0,437980817.0,-52852320.0,5.894,159.0,77.20000000000005,77.20000000000005,57.0,57.0,-1.68
,79,742,131,109,2024-02-23 17:35:54,13.0,26526.55,5.517,16.0,437981272.0,-52852764.0,5.517,161.0,77.20000000000005,77.20000000000005,57.0,57.0,-1.86
,13,742,131,93,2024-02-23 17:35:55,13.0,26531.45,5.345,16.0,437981727.0,-52853134.0,5.345,162.0,77.20000000000005,77.20000000000005,57.0,57.0,-1.68
,0,742,130,0,2024-02-23 17:35:56,13.0,26536.0,4.912,17.0,437982156.0,-52853447.0,4.912,165.0,77.20000000000005,77.20000000000005,57.0,57.0,-1.36
,0,742,129,0,2024-02-23 17:35:57,13.0,26540.46,4.536,16.0,437982566.0,-52853709.0,4.536,168.0,77.20000000000005,77.20000000000005,57.0,57.0,-1.07
,0,742,128,0,2024-02-23 17:35:58,13.0,26544.51,4.453,16.0,437982973.0,-52853923.0,4.453,171.0,77.20000000000005,77.20000000000005,57.0,57.0,-0.28
,0,742,127,0,2024-02-23 17:35:59,13.0,26548.27,4.215,16.0,437983357.0,-52854099.0,4.215,173.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,0,742,126,0,2024-02-23 17:36:00,13.0,26552.81,3.999,15.0,437983660.0,-52854514.0,3.999,176.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,83,742,125,1,2024-02-23 17:36:01,13.0,26557.53,3.948,14.0,437983929.0,-52855039.0,3.948,179.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,77,742,124,2,2024-02-23 17:36:02,13.0,26561.65,3.983,14.0,437984211.0,-52855466.0,3.983,181.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,51,742,125,7,2024-02-23 17:36:03,13.0,26565.55,3.959,14.0,437984406.0,-52855924.0,3.959,168.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,47,742,123,28,2024-02-23 17:36:04,13.0,26568.78,3.903,13.0,437984542.0,-52856314.0,3.903,166.0,77.20000000000005,77.20000000000005,57.0,57.0,0.0
,5,742,124,0,2024-02-23 17:36:05,13.0,26570.35,3.571,13.0,437984651.0,-52856474.0,3.571,,77.20000000000005,77.20000000000005,57.0,57.0,0.0
