battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,enhanced_altitude,ascent,descent,grade
,31,722.0,2.436,18,119,438165639,-52960601,2.436,2023-06-21 17:30:15,26.0,28.799999999999955,28.799999999999955,12.0,0.0,6.07
,31,725.1,2.454,17,120,438165780,-52960974,2.454,2023-06-21 17:30:16,26.0,29.0,29.0,12.0,0.0,5.85
,31,728.16,2.491,17,120,438165868,-52961358,2.491,2023-06-21 17:30:17,26.0,29.200000000000045,29.200000000000045,13.0,0.0,5.69
,31,731.41,2.501,17,120,438166007,-52961765,2.501,2023-06-21 17:30:18,26.0,29.200000000000045,29.200000000000045,13.0,0.0,5.49
,31,734.67,3.031,16,120,438166144,-52962165,3.031,2023-06-21 17:30:19,26.0,29.399999999999977,29.399999999999977,13.0,0.0,5.2
,32,737.7,3.028,16,121,438166281,-52962539,3.028,2023-06-21 17:30:20,26.0,29.399999999999977,29.399999999999977,13.0,0.0,4.87
,32,740.34,2.933,16,122,438166414,-52962849,2.933,2023-06-21 17:30:21,26.0,29.600000000000023,29.600000000000023,13.0,0.0,4.59
,32,743.03,2.879,15,123,438166549,-52963165,2.879,2023-06-21 17:30:22,26.0,29.799999999999955,29.799999999999955,13.0,0.0,4.33
,32,745.69,2.818,17,124,438166642,-52963487,2.818,2023-06-21 17:30:23,26.0,29.799999999999955,29.799999999999955,13.0,0.0,4.09
,32,749.06,2.687,16,124,438166778,-52963907,2.687,2023-06-21 17:30:24,26.0,30.0,30.0,13.0,0.0,3.91
,33,752.88,3.565,16,124,438166968,-52964361,3.565,2023-06-21 17:30:25,26.0,30.0,30.0,14.0,0.0,3.8
,33,756.64,3.713,15,125,438167188,-52964801,3.713,2023-06-21 17:30:26,26.0,30.200000000000045,30.200000000000045,14.0,0.0,3.75
,33,760.89,3.736,14,125,438167413,-52965274,3.736,2023-06-21 17:30:27,26.0,30.399999999999977,30.399999999999977,14.0,0.0,3.78
,33,763.65,3.74,14,125,438167552,-52965597,3.74,2023-06-21 17:30:28,26.0,30.399999999999977,30.399999999999977,14.0,0.0,3.77
,33,766.2,2.743,15,125,438167733,-52965875,2.743,2023-06-21 17:30:29,26.0,30.600000000000023,30.600000000000023,14.0,0.0,3.66
,33,768.65,2.488,16,124,438167923,-52966103,2.488,2023-06-21 17:30:30,26.0,30.799999999999955,30.799999999999955,14.0,0.0,3.49
,34,771.2,2.538,16,124,438168097,-52966369,2.538,2023-06-21 17:30:31,26.0,30.799999999999955,30.799999999999955,14.0,0.0,3.34
,34,774.29,2.548,15,124,438168284,-52966697,2.548,2023-06-21 17:30:32,26.0,31.0,31.0,14.0,0.0,3.29
,34,776.91,2.59,15,124,438168462,-52966986,2.59,2023-06-21 17:30:33,26.0,31.200000000000045,31.200000000000045,15.0,0.0,3.35
,34,779.62,2.699,15,123,438168598,-52967304,2.699,2023-06-21 17:30:34,26.0,31.200000000000045,31.200000000000045,15.0,0.0,3.56
,34,782.68,2.948,17,123,438168698,-52967681,2.948,2023-06-21 17:30:35,26.0,31.399999999999977,31.399999999999977,15.0,0.0,3.84
,35,787.52,2.985,16,123,438168969,-52968230,2.985,2023-06-21 17:30:36,26.0,31.600000000000023,31.600000000000023,15.0,0.0,4.14
,35,790.57,3.023,17,123,438169191,-52968562,3.023,2023-06-21 17:30:37,26.0,31.600000000000023,31.600000000000023,15.0,0.0,4.33
,35,793.45,2.908,17,123,438169372,-52968856,2.908,2023-06-21 17:30:38,26.0,31.799999999999955,31.799999999999955,15.0,0.0,4.33
,35,796.77,3.27,18,124,438169553,-52969253,3.27,2023-06-21 17:30:39,26.0,31.799999999999955,31.799999999999955,15.0,0.0,4.2
,35,799.8,3.067,18,124,438169689,-52969608,3.067,2023-06-21 17:30:40,26.0,32.0,32.0,15.0,0.0,4.05
,36,802.32,3.032,18,125,438169826,-52969908,3.032,2023-06-21 17:30:41,26.0,32.200000000000045,32.200000000000045,16.0,0.0,3.93
,36,805.31,2.986,18,126,438169918,-52970290,2.986,2023-06-21 17:30:42,26.0,32.200000000000045,32.200000000000045,16.0,0.0,3.85
,36,812.16,2.979,16,126,438170099,-52971175,2.979,2023-06-21 17:30:43,26.0,32.39999999999998,32.39999999999998,16.0,0.0,3.82
,36,816.84,4.308,15,127,438170284,-52971749,4.308,2023-06-21 17:30:44,26.0,32.60000000000002,32.60000000000002,16.0,0.0,3.84
,36,819.17,4.541,15,127,438170328,-52972060,4.541,2023-06-21 17:30:45,26.0,32.799999999999955,32.799999999999955,16.0,0.0,3.89
,36,822.77,3.97,14,126,438170283,-52972539,3.97,2023-06-21 17:30:46,26.0,32.799999999999955,32.799999999999955,16.0,0.0,3.91
,37,825.0,3.743,13,126,438170283,-52972833,3.743,2023-06-21 17:30:47,26.0,33.0,33.0,16.0,0.0,3.82
,37,826.32,2.931,13,126,438170373,-52972993,2.931,2023-06-21 17:30:48,26.0,33.200000000000045,33.200000000000045,17.0,0.0,3.62
,37,828.23,2.658,12,126,438170469,-52973197,2.658,2023-06-21 17:30:49,26.0,33.200000000000045,33.200000000000045,17.0,0.0,3.39
,37,829.41,2.474,12,125,438170559,-52973295,2.474,2023-06-21 17:30:50,26.0,33.39999999999998,33.39999999999998,17.0,0.0,3.2
,37,830.8,2.213,12,125,438170646,-52973469,2.213,2023-06-21 17:30:51,26.0,33.39999999999998,33.39999999999998,17.0,0.0,3.11
,38,832.35,2.045,13,125,438170693,-52973648,2.045,2023-06-21 17:30:52,26.0,33.60000000000002,33.60000000000002,17.0,0.0,3.12
,38,834.54,1.922,13,124,438170873,-52973885,1.922,2023-06-21 17:30:53,26.0,33.799999999999955,33.799999999999955,17.0,0.0,3.29
,38,837.35,2.142,13,124,438171011,-52974205,2.142,2023-06-21 17:30:54,26.0,34.0,34.0,17.0,0.0,3.66
,38,840.25,2.333,13,124,438171147,-52974563,2.333,2023-06-21 17:30:55,26.0,34.0,34.0,17.0,0.0,4.17
,38,843.55,2.572,13,124,438171283,-52974958,2.572,2023-06-21 17:30:56,26.0,34.200000000000045,34.200000000000045,18.0,0.0,4.81
,39,847.52,2.766,13,124,438171425,-52975457,2.766,2023-06-21 17:30:57,26.0,34.39999999999998,34.39999999999998,18.0,0.0,5.46
,39,851.59,3.085,12,124,438171556,-52975972,3.085,2023-06-21 17:30:58,26.0,34.60000000000002,34.60000000000002,18.0,0.0,5.91
,39,855.63,3.32,12,124,438171785,-52976452,3.32,2023-06-21 17:30:59,26.0,34.60000000000002,34.60000000000002,18.0,0.0,6.05
,39,859.64,3.493,11,125,438171964,-52976945,3.493,2023-06-21 17:31:00,26.0,34.799999999999955,34.799999999999955,18.0,0.0,5.78
,39,863.52,3.589,11,125,438172104,-52977426,3.589,2023-06-21 17:31:01,26.0,34.799999999999955,34.799999999999955,18.0,0.0,5.26
,39,867.17,3.61,11,126,438172242,-52977882,3.61,2023-06-21 17:31:02,26.0,35.0,35.0,18.0,0.0,4.61
,40,870.22,3.624,10,126,438172285,-52978287,3.624,2023-06-21 17:31:03,26.0,35.0,35.0,19.0,0.0,4.0
,40,873.67,3.581,10,127,438172331,-52978739,3.581,2023-06-21 17:31:04,26.0,35.200000000000045,35.200000000000045,19.0,0.0,3.5
,40,877.36,3.616,10,127,438172471,-52979205,3.616,2023-06-21 17:31:05,26.0,35.39999999999998,35.39999999999998,19.0,0.0,3.18
,40,880.15,3.641,10,127,438172603,-52979550,3.641,2023-06-21 17:31:06,26.0,35.39999999999998,35.39999999999998,19.0,0.0,2.98
,40,882.88,3.407,12,127,438172698,-52979881,3.407,2023-06-21 17:31:07,26.0,35.60000000000002,35.60000000000002,19.0,0.0,2.9
,41,885.36,3.182,12,128,438172786,-52980190,3.182,2023-06-21 17:31:08,26.0,35.60000000000002,35.60000000000002,19.0,0.0,2.86
,41,887.79,2.993,12,129,438172923,-52980494,2.993,2023-06-21 17:31:09,26.0,35.799999999999955,35.799999999999955,19.0,0.0,2.83
,41,889.72,2.846,12,129,438172971,-52980739,2.846,2023-06-21 17:31:10,26.0,36.0,36.0,19.0,0.0,2.86
,41,891.66,2.62,12,130,438173062,-52980979,2.62,2023-06-21 17:31:11,26.0,36.0,36.0,19.0,0.0,2.95
,41,893.58,2.451,12,129,438173149,-52981207,2.451,2023-06-21 17:31:12,26.0,36.200000000000045,36.200000000000045,20.0,0.0,3.12
,42,895.41,2.296,12,129,438173242,-52981427,2.296,2023-06-21 17:31:13,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.32
,42,896.71,2.182,12,128,438173287,-52981585,2.182,2023-06-21 17:31:14,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.48
,42,898.15,1.999,12,127,438173332,-52981761,1.999,2023-06-21 17:31:15,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.6
,42,899.6,1.861,12,127,438173378,-52981942,1.861,2023-06-21 17:31:16,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.58
,42,900.66,1.659,12,125,438173469,-52982062,1.659,2023-06-21 17:31:17,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.39
,43,901.46,1.449,12,124,438173514,-52982140,1.449,2023-06-21 17:31:18,26.0,36.39999999999998,36.39999999999998,20.0,0.0,3.05
,43,901.47,0.0,11,122,438173606,-52982263,0.0,2023-06-21 17:31:19,26.0,36.60000000000002,36.60000000000002,20.0,0.0,2.59
,43,901.47,0.0,11,120,438173650,-52982359,0.0,2023-06-21 17:31:20,26.0,36.60000000000002,36.60000000000002,20.0,0.0,1.98
,43,901.47,1.0,13,112,438173924,-52982381,1.0,2023-06-21 17:31:28,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,43,903.82,1.108,13,112,438173968,-52982693,1.108,2023-06-21 17:31:29,26.0,36.39999999999998,36.39999999999998,20.0,0.0,0.0
,43,905.2,1.176,12,113,438173970,-52982875,1.176,2023-06-21 17:31:30,26.0,36.39999999999998,36.39999999999998,20.0,0.0,0.0
,44,906.17,1.12,12,113,438174060,-52982915,1.12,2023-06-21 17:31:31,26.0,36.39999999999998,36.39999999999998,20.0,0.0,0.0
,44,907.44,1.542,11,112,438174150,-52983033,1.542,2023-06-21 17:31:32,26.0,36.39999999999998,36.39999999999998,20.0,0.0,0.0
,44,908.79,1.546,11,111,438174288,-52983137,1.546,2023-06-21 17:31:33,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,44,910.68,1.246,11,109,438174332,-52983365,1.246,2023-06-21 17:31:34,26.0,36.39999999999998,36.39999999999998,20.0,0.0,0.0
,44,911.99,1.242,11,107,438174423,-52983511,1.242,2023-06-21 17:31:35,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,44,913.1,1.21,10,107,438174515,-52983591,1.21,2023-06-21 17:31:36,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,44,913.83,1.174,10,107,438174584,-52983632,1.174,2023-06-21 17:31:37,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,914.55,1.109,10,107,438174653,-52983675,1.109,2023-06-21 17:31:38,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,914.55,0.0,10,107,438174700,-52983793,0.0,2023-06-21 17:31:39,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,914.55,0.0,10,106,438174788,-52983870,0.0,2023-06-21 17:31:40,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,916.08,0.697,10,106,438174949,-52983899,0.697,2023-06-21 17:31:41,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,917.61,1.378,10,105,438175109,-52983927,1.378,2023-06-21 17:31:42,26.0,36.60000000000002,36.60000000000002,20.0,0.0,0.0
,45,918.7,1.294,11,105,438175198,-52983910,1.294,2023-06-21 17:31:43,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,45,920.2,1.353,11,104,438175381,-52983887,1.353,2023-06-21 17:31:44,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,46,921.54,1.333,11,105,438175514,-52983832,1.333,2023-06-21 17:31:45,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,46,923.32,1.531,11,106,438175697,-52983752,1.531,2023-06-21 17:31:46,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,46,925.05,1.869,11,105,438175880,-52983689,1.869,2023-06-21 17:31:47,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,46,927.1,1.869,11,106,438176062,-52983649,1.869,2023-06-21 17:31:48,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.0
,46,928.98,1.828,11,106,438176247,-52983559,1.828,2023-06-21 17:31:49,26.0,36.799999999999955,36.799999999999955,20.0,0.0,0.02
,46,930.85,1.787,10,106,438176432,-52983469,1.787,2023-06-21 17:31:50,26.0,36.799999999999955,36.799999999999955,21.0,0.0,1.44
,46,932.52,1.759,10,106,438176609,-52983353,1.759,2023-06-21 17:31:51,26.0,37.0,37.0,21.0,0.0,1.44
,47,934.78,1.738,10,106,438176834,-52983218,1.738,2023-06-21 17:31:52,26.0,37.0,37.0,21.0,0.0,1.54
,47,937.29,1.929,10,105,438177019,-52982993,1.929,2023-06-21 17:31:53,26.0,37.0,37.0,21.0,0.0,1.76
,47,940.76,2.071,10,104,438177291,-52982660,2.071,2023-06-21 17:31:54,26.0,37.0,37.0,21.0,0.0,1.99
,47,945.19,2.664,9,103,438177703,-52982380,2.664,2023-06-21 17:31:55,26.0,37.0,37.0,21.0,0.0,2.08
,47,948.76,3.104,9,103,438178064,-52982278,3.104,2023-06-21 17:31:56,26.0,37.0,37.0,21.0,0.0,2.03
,47,950.61,2.942,8,103,438178242,-52982123,2.942,2023-06-21 17:31:57,26.0,37.0,37.0,21.0,0.0,1.84
,47,952.87,2.786,8,103,438178423,-52981986,2.786,2023-06-21 17:31:58,26.0,37.0,37.0,21.0,0.0,1.48
,47,952.95,0.086,8,105,438178473,-52981960,0.086,2023-06-21 17:31:59,26.0,37.0,37.0,21.0,0.0,0.0
,48,953.85,1.023,10,106,438178563,-52981865,1.023,2023-06-21 17:32:00,26.0,37.0,37.0,21.0,0.0,0.0
,48,955.11,1.056,13,104,438178608,-52981714,1.056,2023-06-21 17:32:01,26.0,37.0,37.0,21.0,0.0,0.0
,48,956.76,1.235,14,103,438178699,-52981528,1.235,2023-06-21 17:32:02,26.0,37.0,37.0,21.0,0.0,0.0
,48,958.88,1.232,14,103,438178770,-52981257,1.232,2023-06-21 17:32:03,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,48,961.01,1.221,13,104,438178840,-52980984,1.221,2023-06-21 17:32:04,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,48,963.07,1.061,13,106,438178934,-52980742,1.061,2023-06-21 17:32:05,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,48,965.0,1.222,13,107,438179066,-52980571,1.222,2023-06-21 17:32:06,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,49,967.37,1.226,13,109,438179316,-52980460,1.226,2023-06-21 17:32:07,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,49,969.74,1.231,12,110,438179566,-52980349,1.231,2023-06-21 17:32:08,26.0,36.799999999999955,36.799999999999955,21.0,0.0,0.0
,49,972.42,1.231,12,110,438179845,-52980210,1.231,2023-06-21 17:32:09,26.0,36.799999999999955,36.799999999999955,21.0,0.0,-2.37
,49,975.62,1.241,12,111,438180149,-52980058,1.241,2023-06-21 17:32:10,26.0,36.60000000000002,36.60000000000002,21.0,0.0,-2.28
,49,978.52,1.236,11,112,438180449,-52979956,1.236,2023-06-21 17:32:11,26.0,36.60000000000002,36.60000000000002,21.0,0.0,-2.2
,49,981.4,1.231,11,113,438180749,-52979855,1.231,2023-06-21 17:32:12,26.0,36.60000000000002,36.60000000000002,21.0,0.0,-2.15
,49,983.93,1.222,11,114,438180978,-52979951,1.222,2023-06-21 17:32:13,26.0,36.60000000000002,36.60000000000002,21.0,0.0,-2.22
,50,984.51,1.644,11,116,438181024,-52979991,1.644,2023-06-21 17:32:14,26.0,36.60000000000002,36.60000000000002,21.0,0.0,-2.33
,50,985.09,2.052,12,116,438181068,-52980031,2.052,2023-06-21 17:32:15,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-2.53
,50,985.32,1.602,15,117,438181023,-52980053,1.602,2023-06-21 17:32:16,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-2.62
,50,985.9,1.345,18,118,438180977,-52980030,1.345,2023-06-21 17:32:17,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-2.59
,50,986.47,1.15,20,119,438180932,-52980014,1.15,2023-06-21 17:32:18,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-2.33
,50,986.47,0.0,20,120,438180932,-52980014,0.0,2023-06-21 17:32:19,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-1.95
,51,986.47,0.0,19,120,438180889,-52980016,0.0,2023-06-21 17:32:20,26.0,36.39999999999998,36.39999999999998,21.0,1.0,-0.03
,51,986.47,0.0,18,121,438181023,-52980133,0.0,2023-06-21 17:32:21,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,51,986.47,0.0,18,121,438181023,-52980110,0.0,2023-06-21 17:32:22,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,51,986.47,0.0,16,122,438181069,-52980093,0.0,2023-06-21 17:32:23,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,51,986.47,0.0,16,123,438181069,-52980093,0.0,2023-06-21 17:32:24,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,52,986.47,0.0,15,124,438181069,-52980093,0.0,2023-06-21 17:32:25,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,52,986.47,0.0,15,125,438181069,-52980093,0.0,2023-06-21 17:32:26,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,52,986.47,0.0,14,127,438181069,-52980093,0.0,2023-06-21 17:32:27,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,52,986.47,0.0,14,128,438181069,-52980093,0.0,2023-06-21 17:32:28,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,52,986.47,0.919,13,131,438181565,-52980408,0.919,2023-06-21 17:32:32,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,53,990.23,1.478,12,131,438181932,-52980650,1.478,2023-06-21 17:32:33,26.0,36.39999999999998,36.39999999999998,21.0,1.0,0.0
,53,993.49,1.723,11,131,438182207,-52980907,1.723,2023-06-21 17:32:34,26.0,36.60000000000002,36.60000000000002,21.0,1.0,0.0
,53,997.33,2.517,11,130,438182473,-52981312,2.517,2023-06-21 17:32:35,26.0,36.60000000000002,36.60000000000002,21.0,1.0,0.0
,53,1001.52,3.325,11,130,438182747,-52981751,3.325,2023-06-21 17:32:36,26.0,36.60000000000002,36.60000000000002,21.0,1.0,0.0
,53,1006.28,3.369,11,130,438183066,-52982252,3.369,2023-06-21 17:32:37,26.0,36.799999999999955,36.799999999999955,21.0,1.0,0.0
,54,1010.91,3.408,11,130,438183339,-52982746,3.408,2023-06-21 17:32:38,26.0,36.799999999999955,36.799999999999955,21.0,1.0,1.39
,54,1015.84,3.932,11,130,438183661,-52983270,3.932,2023-06-21 17:32:39,26.0,37.0,37.0,21.0,1.0,1.72
,54,1020.69,4.026,11,131,438183929,-52983834,4.026,2023-06-21 17:32:40,26.0,37.0,37.0,21.0,1.0,2.16
,54,1026.35,4.554,11,131,438184249,-52984496,4.554,2023-06-21 17:32:41,26.0,37.200000000000045,37.200000000000045,21.0,1.0,2.3
,54,1032.73,5.285,11,133,438184568,-52985251,5.285,2023-06-21 17:32:42,26.0,37.39999999999998,37.39999999999998,21.0,1.0,2.46
,55,1038.88,5.352,11,133,438184887,-52985965,5.352,2023-06-21 17:32:43,26.0,37.60000000000002,37.60000000000002,22.0,1.0,2.59
,55,1044.88,5.353,11,134,438185203,-52986637,5.353,2023-06-21 17:32:44,26.0,37.799999999999955,37.799999999999955,22.0,1.0,2.7
,55,1051.06,5.326,11,136,438185566,-52987336,5.326,2023-06-21 17:32:45,26.0,38.0,38.0,22.0,1.0,2.8
,55,1057.39,5.298,11,138,438185931,-52988049,5.298,2023-06-21 17:32:46,26.0,38.200000000000045,38.200000000000045,22.0,1.0,2.86
,55,1063.66,5.305,10,139,438186288,-52988751,5.305,2023-06-21 17:32:47,26.0,38.39999999999998,38.39999999999998,22.0,1.0,2.95
,56,1070.8,5.306,10,140,438186840,-52989447,5.306,2023-06-21 17:32:48,26.0,38.39999999999998,38.39999999999998,23.0,1.0,2.97
,56,1076.84,5.306,10,142,438187252,-52990084,5.306,2023-06-21 17:32:49,26.0,38.60000000000002,38.60000000000002,23.0,1.0,2.95
,56,1082.99,5.306,10,143,438187616,-52990760,5.306,2023-06-21 17:32:50,26.0,38.799999999999955,38.799999999999955,23.0,1.0,2.9
,56,1088.94,5.306,9,145,438187935,-52991435,5.306,2023-06-21 17:32:51,26.0,39.0,39.0,23.0,1.0,2.86
,57,1094.6,5.306,9,145,438188254,-52992091,5.306,2023-06-21 17:32:52,26.0,39.200000000000045,39.200000000000045,23.0,1.0,2.84
,57,1099.86,5.888,11,146,438188528,-52992689,5.888,2023-06-21 17:32:53,26.0,39.39999999999998,39.39999999999998,23.0,1.0,2.78
,57,1105.13,5.202,11,146,438188854,-52993264,5.202,2023-06-21 17:32:54,26.0,39.39999999999998,39.39999999999998,24.0,1.0,2.73
,57,1110.11,5.15,10,146,438189111,-52993843,5.15,2023-06-21 17:32:55,26.0,39.60000000000002,39.60000000000002,24.0,1.0,2.71
,58,1115.08,5.019,10,146,438189382,-52994436,5.019,2023-06-21 17:32:56,26.0,39.799999999999955,39.799999999999955,24.0,1.0,2.72
,58,1120.11,4.837,10,145,438189634,-52995023,4.837,2023-06-21 17:32:57,26.0,40.0,40.0,24.0,1.0,2.78
,58,1123.98,4.813,12,145,438189843,-52995463,4.813,2023-06-21 17:32:58,26.0,40.0,40.0,24.0,1.0,2.8
,58,1128.17,4.343,11,145,438190068,-52995951,4.343,2023-06-21 17:32:59,26.0,40.200000000000045,40.200000000000045,24.0,1.0,2.79
,59,1132.48,4.307,11,144,438190339,-52996430,4.307,2023-06-21 17:33:00,26.0,40.39999999999998,40.39999999999998,25.0,1.0,2.78
,59,1136.46,4.032,11,143,438190568,-52996890,4.032,2023-06-21 17:33:01,26.0,40.60000000000002,40.60000000000002,25.0,1.0,2.81
,59,1140.94,4.285,11,142,438190766,-52997424,4.285,2023-06-21 17:33:02,26.0,40.799999999999955,40.799999999999955,25.0,1.0,2.9
,59,1144.67,3.951,10,141,438190893,-52997903,3.951,2023-06-21 17:33:03,26.0,41.0,41.0,25.0,1.0,3.01
,59,1148.73,4.043,10,140,438191029,-52998419,4.043,2023-06-21 17:33:04,26.0,41.0,41.0,25.0,1.0,3.13
,60,1152.03,4.066,10,139,438191122,-52998839,4.066,2023-06-21 17:33:05,26.0,41.200000000000045,41.200000000000045,25.0,1.0,3.2
,60,1153.32,3.104,9,137,438191170,-52998996,3.104,2023-06-21 17:33:06,26.0,41.200000000000045,41.200000000000045,25.0,1.0,3.23
,60,1153.38,1.439,13,102,438191218,-52999378,1.439,2023-06-21 17:33:43,26.0,41.60000000000002,41.60000000000002,26.0,1.0,0.0
,60,1156.83,1.895,12,104,438191359,-52999815,1.895,2023-06-21 17:33:44,26.0,41.60000000000002,41.60000000000002,26.0,1.0,0.0
,60,1160.67,3.166,12,106,438191496,-53000284,3.166,2023-06-21 17:33:45,26.0,41.799999999999955,41.799999999999955,26.0,1.0,0.0
,61,1165.05,3.503,11,106,438191715,-53000820,3.503,2023-06-21 17:33:46,26.0,41.799999999999955,41.799999999999955,26.0,1.0,0.0
,61,1170.11,4.1,11,106,438191990,-53001384,4.1,2023-06-21 17:33:47,26.0,41.799999999999955,41.799999999999955,26.0,1.0,0.0
,61,1175.12,4.258,10,108,438192309,-53001942,4.258,2023-06-21 17:33:48,26.0,42.0,42.0,26.0,1.0,0.0
,61,1179.9,4.258,10,109,438192580,-53002495,4.258,2023-06-21 17:33:49,26.0,42.200000000000045,42.200000000000045,26.0,1.0,1.1
,61,1184.46,4.297,10,111,438192765,-53003036,4.297,2023-06-21 17:33:50,26.0,42.200000000000045,42.200000000000045,26.0,1.0,1.54
,61,1189.17,4.105,12,112,438193043,-53003591,4.105,2023-06-21 17:33:51,26.0,42.39999999999998,42.39999999999998,26.0,1.0,1.91
,61,1193.68,3.889,11,114,438193220,-53004133,3.889,2023-06-21 17:33:52,26.0,42.39999999999998,42.39999999999998,27.0,1.0,2.04
,62,1198.02,4.102,11,115,438193401,-53004666,4.102,2023-06-21 17:33:53,26.0,42.60000000000002,42.60000000000002,27.0,1.0,2.19
,62,1203.0,4.103,11,117,438193676,-53005246,4.103,2023-06-21 17:33:54,26.0,42.799999999999955,42.799999999999955,27.0,1.0,2.43
,62,1207.14,4.103,10,118,438193858,-53005745,4.103,2023-06-21 17:33:55,26.0,43.0,43.0,27.0,1.0,2.69
,62,1211.23,4.217,10,119,438194040,-53006241,4.217,2023-06-21 17:33:56,26.0,43.200000000000045,43.200000000000045,27.0,1.0,2.94
,62,1214.91,4.129,10,120,438194256,-53006672,4.129,2023-06-21 17:33:57,26.0,43.39999999999998,43.39999999999998,27.0,1.0,3.14
,62,1219.03,4.08,10,122,438194454,-53007169,4.08,2023-06-21 17:33:58,26.0,43.60000000000002,43.60000000000002,27.0,1.0,3.31
,63,1222.82,4.008,11,124,438194630,-53007629,4.008,2023-06-21 17:33:59,26.0,43.60000000000002,43.60000000000002,28.0,1.0,3.45
,63,1227.64,4.118,11,126,438194855,-53008199,4.118,2023-06-21 17:34:00,26.0,43.799999999999955,43.799999999999955,28.0,1.0,3.56
,63,1232.01,4.917,12,128,438195041,-53008726,4.917,2023-06-21 17:34:01,26.0,44.0,44.0,28.0,1.0,3.64
