calories,heart_rate,timestamp,altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature
579,177,2023-11-12 09:35:41,205.39999999999998,221.0,,20.0,7477.68,205.39999999999998,2.292,12.0,5.86,438702876.0,-52625705.0,2.292,18.0
579,177,2023-11-12 09:35:42,205.39999999999998,221.0,,20.0,7479.86,205.39999999999998,2.401,12.0,5.66,438703114.0,-52625732.0,2.401,18.0
579,178,2023-11-12 09:35:43,205.60000000000002,221.0,,20.0,7482.22,205.60000000000002,2.44,12.0,5.35,438703343.0,-52625781.0,2.44,18.0
580,176,2023-11-12 09:35:44,205.60000000000002,221.0,,20.0,7484.79,205.60000000000002,2.533,12.0,4.96,438703605.0,-52625765.0,2.533,18.0
580,176,2023-11-12 09:35:45,205.79999999999995,221.0,,20.0,7487.38,205.79999999999995,2.579,11.0,4.56,438703877.0,-52625725.0,2.579,18.0
580,176,2023-11-12 09:35:46,205.79999999999995,221.0,,20.0,7489.67,205.79999999999995,2.39,11.0,4.22,438704145.0,-52625686.0,2.39,18.0
581,177,2023-11-12 09:35:47,206.0,221.0,,20.0,7491.82,206.0,2.226,11.0,3.97,438704353.0,-52625722.0,2.226,18.0
581,177,2023-11-12 09:35:48,206.0,221.0,,20.0,7494.27,206.0,2.375,11.0,3.79,438704604.0,-52625649.0,2.375,18.0
581,177,2023-11-12 09:35:49,206.20000000000005,221.0,,20.0,7497.22,206.20000000000005,2.501,11.0,3.67,438704878.0,-52625453.0,2.501,18.0
582,176,2023-11-12 09:35:50,206.20000000000005,222.0,,20.0,7499.58,206.20000000000005,2.323,11.0,3.62,438705117.0,-52625337.0,2.323,18.0
582,176,2023-11-12 09:35:51,206.39999999999998,222.0,,20.0,7502.29,206.39999999999998,2.172,11.0,3.64,438705379.0,-52625155.0,2.172,18.0
582,174,2023-11-12 09:35:52,206.60000000000002,222.0,,20.0,7504.97,206.60000000000002,2.436,11.0,3.73,438705617.0,-52624999.0,2.436,18.0
583,174,2023-11-12 09:35:53,206.60000000000002,222.0,,20.0,7507.43,206.60000000000002,2.45,11.0,3.91,438705879.0,-52624875.0,2.45,18.0
583,174,2023-11-12 09:35:54,206.79999999999995,222.0,,20.0,7509.85,206.79999999999995,2.428,11.0,4.23,438706118.0,-52624709.0,2.428,18.0
583,175,2023-11-12 09:35:55,207.0,222.0,,20.0,7512.17,207.0,2.336,11.0,4.65,438706244.0,-52624455.0,2.336,18.0
583,176,2023-11-12 09:35:56,207.20000000000005,222.0,,20.0,7513.81,207.20000000000005,2.289,11.0,5.16,438706335.0,-52624295.0,2.289,18.0
584,174,2023-11-12 09:35:57,207.39999999999998,223.0,,20.0,7515.3,207.39999999999998,1.793,11.0,5.75,438706494.0,-52624235.0,1.793,18.0
584,175,2023-11-12 09:35:58,207.60000000000002,223.0,,20.0,7516.93,207.60000000000002,1.654,10.0,6.36,438706676.0,-52624212.0,1.654,18.0
584,173,2023-11-12 09:35:59,208.0,223.0,,20.0,7518.88,208.0,1.909,10.0,7.02,438706892.0,-52624220.0,1.909,18.0
585,174,2023-11-12 09:36:00,208.20000000000005,223.0,,20.0,7520.57,208.20000000000005,1.723,10.0,7.72,438707052.0,-52624135.0,1.723,18.0
585,175,2023-11-12 09:36:01,208.39999999999998,223.0,,20.0,7522.25,208.39999999999998,1.691,10.0,8.48,438707188.0,-52624016.0,1.691,18.0
585,173,2023-11-12 09:36:02,208.60000000000002,224.0,,20.0,7523.93,208.60000000000002,1.677,10.0,9.15,438707358.0,-52623914.0,1.677,18.0
586,174,2023-11-12 09:36:03,208.60000000000002,224.0,,20.0,7525.5,208.60000000000002,1.597,10.0,9.6,438707506.0,-52623842.0,1.597,18.0
586,174,2023-11-12 09:36:04,208.79999999999995,224.0,,20.0,7527.34,208.79999999999995,1.792,10.0,9.86,438707677.0,-52623767.0,1.792,18.0
586,173,2023-11-12 09:36:05,209.0,224.0,,20.0,7528.83,209.0,1.913,10.0,9.82,438707859.0,-52623717.0,1.913,18.0
587,174,2023-11-12 09:36:06,209.20000000000005,224.0,,20.0,7530.03,209.20000000000005,1.621,11.0,9.41,438707974.0,-52623677.0,1.621,18.0
587,174,2023-11-12 09:36:07,209.20000000000005,224.0,,20.0,7531.32,209.20000000000005,1.511,11.0,8.76,438708099.0,-52623637.0,1.511,18.0
587,175,2023-11-12 09:36:08,209.39999999999998,225.0,,20.0,7532.78,209.39999999999998,1.451,11.0,7.99,438708201.0,-52623508.0,1.451,18.0
588,173,2023-11-12 09:36:09,209.39999999999998,225.0,,20.0,7533.51,209.39999999999998,1.455,11.0,7.3,438708258.0,-52623426.0,1.455,18.0
588,176,2023-11-12 09:36:10,209.60000000000002,225.0,,20.0,7534.06,209.60000000000002,1.297,11.0,6.84,438708303.0,-52623394.0,1.297,18.0
588,176,2023-11-12 09:36:11,209.60000000000002,225.0,,20.0,7535.05,209.60000000000002,1.115,11.0,6.66,438708417.0,-52623405.0,1.115,18.0
588,174,2023-11-12 09:36:12,209.79999999999995,225.0,,20.0,7536.1,209.79999999999995,1.065,11.0,6.66,438708520.0,-52623364.0,1.065,18.0
589,174,2023-11-12 09:36:13,210.0,225.0,,20.0,7537.36,210.0,1.113,11.0,6.91,438708645.0,-52623276.0,1.113,18.0
589,175,2023-11-12 09:36:14,210.0,225.0,,20.0,7539.23,210.0,1.17,11.0,7.43,438708816.0,-52623162.0,1.17,18.0
589,174,2023-11-12 09:36:15,210.20000000000005,225.0,,20.0,7541.51,210.20000000000005,1.402,10.0,8.12,438709032.0,-52623013.0,1.402,18.0
590,174,2023-11-12 09:36:16,210.39999999999998,226.0,,20.0,7543.84,210.39999999999998,1.634,10.0,8.91,438709258.0,-52622901.0,1.634,18.0
590,175,2023-11-12 09:36:17,210.39999999999998,226.0,,20.0,7546.58,210.39999999999998,1.817,10.0,9.55,438709554.0,-52622800.0,1.817,18.0
590,173,2023-11-12 09:36:18,210.60000000000002,226.0,,20.0,7549.17,210.60000000000002,1.97,10.0,9.85,438709805.0,-52622714.0,1.97,18.0
591,174,2023-11-12 09:36:19,210.79999999999995,226.0,,20.0,7551.32,210.79999999999995,2.014,9.0,9.58,438710032.0,-52622606.0,2.014,18.0
591,173,2023-11-12 09:36:20,211.0,226.0,,20.0,7553.19,211.0,1.978,9.0,8.95,438710192.0,-52622473.0,1.978,18.0
591,173,2023-11-12 09:36:21,211.0,226.0,,20.0,7554.94,211.0,1.921,9.0,8.23,438710362.0,-52622392.0,1.921,18.0
592,172,2023-11-12 09:36:22,211.20000000000005,226.0,,20.0,7556.65,211.20000000000005,1.867,11.0,7.63,438710545.0,-52622346.0,1.867,18.0
592,173,2023-11-12 09:36:23,211.39999999999998,227.0,,20.0,7558.32,211.39999999999998,1.817,11.0,7.22,438710726.0,-52622353.0,1.817,18.0
592,173,2023-11-12 09:36:24,211.60000000000002,227.0,,20.0,7560.1,211.60000000000002,1.809,11.0,7.05,438710908.0,-52622283.0,1.809,18.0
593,172,2023-11-12 09:36:25,211.79999999999995,227.0,,20.0,7562.63,211.79999999999995,1.814,11.0,7.02,438711125.0,-52622124.0,1.814,18.0
593,174,2023-11-12 09:36:26,211.79999999999995,227.0,,20.0,7565.49,211.79999999999995,2.016,10.0,7.13,438711386.0,-52621915.0,2.016,18.0
593,172,2023-11-12 09:36:27,212.0,227.0,,20.0,7568.05,212.0,2.167,10.0,7.32,438711620.0,-52621743.0,2.167,18.0
593,174,2023-11-12 09:36:28,212.20000000000005,227.0,,20.0,7570.94,212.20000000000005,2.339,10.0,7.49,438711917.0,-52621552.0,2.339,18.0
594,174,2023-11-12 09:36:29,212.39999999999998,227.0,,20.0,7573.81,212.39999999999998,2.464,10.0,7.55,438712173.0,-52621367.0,2.464,18.0
594,173,2023-11-12 09:36:30,212.60000000000002,228.0,,20.0,7576.37,212.60000000000002,2.489,10.0,7.41,438712400.0,-52621204.0,2.489,18.0
594,174,2023-11-12 09:36:31,212.60000000000002,228.0,,20.0,7578.72,212.60000000000002,2.455,10.0,7.07,438712661.0,-52621104.0,2.455,18.0
595,172,2023-11-12 09:36:32,212.79999999999995,228.0,,20.0,7581.18,212.79999999999995,2.465,10.0,6.64,438712900.0,-52620965.0,2.465,18.0
595,173,2023-11-12 09:36:33,213.0,228.0,,20.0,7584.02,213.0,2.619,9.0,6.21,438713127.0,-52620734.0,2.619,18.0
595,173,2023-11-12 09:36:34,213.20000000000005,228.0,,20.0,7586.97,213.20000000000005,2.806,9.0,5.88,438713355.0,-52620473.0,2.806,18.0
596,173,2023-11-12 09:36:35,213.20000000000005,228.0,,20.0,7589.02,213.20000000000005,2.896,9.0,5.64,438713514.0,-52620288.0,2.896,18.0
596,175,2023-11-12 09:36:36,213.39999999999998,229.0,,20.0,7590.69,213.39999999999998,2.37,9.0,5.47,438713651.0,-52620116.0,2.37,18.0
596,173,2023-11-12 09:36:37,213.60000000000002,229.0,,20.0,7592.67,213.60000000000002,2.152,9.0,5.35,438713788.0,-52619922.0,2.152,18.0
597,173,2023-11-12 09:36:38,213.79999999999995,229.0,,20.0,7594.68,213.79999999999995,2.078,10.0,5.24,438713925.0,-52619706.0,2.078,18.0
597,174,2023-11-12 09:36:39,213.79999999999995,229.0,,20.0,7596.67,213.79999999999995,2.035,11.0,5.2,438714061.0,-52619518.0,2.035,18.0
597,173,2023-11-12 09:36:40,214.0,229.0,,20.0,7599.09,214.0,2.015,11.0,5.25,438714300.0,-52619564.0,2.015,18.0
598,174,2023-11-12 09:36:41,214.20000000000005,229.0,,20.0,7601.72,214.20000000000005,2.289,11.0,5.38,438714571.0,-52619712.0,2.289,18.0
598,175,2023-11-12 09:36:42,214.39999999999998,229.0,,20.0,7603.95,214.39999999999998,2.51,11.0,5.6,438714777.0,-52619723.0,2.51,18.0
598,173,2023-11-12 09:36:43,214.39999999999998,230.0,,20.0,7607.32,214.39999999999998,2.609,10.0,5.82,438715130.0,-52619862.0,2.609,18.0
598,173,2023-11-12 09:36:44,214.60000000000002,230.0,,20.0,7611.06,214.60000000000002,3.117,10.0,5.99,438715505.0,-52619883.0,3.117,18.0
599,173,2023-11-12 09:36:45,214.79999999999995,230.0,,20.0,7615.03,214.79999999999995,3.564,10.0,5.93,438715904.0,-52619706.0,3.564,18.0
599,174,2023-11-12 09:36:46,214.79999999999995,230.0,,20.0,7618.07,214.79999999999995,3.745,10.0,5.63,438716208.0,-52619521.0,3.745,18.0
599,174,2023-11-12 09:36:47,215.0,230.0,,20.0,7620.18,215.0,3.455,10.0,5.15,438716381.0,-52619339.0,3.455,18.0
600,174,2023-11-12 09:36:48,215.20000000000005,230.0,,20.0,7622.13,215.20000000000005,3.088,9.0,4.61,438716518.0,-52619144.0,3.088,18.0
600,172,2023-11-12 09:36:49,215.39999999999998,230.0,,20.0,7624.53,215.39999999999998,2.81,9.0,4.19,438716586.0,-52618843.0,2.81,18.0
600,172,2023-11-12 09:36:50,215.39999999999998,231.0,,20.0,7625.6,215.39999999999998,2.601,9.0,3.95,438716632.0,-52618758.0,2.601,18.0
601,173,2023-11-12 09:36:51,215.60000000000002,231.0,,20.0,7626.36,215.60000000000002,2.23,8.0,3.85,438716678.0,-52618685.0,2.23,18.0
601,173,2023-11-12 09:36:52,215.79999999999995,231.0,,20.0,7627.8,215.79999999999995,1.881,8.0,3.92,438716723.0,-52618495.0,1.881,18.0
601,172,2023-11-12 09:36:53,216.0,231.0,,20.0,7629.57,216.0,1.8,9.0,4.13,438716700.0,-52618259.0,1.8,18.0
602,172,2023-11-12 09:36:54,216.0,231.0,,20.0,7631.62,216.0,1.863,9.0,4.49,438716621.0,-52618008.0,1.863,18.0
602,172,2023-11-12 09:36:55,216.20000000000005,231.0,,20.0,7633.74,216.20000000000005,1.927,10.0,4.94,438716564.0,-52617736.0,1.927,18.0
602,173,2023-11-12 09:36:56,216.39999999999998,231.0,,20.0,7635.61,216.39999999999998,1.914,10.0,5.39,438716553.0,-52617487.0,1.914,18.0
602,171,2023-11-12 09:36:57,216.39999999999998,232.0,,20.0,7637.11,216.39999999999998,1.81,10.0,5.79,438716518.0,-52617290.0,1.81,18.0
603,173,2023-11-12 09:36:58,216.60000000000002,232.0,,20.0,7638.5,216.60000000000002,1.704,10.0,6.11,438716473.0,-52617112.0,1.704,18.0
603,171,2023-11-12 09:36:59,216.79999999999995,232.0,,20.0,7639.99,216.79999999999995,1.651,10.0,6.34,438716428.0,-52616919.0,1.651,18.0
603,171,2023-11-12 09:37:00,217.0,232.0,,20.0,7641.62,217.0,1.646,10.0,6.5,438716348.0,-52616720.0,1.646,18.0
604,171,2023-11-12 09:37:01,217.0,232.0,,20.0,7643.53,217.0,1.711,9.0,6.68,438716189.0,-52616598.0,1.711,18.0
604,172,2023-11-12 09:37:02,217.20000000000005,232.0,,20.0,7645.03,217.20000000000005,1.781,9.0,6.98,438716041.0,-52616496.0,1.781,18.0
604,170,2023-11-12 09:37:03,217.39999999999998,233.0,,20.0,7646.55,217.39999999999998,1.755,9.0,7.46,438715904.0,-52616381.0,1.755,18.0
605,170,2023-11-12 09:37:04,217.60000000000002,233.0,,20.0,7648.23,217.60000000000002,1.738,9.0,8.09,438715768.0,-52616262.0,1.738,18.0
605,171,2023-11-12 09:37:05,217.79999999999995,233.0,,20.0,7649.96,217.79999999999995,1.735,10.0,8.74,438715597.0,-52616189.0,1.735,18.0
605,172,2023-11-12 09:37:06,218.0,233.0,,20.0,7651.78,218.0,1.756,10.0,9.26,438715381.0,-52616188.0,1.756,18.0
606,172,2023-11-12 09:37:07,218.20000000000005,233.0,,20.0,7653.57,218.20000000000005,1.764,9.0,9.62,438715222.0,-52616311.0,1.764,18.0
606,174,2023-11-12 09:37:08,218.39999999999998,233.0,,20.0,7655.26,218.39999999999998,1.724,10.0,9.93,438715051.0,-52616368.0,1.724,18.0
606,172,2023-11-12 09:37:09,218.60000000000002,234.0,,20.0,7657.07,218.60000000000002,1.772,11.0,10.1,438714869.0,-52616387.0,1.772,18.0
606,173,2023-11-12 09:37:10,218.79999999999995,234.0,,20.0,7659.19,218.79999999999995,1.959,11.0,10.17,438714653.0,-52616391.0,1.959,18.0
607,175,2023-11-12 09:37:11,219.0,234.0,,20.0,7661.75,219.0,2.169,10.0,10.16,438714425.0,-52616540.0,2.169,18.0
607,173,2023-11-12 09:37:12,219.20000000000005,234.0,,20.0,7664.13,219.20000000000005,2.256,10.0,10.0,438714198.0,-52616726.0,2.256,18.0
607,175,2023-11-12 09:37:13,219.39999999999998,234.0,,20.0,7666.12,219.39999999999998,2.034,10.0,9.63,438714005.0,-52616726.0,2.034,18.0
608,174,2023-11-12 09:37:14,219.60000000000002,235.0,,20.0,7668.32,219.60000000000002,2.17,10.0,9.13,438713789.0,-52616650.0,2.17,18.0
608,173,2023-11-12 09:37:15,219.79999999999995,235.0,,20.0,7670.69,219.79999999999995,2.33,10.0,8.53,438713528.0,-52616541.0,2.33,18.0
608,175,2023-11-12 09:37:16,219.79999999999995,235.0,,20.0,7673.08,219.79999999999995,2.379,11.0,7.92,438713289.0,-52616422.0,2.379,18.0
609,173,2023-11-12 09:37:17,220.0,235.0,,20.0,7675.46,220.0,2.375,11.0,7.38,438713060.0,-52616272.0,2.375,18.0
609,173,2023-11-12 09:37:18,220.20000000000005,235.0,,20.0,7678.37,220.20000000000005,2.369,11.0,7.01,438712764.0,-52616142.0,2.369,18.0
609,174,2023-11-12 09:37:19,220.39999999999998,235.0,,20.0,7680.4,220.39999999999998,2.368,11.0,6.73,438712548.0,-52616129.0,2.368,18.0
610,176,2023-11-12 09:37:20,220.60000000000002,236.0,,20.0,7681.5,220.60000000000002,1.681,10.0,6.58,438712434.0,-52616135.0,1.681,18.0
610,174,2023-11-12 09:37:21,220.60000000000002,236.0,,20.0,7682.87,220.60000000000002,1.513,10.0,6.39,438712309.0,-52616105.0,1.513,18.0
610,174,2023-11-12 09:37:22,220.79999999999995,236.0,,20.0,7685.13,220.79999999999995,1.591,10.0,6.22,438712070.0,-52616019.0,1.591,18.0
611,176,2023-11-12 09:37:23,221.0,236.0,,20.0,7687.77,221.0,1.839,10.0,6.15,438711798.0,-52615874.0,1.839,18.0
611,174,2023-11-12 09:37:24,221.0,236.0,,20.0,7690.53,221.0,2.092,10.0,6.22,438711525.0,-52615732.0,2.092,18.0
611,176,2023-11-12 09:37:25,221.20000000000005,236.0,,20.0,7693.21,221.20000000000005,2.253,10.0,6.38,438711250.0,-52615590.0,2.253,18.0
612,175,2023-11-12 09:37:26,221.20000000000005,236.0,,20.0,7695.05,221.20000000000005,2.366,10.0,6.43,438711080.0,-52615495.0,2.366,18.0
612,176,2023-11-12 09:37:27,221.39999999999998,237.0,,20.0,7696.52,221.39999999999998,2.213,10.0,6.28,438710944.0,-52615535.0,2.213,18.0
612,176,2023-11-12 09:37:28,221.60000000000002,237.0,,20.0,7698.14,221.60000000000002,2.063,10.0,5.95,438710772.0,-52615542.0,2.063,18.0
612,175,2023-11-12 09:37:29,221.60000000000002,237.0,,20.0,7699.66,221.60000000000002,1.928,11.0,5.52,438710625.0,-52615538.0,1.928,18.0
613,175,2023-11-12 09:37:30,221.79999999999995,237.0,,20.0,7701.59,221.79999999999995,1.869,11.0,5.23,438710421.0,-52615491.0,1.869,18.0
613,177,2023-11-12 09:37:31,222.0,237.0,,20.0,7703.52,222.0,1.861,11.0,5.13,438710192.0,-52615445.0,1.861,18.0
613,175,2023-11-12 09:37:32,222.20000000000005,237.0,,20.0,7705.79,222.20000000000005,1.944,11.0,5.32,438709965.0,-52615423.0,1.944,18.0
614,177,2023-11-12 09:37:33,222.39999999999998,237.0,,20.0,7708.07,222.39999999999998,1.972,11.0,5.77,438709704.0,-52615389.0,1.972,18.0
614,176,2023-11-12 09:37:34,222.39999999999998,238.0,,20.0,7710.58,222.39999999999998,2.068,10.0,6.32,438709430.0,-52615391.0,2.068,18.0
614,175,2023-11-12 09:37:35,222.60000000000002,238.0,,20.0,7712.81,222.60000000000002,2.102,10.0,6.99,438709192.0,-52615455.0,2.102,18.0
615,176,2023-11-12 09:37:36,222.79999999999995,238.0,,20.0,7714.47,222.79999999999995,2.103,10.0,7.47,438709032.0,-52615505.0,2.103,18.0
615,178,2023-11-12 09:37:37,223.20000000000005,238.0,,20.0,7716.36,223.20000000000005,2.085,10.0,7.87,438708861.0,-52615592.0,2.085,18.0
615,177,2023-11-12 09:37:38,223.20000000000005,238.0,,20.0,7718.6,223.20000000000005,2.126,9.0,8.08,438708611.0,-52615690.0,2.126,18.0
616,177,2023-11-12 09:37:39,223.39999999999998,239.0,,20.0,7721.34,223.39999999999998,2.177,9.0,8.14,438708339.0,-52615791.0,2.177,18.0
616,177,2023-11-12 09:37:40,223.60000000000002,239.0,,20.0,7724.07,223.60000000000002,2.282,9.0,8.06,438708066.0,-52615889.0,2.282,18.0
616,178,2023-11-12 09:37:41,223.79999999999995,239.0,,20.0,7727.02,223.79999999999995,2.595,9.0,7.96,438707758.0,-52615973.0,2.595,18.0
617,177,2023-11-12 09:37:42,224.0,239.0,,20.0,7729.53,224.0,2.814,8.0,7.92,438707473.0,-52616070.0,2.814,18.0
617,177,2023-11-12 09:37:43,224.20000000000005,239.0,,20.0,7731.54,224.20000000000005,2.534,8.0,7.87,438707269.0,-52616138.0,2.534,18.0
617,178,2023-11-12 09:37:44,224.39999999999998,239.0,,20.0,7733.57,224.39999999999998,2.307,8.0,7.68,438707053.0,-52616199.0,2.307,18.0
618,176,2023-11-12 09:37:45,224.60000000000002,240.0,,20.0,7735.96,224.60000000000002,2.351,8.0,7.39,438706824.0,-52616275.0,2.351,18.0
618,176,2023-11-12 09:37:46,224.79999999999995,240.0,,20.0,7738.11,224.79999999999995,2.247,8.0,7.04,438706597.0,-52616277.0,2.247,18.0
618,178,2023-11-12 09:37:47,225.0,240.0,,20.0,7740.84,225.0,2.134,8.0,6.8,438706301.0,-52616272.0,2.134,18.0
619,176,2023-11-12 09:37:48,225.20000000000005,240.0,,20.0,7743.38,225.20000000000005,2.264,8.0,6.63,438706017.0,-52616259.0,2.264,18.0
619,176,2023-11-12 09:37:49,225.20000000000005,240.0,,20.0,7745.65,225.20000000000005,2.254,8.0,6.53,438705779.0,-52616238.0,2.254,18.0
619,177,2023-11-12 09:37:50,225.39999999999998,241.0,,20.0,7748.01,225.39999999999998,2.345,8.0,6.49,438705517.0,-52616232.0,2.345,18.0
619,175,2023-11-12 09:37:51,225.60000000000002,241.0,,20.0,7750.41,225.60000000000002,2.398,8.0,6.49,438705278.0,-52616232.0,2.398,18.0
620,175,2023-11-12 09:37:52,225.79999999999995,241.0,,20.0,7752.99,225.79999999999995,2.545,8.0,6.56,438704982.0,-52616279.0,2.545,18.0
620,176,2023-11-12 09:37:53,226.0,241.0,,20.0,7755.59,226.0,2.591,8.0,6.69,438704698.0,-52616277.0,2.591,18.0
620,176,2023-11-12 09:37:54,226.20000000000005,241.0,,20.0,7758.75,226.20000000000005,2.59,8.0,6.76,438704356.0,-52616302.0,2.59,18.0
621,176,2023-11-12 09:37:55,226.39999999999998,241.0,,20.0,7761.54,226.39999999999998,2.601,8.0,6.72,438704059.0,-52616329.0,2.601,18.0
621,174,2023-11-12 09:37:56,226.39999999999998,242.0,,20.0,7763.7,226.39999999999998,2.606,8.0,6.51,438703855.0,-52616334.0,2.606,18.0
621,176,2023-11-12 09:37:57,226.60000000000002,242.0,,20.0,7765.32,226.60000000000002,1.972,8.0,6.15,438703673.0,-52616334.0,1.972,18.0
622,174,2023-11-12 09:37:58,226.60000000000002,242.0,,20.0,7766.82,226.60000000000002,1.704,8.0,5.62,438703524.0,-52616257.0,1.704,18.0
622,174,2023-11-12 09:37:59,226.79999999999995,242.0,,20.0,7768.13,226.79999999999995,1.686,9.0,5.14,438703389.0,-52616172.0,1.686,18.0
622,175,2023-11-12 09:38:00,227.0,242.0,,20.0,7769.68,227.0,1.686,10.0,4.84,438703253.0,-52616080.0,1.686,18.0
623,174,2023-11-12 09:38:01,227.20000000000005,242.0,,20.0,7771.92,227.20000000000005,1.686,9.0,4.83,438703048.0,-52615919.0,1.686,18.0
623,176,2023-11-12 09:38:02,227.39999999999998,242.0,,20.0,7774.47,227.39999999999998,1.978,9.0,5.22,438702784.0,-52615783.0,1.978,18.0
623,176,2023-11-12 09:38:03,227.39999999999998,243.0,,20.0,7776.98,227.39999999999998,2.26,9.0,5.98,438702547.0,-52615635.0,2.26,18.0
624,175,2023-11-12 09:38:04,227.60000000000002,243.0,,20.0,7779.43,227.60000000000002,2.375,9.0,6.92,438702286.0,-52615565.0,2.375,18.0
624,177,2023-11-12 09:38:05,227.79999999999995,243.0,,20.0,7781.41,227.79999999999995,2.411,9.0,7.82,438702114.0,-52615482.0,2.411,18.0
624,175,2023-11-12 09:38:06,228.0,243.0,,20.0,7783.03,228.0,2.064,9.0,8.14,438701943.0,-52615411.0,2.064,18.0
625,176,2023-11-12 09:38:07,228.0,243.0,,20.0,7784.59,228.0,1.819,8.0,7.82,438701796.0,-52615306.0,1.819,18.0
625,176,2023-11-12 09:38:08,228.20000000000005,243.0,,20.0,7786.59,228.20000000000005,1.718,8.0,7.16,438701625.0,-52615144.0,1.718,18.0
625,175,2023-11-12 09:38:09,228.39999999999998,243.0,,20.0,7788.52,228.39999999999998,1.741,8.0,6.63,438701477.0,-52614963.0,1.741,18.0
626,177,2023-11-12 09:38:10,228.60000000000002,244.0,,20.0,7790.57,228.60000000000002,1.852,9.0,6.31,438701306.0,-52614768.0,1.852,18.0
626,175,2023-11-12 09:38:11,228.79999999999995,244.0,,20.0,7792.24,228.79999999999995,1.948,8.0,6.3,438701192.0,-52614615.0,1.948,18.0
626,176,2023-11-12 09:38:12,228.79999999999995,244.0,,20.0,7794.06,228.79999999999995,1.956,8.0,6.58,438700999.0,-52614522.0,1.956,18.0
626,176,2023-11-12 09:38:13,229.0,244.0,,20.0,7795.98,229.0,1.942,8.0,7.02,438700805.0,-52614460.0,1.942,18.0
627,178,2023-11-12 09:38:14,229.20000000000005,244.0,,20.0,7797.74,229.20000000000005,1.863,8.0,7.5,438700624.0,-52614399.0,1.863,18.0
627,179,2023-11-12 09:38:15,229.39999999999998,244.0,,20.0,7799.5,229.39999999999998,1.813,8.0,7.85,438700442.0,-52614323.0,1.813,18.0
627,178,2023-11-12 09:38:16,229.60000000000002,245.0,,20.0,7801.41,229.60000000000002,1.867,8.0,8.03,438700260.0,-52614201.0,1.867,18.0
628,179,2023-11-12 09:38:17,229.79999999999995,245.0,,20.0,7803.6,229.79999999999995,2.082,8.0,8.05,438700079.0,-52614031.0,2.082,18.0
628,178,2023-11-12 09:38:18,230.0,245.0,,20.0,7805.86,230.0,2.199,8.0,8.08,438699896.0,-52613836.0,2.199,18.0
628,177,2023-11-12 09:38:19,230.0,245.0,,20.0,7808.48,230.0,2.231,8.0,8.17,438699680.0,-52613624.0,2.231,18.0
629,177,2023-11-12 09:38:20,230.20000000000005,245.0,,20.0,7811.07,230.20000000000005,2.428,7.0,8.08,438699451.0,-52613420.0,2.428,18.0
629,179,2023-11-12 09:38:21,230.39999999999998,246.0,,20.0,7813.47,230.39999999999998,2.399,7.0,7.8,438699224.0,-52613251.0,2.399,18.0
629,179,2023-11-12 09:38:22,230.60000000000002,246.0,,20.0,7815.82,230.60000000000002,2.362,7.0,7.39,438698997.0,-52613092.0,2.362,18.0
630,178,2023-11-12 09:38:23,230.79999999999995,246.0,,20.0,7817.65,230.79999999999995,2.359,7.0,6.87,438698838.0,-52612975.0,2.359,18.0
630,178,2023-11-12 09:38:24,230.79999999999995,246.0,,20.0,7819.92,230.79999999999995,2.432,7.0,6.37,438698633.0,-52612787.0,2.432,18.0
630,178,2023-11-12 09:38:25,231.0,246.0,,20.0,7821.94,231.0,2.468,7.0,5.98,438698473.0,-52612601.0,2.468,18.0
631,178,2023-11-12 09:38:26,231.20000000000005,246.0,,20.0,7823.87,231.20000000000005,2.149,7.0,5.77,438698337.0,-52612408.0,2.149,18.0
631,179,2023-11-12 09:38:27,231.39999999999998,246.0,,20.0,7825.94,231.39999999999998,2.072,7.0,5.64,438698200.0,-52612192.0,2.072,18.0
631,181,2023-11-12 09:38:28,231.39999999999998,247.0,,20.0,7827.94,231.39999999999998,2.012,7.0,5.61,438698064.0,-52611987.0,2.012,18.0
632,180,2023-11-12 09:38:29,231.60000000000002,247.0,,20.0,7829.92,231.60000000000002,1.994,6.0,5.63,438697928.0,-52611805.0,1.994,18.0
632,179,2023-11-12 09:38:30,231.79999999999995,247.0,,20.0,7832.14,231.79999999999995,2.187,6.0,5.72,438697759.0,-52611584.0,2.187,18.0
632,179,2023-11-12 09:38:31,232.0,247.0,,20.0,7834.14,232.0,2.019,6.0,5.88,438697677.0,-52611344.0,2.019,18.0
633,180,2023-11-12 09:38:32,232.0,247.0,,20.0,7836.02,232.0,1.899,6.0,6.11,438697631.0,-52611104.0,1.899,18.0
633,180,2023-11-12 09:38:33,232.20000000000005,247.0,,20.0,7837.94,232.20000000000005,1.917,6.0,6.29,438697552.0,-52610864.0,1.917,18.0
633,178,2023-11-12 09:38:34,232.39999999999998,247.0,,20.0,7839.9,232.39999999999998,1.954,6.0,6.42,438697495.0,-52610608.0,1.954,18.0
634,177,2023-11-12 09:38:35,232.60000000000002,248.0,,20.0,7841.8,232.60000000000002,1.906,6.0,6.46,438697415.0,-52610381.0,1.906,18.0
634,178,2023-11-12 09:38:36,232.60000000000002,248.0,,20.0,7843.56,232.60000000000002,1.785,6.0,6.55,438697358.0,-52610165.0,1.785,18.0
634,177,2023-11-12 09:38:37,232.79999999999995,248.0,,20.0,7845.14,232.79999999999995,1.736,6.0,6.61,438697313.0,-52609962.0,1.736,18.0
