altitude,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,ascent,battery_soc,descent,grade,temperature
104.20000000000005,138,2285.14,104.20000000000005,2.121,7,160,438278611,-53096573,2.121,2023-06-15 18:01:04,70.0,,2.0,9.15,29.0
104.39999999999998,138,2287.19,104.39999999999998,2.056,7,160,438278750,-53096771,2.056,2023-06-15 18:01:05,71.0,,2.0,8.87,29.0
104.79999999999995,138,2289.29,104.79999999999995,2.092,7,160,438278883,-53096990,2.092,2023-06-15 18:01:06,71.0,,2.0,8.68,29.0
105.0,139,2291.72,105.0,2.386,7,160,438279051,-53097255,2.386,2023-06-15 18:01:07,71.0,,2.0,8.64,29.0
105.20000000000005,139,2294.14,105.20000000000005,2.4,7,160,438279166,-53097534,2.4,2023-06-15 18:01:08,71.0,,2.0,8.78,29.0
105.39999999999998,139,2296.55,105.39999999999998,2.412,7,160,438279258,-53097827,2.412,2023-06-15 18:01:09,71.0,,2.0,9.0,29.0
105.60000000000002,139,2298.89,105.60000000000002,2.344,7,160,438279386,-53098104,2.344,2023-06-15 18:01:10,72.0,,2.0,9.29,29.0
106.0,140,2301.21,106.0,2.331,7,160,438279488,-53098392,2.331,2023-06-15 18:01:11,72.0,,2.0,9.45,29.0
106.20000000000005,140,2303.1,106.20000000000005,2.337,6,161,438279509,-53098639,2.337,2023-06-15 18:01:12,72.0,,2.0,9.36,29.0
106.39999999999998,140,2305.5,106.39999999999998,2.524,6,161,438279612,-53098922,2.524,2023-06-15 18:01:13,72.0,,2.0,9.2,29.0
106.60000000000002,141,2307.45,106.60000000000002,2.614,6,161,438279748,-53099133,2.614,2023-06-15 18:01:14,73.0,,2.0,8.96,29.0
106.79999999999995,141,2308.89,106.79999999999995,1.905,6,161,438279885,-53099251,1.905,2023-06-15 18:01:15,73.0,,2.0,8.69,29.0
106.79999999999995,141,2310.95,106.79999999999995,1.667,6,161,438280052,-53099392,1.667,2023-06-15 18:01:16,73.0,,2.0,8.4,29.0
107.0,141,2313.1,107.0,1.844,6,161,438280200,-53099608,1.844,2023-06-15 18:01:17,73.0,,2.0,8.06,29.0
107.20000000000005,142,2314.95,107.20000000000005,1.872,7,161,438280340,-53099793,1.872,2023-06-15 18:01:18,73.0,,2.0,7.88,29.0
107.39999999999998,142,2316.7,107.39999999999998,1.816,8,161,438280481,-53099957,1.816,2023-06-15 18:01:19,74.0,,2.0,7.83,29.0
107.60000000000002,142,2318.28,107.60000000000002,1.697,9,162,438280578,-53100111,1.697,2023-06-15 18:01:20,74.0,,2.0,7.97,29.0
107.79999999999995,143,2319.92,107.79999999999995,1.664,9,162,438280702,-53100256,1.664,2023-06-15 18:01:21,74.0,,2.0,8.29,29.0
107.79999999999995,143,2321.74,107.79999999999995,1.755,9,162,438280839,-53100424,1.755,2023-06-15 18:01:22,74.0,,2.0,8.79,29.0
108.0,143,2323.7,108.0,1.889,9,163,438280975,-53100645,1.889,2023-06-15 18:01:23,74.0,,2.0,9.35,29.0
108.20000000000005,143,2325.8,108.20000000000005,2.04,9,163,438281046,-53100902,2.04,2023-06-15 18:01:24,75.0,,2.0,9.67,29.0
108.39999999999998,144,2327.89,108.39999999999998,2.08,9,164,438281160,-53101145,2.08,2023-06-15 18:01:25,75.0,,2.0,9.62,29.0
108.60000000000002,144,2329.86,108.60000000000002,2.004,8,164,438281293,-53101366,2.004,2023-06-15 18:01:26,75.0,,2.0,9.27,29.0
108.79999999999995,144,2331.79,108.79999999999995,1.95,8,164,438281398,-53101576,1.95,2023-06-15 18:01:27,75.0,,2.0,8.73,29.0
108.79999999999995,145,2333.65,108.79999999999995,1.882,8,165,438281489,-53101787,1.882,2023-06-15 18:01:28,75.0,,2.0,8.15,29.0
109.0,145,2335.36,109.0,1.792,8,165,438281615,-53101979,1.792,2023-06-15 18:01:29,75.0,,2.0,7.64,29.0
109.20000000000005,145,2337.17,109.20000000000005,1.81,8,164,438281718,-53102175,1.81,2023-06-15 18:01:30,76.0,,2.0,7.26,29.0
109.39999999999998,145,2339.33,109.39999999999998,2.072,8,164,438281845,-53102420,2.072,2023-06-15 18:01:31,76.0,,2.0,7.04,29.0
109.39999999999998,146,2341.32,109.39999999999998,2.009,7,163,438281944,-53102644,2.009,2023-06-15 18:01:32,76.0,,2.0,6.92,29.0
109.60000000000002,146,2343.28,109.60000000000002,1.975,7,162,438282068,-53102844,1.975,2023-06-15 18:01:33,76.0,,2.0,6.84,29.0
109.79999999999995,146,2345.3,109.79999999999995,2.012,7,161,438282208,-53103063,2.012,2023-06-15 18:01:34,76.0,,2.0,6.69,29.0
109.79999999999995,147,2347.28,109.79999999999995,1.987,7,160,438282309,-53103295,1.987,2023-06-15 18:01:35,76.0,,2.0,6.45,29.0
110.0,147,2349.44,110.0,2.134,7,160,438282433,-53103545,2.134,2023-06-15 18:01:36,76.0,,2.0,6.19,30.0
110.0,147,2351.73,110.0,2.267,7,159,438282573,-53103812,2.267,2023-06-15 18:01:37,77.0,,2.0,5.94,30.0
110.20000000000005,147,2354.04,110.20000000000005,2.303,7,159,438282709,-53104069,2.303,2023-06-15 18:01:38,77.0,,2.0,5.67,30.0
110.20000000000005,148,2356.33,110.20000000000005,2.296,7,158,438282844,-53104326,2.296,2023-06-15 18:01:39,77.0,,2.0,5.44,30.0
110.39999999999998,148,2358.69,110.39999999999998,2.344,7,158,438282982,-53104586,2.344,2023-06-15 18:01:40,77.0,,2.0,5.18,30.0
110.39999999999998,148,2361.15,110.39999999999998,2.446,7,157,438283084,-53104874,2.446,2023-06-15 18:01:41,77.0,,2.0,4.88,30.0
110.60000000000002,148,2363.94,110.60000000000002,2.73,7,157,438283139,-53105238,2.73,2023-06-15 18:01:42,77.0,,2.0,4.53,30.0
110.60000000000002,149,2366.58,110.60000000000002,2.653,7,156,438283184,-53105590,2.653,2023-06-15 18:01:43,77.0,,2.0,4.13,30.0
110.60000000000002,149,2369.15,110.60000000000002,2.587,6,156,438283229,-53105926,2.587,2023-06-15 18:01:44,77.0,,2.0,3.67,30.0
110.60000000000002,149,2371.73,110.60000000000002,2.57,6,155,438283275,-53106267,2.57,2023-06-15 18:01:45,77.0,,2.0,3.13,30.0
110.60000000000002,150,2374.74,110.60000000000002,2.562,6,155,438283320,-53106662,2.562,2023-06-15 18:01:46,77.0,,2.0,2.51,30.0
110.60000000000002,150,2378.26,110.60000000000002,3.143,6,154,438283402,-53107120,3.143,2023-06-15 18:01:47,77.0,,2.0,0.89,30.0
110.39999999999998,150,2381.24,110.39999999999998,3.442,6,154,438283492,-53107500,3.442,2023-06-15 18:01:48,77.0,,2.0,0.2,30.0
110.0,150,2382.87,110.0,2.959,6,152,438283582,-53107692,2.959,2023-06-15 18:01:49,77.0,,2.0,-0.52,30.0
109.60000000000002,151,2383.2,109.60000000000002,2.654,6,152,438283605,-53107729,2.654,2023-06-15 18:01:50,77.0,,3.0,-2.17,30.0
109.0,151,2383.72,109.0,2.693,8,151,438283639,-53107771,2.693,2023-06-15 18:01:51,77.0,,3.0,-4.14,30.0
108.60000000000002,151,2388.31,108.60000000000002,3.327,8,150,438283651,-53108377,3.327,2023-06-15 18:01:52,77.0,,3.0,-6.33,30.0
108.0,151,2395.58,108.0,3.88,7,150,438283787,-53109325,3.88,2023-06-15 18:01:53,77.0,,4.0,-8.66,30.0
107.39999999999998,152,2402.6,107.39999999999998,4.789,7,150,438284035,-53110211,4.789,2023-06-15 18:01:54,77.0,,4.0,-10.92,30.0
106.79999999999995,152,2410.02,106.79999999999995,5.224,7,150,438284389,-53111113,5.224,2023-06-15 18:01:55,77.0,,5.0,-12.78,30.0
106.0,152,2416.28,106.0,5.115,7,150,438284676,-53111860,5.115,2023-06-15 18:01:56,77.0,,6.0,-13.85,30.0
105.39999999999998,152,2421.66,105.39999999999998,4.237,8,149,438284845,-53112545,4.237,2023-06-15 18:01:57,77.0,,6.0,-13.9,30.0
104.79999999999995,153,2426.88,104.79999999999995,4.045,8,148,438284812,-53113232,4.045,2023-06-15 18:01:58,77.0,,7.0,-13.26,30.0
104.20000000000005,153,2431.88,104.20000000000005,3.983,8,148,438284582,-53113833,3.983,2023-06-15 18:01:59,77.0,,7.0,-12.53,30.0
103.39999999999998,153,2436.96,103.39999999999998,3.974,8,146,438284278,-53114403,3.974,2023-06-15 18:02:00,77.0,,8.0,-12.13,30.0
102.79999999999995,153,2441.72,102.79999999999995,3.995,7,145,438283894,-53114769,3.995,2023-06-15 18:02:01,77.0,,9.0,-12.15,30.0
102.39999999999998,154,2446.73,102.39999999999998,4.44,7,144,438283455,-53115137,4.44,2023-06-15 18:02:02,77.0,,9.0,-12.48,30.0
101.79999999999995,154,2451.97,101.79999999999995,4.603,8,142,438282945,-53115473,4.603,2023-06-15 18:02:03,77.0,,10.0,-12.86,30.0
101.39999999999998,154,2456.56,101.39999999999998,4.317,9,140,438282489,-53115720,4.317,2023-06-15 18:02:04,77.0,,11.0,-12.94,30.0
101.0,154,2460.8,101.0,4.195,10,139,438282073,-53115973,4.195,2023-06-15 18:02:05,77.0,,11.0,-12.44,30.0
100.79999999999995,154,2465.38,100.79999999999995,4.064,11,139,438281635,-53116215,4.064,2023-06-15 18:02:06,77.0,,11.0,-11.46,30.0
100.39999999999998,155,2470.28,100.39999999999998,4.148,13,138,438281160,-53116477,4.148,2023-06-15 18:02:07,77.0,,12.0,-10.29,30.0
100.20000000000005,155,2474.62,100.20000000000005,4.186,14,137,438280751,-53116773,4.186,2023-06-15 18:02:08,77.0,,12.0,-9.14,30.0
100.0,155,2480.26,100.0,4.059,13,137,438280266,-53117235,4.059,2023-06-15 18:02:09,77.0,,12.0,-8.09,30.0
99.79999999999995,155,2486.07,99.79999999999995,4.148,13,137,438279865,-53117829,4.148,2023-06-15 18:02:10,77.0,,13.0,-7.2,30.0
99.60000000000002,156,2492.33,99.60000000000002,4.186,12,137,438279645,-53118601,4.186,2023-06-15 18:02:11,77.0,,13.0,-6.45,30.0
99.39999999999998,156,2498.18,99.39999999999998,5.253,11,138,438279467,-53119354,5.253,2023-06-15 18:02:12,77.0,,13.0,-5.79,30.0
99.39999999999998,156,2503.01,99.39999999999998,5.7,11,138,438279351,-53119985,5.7,2023-06-15 18:02:13,77.0,,13.0,-5.1,30.0
99.39999999999998,156,2507.02,99.39999999999998,4.547,10,138,438279361,-53120519,4.547,2023-06-15 18:02:14,77.0,,14.0,-4.31,30.0
99.39999999999998,156,2510.76,99.39999999999998,3.866,10,139,438279539,-53120958,3.866,2023-06-15 18:02:15,77.0,,14.0,-3.4,30.0
99.60000000000002,157,2514.61,99.60000000000002,3.85,9,139,438279734,-53121392,3.85,2023-06-15 18:02:16,77.0,,14.0,-2.42,30.0
99.60000000000002,157,2517.58,99.60000000000002,3.893,9,140,438279884,-53121745,3.893,2023-06-15 18:02:17,77.0,,14.0,-1.46,30.0
99.79999999999995,157,2520.46,99.79999999999995,3.287,9,140,438280058,-53122051,3.287,2023-06-15 18:02:18,78.0,,14.0,-0.55,30.0
100.0,157,2523.48,100.0,3.064,9,141,438280313,-53122308,3.064,2023-06-15 18:02:19,78.0,,14.0,0.34,30.0
100.20000000000005,158,2525.81,100.20000000000005,3.049,9,141,438280510,-53122509,3.049,2023-06-15 18:02:20,78.0,,14.0,1.25,30.0
100.39999999999998,158,2528.26,100.39999999999998,2.885,11,141,438280697,-53122744,2.885,2023-06-15 18:02:21,78.0,,14.0,2.17,30.0
100.60000000000002,158,2530.63,100.60000000000002,2.739,11,141,438280807,-53123026,2.739,2023-06-15 18:02:22,78.0,,14.0,3.04,30.0
100.79999999999995,158,2532.89,100.79999999999995,2.615,11,140,438280899,-53123297,2.615,2023-06-15 18:02:23,78.0,,14.0,3.8,30.0
101.0,158,2535.29,101.0,2.584,11,141,438281056,-53123565,2.584,2023-06-15 18:02:24,78.0,,14.0,4.48,30.0
101.20000000000005,159,2537.8,101.20000000000005,2.583,11,141,438281206,-53123847,2.583,2023-06-15 18:02:25,79.0,,14.0,5.1,30.0
101.39999999999998,159,2540.09,101.39999999999998,2.527,11,141,438281307,-53124122,2.527,2023-06-15 18:02:26,79.0,,14.0,5.69,30.0
101.60000000000002,159,2542.42,101.60000000000002,2.508,10,142,438281400,-53124407,2.508,2023-06-15 18:02:27,79.0,,14.0,6.24,30.0
101.79999999999995,159,2544.71,101.79999999999995,2.424,10,143,438281489,-53124693,2.424,2023-06-15 18:02:28,79.0,,14.0,6.75,30.0
102.0,160,2547.12,102.0,2.408,10,143,438281613,-53124974,2.408,2023-06-15 18:02:29,80.0,,14.0,7.19,30.0
102.20000000000005,160,2549.8,102.20000000000005,2.479,10,144,438281787,-53125246,2.479,2023-06-15 18:02:30,80.0,,14.0,7.58,30.0
102.60000000000002,160,2551.99,102.60000000000002,2.548,9,146,438281932,-53125469,2.548,2023-06-15 18:02:31,80.0,,14.0,7.89,30.0
102.79999999999995,160,2554.29,102.79999999999995,2.533,9,147,438282069,-53125733,2.533,2023-06-15 18:02:32,80.0,,14.0,8.1,30.0
103.0,161,2556.24,103.0,2.498,9,148,438282174,-53125957,2.498,2023-06-15 18:02:33,80.0,,14.0,8.24,30.0
103.20000000000005,161,2558.22,103.20000000000005,2.305,8,149,438282297,-53126182,2.305,2023-06-15 18:02:34,81.0,,14.0,8.27,30.0
103.39999999999998,161,2560.12,103.39999999999998,2.1,8,150,438282433,-53126372,2.1,2023-06-15 18:02:35,81.0,,14.0,8.25,30.0
103.60000000000002,161,2561.64,103.60000000000002,1.849,8,151,438282536,-53126524,1.849,2023-06-15 18:02:36,81.0,,14.0,8.24,30.0
104.0,162,2563.54,104.0,1.634,8,151,438282626,-53126750,1.634,2023-06-15 18:02:37,81.0,,14.0,8.33,30.0
104.20000000000005,162,2566.17,104.20000000000005,2.242,8,151,438282650,-53127099,2.242,2023-06-15 18:02:38,82.0,,14.0,8.61,30.0
104.39999999999998,162,2568.74,104.39999999999998,2.47,8,152,438282756,-53127414,2.47,2023-06-15 18:02:39,82.0,,14.0,9.07,30.0
104.60000000000002,162,2570.87,104.60000000000002,2.228,8,152,438282820,-53127684,2.228,2023-06-15 18:02:40,82.0,,14.0,9.56,30.0
104.79999999999995,163,2573.21,104.79999999999995,2.312,8,152,438282865,-53127987,2.312,2023-06-15 18:02:41,82.0,,14.0,9.82,30.0
105.0,163,2575.96,105.0,2.679,7,151,438282911,-53128353,2.679,2023-06-15 18:02:42,83.0,,14.0,9.69,30.0
105.20000000000005,163,2579.0,105.20000000000005,2.974,7,151,438282887,-53128760,2.974,2023-06-15 18:02:43,83.0,,14.0,9.21,30.0
105.20000000000005,163,2581.71,105.20000000000005,2.787,7,151,438282912,-53129117,2.787,2023-06-15 18:02:44,83.0,,14.0,8.45,30.0
105.39999999999998,164,2584.45,105.39999999999998,2.744,7,151,438282990,-53129471,2.744,2023-06-15 18:02:45,83.0,,14.0,7.55,30.0
105.60000000000002,164,2587.05,105.60000000000002,2.641,7,151,438283081,-53129798,2.641,2023-06-15 18:02:46,83.0,,14.0,6.73,30.0
105.79999999999995,164,2590.62,105.79999999999995,2.567,7,151,438283274,-53130221,2.567,2023-06-15 18:02:47,83.0,,14.0,6.11,30.0
106.0,164,2593.98,106.0,2.865,7,152,438283434,-53130616,2.865,2023-06-15 18:02:48,84.0,,14.0,5.68,30.0
106.20000000000005,165,2596.89,106.20000000000005,2.891,7,153,438283537,-53130981,2.891,2023-06-15 18:02:49,84.0,,14.0,5.44,30.0
106.20000000000005,165,2599.25,106.20000000000005,2.841,7,153,438283594,-53131294,2.841,2023-06-15 18:02:50,84.0,,14.0,5.34,30.0
106.39999999999998,165,2601.31,106.39999999999998,2.444,7,154,438283571,-53131563,2.444,2023-06-15 18:02:51,84.0,,14.0,5.32,30.0
106.60000000000002,165,2603.46,106.60000000000002,2.263,8,155,438283627,-53131835,2.263,2023-06-15 18:02:52,84.0,,14.0,5.3,30.0
106.79999999999995,166,2605.98,106.79999999999995,2.419,8,155,438283751,-53132123,2.419,2023-06-15 18:02:53,84.0,,14.0,5.32,30.0
107.0,166,2609.03,107.0,2.558,8,156,438283787,-53132514,2.558,2023-06-15 18:02:54,85.0,,14.0,5.35,30.0
107.0,166,2612.56,107.0,2.924,8,157,438283822,-53132988,2.924,2023-06-15 18:02:55,85.0,,14.0,5.42,30.0
107.20000000000005,166,2614.29,107.20000000000005,3.236,8,157,438283833,-53133220,3.236,2023-06-15 18:02:56,85.0,,14.0,5.48,30.0
107.39999999999998,167,2615.39,107.39999999999998,2.485,8,157,438283764,-53133351,2.485,2023-06-15 18:02:57,85.0,,14.0,5.5,30.0
107.60000000000002,167,2617.34,107.60000000000002,1.988,8,157,438283776,-53133602,1.988,2023-06-15 18:02:58,85.0,,14.0,5.44,30.0
107.79999999999995,167,2620.03,107.79999999999995,2.266,8,157,438283787,-53133961,2.266,2023-06-15 18:02:59,85.0,,14.0,5.31,30.0
107.79999999999995,168,2623.39,107.79999999999995,2.777,8,156,438283787,-53134407,2.777,2023-06-15 18:03:00,86.0,,14.0,5.22,30.0
108.0,168,2626.05,108.0,3.093,8,156,438283720,-53134751,3.093,2023-06-15 18:03:01,86.0,,14.0,5.23,30.0
108.20000000000005,168,2628.03,108.20000000000005,2.813,7,156,438283663,-53135005,2.813,2023-06-15 18:03:02,86.0,,14.0,5.26,30.0
108.20000000000005,168,2629.77,108.20000000000005,2.503,7,156,438283752,-53135171,2.503,2023-06-15 18:03:03,86.0,,14.0,5.27,30.0
108.39999999999998,169,2631.26,108.39999999999998,2.258,8,155,438283855,-53135295,2.258,2023-06-15 18:03:04,86.0,,14.0,5.21,30.0
108.60000000000002,169,2633.03,108.60000000000002,2.13,8,155,438283944,-53135499,2.13,2023-06-15 18:03:05,86.0,,14.0,5.04,30.0
108.60000000000002,169,2634.9,108.60000000000002,2.064,8,155,438284002,-53135735,2.064,2023-06-15 18:03:06,86.0,,14.0,4.82,30.0
108.79999999999995,169,2637.0,108.79999999999995,2.068,8,155,438284115,-53135995,2.068,2023-06-15 18:03:07,87.0,,14.0,4.67,30.0
109.0,170,2639.21,109.0,2.102,11,155,438284253,-53136238,2.102,2023-06-15 18:03:08,87.0,,14.0,4.71,30.0
109.0,170,2641.65,109.0,2.195,13,154,438284423,-53136446,2.195,2023-06-15 18:03:09,87.0,,14.0,4.92,30.0
109.20000000000005,170,2643.96,109.20000000000005,2.218,12,153,438284605,-53136645,2.218,2023-06-15 18:03:10,87.0,,14.0,5.2,30.0
109.39999999999998,170,2646.18,109.39999999999998,2.232,12,152,438284788,-53136862,2.232,2023-06-15 18:03:11,87.0,,14.0,5.4,30.0
109.39999999999998,171,2648.34,109.39999999999998,2.211,12,151,438284933,-53137075,2.211,2023-06-15 18:03:12,87.0,,14.0,5.44,30.0
109.60000000000002,171,2650.56,109.60000000000002,2.205,12,151,438285070,-53137310,2.205,2023-06-15 18:03:13,87.0,,14.0,5.38,30.0
109.79999999999995,171,2652.45,109.79999999999995,2.138,12,150,438285208,-53137521,2.138,2023-06-15 18:03:14,87.0,,14.0,5.28,30.0
109.79999999999995,171,2654.54,109.79999999999995,2.116,11,150,438285344,-53137737,2.116,2023-06-15 18:03:15,88.0,,14.0,5.16,30.0
110.0,172,2656.8,110.0,2.147,12,149,438285514,-53137925,2.147,2023-06-15 18:03:16,88.0,,14.0,5.03,30.0
110.0,172,2659.33,110.0,2.242,12,149,438285764,-53138076,2.242,2023-06-15 18:03:17,88.0,,14.0,4.91,30.0
110.20000000000005,172,2661.14,110.20000000000005,2.374,13,149,438285936,-53138214,2.374,2023-06-15 18:03:18,88.0,,14.0,4.85,30.0
110.20000000000005,172,2662.72,110.20000000000005,2.187,13,148,438286005,-53138397,2.187,2023-06-15 18:03:19,88.0,,14.0,4.84,30.0
110.39999999999998,173,2664.3,110.39999999999998,1.984,13,148,438286051,-53138595,1.984,2023-06-15 18:03:20,88.0,,14.0,4.82,30.0
110.60000000000002,173,2666.54,110.60000000000002,1.858,12,147,438286063,-53138888,1.858,2023-06-15 18:03:21,88.0,,14.0,4.78,30.0
110.60000000000002,173,2668.7,110.60000000000002,1.784,12,147,438286096,-53139175,1.784,2023-06-15 18:03:22,88.0,,14.0,4.8,30.0
110.79999999999995,173,2670.99,110.79999999999995,1.769,12,147,438286108,-53139480,1.769,2023-06-15 18:03:23,89.0,,14.0,4.96,30.0
111.0,174,2673.26,111.0,2.129,12,147,438286142,-53139781,2.129,2023-06-15 18:03:24,89.0,,14.0,5.29,30.0
111.20000000000005,174,2675.23,111.20000000000005,2.009,12,147,438286087,-53140035,2.009,2023-06-15 18:03:25,89.0,,14.0,5.78,30.0
111.39999999999998,174,2677.27,111.39999999999998,2.023,11,147,438286096,-53140304,2.023,2023-06-15 18:03:26,89.0,,14.0,6.32,30.0
111.39999999999998,174,2679.06,111.39999999999998,1.846,11,147,438286142,-53140537,1.846,2023-06-15 18:03:27,89.0,,14.0,6.76,30.0
111.60000000000002,175,2680.87,111.60000000000002,1.822,11,147,438286187,-53140769,1.822,2023-06-15 18:03:28,89.0,,14.0,7.03,30.0
111.79999999999995,175,2682.99,111.79999999999995,2.092,11,147,438286133,-53141037,2.092,2023-06-15 18:03:29,89.0,,14.0,7.13,30.0
111.79999999999995,175,2685.48,111.79999999999995,2.434,11,147,438286175,-53141362,2.434,2023-06-15 18:03:30,90.0,,14.0,7.06,30.0
112.0,175,2687.79,112.0,2.361,11,147,438286264,-53141651,2.361,2023-06-15 18:03:31,90.0,,14.0,6.83,30.0
112.20000000000005,176,2689.93,112.20000000000005,2.199,10,147,438286354,-53141899,2.199,2023-06-15 18:03:32,90.0,,14.0,6.47,30.0
112.20000000000005,176,2692.03,112.20000000000005,2.101,10,147,438286478,-53142123,2.101,2023-06-15 18:03:33,90.0,,14.0,6.01,30.0
112.39999999999998,176,2693.79,112.39999999999998,1.927,11,147,438286644,-53142258,1.927,2023-06-15 18:03:34,90.0,,14.0,5.54,30.0
112.39999999999998,176,2695.34,112.39999999999998,1.861,11,147,438286795,-53142317,1.861,2023-06-15 18:03:35,90.0,,14.0,5.16,30.0
112.60000000000002,177,2697.53,112.60000000000002,1.861,11,147,438287028,-53142425,1.861,2023-06-15 18:03:36,90.0,,14.0,4.91,30.0
112.79999999999995,177,2700.22,112.79999999999995,2.234,10,147,438287282,-53142599,2.234,2023-06-15 18:03:37,90.0,,14.0,4.83,30.0
112.79999999999995,177,2702.62,112.79999999999995,2.376,10,147,438287502,-53142744,2.376,2023-06-15 18:03:38,91.0,,14.0,4.89,30.0
113.0,177,2704.94,113.0,2.283,10,147,438287736,-53142857,2.283,2023-06-15 18:03:39,91.0,,14.0,5.01,30.0
113.0,178,2707.16,113.0,2.257,10,146,438287956,-53142955,2.257,2023-06-15 18:03:40,91.0,,14.0,5.04,30.0
113.0,178,2709.08,113.0,2.026,9,146,438288147,-53143051,2.026,2023-06-15 18:03:41,91.0,,14.0,4.88,30.0
113.20000000000005,178,2711.13,113.20000000000005,2.057,9,146,438288359,-53143151,2.057,2023-06-15 18:03:42,91.0,,14.0,4.48,30.0
113.0,178,2713.47,113.0,2.248,9,148,438288596,-53143282,2.248,2023-06-15 18:03:43,91.0,,14.0,3.86,30.0
112.79999999999995,179,2715.61,112.79999999999995,2.323,9,148,438288722,-53143505,2.323,2023-06-15 18:03:44,91.0,,14.0,2.92,30.0
112.79999999999995,179,2718.35,112.79999999999995,2.78,9,147,438288780,-53143859,2.78,2023-06-15 18:03:45,91.0,,14.0,1.61,30.0
112.60000000000002,179,2721.58,112.60000000000002,2.972,9,148,438288895,-53144258,2.972,2023-06-15 18:03:46,91.0,,14.0,0.14,30.0
112.60000000000002,179,2724.32,112.60000000000002,3.048,8,150,438289028,-53144583,3.048,2023-06-15 18:03:47,91.0,,14.0,-1.19,30.0
112.79999999999995,180,2726.75,112.79999999999995,2.71,8,151,438289170,-53144853,2.71,2023-06-15 18:03:48,91.0,,14.0,-1.99,30.0
113.0,180,2728.56,113.0,2.457,8,152,438289302,-53145056,2.457,2023-06-15 18:03:49,91.0,,14.0,-2.01,30.0
113.20000000000005,180,2730.27,113.20000000000005,2.089,7,154,438289408,-53145231,2.089,2023-06-15 18:03:50,91.0,,14.0,-1.27,30.0
113.39999999999998,180,2731.94,113.39999999999998,1.932,7,153,438289571,-53145344,1.932,2023-06-15 18:03:51,91.0,,14.0,0.04,30.0
113.60000000000002,181,2733.88,113.60000000000002,1.917,7,156,438289776,-53145440,1.917,2023-06-15 18:03:52,92.0,,14.0,1.66,30.0
113.60000000000002,181,2735.53,113.60000000000002,1.884,7,157,438289936,-53145469,1.884,2023-06-15 18:03:53,92.0,,14.0,3.4,30.0
113.79999999999995,181,2737.24,113.79999999999995,1.863,8,157,438290113,-53145439,1.863,2023-06-15 18:03:54,92.0,,14.0,5.05,30.0
114.0,181,2738.94,114.0,1.807,8,158,438290290,-53145372,1.807,2023-06-15 18:03:55,92.0,,14.0,6.36,30.0
114.20000000000005,182,2740.75,114.20000000000005,1.831,7,158,438290469,-53145322,1.831,2023-06-15 18:03:56,92.0,,14.0,7.21,30.0
114.20000000000005,182,2742.7,114.20000000000005,1.754,7,158,438290693,-53145280,1.754,2023-06-15 18:03:57,92.0,,14.0,7.53,30.0
114.39999999999998,182,2744.3,114.39999999999998,1.722,7,158,438290854,-53145253,1.722,2023-06-15 18:03:58,93.0,,14.0,7.41,30.0
114.60000000000002,183,2746.07,114.60000000000002,1.708,7,159,438291058,-53145277,1.708,2023-06-15 18:03:59,93.0,,14.0,7.11,30.0
114.60000000000002,183,2747.63,114.60000000000002,1.703,7,159,438291211,-53145331,1.703,2023-06-15 18:04:00,93.0,,14.0,6.88,30.0
114.79999999999995,183,2749.23,114.79999999999995,1.678,6,160,438291375,-53145377,1.678,2023-06-15 18:04:01,93.0,,14.0,6.85,30.0
115.0,183,2751.04,115.0,1.667,6,160,438291567,-53145431,1.667,2023-06-15 18:04:02,93.0,,14.0,7.07,30.0
115.20000000000005,184,2752.96,115.20000000000005,1.694,6,161,438291756,-53145495,1.694,2023-06-15 18:04:03,93.0,,14.0,7.54,30.0
115.60000000000002,184,2754.74,115.60000000000002,1.716,6,162,438291957,-53145549,1.716,2023-06-15 18:04:04,93.0,,14.0,8.37,30.0
116.0,184,2756.45,116.0,1.722,6,163,438292150,-53145581,1.722,2023-06-15 18:04:05,94.0,,14.0,9.56,30.0
116.20000000000005,184,2758.04,116.20000000000005,1.716,6,163,438292305,-53145589,1.716,2023-06-15 18:04:06,94.0,,14.0,11.03,30.0
116.60000000000002,185,2759.59,116.60000000000002,1.678,6,164,438292482,-53145571,1.678,2023-06-15 18:04:07,94.0,,14.0,12.64,30.0
117.0,185,2761.19,117.0,1.667,6,166,438292628,-53145553,1.667,2023-06-15 18:04:08,95.0,,14.0,14.17,30.0
117.20000000000005,185,2762.72,117.20000000000005,1.626,6,167,438292796,-53145520,1.626,2023-06-15 18:04:09,95.0,,14.0,15.44,30.0
117.39999999999998,186,2764.21,117.39999999999998,1.611,7,168,438292944,-53145434,1.611,2023-06-15 18:04:10,95.0,,14.0,16.16,30.0
117.60000000000002,186,2765.83,117.60000000000002,1.611,7,170,438293086,-53145315,1.611,2023-06-15 18:04:11,96.0,,14.0,16.13,30.0
117.60000000000002,186,2767.41,117.60000000000002,1.611,7,171,438293218,-53145187,1.611,2023-06-15 18:04:12,96.0,,14.0,15.27,30.0
117.60000000000002,187,2769.24,117.60000000000002,1.611,7,171,438293394,-53145041,1.611,2023-06-15 18:04:13,96.0,,14.0,13.61,30.0
117.39999999999998,187,2771.26,117.39999999999998,1.611,7,172,438293573,-53144948,1.611,2023-06-15 18:04:14,96.0,,14.0,11.09,30.0
