cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,heart_rate,power,battery_soc,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade
85,756,28515.64,5.66,4,437637246,-53395133,5.66,2024-01-29 16:47:52,141.0,96.0,,13.0,167.0,14.600000000000023,14.600000000000023,99.0,102.0,0.0
63,756,28521.34,5.68,4,437636724,-53394745,5.68,2024-01-29 16:47:53,140.0,77.0,,13.0,143.0,14.399999999999977,14.399999999999977,99.0,102.0,0.0
50,756,28527.36,5.8,4,437636133,-53394405,5.8,2024-01-29 16:47:54,140.0,38.0,,13.0,134.0,13.799999999999955,13.799999999999955,99.0,102.0,0.0
0,756,28534.24,6.4,4,437635452,-53394086,6.4,2024-01-29 16:47:55,139.0,0.0,,13.0,134.0,13.200000000000045,13.200000000000045,99.0,103.0,-1.6
0,756,28542.19,7.524,5,437634637,-53393759,7.524,2024-01-29 16:47:56,137.0,0.0,,13.0,135.0,12.399999999999977,12.399999999999977,99.0,103.0,-3.0
0,756,28551.22,8.768,5,437633707,-53393414,8.768,2024-01-29 16:47:57,135.0,0.0,,13.0,137.0,11.399999999999977,11.399999999999977,99.0,104.0,-4.78
0,756,28560.49,9.408,5,437632770,-53393063,9.408,2024-01-29 16:47:58,133.0,0.0,,13.0,138.0,10.600000000000023,10.600000000000023,99.0,104.0,-6.64
0,756,28569.38,8.919,5,437631857,-53392668,8.919,2024-01-29 16:47:59,131.0,0.0,,13.0,139.0,9.800000000000011,9.800000000000011,99.0,105.0,-8.11
0,756,28577.92,8.162,5,437631040,-53392146,8.162,2024-01-29 16:48:00,129.0,0.0,,13.0,140.0,9.399999999999977,9.399999999999977,99.0,106.0,-8.75
0,756,28586.23,7.972,5,437630331,-53391482,7.972,2024-01-29 16:48:01,128.0,0.0,,13.0,141.0,9.0,9.0,99.0,107.0,-8.56
0,756,28594.44,7.972,5,437629712,-53390703,7.972,2024-01-29 16:48:02,127.0,0.0,,13.0,142.0,8.600000000000023,8.600000000000023,99.0,108.0,-7.85
0,756,28602.38,7.972,5,437629189,-53389882,7.972,2024-01-29 16:48:03,126.0,0.0,,13.0,143.0,8.399999999999977,8.399999999999977,99.0,108.0,-6.86
0,756,28609.73,7.682,5,437628709,-53389103,7.682,2024-01-29 16:48:04,126.0,0.0,,13.0,144.0,8.199999999999989,8.199999999999989,99.0,108.0,-5.81
0,756,28616.11,6.864,5,437628253,-53388470,6.864,2024-01-29 16:48:05,127.0,0.0,,13.0,145.0,8.199999999999989,8.199999999999989,99.0,108.0,-4.78
0,756,28621.64,5.864,5,437627822,-53387954,5.864,2024-01-29 16:48:06,127.0,0.0,,13.0,146.0,8.0,8.0,99.0,109.0,-3.85
0,756,28626.54,4.933,5,437627456,-53387469,4.933,2024-01-29 16:48:07,128.0,0.0,,13.0,147.0,8.0,8.0,99.0,109.0,-3.05
0,756,28630.67,4.139,5,437627182,-53387041,4.139,2024-01-29 16:48:08,127.0,0.0,,13.0,148.0,7.800000000000011,7.800000000000011,99.0,109.0,-2.46
0,756,28634.11,3.527,5,437626932,-53386700,3.527,2024-01-29 16:48:09,127.0,0.0,,13.0,149.0,7.800000000000011,7.800000000000011,99.0,109.0,-2.07
0,756,28637.1,3.144,6,437626702,-53386400,3.144,2024-01-29 16:48:10,127.0,0.0,,13.0,150.0,7.600000000000023,7.600000000000023,99.0,109.0,-1.8
0,756,28639.94,3.028,5,437626585,-53386062,3.028,2024-01-29 16:48:11,127.0,0.0,,13.0,151.0,7.600000000000023,7.600000000000023,99.0,109.0,-1.69
66,756,28642.8,2.873,5,437626540,-53385685,2.873,2024-01-29 16:48:12,126.0,92.0,,13.0,152.0,7.600000000000023,7.600000000000023,99.0,109.0,-1.63
83,757,28645.47,2.703,5,437626473,-53385339,2.703,2024-01-29 16:48:13,126.0,216.0,,13.0,158.0,7.600000000000023,7.600000000000023,99.0,109.0,-1.54
87,757,28647.74,2.519,5,437626382,-53385057,2.519,2024-01-29 16:48:14,126.0,248.0,,13.0,189.0,7.800000000000011,7.800000000000011,100.0,109.0,-1.24
79,757,28649.75,2.089,5,437626269,-53384848,2.089,2024-01-29 16:48:15,127.0,256.0,,13.0,175.0,8.0,8.0,100.0,109.0,-0.05
78,758,28651.7,1.828,5,437626111,-53384679,1.828,2024-01-29 16:48:16,129.0,266.0,,13.0,173.0,8.199999999999989,8.199999999999989,100.0,109.0,0.0
75,758,28653.71,1.827,5,437625928,-53384528,1.827,2024-01-29 16:48:17,129.0,260.0,,13.0,162.0,8.199999999999989,8.199999999999989,100.0,109.0,1.71
86,758,28655.84,1.887,5,437625746,-53384369,1.887,2024-01-29 16:48:18,130.0,212.0,,13.0,171.0,8.399999999999977,8.399999999999977,100.0,109.0,2.98
91,758,28658.01,2.002,5,437625586,-53384172,2.002,2024-01-29 16:48:19,131.0,179.0,,13.0,183.0,8.600000000000023,8.600000000000023,100.0,109.0,4.24
81,758,28659.96,2.009,5,437625471,-53383961,2.009,2024-01-29 16:48:20,132.0,196.0,,13.0,146.0,8.800000000000011,8.800000000000011,100.0,109.0,5.49
92,759,28661.71,1.936,5,437625359,-53383762,1.936,2024-01-29 16:48:21,133.0,208.0,,13.0,176.0,8.800000000000011,8.800000000000011,100.0,109.0,6.27
79,759,28663.63,1.936,5,437625222,-53383562,1.936,2024-01-29 16:48:22,133.0,148.0,,13.0,166.0,8.800000000000011,8.800000000000011,100.0,109.0,6.51
84,759,28665.8,1.936,5,437625063,-53383365,1.936,2024-01-29 16:48:23,133.0,88.0,,13.0,144.0,9.0,9.0,101.0,109.0,6.2
15,759,28668.26,1.936,5,437624858,-53383168,1.936,2024-01-29 16:48:24,132.0,61.0,,13.0,147.0,9.0,9.0,101.0,109.0,5.5
78,759,28670.9,2.161,5,437624630,-53382958,2.161,2024-01-29 16:48:25,131.0,26.0,,13.0,163.0,9.0,9.0,101.0,109.0,4.64
83,759,28673.74,2.462,5,437624382,-53382720,2.462,2024-01-29 16:48:26,131.0,36.0,,13.0,176.0,9.0,9.0,101.0,109.0,3.72
94,759,28676.62,2.567,5,437624131,-53382492,2.567,2024-01-29 16:48:27,130.0,80.0,,13.0,174.0,9.0,9.0,101.0,109.0,2.76
91,759,28679.74,2.849,5,437623881,-53382244,2.849,2024-01-29 16:48:28,130.0,106.0,,13.0,178.0,9.0,9.0,101.0,109.0,1.68
94,759,28683.35,3.267,5,437623588,-53381917,3.267,2024-01-29 16:48:29,130.0,104.0,,13.0,153.0,8.800000000000011,8.800000000000011,101.0,109.0,0.11
97,759,28687.39,3.629,5,437623293,-53381522,3.629,2024-01-29 16:48:30,130.0,109.0,,13.0,165.0,8.800000000000011,8.800000000000011,101.0,109.0,0.0
80,759,28691.98,3.996,5,437622975,-53381056,3.996,2024-01-29 16:48:31,131.0,106.0,,13.0,179.0,8.600000000000023,8.600000000000023,101.0,109.0,0.0
76,759,28696.86,4.224,5,437622632,-53380549,4.224,2024-01-29 16:48:32,132.0,85.0,,13.0,185.0,8.600000000000023,8.600000000000023,101.0,109.0,-1.33
86,760,28701.54,4.442,5,437622334,-53380041,4.442,2024-01-29 16:48:33,132.0,74.0,,13.0,178.0,8.600000000000023,8.600000000000023,101.0,110.0,-1.67
89,760,28706.01,4.611,5,437622061,-53379554,4.611,2024-01-29 16:48:34,132.0,114.0,,13.0,183.0,8.399999999999977,8.399999999999977,101.0,110.0,-1.78
84,760,28710.63,4.628,5,437621747,-53379090,4.628,2024-01-29 16:48:35,131.0,180.0,,13.0,173.0,8.399999999999977,8.399999999999977,101.0,110.0,-1.76
86,760,28715.47,4.586,5,437621382,-53378632,4.586,2024-01-29 16:48:36,130.0,238.0,,13.0,154.0,8.399999999999977,8.399999999999977,101.0,110.0,-1.58
90,760,28720.38,4.563,4,437621018,-53378162,4.563,2024-01-29 16:48:37,130.0,262.0,,13.0,173.0,8.399999999999977,8.399999999999977,101.0,110.0,-1.35
86,761,28725.39,4.674,4,437620652,-53377663,4.674,2024-01-29 16:48:38,131.0,245.0,,13.0,170.0,8.399999999999977,8.399999999999977,101.0,110.0,-1.09
95,761,28730.6,4.808,4,437620289,-53377138,4.808,2024-01-29 16:48:39,132.0,191.0,,13.0,161.0,8.399999999999977,8.399999999999977,101.0,110.0,-0.07
88,761,28735.86,4.922,4,437619926,-53376606,4.922,2024-01-29 16:48:40,132.0,133.0,,13.0,166.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
84,761,28741.16,5.037,4,437619561,-53376058,5.037,2024-01-29 16:48:41,133.0,138.0,,13.0,170.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
80,761,28746.56,5.12,4,437619219,-53375481,5.12,2024-01-29 16:48:42,133.0,178.0,,13.0,172.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,761,28752.02,5.19,4,437618881,-53374889,5.19,2024-01-29 16:48:43,134.0,188.0,,13.0,168.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
85,762,28757.58,5.264,4,437618537,-53374281,5.264,2024-01-29 16:48:44,134.0,156.0,,13.0,180.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
80,762,28763.03,5.291,4,437618218,-53373662,5.291,2024-01-29 16:48:45,134.0,136.0,,13.0,181.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
85,762,28768.5,5.353,4,437617900,-53373047,5.353,2024-01-29 16:48:46,134.0,129.0,,13.0,175.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
91,762,28774.09,5.397,4,437617537,-53372450,5.397,2024-01-29 16:48:47,134.0,128.0,,13.0,184.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
90,762,28779.55,5.423,4,437617153,-53371890,5.423,2024-01-29 16:48:48,134.0,118.0,,13.0,180.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
90,762,28784.96,5.453,4,437616768,-53371350,5.453,2024-01-29 16:48:49,134.0,103.0,,13.0,187.0,8.399999999999977,8.399999999999977,101.0,110.0,0.0
78,762,28790.33,5.479,4,437616378,-53370811,5.479,2024-01-29 16:48:50,134.0,130.0,,13.0,175.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
80,763,28795.72,5.508,4,437616014,-53370254,5.508,2024-01-29 16:48:51,134.0,178.0,,13.0,173.0,8.399999999999977,8.399999999999977,101.0,110.0,0.0
81,763,28801.14,5.487,4,437615671,-53369677,5.487,2024-01-29 16:48:52,134.0,186.0,,13.0,170.0,8.399999999999977,8.399999999999977,101.0,110.0,0.0
82,763,28806.51,5.464,4,437615374,-53369072,5.464,2024-01-29 16:48:53,134.0,159.0,,13.0,176.0,8.399999999999977,8.399999999999977,101.0,110.0,0.0
84,763,28811.85,5.464,4,437615081,-53368469,5.464,2024-01-29 16:48:54,134.0,155.0,,13.0,175.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,763,28817.27,5.472,4,437614740,-53367881,5.472,2024-01-29 16:48:55,134.0,170.0,,13.0,177.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,763,28822.82,5.481,4,437614352,-53367310,5.481,2024-01-29 16:48:56,134.0,177.0,,13.0,177.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
83,764,28828.44,5.473,4,437613944,-53366754,5.473,2024-01-29 16:48:57,134.0,183.0,,13.0,175.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,764,28833.92,5.464,4,437613535,-53366227,5.464,2024-01-29 16:48:58,134.0,171.0,,13.0,176.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,764,28839.41,5.464,4,437613124,-53365709,5.464,2024-01-29 16:48:59,135.0,149.0,,13.0,174.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
84,764,28845.05,5.464,4,437612715,-53365161,5.464,2024-01-29 16:49:00,135.0,145.0,,13.0,179.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
87,764,28850.55,5.464,4,437612306,-53364608,5.464,2024-01-29 16:49:01,136.0,155.0,,13.0,168.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
82,764,28856.12,5.472,4,437611918,-53364035,5.472,2024-01-29 16:49:02,135.0,173.0,,13.0,159.0,8.199999999999989,8.199999999999989,101.0,110.0,0.0
88,765,28861.94,5.582,4,437611553,-53363406,5.582,2024-01-29 16:49:03,136.0,166.0,,13.0,169.0,8.0,8.0,101.0,110.0,0.0
0,765,28868.38,6.098,4,437611186,-53362687,6.098,2024-01-29 16:49:04,136.0,0.0,,13.0,170.0,7.600000000000023,7.600000000000023,101.0,110.0,0.0
0,765,28875.53,6.876,4,437610799,-53361873,6.876,2024-01-29 16:49:05,136.0,0.0,,13.0,176.0,7.199999999999989,7.199999999999989,101.0,110.0,-1.13
0,765,28882.82,7.242,4,437610412,-53361018,7.242,2024-01-29 16:49:06,136.0,0.0,,13.0,182.0,7.0,7.0,101.0,110.0,-2.01
76,765,28889.96,7.095,4,437610048,-53360181,7.095,2024-01-29 16:49:07,136.0,81.0,,13.0,188.0,6.600000000000023,6.600000000000023,101.0,111.0,-2.78
78,765,28896.88,6.745,5,437609685,-53359379,6.745,2024-01-29 16:49:08,135.0,166.0,,13.0,181.0,6.600000000000023,6.600000000000023,101.0,111.0,-3.32
80,765,28903.71,6.638,5,437609321,-53358584,6.638,2024-01-29 16:49:09,136.0,195.0,,13.0,166.0,6.399999999999977,6.399999999999977,101.0,111.0,-3.55
86,765,28910.42,6.75,5,437608956,-53357809,6.75,2024-01-29 16:49:10,135.0,197.0,,13.0,178.0,6.399999999999977,6.399999999999977,101.0,111.0,-3.44
87,765,28917.02,6.75,5,437608613,-53357039,6.75,2024-01-29 16:49:11,134.0,159.0,,13.0,170.0,6.399999999999977,6.399999999999977,101.0,112.0,-3.05
87,766,28923.59,6.75,5,437608294,-53356262,6.75,2024-01-29 16:49:12,135.0,134.0,,13.0,178.0,6.199999999999989,6.199999999999989,101.0,112.0,-2.49
86,766,28930.07,6.75,5,437607978,-53355493,6.75,2024-01-29 16:49:13,135.0,147.0,,13.0,173.0,6.199999999999989,6.199999999999989,101.0,112.0,-1.89
90,766,28936.55,6.75,5,437607637,-53354735,6.75,2024-01-29 16:49:14,135.0,197.0,,13.0,180.0,6.199999999999989,6.199999999999989,101.0,112.0,-1.41
84,766,28942.89,6.719,5,437607250,-53354025,6.719,2024-01-29 16:49:15,134.0,213.0,,13.0,180.0,6.199999999999989,6.199999999999989,101.0,112.0,-0.25
84,766,28949.07,6.627,5,437606861,-53353349,6.627,2024-01-29 16:49:16,135.0,187.0,,13.0,172.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
91,766,28955.28,6.556,5,437606476,-53352682,6.556,2024-01-29 16:49:17,135.0,161.0,,13.0,174.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
85,767,28961.55,6.521,6,437606047,-53352040,6.521,2024-01-29 16:49:18,135.0,140.0,,13.0,187.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
98,767,28967.68,6.267,6,437605592,-53351444,6.267,2024-01-29 16:49:19,134.0,137.0,,13.0,171.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
91,767,28973.4,5.736,6,437605154,-53350899,5.736,2024-01-29 16:49:20,135.0,156.0,,13.0,169.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
87,767,28978.48,5.117,7,437604811,-53350383,5.117,2024-01-29 16:49:21,135.0,162.0,,13.0,175.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
86,767,28982.99,4.613,8,437604561,-53349866,4.613,2024-01-29 16:49:22,134.0,152.0,,13.0,172.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
88,767,28987.43,4.436,9,437604332,-53349346,4.436,2024-01-29 16:49:23,134.0,149.0,,13.0,169.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
88,768,28991.81,4.575,9,437604061,-53348867,4.575,2024-01-29 16:49:24,134.0,173.0,,13.0,171.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
90,768,28996.27,4.839,10,437603743,-53348422,4.839,2024-01-29 16:49:25,134.0,195.0,,13.0,180.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
90,768,29003.7,4.964,9,437603095,-53347899,4.964,2024-01-29 16:49:26,134.0,180.0,,13.0,168.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
88,768,29013.13,4.964,9,437602271,-53347199,4.964,2024-01-29 16:49:27,134.0,163.0,,13.0,176.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
85,768,29020.69,5.401,8,437601698,-53346468,5.401,2024-01-29 16:49:28,135.0,169.0,,13.0,178.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
86,768,29027.78,5.869,8,437601155,-53345805,5.869,2024-01-29 16:49:29,135.0,189.0,,13.0,170.0,6.399999999999977,6.399999999999977,101.0,112.0,0.0
87,769,29034.16,5.869,8,437600652,-53345236,5.869,2024-01-29 16:49:30,135.0,186.0,,13.0,176.0,6.600000000000023,6.600000000000023,101.0,112.0,0.0
86,769,29039.8,5.812,7,437600176,-53344767,5.812,2024-01-29 16:49:31,135.0,174.0,,13.0,170.0,6.600000000000023,6.600000000000023,101.0,112.0,0.0
95,769,29045.73,5.75,7,437599673,-53344276,5.75,2024-01-29 16:49:32,134.0,164.0,,13.0,170.0,6.600000000000023,6.600000000000023,101.0,112.0,0.0
60,769,29051.01,5.75,7,437599284,-53343771,5.75,2024-01-29 16:49:33,133.0,102.0,,13.0,163.0,6.600000000000023,6.600000000000023,101.0,112.0,0.0
91,769,29056.42,5.75,7,437599009,-53343141,5.75,2024-01-29 16:49:34,133.0,87.0,,13.0,167.0,6.600000000000023,6.600000000000023,101.0,112.0,0.0
96,769,29061.89,5.629,6,437598847,-53342441,5.629,2024-01-29 16:49:35,133.0,130.0,,13.0,186.0,6.800000000000011,6.800000000000011,101.0,112.0,0.0
91,769,29066.42,4.959,6,437598800,-53341841,4.959,2024-01-29 16:49:36,134.0,181.0,,13.0,186.0,7.199999999999989,7.199999999999989,101.0,112.0,0.0
87,770,29069.95,3.785,6,437598821,-53341374,3.785,2024-01-29 16:49:37,134.0,237.0,,13.0,181.0,7.600000000000023,7.600000000000023,101.0,112.0,1.15
77,770,29073.14,2.873,6,437598889,-53340957,2.873,2024-01-29 16:49:38,134.0,266.0,,13.0,178.0,7.800000000000011,7.800000000000011,101.0,112.0,2.02
80,770,29076.2,2.976,6,437598980,-53340558,2.976,2024-01-29 16:49:39,134.0,256.0,,13.0,171.0,8.0,8.0,102.0,112.0,2.73
84,770,29078.71,3.272,6,437599071,-53340238,3.272,2024-01-29 16:49:40,135.0,211.0,,13.0,182.0,8.199999999999989,8.199999999999989,102.0,112.0,3.45
86,771,29081.37,3.038,6,437599206,-53339930,3.038,2024-01-29 16:49:41,135.0,172.0,,13.0,167.0,8.399999999999977,8.399999999999977,102.0,112.0,4.15
85,771,29084.8,3.038,6,437599432,-53339583,3.038,2024-01-29 16:49:42,135.0,152.0,,13.0,160.0,8.399999999999977,8.399999999999977,102.0,112.0,4.75
90,771,29088.08,3.225,6,437599682,-53339275,3.225,2024-01-29 16:49:43,136.0,129.0,,13.0,188.0,8.399999999999977,8.399999999999977,102.0,112.0,5.04
91,771,29091.06,3.318,6,437599911,-53338996,3.318,2024-01-29 16:49:44,137.0,105.0,,13.0,172.0,8.600000000000023,8.600000000000023,103.0,112.0,4.85
86,771,29094.51,3.35,6,437600161,-53338678,3.35,2024-01-29 16:49:45,137.0,108.0,,13.0,167.0,8.600000000000023,8.600000000000023,103.0,112.0,4.19
86,771,29098.08,3.405,6,437600434,-53338350,3.405,2024-01-29 16:49:46,138.0,119.0,,13.0,168.0,8.600000000000023,8.600000000000023,103.0,112.0,3.26
86,771,29101.76,3.472,6,437600730,-53338030,3.472,2024-01-29 16:49:47,138.0,123.0,,13.0,173.0,8.600000000000023,8.600000000000023,103.0,112.0,2.34
85,771,29105.53,3.548,5,437601049,-53337701,3.548,2024-01-29 16:49:48,138.0,106.0,,13.0,174.0,8.600000000000023,8.600000000000023,103.0,112.0,1.65
88,772,29109.11,3.555,5,437601367,-53337401,3.555,2024-01-29 16:49:49,138.0,91.0,,13.0,174.0,8.600000000000023,8.600000000000023,103.0,112.0,1.14
85,772,29112.47,3.508,5,437601640,-53337116,3.508,2024-01-29 16:49:50,138.0,86.0,,13.0,190.0,8.600000000000023,8.600000000000023,103.0,112.0,0.28
85,772,29115.94,3.508,5,437601888,-53336781,3.508,2024-01-29 16:49:51,137.0,88.0,,13.0,181.0,8.800000000000011,8.800000000000011,103.0,112.0,0.0
86,772,29119.42,3.536,5,437602138,-53336435,3.536,2024-01-29 16:49:52,137.0,108.0,,13.0,149.0,8.800000000000011,8.800000000000011,103.0,112.0,0.0
97,772,29122.41,3.268,5,437602366,-53336144,3.268,2024-01-29 16:49:53,138.0,136.0,,13.0,187.0,9.0,9.0,103.0,112.0,0.86
82,772,29124.73,2.89,5,437602552,-53335931,2.89,2024-01-29 16:49:54,137.0,175.0,,13.0,178.0,9.199999999999989,9.199999999999989,103.0,112.0,1.6
85,772,29126.71,2.605,5,437602688,-53335733,2.605,2024-01-29 16:49:55,138.0,273.0,,13.0,172.0,9.600000000000023,9.600000000000023,103.0,112.0,2.27
84,773,29128.69,2.276,5,437602803,-53335514,2.276,2024-01-29 16:49:56,139.0,364.0,,13.0,175.0,9.800000000000011,9.800000000000011,103.0,112.0,3.14
85,773,29130.91,2.111,5,437602916,-53335267,2.111,2024-01-29 16:49:57,139.0,462.0,,13.0,178.0,10.199999999999989,10.199999999999989,104.0,112.0,4.21
72,774,29132.97,2.129,5,437603053,-53335037,2.129,2024-01-29 16:49:58,140.0,492.0,,13.0,181.0,10.600000000000023,10.600000000000023,104.0,112.0,5.48
81,774,29134.67,2.124,5,437603145,-53334840,2.124,2024-01-29 16:49:59,139.0,500.0,,13.0,176.0,10.800000000000011,10.800000000000011,104.0,112.0,6.96
84,775,29136.6,2.038,5,437603234,-53334621,2.038,2024-01-29 16:50:00,140.0,507.0,,13.0,171.0,11.199999999999989,11.199999999999989,104.0,112.0,8.6
86,775,29138.47,2.028,5,437603370,-53334421,2.028,2024-01-29 16:50:01,141.0,491.0,,13.0,171.0,11.600000000000023,11.600000000000023,105.0,112.0,10.27
79,776,29140.25,2.018,5,437603464,-53334214,2.018,2024-01-29 16:50:02,142.0,386.0,,13.0,175.0,11.800000000000011,11.800000000000011,105.0,112.0,11.7
75,776,29142.06,1.982,5,437603509,-53333983,1.982,2024-01-29 16:50:03,142.0,277.0,,13.0,175.0,12.0,12.0,105.0,112.0,12.57
86,776,29143.87,1.953,5,437603577,-53333753,1.953,2024-01-29 16:50:04,143.0,201.0,,13.0,167.0,12.0,12.0,106.0,112.0,12.7
80,776,29146.0,1.953,5,437603668,-53333487,1.953,2024-01-29 16:50:05,145.0,125.0,,13.0,168.0,12.200000000000045,12.200000000000045,106.0,112.0,12.03
86,776,29147.94,1.953,5,437603715,-53333238,1.953,2024-01-29 16:50:06,145.0,95.0,,13.0,196.0,12.200000000000045,12.200000000000045,106.0,112.0,10.78
85,776,29149.58,1.949,5,437603715,-53333020,1.949,2024-01-29 16:50:07,145.0,60.0,,13.0,184.0,12.200000000000045,12.200000000000045,106.0,112.0,9.17
0,776,29151.09,1.944,5,437603715,-53332819,1.944,2024-01-29 16:50:08,145.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,7.44
0,776,29151.72,1.023,4,437603715,-53332736,1.023,2024-01-29 16:50:09,144.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,5.82
0,776,29151.72,0.0,4,437603715,-53332736,0.0,2024-01-29 16:50:10,143.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,4.42
0,776,29151.72,0.0,4,437603715,-53332736,0.0,2024-01-29 16:50:11,142.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,1.19
0,776,29151.72,0.0,4,437603715,-53332736,0.0,2024-01-29 16:50:12,142.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,0.0
0,776,29152.37,1.271,4,437603760,-53332392,1.271,2024-01-29 16:50:31,136.0,0.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,0.0
40,776,29154.0,1.638,4,437603760,-53332175,1.638,2024-01-29 16:50:32,135.0,17.0,,13.0,,12.399999999999977,12.399999999999977,106.0,112.0,0.0
77,777,29156.15,2.056,4,437603782,-53331890,2.056,2024-01-29 16:50:33,134.0,71.0,,13.0,165.0,12.399999999999977,12.399999999999977,106.0,112.0,0.0
61,777,29158.76,2.416,4,437603806,-53331541,2.416,2024-01-29 16:50:34,133.0,109.0,,13.0,179.0,12.399999999999977,12.399999999999977,106.0,112.0,0.0
78,777,29161.66,2.786,4,437603828,-53331154,2.786,2024-01-29 16:50:35,131.0,108.0,,13.0,170.0,12.399999999999977,12.399999999999977,106.0,112.0,0.0
79,777,29164.87,2.947,4,437603829,-53330728,2.947,2024-01-29 16:50:36,131.0,121.0,,13.0,174.0,12.399999999999977,12.399999999999977,106.0,112.0,0.0
81,777,29168.47,3.308,4,437603784,-53330250,3.308,2024-01-29 16:50:37,130.0,162.0,,13.0,176.0,12.399999999999977,12.399999999999977,106.0,112.0,0.0
84,777,29172.49,3.774,4,437603716,-53329724,3.774,2024-01-29 16:50:38,130.0,201.0,,13.0,171.0,12.200000000000045,12.200000000000045,106.0,112.0,0.0
89,777,29176.88,4.154,4,437603603,-53329157,4.154,2024-01-29 16:50:39,130.0,208.0,,13.0,171.0,12.200000000000045,12.200000000000045,106.0,112.0,-0.86
90,778,29181.51,4.488,4,437603467,-53328564,4.488,2024-01-29 16:50:40,129.0,183.0,,13.0,180.0,12.200000000000045,12.200000000000045,106.0,112.0,-1.31
81,778,29186.38,4.639,4,437603309,-53327937,4.639,2024-01-29 16:50:41,128.0,162.0,,13.0,168.0,12.0,12.0,106.0,112.0,-1.4
86,778,29191.34,4.771,4,437603105,-53327318,4.771,2024-01-29 16:50:42,127.0,149.0,,13.0,174.0,12.0,12.0,106.0,112.0,-1.45
87,778,29196.39,4.627,4,437602899,-53326703,4.627,2024-01-29 16:50:43,126.0,140.0,,13.0,184.0,12.0,12.0,106.0,112.0,-1.45
91,778,29201.61,4.487,4,437602718,-53326055,4.487,2024-01-29 16:50:44,125.0,134.0,,13.0,166.0,11.800000000000011,11.800000000000011,106.0,112.0,-1.43
0,778,29206.92,4.638,4,437602537,-53325381,4.638,2024-01-29 16:50:45,124.0,0.0,,13.0,167.0,11.800000000000011,11.800000000000011,106.0,112.0,-1.39
56,778,29212.28,4.843,4,437602397,-53324690,4.843,2024-01-29 16:50:46,123.0,34.0,,13.0,171.0,11.600000000000023,11.600000000000023,106.0,112.0,-1.37
93,778,29217.57,4.992,4,437602306,-53323991,4.992,2024-01-29 16:50:47,123.0,76.0,,13.0,173.0,11.600000000000023,11.600000000000023,106.0,112.0,-1.39
94,779,29222.9,5.059,4,437602215,-53323285,5.059,2024-01-29 16:50:48,123.0,124.0,,13.0,175.0,11.600000000000023,11.600000000000023,106.0,112.0,-1.43
95,779,29228.2,5.116,4,437602102,-53322591,5.116,2024-01-29 16:50:49,123.0,149.0,,13.0,177.0,11.600000000000023,11.600000000000023,106.0,113.0,-1.41
88,779,29233.3,5.131,4,437601987,-53321925,5.131,2024-01-29 16:50:50,124.0,209.0,,13.0,170.0,11.600000000000023,11.600000000000023,106.0,113.0,-1.28
87,779,29238.28,5.131,4,437601896,-53321268,5.131,2024-01-29 16:50:51,125.0,278.0,,13.0,171.0,11.800000000000011,11.800000000000011,106.0,113.0,-0.42
88,779,29243.4,5.131,4,437601827,-53320594,5.131,2024-01-29 16:50:52,126.0,257.0,,13.0,175.0,11.800000000000011,11.800000000000011,106.0,113.0,0.0
