battery_soc,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,altitude,ascent,descent,enhanced_altitude,grade
,405,4758.28,5.92,5,143,438388244,-53213733,5.92,2023-05-31 18:30:29,21.0,263.0,202.0,44.0,263.0,-2.19
,406,4763.17,5.033,5,143,438388650,-53214181,5.033,2023-05-31 18:30:30,21.0,263.4,202.0,44.0,263.4,-1.58
,406,4767.72,4.392,5,142,438389020,-53214557,4.392,2023-05-31 18:30:31,21.0,263.79999999999995,202.0,44.0,263.79999999999995,-0.72
,406,4772.27,4.81,4,143,438389411,-53214913,4.81,2023-05-31 18:30:32,21.0,264.20000000000005,202.0,44.0,264.20000000000005,0.37
,406,4775.27,4.681,4,144,438389689,-53215105,4.681,2023-05-31 18:30:33,21.0,264.4,202.0,44.0,264.4,1.64
,407,4778.52,3.768,5,146,438390011,-53215276,3.768,2023-05-31 18:30:34,21.0,264.6,203.0,44.0,264.6,3.03
,407,4782.18,3.34,5,145,438390356,-53215520,3.34,2023-05-31 18:30:35,21.0,265.0,203.0,44.0,265.0,4.42
,407,4785.63,3.083,5,147,438390676,-53215755,3.083,2023-05-31 18:30:36,21.0,265.4,204.0,44.0,265.4,5.63
,407,4788.49,3.537,5,147,438390966,-53215923,3.537,2023-05-31 18:30:37,21.0,265.6,204.0,44.0,265.6,6.58
,408,4791.7,3.459,5,146,438391278,-53216096,3.459,2023-05-31 18:30:38,21.0,265.79999999999995,204.0,44.0,265.79999999999995,7.21
,408,4794.7,3.353,5,146,438391557,-53216250,3.353,2023-05-31 18:30:39,21.0,266.0,205.0,44.0,266.0,7.5
,408,4797.72,3.239,5,146,438391886,-53216369,3.239,2023-05-31 18:30:40,21.0,266.4,205.0,44.0,266.4,7.49
,408,4801.38,3.147,5,146,438392279,-53216481,3.147,2023-05-31 18:30:41,21.0,266.4,205.0,44.0,266.4,7.29
,409,4804.07,3.028,4,146,438392557,-53216537,3.028,2023-05-31 18:30:42,21.0,266.6,205.0,44.0,266.6,6.89
,409,4807.25,3.026,4,146,438392882,-53216546,3.026,2023-05-31 18:30:43,21.0,266.79999999999995,205.0,44.0,266.79999999999995,6.34
,409,4810.41,3.028,4,146,438393227,-53216504,3.028,2023-05-31 18:30:44,21.0,267.0,206.0,44.0,267.0,5.75
,409,4812.45,3.081,5,146,438393451,-53216451,3.081,2023-05-31 18:30:45,21.0,267.0,206.0,44.0,267.0,5.21
,409,4814.96,2.928,5,144,438393731,-53216413,2.928,2023-05-31 18:30:46,21.0,267.20000000000005,206.0,44.0,267.20000000000005,4.7
,410,4818.0,2.903,5,144,438394053,-53216396,2.903,2023-05-31 18:30:47,21.0,267.20000000000005,206.0,44.0,267.20000000000005,4.2
,410,4820.98,2.874,6,143,438394335,-53216431,2.874,2023-05-31 18:30:48,21.0,267.20000000000005,206.0,44.0,267.20000000000005,3.7
,410,4824.36,2.897,6,142,438394697,-53216574,2.897,2023-05-31 18:30:49,21.0,267.4,206.0,44.0,267.4,3.23
,410,4827.96,2.825,6,145,438394999,-53216847,2.825,2023-05-31 18:30:50,21.0,267.4,206.0,44.0,267.4,2.82
,411,4830.31,2.825,6,143,438395176,-53217072,2.825,2023-05-31 18:30:51,21.0,267.4,206.0,44.0,267.4,2.5
,411,4833.25,2.825,6,144,438395355,-53217402,2.825,2023-05-31 18:30:52,21.0,267.6,206.0,44.0,267.6,2.3
,411,4836.75,2.92,6,145,438395589,-53217790,2.92,2023-05-31 18:30:53,21.0,267.6,206.0,44.0,267.6,2.25
,411,4840.38,3.521,5,146,438395775,-53218205,3.521,2023-05-31 18:30:54,21.0,267.79999999999995,207.0,44.0,267.79999999999995,2.33
,412,4844.35,3.786,5,147,438396002,-53218658,3.786,2023-05-31 18:30:55,21.0,267.79999999999995,207.0,44.0,267.79999999999995,2.51
,412,4848.1,3.745,6,150,438396220,-53219085,3.745,2023-05-31 18:30:56,21.0,268.0,207.0,44.0,268.0,2.76
,412,4851.71,3.417,6,151,438396399,-53219506,3.417,2023-05-31 18:30:57,21.0,268.20000000000005,207.0,44.0,268.20000000000005,3.06
,412,4854.66,3.417,6,154,438396532,-53219870,3.417,2023-05-31 18:30:58,21.0,268.4,207.0,44.0,268.4,3.38
,413,4857.83,3.4,6,154,438396679,-53220252,3.4,2023-05-31 18:30:59,21.0,268.6,207.0,44.0,268.6,3.74
,413,4861.44,3.286,6,157,438396855,-53220680,3.286,2023-05-31 18:31:00,21.0,269.0,207.0,44.0,269.0,4.15
,413,4863.67,3.207,6,157,438396991,-53220922,3.207,2023-05-31 18:31:01,21.0,269.20000000000005,208.0,44.0,269.20000000000005,4.6
,413,4866.17,2.647,6,158,438397129,-53221192,2.647,2023-05-31 18:31:02,21.0,269.4,208.0,44.0,269.4,5.12
,414,4868.75,2.547,5,159,438397316,-53221454,2.547,2023-05-31 18:31:03,21.0,269.79999999999995,208.0,44.0,269.79999999999995,5.68
,414,4871.6,2.563,5,160,438397551,-53221709,2.563,2023-05-31 18:31:04,21.0,270.0,208.0,44.0,270.0,6.26
,414,4874.45,2.684,5,161,438397816,-53221921,2.684,2023-05-31 18:31:05,21.0,270.20000000000005,209.0,44.0,270.20000000000005,6.81
,415,4877.09,2.651,5,162,438398042,-53222074,2.651,2023-05-31 18:31:06,21.0,270.4,209.0,44.0,270.4,7.29
,415,4879.42,2.515,5,162,438398274,-53222169,2.515,2023-05-31 18:31:07,21.0,270.6,209.0,44.0,270.6,7.64
,415,4881.75,2.583,6,166,438398544,-53222251,2.583,2023-05-31 18:31:08,21.0,270.79999999999995,209.0,44.0,270.79999999999995,7.83
,415,4884.4,2.583,6,166,438398791,-53222351,2.583,2023-05-31 18:31:09,21.0,271.0,210.0,44.0,271.0,7.88
,416,4887.28,2.583,6,166,438399104,-53222453,2.583,2023-05-31 18:31:10,21.0,271.4,210.0,44.0,271.4,7.82
,416,4890.21,2.583,6,166,438399390,-53222556,2.583,2023-05-31 18:31:11,21.0,271.6,210.0,44.0,271.6,7.72
,416,4893.27,2.583,6,166,438399723,-53222685,2.583,2023-05-31 18:31:12,21.0,271.79999999999995,210.0,44.0,271.79999999999995,7.62
,417,4895.24,2.583,6,167,438399915,-53222746,2.583,2023-05-31 18:31:13,21.0,272.0,211.0,44.0,272.0,7.58
,417,4897.77,2.576,6,166,438400187,-53222848,2.576,2023-05-31 18:31:14,21.0,272.20000000000005,211.0,44.0,272.20000000000005,7.58
,417,4900.5,2.506,6,165,438400462,-53222953,2.506,2023-05-31 18:31:15,21.0,272.4,211.0,44.0,272.4,7.61
,417,4902.89,2.492,6,164,438400687,-53223094,2.492,2023-05-31 18:31:16,21.0,272.6,211.0,44.0,272.6,7.61
,418,4905.53,2.496,6,166,438400960,-53223275,2.496,2023-05-31 18:31:17,21.0,272.79999999999995,211.0,44.0,272.79999999999995,7.55
,418,4908.6,2.548,6,167,438401233,-53223499,2.548,2023-05-31 18:31:18,21.0,273.0,212.0,44.0,273.0,7.41
,418,4911.82,2.703,6,169,438401513,-53223741,2.703,2023-05-31 18:31:19,21.0,273.20000000000005,212.0,44.0,273.20000000000005,7.26
,419,4914.77,2.989,6,167,438401776,-53223953,2.989,2023-05-31 18:31:20,21.0,273.4,212.0,44.0,273.4,7.13
,419,4917.52,2.771,6,168,438402012,-53224186,2.771,2023-05-31 18:31:21,21.0,273.6,212.0,44.0,273.6,6.99
,419,4920.15,2.734,6,170,438402221,-53224400,2.734,2023-05-31 18:31:22,21.0,273.79999999999995,212.0,44.0,273.79999999999995,6.85
,420,4922.04,2.723,6,169,438402371,-53224547,2.723,2023-05-31 18:31:23,21.0,274.0,213.0,44.0,274.0,6.68
,420,4924.72,2.682,6,170,438402639,-53224744,2.682,2023-05-31 18:31:24,21.0,274.20000000000005,213.0,44.0,274.20000000000005,6.49
,420,4927.47,2.74,6,170,438402874,-53224916,2.74,2023-05-31 18:31:25,21.0,274.4,213.0,44.0,274.4,6.31
,420,4930.12,2.662,6,170,438403154,-53225033,2.662,2023-05-31 18:31:26,21.0,274.6,213.0,44.0,274.6,6.17
,421,4932.73,2.625,6,169,438403426,-53225107,2.625,2023-05-31 18:31:27,21.0,274.79999999999995,213.0,44.0,274.79999999999995,6.05
,421,4935.11,2.42,7,170,438403692,-53225140,2.42,2023-05-31 18:31:28,21.0,274.79999999999995,214.0,44.0,274.79999999999995,5.98
,421,4937.76,2.613,7,170,438403973,-53225127,2.613,2023-05-31 18:31:29,21.0,275.0,214.0,44.0,275.0,5.93
,422,4940.24,2.435,6,169,438404252,-53225147,2.435,2023-05-31 18:31:30,21.0,275.20000000000005,214.0,44.0,275.20000000000005,5.91
,422,4943.12,2.377,6,167,438404559,-53225182,2.377,2023-05-31 18:31:31,21.0,275.4,214.0,44.0,275.4,5.94
,422,4945.33,2.174,6,168,438404785,-53225186,2.174,2023-05-31 18:31:32,21.0,275.6,214.0,44.0,275.6,5.96
,423,4948.22,2.268,6,168,438405071,-53225222,2.268,2023-05-31 18:31:33,21.0,275.79999999999995,214.0,44.0,275.79999999999995,5.95
,423,4951.14,2.76,6,174,438405389,-53225226,2.76,2023-05-31 18:31:34,21.0,275.79999999999995,215.0,44.0,275.79999999999995,5.9
,423,4954.61,2.849,6,175,438405786,-53225268,2.849,2023-05-31 18:31:35,21.0,276.0,215.0,44.0,276.0,5.77
,423,4957.6,2.902,6,171,438406085,-53225337,2.902,2023-05-31 18:31:36,21.0,276.0,215.0,44.0,276.0,5.47
,424,4961.02,2.911,6,170,438406470,-53225428,2.911,2023-05-31 18:31:37,21.0,276.20000000000005,215.0,44.0,276.20000000000005,5.02
,424,4963.87,2.86,5,169,438406752,-53225489,2.86,2023-05-31 18:31:38,21.0,276.20000000000005,215.0,44.0,276.20000000000005,4.5
,424,4966.21,2.5,5,167,438407012,-53225526,2.5,2023-05-31 18:31:39,21.0,276.4,215.0,44.0,276.4,4.0
,425,4967.88,2.317,5,167,438407178,-53225540,2.317,2023-05-31 18:31:40,21.0,276.4,215.0,44.0,276.4,3.6
,425,4968.62,1.226,5,167,438407265,-53225543,1.226,2023-05-31 18:31:41,21.0,276.6,215.0,44.0,276.6,3.31
,425,4969.26,1.102,5,165,438407322,-53225565,1.102,2023-05-31 18:31:42,21.0,276.6,215.0,44.0,276.6,3.14
,426,4970.79,1.393,5,166,438407505,-53225582,1.393,2023-05-31 18:31:43,21.0,276.6,216.0,44.0,276.6,3.07
,426,4972.77,1.806,5,166,438407700,-53225608,1.806,2023-05-31 18:31:44,21.0,276.79999999999995,216.0,44.0,276.79999999999995,3.18
,426,4975.0,2.153,5,165,438407933,-53225648,2.153,2023-05-31 18:31:45,21.0,276.79999999999995,216.0,44.0,276.79999999999995,3.45
,426,4977.23,2.078,5,163,438408195,-53225688,2.078,2023-05-31 18:31:46,21.0,277.0,216.0,44.0,277.0,3.86
,427,4979.2,1.816,5,164,438408373,-53225729,1.816,2023-05-31 18:31:47,21.0,277.0,216.0,44.0,277.0,4.33
,427,4980.9,1.751,5,163,438408556,-53225781,1.751,2023-05-31 18:31:48,21.0,277.20000000000005,216.0,44.0,277.20000000000005,4.78
,427,4982.74,1.759,5,161,438408779,-53225804,1.759,2023-05-31 18:31:49,21.0,277.4,216.0,44.0,277.4,5.09
,428,4984.49,1.74,5,161,438408968,-53225826,1.74,2023-05-31 18:31:50,21.0,277.4,216.0,44.0,277.4,5.25
,428,4986.8,1.744,5,162,438409201,-53225879,1.744,2023-05-31 18:31:51,21.0,277.6,216.0,44.0,277.6,5.42
,428,4989.01,1.858,5,161,438409428,-53225854,1.858,2023-05-31 18:31:52,21.0,277.79999999999995,216.0,44.0,277.79999999999995,5.74
,428,4991.07,1.909,5,161,438409657,-53225814,1.909,2023-05-31 18:31:53,21.0,278.0,217.0,44.0,278.0,6.21
,429,4993.44,2.024,5,162,438409922,-53225777,2.024,2023-05-31 18:31:54,21.0,278.0,217.0,44.0,278.0,6.74
,429,4995.7,2.099,6,161,438410156,-53225760,2.099,2023-05-31 18:31:55,21.0,278.20000000000005,217.0,44.0,278.20000000000005,7.15
,429,4998.07,2.149,6,159,438410418,-53225733,2.149,2023-05-31 18:31:56,21.0,278.4,217.0,44.0,278.4,7.31
,429,5000.22,2.15,6,161,438410613,-53225674,2.15,2023-05-31 18:31:57,21.0,278.4,217.0,44.0,278.4,7.22
,430,5002.31,2.137,6,160,438410839,-53225612,2.137,2023-05-31 18:31:58,21.0,278.6,217.0,44.0,278.6,6.9
,430,5004.56,2.166,6,160,438411066,-53225550,2.166,2023-05-31 18:31:59,21.0,278.6,217.0,44.0,278.6,6.35
,430,5006.74,2.16,5,160,438411295,-53225447,2.16,2023-05-31 18:32:00,21.0,278.6,218.0,44.0,278.6,5.52
,431,5009.82,2.386,5,159,438411622,-53225309,2.386,2023-05-31 18:32:01,21.0,278.6,218.0,44.0,278.6,4.48
,431,5013.73,3.292,5,157,438411993,-53225152,3.292,2023-05-31 18:32:02,21.0,278.6,218.0,44.0,278.6,2.12
,431,5017.58,3.345,5,158,438412362,-53224903,3.345,2023-05-31 18:32:03,21.0,278.4,218.0,44.0,278.4,0.52
,431,5021.48,3.484,6,157,438412722,-53224620,3.484,2023-05-31 18:32:04,21.0,278.4,218.0,44.0,278.4,0.59
,432,5025.4,3.945,6,156,438413071,-53224295,3.945,2023-05-31 18:32:05,21.0,278.20000000000005,218.0,44.0,278.20000000000005,-0.59
,432,5029.45,4.018,6,156,438413390,-53223950,4.018,2023-05-31 18:32:06,21.0,278.20000000000005,218.0,44.0,278.20000000000005,-1.53
,432,5033.8,3.943,5,156,438413709,-53223508,3.943,2023-05-31 18:32:07,21.0,278.0,218.0,44.0,278.0,-2.17
,432,5037.85,3.972,5,154,438413946,-53223076,3.972,2023-05-31 18:32:08,21.0,277.79999999999995,218.0,44.0,277.79999999999995,-2.48
,433,5042.16,3.925,6,154,438414260,-53222649,3.925,2023-05-31 18:32:09,21.0,277.79999999999995,218.0,44.0,277.79999999999995,-2.58
,433,5046.97,4.019,6,152,438414636,-53222180,4.019,2023-05-31 18:32:10,21.0,277.6,218.0,44.0,277.6,-2.6
,433,5051.5,4.144,6,152,438414985,-53221756,4.144,2023-05-31 18:32:11,21.0,277.6,218.0,44.0,277.6,-2.59
,433,5056.28,4.31,6,150,438415322,-53221313,4.31,2023-05-31 18:32:12,21.0,277.4,218.0,45.0,277.4,-2.6
,434,5061.04,4.419,6,150,438415732,-53220915,4.419,2023-05-31 18:32:13,21.0,277.20000000000005,218.0,45.0,277.20000000000005,-2.62
,434,5065.88,4.519,6,149,438416150,-53220514,4.519,2023-05-31 18:32:14,21.0,277.20000000000005,218.0,45.0,277.20000000000005,-2.62
,434,5071.05,4.683,6,151,438416610,-53220130,4.683,2023-05-31 18:32:15,21.0,277.0,218.0,45.0,277.0,-2.63
,434,5076.24,4.827,6,149,438417117,-53219837,4.827,2023-05-31 18:32:16,21.0,276.79999999999995,218.0,45.0,276.79999999999995,-2.69
,435,5081.95,5.181,6,148,438417685,-53219568,5.181,2023-05-31 18:32:17,21.0,276.6,218.0,45.0,276.6,-2.88
,435,5088.27,5.815,6,148,438418369,-53219394,5.815,2023-05-31 18:32:18,21.0,276.20000000000005,218.0,45.0,276.20000000000005,-3.25
,435,5095.16,6.516,6,145,438419098,-53219406,6.516,2023-05-31 18:32:19,21.0,275.6,218.0,46.0,275.6,-3.92
,435,5102.95,7.548,6,144,438419890,-53219659,7.548,2023-05-31 18:32:20,21.0,274.79999999999995,218.0,46.0,274.79999999999995,-4.92
,436,5111.02,7.737,6,142,438420681,-53220111,7.737,2023-05-31 18:32:21,21.0,274.0,218.0,47.0,274.0,-6.11
,436,5120.4,8.791,6,140,438421567,-53220728,8.791,2023-05-31 18:32:22,21.0,273.4,218.0,47.0,273.4,-7.19
,436,5130.92,8.857,6,141,438422526,-53221450,8.857,2023-05-31 18:32:23,21.0,272.79999999999995,218.0,48.0,272.79999999999995,-7.87
,436,5138.69,9.053,6,140,438423182,-53222091,9.053,2023-05-31 18:32:24,21.0,272.4,218.0,49.0,272.4,-8.02
,437,5147.87,8.947,6,139,438423867,-53222958,8.947,2023-05-31 18:32:25,21.0,272.20000000000005,218.0,49.0,272.20000000000005,-7.62
,437,5156.55,8.786,6,140,438424491,-53223823,8.786,2023-05-31 18:32:26,21.0,272.20000000000005,218.0,50.0,272.20000000000005,-6.72
,437,5164.84,8.717,6,140,438425072,-53224673,8.717,2023-05-31 18:32:27,21.0,272.20000000000005,218.0,50.0,272.20000000000005,-5.45
,437,5172.43,7.931,6,140,438425622,-53225411,7.931,2023-05-31 18:32:28,21.0,272.6,218.0,50.0,272.6,-2.85
,437,5178.39,6.203,6,139,438426129,-53225907,6.203,2023-05-31 18:32:29,21.0,272.79999999999995,218.0,50.0,272.79999999999995,0.0
,438,5183.82,5.888,6,139,438426664,-53226258,5.888,2023-05-31 18:32:30,21.0,273.20000000000005,218.0,50.0,273.20000000000005,-0.07
,438,5188.53,4.982,5,140,438427105,-53226550,4.982,2023-05-31 18:32:31,21.0,273.4,218.0,50.0,273.4,0.24
,438,5192.6,4.668,5,142,438427458,-53226817,4.668,2023-05-31 18:32:32,21.0,273.79999999999995,219.0,50.0,273.79999999999995,1.35
,438,5196.41,3.899,5,144,438427825,-53227055,3.899,2023-05-31 18:32:33,21.0,274.20000000000005,219.0,50.0,274.20000000000005,2.37
,439,5199.15,3.069,5,144,438428095,-53227204,3.069,2023-05-31 18:32:34,21.0,274.4,219.0,50.0,274.4,3.29
,439,5201.47,2.402,5,146,438428357,-53227298,2.402,2023-05-31 18:32:35,21.0,274.79999999999995,220.0,50.0,274.79999999999995,4.14
,439,5203.52,2.131,5,145,438428547,-53227345,2.131,2023-05-31 18:32:36,21.0,275.20000000000005,220.0,50.0,275.20000000000005,4.97
,439,5206.16,1.981,5,146,438428847,-53227454,1.981,2023-05-31 18:32:37,21.0,275.4,220.0,50.0,275.4,5.85
,440,5207.87,1.869,5,146,438428993,-53227469,1.869,2023-05-31 18:32:38,21.0,275.6,221.0,50.0,275.6,6.77
,440,5209.52,1.694,5,147,438429176,-53227469,1.694,2023-05-31 18:32:39,21.0,275.79999999999995,221.0,50.0,275.79999999999995,7.74
,440,5211.33,1.725,5,146,438429396,-53227465,1.725,2023-05-31 18:32:40,21.0,276.0,221.0,50.0,276.0,8.69
,440,5213.09,1.979,5,147,438429584,-53227432,1.979,2023-05-31 18:32:41,21.0,276.20000000000005,221.0,50.0,276.20000000000005,9.48
,441,5214.9,1.897,5,146,438429761,-53227454,1.897,2023-05-31 18:32:42,21.0,276.4,222.0,50.0,276.4,9.89
,441,5216.88,1.897,5,147,438429963,-53227466,1.897,2023-05-31 18:32:43,21.0,276.4,222.0,50.0,276.4,9.66
,441,5219.15,1.968,6,146,438430235,-53227452,1.968,2023-05-31 18:32:44,21.0,276.4,222.0,50.0,276.4,8.65
,441,5221.83,2.485,5,146,438430516,-53227452,2.485,2023-05-31 18:32:45,21.0,276.20000000000005,222.0,50.0,276.20000000000005,7.02
,442,5224.98,3.047,5,146,438430842,-53227460,3.047,2023-05-31 18:32:46,21.0,276.20000000000005,222.0,50.0,276.20000000000005,3.82
,442,5228.26,3.269,5,146,438431211,-53227523,3.269,2023-05-31 18:32:47,21.0,276.20000000000005,222.0,50.0,276.20000000000005,0.0
,442,5231.89,3.256,5,147,438431586,-53227620,3.256,2023-05-31 18:32:48,21.0,276.20000000000005,222.0,50.0,276.20000000000005,0.0
,442,5234.3,3.122,5,147,438431825,-53227703,3.122,2023-05-31 18:32:49,21.0,276.20000000000005,222.0,50.0,276.20000000000005,-0.1
,443,5236.84,2.927,5,145,438432085,-53227791,2.927,2023-05-31 18:32:50,21.0,276.20000000000005,222.0,50.0,276.20000000000005,-0.41
,443,5239.39,2.647,5,146,438432372,-53227836,2.647,2023-05-31 18:32:51,21.0,276.20000000000005,222.0,50.0,276.20000000000005,-0.41
,443,5241.77,2.647,5,145,438432635,-53227901,2.647,2023-05-31 18:32:52,21.0,276.20000000000005,222.0,50.0,276.20000000000005,0.0
,443,5244.18,2.647,5,145,438432867,-53228006,2.647,2023-05-31 18:32:53,21.0,276.20000000000005,222.0,50.0,276.20000000000005,0.0
,443,5246.51,2.647,5,145,438433088,-53228139,2.647,2023-05-31 18:32:54,21.0,276.4,222.0,50.0,276.4,0.0
,444,5248.1,2.634,5,145,438433264,-53228218,2.634,2023-05-31 18:32:55,21.0,276.4,222.0,50.0,276.4,0.18
,444,5250.16,2.5,5,146,438433453,-53228316,2.5,2023-05-31 18:32:56,21.0,276.4,222.0,50.0,276.4,0.67
,444,5252.06,2.367,5,145,438433634,-53228392,2.367,2023-05-31 18:32:57,21.0,276.6,222.0,50.0,276.6,1.05
,444,5253.79,2.248,5,146,438433816,-53228452,2.248,2023-05-31 18:32:58,21.0,276.6,222.0,50.0,276.6,1.49
,445,5255.48,2.05,5,145,438433989,-53228532,2.05,2023-05-31 18:32:59,21.0,276.79999999999995,222.0,50.0,276.79999999999995,2.0
,445,5257.05,1.993,5,145,438434136,-53228640,1.993,2023-05-31 18:33:00,21.0,277.0,222.0,50.0,277.0,2.58
,445,5258.79,1.95,5,146,438434312,-53228762,1.95,2023-05-31 18:33:01,21.0,277.0,223.0,50.0,277.0,3.21
,445,5260.6,1.911,5,146,438434454,-53228891,1.911,2023-05-31 18:33:02,21.0,277.20000000000005,223.0,50.0,277.20000000000005,3.9
,446,5262.31,1.751,5,147,438434635,-53228962,1.751,2023-05-31 18:33:03,21.0,277.4,223.0,50.0,277.4,4.63
,446,5263.84,1.702,6,147,438434817,-53228992,1.702,2023-05-31 18:33:04,21.0,277.6,223.0,50.0,277.6,5.39
,446,5265.59,1.694,6,147,438434993,-53229064,1.694,2023-05-31 18:33:05,21.0,277.79999999999995,223.0,50.0,277.79999999999995,6.1
,446,5267.26,1.675,6,147,438435136,-53229079,1.675,2023-05-31 18:33:06,21.0,277.79999999999995,223.0,50.0,277.79999999999995,6.71
,447,5269.34,1.673,5,148,438435371,-53229082,1.673,2023-05-31 18:33:07,21.0,278.0,223.0,50.0,278.0,7.13
,447,5271.19,1.723,5,149,438435592,-53229098,1.723,2023-05-31 18:33:08,21.0,278.20000000000005,224.0,50.0,278.20000000000005,7.39
,447,5273.06,1.796,5,151,438435775,-53229079,1.796,2023-05-31 18:33:09,21.0,278.4,224.0,50.0,278.4,7.62
,447,5274.91,1.839,5,150,438435964,-53229085,1.839,2023-05-31 18:33:10,21.0,278.6,224.0,50.0,278.6,7.78
,448,5276.72,1.82,5,151,438436181,-53229123,1.82,2023-05-31 18:33:11,21.0,278.6,224.0,50.0,278.6,7.9
,448,5278.74,2.035,5,149,438436402,-53229156,2.035,2023-05-31 18:33:12,21.0,278.79999999999995,224.0,50.0,278.79999999999995,7.97
,448,5280.31,2.021,5,149,438436550,-53229147,2.021,2023-05-31 18:33:13,21.0,279.0,224.0,50.0,279.0,8.03
,448,5281.99,1.76,5,149,438436730,-53229189,1.76,2023-05-31 18:33:14,21.0,279.20000000000005,225.0,50.0,279.20000000000005,8.06
,449,5283.71,1.769,5,148,438436913,-53229244,1.769,2023-05-31 18:33:15,21.0,279.4,225.0,50.0,279.4,8.01
,449,5285.44,1.769,5,147,438437095,-53229281,1.769,2023-05-31 18:33:16,21.0,279.4,225.0,50.0,279.4,7.84
,449,5287.18,1.768,5,146,438437270,-53229305,1.768,2023-05-31 18:33:17,21.0,279.6,225.0,50.0,279.6,7.66
,449,5288.78,1.758,5,146,438437459,-53229352,1.758,2023-05-31 18:33:18,21.0,279.79999999999995,225.0,50.0,279.79999999999995,7.53
,450,5290.54,1.756,5,146,438437641,-53229428,1.756,2023-05-31 18:33:19,21.0,280.0,225.0,50.0,280.0,7.53
,450,5292.21,1.742,5,146,438437817,-53229480,1.742,2023-05-31 18:33:20,21.0,280.20000000000005,226.0,50.0,280.20000000000005,7.64
,450,5293.98,1.744,5,147,438438007,-53229506,1.744,2023-05-31 18:33:21,21.0,280.20000000000005,226.0,50.0,280.20000000000005,7.83
,450,5295.84,1.758,5,147,438438188,-53229545,1.758,2023-05-31 18:33:22,21.0,280.4,226.0,50.0,280.4,7.97
,451,5297.66,1.758,4,147,438438370,-53229581,1.758,2023-05-31 18:33:23,21.0,280.6,226.0,50.0,280.6,8.06
,451,5299.49,1.756,4,147,438438591,-53229596,1.756,2023-05-31 18:33:24,21.0,280.79999999999995,226.0,50.0,280.79999999999995,8.09
,451,5300.86,1.742,4,147,438438734,-53229600,1.742,2023-05-31 18:33:25,21.0,280.79999999999995,226.0,50.0,280.79999999999995,8.03
,451,5302.7,1.742,4,149,438438917,-53229625,1.742,2023-05-31 18:33:26,21.0,281.0,226.0,50.0,281.0,7.96
,452,5304.38,1.742,4,148,438439098,-53229659,1.742,2023-05-31 18:33:27,21.0,281.20000000000005,227.0,50.0,281.20000000000005,7.97
,452,5306.02,1.743,4,149,438439278,-53229661,1.743,2023-05-31 18:33:28,21.0,281.4,227.0,50.0,281.4,8.09
,452,5308.1,1.758,4,151,438439506,-53229682,1.758,2023-05-31 18:33:29,21.0,281.6,227.0,50.0,281.6,8.33
,452,5309.88,1.758,4,150,438439683,-53229720,1.758,2023-05-31 18:33:30,21.0,281.79999999999995,227.0,50.0,281.79999999999995,8.64
,453,5311.45,1.756,4,151,438439866,-53229759,1.756,2023-05-31 18:33:31,21.0,282.0,227.0,50.0,282.0,8.94
,453,5312.97,1.74,4,151,438440010,-53229781,1.74,2023-05-31 18:33:32,21.0,282.20000000000005,228.0,50.0,282.20000000000005,9.19
,453,5314.68,1.72,4,152,438440191,-53229808,1.72,2023-05-31 18:33:33,21.0,282.4,228.0,50.0,282.4,9.36
,453,5316.62,1.658,4,153,438440379,-53229893,1.658,2023-05-31 18:33:34,21.0,282.6,228.0,50.0,282.6,9.49
,454,5318.51,1.658,5,153,438440583,-53230003,1.658,2023-05-31 18:33:35,21.0,282.79999999999995,228.0,50.0,282.79999999999995,9.54
,454,5319.82,1.658,5,154,438440683,-53230083,1.658,2023-05-31 18:33:36,21.0,283.0,228.0,50.0,283.0,9.63
,454,5321.6,1.658,4,154,438440866,-53230167,1.658,2023-05-31 18:33:37,21.0,283.20000000000005,228.0,50.0,283.20000000000005,9.78
,454,5323.4,1.658,4,154,438441055,-53230289,1.658,2023-05-31 18:33:38,21.0,283.4,229.0,50.0,283.4,10.01
,455,5325.24,1.658,4,154,438441237,-53230396,1.658,2023-05-31 18:33:39,21.0,283.6,229.0,50.0,283.6,10.25
,455,5327.11,1.677,4,155,438441408,-53230526,1.677,2023-05-31 18:33:40,21.0,283.79999999999995,229.0,50.0,283.79999999999995,10.46
,455,5328.94,1.832,4,155,438441557,-53230650,1.832,2023-05-31 18:33:41,21.0,284.0,229.0,50.0,284.0,10.56
,455,5330.79,1.855,4,156,438441738,-53230769,1.855,2023-05-31 18:33:42,21.0,284.20000000000005,229.0,50.0,284.20000000000005,10.56
,456,5332.48,1.722,4,156,438441915,-53230880,1.722,2023-05-31 18:33:43,21.0,284.4,230.0,50.0,284.4,10.44
,456,5334.26,1.722,4,157,438442095,-53230968,1.722,2023-05-31 18:33:44,21.0,284.6,230.0,50.0,284.6,10.26
,456,5335.81,1.722,4,157,438442225,-53231087,1.722,2023-05-31 18:33:45,21.0,284.79999999999995,230.0,50.0,284.79999999999995,10.02
,456,5337.22,1.722,4,158,438442319,-53231203,1.722,2023-05-31 18:33:46,21.0,285.0,230.0,50.0,285.0,9.81
,457,5338.85,1.713,4,157,438442459,-53231329,1.713,2023-05-31 18:33:47,21.0,285.20000000000005,230.0,50.0,285.20000000000005,9.72
,457,5340.52,1.658,4,159,438442597,-53231470,1.658,2023-05-31 18:33:48,21.0,285.4,231.0,50.0,285.4,9.77
