calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,ascent,descent,enhanced_altitude,grade
748,135,2023-03-23 17:43:42,,7563.55,3.012,5.0,438638116.0,-53208129.0,3.012,15.0,428.0,419.0,60.0,428.0,-0.07
748,135,2023-03-23 17:43:43,,7567.69,3.054,5.0,438638292.0,-53207623.0,3.054,15.0,428.0,419.0,60.0,428.0,-0.71
748,135,2023-03-23 17:43:44,,7570.55,3.171,5.0,438638452.0,-53207316.0,3.171,15.0,428.0,419.0,60.0,428.0,-1.11
748,135,2023-03-23 17:43:45,,7573.76,3.211,5.0,438638762.0,-53207090.0,3.211,15.0,428.0,419.0,60.0,428.0,-1.23
749,135,2023-03-23 17:43:46,,7576.99,3.278,5.0,438639080.0,-53206915.0,3.278,15.0,428.20000000000005,419.0,60.0,428.20000000000005,-0.39
749,135,2023-03-23 17:43:47,,7580.18,3.278,5.0,438639399.0,-53206762.0,3.278,15.0,428.20000000000005,419.0,60.0,428.20000000000005,-0.27
749,136,2023-03-23 17:43:48,,7583.26,3.278,5.0,438639719.0,-53206653.0,3.278,15.0,428.20000000000005,419.0,60.0,428.20000000000005,0.09
749,136,2023-03-23 17:43:49,,7586.05,3.278,5.0,438639991.0,-53206517.0,3.278,15.0,428.4,419.0,60.0,428.4,0.77
749,137,2023-03-23 17:43:50,,7589.4,3.269,5.0,438640314.0,-53206355.0,3.269,15.0,428.4,419.0,60.0,428.4,1.41
750,137,2023-03-23 17:43:51,,7592.23,3.194,5.0,438640620.0,-53206193.0,3.194,15.0,428.6,419.0,60.0,428.6,1.98
750,138,2023-03-23 17:43:52,,7594.63,3.119,5.0,438640813.0,-53206038.0,3.119,15.0,428.79999999999995,419.0,60.0,428.79999999999995,2.39
750,139,2023-03-23 17:43:53,,7597.76,2.963,4.0,438641129.0,-53205884.0,2.963,15.0,429.0,419.0,60.0,429.0,2.74
750,139,2023-03-23 17:43:54,,7600.76,2.945,4.0,438641450.0,-53205756.0,2.945,15.0,429.0,419.0,60.0,429.0,3.07
751,140,2023-03-23 17:43:55,,7604.15,2.881,5.0,438641772.0,-53205583.0,2.881,15.0,429.20000000000005,420.0,60.0,429.20000000000005,3.4
751,141,2023-03-23 17:43:56,,7607.0,2.875,4.0,438642085.0,-53205496.0,2.875,15.0,429.4,420.0,60.0,429.4,3.68
751,141,2023-03-23 17:43:57,,7610.17,2.83,5.0,438642407.0,-53205484.0,2.83,15.0,429.6,420.0,60.0,429.6,3.94
751,141,2023-03-23 17:43:58,,7612.67,2.803,6.0,438642667.0,-53205551.0,2.803,15.0,429.6,420.0,60.0,429.6,4.15
751,141,2023-03-23 17:43:59,,7615.05,2.778,6.0,438642910.0,-53205683.0,2.778,15.0,429.79999999999995,420.0,60.0,429.79999999999995,4.24
752,141,2023-03-23 17:44:00,,7618.09,2.721,6.0,438643210.0,-53205880.0,2.721,15.0,429.79999999999995,420.0,60.0,429.79999999999995,4.22
752,141,2023-03-23 17:44:01,,7620.47,2.706,6.0,438643393.0,-53206083.0,2.706,15.0,430.0,420.0,60.0,430.0,4.13
752,142,2023-03-23 17:44:02,,7622.72,2.637,6.0,438643571.0,-53206292.0,2.637,15.0,430.20000000000005,421.0,60.0,430.20000000000005,4.03
752,141,2023-03-23 17:44:03,,7624.85,2.537,6.0,438643749.0,-53206495.0,2.537,15.0,430.20000000000005,421.0,60.0,430.20000000000005,4.03
753,142,2023-03-23 17:44:04,,7627.19,2.437,6.0,438643892.0,-53206736.0,2.437,15.0,430.4,421.0,60.0,430.4,4.18
753,143,2023-03-23 17:44:05,,7629.38,2.374,5.0,438644070.0,-53206953.0,2.374,15.0,430.6,421.0,60.0,430.6,4.47
753,144,2023-03-23 17:44:06,,7631.31,2.309,5.0,438644203.0,-53207126.0,2.309,15.0,430.79999999999995,421.0,60.0,430.79999999999995,4.91
753,145,2023-03-23 17:44:07,,7633.22,2.157,5.0,438644352.0,-53207304.0,2.157,15.0,431.0,421.0,60.0,431.0,5.47
754,145,2023-03-23 17:44:08,,7634.96,2.13,6.0,438644531.0,-53207409.0,2.13,15.0,431.4,422.0,60.0,431.4,6.12
754,145,2023-03-23 17:44:09,,7637.32,2.007,6.0,438644712.0,-53207580.0,2.007,15.0,431.6,422.0,60.0,431.6,6.78
754,146,2023-03-23 17:44:10,,7639.26,1.995,6.0,438644892.0,-53207719.0,1.995,15.0,431.79999999999995,422.0,60.0,431.79999999999995,7.41
754,145,2023-03-23 17:44:11,,7641.14,1.953,6.0,438645074.0,-53207838.0,1.953,15.0,432.0,422.0,60.0,432.0,7.99
755,146,2023-03-23 17:44:12,,7643.12,1.973,6.0,438645265.0,-53207964.0,1.973,15.0,432.20000000000005,422.0,60.0,432.20000000000005,8.53
755,147,2023-03-23 17:44:13,,7645.43,2.111,6.0,438645486.0,-53208123.0,2.111,15.0,432.4,423.0,60.0,432.4,9.07
755,147,2023-03-23 17:44:14,,7647.43,2.045,6.0,438645661.0,-53208278.0,2.045,15.0,432.79999999999995,423.0,60.0,432.79999999999995,9.7
755,147,2023-03-23 17:44:15,,7649.25,1.924,6.0,438645805.0,-53208417.0,1.924,15.0,433.0,423.0,60.0,433.0,10.28
756,148,2023-03-23 17:44:16,,7650.86,1.883,6.0,438645977.0,-53208555.0,1.883,15.0,433.20000000000005,423.0,60.0,433.20000000000005,10.74
756,149,2023-03-23 17:44:17,,7652.12,1.842,5.0,438646076.0,-53208658.0,1.842,15.0,433.4,424.0,60.0,433.4,10.98
756,150,2023-03-23 17:44:18,,7654.21,1.837,5.0,438646249.0,-53208836.0,1.837,15.0,433.79999999999995,424.0,60.0,433.79999999999995,11.14
756,150,2023-03-23 17:44:19,,7655.61,1.806,5.0,438646340.0,-53208955.0,1.806,15.0,434.0,424.0,60.0,434.0,11.3
757,151,2023-03-23 17:44:20,,7656.97,1.801,5.0,438646443.0,-53209077.0,1.801,15.0,434.20000000000005,424.0,60.0,434.20000000000005,11.45
757,152,2023-03-23 17:44:21,,7658.68,1.769,5.0,438646612.0,-53209209.0,1.769,15.0,434.6,425.0,60.0,434.6,11.65
757,151,2023-03-23 17:44:22,,7660.07,1.765,5.0,438646713.0,-53209336.0,1.765,15.0,434.79999999999995,425.0,60.0,434.79999999999995,11.87
757,151,2023-03-23 17:44:23,,7662.23,1.745,5.0,438646899.0,-53209516.0,1.745,15.0,435.0,425.0,60.0,435.0,12.09
758,152,2023-03-23 17:44:24,,7664.13,1.819,5.0,438647078.0,-53209645.0,1.819,15.0,435.4,425.0,60.0,435.4,12.42
758,153,2023-03-23 17:44:25,,7665.69,1.694,5.0,438647249.0,-53209737.0,1.694,15.0,435.6,426.0,60.0,435.6,12.76
758,153,2023-03-23 17:44:26,,7666.84,1.711,5.0,438647346.0,-53209812.0,1.711,15.0,435.79999999999995,426.0,60.0,435.79999999999995,13.0
758,153,2023-03-23 17:44:27,,7668.66,1.817,5.0,438647481.0,-53209965.0,1.817,15.0,436.0,426.0,60.0,436.0,13.05
759,156,2023-03-23 17:44:28,,7670.15,1.677,5.0,438647625.0,-53210084.0,1.677,15.0,436.4,427.0,60.0,436.4,13.0
759,155,2023-03-23 17:44:29,,7671.9,1.741,5.0,438647800.0,-53210175.0,1.741,15.0,436.6,427.0,60.0,436.6,12.89
759,157,2023-03-23 17:44:30,,7673.37,1.67,5.0,438647943.0,-53210243.0,1.67,15.0,436.79999999999995,427.0,60.0,436.79999999999995,12.73
759,158,2023-03-23 17:44:31,,7675.31,1.7,6.0,438648123.0,-53210337.0,1.7,15.0,437.0,427.0,60.0,437.0,12.58
760,158,2023-03-23 17:44:32,,7677.08,1.739,6.0,438648303.0,-53210425.0,1.739,15.0,437.20000000000005,427.0,60.0,437.20000000000005,12.33
760,159,2023-03-23 17:44:33,,7678.59,1.669,5.0,438648432.0,-53210569.0,1.669,15.0,437.4,428.0,60.0,437.4,11.99
760,159,2023-03-23 17:44:34,,7680.3,1.688,5.0,438648533.0,-53210750.0,1.688,15.0,437.6,428.0,60.0,437.6,11.59
760,160,2023-03-23 17:44:35,,7682.02,1.718,5.0,438648671.0,-53210900.0,1.718,15.0,437.79999999999995,428.0,60.0,437.79999999999995,11.29
761,162,2023-03-23 17:44:36,,7683.85,1.82,6.0,438648846.0,-53211013.0,1.82,15.0,438.0,428.0,60.0,438.0,11.06
761,162,2023-03-23 17:44:37,,7685.49,1.748,6.0,438648993.0,-53211092.0,1.748,15.0,438.20000000000005,428.0,60.0,438.20000000000005,10.91
761,162,2023-03-23 17:44:38,,7687.37,1.874,6.0,438649212.0,-53211152.0,1.874,15.0,438.6,429.0,60.0,438.6,11.0
762,164,2023-03-23 17:44:39,,7688.85,1.758,6.0,438649349.0,-53211184.0,1.758,15.0,438.79999999999995,429.0,60.0,438.79999999999995,11.34
762,164,2023-03-23 17:44:40,,7690.2,1.758,6.0,438649493.0,-53211158.0,1.758,15.0,439.20000000000005,429.0,60.0,439.20000000000005,11.82
762,165,2023-03-23 17:44:41,,7692.12,1.756,5.0,438649720.0,-53211100.0,1.756,15.0,439.4,430.0,60.0,439.4,12.41
762,165,2023-03-23 17:44:42,,7693.83,1.742,5.0,438649899.0,-53211036.0,1.742,15.0,439.6,430.0,60.0,439.6,12.96
763,167,2023-03-23 17:44:43,,7695.2,1.739,5.0,438650032.0,-53210974.0,1.739,15.0,440.0,430.0,60.0,440.0,13.37
763,166,2023-03-23 17:44:44,,7696.93,1.725,5.0,438650168.0,-53210847.0,1.725,15.0,440.0,430.0,60.0,440.0,13.37
763,166,2023-03-23 17:44:45,,7698.58,1.745,5.0,438650294.0,-53210672.0,1.745,15.0,440.20000000000005,431.0,60.0,440.20000000000005,12.93
764,167,2023-03-23 17:44:46,,7699.5,1.659,5.0,438650339.0,-53210560.0,1.659,15.0,440.20000000000005,431.0,60.0,440.20000000000005,11.99
764,167,2023-03-23 17:44:47,,7700.01,0.873,5.0,438650379.0,-53210510.0,0.873,15.0,440.4,431.0,60.0,440.4,10.59
764,151,2023-03-23 17:45:30,,7700.13,0.96,6.0,438650193.0,-53210137.0,0.96,15.0,440.6,431.0,60.0,440.6,0.0
765,152,2023-03-23 17:45:31,,7701.33,1.092,6.0,438650147.0,-53209991.0,1.092,15.0,440.6,431.0,60.0,440.6,0.0
765,150,2023-03-23 17:45:32,,7702.6,1.125,6.0,438650106.0,-53209828.0,1.125,15.0,440.6,431.0,60.0,440.6,0.0
765,150,2023-03-23 17:45:33,,7704.09,1.392,6.0,438650111.0,-53209630.0,1.392,15.0,440.79999999999995,431.0,60.0,440.79999999999995,0.0
765,147,2023-03-23 17:45:34,,7705.63,1.37,6.0,438650158.0,-53209435.0,1.37,15.0,440.79999999999995,431.0,60.0,440.79999999999995,1.16
766,146,2023-03-23 17:45:35,,7706.84,1.099,6.0,438650197.0,-53209275.0,1.099,15.0,441.0,431.0,60.0,441.0,2.85
766,146,2023-03-23 17:45:36,,7708.56,1.176,6.0,438650191.0,-53209043.0,1.176,15.0,441.20000000000005,432.0,60.0,441.20000000000005,4.22
766,145,2023-03-23 17:45:37,,7710.26,1.297,6.0,438650147.0,-53208823.0,1.297,15.0,441.4,432.0,60.0,441.4,5.71
766,144,2023-03-23 17:45:38,,7711.48,1.391,6.0,438650102.0,-53208678.0,1.391,15.0,441.6,432.0,60.0,441.6,7.27
767,143,2023-03-23 17:45:39,,7713.12,1.408,6.0,438650061.0,-53208458.0,1.408,15.0,441.79999999999995,432.0,60.0,441.79999999999995,9.11
767,142,2023-03-23 17:45:40,,7714.65,1.409,6.0,438650056.0,-53208260.0,1.409,15.0,442.0,432.0,60.0,442.0,10.9
767,143,2023-03-23 17:45:41,,7716.1,1.433,6.0,438650010.0,-53208076.0,1.433,15.0,442.20000000000005,433.0,60.0,442.20000000000005,12.26
767,142,2023-03-23 17:45:42,,7717.9,1.56,6.0,438649965.0,-53207839.0,1.56,15.0,442.4,433.0,60.0,442.4,13.12
767,143,2023-03-23 17:45:43,,7719.62,1.623,6.0,438649924.0,-53207610.0,1.623,15.0,442.6,433.0,60.0,442.6,13.47
768,144,2023-03-23 17:45:44,,7720.73,1.658,6.0,438649919.0,-53207462.0,1.658,15.0,442.79999999999995,433.0,60.0,442.79999999999995,13.35
768,144,2023-03-23 17:45:45,,7722.15,1.596,6.0,438649872.0,-53207282.0,1.596,15.0,443.0,433.0,60.0,443.0,12.92
768,143,2023-03-23 17:45:46,,7723.51,1.54,6.0,438649828.0,-53207109.0,1.54,15.0,443.20000000000005,434.0,60.0,443.20000000000005,12.42
768,144,2023-03-23 17:45:47,,7725.0,1.524,6.0,438649783.0,-53206917.0,1.524,15.0,443.4,434.0,60.0,443.4,11.8
769,145,2023-03-23 17:45:48,,7726.2,1.427,6.0,438649737.0,-53206771.0,1.427,15.0,443.6,434.0,60.0,443.6,11.14
769,146,2023-03-23 17:45:49,,7727.7,1.474,6.0,438649687.0,-53206589.0,1.474,15.0,443.79999999999995,434.0,60.0,443.79999999999995,10.86
769,146,2023-03-23 17:45:50,,7729.54,1.765,6.0,438649592.0,-53206363.0,1.765,15.0,444.0,434.0,60.0,444.0,11.01
769,148,2023-03-23 17:45:51,,7731.12,1.608,6.0,438649504.0,-53206174.0,1.608,15.0,444.20000000000005,435.0,60.0,444.20000000000005,11.43
770,148,2023-03-23 17:45:52,,7732.56,1.468,6.0,438649411.0,-53206011.0,1.468,15.0,444.6,435.0,60.0,444.6,11.96
770,149,2023-03-23 17:45:53,,7734.04,1.483,5.0,438649327.0,-53205854.0,1.483,15.0,444.79999999999995,435.0,60.0,444.79999999999995,12.44
770,149,2023-03-23 17:45:54,,7735.44,1.451,5.0,438649272.0,-53205697.0,1.451,15.0,445.0,435.0,60.0,445.0,12.76
770,151,2023-03-23 17:45:55,,7736.96,1.499,5.0,438649140.0,-53205536.0,1.499,15.0,445.20000000000005,436.0,60.0,445.20000000000005,12.92
771,150,2023-03-23 17:45:56,,7738.47,1.509,5.0,438649050.0,-53205375.0,1.509,15.0,445.4,436.0,60.0,445.4,13.04
771,151,2023-03-23 17:45:57,,7740.13,1.637,5.0,438648969.0,-53205179.0,1.637,15.0,445.6,436.0,60.0,445.6,13.08
771,153,2023-03-23 17:45:58,,7741.78,1.655,5.0,438648964.0,-53204960.0,1.655,15.0,445.79999999999995,436.0,60.0,445.79999999999995,13.03
771,154,2023-03-23 17:45:59,,7743.28,1.519,5.0,438648923.0,-53204761.0,1.519,15.0,446.0,436.0,60.0,446.0,12.96
772,153,2023-03-23 17:46:00,,7744.86,1.574,5.0,438648923.0,-53204551.0,1.574,15.0,446.20000000000005,437.0,60.0,446.20000000000005,12.89
772,154,2023-03-23 17:46:01,,7746.42,1.564,5.0,438648923.0,-53204347.0,1.564,15.0,446.6,437.0,60.0,446.6,12.83
772,154,2023-03-23 17:46:02,,7747.92,1.547,5.0,438648923.0,-53204145.0,1.547,15.0,446.79999999999995,437.0,60.0,446.79999999999995,12.82
772,155,2023-03-23 17:46:03,,7749.4,1.547,5.0,438648923.0,-53203948.0,1.547,15.0,447.0,437.0,60.0,447.0,12.91
773,156,2023-03-23 17:46:04,,7750.78,1.547,5.0,438648928.0,-53203763.0,1.547,15.0,447.20000000000005,438.0,60.0,447.20000000000005,13.09
773,157,2023-03-23 17:46:05,,7752.31,1.547,6.0,438648969.0,-53203561.0,1.547,15.0,447.6,438.0,60.0,447.6,13.37
773,157,2023-03-23 17:46:06,,7753.93,1.545,5.0,438648969.0,-53203349.0,1.545,15.0,447.79999999999995,438.0,60.0,447.79999999999995,13.73
773,157,2023-03-23 17:46:07,,7755.27,1.526,5.0,438648969.0,-53203171.0,1.526,15.0,448.0,438.0,60.0,448.0,13.96
774,158,2023-03-23 17:46:08,,7756.78,1.511,5.0,438648974.0,-53202970.0,1.511,15.0,448.20000000000005,439.0,60.0,448.20000000000005,14.02
774,158,2023-03-23 17:46:09,,7758.5,1.527,5.0,438649024.0,-53202750.0,1.527,15.0,448.4,439.0,60.0,448.4,13.99
774,159,2023-03-23 17:46:10,,7760.2,1.516,5.0,438649110.0,-53202537.0,1.516,15.0,448.79999999999995,439.0,60.0,448.79999999999995,14.06
775,161,2023-03-23 17:46:11,,7761.76,1.478,5.0,438649151.0,-53202341.0,1.478,15.0,449.0,439.0,60.0,449.0,14.31
775,160,2023-03-23 17:46:12,,7762.95,1.453,5.0,438649151.0,-53202183.0,1.453,15.0,449.4,440.0,60.0,449.4,14.62
775,162,2023-03-23 17:46:13,,7763.97,1.403,6.0,438649146.0,-53202046.0,1.403,15.0,449.6,440.0,60.0,449.6,14.88
775,163,2023-03-23 17:46:14,,7764.71,0.881,6.0,438649105.0,-53201960.0,0.881,15.0,449.79999999999995,440.0,60.0,449.79999999999995,15.03
776,169,2023-03-23 17:46:50,,7764.89,0.976,6.0,438649196.0,-53201179.0,0.976,15.0,450.4,440.0,60.0,450.4,0.0
776,169,2023-03-23 17:46:51,,7766.51,1.095,6.0,438649196.0,-53200965.0,1.095,15.0,450.4,440.0,60.0,450.4,0.0
776,169,2023-03-23 17:46:52,,7768.05,1.304,6.0,438649202.0,-53200761.0,1.304,15.0,450.6,440.0,60.0,450.6,0.0
777,169,2023-03-23 17:46:53,,7769.71,1.639,6.0,438649246.0,-53200541.0,1.639,14.0,450.6,440.0,60.0,450.6,0.0
777,168,2023-03-23 17:46:54,,7771.58,1.645,6.0,438649281.0,-53200292.0,1.645,14.0,450.79999999999995,440.0,60.0,450.79999999999995,0.0
777,167,2023-03-23 17:46:55,,7773.45,1.689,6.0,438649246.0,-53200045.0,1.689,14.0,450.79999999999995,441.0,60.0,450.79999999999995,1.46
778,166,2023-03-23 17:46:56,,7775.4,1.677,6.0,438649292.0,-53199785.0,1.677,14.0,451.0,441.0,60.0,451.0,4.1
778,166,2023-03-23 17:46:57,,7777.18,1.406,6.0,438649341.0,-53199570.0,1.406,14.0,451.20000000000005,442.0,60.0,451.20000000000005,5.11
778,165,2023-03-23 17:46:58,,7779.09,1.572,6.0,438649434.0,-53199328.0,1.572,14.0,451.4,442.0,60.0,451.4,6.22
778,165,2023-03-23 17:46:59,,7781.03,1.639,6.0,438649526.0,-53199100.0,1.639,14.0,451.6,442.0,60.0,451.6,7.28
779,165,2023-03-23 17:47:00,,7782.25,1.639,6.0,438649611.0,-53198970.0,1.639,14.0,451.79999999999995,442.0,60.0,451.79999999999995,8.07
779,163,2023-03-23 17:47:01,,7784.13,1.67,6.0,438649657.0,-53198736.0,1.67,14.0,452.0,442.0,60.0,452.0,8.98
779,165,2023-03-23 17:47:02,,7785.53,1.902,6.0,438649701.0,-53198553.0,1.902,14.0,452.20000000000005,442.0,60.0,452.20000000000005,9.79
780,164,2023-03-23 17:47:03,,7787.49,1.933,5.0,438649742.0,-53198299.0,1.933,14.0,452.4,443.0,60.0,452.4,10.38
780,165,2023-03-23 17:47:04,,7788.89,1.945,5.0,438649748.0,-53198116.0,1.945,14.0,452.6,443.0,60.0,452.6,10.67
780,164,2023-03-23 17:47:05,,7790.52,1.868,5.0,438649798.0,-53197902.0,1.868,14.0,452.79999999999995,443.0,60.0,452.79999999999995,10.72
780,164,2023-03-23 17:47:06,,7791.98,1.765,5.0,438649879.0,-53197722.0,1.765,14.0,453.0,443.0,60.0,453.0,10.53
781,164,2023-03-23 17:47:07,,7793.65,1.742,6.0,438649879.0,-53197497.0,1.742,14.0,453.20000000000005,443.0,60.0,453.20000000000005,10.26
781,165,2023-03-23 17:47:08,,7795.27,1.699,6.0,438649879.0,-53197283.0,1.699,14.0,453.6,444.0,60.0,453.6,10.12
781,165,2023-03-23 17:47:09,,7796.81,1.536,6.0,438649879.0,-53197078.0,1.536,14.0,453.79999999999995,444.0,60.0,453.79999999999995,10.17
782,167,2023-03-23 17:47:10,,7798.99,1.536,6.0,438649879.0,-53196788.0,1.536,14.0,454.0,444.0,60.0,454.0,10.4
782,165,2023-03-23 17:47:11,,7800.52,1.536,5.0,438649865.0,-53196588.0,1.536,14.0,454.20000000000005,444.0,60.0,454.20000000000005,10.77
782,167,2023-03-23 17:47:12,,7802.54,1.566,5.0,438649737.0,-53196347.0,1.566,14.0,454.4,445.0,60.0,454.4,11.22
782,165,2023-03-23 17:47:13,,7804.37,1.784,5.0,438649684.0,-53196121.0,1.784,14.0,454.6,445.0,60.0,454.6,11.68
783,167,2023-03-23 17:47:14,,7806.07,1.716,5.0,438649606.0,-53195907.0,1.716,14.0,454.79999999999995,445.0,60.0,454.79999999999995,12.1
783,166,2023-03-23 17:47:15,,7807.5,1.528,5.0,438649597.0,-53195723.0,1.528,14.0,455.0,445.0,60.0,455.0,12.38
783,167,2023-03-23 17:47:16,,7808.76,1.453,5.0,438649515.0,-53195569.0,1.453,14.0,455.20000000000005,445.0,60.0,455.20000000000005,12.4
784,166,2023-03-23 17:47:17,,7810.25,1.474,5.0,438649510.0,-53195371.0,1.474,14.0,455.6,446.0,60.0,455.6,12.24
784,168,2023-03-23 17:47:18,,7811.89,1.629,5.0,438649464.0,-53195159.0,1.629,14.0,455.79999999999995,446.0,60.0,455.79999999999995,12.22
784,166,2023-03-23 17:47:19,,7813.28,1.481,5.0,438649424.0,-53194973.0,1.481,14.0,456.0,446.0,60.0,456.0,12.38
784,167,2023-03-23 17:47:20,,7815.02,1.682,5.0,438649424.0,-53194749.0,1.682,14.0,456.20000000000005,446.0,60.0,456.20000000000005,12.63
785,168,2023-03-23 17:47:21,,7816.54,1.553,5.0,438649424.0,-53194551.0,1.553,14.0,456.4,447.0,60.0,456.4,12.93
785,167,2023-03-23 17:47:22,,7818.23,1.671,5.0,438649424.0,-53194332.0,1.671,14.0,456.6,447.0,60.0,456.6,13.09
785,168,2023-03-23 17:47:23,,7819.84,1.62,5.0,438649430.0,-53194117.0,1.62,14.0,456.79999999999995,447.0,60.0,456.79999999999995,12.84
786,169,2023-03-23 17:47:24,,7821.46,1.608,5.0,438649476.0,-53193914.0,1.608,14.0,456.79999999999995,447.0,60.0,456.79999999999995,12.2
786,168,2023-03-23 17:47:25,,7822.93,1.453,5.0,438649525.0,-53193723.0,1.453,14.0,457.0,447.0,60.0,457.0,11.26
786,169,2023-03-23 17:47:26,,7824.53,1.453,5.0,438649606.0,-53193523.0,1.453,14.0,457.20000000000005,448.0,60.0,457.20000000000005,10.29
787,168,2023-03-23 17:47:27,,7825.96,1.454,5.0,438649613.0,-53193339.0,1.454,14.0,457.4,448.0,60.0,457.4,9.48
787,167,2023-03-23 17:47:28,,7827.42,1.471,5.0,438649651.0,-53193145.0,1.471,14.0,457.6,448.0,60.0,457.6,9.0
787,168,2023-03-23 17:47:29,,7829.04,1.595,5.0,438649651.0,-53192927.0,1.595,14.0,457.79999999999995,448.0,60.0,457.79999999999995,8.87
787,167,2023-03-23 17:47:30,,7830.46,1.474,5.0,438649645.0,-53192743.0,1.474,14.0,457.79999999999995,448.0,60.0,457.79999999999995,9.06
788,167,2023-03-23 17:47:31,,7832.06,1.587,5.0,438649606.0,-53192535.0,1.587,14.0,458.0,448.0,60.0,458.0,9.53
788,167,2023-03-23 17:47:32,,7833.43,1.455,5.0,438649606.0,-53192350.0,1.455,14.0,458.20000000000005,449.0,60.0,458.20000000000005,10.12
788,168,2023-03-23 17:47:33,,7834.9,1.469,5.0,438649606.0,-53192155.0,1.469,14.0,458.4,449.0,60.0,458.4,10.54
789,167,2023-03-23 17:47:34,,7836.3,1.462,5.0,438649600.0,-53191972.0,1.462,14.0,458.6,449.0,60.0,458.6,10.81
789,167,2023-03-23 17:47:35,,7838.0,1.646,5.0,438649560.0,-53191748.0,1.646,14.0,458.79999999999995,449.0,60.0,458.79999999999995,10.83
789,166,2023-03-23 17:47:36,,7839.61,1.619,5.0,438649560.0,-53191534.0,1.619,14.0,459.0,449.0,60.0,459.0,10.87
790,166,2023-03-23 17:47:37,,7841.27,1.655,5.0,438649554.0,-53191312.0,1.655,14.0,459.20000000000005,449.0,60.0,459.20000000000005,10.9
790,168,2023-03-23 17:47:38,,7843.0,1.724,5.0,438649507.0,-53191087.0,1.724,14.0,459.4,450.0,60.0,459.4,10.97
790,166,2023-03-23 17:47:39,,7844.57,1.599,5.0,438649469.0,-53190877.0,1.599,14.0,459.6,450.0,60.0,459.6,10.96
790,166,2023-03-23 17:47:40,,7845.93,1.483,5.0,438649463.0,-53190699.0,1.483,14.0,459.79999999999995,450.0,60.0,459.79999999999995,10.83
791,166,2023-03-23 17:47:41,,7847.44,1.518,5.0,438649424.0,-53190499.0,1.518,14.0,460.0,450.0,60.0,460.0,10.66
791,166,2023-03-23 17:47:42,,7849.14,1.67,5.0,438649413.0,-53190281.0,1.67,14.0,460.20000000000005,450.0,60.0,460.20000000000005,10.61
791,166,2023-03-23 17:47:43,,7851.0,1.833,5.0,438649327.0,-53190042.0,1.833,14.0,460.4,451.0,60.0,460.4,10.69
792,167,2023-03-23 17:47:44,,7852.69,1.712,5.0,438649287.0,-53189825.0,1.712,14.0,460.6,451.0,60.0,460.6,10.88
792,166,2023-03-23 17:47:45,,7854.2,1.541,5.0,438649281.0,-53189624.0,1.541,14.0,460.79999999999995,451.0,60.0,460.79999999999995,10.92
792,167,2023-03-23 17:47:46,,7855.72,1.554,5.0,438649242.0,-53189423.0,1.554,14.0,461.0,451.0,60.0,461.0,10.8
792,167,2023-03-23 17:47:47,,7857.07,1.565,5.0,438649242.0,-53189245.0,1.565,14.0,461.20000000000005,451.0,60.0,461.20000000000005,10.56
793,166,2023-03-23 17:47:48,,7858.72,1.619,5.0,438649235.0,-53189022.0,1.619,14.0,461.4,452.0,60.0,461.4,10.31
793,166,2023-03-23 17:47:49,,7860.27,1.579,5.0,438649184.0,-53188825.0,1.579,14.0,461.4,452.0,60.0,461.4,10.02
793,166,2023-03-23 17:47:50,,7862.0,1.711,5.0,438649099.0,-53188626.0,1.711,14.0,461.6,452.0,60.0,461.6,9.74
794,166,2023-03-23 17:47:51,,7863.56,1.611,5.0,438649054.0,-53188435.0,1.611,14.0,461.79999999999995,452.0,60.0,461.79999999999995,9.6
794,166,2023-03-23 17:47:52,,7865.13,1.636,5.0,438649008.0,-53188230.0,1.636,14.0,462.0,452.0,60.0,462.0,9.66
794,166,2023-03-23 17:47:53,,7866.87,1.807,5.0,438648969.0,-53188002.0,1.807,14.0,462.20000000000005,452.0,60.0,462.20000000000005,9.87
795,166,2023-03-23 17:47:54,,7867.96,1.8,5.0,438648962.0,-53187857.0,1.8,14.0,462.4,453.0,60.0,462.4,10.11
795,167,2023-03-23 17:47:55,,7869.22,1.564,5.0,438648917.0,-53187694.0,1.564,14.0,462.6,453.0,60.0,462.6,10.34
795,166,2023-03-23 17:47:56,,7870.69,1.563,5.0,438648872.0,-53187501.0,1.563,14.0,462.79999999999995,453.0,60.0,462.79999999999995,10.53
795,166,2023-03-23 17:47:57,,7872.09,1.553,5.0,438648827.0,-53187323.0,1.553,14.0,463.0,453.0,60.0,463.0,10.67
796,166,2023-03-23 17:47:58,,7873.6,1.53,5.0,438648786.0,-53187125.0,1.53,14.0,463.20000000000005,454.0,60.0,463.20000000000005,10.75
796,166,2023-03-23 17:47:59,,7874.96,1.473,5.0,438648786.0,-53186943.0,1.473,14.0,463.4,454.0,60.0,463.4,10.74
796,166,2023-03-23 17:48:00,,7876.22,1.42,5.0,438648786.0,-53186776.0,1.42,14.0,463.6,454.0,60.0,463.6,10.6
797,166,2023-03-23 17:48:01,,7877.69,1.389,5.0,438648786.0,-53186581.0,1.389,14.0,463.79999999999995,454.0,60.0,463.79999999999995,10.46
797,166,2023-03-23 17:48:02,,7879.21,1.393,5.0,438648792.0,-53186384.0,1.393,14.0,464.0,454.0,60.0,464.0,10.43
