battery_soc,cadence,calories,heart_rate,power,timestamp,temperature,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade
,84,497,132,234,2024-03-05 16:16:49,18.0,181.0,18596.47,2.158,4.0,437902673.0,-54115990.0,2.158,33.39999999999998,57.0,48.0,33.39999999999998,5.03
,83,498,133,255,2024-03-05 16:16:50,18.0,174.0,18598.5,2.158,4.0,437902677.0,-54115717.0,2.158,33.60000000000002,57.0,48.0,33.60000000000002,4.98
,84,498,134,230,2024-03-05 16:16:51,18.0,178.0,18600.96,2.158,4.0,437902677.0,-54115390.0,2.158,33.60000000000002,57.0,48.0,33.60000000000002,4.97
,86,498,133,190,2024-03-05 16:16:52,18.0,174.0,18603.25,2.207,4.0,437902677.0,-54115083.0,2.207,33.799999999999955,57.0,48.0,33.799999999999955,5.03
,83,498,133,200,2024-03-05 16:16:53,18.0,173.0,18605.61,2.337,4.0,437902718.0,-54114768.0,2.337,33.799999999999955,57.0,48.0,33.799999999999955,5.07
,81,499,134,202,2024-03-05 16:16:54,18.0,171.0,18607.89,2.288,4.0,437902764.0,-54114469.0,2.288,34.0,58.0,48.0,34.0,5.07
,82,499,134,203,2024-03-05 16:16:55,18.0,169.0,18610.27,2.365,4.0,437902768.0,-54114152.0,2.365,34.200000000000045,58.0,48.0,34.200000000000045,5.15
,84,499,135,226,2024-03-05 16:16:56,18.0,172.0,18612.81,2.511,4.0,437902810.0,-54113817.0,2.511,34.39999999999998,58.0,48.0,34.39999999999998,5.21
,83,499,135,219,2024-03-05 16:16:57,18.0,177.0,18615.08,2.368,4.0,437902814.0,-54113512.0,2.368,34.60000000000002,58.0,48.0,34.60000000000002,5.28
,83,499,135,235,2024-03-05 16:16:58,18.0,176.0,18617.86,2.36,4.0,437902814.0,-54113143.0,2.36,34.60000000000002,58.0,48.0,34.60000000000002,5.33
,84,500,134,238,2024-03-05 16:16:59,18.0,175.0,18619.86,2.369,4.0,437902814.0,-54112874.0,2.369,34.799999999999955,58.0,48.0,34.799999999999955,5.43
,82,500,135,230,2024-03-05 16:17:00,18.0,169.0,18622.22,2.369,3.0,437902814.0,-54112557.0,2.369,35.0,58.0,48.0,35.0,5.55
,83,500,135,232,2024-03-05 16:17:01,18.0,166.0,18624.63,2.369,3.0,437902814.0,-54112244.0,2.369,35.200000000000045,59.0,48.0,35.200000000000045,5.73
,81,500,136,223,2024-03-05 16:17:02,18.0,177.0,18626.91,2.369,3.0,437902772.0,-54111941.0,2.369,35.39999999999998,59.0,48.0,35.39999999999998,5.94
,82,501,136,211,2024-03-05 16:17:03,18.0,170.0,18629.01,2.369,3.0,437902727.0,-54111662.0,2.369,35.60000000000002,59.0,48.0,35.60000000000002,6.12
,80,501,137,221,2024-03-05 16:17:04,18.0,180.0,18631.67,2.369,3.0,437902682.0,-54111313.0,2.369,35.799999999999955,59.0,48.0,35.799999999999955,6.29
,81,501,136,223,2024-03-05 16:17:05,18.0,173.0,18633.72,2.369,3.0,437902636.0,-54111046.0,2.369,36.0,59.0,48.0,36.0,6.45
,83,501,137,239,2024-03-05 16:17:06,18.0,176.0,18636.1,2.369,3.0,437902591.0,-54110737.0,2.369,36.200000000000045,60.0,48.0,36.200000000000045,6.62
63.0,85,502,136,246,2024-03-05 16:17:07,18.0,168.0,18638.62,2.49,3.0,437902504.0,-54110414.0,2.49,36.200000000000045,60.0,48.0,36.200000000000045,6.74
,82,502,135,241,2024-03-05 16:17:08,18.0,175.0,18641.55,2.382,4.0,437902371.0,-54110059.0,2.382,36.39999999999998,60.0,48.0,36.39999999999998,6.77
,84,502,135,237,2024-03-05 16:17:09,18.0,173.0,18643.52,2.379,4.0,437902277.0,-54109831.0,2.379,36.60000000000002,60.0,48.0,36.60000000000002,6.7
,86,502,136,265,2024-03-05 16:17:10,18.0,170.0,18645.94,2.396,4.0,437902144.0,-54109556.0,2.396,36.799999999999955,60.0,48.0,36.799999999999955,6.54
,86,502,137,248,2024-03-05 16:17:11,18.0,172.0,18648.7,2.397,4.0,437901924.0,-54109278.0,2.397,37.0,60.0,48.0,37.0,6.34
,85,503,136,213,2024-03-05 16:17:12,18.0,174.0,18650.65,2.397,4.0,437901779.0,-54109086.0,2.397,37.0,61.0,48.0,37.0,6.18
,87,503,137,215,2024-03-05 16:17:13,18.0,167.0,18653.17,2.407,4.0,437901561.0,-54108910.0,2.407,37.200000000000045,61.0,48.0,37.200000000000045,6.02
,87,503,137,184,2024-03-05 16:17:14,18.0,171.0,18655.93,2.423,4.0,437901292.0,-54108873.0,2.423,37.200000000000045,61.0,48.0,37.200000000000045,5.84
,87,503,138,140,2024-03-05 16:17:15,18.0,173.0,18658.74,2.46,4.0,437900977.0,-54108928.0,2.46,37.39999999999998,61.0,48.0,37.39999999999998,5.56
,95,503,138,108,2024-03-05 16:17:16,18.0,149.0,18661.89,3.064,4.0,437900657.0,-54108970.0,3.064,37.39999999999998,61.0,48.0,37.39999999999998,5.28
,88,503,139,98,2024-03-05 16:17:17,18.0,178.0,18665.07,3.168,4.0,437900298.0,-54109046.0,3.168,37.60000000000002,61.0,48.0,37.60000000000002,5.03
,90,504,139,120,2024-03-05 16:17:18,18.0,182.0,18668.5,3.484,4.0,437899947.0,-54109138.0,3.484,37.60000000000002,61.0,48.0,37.60000000000002,4.61
,80,504,140,139,2024-03-05 16:17:19,18.0,196.0,18672.6,3.825,4.0,437899530.0,-54109279.0,3.825,37.60000000000002,61.0,48.0,37.60000000000002,4.0
,87,504,140,160,2024-03-05 16:17:20,18.0,160.0,18676.93,4.104,4.0,437899080.0,-54109416.0,4.104,37.60000000000002,61.0,48.0,37.60000000000002,3.14
,87,504,139,166,2024-03-05 16:17:21,18.0,160.0,18681.68,4.675,4.0,437898582.0,-54109573.0,4.675,37.60000000000002,62.0,48.0,37.60000000000002,2.26
,0,504,139,0,2024-03-05 16:17:22,18.0,165.0,18687.56,4.993,4.0,437897957.0,-54109696.0,4.993,37.39999999999998,62.0,48.0,37.39999999999998,1.47
,0,504,140,0,2024-03-05 16:17:23,18.0,170.0,18692.82,5.045,4.0,437897362.0,-54109744.0,5.045,37.200000000000045,62.0,48.0,37.200000000000045,0.03
,0,504,139,0,2024-03-05 16:17:24,18.0,176.0,18697.36,5.39,4.0,437896894.0,-54109819.0,5.39,36.799999999999955,62.0,48.0,36.799999999999955,0.0
,0,504,138,0,2024-03-05 16:17:25,18.0,181.0,18704.6,5.864,4.0,437896108.0,-54109992.0,5.864,36.39999999999998,62.0,48.0,36.39999999999998,-1.12
,91,504,138,21,2024-03-05 16:17:26,18.0,187.0,18710.16,6.471,4.0,437895536.0,-54110169.0,6.471,36.0,62.0,48.0,36.0,-2.14
,0,504,138,0,2024-03-05 16:17:27,18.0,188.0,18717.11,6.662,4.0,437894825.0,-54110418.0,6.662,35.39999999999998,62.0,49.0,35.39999999999998,-3.16
,0,504,137,0,2024-03-05 16:17:28,18.0,187.0,18724.73,7.257,4.0,437894025.0,-54110655.0,7.257,34.799999999999955,62.0,49.0,34.799999999999955,-4.21
,0,504,136,0,2024-03-05 16:17:29,18.0,186.0,18733.0,7.858,4.0,437893160.0,-54110860.0,7.858,34.200000000000045,62.0,50.0,34.200000000000045,-5.17
,0,504,135,0,2024-03-05 16:17:30,18.0,185.0,18742.19,8.689,4.0,437892209.0,-54111096.0,8.689,33.60000000000002,62.0,50.0,33.60000000000002,-6.08
,0,504,134,0,2024-03-05 16:17:31,18.0,184.0,18753.29,9.23,4.0,437891005.0,-54111371.0,9.23,33.0,62.0,51.0,33.0,-6.74
,0,504,133,0,2024-03-05 16:17:32,18.0,183.0,18761.67,9.602,4.0,437890154.0,-54111612.0,9.602,32.39999999999998,62.0,51.0,32.39999999999998,-7.06
,0,504,131,0,2024-03-05 16:17:33,18.0,182.0,18771.75,9.798,4.0,437889080.0,-54111889.0,9.798,31.600000000000023,62.0,52.0,31.600000000000023,-7.05
,0,504,129,0,2024-03-05 16:17:34,18.0,181.0,18781.85,9.915,4.0,437887984.0,-54112044.0,9.915,31.0,62.0,53.0,31.0,-6.9
,0,504,127,0,2024-03-05 16:17:35,18.0,180.0,18792.15,10.018,4.0,437886895.0,-54112000.0,10.018,30.200000000000045,62.0,53.0,30.200000000000045,-6.7
,0,504,125,0,2024-03-05 16:17:36,18.0,179.0,18802.54,9.675,4.0,437885763.0,-54111871.0,9.675,29.600000000000023,62.0,54.0,29.600000000000023,-6.49
,0,504,124,0,2024-03-05 16:17:37,18.0,178.0,18813.24,10.369,4.0,437884666.0,-54111620.0,10.369,29.0,62.0,55.0,29.0,-6.25
,0,504,123,0,2024-03-05 16:17:38,18.0,177.0,18824.39,10.741,4.0,437883485.0,-54111233.0,10.741,28.600000000000023,62.0,55.0,28.600000000000023,-6.06
,0,504,123,0,2024-03-05 16:17:39,18.0,176.0,18835.27,10.769,4.0,437882385.0,-54110799.0,10.769,28.0,62.0,56.0,28.0,-5.83
,0,504,122,0,2024-03-05 16:17:40,18.0,175.0,18847.67,10.608,4.0,437881090.0,-54110310.0,10.608,27.799999999999955,62.0,57.0,27.799999999999955,-5.64
,0,504,122,0,2024-03-05 16:17:41,18.0,174.0,18856.06,9.971,4.0,437880225.0,-54110048.0,9.971,27.399999999999977,62.0,57.0,27.399999999999977,-5.31
,0,504,120,0,2024-03-05 16:17:42,18.0,173.0,18865.3,9.571,4.0,437879242.0,-54109830.0,9.571,27.200000000000045,62.0,58.0,27.200000000000045,-4.88
,0,504,119,0,2024-03-05 16:17:43,18.0,172.0,18875.07,8.626,5.0,437878195.0,-54109608.0,8.626,27.0,62.0,58.0,27.0,-4.35
,0,504,119,0,2024-03-05 16:17:44,18.0,171.0,18881.98,7.418,5.0,437877495.0,-54109340.0,7.418,26.799999999999955,62.0,58.0,26.799999999999955,-3.82
,76,504,118,21,2024-03-05 16:17:45,18.0,170.0,18888.4,6.471,5.0,437876893.0,-54108905.0,6.471,26.600000000000023,62.0,58.0,26.600000000000023,-3.29
,88,504,118,95,2024-03-05 16:17:46,18.0,166.0,18893.86,5.726,5.0,437876580.0,-54108314.0,5.726,26.600000000000023,62.0,59.0,26.600000000000023,-2.85
,88,504,119,156,2024-03-05 16:17:47,18.0,167.0,18900.13,5.658,5.0,437876394.0,-54107508.0,5.658,26.399999999999977,62.0,59.0,26.399999999999977,-2.47
,89,505,119,158,2024-03-05 16:17:48,18.0,161.0,18907.25,6.124,5.0,437876293.0,-54106566.0,6.124,26.399999999999977,62.0,59.0,26.399999999999977,-2.2
,88,505,120,140,2024-03-05 16:17:49,18.0,163.0,18914.47,6.656,5.0,437876203.0,-54105609.0,6.656,26.399999999999977,62.0,59.0,26.399999999999977,-1.97
,91,505,120,126,2024-03-05 16:17:50,18.0,161.0,18921.38,6.457,4.0,437876110.0,-54104691.0,6.457,26.200000000000045,62.0,59.0,26.200000000000045,-1.81
,90,505,120,131,2024-03-05 16:17:51,18.0,175.0,18927.81,6.376,4.0,437875942.0,-54103862.0,6.376,26.200000000000045,62.0,59.0,26.200000000000045,-1.65
,90,505,120,134,2024-03-05 16:17:52,18.0,170.0,18934.13,6.346,5.0,437875760.0,-54103061.0,6.346,26.0,62.0,59.0,26.0,-1.52
,87,505,121,137,2024-03-05 16:17:53,18.0,175.0,18940.42,6.238,5.0,437875497.0,-54102271.0,6.238,26.0,62.0,59.0,26.0,-1.42
,92,505,121,145,2024-03-05 16:17:54,18.0,172.0,18946.5,6.167,6.0,437875226.0,-54101535.0,6.167,26.0,62.0,59.0,26.0,-1.3
,88,506,121,153,2024-03-05 16:17:55,18.0,170.0,18951.76,5.931,6.0,437875030.0,-54100882.0,5.931,25.799999999999955,62.0,60.0,25.799999999999955,-1.21
,86,506,122,183,2024-03-05 16:17:56,18.0,175.0,18959.44,6.041,5.0,437874771.0,-54099904.0,6.041,25.799999999999955,62.0,60.0,25.799999999999955,-1.17
,88,506,122,228,2024-03-05 16:17:57,18.0,171.0,18965.56,6.064,5.0,437874615.0,-54099114.0,6.064,25.799999999999955,62.0,60.0,25.799999999999955,-1.1
,87,506,122,252,2024-03-05 16:17:58,18.0,174.0,18972.13,5.984,5.0,437874439.0,-54098267.0,5.984,25.799999999999955,62.0,60.0,25.799999999999955,-0.17
,88,506,122,236,2024-03-05 16:17:59,18.0,170.0,18979.13,5.972,5.0,437874219.0,-54097368.0,5.972,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,85,507,122,212,2024-03-05 16:18:00,18.0,168.0,18986.3,5.972,5.0,437874033.0,-54096445.0,5.972,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,86,507,123,204,2024-03-05 16:18:01,18.0,178.0,18993.42,5.972,5.0,437873847.0,-54095526.0,5.972,26.0,62.0,60.0,26.0,0.0
,86,507,122,242,2024-03-05 16:18:02,18.0,171.0,19000.71,6.337,5.0,437873545.0,-54094610.0,6.337,26.0,62.0,60.0,26.0,0.0
,80,507,122,317,2024-03-05 16:18:03,18.0,164.0,19007.55,6.103,5.0,437873144.0,-54093864.0,6.103,26.0,62.0,60.0,26.0,0.0
,92,508,122,241,2024-03-05 16:18:04,18.0,175.0,19013.65,6.105,5.0,437872617.0,-54093380.0,6.105,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,90,508,122,183,2024-03-05 16:18:05,18.0,169.0,19019.72,6.111,5.0,437872031.0,-54092995.0,6.111,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,90,508,122,174,2024-03-05 16:18:06,18.0,173.0,19025.93,6.118,5.0,437871445.0,-54092603.0,6.118,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,91,508,122,153,2024-03-05 16:18:07,18.0,172.0,19033.19,6.119,6.0,437870767.0,-54092111.0,6.119,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,90,508,122,167,2024-03-05 16:18:08,18.0,162.0,19039.37,6.119,5.0,437870205.0,-54091686.0,6.119,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,88,509,123,188,2024-03-05 16:18:09,18.0,178.0,19045.32,6.119,5.0,437869656.0,-54091268.0,6.119,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,91,509,123,201,2024-03-05 16:18:10,18.0,175.0,19050.31,6.112,5.0,437869191.0,-54090938.0,6.112,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,509,124,228,2024-03-05 16:18:11,18.0,171.0,19057.37,6.08,5.0,437868539.0,-54090482.0,6.08,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,509,124,230,2024-03-05 16:18:12,18.0,177.0,19063.64,6.058,5.0,437867932.0,-54090086.0,6.058,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,88,509,125,167,2024-03-05 16:18:13,18.0,176.0,19069.67,6.039,5.0,437867383.0,-54089712.0,6.039,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,88,509,125,165,2024-03-05 16:18:14,18.0,179.0,19075.57,6.012,5.0,437866799.0,-54089333.0,6.012,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,510,126,178,2024-03-05 16:18:15,18.0,178.0,19080.61,6.001,5.0,437866323.0,-54089009.0,6.001,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,92,510,126,192,2024-03-05 16:18:16,18.0,175.0,19086.48,6.007,5.0,437865792.0,-54088604.0,6.007,26.600000000000023,62.0,60.0,26.600000000000023,0.0
,88,510,127,197,2024-03-05 16:18:17,18.0,173.0,19093.64,5.977,5.0,437865165.0,-54088083.0,5.977,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,510,128,188,2024-03-05 16:18:18,18.0,173.0,19098.65,6.004,5.0,437864684.0,-54087750.0,6.004,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,510,127,183,2024-03-05 16:18:19,18.0,164.0,19104.46,6.008,5.0,437864151.0,-54087400.0,6.008,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,88,511,127,171,2024-03-05 16:18:20,18.0,169.0,19110.62,6.018,5.0,437863561.0,-54087009.0,6.018,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,511,127,164,2024-03-05 16:18:21,18.0,183.0,19116.71,6.019,5.0,437862974.0,-54086614.0,6.019,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,88,511,126,245,2024-03-05 16:18:22,18.0,164.0,19123.91,6.019,5.0,437862287.0,-54086151.0,6.019,26.600000000000023,62.0,60.0,26.600000000000023,0.0
,91,511,126,255,2024-03-05 16:18:23,18.0,166.0,19128.74,6.019,4.0,437861855.0,-54085806.0,6.019,26.600000000000023,62.0,60.0,26.600000000000023,0.0
,91,511,127,166,2024-03-05 16:18:24,18.0,175.0,19134.48,6.019,4.0,437861325.0,-54085396.0,6.019,26.600000000000023,62.0,60.0,26.600000000000023,0.0
,91,512,126,133,2024-03-05 16:18:25,18.0,171.0,19140.7,6.019,4.0,437860768.0,-54084956.0,6.019,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,91,512,127,143,2024-03-05 16:18:26,18.0,170.0,19147.54,6.019,4.0,437860146.0,-54084467.0,6.019,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,94,512,126,176,2024-03-05 16:18:27,18.0,165.0,19152.53,6.019,4.0,437859710.0,-54084128.0,6.019,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,86,512,127,177,2024-03-05 16:18:28,18.0,172.0,19158.53,6.019,4.0,437859135.0,-54083700.0,6.019,26.399999999999977,62.0,60.0,26.399999999999977,0.0
,90,512,126,165,2024-03-05 16:18:29,18.0,176.0,19165.69,6.019,5.0,437858500.0,-54083152.0,6.019,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,91,512,127,180,2024-03-05 16:18:30,18.0,173.0,19171.38,6.034,5.0,437858017.0,-54082682.0,6.034,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,86,513,127,171,2024-03-05 16:18:31,18.0,170.0,19176.61,6.004,6.0,437857573.0,-54082269.0,6.004,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,90,513,127,178,2024-03-05 16:18:32,18.0,163.0,19182.52,5.982,6.0,437857078.0,-54081798.0,5.982,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,91,513,128,181,2024-03-05 16:18:33,18.0,164.0,19189.57,5.973,6.0,437856455.0,-54081229.0,5.973,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,88,513,127,125,2024-03-05 16:18:34,18.0,178.0,19194.53,5.955,6.0,437856023.0,-54080854.0,5.955,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,91,513,127,109,2024-03-05 16:18:35,18.0,174.0,19201.04,5.953,6.0,437855478.0,-54080344.0,5.953,26.0,62.0,60.0,26.0,0.0
,92,513,128,144,2024-03-05 16:18:36,18.0,169.0,19207.56,5.97,6.0,437854899.0,-54079811.0,5.97,26.0,62.0,60.0,26.0,0.0
,88,514,128,196,2024-03-05 16:18:37,18.0,181.0,19213.64,5.972,5.0,437854391.0,-54079291.0,5.972,26.0,62.0,60.0,26.0,0.0
,90,514,129,213,2024-03-05 16:18:38,18.0,168.0,19218.42,5.972,5.0,437854016.0,-54078848.0,5.972,26.0,62.0,60.0,26.0,0.0
,91,514,130,240,2024-03-05 16:18:39,18.0,171.0,19224.14,5.955,6.0,437853610.0,-54078306.0,5.955,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,92,514,130,185,2024-03-05 16:18:40,18.0,180.0,19229.42,5.92,6.0,437853241.0,-54077764.0,5.92,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,86,514,129,145,2024-03-05 16:18:41,18.0,166.0,19234.96,5.834,6.0,437852877.0,-54077192.0,5.834,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,90,514,130,169,2024-03-05 16:18:42,18.0,167.0,19240.83,5.825,6.0,437852472.0,-54076583.0,5.825,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,87,515,129,200,2024-03-05 16:18:43,18.0,184.0,19248.08,5.732,5.0,437851982.0,-54075822.0,5.732,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,87,515,130,218,2024-03-05 16:18:44,18.0,178.0,19252.69,5.699,5.0,437851700.0,-54075323.0,5.699,25.799999999999955,62.0,60.0,25.799999999999955,0.0
,88,515,131,269,2024-03-05 16:18:45,18.0,142.0,19258.01,5.595,5.0,437851415.0,-54074695.0,5.595,26.0,62.0,60.0,26.0,0.0
,71,515,130,290,2024-03-05 16:18:46,18.0,162.0,19263.14,5.551,5.0,437851185.0,-54074072.0,5.551,26.0,62.0,60.0,26.0,0.0
,83,516,130,151,2024-03-05 16:18:47,18.0,190.0,19268.3,5.438,5.0,437850996.0,-54073430.0,5.438,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,88,516,131,95,2024-03-05 16:18:48,18.0,182.0,19274.0,5.311,5.0,437850814.0,-54072700.0,5.311,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,79,516,130,181,2024-03-05 16:18:49,18.0,156.0,19278.95,5.248,5.0,437850713.0,-54072058.0,5.248,26.200000000000045,62.0,60.0,26.200000000000045,0.0
,81,516,130,216,2024-03-05 16:18:50,18.0,177.0,19282.76,5.106,5.0,437850622.0,-54071559.0,5.106,26.399999999999977,62.0,60.0,26.399999999999977,0.92
,90,516,130,159,2024-03-05 16:18:51,18.0,167.0,19287.87,5.007,5.0,437850536.0,-54070887.0,5.007,26.600000000000023,62.0,60.0,26.600000000000023,1.33
,90,516,129,138,2024-03-05 16:18:52,18.0,175.0,19292.85,4.917,5.0,437850400.0,-54070244.0,4.917,26.600000000000023,62.0,60.0,26.600000000000023,1.5
,88,517,129,142,2024-03-05 16:18:53,18.0,179.0,19296.61,4.698,5.0,437850344.0,-54069750.0,4.698,26.799999999999955,62.0,60.0,26.799999999999955,1.61
,85,517,128,157,2024-03-05 16:18:54,18.0,171.0,19301.05,4.61,5.0,437850257.0,-54069164.0,4.61,27.0,62.0,60.0,27.0,1.78
,90,517,128,172,2024-03-05 16:18:55,18.0,182.0,19305.27,4.56,5.0,437850207.0,-54068603.0,4.56,27.200000000000045,62.0,60.0,27.200000000000045,1.99
,85,517,128,170,2024-03-05 16:18:56,18.0,176.0,19308.89,3.915,5.0,437850203.0,-54068119.0,3.915,27.399999999999977,62.0,60.0,27.399999999999977,2.24
,87,517,127,233,2024-03-05 16:18:57,18.0,178.0,19312.77,3.154,5.0,437850162.0,-54067601.0,3.154,27.399999999999977,62.0,60.0,27.399999999999977,2.53
,85,518,127,243,2024-03-05 16:18:58,18.0,175.0,19315.42,3.033,4.0,437850158.0,-54067250.0,3.033,27.600000000000023,63.0,60.0,27.600000000000023,2.83
,84,518,127,270,2024-03-05 16:18:59,18.0,171.0,19318.53,2.995,4.0,437850116.0,-54066835.0,2.995,27.799999999999955,63.0,60.0,27.799999999999955,3.11
,85,518,127,283,2024-03-05 16:19:00,18.0,172.0,19321.39,2.932,4.0,437850071.0,-54066457.0,2.932,28.0,63.0,60.0,28.0,3.39
,86,518,128,314,2024-03-05 16:19:01,18.0,169.0,19324.25,3.069,4.0,437850066.0,-54066079.0,3.069,28.0,63.0,60.0,28.0,3.77
,88,519,128,313,2024-03-05 16:19:02,18.0,169.0,19327.19,3.033,4.0,437850066.0,-54065686.0,3.033,28.399999999999977,63.0,60.0,28.399999999999977,4.22
,87,519,127,250,2024-03-05 16:19:03,18.0,170.0,19330.31,3.028,4.0,437850066.0,-54065266.0,3.028,28.600000000000023,63.0,60.0,28.600000000000023,4.57
,87,519,128,177,2024-03-05 16:19:04,18.0,176.0,19333.58,3.028,4.0,437850108.0,-54064830.0,3.028,28.600000000000023,64.0,60.0,28.600000000000023,4.89
,90,519,127,150,2024-03-05 16:19:05,18.0,171.0,19337.14,3.028,4.0,437850153.0,-54064356.0,3.028,28.799999999999955,64.0,60.0,28.799999999999955,5.04
,90,519,129,166,2024-03-05 16:19:06,18.0,178.0,19341.12,3.028,4.0,437850158.0,-54063827.0,3.028,28.799999999999955,64.0,60.0,28.799999999999955,4.95
,87,520,130,168,2024-03-05 16:19:07,18.0,160.0,19343.68,2.995,4.0,437850158.0,-54063486.0,2.995,29.0,64.0,60.0,29.0,4.67
,91,520,130,147,2024-03-05 16:19:08,18.0,178.0,19346.57,3.187,5.0,437850158.0,-54063099.0,3.187,29.0,64.0,60.0,29.0,4.23
,82,520,131,140,2024-03-05 16:19:09,18.0,188.0,19350.5,3.044,5.0,437850158.0,-54062576.0,3.044,29.0,64.0,60.0,29.0,3.61
,90,520,132,164,2024-03-05 16:19:10,18.0,163.0,19354.38,3.635,5.0,437850158.0,-54062057.0,3.635,29.0,64.0,60.0,29.0,2.89
,84,520,132,185,2024-03-05 16:19:11,18.0,179.0,19357.61,3.832,5.0,437850158.0,-54061629.0,3.832,29.0,64.0,60.0,29.0,2.04
,83,520,133,169,2024-03-05 16:19:12,18.0,182.0,19361.83,4.219,5.0,437850199.0,-54061063.0,4.219,28.799999999999955,64.0,60.0,28.799999999999955,1.23
,79,521,133,166,2024-03-05 16:19:13,18.0,186.0,19366.54,4.643,5.0,437850203.0,-54060433.0,4.643,28.799999999999955,64.0,60.0,28.799999999999955,0.22
,0,521,133,0,2024-03-05 16:19:14,18.0,,19371.03,4.631,5.0,437850163.0,-54059837.0,4.631,28.799999999999955,64.0,60.0,28.799999999999955,0.0
,0,521,132,0,2024-03-05 16:19:15,18.0,,19376.73,4.63,5.0,437850199.0,-54059075.0,4.63,28.600000000000023,64.0,60.0,28.600000000000023,0.0
,0,521,132,0,2024-03-05 16:19:16,18.0,,19380.86,4.631,4.0,437850286.0,-54058532.0,4.631,28.600000000000023,64.0,60.0,28.600000000000023,-0.81
,0,521,131,0,2024-03-05 16:19:17,18.0,,19385.98,4.822,5.0,437850335.0,-54057854.0,4.822,28.399999999999977,64.0,60.0,28.399999999999977,-1.39
,0,521,130,0,2024-03-05 16:19:18,18.0,,19391.58,5.617,5.0,437850381.0,-54057110.0,5.617,28.0,64.0,60.0,28.0,-1.92
,0,521,129,0,2024-03-05 16:19:19,18.0,,19398.73,5.913,5.0,437850426.0,-54056159.0,5.913,27.799999999999955,64.0,60.0,27.799999999999955,-2.51
,0,521,128,0,2024-03-05 16:19:20,18.0,,19404.46,6.52,5.0,437850513.0,-54055399.0,6.52,27.399999999999977,64.0,61.0,27.399999999999977,-3.1
,0,521,128,0,2024-03-05 16:19:21,18.0,,19411.19,6.701,5.0,437850522.0,-54054500.0,6.701,27.0,64.0,61.0,27.0,-3.67
,0,521,128,0,2024-03-05 16:19:22,18.0,,19418.21,6.822,5.0,437850604.0,-54053568.0,6.822,26.600000000000023,64.0,61.0,26.600000000000023,-4.19
,0,521,127,0,2024-03-05 16:19:23,18.0,,19425.08,6.833,5.0,437850654.0,-54052654.0,6.833,26.399999999999977,64.0,61.0,26.399999999999977,-4.52
,0,521,127,0,2024-03-05 16:19:24,18.0,,19432.01,6.607,5.0,437850741.0,-54051732.0,6.607,26.0,64.0,62.0,26.0,-4.62
,0,521,127,0,2024-03-05 16:19:25,18.0,,19439.41,6.659,5.0,437850790.0,-54050744.0,6.659,25.799999999999955,64.0,62.0,25.799999999999955,-4.56
,0,521,127,0,2024-03-05 16:19:26,18.0,,19446.94,6.709,5.0,437850836.0,-54049741.0,6.709,25.600000000000023,64.0,63.0,25.600000000000023,-4.36
,0,521,124,0,2024-03-05 16:19:27,18.0,,19454.29,6.796,5.0,437850758.0,-54048763.0,6.796,25.399999999999977,64.0,63.0,25.399999999999977,-4.11
,0,521,124,0,2024-03-05 16:19:28,18.0,,19461.3,6.831,5.0,437850667.0,-54047837.0,6.831,25.200000000000045,64.0,63.0,25.200000000000045,-3.84
,0,521,123,0,2024-03-05 16:19:29,18.0,,19468.44,6.833,5.0,437850576.0,-54046888.0,6.833,25.0,64.0,63.0,25.0,-3.5
