battery_soc,calories,distance,timestamp,enhanced_speed,position_lat,position_long,speed,temperature,cadence,heart_rate,power,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,328,11760.11,2024-01-20 08:00:02,4.278,437785850.0,-53735953.0,4.278,6.0,85.0,134.0,143.0,173.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,328,11764.22,2024-01-20 08:00:03,4.278,437786078.0,-53736425.0,4.278,6.0,85.0,133.0,152.0,173.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,328,11768.45,2024-01-20 08:00:04,4.278,437786305.0,-53736920.0,4.278,6.0,84.0,133.0,155.0,173.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,328,11772.58,2024-01-20 08:00:05,4.278,437786533.0,-53737404.0,4.278,6.0,84.0,132.0,159.0,175.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,328,11776.8,2024-01-20 08:00:06,4.274,437786715.0,-53737899.0,4.274,6.0,83.0,132.0,147.0,177.0,13.399999999999977,16.0,14.0,13.399999999999977,0.0,0.0
,328,11780.9,2024-01-20 08:00:07,4.231,437786897.0,-53738399.0,4.231,6.0,86.0,132.0,150.0,173.0,13.399999999999977,16.0,14.0,13.399999999999977,0.0,0.0
,329,11785.04,2024-01-20 08:00:08,4.23,437787079.0,-53738917.0,4.23,6.0,84.0,132.0,156.0,176.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,329,11789.43,2024-01-20 08:00:09,4.222,437787215.0,-53739474.0,4.222,6.0,84.0,133.0,192.0,185.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,329,11793.57,2024-01-20 08:00:10,4.222,437787352.0,-53739986.0,4.222,6.0,87.0,133.0,198.0,178.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,329,11797.74,2024-01-20 08:00:11,4.222,437787580.0,-53740487.0,4.222,6.0,87.0,133.0,178.0,170.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,329,11802.34,2024-01-20 08:00:12,4.222,437787807.0,-53741028.0,4.222,6.0,86.0,134.0,125.0,177.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,329,11806.6,2024-01-20 08:00:13,4.222,437787989.0,-53741540.0,4.222,6.0,83.0,134.0,119.0,181.0,13.399999999999977,16.0,14.0,13.399999999999977,0.0,0.0
,330,11810.9,2024-01-20 08:00:14,4.222,437788217.0,-53742057.0,4.222,6.0,90.0,134.0,155.0,164.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,330,11815.24,2024-01-20 08:00:15,4.222,437788399.0,-53742592.0,4.222,6.0,85.0,135.0,184.0,176.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,330,11819.65,2024-01-20 08:00:16,4.224,437788581.0,-53743138.0,4.224,6.0,85.0,135.0,190.0,172.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,330,11824.11,2024-01-20 08:00:17,4.244,437788763.0,-53743696.0,4.244,6.0,86.0,135.0,172.0,178.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,330,11828.35,2024-01-20 08:00:18,4.273,437788899.0,-53744230.0,4.273,6.0,85.0,135.0,171.0,175.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,330,11832.77,2024-01-20 08:00:19,4.306,437789036.0,-53744788.0,4.306,6.0,85.0,136.0,156.0,179.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11837.05,2024-01-20 08:00:20,4.306,437789218.0,-53745323.0,4.306,6.0,85.0,136.0,164.0,182.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11841.4,2024-01-20 08:00:21,4.306,437789354.0,-53745857.0,4.306,6.0,86.0,137.0,180.0,171.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11845.62,2024-01-20 08:00:22,4.306,437789537.0,-53746375.0,4.306,6.0,87.0,137.0,180.0,171.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11849.99,2024-01-20 08:00:23,4.306,437789764.0,-53746904.0,4.306,6.0,85.0,137.0,166.0,174.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11854.19,2024-01-20 08:00:24,4.306,437789946.0,-53747405.0,4.306,6.0,85.0,138.0,156.0,174.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,331,11858.38,2024-01-20 08:00:25,4.306,437790174.0,-53747883.0,4.306,6.0,87.0,138.0,164.0,171.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11862.58,2024-01-20 08:00:26,4.314,437790401.0,-53748383.0,4.314,6.0,85.0,138.0,158.0,181.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11866.91,2024-01-20 08:00:27,4.314,437790629.0,-53748895.0,4.314,6.0,87.0,138.0,154.0,171.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11871.07,2024-01-20 08:00:28,4.314,437790765.0,-53749413.0,4.314,6.0,89.0,138.0,167.0,171.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11875.58,2024-01-20 08:00:29,4.316,437790947.0,-53749976.0,4.316,6.0,89.0,138.0,150.0,170.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11879.92,2024-01-20 08:00:30,4.342,437791129.0,-53750505.0,4.342,6.0,89.0,138.0,133.0,168.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11884.59,2024-01-20 08:00:31,4.343,437791357.0,-53751068.0,4.343,6.0,93.0,138.0,126.0,164.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,332,11889.11,2024-01-20 08:00:32,4.353,437791585.0,-53751609.0,4.353,6.0,86.0,138.0,126.0,169.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11893.6,2024-01-20 08:00:33,4.354,437791767.0,-53752144.0,4.354,6.0,86.0,138.0,117.0,173.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11898.11,2024-01-20 08:00:34,4.361,437791994.0,-53752678.0,4.361,6.0,87.0,138.0,118.0,176.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11902.49,2024-01-20 08:00:35,4.361,437792222.0,-53753213.0,4.361,6.0,85.0,138.0,133.0,176.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11906.79,2024-01-20 08:00:36,4.361,437792404.0,-53753731.0,4.361,6.0,85.0,138.0,125.0,174.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11911.08,2024-01-20 08:00:37,4.361,437792586.0,-53754243.0,4.361,6.0,84.0,138.0,125.0,169.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11915.22,2024-01-20 08:00:38,4.361,437792813.0,-53754721.0,4.361,6.0,84.0,137.0,143.0,180.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,333,11919.56,2024-01-20 08:00:39,4.354,437793041.0,-53755227.0,4.354,6.0,85.0,137.0,151.0,165.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11923.91,2024-01-20 08:00:40,4.286,437793268.0,-53755745.0,4.286,6.0,81.0,136.0,178.0,166.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11928.11,2024-01-20 08:00:41,4.286,437793450.0,-53756257.0,4.286,6.0,85.0,136.0,157.0,179.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11932.22,2024-01-20 08:00:42,4.286,437793633.0,-53756757.0,4.286,6.0,86.0,136.0,149.0,167.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11936.57,2024-01-20 08:00:43,4.286,437793815.0,-53757292.0,4.286,6.0,87.0,135.0,158.0,166.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11941.0,2024-01-20 08:00:44,4.286,437793997.0,-53757833.0,4.286,6.0,86.0,135.0,170.0,176.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,334,11945.3,2024-01-20 08:00:45,4.286,437794224.0,-53758345.0,4.286,6.0,86.0,135.0,173.0,173.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,335,11949.62,2024-01-20 08:00:46,4.286,437794452.0,-53758839.0,4.286,6.0,87.0,135.0,159.0,172.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,335,11953.84,2024-01-20 08:00:47,4.286,437794679.0,-53759317.0,4.286,6.0,89.0,135.0,132.0,175.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,335,11958.3,2024-01-20 08:00:48,4.291,437794907.0,-53759841.0,4.291,6.0,86.0,135.0,106.0,170.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,335,11962.64,2024-01-20 08:00:49,4.342,437795089.0,-53760375.0,4.342,6.0,86.0,135.0,113.0,174.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,335,11966.96,2024-01-20 08:00:50,4.342,437795225.0,-53760933.0,4.342,6.0,86.0,136.0,146.0,174.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,335,11971.15,2024-01-20 08:00:51,4.342,437795316.0,-53761485.0,4.342,6.0,84.0,136.0,180.0,166.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,335,11975.19,2024-01-20 08:00:52,4.336,437795407.0,-53762008.0,4.336,6.0,85.0,136.0,155.0,168.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,336,11979.33,2024-01-20 08:00:53,4.291,437795498.0,-53762543.0,4.291,6.0,83.0,136.0,167.0,181.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,336,11983.46,2024-01-20 08:00:54,4.333,437795635.0,-53763078.0,4.333,6.0,83.0,136.0,214.0,173.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,336,11987.87,2024-01-20 08:00:55,4.335,437795772.0,-53763641.0,4.335,6.0,87.0,136.0,247.0,175.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,336,11992.37,2024-01-20 08:00:56,4.352,437795908.0,-53764221.0,4.352,6.0,86.0,136.0,206.0,172.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,336,11996.74,2024-01-20 08:00:57,4.341,437795999.0,-53764790.0,4.341,6.0,86.0,136.0,165.0,168.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,337,12000.78,2024-01-20 08:00:58,4.333,437796045.0,-53765325.0,4.333,6.0,89.0,136.0,180.0,171.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,337,12004.95,2024-01-20 08:00:59,4.333,437796136.0,-53765865.0,4.333,6.0,90.0,136.0,149.0,172.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12009.42,2024-01-20 08:01:00,4.334,437796272.0,-53766434.0,4.334,6.0,88.0,137.0,123.0,177.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12013.81,2024-01-20 08:01:01,4.343,437796409.0,-53766997.0,4.343,6.0,87.0,137.0,131.0,175.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12018.27,2024-01-20 08:01:02,4.362,437796545.0,-53767572.0,4.362,6.0,89.0,138.0,121.0,172.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12022.78,2024-01-20 08:01:03,4.371,437796682.0,-53768152.0,4.371,6.0,87.0,138.0,124.0,166.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12027.16,2024-01-20 08:01:04,4.389,437796818.0,-53768710.0,4.389,6.0,87.0,139.0,126.0,174.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,337,12031.64,2024-01-20 08:01:05,4.389,437796955.0,-53769290.0,4.389,6.0,86.0,139.0,136.0,199.0,13.600000000000023,16.0,14.0,13.600000000000023,0.0,0.0
,338,12036.39,2024-01-20 08:01:06,4.39,437797046.0,-53769904.0,4.39,6.0,81.0,139.0,200.0,190.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,338,12041.2,2024-01-20 08:01:07,4.401,437797182.0,-53770524.0,4.401,6.0,85.0,139.0,269.0,170.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,338,12046.15,2024-01-20 08:01:08,4.439,437797410.0,-53771133.0,4.439,6.0,86.0,140.0,269.0,175.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,338,12051.05,2024-01-20 08:01:09,4.471,437797592.0,-53771730.0,4.471,6.0,84.0,140.0,204.0,180.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,339,12055.82,2024-01-20 08:01:10,4.556,437797820.0,-53772305.0,4.556,6.0,84.0,140.0,204.0,172.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,339,12060.38,2024-01-20 08:01:11,4.639,437798002.0,-53772885.0,4.639,6.0,84.0,140.0,226.0,176.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,339,12065.03,2024-01-20 08:01:12,4.639,437798138.0,-53773477.0,4.639,6.0,79.0,140.0,217.0,173.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,339,12069.65,2024-01-20 08:01:13,4.646,437798229.0,-53774080.0,4.646,6.0,81.0,140.0,212.0,176.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,339,12074.36,2024-01-20 08:01:14,4.714,437798366.0,-53774694.0,4.714,6.0,83.0,140.0,207.0,173.0,14.0,16.0,14.0,14.0,0.0,0.0
,340,12079.0,2024-01-20 08:01:15,4.714,437798502.0,-53775292.0,4.714,6.0,79.0,140.0,213.0,173.0,14.0,16.0,14.0,14.0,0.0,0.0
,340,12083.59,2024-01-20 08:01:16,4.716,437798593.0,-53775883.0,4.716,6.0,84.0,141.0,205.0,169.0,14.0,16.0,14.0,14.0,0.0,0.0
,340,12088.27,2024-01-20 08:01:17,4.742,437798730.0,-53776486.0,4.742,6.0,84.0,141.0,203.0,180.0,14.0,16.0,14.0,14.0,0.0,0.0
,340,12093.05,2024-01-20 08:01:18,4.742,437798866.0,-53777106.0,4.742,6.0,81.0,141.0,196.0,172.0,14.0,16.0,14.0,14.0,0.0,0.0
,340,12097.89,2024-01-20 08:01:19,4.742,437799003.0,-53777732.0,4.742,6.0,85.0,142.0,203.0,165.0,14.0,16.0,14.0,14.0,0.0,0.0
,341,12102.6,2024-01-20 08:01:20,4.742,437799048.0,-53778358.0,4.742,6.0,83.0,142.0,207.0,168.0,14.0,16.0,14.0,14.0,0.0,0.0
,341,12107.52,2024-01-20 08:01:21,4.742,437799185.0,-53778989.0,4.742,6.0,84.0,142.0,180.0,175.0,14.0,16.0,14.0,14.0,0.0,0.0
,341,12112.38,2024-01-20 08:01:22,4.742,437799367.0,-53779610.0,4.742,6.0,81.0,143.0,183.0,172.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,341,12117.12,2024-01-20 08:01:23,4.742,437799458.0,-53780224.0,4.742,6.0,79.0,143.0,177.0,178.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,341,12121.66,2024-01-20 08:01:24,4.738,437799594.0,-53780816.0,4.738,6.0,87.0,143.0,181.0,167.0,13.799999999999955,16.0,14.0,13.799999999999955,0.0,0.0
,342,12126.21,2024-01-20 08:01:25,4.703,437799731.0,-53781396.0,4.703,6.0,89.0,144.0,207.0,181.0,14.0,16.0,14.0,14.0,0.0,0.0
,342,12130.72,2024-01-20 08:01:26,4.703,437799868.0,-53781965.0,4.703,6.0,91.0,144.0,184.0,173.0,14.0,16.0,14.0,14.0,0.0,0.0
,342,12135.22,2024-01-20 08:01:27,4.696,437800050.0,-53782522.0,4.696,6.0,89.0,144.0,175.0,177.0,14.0,16.0,14.0,14.0,0.0,0.0
,342,12139.79,2024-01-20 08:01:28,4.624,437800232.0,-53783080.0,4.624,6.0,86.0,144.0,162.0,176.0,14.0,16.0,14.0,14.0,0.0,0.0
,342,12144.22,2024-01-20 08:01:29,4.554,437800459.0,-53783609.0,4.554,6.0,86.0,144.0,165.0,167.0,14.0,16.0,14.0,14.0,0.0,0.0
,342,12148.52,2024-01-20 08:01:30,4.535,437800687.0,-53784115.0,4.535,6.0,87.0,144.0,164.0,171.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,343,12152.99,2024-01-20 08:01:31,4.505,437800869.0,-53784673.0,4.505,6.0,86.0,144.0,145.0,175.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,343,12157.37,2024-01-20 08:01:32,4.444,437801005.0,-53785230.0,4.444,6.0,86.0,144.0,151.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,343,12161.62,2024-01-20 08:01:33,4.443,437801096.0,-53785782.0,4.443,6.0,83.0,144.0,162.0,173.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,343,12165.49,2024-01-20 08:01:34,4.425,437801142.0,-53786300.0,4.425,6.0,84.0,143.0,172.0,183.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,343,12169.65,2024-01-20 08:01:35,4.421,437801233.0,-53786846.0,4.421,6.0,85.0,143.0,220.0,175.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,344,12174.12,2024-01-20 08:01:36,4.352,437801369.0,-53787415.0,4.352,6.0,83.0,142.0,215.0,172.0,14.0,16.0,14.0,14.0,0.0,0.0
,344,12178.08,2024-01-20 08:01:37,4.338,437801506.0,-53787910.0,4.338,6.0,84.0,142.0,204.0,171.0,14.0,16.0,14.0,14.0,0.0,0.0
,344,12182.33,2024-01-20 08:01:38,4.278,437801642.0,-53788444.0,4.278,6.0,87.0,142.0,183.0,170.0,14.0,16.0,14.0,14.0,0.0,0.0
,344,12186.66,2024-01-20 08:01:39,4.278,437801825.0,-53788979.0,4.278,6.0,87.0,141.0,181.0,170.0,14.0,16.0,14.0,14.0,0.0,0.0
,344,12191.15,2024-01-20 08:01:40,4.278,437802052.0,-53789525.0,4.278,6.0,85.0,141.0,172.0,174.0,14.0,16.0,14.0,14.0,0.0,0.0
,344,12195.66,2024-01-20 08:01:41,4.278,437802234.0,-53790083.0,4.278,6.0,87.0,141.0,162.0,172.0,14.0,16.0,14.0,14.0,0.0,0.0
,345,12200.1,2024-01-20 08:01:42,4.273,437802416.0,-53790635.0,4.273,6.0,86.0,141.0,165.0,170.0,14.0,16.0,14.0,14.0,0.0,0.0
,345,12204.08,2024-01-20 08:01:43,4.222,437802553.0,-53791135.0,4.222,6.0,85.0,141.0,141.0,175.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,345,12208.46,2024-01-20 08:01:44,4.222,437802689.0,-53791681.0,4.222,6.0,83.0,141.0,156.0,173.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,345,12212.66,2024-01-20 08:01:45,4.222,437802871.0,-53792210.0,4.222,6.0,83.0,142.0,182.0,176.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,345,12216.87,2024-01-20 08:01:46,4.224,437803008.0,-53792740.0,4.224,6.0,84.0,142.0,178.0,172.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,345,12221.12,2024-01-20 08:01:47,4.248,437803144.0,-53793280.0,4.248,6.0,84.0,142.0,166.0,178.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12225.37,2024-01-20 08:01:48,4.271,437803281.0,-53793815.0,4.271,6.0,85.0,142.0,159.0,175.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12229.63,2024-01-20 08:01:49,4.286,437803417.0,-53794355.0,4.286,6.0,86.0,142.0,156.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12234.01,2024-01-20 08:01:50,4.285,437803599.0,-53794907.0,4.285,6.0,85.0,141.0,144.0,172.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12238.26,2024-01-20 08:01:51,4.268,437803736.0,-53795453.0,4.268,6.0,86.0,141.0,139.0,166.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12242.53,2024-01-20 08:01:52,4.258,437803873.0,-53796005.0,4.258,6.0,84.0,141.0,135.0,180.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12246.53,2024-01-20 08:01:53,4.258,437803918.0,-53796523.0,4.258,6.0,83.0,142.0,139.0,176.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,346,12250.81,2024-01-20 08:01:54,4.258,437804055.0,-53797074.0,4.258,6.0,83.0,142.0,150.0,170.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,347,12254.91,2024-01-20 08:01:55,4.258,437804191.0,-53797592.0,4.258,6.0,85.0,142.0,165.0,170.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,347,12259.17,2024-01-20 08:01:56,4.255,437804328.0,-53798133.0,4.255,6.0,82.0,143.0,170.0,175.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,347,12263.14,2024-01-20 08:01:57,4.222,437804419.0,-53798645.0,4.222,6.0,81.0,143.0,176.0,172.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,347,12267.35,2024-01-20 08:01:58,4.219,437804555.0,-53799185.0,4.219,6.0,82.0,143.0,184.0,172.0,14.600000000000023,16.0,14.0,14.600000000000023,0.0,0.0
,347,12271.48,2024-01-20 08:01:59,4.186,437804646.0,-53799720.0,4.186,6.0,81.0,143.0,176.0,177.0,14.600000000000023,16.0,14.0,14.600000000000023,0.08,0.0
,347,12275.67,2024-01-20 08:02:00,4.186,437804783.0,-53800260.0,4.186,6.0,83.0,143.0,162.0,171.0,14.600000000000023,16.0,14.0,14.600000000000023,1.05,0.0
,348,12279.91,2024-01-20 08:02:01,4.186,437804919.0,-53800801.0,4.186,6.0,86.0,143.0,163.0,172.0,14.399999999999977,16.0,14.0,14.399999999999977,1.1,0.0
,348,12284.33,2024-01-20 08:02:02,4.186,437805101.0,-53801358.0,4.186,6.0,83.0,143.0,150.0,174.0,14.399999999999977,16.0,14.0,14.399999999999977,0.98,0.0
,348,12288.56,2024-01-20 08:02:03,4.186,437805238.0,-53801899.0,4.186,6.0,86.0,143.0,135.0,177.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,348,12292.65,2024-01-20 08:02:04,4.187,437805283.0,-53802433.0,4.187,6.0,85.0,143.0,132.0,174.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,348,12296.99,2024-01-20 08:02:05,4.202,437805420.0,-53802991.0,4.202,6.0,85.0,143.0,146.0,174.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,348,12301.18,2024-01-20 08:02:06,4.186,437805556.0,-53803526.0,4.186,6.0,84.0,143.0,154.0,177.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,349,12305.38,2024-01-20 08:02:07,4.187,437805693.0,-53804066.0,4.187,6.0,83.0,143.0,157.0,189.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,349,12309.75,2024-01-20 08:02:08,4.204,437805784.0,-53804629.0,4.204,6.0,86.0,142.0,147.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,349,12313.85,2024-01-20 08:02:09,4.223,437805921.0,-53805158.0,4.223,6.0,84.0,142.0,139.0,175.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,349,12318.11,2024-01-20 08:02:10,4.232,437806012.0,-53805716.0,4.232,6.0,85.0,140.0,133.0,170.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,349,12322.43,2024-01-20 08:02:11,4.251,437806103.0,-53806279.0,4.251,6.0,86.0,139.0,128.0,178.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,349,12326.71,2024-01-20 08:02:12,4.258,437806239.0,-53806825.0,4.258,6.0,86.0,138.0,137.0,181.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,349,12330.97,2024-01-20 08:02:13,4.26,437806330.0,-53807388.0,4.26,6.0,87.0,138.0,142.0,173.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,349,12335.08,2024-01-20 08:02:14,4.286,437806421.0,-53807923.0,4.286,6.0,85.0,137.0,158.0,166.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,350,12339.42,2024-01-20 08:02:15,4.286,437806512.0,-53808492.0,4.286,6.0,86.0,137.0,161.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,350,12343.73,2024-01-20 08:02:16,4.287,437806649.0,-53809038.0,4.287,6.0,86.0,137.0,181.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,350,12348.05,2024-01-20 08:02:17,4.297,437806740.0,-53809601.0,4.297,6.0,86.0,138.0,179.0,179.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,350,12352.32,2024-01-20 08:02:18,4.297,437806876.0,-53810159.0,4.297,6.0,85.0,138.0,174.0,175.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,350,12356.68,2024-01-20 08:02:19,4.297,437807013.0,-53810711.0,4.297,6.0,86.0,139.0,168.0,170.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,351,12360.83,2024-01-20 08:02:20,4.297,437807104.0,-53811245.0,4.297,6.0,85.0,140.0,158.0,171.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,351,12365.14,2024-01-20 08:02:21,4.296,437807240.0,-53811803.0,4.296,6.0,86.0,141.0,136.0,175.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,351,12369.49,2024-01-20 08:02:22,4.286,437807331.0,-53812366.0,4.286,6.0,85.0,142.0,135.0,174.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,351,12373.69,2024-01-20 08:02:23,4.286,437807513.0,-53812895.0,4.286,6.0,84.0,143.0,159.0,176.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,351,12377.63,2024-01-20 08:02:24,4.285,437807559.0,-53813413.0,4.285,6.0,84.0,143.0,187.0,174.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,351,12381.68,2024-01-20 08:02:25,4.276,437807650.0,-53813942.0,4.276,6.0,87.0,144.0,193.0,175.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,352,12385.96,2024-01-20 08:02:26,4.242,437807786.0,-53814494.0,4.242,6.0,86.0,144.0,188.0,177.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,352,12390.13,2024-01-20 08:02:27,4.241,437807923.0,-53815029.0,4.241,6.0,83.0,145.0,174.0,173.0,14.200000000000045,16.0,14.0,14.200000000000045,0.0,0.0
,352,12394.38,2024-01-20 08:02:28,4.23,437808014.0,-53815580.0,4.23,6.0,84.0,145.0,179.0,173.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,352,12398.43,2024-01-20 08:02:29,4.222,437808105.0,-53816104.0,4.222,6.0,82.0,145.0,196.0,171.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
,352,12402.66,2024-01-20 08:02:30,4.222,437808242.0,-53816650.0,4.222,6.0,84.0,145.0,198.0,175.0,14.399999999999977,16.0,14.0,14.399999999999977,0.0,0.0
