distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,heart_rate,calories,temperature,altitude,enhanced_altitude,ascent,descent,grade
13101.0,2.388,7,438292115,-52847006,2.388,2023-10-21 17:47:19,,101.0,1015.0,16.0,45.799999999999955,45.799999999999955,432.0,420.0,0.0
13103.21,2.203,7,438291983,-52846753,2.203,2023-10-21 17:47:20,,100.0,1015.0,16.0,45.799999999999955,45.799999999999955,432.0,420.0,0.0
13106.37,2.226,8,438292074,-52846346,2.226,2023-10-21 17:47:21,,101.0,1015.0,16.0,45.60000000000002,45.60000000000002,432.0,420.0,-1.12
13110.02,3.576,8,438292257,-52845922,3.576,2023-10-21 17:47:22,,103.0,1015.0,16.0,45.60000000000002,45.60000000000002,432.0,420.0,-3.69
13113.38,3.639,8,438292434,-52845519,3.639,2023-10-21 17:47:23,,104.0,1015.0,16.0,45.39999999999998,45.39999999999998,432.0,420.0,-3.82
13117.5,3.657,8,438292529,-52844983,3.657,2023-10-21 17:47:24,,104.0,1015.0,16.0,45.39999999999998,45.39999999999998,432.0,421.0,-3.88
13121.85,4.276,9,438292665,-52844420,4.276,2023-10-21 17:47:25,,103.0,1016.0,16.0,45.200000000000045,45.200000000000045,432.0,421.0,-3.84
13126.44,4.465,9,438292756,-52843825,4.465,2023-10-21 17:47:26,,103.0,1016.0,16.0,45.0,45.0,432.0,421.0,-3.67
13131.26,4.859,9,438292844,-52843193,4.859,2023-10-21 17:47:27,,103.0,1016.0,16.0,44.799999999999955,44.799999999999955,432.0,421.0,-3.42
13136.85,4.951,9,438292935,-52842450,4.951,2023-10-21 17:47:28,,103.0,1016.0,16.0,44.799999999999955,44.799999999999955,432.0,421.0,-3.2
13142.08,5.399,9,438292935,-52841754,5.399,2023-10-21 17:47:29,,103.0,1016.0,16.0,44.60000000000002,44.60000000000002,432.0,421.0,-3.01
13147.68,5.436,9,438293025,-52841009,5.436,2023-10-21 17:47:30,,102.0,1016.0,16.0,44.39999999999998,44.39999999999998,432.0,421.0,-2.89
13153.52,5.645,9,438293120,-52840241,5.645,2023-10-21 17:47:31,,101.0,1016.0,16.0,44.200000000000045,44.200000000000045,432.0,421.0,-2.84
13159.56,5.842,9,438293212,-52839439,5.842,2023-10-21 17:47:32,,101.0,1017.0,16.0,44.0,44.0,432.0,422.0,-2.83
13165.49,6.064,9,438293301,-52838660,6.064,2023-10-21 17:47:33,,100.0,1017.0,16.0,43.799999999999955,43.799999999999955,432.0,422.0,-2.83
13171.54,6.077,9,438293391,-52837855,6.077,2023-10-21 17:47:34,,98.0,1017.0,16.0,43.60000000000002,43.60000000000002,432.0,422.0,-2.86
13178.21,6.371,9,438293485,-52836975,6.371,2023-10-21 17:47:35,,97.0,1017.0,16.0,43.39999999999998,43.39999999999998,432.0,422.0,-2.91
13184.49,6.398,10,438293575,-52836144,6.398,2023-10-21 17:47:36,,96.0,1017.0,16.0,43.200000000000045,43.200000000000045,432.0,422.0,-2.96
13190.7,6.067,10,438293663,-52835324,6.067,2023-10-21 17:47:37,,96.0,1017.0,16.0,43.0,43.0,432.0,423.0,-3.01
13197.43,6.084,9,438293757,-52834436,6.084,2023-10-21 17:47:38,,96.0,1017.0,16.0,42.60000000000002,42.60000000000002,432.0,423.0,-3.05
13204.19,6.371,9,438293848,-52833535,6.371,2023-10-21 17:47:39,,96.0,1017.0,16.0,42.39999999999998,42.39999999999998,432.0,423.0,-3.09
13210.93,6.408,9,438293938,-52832639,6.408,2023-10-21 17:47:40,,96.0,1017.0,16.0,42.200000000000045,42.200000000000045,432.0,423.0,-3.1
13217.6,6.408,9,438293984,-52831755,6.408,2023-10-21 17:47:41,,97.0,1018.0,16.0,42.200000000000045,42.200000000000045,432.0,424.0,-3.09
13224.0,6.408,9,438294072,-52830908,6.408,2023-10-21 17:47:42,,97.0,1018.0,16.0,42.0,42.0,432.0,424.0,-3.07
13230.32,6.408,9,438294119,-52830063,6.408,2023-10-21 17:47:43,,97.0,1018.0,16.0,41.799999999999955,41.799999999999955,432.0,424.0,-3.0
13236.62,6.408,9,438294164,-52829225,6.408,2023-10-21 17:47:44,,96.0,1018.0,16.0,41.60000000000002,41.60000000000002,432.0,424.0,-2.91
13242.6,6.408,9,438294164,-52828426,6.408,2023-10-21 17:47:45,,96.0,1018.0,16.0,41.39999999999998,41.39999999999998,432.0,424.0,-2.78
13248.47,6.408,9,438294164,-52827640,6.408,2023-10-21 17:47:46,,95.0,1018.0,16.0,41.39999999999998,41.39999999999998,432.0,424.0,-2.62
13254.13,6.377,10,438294165,-52826884,6.377,2023-10-21 17:47:47,,95.0,1018.0,16.0,41.200000000000045,41.200000000000045,432.0,425.0,-2.45
13259.65,5.604,10,438294209,-52826151,5.604,2023-10-21 17:47:48,,95.0,1018.0,16.0,41.200000000000045,41.200000000000045,432.0,425.0,-2.26
13264.69,5.044,10,438294211,-52825477,5.044,2023-10-21 17:47:49,,96.0,1018.0,16.0,41.0,41.0,432.0,425.0,-2.08
13268.73,4.623,11,438294256,-52824941,4.623,2023-10-21 17:47:50,,96.0,1019.0,16.0,41.0,41.0,432.0,425.0,-1.89
13272.42,3.564,11,438294300,-52824450,3.564,2023-10-21 17:47:51,,98.0,1019.0,16.0,41.0,41.0,432.0,425.0,-1.68
13276.19,3.564,11,438294299,-52823949,3.564,2023-10-21 17:47:52,,100.0,1019.0,16.0,41.0,41.0,432.0,425.0,-1.46
13279.73,3.564,11,438294256,-52823479,3.564,2023-10-21 17:47:53,,102.0,1019.0,16.0,41.0,41.0,432.0,425.0,-1.24
13280.8,2.649,11,438294299,-52823348,2.649,2023-10-21 17:47:54,,103.0,1019.0,16.0,41.0,41.0,432.0,425.0,-0.8
13281.19,0.778,11,438294255,-52823364,0.778,2023-10-21 17:47:55,,104.0,1019.0,16.0,41.0,41.0,432.0,425.0,0.0
13281.42,0.778,11,438294255,-52823348,0.778,2023-10-21 17:47:56,,105.0,1019.0,16.0,41.0,41.0,432.0,425.0,0.0
13282.04,1.007,11,438293934,-52823107,1.007,2023-10-21 17:47:59,,110.0,1020.0,16.0,40.799999999999955,40.799999999999955,432.0,425.0,0.0
13284.25,1.508,13,438293752,-52822988,1.508,2023-10-21 17:48:00,,110.0,1020.0,16.0,40.60000000000002,40.60000000000002,432.0,425.0,-0.4
13285.04,1.494,13,438293662,-52822948,1.494,2023-10-21 17:48:01,,110.0,1020.0,16.0,40.60000000000002,40.60000000000002,432.0,425.0,-2.08
13285.45,0.869,14,438293616,-52822924,0.869,2023-10-21 17:48:02,,109.0,1020.0,16.0,40.39999999999998,40.39999999999998,432.0,425.0,-4.25
13286.75,0.882,15,438293522,-52822804,0.882,2023-10-21 17:48:03,,108.0,1020.0,16.0,40.200000000000045,40.200000000000045,432.0,426.0,-6.84
13288.5,1.384,15,438293340,-52822683,1.384,2023-10-21 17:48:04,,107.0,1020.0,16.0,40.200000000000045,40.200000000000045,432.0,426.0,-8.43
13290.3,1.48,16,438293204,-52822546,1.48,2023-10-21 17:48:05,,107.0,1020.0,16.0,40.200000000000045,40.200000000000045,432.0,426.0,-8.84
13292.38,1.676,15,438293025,-52822348,1.676,2023-10-21 17:48:06,,106.0,1021.0,16.0,40.0,40.0,432.0,426.0,-8.59
13294.67,1.794,15,438292936,-52822067,1.794,2023-10-21 17:48:07,,107.0,1021.0,16.0,40.0,40.0,432.0,426.0,-7.99
13296.79,1.875,15,438292979,-52821785,1.875,2023-10-21 17:48:08,,108.0,1021.0,16.0,40.0,40.0,432.0,426.0,-7.06
13299.68,2.104,14,438292934,-52821402,2.104,2023-10-21 17:48:09,,109.0,1021.0,16.0,40.0,40.0,432.0,426.0,-6.03
13303.19,2.686,14,438292889,-52820934,2.686,2023-10-21 17:48:10,,110.0,1021.0,16.0,40.0,40.0,432.0,426.0,-4.89
13306.63,2.686,13,438292843,-52820475,2.686,2023-10-21 17:48:11,,111.0,1021.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,-3.74
13309.64,2.706,13,438292799,-52820085,2.706,2023-10-21 17:48:12,,112.0,1021.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,-2.8
13312.48,2.744,12,438292706,-52819718,2.744,2023-10-21 17:48:13,,111.0,1022.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,-2.14
13314.73,2.766,12,438292659,-52819424,2.766,2023-10-21 17:48:14,,110.0,1022.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,-1.72
13316.43,2.461,12,438292526,-52819251,2.461,2023-10-21 17:48:15,,108.0,1022.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,-1.51
13316.43,0.0,12,438292526,-52819228,0.0,2023-10-21 17:48:16,,107.0,1022.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,-1.39
13316.43,0.0,12,438292526,-52819228,0.0,2023-10-21 17:48:17,,108.0,1022.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,-1.06
13316.43,0.0,14,438292523,-52819228,0.0,2023-10-21 17:48:18,,108.0,1022.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,0.0
13316.43,0.0,15,438292435,-52819189,0.0,2023-10-21 17:48:19,,109.0,1022.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,0.0
13316.43,0.0,14,438292388,-52819188,0.0,2023-10-21 17:48:20,,110.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13316.48,1.646,11,438292343,-52818585,1.646,2023-10-21 17:48:51,,112.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13319.08,2.507,10,438292299,-52818238,2.507,2023-10-21 17:48:52,,113.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13321.89,2.547,10,438292253,-52817866,2.547,2023-10-21 17:48:53,,115.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13324.87,2.547,10,438292299,-52817474,2.547,2023-10-21 17:48:54,,117.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13327.31,2.547,11,438292344,-52817163,2.547,2023-10-21 17:48:55,,118.0,1023.0,16.0,39.39999999999998,39.39999999999998,432.0,426.0,0.0
13329.81,2.242,10,438292481,-52816850,2.242,2023-10-21 17:48:56,,118.0,1024.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,0.0
13332.7,2.246,10,438292529,-52816479,2.246,2023-10-21 17:48:57,,118.0,1024.0,16.0,39.60000000000002,39.60000000000002,432.0,426.0,0.0
13335.49,2.42,10,438292666,-52816135,2.42,2023-10-21 17:48:58,,119.0,1024.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,0.24
13338.09,2.52,12,438292800,-52815820,2.52,2023-10-21 17:48:59,,119.0,1024.0,16.0,39.799999999999955,39.799999999999955,432.0,426.0,1.4
13340.96,2.548,14,438292892,-52815462,2.548,2023-10-21 17:49:00,,120.0,1024.0,16.0,40.0,40.0,432.0,426.0,1.89
13344.12,2.575,14,438292984,-52815067,2.575,2023-10-21 17:49:01,,121.0,1024.0,16.0,40.0,40.0,432.0,426.0,2.45
13347.67,2.59,13,438293169,-52814627,2.59,2023-10-21 17:49:02,,122.0,1025.0,16.0,40.200000000000045,40.200000000000045,432.0,426.0,2.95
13351.27,3.125,12,438293397,-52814246,3.125,2023-10-21 17:49:03,,123.0,1025.0,16.0,40.200000000000045,40.200000000000045,432.0,426.0,3.32
13355.28,3.324,12,438293659,-52813847,3.324,2023-10-21 17:49:04,,124.0,1025.0,16.0,40.39999999999998,40.39999999999998,432.0,426.0,3.54
13359.69,3.612,11,438293949,-52813386,3.612,2023-10-21 17:49:05,,124.0,1025.0,16.0,40.39999999999998,40.39999999999998,432.0,426.0,3.58
13363.9,3.935,11,438294253,-52812950,3.935,2023-10-21 17:49:06,,124.0,1025.0,16.0,40.60000000000002,40.60000000000002,432.0,426.0,3.55
13367.84,3.936,11,438294526,-52812553,3.936,2023-10-21 17:49:07,,125.0,1026.0,16.0,40.799999999999955,40.799999999999955,433.0,426.0,3.48
13371.35,3.721,10,438294761,-52812177,3.721,2023-10-21 17:49:08,,125.0,1026.0,16.0,41.0,41.0,433.0,426.0,3.42
13374.44,3.567,10,438294895,-52811798,3.567,2023-10-21 17:49:09,,126.0,1026.0,16.0,41.0,41.0,433.0,426.0,3.33
13377.18,3.363,10,438294984,-52811449,3.363,2023-10-21 17:49:10,,125.0,1026.0,16.0,41.200000000000045,41.200000000000045,433.0,426.0,3.22
13379.83,3.205,10,438295028,-52811104,3.205,2023-10-21 17:49:11,,125.0,1026.0,16.0,41.200000000000045,41.200000000000045,433.0,426.0,3.08
13382.5,3.178,10,438295073,-52810747,3.178,2023-10-21 17:49:12,,125.0,1027.0,16.0,41.200000000000045,41.200000000000045,433.0,426.0,2.92
13384.83,2.463,9,438295029,-52810435,2.463,2023-10-21 17:49:13,,124.0,1027.0,16.0,41.200000000000045,41.200000000000045,433.0,426.0,2.75
13386.95,2.242,10,438295073,-52810153,2.242,2023-10-21 17:49:14,,124.0,1027.0,16.0,41.39999999999998,41.39999999999998,433.0,426.0,2.54
13388.99,2.15,9,438295029,-52809882,2.15,2023-10-21 17:49:15,,123.0,1027.0,16.0,41.39999999999998,41.39999999999998,433.0,426.0,2.31
13391.15,2.156,9,438295028,-52809595,2.156,2023-10-21 17:49:16,,123.0,1027.0,16.0,41.39999999999998,41.39999999999998,433.0,426.0,2.11
13393.61,2.258,9,438294984,-52809271,2.258,2023-10-21 17:49:17,,124.0,1027.0,16.0,41.39999999999998,41.39999999999998,434.0,426.0,1.96
13396.16,2.38,9,438294983,-52808934,2.38,2023-10-21 17:49:18,,124.0,1028.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,1.87
13398.71,2.415,9,438294938,-52808593,2.415,2023-10-21 17:49:19,,125.0,1028.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,1.81
13401.38,2.494,9,438294938,-52808237,2.494,2023-10-21 17:49:20,,124.0,1028.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,1.77
13403.88,2.493,9,438294891,-52807903,2.493,2023-10-21 17:49:21,,125.0,1028.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,1.74
13406.38,2.496,9,438294847,-52807579,2.496,2023-10-21 17:49:22,,125.0,1028.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,1.67
13408.46,2.394,8,438294847,-52807302,2.394,2023-10-21 17:49:23,,126.0,1029.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.55
13410.75,2.366,9,438294801,-52807000,2.366,2023-10-21 17:49:24,,127.0,1029.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.43
13412.98,2.278,8,438294801,-52806700,2.278,2023-10-21 17:49:25,,126.0,1029.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.31
13415.53,2.305,8,438294711,-52806370,2.305,2023-10-21 17:49:26,,126.0,1029.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.25
13417.91,2.306,9,438294710,-52806052,2.306,2023-10-21 17:49:27,,126.0,1029.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.22
13420.11,2.278,9,438294710,-52805759,2.278,2023-10-21 17:49:28,,126.0,1030.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.18
13422.04,2.278,9,438294710,-52805499,2.278,2023-10-21 17:49:29,,127.0,1030.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.14
13424.29,2.274,8,438294710,-52805202,2.274,2023-10-21 17:49:30,,127.0,1030.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,1.06
13426.82,2.154,8,438294709,-52804866,2.154,2023-10-21 17:49:31,,127.0,1030.0,16.0,42.0,42.0,434.0,426.0,0.88
13429.18,2.379,8,438294665,-52804559,2.379,2023-10-21 17:49:32,,128.0,1030.0,16.0,42.0,42.0,434.0,426.0,0.0
13431.6,2.409,8,438294619,-52804239,2.409,2023-10-21 17:49:33,,128.0,1031.0,16.0,42.0,42.0,434.0,426.0,0.0
13434.38,2.73,8,438294619,-52803867,2.73,2023-10-21 17:49:34,,129.0,1031.0,16.0,42.0,42.0,434.0,426.0,0.0
13437.35,2.933,8,438294620,-52803471,2.933,2023-10-21 17:49:35,,129.0,1031.0,16.0,42.0,42.0,434.0,426.0,0.0
13440.04,2.735,8,438294666,-52803114,2.735,2023-10-21 17:49:36,,129.0,1031.0,16.0,42.0,42.0,434.0,426.0,0.0
13442.61,2.588,8,438294712,-52802777,2.588,2023-10-21 17:49:37,,130.0,1031.0,16.0,42.0,42.0,434.0,426.0,0.0
13445.01,2.435,8,438294756,-52802459,2.435,2023-10-21 17:49:38,,130.0,1032.0,16.0,42.0,42.0,434.0,426.0,0.0
13447.31,2.436,8,438294756,-52802153,2.436,2023-10-21 17:49:39,,130.0,1032.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13449.75,2.436,8,438294801,-52801830,2.436,2023-10-21 17:49:40,,129.0,1032.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13452.04,2.408,8,438294845,-52801521,2.408,2023-10-21 17:49:41,,129.0,1032.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13454.14,2.409,8,438294799,-52801243,2.409,2023-10-21 17:49:42,,128.0,1032.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13456.65,2.439,8,438294709,-52800927,2.439,2023-10-21 17:49:43,,127.0,1032.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13459.4,2.53,8,438294665,-52800567,2.53,2023-10-21 17:49:44,,126.0,1033.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13462.23,2.827,8,438294665,-52800189,2.827,2023-10-21 17:49:45,,125.0,1033.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13465.35,3.056,8,438294665,-52799771,3.056,2023-10-21 17:49:46,,125.0,1033.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13468.36,3.019,8,438294665,-52799366,3.019,2023-10-21 17:49:47,,124.0,1033.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13471.6,3.216,7,438294620,-52798937,3.216,2023-10-21 17:49:48,,123.0,1033.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13474.31,3.226,7,438294666,-52798578,3.226,2023-10-21 17:49:49,,123.0,1034.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13476.9,2.689,7,438294712,-52798241,2.689,2023-10-21 17:49:50,,122.0,1034.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13479.42,2.575,7,438294757,-52797903,2.575,2023-10-21 17:49:51,,122.0,1034.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13481.91,2.575,7,438294801,-52797577,2.575,2023-10-21 17:49:52,,122.0,1034.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13485.18,2.648,7,438294710,-52797143,2.648,2023-10-21 17:49:53,,120.0,1034.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13488.59,3.267,7,438294709,-52796693,3.267,2023-10-21 17:49:54,,119.0,1035.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13492.22,3.571,7,438294665,-52796208,3.571,2023-10-21 17:49:55,,118.0,1035.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13495.53,3.355,7,438294665,-52795767,3.355,2023-10-21 17:49:56,,117.0,1035.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13499.08,3.524,6,438294619,-52795294,3.524,2023-10-21 17:49:57,,115.0,1035.0,16.0,42.200000000000045,42.200000000000045,434.0,426.0,0.0
13502.34,3.291,6,438294618,-52794856,3.291,2023-10-21 17:49:58,,114.0,1035.0,16.0,42.0,42.0,434.0,426.0,0.0
13505.52,3.209,6,438294574,-52794438,3.209,2023-10-21 17:49:59,,113.0,1035.0,16.0,42.0,42.0,434.0,426.0,0.0
13508.98,3.417,6,438294528,-52793975,3.417,2023-10-21 17:50:00,,112.0,1036.0,16.0,42.0,42.0,434.0,426.0,0.0
13512.83,3.784,6,438294481,-52793466,3.784,2023-10-21 17:50:01,,111.0,1036.0,16.0,42.0,42.0,434.0,426.0,0.0
13516.31,3.658,6,438294437,-52793006,3.658,2023-10-21 17:50:02,,111.0,1036.0,16.0,42.0,42.0,434.0,426.0,0.0
13519.9,3.476,6,438294392,-52792526,3.476,2023-10-21 17:50:03,,112.0,1036.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,0.0
13523.35,3.448,6,438294391,-52792071,3.448,2023-10-21 17:50:04,,111.0,1036.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,-0.05
13526.43,3.389,6,438294300,-52791671,3.389,2023-10-21 17:50:05,,112.0,1036.0,16.0,41.799999999999955,41.799999999999955,434.0,426.0,-1.01
13528.95,3.202,5,438294162,-52791366,3.202,2023-10-21 17:50:06,,112.0,1036.0,16.0,41.60000000000002,41.60000000000002,434.0,426.0,-1.07
13531.83,2.933,5,438294028,-52791036,2.933,2023-10-21 17:50:07,,111.0,1037.0,16.0,41.39999999999998,41.39999999999998,434.0,427.0,-1.22
13534.37,2.605,5,438293796,-52790810,2.605,2023-10-21 17:50:08,,110.0,1037.0,16.0,41.39999999999998,41.39999999999998,434.0,427.0,-1.45
13536.37,2.557,6,438293618,-52790693,2.557,2023-10-21 17:50:09,,110.0,1037.0,16.0,41.39999999999998,41.39999999999998,434.0,427.0,-1.74
13537.79,1.744,7,438293482,-52790620,1.744,2023-10-21 17:50:10,,108.0,1037.0,16.0,41.200000000000045,41.200000000000045,434.0,427.0,-2.08
13539.04,1.556,7,438293346,-52790540,1.556,2023-10-21 17:50:11,,107.0,1037.0,16.0,41.200000000000045,41.200000000000045,434.0,427.0,-2.43
13540.23,1.461,7,438293251,-52790499,1.461,2023-10-21 17:50:12,,106.0,1037.0,16.0,41.0,41.0,434.0,427.0,-2.76
13541.32,1.369,7,438293118,-52790477,1.369,2023-10-21 17:50:13,,105.0,1037.0,16.0,41.0,41.0,434.0,427.0,-3.06
13542.53,1.307,7,438292980,-52790420,1.307,2023-10-21 17:50:14,,105.0,1038.0,16.0,41.0,41.0,434.0,427.0,-3.34
13542.53,0.982,7,438292616,-52790300,0.982,2023-10-21 17:50:20,,114.0,1038.0,16.0,40.799999999999955,40.799999999999955,434.0,427.0,0.0
13545.25,2.526,7,438292323,-52790279,2.526,2023-10-21 17:50:21,,115.0,1038.0,16.0,40.799999999999955,40.799999999999955,434.0,427.0,0.0
13548.65,2.751,7,438291978,-52790260,2.751,2023-10-21 17:50:22,,117.0,1038.0,16.0,40.60000000000002,40.60000000000002,434.0,427.0,0.0
13552.32,3.084,7,438291586,-52790209,3.084,2023-10-21 17:50:23,,118.0,1038.0,17.0,40.60000000000002,40.60000000000002,434.0,427.0,0.0
13556.04,3.434,7,438291190,-52790156,3.434,2023-10-21 17:50:24,,120.0,1038.0,17.0,40.60000000000002,40.60000000000002,434.0,427.0,0.0
13561.28,4.367,7,438290616,-52790079,4.367,2023-10-21 17:50:25,,121.0,1039.0,17.0,40.39999999999998,40.39999999999998,434.0,427.0,0.0
13567.22,6.051,6,438289979,-52789999,6.051,2023-10-21 17:50:26,,122.0,1039.0,17.0,40.200000000000045,40.200000000000045,434.0,427.0,0.0
13573.5,6.13,7,438289298,-52790039,6.13,2023-10-21 17:50:27,,123.0,1039.0,17.0,40.200000000000045,40.200000000000045,434.0,427.0,-0.07
13580.48,6.139,7,438288576,-52790100,6.139,2023-10-21 17:50:28,,122.0,1039.0,17.0,40.0,40.0,434.0,428.0,-3.09
13588.16,7.108,7,438287749,-52790181,7.108,2023-10-21 17:50:29,,123.0,1039.0,17.0,39.799999999999955,39.799999999999955,434.0,428.0,-3.06
13595.99,7.278,7,438286880,-52790261,7.278,2023-10-21 17:50:30,,124.0,1039.0,17.0,39.60000000000002,39.60000000000002,434.0,429.0,-2.96
13603.79,7.425,7,438286062,-52790357,7.425,2023-10-21 17:50:31,,123.0,1040.0,17.0,39.39999999999998,39.39999999999998,434.0,429.0,-2.81
13611.62,7.263,7,438285215,-52790437,7.263,2023-10-21 17:50:32,,123.0,1040.0,17.0,39.200000000000045,39.200000000000045,434.0,429.0,-2.61
13619.43,7.097,6,438284371,-52790518,7.097,2023-10-21 17:50:33,,124.0,1040.0,17.0,39.200000000000045,39.200000000000045,434.0,429.0,-2.33
13625.5,6.61,6,438283723,-52790624,6.61,2023-10-21 17:50:34,,124.0,1040.0,17.0,39.200000000000045,39.200000000000045,434.0,429.0,-2.06
13631.57,6.122,6,438283074,-52790730,6.122,2023-10-21 17:50:35,,123.0,1040.0,17.0,39.0,39.0,434.0,429.0,-1.83
13636.35,6.589,6,438282614,-52791006,6.589,2023-10-21 17:50:36,,122.0,1041.0,17.0,39.0,39.0,434.0,429.0,-1.59
13641.4,6.208,6,438282137,-52791322,6.208,2023-10-21 17:50:37,,121.0,1041.0,17.0,39.0,39.0,434.0,429.0,-1.35
13645.79,5.935,6,438281748,-52791602,5.935,2023-10-21 17:50:38,,120.0,1041.0,17.0,39.0,39.0,434.0,429.0,-1.14
13650.07,5.521,6,438281324,-52791851,5.521,2023-10-21 17:50:39,,120.0,1041.0,17.0,39.0,39.0,434.0,429.0,-0.05
13654.41,5.22,6,438280879,-52792085,5.22,2023-10-21 17:50:40,,119.0,1041.0,17.0,39.0,39.0,434.0,429.0,0.0
13659.02,5.068,6,438280426,-52792266,5.068,2023-10-21 17:50:41,,119.0,1041.0,17.0,38.799999999999955,38.799999999999955,434.0,429.0,0.0
13663.42,4.911,6,438279958,-52792326,4.911,2023-10-21 17:50:42,,120.0,1042.0,17.0,38.799999999999955,38.799999999999955,434.0,429.0,0.0
13667.91,4.796,6,438279473,-52792348,4.796,2023-10-21 17:50:43,,120.0,1042.0,17.0,38.799999999999955,38.799999999999955,434.0,429.0,0.0
13672.82,4.675,6,438278962,-52792389,4.675,2023-10-21 17:50:44,,119.0,1042.0,17.0,38.60000000000002,38.60000000000002,434.0,429.0,0.0
13677.8,4.756,6,438278421,-52792467,4.756,2023-10-21 17:50:45,,119.0,1042.0,17.0,38.60000000000002,38.60000000000002,434.0,429.0,0.0
13682.92,4.885,6,438277865,-52792548,4.885,2023-10-21 17:50:46,,118.0,1042.0,17.0,38.60000000000002,38.60000000000002,434.0,429.0,0.0
13687.77,4.87,5,438277335,-52792548,4.87,2023-10-21 17:50:47,,117.0,1043.0,17.0,38.39999999999998,38.39999999999998,434.0,429.0,0.0
13692.97,4.971,5,438276786,-52792564,4.971,2023-10-21 17:50:48,,117.0,1043.0,17.0,38.39999999999998,38.39999999999998,434.0,429.0,-1.04
13697.96,4.993,5,438276240,-52792565,4.993,2023-10-21 17:50:49,,117.0,1043.0,17.0,38.39999999999998,38.39999999999998,434.0,430.0,-1.13
13702.95,4.969,5,438275695,-52792587,4.969,2023-10-21 17:50:50,,117.0,1043.0,17.0,38.39999999999998,38.39999999999998,434.0,430.0,-1.13
13708.26,5.164,5,438275137,-52792645,5.164,2023-10-21 17:50:51,,118.0,1043.0,17.0,38.200000000000045,38.200000000000045,434.0,430.0,-1.06
13713.83,5.447,5,438274544,-52792684,5.447,2023-10-21 17:50:52,,119.0,1043.0,17.0,38.200000000000045,38.200000000000045,434.0,430.0,-1.02
13719.11,5.275,5,438273962,-52792724,5.275,2023-10-21 17:50:53,,120.0,1044.0,17.0,38.200000000000045,38.200000000000045,434.0,430.0,-1.01
13724.88,5.248,5,438273367,-52792741,5.248,2023-10-21 17:50:54,,121.0,1044.0,17.0,38.0,38.0,434.0,430.0,-1.03
