cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,power,temperature,left_right_balance
89,150,6298.5,5.799,5,140,437587450,-53107907,5.799,2024-01-24 15:45:59,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,116.0,15.0,174.0
85,150,6304.46,5.804,5,140,437587758,-53108607,5.804,2024-01-24 15:46:00,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,105.0,15.0,170.0
88,150,6310.28,5.797,5,140,437588011,-53109308,5.797,2024-01-24 15:46:01,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,133.0,15.0,173.0
86,150,6316.11,5.799,4,140,437588215,-53110036,5.799,2024-01-24 15:46:02,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,156.0,15.0,180.0
88,150,6322.16,5.806,4,141,437588476,-53110785,5.806,2024-01-24 15:46:03,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,156.0,15.0,176.0
87,150,6328.14,5.806,4,141,437588704,-53111520,5.806,2024-01-24 15:46:04,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,143.0,15.0,175.0
89,151,6334.08,5.81,4,141,437588932,-53112266,5.81,2024-01-24 15:46:05,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,126.0,15.0,168.0
88,151,6340.15,5.825,4,141,437589150,-53113038,5.825,2024-01-24 15:46:06,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,125.0,15.0,178.0
86,151,6345.95,5.838,4,141,437589352,-53113757,5.838,2024-01-24 15:46:07,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,112.0,15.0,183.0
87,151,6351.73,5.881,4,140,437589624,-53114454,5.881,2024-01-24 15:46:08,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,124.0,15.0,182.0
87,151,6357.69,5.881,4,140,437589909,-53115165,5.881,2024-01-24 15:46:09,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,137.0,15.0,181.0
91,151,6363.52,5.881,4,140,437590217,-53115845,5.881,2024-01-24 15:46:10,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,167.0,15.0,161.0
80,151,6369.28,5.881,4,141,437590490,-53116540,5.881,2024-01-24 15:46:11,16.200000000000045,1.0,,17.0,16.200000000000045,0.0,184.0,16.0,181.0
86,152,6375.08,5.878,4,141,437590763,-53117234,5.878,2024-01-24 15:46:12,16.399999999999977,1.0,,17.0,16.399999999999977,0.0,160.0,16.0,179.0
87,152,6380.76,5.852,4,141,437591047,-53117903,5.852,2024-01-24 15:46:13,16.399999999999977,1.0,,17.0,16.399999999999977,0.0,185.0,16.0,167.0
84,152,6386.4,5.784,4,141,437591343,-53118568,5.784,2024-01-24 15:46:14,16.600000000000023,1.0,,17.0,16.600000000000023,0.0,192.0,16.0,172.0
82,152,6392.14,5.742,4,140,437591581,-53119262,5.742,2024-01-24 15:46:15,16.600000000000023,1.0,,17.0,16.600000000000023,0.0,187.0,16.0,173.0
89,152,6397.88,5.742,4,140,437591855,-53119955,5.742,2024-01-24 15:46:16,16.600000000000023,1.0,,17.0,16.600000000000023,0.0,192.0,16.0,172.0
85,153,6403.53,5.742,4,139,437592128,-53120637,5.742,2024-01-24 15:46:17,16.799999999999955,1.0,,17.0,16.799999999999955,0.03,181.0,16.0,176.0
90,153,6409.32,5.742,4,139,437592391,-53121336,5.742,2024-01-24 15:46:18,16.799999999999955,2.0,,17.0,16.799999999999955,1.03,169.0,16.0,175.0
84,153,6415.06,5.742,4,139,437592629,-53122036,5.742,2024-01-24 15:46:19,16.799999999999955,2.0,,17.0,16.799999999999955,1.05,188.0,16.0,177.0
90,153,6420.99,5.742,4,139,437592902,-53122752,5.742,2024-01-24 15:46:20,16.799999999999955,2.0,,17.0,16.799999999999955,1.0,185.0,16.0,178.0
89,153,6426.85,5.742,4,139,437593165,-53123468,5.742,2024-01-24 15:46:21,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,182.0,16.0,173.0
87,153,6432.68,5.742,4,140,437593392,-53124184,5.742,2024-01-24 15:46:22,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,173.0,16.0,170.0
85,154,6438.61,5.748,4,141,437593619,-53124923,5.748,2024-01-24 15:46:23,17.0,2.0,,17.0,17.0,0.0,168.0,16.0,171.0
87,154,6444.51,5.776,4,142,437593847,-53125661,5.776,2024-01-24 15:46:24,17.0,2.0,,17.0,17.0,0.0,162.0,16.0,176.0
87,154,6450.51,5.801,4,142,437594084,-53126410,5.801,2024-01-24 15:46:25,17.0,2.0,,17.0,17.0,0.0,155.0,16.0,179.0
90,154,6456.53,5.814,4,142,437594358,-53127143,5.814,2024-01-24 15:46:26,17.0,2.0,,17.0,17.0,0.0,160.0,16.0,172.0
82,154,6462.47,5.814,4,141,437594610,-53127864,5.814,2024-01-24 15:46:27,17.0,2.0,,17.0,17.0,0.0,166.0,16.0,179.0
92,154,6468.36,5.825,4,141,437594813,-53128598,5.825,2024-01-24 15:46:28,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,162.0,16.0,165.0
86,155,6474.32,5.866,4,140,437595076,-53129343,5.866,2024-01-24 15:46:29,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,234.0,16.0,172.0
88,155,6480.35,5.889,4,139,437595292,-53130103,5.889,2024-01-24 15:46:30,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,149.0,16.0,179.0
94,155,6486.37,5.908,4,138,437595463,-53130870,5.908,2024-01-24 15:46:31,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,150.0,16.0,159.0
88,155,6492.24,5.881,4,138,437595601,-53131629,5.881,2024-01-24 15:46:32,17.0,2.0,,17.0,17.0,0.0,160.0,16.0,169.0
91,155,6498.02,5.876,4,138,437595748,-53132376,5.876,2024-01-24 15:46:33,17.0,2.0,,17.0,17.0,0.0,145.0,16.0,180.0
90,155,6503.75,5.876,5,138,437595919,-53133119,5.876,2024-01-24 15:46:34,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,151.0,16.0,161.0
91,156,6509.65,5.925,5,138,437596066,-53133883,5.925,2024-01-24 15:46:35,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,138.0,16.0,167.0
90,156,6515.77,5.918,5,138,437596238,-53134677,5.918,2024-01-24 15:46:36,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,118.0,16.0,175.0
90,156,6521.91,5.904,5,138,437596374,-53135474,5.904,2024-01-24 15:46:37,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,110.0,16.0,171.0
93,156,6527.98,5.928,5,138,437596521,-53136264,5.928,2024-01-24 15:46:38,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,103.0,16.0,165.0
86,156,6533.95,5.933,5,138,437596704,-53137030,5.933,2024-01-24 15:46:39,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,87.0,16.0,167.0
88,156,6539.78,5.928,5,138,437596886,-53137766,5.928,2024-01-24 15:46:40,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,101.0,16.0,163.0
90,156,6545.44,5.936,5,137,437597068,-53138490,5.936,2024-01-24 15:46:41,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,114.0,16.0,172.0
89,156,6551.31,5.936,5,137,437597239,-53139247,5.936,2024-01-24 15:46:42,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,111.0,16.0,172.0
90,156,6557.27,5.945,6,136,437597375,-53140025,5.945,2024-01-24 15:46:43,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,94.0,16.0,194.0
93,156,6563.29,5.977,6,135,437597512,-53140803,5.977,2024-01-24 15:46:44,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,93.0,16.0,156.0
85,157,6569.38,5.987,6,135,437597648,-53141600,5.987,2024-01-24 15:46:45,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,96.0,16.0,175.0
91,157,6575.42,5.972,6,134,437597795,-53142390,5.972,2024-01-24 15:46:46,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,114.0,16.0,166.0
87,157,6581.39,5.972,5,133,437597967,-53143161,5.972,2024-01-24 15:46:47,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,144.0,16.0,188.0
90,157,6587.27,5.972,5,133,437598114,-53143918,5.972,2024-01-24 15:46:48,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,135.0,16.0,167.0
88,157,6593.2,5.972,5,134,437598296,-53144672,5.972,2024-01-24 15:46:49,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,158.0,16.0,174.0
91,157,6599.15,5.974,5,134,437598468,-53145434,5.974,2024-01-24 15:46:50,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,153.0,16.0,174.0
91,157,6605.22,5.979,5,134,437598604,-53146226,5.979,2024-01-24 15:46:51,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,159.0,16.0,173.0
90,158,6611.22,5.974,5,134,437598751,-53147004,5.974,2024-01-24 15:46:52,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,159.0,16.0,169.0
91,158,6617.4,5.981,5,134,437598923,-53147802,5.981,2024-01-24 15:46:53,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,176.0,16.0,167.0
87,158,6623.5,5.981,5,134,437599060,-53148599,5.981,2024-01-24 15:46:54,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,172.0,16.0,170.0
97,158,6629.56,5.981,5,135,437599196,-53149392,5.981,2024-01-24 15:46:55,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,158.0,16.0,180.0
86,158,6635.68,5.992,5,135,437599332,-53150194,5.992,2024-01-24 15:46:56,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,151.0,16.0,169.0
87,158,6641.92,6.028,5,135,437599469,-53151008,6.028,2024-01-24 15:46:57,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,139.0,16.0,174.0
94,158,6648.21,6.028,5,135,437599616,-53151826,6.028,2024-01-24 15:46:58,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,125.0,16.0,169.0
95,159,6654.61,6.03,5,135,437599798,-53152657,6.03,2024-01-24 15:46:59,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,124.0,16.0,164.0
88,159,6660.9,6.056,5,135,437599969,-53153467,6.056,2024-01-24 15:47:00,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,128.0,16.0,169.0
90,159,6667.03,6.119,5,135,437600127,-53154259,6.119,2024-01-24 15:47:01,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,141.0,16.0,177.0
94,159,6673.1,6.119,5,136,437600334,-53155038,6.119,2024-01-24 15:47:02,16.600000000000023,2.0,,17.0,16.600000000000023,0.0,145.0,16.0,175.0
100,159,6679.01,6.103,4,136,437600449,-53155810,6.103,2024-01-24 15:47:03,16.799999999999955,2.0,,17.0,16.799999999999955,0.0,149.0,16.0,142.0
103,159,6684.78,5.973,4,137,437600473,-53156571,5.973,2024-01-24 15:47:04,17.0,2.0,,17.0,17.0,0.0,90.0,16.0,176.0
99,159,6690.09,5.599,4,137,437600374,-53157260,5.599,2024-01-24 15:47:05,17.0,2.0,,17.0,17.0,0.0,173.0,16.0,196.0
94,160,6694.98,5.007,4,138,437600080,-53157814,5.007,2024-01-24 15:47:06,17.399999999999977,2.0,,17.0,17.399999999999977,0.0,276.0,16.0,169.0
92,160,6699.5,4.481,4,138,437599707,-53158188,4.481,2024-01-24 15:47:07,17.600000000000023,2.0,,17.0,17.600000000000023,0.0,441.0,16.0,177.0
92,161,6704.12,4.509,4,138,437599265,-53158414,4.509,2024-01-24 15:47:08,17.799999999999955,2.0,,17.0,17.799999999999955,1.38,412.0,16.0,177.0
92,161,6709.23,4.603,4,139,437598728,-53158600,4.603,2024-01-24 15:47:09,17.799999999999955,2.0,,17.0,17.799999999999955,2.0,180.0,16.0,170.0
92,161,6714.01,4.658,4,140,437598239,-53158803,4.658,2024-01-24 15:47:10,18.0,2.0,,17.0,18.0,2.53,134.0,16.0,187.0
95,161,6718.63,4.842,4,140,437597783,-53159039,4.842,2024-01-24 15:47:11,18.0,2.0,,17.0,18.0,2.92,115.0,16.0,145.0
92,161,6723.43,4.842,4,140,437597340,-53159366,4.842,2024-01-24 15:47:12,18.0,3.0,,17.0,18.0,3.03,124.0,16.0,149.0
87,161,6728.27,4.803,4,140,437596951,-53159801,4.803,2024-01-24 15:47:13,18.0,3.0,,17.0,18.0,2.82,124.0,16.0,180.0
86,161,6732.98,4.675,5,140,437596674,-53160316,4.675,2024-01-24 15:47:14,18.0,3.0,,17.0,18.0,2.41,111.0,16.0,174.0
88,162,6737.61,4.675,5,140,437596570,-53160910,4.675,2024-01-24 15:47:15,18.0,3.0,,17.0,18.0,1.85,151.0,16.0,176.0
90,162,6742.63,4.679,5,140,437596601,-53161575,4.679,2024-01-24 15:47:16,18.0,3.0,,17.0,18.0,1.28,165.0,16.0,181.0
92,162,6748.01,4.729,5,141,437596748,-53162272,4.729,2024-01-24 15:47:17,18.0,3.0,,17.0,18.0,0.09,148.0,16.0,177.0
91,162,6753.48,4.848,5,141,437596931,-53162971,4.848,2024-01-24 15:47:18,18.0,3.0,,17.0,18.0,0.0,145.0,16.0,183.0
81,162,6759.01,4.911,5,141,437597102,-53163675,4.911,2024-01-24 15:47:19,18.0,3.0,,17.0,18.0,0.0,139.0,16.0,185.0
82,162,6764.68,5.082,5,141,437597239,-53164412,5.082,2024-01-24 15:47:20,18.0,3.0,,17.0,18.0,0.0,191.0,16.0,175.0
91,163,6770.31,5.203,5,141,437597365,-53165148,5.203,2024-01-24 15:47:21,18.0,3.0,,17.0,18.0,0.0,264.0,16.0,184.0
90,163,6775.88,5.272,5,141,437597445,-53165885,5.272,2024-01-24 15:47:22,18.0,3.0,,17.0,18.0,0.0,256.0,16.0,173.0
87,163,6781.6,5.408,5,141,437597490,-53166644,5.408,2024-01-24 15:47:23,18.0,3.0,,17.0,18.0,0.0,164.0,16.0,174.0
90,163,6787.32,5.435,6,140,437597536,-53167406,5.435,2024-01-24 15:47:24,18.0,3.0,,17.0,18.0,0.0,144.0,16.0,178.0
94,163,6793.19,5.528,6,140,437597581,-53168186,5.528,2024-01-24 15:47:25,18.0,3.0,,17.0,18.0,0.0,135.0,16.0,173.0
93,163,6799.35,5.577,6,140,437597648,-53169002,5.577,2024-01-24 15:47:26,18.0,3.0,,17.0,18.0,0.0,142.0,16.0,174.0
88,164,6805.57,5.667,6,140,437597796,-53169812,5.667,2024-01-24 15:47:27,18.0,3.0,,17.0,18.0,0.0,135.0,16.0,172.0
90,164,6811.66,5.733,6,140,437597988,-53170584,5.733,2024-01-24 15:47:28,18.0,3.0,,17.0,18.0,0.0,132.0,16.0,171.0
90,164,6817.77,5.772,6,141,437598217,-53171357,5.772,2024-01-24 15:47:29,18.0,3.0,,17.0,18.0,0.0,135.0,16.0,176.0
91,164,6823.85,5.869,6,141,437598434,-53172116,5.869,2024-01-24 15:47:30,18.0,3.0,,17.0,18.0,0.0,129.0,16.0,185.0
91,164,6829.77,5.872,6,142,437598615,-53172872,5.872,2024-01-24 15:47:31,18.0,3.0,,17.0,18.0,0.0,158.0,16.0,168.0
91,164,6835.75,5.889,6,141,437598776,-53173646,5.889,2024-01-24 15:47:32,18.0,3.0,,17.0,18.0,0.0,183.0,16.0,173.0
91,164,6841.72,5.925,6,141,437598877,-53174429,5.925,2024-01-24 15:47:33,18.0,3.0,,17.0,18.0,0.0,162.0,16.0,174.0
92,165,6847.95,5.971,6,141,437598982,-53175258,5.971,2024-01-24 15:47:34,18.0,3.0,,17.0,18.0,0.0,149.0,16.0,176.0
91,165,6854.2,6.036,6,140,437598982,-53176091,6.036,2024-01-24 15:47:35,18.0,3.0,,17.0,18.0,0.0,180.0,16.0,181.0
92,165,6860.47,6.064,6,139,437598992,-53176924,6.064,2024-01-24 15:47:36,18.0,3.0,,17.0,18.0,0.0,195.0,16.0,173.0
91,165,6866.91,6.064,7,139,437599049,-53177783,6.064,2024-01-24 15:47:37,18.0,3.0,,17.0,18.0,0.0,165.0,16.0,174.0
90,165,6873.31,6.064,6,139,437599129,-53178633,6.064,2024-01-24 15:47:38,18.0,3.0,,17.0,18.0,0.0,142.0,16.0,173.0
94,165,6879.53,6.064,6,139,437599174,-53179463,6.064,2024-01-24 15:47:39,18.0,3.0,,17.0,18.0,0.0,133.0,16.0,167.0
91,166,6885.63,6.064,6,139,437599230,-53180271,6.064,2024-01-24 15:47:40,18.0,3.0,,17.0,18.0,0.0,118.0,16.0,172.0
91,166,6891.68,6.064,6,139,437599332,-53181069,6.064,2024-01-24 15:47:41,18.0,3.0,,17.0,18.0,0.0,120.0,16.0,174.0
90,166,6897.79,6.064,6,139,437599469,-53181871,6.064,2024-01-24 15:47:42,18.0,3.0,,17.0,18.0,0.0,125.0,16.0,174.0
91,166,6904.0,6.067,6,138,437599605,-53182679,6.067,2024-01-24 15:47:43,18.0,3.0,,17.0,18.0,0.0,132.0,16.0,174.0
91,166,6910.11,6.072,5,138,437599742,-53183477,6.072,2024-01-24 15:47:44,18.0,3.0,,17.0,18.0,0.0,131.0,16.0,168.0
91,166,6916.2,6.055,5,138,437599878,-53184267,6.055,2024-01-24 15:47:45,18.0,3.0,,17.0,18.0,0.0,128.0,16.0,171.0
87,166,6922.18,6.026,5,138,437600015,-53185047,6.026,2024-01-24 15:47:46,18.0,3.0,,17.0,18.0,0.0,125.0,16.0,179.0
91,166,6928.28,6.019,5,137,437600152,-53185847,6.019,2024-01-24 15:47:47,18.0,3.0,,17.0,18.0,0.0,125.0,16.0,189.0
92,167,6934.47,6.019,5,137,437600288,-53186656,6.019,2024-01-24 15:47:48,18.0,3.0,,17.0,18.0,0.0,119.0,16.0,178.0
90,167,6940.52,6.01,5,136,437600403,-53187445,6.01,2024-01-24 15:47:49,18.0,3.0,,17.0,18.0,0.0,110.0,16.0,181.0
91,167,6946.39,5.981,5,135,437600449,-53188227,5.981,2024-01-24 15:47:50,18.0,3.0,,17.0,18.0,0.0,118.0,16.0,177.0
91,167,6952.37,5.981,5,135,437600494,-53189024,5.981,2024-01-24 15:47:51,18.0,3.0,,17.0,18.0,0.0,126.0,16.0,170.0
90,167,6958.33,5.972,5,135,437600529,-53189819,5.972,2024-01-24 15:47:52,18.0,3.0,,17.0,18.0,0.0,123.0,16.0,179.0
90,167,6964.3,5.933,5,134,437600540,-53190615,5.933,2024-01-24 15:47:53,18.0,3.0,,17.0,18.0,0.0,127.0,16.0,163.0
82,167,6970.33,5.897,5,134,437600596,-53191414,5.897,2024-01-24 15:47:54,18.0,3.0,,17.0,18.0,0.0,165.0,16.0,177.0
86,168,6976.48,5.908,5,134,437600676,-53192234,5.908,2024-01-24 15:47:55,18.0,3.0,,17.0,18.0,0.0,213.0,17.0,173.0
86,168,6982.79,5.944,5,135,437600722,-53193071,5.944,2024-01-24 15:47:56,18.0,3.0,,17.0,18.0,0.0,257.0,17.0,171.0
85,168,6989.26,5.956,5,135,437600757,-53193937,5.956,2024-01-24 15:47:57,18.0,3.0,,17.0,18.0,0.0,229.0,17.0,176.0
87,168,6995.8,5.992,5,135,437600778,-53194809,5.992,2024-01-24 15:47:58,18.0,3.0,,17.0,18.0,0.0,196.0,17.0,178.0
84,168,7002.18,5.998,5,135,437600869,-53195654,5.998,2024-01-24 15:47:59,18.0,3.0,,17.0,18.0,0.0,168.0,17.0,171.0
87,169,7008.54,6.036,5,135,437600971,-53196494,6.036,2024-01-24 15:48:00,18.0,3.0,,17.0,18.0,0.0,152.0,17.0,175.0
88,169,7015.1,6.122,5,135,437601086,-53197354,6.122,2024-01-24 15:48:01,18.0,3.0,,17.0,18.0,0.0,160.0,17.0,177.0
85,169,7021.67,6.231,5,135,437601121,-53198231,6.231,2024-01-24 15:48:02,18.0,3.0,,17.0,18.0,0.0,164.0,17.0,169.0
87,169,7028.2,6.258,6,135,437601142,-53199101,6.258,2024-01-24 15:48:03,18.0,3.0,,17.0,18.0,0.0,183.0,17.0,171.0
85,169,7034.72,6.258,6,135,437601222,-53199965,6.258,2024-01-24 15:48:04,18.0,3.0,,17.0,18.0,0.0,175.0,17.0,174.0
84,169,7041.05,6.258,6,135,437601279,-53200805,6.258,2024-01-24 15:48:05,18.0,3.0,,17.0,18.0,0.0,160.0,17.0,175.0
87,170,7047.34,6.261,6,135,437601359,-53201641,6.261,2024-01-24 15:48:06,18.0,3.0,,17.0,18.0,0.0,172.0,17.0,146.0
85,170,7053.63,6.286,6,135,437601404,-53202479,6.286,2024-01-24 15:48:07,18.0,3.0,,17.0,18.0,0.0,187.0,17.0,175.0
90,170,7060.02,6.325,6,135,437601439,-53203330,6.325,2024-01-24 15:48:08,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,214.0,17.0,169.0
82,170,7066.28,6.286,6,136,437601439,-53204166,6.286,2024-01-24 15:48:09,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,198.0,17.0,173.0
86,170,7072.7,6.342,6,136,437601439,-53205022,6.342,2024-01-24 15:48:10,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,168.0,17.0,176.0
86,170,7079.09,6.342,6,136,437601439,-53205874,6.342,2024-01-24 15:48:11,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,154.0,17.0,176.0
85,171,7085.54,6.342,6,135,437601439,-53206737,6.342,2024-01-24 15:48:12,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,156.0,17.0,176.0
84,171,7092.04,6.329,5,135,437601439,-53207605,6.329,2024-01-24 15:48:13,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,174.0,17.0,172.0
85,171,7098.49,6.286,5,135,437601450,-53208464,6.286,2024-01-24 15:48:14,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,176.0,17.0,171.0
84,171,7104.87,6.286,5,135,437601496,-53209315,6.286,2024-01-24 15:48:15,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,147.0,17.0,173.0
82,171,7111.06,6.286,6,135,437601541,-53210140,6.286,2024-01-24 15:48:16,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,112.0,17.0,179.0
81,171,7117.0,6.274,6,135,437601607,-53210924,6.274,2024-01-24 15:48:17,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,121.0,17.0,180.0
81,172,7123.0,6.208,7,135,437601723,-53211713,6.208,2024-01-24 15:48:18,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,161.0,17.0,171.0
84,172,7129.34,6.144,7,135,437601758,-53212557,6.144,2024-01-24 15:48:19,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,177.0,17.0,176.0
82,172,7135.58,6.173,7,135,437601758,-53213390,6.173,2024-01-24 15:48:20,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,174.0,17.0,176.0
85,172,7141.85,6.131,7,135,437601758,-53214224,6.131,2024-01-24 15:48:21,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,182.0,17.0,184.0
84,172,7148.16,6.131,6,135,437601769,-53215068,6.131,2024-01-24 15:48:22,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,189.0,17.0,176.0
88,172,7154.67,6.131,6,135,437601803,-53215937,6.131,2024-01-24 15:48:23,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,200.0,17.0,176.0
88,173,7161.13,6.131,6,136,437601803,-53216798,6.131,2024-01-24 15:48:24,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,205.0,17.0,172.0
87,173,7167.79,6.143,6,137,437601803,-53217689,6.143,2024-01-24 15:48:25,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,199.0,17.0,170.0
86,173,7174.31,6.222,6,137,437601803,-53218557,6.222,2024-01-24 15:48:26,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,186.0,17.0,171.0
84,173,7180.77,6.342,6,138,437601814,-53219421,6.342,2024-01-24 15:48:27,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,176.0,17.0,174.0
86,173,7187.35,6.342,6,139,437601838,-53220296,6.342,2024-01-24 15:48:28,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,166.0,17.0,171.0
86,174,7193.92,6.342,6,140,437601814,-53221176,6.342,2024-01-24 15:48:29,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,175.0,17.0,175.0
85,174,7200.23,6.344,6,140,437601839,-53222018,6.344,2024-01-24 15:48:30,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,180.0,17.0,181.0
85,174,7206.69,6.355,5,141,437601773,-53222875,6.355,2024-01-24 15:48:31,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,165.0,17.0,174.0
87,174,7213.35,6.372,5,141,437601636,-53223752,6.372,2024-01-24 15:48:32,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,165.0,17.0,166.0
84,174,7220.05,6.408,5,142,437601519,-53224633,6.408,2024-01-24 15:48:33,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,152.0,17.0,173.0
89,174,7226.63,6.412,5,143,437601485,-53225511,6.412,2024-01-24 15:48:34,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,140.0,17.0,168.0
85,174,7233.3,6.421,5,143,437601495,-53226403,6.421,2024-01-24 15:48:35,18.200000000000045,3.0,,17.0,18.200000000000045,0.0,150.0,17.0,173.0
86,175,7239.83,6.408,6,144,437601520,-53227270,6.408,2024-01-24 15:48:36,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,148.0,17.0,174.0
86,175,7246.29,6.408,6,143,437601485,-53228134,6.408,2024-01-24 15:48:37,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,157.0,17.0,173.0
84,175,7252.78,6.376,5,143,437601485,-53228997,6.376,2024-01-24 15:48:38,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,165.0,17.0,176.0
84,175,7259.04,6.273,5,143,437601485,-53229834,6.273,2024-01-24 15:48:39,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,175.0,17.0,176.0
85,175,7265.33,6.286,5,142,437601485,-53230674,6.286,2024-01-24 15:48:40,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,224.0,17.0,180.0
87,176,7271.78,6.286,6,142,437601463,-53231532,6.286,2024-01-24 15:48:41,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,223.0,17.0,169.0
86,176,7278.41,6.286,6,142,437601372,-53232413,6.286,2024-01-24 15:48:42,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,226.0,17.0,176.0
87,176,7285.12,6.286,6,142,437601303,-53233302,6.286,2024-01-24 15:48:43,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,216.0,17.0,178.0
85,176,7291.71,6.286,6,141,437601303,-53234182,6.286,2024-01-24 15:48:44,18.399999999999977,3.0,,17.0,18.399999999999977,0.0,198.0,17.0,177.0
89,176,7298.42,6.286,5,142,437601303,-53235077,6.286,2024-01-24 15:48:45,18.600000000000023,3.0,,17.0,18.600000000000023,0.0,184.0,17.0,180.0
86,177,7305.08,6.317,5,142,437601313,-53235969,6.317,2024-01-24 15:48:46,18.600000000000023,3.0,,17.0,18.600000000000023,0.0,194.0,17.0,175.0
87,177,7311.67,6.423,5,142,437601348,-53236849,6.423,2024-01-24 15:48:47,18.600000000000023,3.0,,17.0,18.600000000000023,0.0,210.0,17.0,174.0
87,177,7318.34,6.444,5,142,437601338,-53237738,6.444,2024-01-24 15:48:48,18.600000000000023,3.0,,17.0,18.600000000000023,0.0,196.0,17.0,175.0
86,177,7324.95,6.444,6,142,437601292,-53238619,6.444,2024-01-24 15:48:49,18.600000000000023,3.0,,17.0,18.600000000000023,0.0,179.0,17.0,171.0
