timestamp,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,battery_soc,temperature,altitude,ascent,descent,enhanced_altitude,grade
2023-12-13 16:24:43,534.0,5853.67,2.128,6.0,159.0,438484471.0,-53177119.0,2.128,,11.0,229.0,287.0,63.0,229.0,1.83
2023-12-13 16:24:44,534.0,5855.22,2.051,6.0,160.0,438484612.0,-53177014.0,2.051,,11.0,229.0,287.0,63.0,229.0,2.31
2023-12-13 16:24:45,534.0,5856.79,1.735,6.0,161.0,438484749.0,-53176897.0,1.735,,11.0,229.39999999999998,288.0,63.0,229.39999999999998,3.0
2023-12-13 16:24:46,534.0,5858.52,1.731,6.0,160.0,438484886.0,-53176726.0,1.731,,11.0,229.60000000000002,288.0,63.0,229.60000000000002,4.0
2023-12-13 16:24:47,535.0,5860.04,1.682,6.0,161.0,438484982.0,-53176566.0,1.682,,11.0,229.79999999999995,288.0,63.0,229.79999999999995,5.27
2023-12-13 16:24:48,535.0,5861.57,1.882,6.0,162.0,438485113.0,-53176421.0,1.882,,11.0,230.20000000000005,288.0,63.0,230.20000000000005,6.67
2023-12-13 16:24:49,535.0,5863.19,1.718,6.0,162.0,438485210.0,-53176264.0,1.718,,11.0,230.39999999999998,288.0,63.0,230.39999999999998,8.16
2023-12-13 16:24:50,535.0,5864.5,1.677,6.0,163.0,438485301.0,-53176125.0,1.677,,11.0,230.60000000000002,289.0,63.0,230.60000000000002,9.64
2023-12-13 16:24:51,536.0,5866.49,1.675,6.0,165.0,438485430.0,-53175900.0,1.675,,11.0,230.79999999999995,289.0,63.0,230.79999999999995,10.97
2023-12-13 16:24:52,536.0,5868.15,1.66,6.0,166.0,438485488.0,-53175694.0,1.66,,11.0,231.20000000000005,289.0,63.0,231.20000000000005,11.98
2023-12-13 16:24:53,536.0,5869.48,1.641,6.0,165.0,438485574.0,-53175565.0,1.641,,11.0,231.60000000000002,289.0,63.0,231.60000000000002,12.76
2023-12-13 16:24:54,537.0,5871.38,1.614,5.0,168.0,438485705.0,-53175375.0,1.614,,11.0,231.79999999999995,290.0,63.0,231.79999999999995,13.38
2023-12-13 16:24:55,537.0,5873.27,1.611,5.0,167.0,438485842.0,-53175160.0,1.611,,11.0,232.20000000000005,290.0,63.0,232.20000000000005,14.05
2023-12-13 16:24:56,537.0,5874.97,1.594,6.0,169.0,438485857.0,-53174939.0,1.594,,11.0,232.60000000000002,290.0,63.0,232.60000000000002,14.98
2023-12-13 16:24:57,538.0,5876.49,1.592,6.0,170.0,438485897.0,-53174737.0,1.592,,11.0,232.79999999999995,291.0,63.0,232.79999999999995,16.08
2023-12-13 16:24:58,538.0,5877.98,1.592,6.0,172.0,438485862.0,-53174539.0,1.592,,11.0,233.0,291.0,63.0,233.0,17.15
2023-12-13 16:24:59,538.0,5879.7,1.592,6.0,171.0,438485776.0,-53174340.0,1.592,,11.0,233.20000000000005,291.0,63.0,233.20000000000005,18.12
2023-12-13 16:25:00,538.0,5881.35,1.62,5.0,173.0,438485685.0,-53174176.0,1.62,,11.0,233.60000000000002,292.0,63.0,233.60000000000002,18.88
2023-12-13 16:25:01,539.0,5882.86,1.58,5.0,173.0,438485553.0,-53174072.0,1.58,,11.0,234.0,292.0,63.0,234.0,19.41
2023-12-13 16:25:02,539.0,5884.64,1.751,5.0,174.0,438485376.0,-53173940.0,1.751,,11.0,234.39999999999998,292.0,63.0,234.39999999999998,19.69
2023-12-13 16:25:03,539.0,5886.37,1.597,6.0,176.0,438485235.0,-53173819.0,1.597,,11.0,234.60000000000002,293.0,63.0,234.60000000000002,19.65
2023-12-13 16:25:04,540.0,5888.34,1.575,6.0,177.0,438485017.0,-53173714.0,1.575,,11.0,235.0,293.0,63.0,235.0,19.32
2023-12-13 16:25:05,540.0,5889.94,1.575,5.0,177.0,438484872.0,-53173598.0,1.575,,11.0,235.20000000000005,293.0,63.0,235.20000000000005,18.86
2023-12-13 16:25:06,540.0,5891.59,1.575,5.0,177.0,438484735.0,-53173498.0,1.575,,11.0,235.60000000000002,294.0,63.0,235.60000000000002,18.27
2023-12-13 16:25:07,541.0,5893.41,1.639,5.0,179.0,438484556.0,-53173395.0,1.639,,11.0,235.79999999999995,294.0,63.0,235.79999999999995,17.72
2023-12-13 16:25:08,541.0,5895.09,1.647,5.0,178.0,438484374.0,-53173298.0,1.647,,11.0,236.0,294.0,63.0,236.0,17.16
2023-12-13 16:25:09,541.0,5896.82,1.64,5.0,178.0,438484194.0,-53173217.0,1.64,,11.0,236.39999999999998,295.0,63.0,236.39999999999998,16.61
2023-12-13 16:25:10,542.0,5898.55,1.639,6.0,179.0,438484012.0,-53173153.0,1.639,,11.0,236.60000000000002,295.0,63.0,236.60000000000002,15.95
2023-12-13 16:25:11,542.0,5900.1,1.639,6.0,179.0,438483869.0,-53173110.0,1.639,,11.0,236.79999999999995,295.0,63.0,236.79999999999995,15.25
2023-12-13 16:25:12,542.0,5901.8,1.646,6.0,177.0,438483692.0,-53173055.0,1.646,,11.0,236.79999999999995,295.0,63.0,236.79999999999995,14.32
2023-12-13 16:25:13,543.0,5903.68,1.647,6.0,177.0,438483510.0,-53172993.0,1.647,,11.0,237.0,296.0,63.0,237.0,13.17
2023-12-13 16:25:14,543.0,5905.42,1.737,6.0,177.0,438483328.0,-53172936.0,1.737,,11.0,237.20000000000005,296.0,63.0,237.20000000000005,11.9
2023-12-13 16:25:15,543.0,5907.18,1.76,6.0,175.0,438483146.0,-53172859.0,1.76,,11.0,237.20000000000005,296.0,63.0,237.20000000000005,10.58
2023-12-13 16:25:16,544.0,5909.27,2.038,6.0,175.0,438482923.0,-53172779.0,2.038,,11.0,237.39999999999998,296.0,63.0,237.39999999999998,9.22
2023-12-13 16:25:17,544.0,5911.19,1.94,6.0,176.0,438482736.0,-53172714.0,1.94,,11.0,237.39999999999998,296.0,63.0,237.39999999999998,8.02
2023-12-13 16:25:18,544.0,5913.79,1.904,6.0,174.0,438482434.0,-53172622.0,1.904,,11.0,237.60000000000002,296.0,63.0,237.60000000000002,7.03
2023-12-13 16:25:19,545.0,5916.02,2.102,6.0,175.0,438482236.0,-53172520.0,2.102,,11.0,237.79999999999995,296.0,63.0,237.79999999999995,6.31
2023-12-13 16:25:20,545.0,5918.15,2.126,6.0,174.0,438482013.0,-53172438.0,2.126,,11.0,237.79999999999995,296.0,63.0,237.79999999999995,5.84
2023-12-13 16:25:21,545.0,5920.26,2.116,6.0,174.0,438481786.0,-53172358.0,2.116,,11.0,238.0,297.0,63.0,238.0,5.63
2023-12-13 16:25:22,545.0,5922.07,1.932,6.0,175.0,438481600.0,-53172279.0,1.932,,11.0,238.20000000000005,297.0,63.0,238.20000000000005,5.56
2023-12-13 16:25:23,546.0,5923.8,1.908,6.0,173.0,438481417.0,-53172219.0,1.908,,11.0,238.39999999999998,297.0,63.0,238.39999999999998,5.73
2023-12-13 16:25:24,546.0,5925.57,1.908,6.0,174.0,438481235.0,-53172142.0,1.908,,11.0,238.60000000000002,297.0,63.0,238.60000000000002,6.16
2023-12-13 16:25:25,546.0,5927.14,1.908,6.0,172.0,438481093.0,-53172077.0,1.908,,11.0,238.79999999999995,297.0,63.0,238.79999999999995,6.7
2023-12-13 16:25:26,547.0,5928.85,1.867,6.0,173.0,438480920.0,-53172001.0,1.867,,11.0,239.0,297.0,63.0,239.0,7.39
2023-12-13 16:25:27,547.0,5930.65,1.812,6.0,172.0,438480734.0,-53171920.0,1.812,,11.0,239.39999999999998,298.0,63.0,239.39999999999998,8.22
2023-12-13 16:25:28,547.0,5932.38,1.756,6.0,174.0,438480552.0,-53171860.0,1.756,,11.0,239.60000000000002,298.0,63.0,239.60000000000002,9.21
2023-12-13 16:25:29,548.0,5933.79,1.743,6.0,172.0,438480410.0,-53171803.0,1.743,,11.0,239.79999999999995,298.0,63.0,239.79999999999995,10.29
2023-12-13 16:25:30,548.0,5935.78,1.724,5.0,172.0,438480194.0,-53171742.0,1.724,,11.0,240.20000000000005,298.0,63.0,240.20000000000005,11.38
2023-12-13 16:25:31,548.0,5937.52,1.722,5.0,173.0,438480006.0,-53171699.0,1.722,,11.0,240.39999999999998,299.0,63.0,240.39999999999998,12.38
2023-12-13 16:25:32,549.0,5939.44,1.722,5.0,172.0,438479823.0,-53171624.0,1.722,,11.0,240.79999999999995,299.0,63.0,240.79999999999995,13.34
2023-12-13 16:25:33,549.0,5941.07,1.722,5.0,174.0,438479642.0,-53171545.0,1.722,,11.0,241.20000000000005,299.0,63.0,241.20000000000005,14.3
2023-12-13 16:25:34,549.0,5942.93,1.722,5.0,174.0,438479460.0,-53171485.0,1.722,,11.0,241.39999999999998,300.0,63.0,241.39999999999998,15.16
2023-12-13 16:25:35,550.0,5944.82,1.722,5.0,173.0,438479278.0,-53171443.0,1.722,,11.0,241.79999999999995,300.0,63.0,241.79999999999995,15.77
2023-12-13 16:25:36,550.0,5946.69,1.74,5.0,173.0,438479054.0,-53171419.0,1.74,,11.0,242.0,300.0,63.0,242.0,16.12
2023-12-13 16:25:37,550.0,5948.4,1.766,5.0,173.0,438478869.0,-53171366.0,1.766,,11.0,242.20000000000005,301.0,63.0,242.20000000000005,16.12
2023-12-13 16:25:38,550.0,5950.09,1.777,6.0,173.0,438478686.0,-53171339.0,1.777,,11.0,242.60000000000002,301.0,63.0,242.60000000000002,15.73
2023-12-13 16:25:39,551.0,5951.5,1.785,6.0,173.0,438478544.0,-53171286.0,1.785,,11.0,242.79999999999995,301.0,63.0,242.79999999999995,15.1
2023-12-13 16:25:40,551.0,5953.76,1.796,6.0,174.0,438478330.0,-53171295.0,1.796,,11.0,243.0,301.0,63.0,243.0,14.37
2023-12-13 16:25:41,551.0,5955.7,1.804,6.0,175.0,438478100.0,-53171317.0,1.804,,11.0,243.20000000000005,302.0,63.0,243.20000000000005,13.64
2023-12-13 16:25:42,552.0,5957.39,1.788,5.0,174.0,438477912.0,-53171319.0,1.788,,11.0,243.39999999999998,302.0,63.0,243.39999999999998,12.98
2023-12-13 16:25:43,552.0,5959.22,1.826,5.0,175.0,438477730.0,-53171299.0,1.826,,11.0,243.60000000000002,302.0,63.0,243.60000000000002,12.39
2023-12-13 16:25:44,552.0,5961.41,1.858,5.0,176.0,438477508.0,-53171282.0,1.858,,11.0,243.79999999999995,302.0,63.0,243.79999999999995,11.82
2023-12-13 16:25:45,553.0,5963.19,1.861,5.0,174.0,438477321.0,-53171224.0,1.861,,11.0,244.0,303.0,63.0,244.0,11.21
2023-12-13 16:25:46,553.0,5965.74,1.861,5.0,174.0,438477058.0,-53171146.0,1.861,,11.0,244.20000000000005,303.0,63.0,244.20000000000005,10.61
2023-12-13 16:25:47,553.0,5967.89,1.893,5.0,173.0,438476825.0,-53171087.0,1.893,,11.0,244.39999999999998,303.0,63.0,244.39999999999998,10.02
2023-12-13 16:25:48,554.0,5969.93,1.907,5.0,174.0,438476598.0,-53171060.0,1.907,,11.0,244.60000000000002,303.0,63.0,244.60000000000002,9.36
2023-12-13 16:25:49,554.0,5972.33,1.997,5.0,172.0,438476330.0,-53171113.0,1.997,,11.0,244.79999999999995,303.0,63.0,244.79999999999995,8.8
2023-12-13 16:25:50,554.0,5975.04,2.043,5.0,172.0,438476056.0,-53171227.0,2.043,,11.0,244.79999999999995,303.0,63.0,244.79999999999995,8.17
2023-12-13 16:25:51,555.0,5977.9,2.779,5.0,171.0,438475783.0,-53171326.0,2.779,,11.0,244.79999999999995,304.0,63.0,244.79999999999995,7.32
2023-12-13 16:25:52,555.0,5981.01,3.084,5.0,170.0,438475430.0,-53171337.0,3.084,,11.0,244.60000000000002,304.0,63.0,244.60000000000002,5.94
2023-12-13 16:25:53,555.0,5983.95,3.111,5.0,170.0,438475146.0,-53171180.0,3.111,,11.0,244.39999999999998,304.0,63.0,244.39999999999998,3.89
2023-12-13 16:25:54,555.0,5986.85,2.833,6.0,169.0,438474914.0,-53170913.0,2.833,,11.0,244.39999999999998,304.0,63.0,244.39999999999998,1.61
2023-12-13 16:25:55,556.0,5989.79,2.797,6.0,167.0,438474848.0,-53170542.0,2.797,,11.0,244.60000000000002,304.0,63.0,244.60000000000002,0.0
2023-12-13 16:25:56,556.0,5993.07,2.797,6.0,170.0,438474884.0,-53170110.0,2.797,,11.0,244.60000000000002,304.0,63.0,244.60000000000002,0.0
2023-12-13 16:25:57,556.0,5996.22,2.797,6.0,169.0,438475011.0,-53169725.0,2.797,,11.0,244.39999999999998,304.0,63.0,244.39999999999998,-0.42
2023-12-13 16:25:58,557.0,5998.95,2.797,5.0,167.0,438475228.0,-53169474.0,2.797,,11.0,244.39999999999998,304.0,63.0,244.39999999999998,-1.43
2023-12-13 16:25:59,557.0,6001.78,2.91,5.0,167.0,438475495.0,-53169306.0,2.91,,11.0,244.39999999999998,304.0,63.0,244.39999999999998,-1.27
2023-12-13 16:26:00,557.0,6004.62,2.899,5.0,165.0,438475767.0,-53169148.0,2.899,,11.0,244.39999999999998,304.0,64.0,244.39999999999998,-0.76
2023-12-13 16:26:01,558.0,6007.28,2.808,5.0,164.0,438476042.0,-53169007.0,2.808,,11.0,244.79999999999995,304.0,64.0,244.79999999999995,0.0
2023-12-13 16:26:02,558.0,6009.77,2.797,5.0,165.0,438476274.0,-53168922.0,2.797,,11.0,245.0,304.0,64.0,245.0,0.46
2023-12-13 16:26:03,558.0,6012.43,2.649,5.0,164.0,438476542.0,-53168822.0,2.649,,11.0,245.0,304.0,64.0,245.0,1.78
2023-12-13 16:26:04,558.0,6015.22,2.631,5.0,164.0,438476856.0,-53168689.0,2.631,,11.0,245.20000000000005,304.0,64.0,245.20000000000005,2.39
2023-12-13 16:26:05,559.0,6018.06,2.815,5.0,166.0,438477134.0,-53168533.0,2.815,,11.0,245.20000000000005,304.0,64.0,245.20000000000005,3.22
2023-12-13 16:26:06,559.0,6020.37,2.846,5.0,164.0,438477358.0,-53168428.0,2.846,,11.0,245.39999999999998,304.0,64.0,245.39999999999998,4.01
2023-12-13 16:26:07,559.0,6022.95,2.606,5.0,164.0,438477634.0,-53168327.0,2.606,,11.0,245.60000000000002,305.0,64.0,245.60000000000002,4.49
2023-12-13 16:26:08,560.0,6025.25,2.484,5.0,164.0,438477867.0,-53168260.0,2.484,,11.0,245.79999999999995,305.0,64.0,245.79999999999995,4.61
2023-12-13 16:26:09,560.0,6027.32,2.472,5.0,165.0,438478095.0,-53168238.0,2.472,,11.0,246.0,305.0,64.0,246.0,4.94
2023-12-13 16:26:10,560.0,6029.53,2.366,5.0,166.0,438478322.0,-53168201.0,2.366,,11.0,246.20000000000005,305.0,64.0,246.20000000000005,5.22
2023-12-13 16:26:11,560.0,6031.75,2.343,5.0,166.0,438478549.0,-53168211.0,2.343,76.0,11.0,246.39999999999998,305.0,64.0,246.39999999999998,5.6
2023-12-13 16:26:12,561.0,6033.82,2.302,5.0,166.0,438478778.0,-53168198.0,2.302,,11.0,246.39999999999998,306.0,64.0,246.39999999999998,5.72
2023-12-13 16:26:13,561.0,6035.87,2.297,5.0,167.0,438479005.0,-53168161.0,2.297,,11.0,246.39999999999998,306.0,64.0,246.39999999999998,5.66
2023-12-13 16:26:14,561.0,6037.93,2.297,5.0,166.0,438479232.0,-53168121.0,2.297,,11.0,246.60000000000002,306.0,64.0,246.60000000000002,5.42
2023-12-13 16:26:15,562.0,6040.12,2.083,5.0,167.0,438479459.0,-53168117.0,2.083,,11.0,246.60000000000002,306.0,64.0,246.60000000000002,4.93
2023-12-13 16:26:16,562.0,6042.52,2.056,5.0,168.0,438479688.0,-53168096.0,2.056,,11.0,246.60000000000002,306.0,64.0,246.60000000000002,4.26
2023-12-13 16:26:17,562.0,6044.59,2.056,5.0,166.0,438479915.0,-53168094.0,2.056,,11.0,246.60000000000002,306.0,64.0,246.60000000000002,3.34
2023-12-13 16:26:18,563.0,6046.8,2.056,5.0,167.0,438480143.0,-53168114.0,2.056,,11.0,246.60000000000002,306.0,64.0,246.60000000000002,2.49
2023-12-13 16:26:19,563.0,6049.18,2.08,5.0,166.0,438480410.0,-53168096.0,2.08,,11.0,246.79999999999995,306.0,64.0,246.79999999999995,2.08
2023-12-13 16:26:20,563.0,6051.26,2.083,5.0,167.0,438480643.0,-53168094.0,2.083,,11.0,246.79999999999995,306.0,64.0,246.79999999999995,2.12
2023-12-13 16:26:21,563.0,6052.98,2.083,5.0,167.0,438480830.0,-53168079.0,2.083,,11.0,247.0,306.0,64.0,247.0,2.29
2023-12-13 16:26:22,564.0,6054.99,2.083,5.0,167.0,438481053.0,-53168112.0,2.083,,11.0,247.0,306.0,64.0,247.0,2.47
2023-12-13 16:26:23,564.0,6057.86,2.125,5.0,166.0,438481362.0,-53168152.0,2.125,,11.0,247.20000000000005,306.0,64.0,247.20000000000005,2.82
2023-12-13 16:26:24,564.0,6060.17,2.131,5.0,166.0,438481600.0,-53168172.0,2.131,,11.0,247.20000000000005,306.0,64.0,247.20000000000005,3.27
2023-12-13 16:26:25,565.0,6062.38,2.138,5.0,166.0,438481825.0,-53168194.0,2.138,,11.0,247.39999999999998,307.0,64.0,247.39999999999998,3.61
2023-12-13 16:26:26,565.0,6064.28,2.139,5.0,164.0,438482054.0,-53168196.0,2.139,,11.0,247.39999999999998,307.0,64.0,247.39999999999998,4.01
2023-12-13 16:26:27,565.0,6067.14,2.156,5.0,165.0,438482365.0,-53168176.0,2.156,,11.0,247.60000000000002,307.0,64.0,247.60000000000002,4.31
2023-12-13 16:26:28,565.0,6069.43,2.141,5.0,165.0,438482600.0,-53168158.0,2.141,,11.0,247.79999999999995,307.0,64.0,247.79999999999995,4.63
2023-12-13 16:26:29,566.0,6071.67,2.156,5.0,165.0,438482828.0,-53168192.0,2.156,,11.0,248.0,307.0,64.0,248.0,4.82
2023-12-13 16:26:30,566.0,6073.8,2.158,5.0,165.0,438483055.0,-53168267.0,2.158,,11.0,248.0,307.0,64.0,248.0,4.99
2023-12-13 16:26:31,566.0,6075.85,2.166,5.0,165.0,438483283.0,-53168291.0,2.166,,11.0,248.0,307.0,64.0,248.0,5.03
2023-12-13 16:26:32,567.0,6077.9,2.174,5.0,164.0,438483470.0,-53168328.0,2.174,,11.0,248.20000000000005,307.0,64.0,248.20000000000005,4.97
2023-12-13 16:26:33,567.0,6079.96,2.168,5.0,164.0,438483693.0,-53168368.0,2.168,,11.0,248.20000000000005,307.0,64.0,248.20000000000005,4.78
2023-12-13 16:26:34,567.0,6082.17,2.174,5.0,166.0,438483961.0,-53168393.0,2.174,,11.0,248.39999999999998,308.0,64.0,248.39999999999998,4.34
2023-12-13 16:26:35,567.0,6084.73,2.185,5.0,164.0,438484234.0,-53168431.0,2.185,,11.0,248.39999999999998,308.0,64.0,248.39999999999998,3.84
2023-12-13 16:26:36,568.0,6087.22,2.235,5.0,164.0,438484466.0,-53168506.0,2.235,,11.0,248.39999999999998,308.0,64.0,248.39999999999998,3.47
2023-12-13 16:26:37,568.0,6089.9,2.266,5.0,166.0,438484735.0,-53168601.0,2.266,,11.0,248.60000000000002,308.0,64.0,248.60000000000002,3.29
2023-12-13 16:26:38,568.0,6092.59,2.302,5.0,164.0,438485048.0,-53168703.0,2.302,,11.0,248.60000000000002,308.0,64.0,248.60000000000002,3.32
2023-12-13 16:26:39,569.0,6095.32,2.387,5.0,164.0,438485326.0,-53168820.0,2.387,,11.0,248.79999999999995,308.0,64.0,248.79999999999995,3.63
2023-12-13 16:26:40,569.0,6098.0,2.446,5.0,163.0,438485597.0,-53168919.0,2.446,,11.0,249.0,308.0,64.0,249.0,3.85
2023-12-13 16:26:41,569.0,6101.01,2.539,5.0,163.0,438485898.0,-53168997.0,2.539,,11.0,249.20000000000005,308.0,64.0,249.20000000000005,4.11
2023-12-13 16:26:42,570.0,6104.34,3.059,5.0,161.0,438486269.0,-53169080.0,3.059,,11.0,249.20000000000005,308.0,64.0,249.20000000000005,4.42
2023-12-13 16:26:43,570.0,6107.86,3.417,5.0,162.0,438486595.0,-53169231.0,3.417,,11.0,249.20000000000005,308.0,64.0,249.20000000000005,4.52
2023-12-13 16:26:44,570.0,6111.6,3.636,5.0,162.0,438486995.0,-53169411.0,3.636,,11.0,249.20000000000005,309.0,64.0,249.20000000000005,4.1
2023-12-13 16:26:45,570.0,6115.46,3.782,5.0,160.0,438487364.0,-53169623.0,3.782,,11.0,249.0,309.0,64.0,249.0,3.24
2023-12-13 16:26:46,571.0,6119.41,3.945,5.0,161.0,438487766.0,-53169823.0,3.945,,11.0,249.0,309.0,64.0,249.0,1.86
2023-12-13 16:26:47,571.0,6123.58,3.979,5.0,159.0,438488178.0,-53170023.0,3.979,,11.0,248.79999999999995,309.0,64.0,248.79999999999995,0.0
2023-12-13 16:26:48,571.0,6127.78,3.975,5.0,160.0,438488587.0,-53170237.0,3.975,,11.0,248.60000000000002,309.0,64.0,248.60000000000002,-0.24
2023-12-13 16:26:49,571.0,6131.91,4.006,5.0,159.0,438488998.0,-53170474.0,4.006,,11.0,248.39999999999998,309.0,64.0,248.39999999999998,-1.7
2023-12-13 16:26:50,572.0,6135.86,3.992,5.0,157.0,438489407.0,-53170662.0,3.992,,11.0,248.39999999999998,309.0,64.0,248.39999999999998,-2.44
2023-12-13 16:26:51,572.0,6139.78,3.968,5.0,157.0,438489775.0,-53170839.0,3.968,,11.0,248.20000000000005,309.0,64.0,248.20000000000005,-2.97
2023-12-13 16:26:52,572.0,6143.63,3.964,5.0,157.0,438490181.0,-53171036.0,3.964,,11.0,248.0,309.0,64.0,248.0,-3.26
2023-12-13 16:26:53,573.0,6147.5,3.964,5.0,156.0,438490550.0,-53171199.0,3.964,,11.0,248.0,309.0,64.0,248.0,-3.22
2023-12-13 16:26:54,573.0,6151.35,3.964,5.0,155.0,438490954.0,-53171344.0,3.964,,11.0,248.0,309.0,65.0,248.0,-3.07
2023-12-13 16:26:55,573.0,6155.19,3.905,5.0,156.0,438491363.0,-53171481.0,3.905,,11.0,247.79999999999995,309.0,65.0,247.79999999999995,-2.76
2023-12-13 16:26:56,573.0,6159.0,3.897,5.0,157.0,438491774.0,-53171602.0,3.897,,11.0,248.0,309.0,65.0,248.0,-2.34
2023-12-13 16:26:57,574.0,6162.77,3.882,5.0,157.0,438492144.0,-53171686.0,3.882,,11.0,248.0,309.0,65.0,248.0,-1.8
2023-12-13 16:26:58,574.0,6166.47,3.846,5.0,156.0,438492547.0,-53171730.0,3.846,,11.0,248.0,309.0,65.0,248.0,-1.08
2023-12-13 16:26:59,574.0,6169.2,3.777,5.0,157.0,438492835.0,-53171699.0,3.777,,11.0,248.0,309.0,65.0,248.0,0.0
2023-12-13 16:27:00,574.0,6173.1,3.621,6.0,156.0,438493230.0,-53171553.0,3.621,,11.0,248.20000000000005,309.0,65.0,248.20000000000005,0.0
2023-12-13 16:27:01,575.0,6176.6,3.553,6.0,157.0,438493600.0,-53171378.0,3.553,,11.0,248.20000000000005,309.0,65.0,248.20000000000005,0.0
2023-12-13 16:27:02,575.0,6180.06,3.547,6.0,157.0,438493883.0,-53171110.0,3.547,,11.0,248.39999999999998,309.0,65.0,248.39999999999998,0.13
2023-12-13 16:27:03,575.0,6183.52,3.513,6.0,155.0,438494196.0,-53170832.0,3.513,,11.0,248.60000000000002,309.0,65.0,248.60000000000002,1.45
2023-12-13 16:27:04,576.0,6187.01,3.508,6.0,157.0,438494516.0,-53170552.0,3.508,,11.0,248.60000000000002,309.0,65.0,248.60000000000002,1.96
2023-12-13 16:27:05,576.0,6190.55,3.493,6.0,156.0,438494793.0,-53170254.0,3.493,,11.0,248.79999999999995,309.0,65.0,248.79999999999995,2.39
2023-12-13 16:27:06,576.0,6193.81,3.377,6.0,157.0,438495062.0,-53169962.0,3.377,,11.0,249.0,309.0,65.0,249.0,2.79
2023-12-13 16:27:07,576.0,6197.04,3.354,6.0,157.0,438495298.0,-53169678.0,3.354,,11.0,249.20000000000005,309.0,65.0,249.20000000000005,3.24
2023-12-13 16:27:08,577.0,6200.21,3.353,6.0,156.0,438495567.0,-53169383.0,3.353,,11.0,249.20000000000005,310.0,65.0,249.20000000000005,3.55
2023-12-13 16:27:09,577.0,6203.26,3.353,6.0,155.0,438495799.0,-53169103.0,3.353,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,3.63
2023-12-13 16:27:10,577.0,6206.64,3.353,6.0,156.0,438496067.0,-53168804.0,3.353,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,3.53
2023-12-13 16:27:11,577.0,6210.06,3.353,7.0,155.0,438496340.0,-53168507.0,3.353,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,3.27
2023-12-13 16:27:12,578.0,6213.93,3.353,7.0,155.0,438496652.0,-53168138.0,3.353,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,2.82
2023-12-13 16:27:13,578.0,6218.03,3.353,6.0,154.0,438496972.0,-53167760.0,3.353,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,2.34
2023-12-13 16:27:14,578.0,6221.87,3.477,6.0,153.0,438497291.0,-53167435.0,3.477,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,1.75
2023-12-13 16:27:15,578.0,6226.15,3.492,6.0,151.0,438497651.0,-53167100.0,3.492,,11.0,249.39999999999998,310.0,65.0,249.39999999999998,1.02
2023-12-13 16:27:16,579.0,6230.25,3.764,6.0,152.0,438498014.0,-53166816.0,3.764,,11.0,249.20000000000005,310.0,65.0,249.20000000000005,0.0
2023-12-13 16:27:17,579.0,6233.64,3.928,6.0,151.0,438498337.0,-53166608.0,3.928,,11.0,249.0,310.0,65.0,249.0,-0.11
2023-12-13 16:27:18,579.0,6239.15,4.359,7.0,150.0,438498901.0,-53166337.0,4.359,,11.0,248.60000000000002,310.0,65.0,248.60000000000002,-1.44
2023-12-13 16:27:19,580.0,6244.81,5.033,7.0,151.0,438499490.0,-53166166.0,5.033,,11.0,248.39999999999998,310.0,65.0,248.39999999999998,-2.48
2023-12-13 16:27:20,580.0,6251.18,6.05,6.0,149.0,438500162.0,-53165971.0,6.05,,11.0,247.79999999999995,310.0,65.0,247.79999999999995,-3.68
2023-12-13 16:27:21,580.0,6257.66,6.606,6.0,150.0,438500807.0,-53165700.0,6.606,,11.0,247.39999999999998,310.0,66.0,247.39999999999998,-4.88
2023-12-13 16:27:22,580.0,6264.17,6.658,6.0,150.0,438501404.0,-53165264.0,6.658,,11.0,247.20000000000005,310.0,66.0,247.20000000000005,-5.75
2023-12-13 16:27:23,581.0,6269.53,6.485,7.0,150.0,438501792.0,-53164732.0,6.485,,11.0,247.20000000000005,310.0,67.0,247.20000000000005,-5.9
2023-12-13 16:27:24,581.0,6277.1,6.199,7.0,150.0,438502196.0,-53163858.0,6.199,,11.0,247.20000000000005,310.0,67.0,247.20000000000005,-5.38
2023-12-13 16:27:25,581.0,6283.29,6.167,7.0,150.0,438502322.0,-53163056.0,6.167,,11.0,247.20000000000005,310.0,67.0,247.20000000000005,-4.44
2023-12-13 16:27:26,581.0,6288.5,5.54,8.0,149.0,438502291.0,-53162365.0,5.54,,11.0,247.39999999999998,310.0,67.0,247.39999999999998,-3.28
2023-12-13 16:27:27,582.0,6292.88,4.471,8.0,150.0,438502124.0,-53161828.0,4.471,,11.0,247.60000000000002,310.0,67.0,247.60000000000002,-2.02
2023-12-13 16:27:28,582.0,6296.89,3.758,8.0,151.0,438501901.0,-53161367.0,3.758,,11.0,247.79999999999995,310.0,67.0,247.79999999999995,0.0
2023-12-13 16:27:29,582.0,6300.39,3.382,8.0,151.0,438501636.0,-53161002.0,3.382,,11.0,248.0,310.0,67.0,248.0,0.05
2023-12-13 16:27:30,582.0,6303.63,3.045,7.0,151.0,438501401.0,-53160712.0,3.045,,11.0,248.20000000000005,310.0,67.0,248.20000000000005,1.34
