timestamp,heart_rate,battery_soc,calories,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade
2023-11-29 16:07:11,156.0,,244.0,19.0,4103.23,1.258,8.0,438262943.0,-53205777.0,1.258,159.39999999999998,159.39999999999998,103.0,10.0,0.0
2023-11-29 16:07:12,156.0,,245.0,19.0,4104.61,1.352,8.0,438263034.0,-53205636.0,1.352,159.60000000000002,159.60000000000002,103.0,10.0,0.0
2023-11-29 16:07:13,156.0,,245.0,19.0,4105.93,1.361,8.0,438263080.0,-53205476.0,1.361,159.79999999999995,159.79999999999995,103.0,10.0,4.13
2023-11-29 16:07:14,156.0,,245.0,19.0,4107.43,1.258,8.0,438263125.0,-53205282.0,1.258,160.0,160.0,103.0,10.0,5.5
2023-11-29 16:07:15,155.0,,245.0,19.0,4108.96,1.258,7.0,438263080.0,-53205084.0,1.258,160.20000000000005,160.20000000000005,104.0,10.0,7.41
2023-11-29 16:07:16,155.0,,246.0,19.0,4110.61,1.333,7.0,438263034.0,-53204862.0,1.333,160.60000000000002,160.60000000000002,104.0,10.0,9.46
2023-11-29 16:07:17,155.0,,246.0,19.0,4112.39,1.353,7.0,438263034.0,-53204624.0,1.353,160.79999999999995,160.79999999999995,104.0,10.0,11.84
2023-11-29 16:07:18,155.0,,246.0,19.0,4114.18,1.361,7.0,438263034.0,-53204385.0,1.361,161.20000000000005,161.20000000000005,105.0,10.0,13.78
2023-11-29 16:07:19,154.0,,246.0,19.0,4116.02,1.408,7.0,438263080.0,-53204144.0,1.408,161.39999999999998,161.39999999999998,105.0,10.0,15.68
2023-11-29 16:07:20,154.0,,247.0,19.0,4117.65,1.408,7.0,438263125.0,-53203930.0,1.408,161.60000000000002,161.60000000000002,105.0,10.0,17.12
2023-11-29 16:07:21,154.0,,247.0,19.0,4119.43,1.652,7.0,438263125.0,-53203691.0,1.652,161.79999999999995,161.79999999999995,105.0,10.0,17.75
2023-11-29 16:07:22,154.0,,247.0,19.0,4121.38,1.719,7.0,438263125.0,-53203429.0,1.719,162.0,162.0,106.0,10.0,17.61
2023-11-29 16:07:23,154.0,,248.0,19.0,4123.39,1.795,8.0,438263216.0,-53203173.0,1.795,162.20000000000005,162.20000000000005,106.0,10.0,16.83
2023-11-29 16:07:24,154.0,,248.0,19.0,4125.48,1.87,8.0,438263216.0,-53202895.0,1.87,162.39999999999998,162.39999999999998,106.0,10.0,15.59
2023-11-29 16:07:25,154.0,,248.0,19.0,4127.29,1.854,7.0,438263216.0,-53202653.0,1.854,162.60000000000002,162.60000000000002,106.0,10.0,14.07
2023-11-29 16:07:26,155.0,,248.0,19.0,4129.38,1.904,7.0,438263217.0,-53202374.0,1.904,162.79999999999995,162.79999999999995,106.0,10.0,12.53
2023-11-29 16:07:27,155.0,,249.0,19.0,4131.01,1.844,7.0,438263262.0,-53202160.0,1.844,163.0,163.0,107.0,10.0,11.11
2023-11-29 16:07:28,155.0,,249.0,19.0,4133.53,1.853,7.0,438263353.0,-53201839.0,1.853,163.0,163.0,107.0,10.0,9.93
2023-11-29 16:07:29,154.0,,249.0,19.0,4135.44,1.861,7.0,438263398.0,-53201603.0,1.861,163.20000000000005,163.20000000000005,107.0,10.0,8.95
2023-11-29 16:07:30,154.0,,249.0,19.0,4137.38,1.909,7.0,438263489.0,-53201362.0,1.909,163.20000000000005,163.20000000000005,107.0,10.0,8.17
2023-11-29 16:07:31,154.0,,250.0,19.0,4140.16,1.992,7.0,438263626.0,-53201026.0,1.992,163.39999999999998,163.39999999999998,107.0,10.0,7.5
2023-11-29 16:07:32,154.0,,250.0,19.0,4141.94,2.008,7.0,438263671.0,-53200805.0,2.008,163.60000000000002,163.60000000000002,107.0,10.0,6.93
2023-11-29 16:07:33,154.0,,250.0,19.0,4144.07,2.094,7.0,438263807.0,-53200551.0,2.094,163.60000000000002,163.60000000000002,108.0,10.0,6.46
2023-11-29 16:07:34,154.0,,250.0,19.0,4146.17,2.048,6.0,438263855.0,-53200278.0,2.048,163.79999999999995,163.79999999999995,108.0,10.0,6.04
2023-11-29 16:07:35,154.0,,251.0,19.0,4148.06,2.009,6.0,438263899.0,-53200033.0,2.009,163.79999999999995,163.79999999999995,108.0,10.0,5.63
2023-11-29 16:07:36,153.0,,251.0,19.0,4149.93,2.008,7.0,438263944.0,-53199794.0,2.008,164.0,164.0,108.0,10.0,5.25
2023-11-29 16:07:37,153.0,,251.0,19.0,4151.86,1.972,7.0,438263945.0,-53199532.0,1.972,164.0,164.0,108.0,10.0,4.92
2023-11-29 16:07:38,153.0,,251.0,19.0,4154.11,2.185,8.0,438263990.0,-53199237.0,2.185,164.20000000000005,164.20000000000005,108.0,10.0,4.72
2023-11-29 16:07:39,153.0,,252.0,19.0,4155.93,2.029,8.0,438263990.0,-53198997.0,2.029,164.20000000000005,164.20000000000005,108.0,10.0,4.51
2023-11-29 16:07:40,153.0,,252.0,19.0,4158.2,2.201,7.0,438264035.0,-53198702.0,2.201,164.20000000000005,164.20000000000005,108.0,10.0,4.33
2023-11-29 16:07:41,153.0,,252.0,19.0,4160.82,2.571,7.0,438264126.0,-53198361.0,2.571,164.39999999999998,164.39999999999998,108.0,10.0,4.12
2023-11-29 16:07:42,153.0,,253.0,19.0,4162.92,2.629,7.0,438264172.0,-53198082.0,2.629,164.60000000000002,164.60000000000002,108.0,10.0,3.95
2023-11-29 16:07:43,153.0,,253.0,19.0,4165.12,2.186,7.0,438264125.0,-53197790.0,2.186,164.60000000000002,164.60000000000002,109.0,10.0,3.82
2023-11-29 16:07:44,154.0,,253.0,19.0,4167.05,2.064,7.0,438264080.0,-53197538.0,2.064,164.79999999999995,164.79999999999995,109.0,10.0,3.76
2023-11-29 16:07:45,154.0,,253.0,19.0,4168.96,2.064,7.0,438264036.0,-53197285.0,2.064,164.79999999999995,164.79999999999995,109.0,10.0,3.76
2023-11-29 16:07:46,154.0,,254.0,19.0,4170.76,2.064,7.0,438264081.0,-53197045.0,2.064,165.0,165.0,109.0,10.0,3.91
2023-11-29 16:07:47,154.0,,254.0,19.0,4172.78,2.064,7.0,438264081.0,-53196778.0,2.064,165.20000000000005,165.20000000000005,109.0,10.0,4.14
2023-11-29 16:07:48,154.0,,254.0,19.0,4174.62,2.064,7.0,438264081.0,-53196534.0,2.064,165.20000000000005,165.20000000000005,109.0,10.0,4.48
2023-11-29 16:07:49,154.0,,254.0,19.0,4176.91,2.075,7.0,438264081.0,-53196225.0,2.075,165.39999999999998,165.39999999999998,109.0,10.0,4.82
2023-11-29 16:07:50,154.0,,255.0,19.0,4178.52,2.075,7.0,438264081.0,-53196015.0,2.075,165.39999999999998,165.39999999999998,109.0,10.0,5.09
2023-11-29 16:07:51,155.0,,255.0,19.0,4180.66,2.064,7.0,438264172.0,-53195753.0,2.064,165.60000000000002,165.60000000000002,109.0,10.0,5.21
2023-11-29 16:07:52,155.0,,255.0,19.0,4183.16,2.074,6.0,438264312.0,-53195471.0,2.074,165.79999999999995,165.79999999999995,110.0,10.0,5.2
2023-11-29 16:07:53,156.0,,255.0,19.0,4184.81,2.469,6.0,438264441.0,-53195320.0,2.469,165.79999999999995,165.79999999999995,110.0,10.0,5.08
2023-11-29 16:07:54,157.0,,256.0,19.0,4187.04,2.188,6.0,438264633.0,-53195111.0,2.188,166.0,166.0,110.0,10.0,4.99
2023-11-29 16:07:55,158.0,,256.0,19.0,4188.6,2.142,6.0,438264769.0,-53194992.0,2.142,166.20000000000005,166.20000000000005,110.0,10.0,5.09
2023-11-29 16:07:56,159.0,,256.0,19.0,4190.13,2.019,6.0,438264904.0,-53194854.0,2.019,166.60000000000002,166.60000000000002,110.0,10.0,5.45
2023-11-29 16:07:57,160.0,,257.0,19.0,4191.88,1.999,6.0,438264995.0,-53194675.0,1.999,166.79999999999995,166.79999999999995,110.0,10.0,5.97
2023-11-29 16:07:58,161.0,,257.0,19.0,4193.53,1.975,6.0,438265084.0,-53194476.0,1.975,167.0,167.0,111.0,10.0,6.6
2023-11-29 16:07:59,162.0,,257.0,19.0,4195.21,1.839,6.0,438265129.0,-53194255.0,1.839,167.0,167.0,111.0,10.0,7.25
2023-11-29 16:08:00,163.0,,257.0,19.0,4197.09,1.758,5.0,438265177.0,-53194016.0,1.758,167.20000000000005,167.20000000000005,111.0,10.0,7.87
2023-11-29 16:08:01,164.0,,258.0,19.0,4198.98,1.757,5.0,438265270.0,-53193799.0,1.757,167.39999999999998,167.39999999999998,111.0,10.0,8.47
2023-11-29 16:08:02,165.0,,258.0,19.0,4201.02,1.722,5.0,438265404.0,-53193582.0,1.722,167.60000000000002,167.60000000000002,111.0,10.0,8.95
2023-11-29 16:08:03,166.0,,258.0,19.0,4202.21,1.722,5.0,438265495.0,-53193459.0,1.722,167.79999999999995,167.79999999999995,111.0,10.0,9.24
2023-11-29 16:08:04,168.0,,259.0,19.0,4203.92,1.722,5.0,438265584.0,-53193265.0,1.722,168.0,168.0,112.0,10.0,9.41
2023-11-29 16:08:05,168.0,,259.0,19.0,4205.43,1.686,5.0,438265678.0,-53193082.0,1.686,168.39999999999998,168.39999999999998,112.0,10.0,9.59
2023-11-29 16:08:06,169.0,,259.0,19.0,4207.38,1.684,5.0,438265770.0,-53192864.0,1.684,168.60000000000002,168.60000000000002,112.0,10.0,9.89
2023-11-29 16:08:07,170.0,,259.0,19.0,4208.76,1.638,5.0,438265902.0,-53192728.0,1.638,168.79999999999995,168.79999999999995,112.0,10.0,10.23
2023-11-29 16:08:08,170.0,,260.0,19.0,4209.86,1.611,5.0,438265904.0,-53192592.0,1.611,169.0,169.0,113.0,10.0,10.56
2023-11-29 16:08:09,171.0,,260.0,19.0,4211.15,1.602,5.0,438265995.0,-53192449.0,1.602,169.20000000000005,169.20000000000005,113.0,10.0,10.78
2023-11-29 16:08:10,171.0,,260.0,19.0,4212.68,1.591,5.0,438266087.0,-53192286.0,1.591,169.20000000000005,169.20000000000005,113.0,10.0,10.9
2023-11-29 16:08:11,171.0,,261.0,19.0,4214.59,1.563,5.0,438266176.0,-53192050.0,1.563,169.39999999999998,169.39999999999998,113.0,10.0,10.89
2023-11-29 16:08:12,171.0,,261.0,19.0,4215.86,1.546,5.0,438266222.0,-53191888.0,1.546,169.60000000000002,169.60000000000002,113.0,10.0,10.81
2023-11-29 16:08:13,172.0,,261.0,19.0,4217.24,1.528,5.0,438266267.0,-53191713.0,1.528,169.79999999999995,169.79999999999995,113.0,10.0,10.64
2023-11-29 16:08:14,172.0,,262.0,19.0,4219.05,1.528,5.0,438266311.0,-53191475.0,1.528,170.0,170.0,114.0,10.0,10.51
2023-11-29 16:08:15,172.0,,262.0,19.0,4220.42,1.519,5.0,438266313.0,-53191292.0,1.519,170.20000000000005,170.20000000000005,114.0,10.0,10.41
2023-11-29 16:08:16,172.0,,262.0,19.0,4222.11,1.519,5.0,438266358.0,-53191074.0,1.519,170.39999999999998,170.39999999999998,114.0,10.0,10.43
2023-11-29 16:08:17,173.0,,263.0,19.0,4223.83,1.521,5.0,438266406.0,-53190853.0,1.521,170.60000000000002,170.60000000000002,114.0,10.0,10.65
2023-11-29 16:08:18,173.0,,263.0,19.0,4225.25,1.546,5.0,438266495.0,-53190681.0,1.546,170.79999999999995,170.79999999999995,114.0,10.0,11.0
2023-11-29 16:08:19,173.0,,263.0,19.0,4226.2,1.518,5.0,438266542.0,-53190582.0,1.518,171.0,171.0,115.0,10.0,11.33
2023-11-29 16:08:20,174.0,,263.0,19.0,4227.68,1.474,5.0,438266631.0,-53190425.0,1.474,171.20000000000005,171.20000000000005,115.0,10.0,11.63
2023-11-29 16:08:21,174.0,,264.0,19.0,4228.28,1.049,5.0,438266675.0,-53190349.0,1.049,171.39999999999998,171.39999999999998,115.0,10.0,11.79
2023-11-29 16:08:22,174.0,,264.0,19.0,4228.28,1.353,5.0,438266675.0,-53190349.0,1.353,171.39999999999998,171.39999999999998,115.0,10.0,11.71
2023-11-29 16:08:24,173.0,,264.0,19.0,4228.3,1.383,5.0,438266677.0,-53190283.0,1.383,171.60000000000002,171.60000000000002,115.0,10.0,0.62
2023-11-29 16:08:25,173.0,,264.0,19.0,4229.13,0.611,5.0,438266723.0,-53190187.0,0.611,171.79999999999995,171.79999999999995,115.0,10.0,0.0
2023-11-29 16:08:26,172.0,,265.0,19.0,4229.6,0.619,5.0,438266764.0,-53190126.0,0.619,172.0,172.0,115.0,10.0,0.0
2023-11-29 16:08:27,171.0,,265.0,19.0,4229.85,0.812,5.0,438266722.0,-53190107.0,0.812,172.0,172.0,115.0,10.0,0.0
2023-11-29 16:08:28,170.0,,265.0,19.0,4230.45,0.726,6.0,438266764.0,-53190028.0,0.726,172.20000000000005,172.20000000000005,115.0,10.0,0.0
2023-11-29 16:08:29,171.0,,266.0,19.0,4230.45,0.0,6.0,438266721.0,-53189968.0,0.0,172.20000000000005,172.20000000000005,116.0,10.0,10.01
2023-11-29 16:08:30,170.0,,266.0,19.0,4230.45,0.0,6.0,438266721.0,-53189968.0,0.0,172.20000000000005,172.20000000000005,116.0,10.0,0.67
2023-11-29 16:08:31,170.0,,266.0,19.0,4230.45,0.0,5.0,438266721.0,-53189968.0,0.0,172.20000000000005,172.20000000000005,116.0,10.0,0.0
2023-11-29 16:08:32,169.0,,267.0,19.0,4230.45,0.0,5.0,438266721.0,-53189968.0,0.0,172.20000000000005,172.20000000000005,116.0,10.0,0.0
2023-11-29 16:08:33,167.0,,267.0,19.0,4230.45,0.0,7.0,438266721.0,-53189968.0,0.0,172.20000000000005,172.20000000000005,116.0,10.0,0.0
2023-11-29 16:08:43,164.0,,267.0,19.0,4230.49,1.037,7.0,438266675.0,-53189365.0,1.037,172.39999999999998,172.39999999999998,116.0,10.0,0.0
2023-11-29 16:08:44,163.0,,267.0,19.0,4231.54,1.052,7.0,438266675.0,-53189230.0,1.052,172.60000000000002,172.60000000000002,116.0,10.0,0.0
2023-11-29 16:08:45,163.0,,268.0,19.0,4232.31,0.742,7.0,438266675.0,-53189127.0,0.742,172.60000000000002,172.60000000000002,116.0,10.0,0.0
2023-11-29 16:08:46,162.0,,268.0,19.0,4233.22,0.742,7.0,438266675.0,-53189007.0,0.742,172.60000000000002,172.60000000000002,116.0,10.0,0.0
2023-11-29 16:08:47,162.0,,268.0,19.0,4234.11,0.743,6.0,438266675.0,-53188889.0,0.743,172.79999999999995,172.79999999999995,116.0,10.0,0.0
2023-11-29 16:08:48,161.0,,269.0,19.0,4234.87,0.783,6.0,438266675.0,-53188793.0,0.783,172.79999999999995,172.79999999999995,117.0,10.0,3.2
2023-11-29 16:08:49,161.0,,269.0,19.0,4235.34,0.715,6.0,438266675.0,-53188733.0,0.715,173.0,173.0,117.0,10.0,4.27
2023-11-29 16:08:50,161.0,,269.0,19.0,4235.57,0.71,6.0,438266675.0,-53188716.0,0.71,173.0,173.0,117.0,10.0,5.11
2023-11-29 16:08:51,161.0,,269.0,19.0,4235.57,0.0,6.0,438266675.0,-53188716.0,0.0,173.0,173.0,117.0,10.0,7.03
2023-11-29 16:08:52,161.0,,270.0,19.0,4235.57,0.024,6.0,438266675.0,-53188716.0,0.024,173.0,173.0,117.0,10.0,0.62
2023-11-29 16:08:53,161.0,,270.0,19.0,4235.57,0.687,6.0,438266675.0,-53188716.0,0.687,173.0,173.0,117.0,10.0,0.0
2023-11-29 16:09:09,158.0,,270.0,19.0,4235.62,0.964,6.0,438266721.0,-53188391.0,0.964,173.20000000000005,173.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:10,156.0,,271.0,19.0,4236.78,0.927,6.0,438266722.0,-53188234.0,0.927,173.20000000000005,173.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:11,154.0,,271.0,19.0,4236.8,0.022,5.0,438266768.0,-53188138.0,0.022,173.20000000000005,173.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:12,154.0,,271.0,19.0,4237.62,0.658,5.0,438266812.0,-53188038.0,0.658,173.20000000000005,173.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:13,153.0,,271.0,19.0,4237.96,0.633,5.0,438266812.0,-53187999.0,0.633,173.20000000000005,173.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:14,153.0,,272.0,19.0,4237.96,0.0,5.0,438266812.0,-53187999.0,0.0,173.39999999999998,173.39999999999998,117.0,10.0,0.0
2023-11-29 16:09:15,153.0,,272.0,19.0,4237.96,0.0,7.0,438266812.0,-53187999.0,0.0,173.39999999999998,173.39999999999998,117.0,10.0,0.0
2023-11-29 16:09:22,154.0,,272.0,19.0,4238.0,1.194,6.0,438267042.0,-53187700.0,1.194,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:23,155.0,,272.0,19.0,4239.24,1.149,6.0,438267132.0,-53187582.0,1.149,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:24,155.0,,273.0,19.0,4239.24,0.0,6.0,438267176.0,-53187544.0,0.0,173.39999999999998,173.39999999999998,117.0,10.0,0.0
2023-11-29 16:09:25,156.0,,273.0,19.0,4239.24,0.0,6.0,438267176.0,-53187544.0,0.0,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:26,157.0,,273.0,19.0,4239.24,0.0,6.0,438267176.0,-53187544.0,0.0,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:27,157.0,,273.0,19.0,4239.26,0.029,6.0,438267176.0,-53187543.0,0.029,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:28,158.0,,274.0,19.0,4239.62,0.707,6.0,438267179.0,-53187503.0,0.707,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:29,157.0,,274.0,19.0,4240.42,0.825,6.0,438267270.0,-53187462.0,0.825,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:30,157.0,,274.0,19.0,4241.28,0.823,6.0,438267361.0,-53187401.0,0.823,173.60000000000002,173.60000000000002,117.0,10.0,0.0
2023-11-29 16:09:31,156.0,,275.0,19.0,4242.05,0.756,6.0,438267453.0,-53187383.0,0.756,173.79999999999995,173.79999999999995,117.0,10.0,0.0
2023-11-29 16:09:32,156.0,,275.0,19.0,4242.99,0.703,6.0,438267540.0,-53187344.0,0.703,173.79999999999995,173.79999999999995,117.0,10.0,0.0
2023-11-29 16:09:33,156.0,,275.0,19.0,4243.22,0.671,6.0,438267540.0,-53187322.0,0.671,173.79999999999995,173.79999999999995,117.0,10.0,0.0
2023-11-29 16:09:34,155.0,,275.0,19.0,4243.22,0.0,6.0,438267540.0,-53187322.0,0.0,174.0,174.0,117.0,10.0,0.0
2023-11-29 16:09:35,155.0,,276.0,19.0,4243.22,0.0,6.0,438267540.0,-53187322.0,0.0,174.0,174.0,117.0,10.0,0.0
2023-11-29 16:09:36,154.0,,276.0,19.0,4243.22,0.0,6.0,438267540.0,-53187322.0,0.0,174.0,174.0,117.0,10.0,0.0
2023-11-29 16:09:39,153.0,,276.0,19.0,4243.26,0.954,6.0,438267725.0,-53187304.0,0.954,174.20000000000005,174.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:40,153.0,,276.0,19.0,4244.45,1.265,6.0,438267821.0,-53187262.0,1.265,174.20000000000005,174.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:41,153.0,,277.0,19.0,4246.19,1.742,6.0,438268001.0,-53187182.0,1.742,174.20000000000005,174.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:42,153.0,,277.0,19.0,4248.03,1.741,6.0,438268184.0,-53187078.0,1.741,174.20000000000005,174.20000000000005,117.0,10.0,0.0
2023-11-29 16:09:43,153.0,,277.0,19.0,4250.06,1.729,5.0,438268364.0,-53186920.0,1.729,174.39999999999998,174.39999999999998,117.0,10.0,0.0
2023-11-29 16:09:44,153.0,,277.0,19.0,4251.89,1.674,5.0,438268547.0,-53186782.0,1.674,174.60000000000002,174.60000000000002,118.0,10.0,2.79
2023-11-29 16:09:45,153.0,,278.0,19.0,4253.62,1.659,5.0,438268684.0,-53186663.0,1.659,174.79999999999995,174.79999999999995,118.0,10.0,3.98
2023-11-29 16:09:46,153.0,,278.0,19.0,4255.1,1.676,5.0,438268819.0,-53186559.0,1.676,175.0,175.0,119.0,10.0,4.92
2023-11-29 16:09:47,154.0,,278.0,19.0,4257.07,1.696,5.0,438268954.0,-53186366.0,1.696,175.0,175.0,119.0,10.0,6.18
2023-11-29 16:09:48,155.0,,278.0,19.0,4258.81,1.731,5.0,438269046.0,-53186168.0,1.731,175.20000000000005,175.20000000000005,119.0,10.0,6.97
2023-11-29 16:09:49,155.0,,279.0,19.0,4260.56,1.742,5.0,438269182.0,-53185985.0,1.742,175.39999999999998,175.39999999999998,119.0,10.0,7.74
2023-11-29 16:09:50,156.0,,279.0,19.0,4262.57,1.742,5.0,438269320.0,-53185765.0,1.742,175.60000000000002,175.60000000000002,119.0,10.0,8.45
2023-11-29 16:09:51,156.0,,279.0,19.0,4264.89,1.742,5.0,438269456.0,-53185505.0,1.742,175.79999999999995,175.79999999999995,120.0,10.0,8.97
2023-11-29 16:09:52,157.0,,280.0,19.0,4267.21,1.746,5.0,438269596.0,-53185268.0,1.746,176.0,176.0,120.0,10.0,9.17
2023-11-29 16:09:53,157.0,,280.0,19.0,4269.48,1.873,5.0,438269821.0,-53185093.0,1.873,176.20000000000005,176.20000000000005,120.0,10.0,9.1
2023-11-29 16:09:54,157.0,,280.0,19.0,4271.51,1.993,5.0,438270000.0,-53184934.0,1.993,176.20000000000005,176.20000000000005,120.0,10.0,8.91
2023-11-29 16:09:55,157.0,,280.0,19.0,4273.05,2.037,5.0,438270094.0,-53184771.0,2.037,176.39999999999998,176.39999999999998,120.0,10.0,8.6
2023-11-29 16:09:56,157.0,,281.0,19.0,4275.17,2.056,5.0,438270232.0,-53184570.0,2.056,176.60000000000002,176.60000000000002,120.0,10.0,8.13
2023-11-29 16:09:57,157.0,,281.0,19.0,4277.79,2.066,5.0,438270412.0,-53184296.0,2.066,176.60000000000002,176.60000000000002,120.0,10.0,7.53
2023-11-29 16:09:58,157.0,,281.0,19.0,4279.44,2.112,5.0,438270549.0,-53184135.0,2.112,176.79999999999995,176.79999999999995,121.0,10.0,6.87
2023-11-29 16:09:59,157.0,,281.0,19.0,4281.53,2.131,5.0,438270686.0,-53183937.0,2.131,176.79999999999995,176.79999999999995,121.0,10.0,6.23
2023-11-29 16:10:00,157.0,,282.0,19.0,4283.66,2.13,5.0,438270869.0,-53183761.0,2.13,177.0,177.0,121.0,10.0,5.65
2023-11-29 16:10:01,157.0,,282.0,19.0,4285.49,2.113,4.0,438271051.0,-53183620.0,2.113,177.0,177.0,121.0,10.0,5.17
2023-11-29 16:10:02,157.0,,282.0,19.0,4287.7,2.163,4.0,438271234.0,-53183501.0,2.163,177.20000000000005,177.20000000000005,121.0,10.0,4.84
2023-11-29 16:10:03,157.0,,283.0,19.0,4289.93,2.221,4.0,438271462.0,-53183381.0,2.221,177.20000000000005,177.20000000000005,121.0,10.0,4.63
2023-11-29 16:10:04,157.0,,283.0,19.0,4292.16,2.227,4.0,438271690.0,-53183262.0,2.227,177.39999999999998,177.39999999999998,121.0,10.0,4.51
2023-11-29 16:10:05,157.0,,283.0,19.0,4294.48,2.304,4.0,438271917.0,-53183167.0,2.304,177.39999999999998,177.39999999999998,121.0,10.0,4.41
2023-11-29 16:10:06,157.0,,283.0,19.0,4296.77,2.303,4.0,438272188.0,-53183089.0,2.303,177.60000000000002,177.60000000000002,121.0,10.0,4.29
2023-11-29 16:10:07,157.0,,284.0,19.0,4298.82,2.167,4.0,438272372.0,-53183065.0,2.167,177.60000000000002,177.60000000000002,122.0,10.0,4.14
2023-11-29 16:10:08,157.0,,284.0,19.0,4300.93,2.191,4.0,438272601.0,-53183006.0,2.191,177.79999999999995,177.79999999999995,122.0,10.0,3.95
2023-11-29 16:10:09,156.0,,284.0,19.0,4303.28,2.314,4.0,438272831.0,-53182903.0,2.314,177.79999999999995,177.79999999999995,122.0,10.0,3.74
2023-11-29 16:10:10,156.0,,284.0,19.0,4305.98,2.675,4.0,438273144.0,-53182786.0,2.675,177.79999999999995,177.79999999999995,122.0,10.0,3.54
2023-11-29 16:10:11,156.0,,285.0,19.0,4307.9,2.711,4.0,438273328.0,-53182730.0,2.711,178.0,178.0,122.0,10.0,3.43
2023-11-29 16:10:12,156.0,,285.0,19.0,4310.13,2.222,4.0,438273555.0,-53182692.0,2.222,178.20000000000005,178.20000000000005,122.0,10.0,3.43
2023-11-29 16:10:13,156.0,,285.0,19.0,4312.15,2.222,4.0,438273781.0,-53182692.0,2.222,178.39999999999998,178.39999999999998,122.0,10.0,3.57
2023-11-29 16:10:14,156.0,,286.0,19.0,4314.02,2.222,4.0,438273965.0,-53182690.0,2.222,178.39999999999998,178.39999999999998,122.0,10.0,3.78
2023-11-29 16:10:15,156.0,,286.0,19.0,4316.05,2.202,5.0,438274190.0,-53182652.0,2.202,178.60000000000002,178.60000000000002,122.0,10.0,4.02
2023-11-29 16:10:16,156.0,,286.0,19.0,4317.36,2.171,5.0,438274328.0,-53182653.0,2.171,178.60000000000002,178.60000000000002,123.0,10.0,4.24
2023-11-29 16:10:17,156.0,,286.0,19.0,4319.06,2.075,5.0,438274512.0,-53182695.0,2.075,178.60000000000002,178.60000000000002,123.0,10.0,4.35
2023-11-29 16:10:18,156.0,,287.0,19.0,4321.08,2.074,5.0,438274739.0,-53182794.0,2.074,178.79999999999995,178.79999999999995,123.0,10.0,4.37
2023-11-29 16:10:19,156.0,,287.0,19.0,4323.65,2.047,5.0,438274964.0,-53182934.0,2.047,178.79999999999995,178.79999999999995,123.0,10.0,4.28
2023-11-29 16:10:20,156.0,,287.0,19.0,4325.33,2.047,5.0,438275147.0,-53183032.0,2.047,179.0,179.0,123.0,10.0,4.05
2023-11-29 16:10:21,157.0,,287.0,19.0,4327.4,2.047,5.0,438275330.0,-53183154.0,2.047,179.0,179.0,123.0,10.0,3.85
2023-11-29 16:10:22,157.0,,288.0,19.0,4329.65,2.047,5.0,438275512.0,-53183331.0,2.047,179.20000000000005,179.20000000000005,123.0,10.0,3.73
2023-11-29 16:10:23,157.0,,288.0,19.0,4331.6,2.049,5.0,438275739.0,-53183410.0,2.049,179.20000000000005,179.20000000000005,123.0,10.0,3.78
2023-11-29 16:10:24,157.0,,288.0,19.0,4333.69,2.104,5.0,438275968.0,-53183452.0,2.104,179.39999999999998,179.39999999999998,123.0,10.0,3.91
2023-11-29 16:10:25,157.0,,288.0,19.0,4336.2,2.132,5.0,438276198.0,-53183548.0,2.132,179.39999999999998,179.39999999999998,123.0,10.0,4.09
2023-11-29 16:10:26,157.0,,289.0,19.0,4338.5,2.175,5.0,438276467.0,-53183629.0,2.175,179.60000000000002,179.60000000000002,123.0,10.0,4.28
2023-11-29 16:10:27,157.0,,289.0,19.0,4340.71,2.186,5.0,438276650.0,-53183749.0,2.186,179.60000000000002,179.60000000000002,124.0,10.0,4.42
2023-11-29 16:10:28,157.0,,289.0,19.0,4343.37,2.186,5.0,438276920.0,-53183907.0,2.186,179.79999999999995,179.79999999999995,124.0,10.0,4.56
2023-11-29 16:10:29,158.0,,290.0,19.0,4344.84,2.179,5.0,438277055.0,-53184009.0,2.179,180.0,180.0,124.0,10.0,4.71
2023-11-29 16:10:30,158.0,,290.0,19.0,4345.99,1.904,5.0,438277143.0,-53184102.0,1.904,180.0,180.0,124.0,10.0,4.75
2023-11-29 16:11:44,154.0,,290.0,19.0,4346.02,0.953,6.0,438277279.0,-53184505.0,0.953,180.39999999999998,180.39999999999998,124.0,10.0,0.0
