battery_soc,calories,distance,enhanced_speed,position_lat,position_long,speed,timestamp,cadence,power,heart_rate,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,vertical_speed
,124,4575.25,4.617,437735606.0,-52993013.0,4.617,2024-04-01 15:02:24,81.0,167.0,120.0,14.0,177.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,124,4580.12,4.794,437735105.0,-52993223.0,4.794,2024-04-01 15:02:25,81.0,168.0,120.0,14.0,171.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,124,4585.42,5.103,437734559.0,-52993496.0,5.103,2024-04-01 15:02:26,82.0,132.0,120.0,14.0,168.0,27.600000000000023,8.0,14.0,27.600000000000023,0.0,0.0
,124,4591.11,5.191,437734058.0,-52993877.0,5.191,2024-04-01 15:02:27,80.0,112.0,120.0,14.0,172.0,27.600000000000023,8.0,14.0,27.600000000000023,0.0,0.0
,124,4596.83,5.131,437733558.0,-52994367.0,5.131,2024-04-01 15:02:28,84.0,114.0,120.0,14.0,179.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,124,4602.55,5.131,437733239.0,-52995009.0,5.131,2024-04-01 15:02:29,83.0,117.0,119.0,14.0,166.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,124,4607.9,5.131,437733012.0,-52995658.0,5.131,2024-04-01 15:02:30,84.0,121.0,119.0,14.0,168.0,27.200000000000045,8.0,14.0,27.200000000000045,0.0,0.0
,124,4613.47,5.169,437732739.0,-52996306.0,5.169,2024-04-01 15:02:31,82.0,119.0,120.0,14.0,180.0,27.200000000000045,8.0,14.0,27.200000000000045,0.0,0.0
,125,4619.14,5.203,437732375.0,-52996875.0,5.203,2024-04-01 15:02:32,82.0,140.0,120.0,14.0,173.0,27.0,8.0,14.0,27.0,0.0,0.0
,125,4624.72,5.233,437731874.0,-52997296.0,5.233,2024-04-01 15:02:33,79.0,158.0,120.0,14.0,175.0,26.799999999999955,8.0,14.0,26.799999999999955,-0.82,0.0
,125,4630.44,5.303,437731328.0,-52997643.0,5.303,2024-04-01 15:02:34,85.0,157.0,120.0,14.0,175.0,26.799999999999955,8.0,14.0,26.799999999999955,-1.4,0.0
,125,4636.14,5.392,437730736.0,-52997933.0,5.392,2024-04-01 15:02:35,82.0,159.0,120.0,14.0,171.0,26.799999999999955,8.0,14.0,26.799999999999955,-1.6,0.0
,125,4641.74,5.479,437730190.0,-52998218.0,5.479,2024-04-01 15:02:36,84.0,157.0,120.0,14.0,167.0,27.0,8.0,14.0,27.0,-1.5,0.0
,125,4647.38,5.519,437729644.0,-52998514.0,5.519,2024-04-01 15:02:37,82.0,121.0,120.0,14.0,172.0,26.799999999999955,8.0,14.0,26.799999999999955,-1.21,0.0
,125,4652.76,5.519,437729098.0,-52998684.0,5.519,2024-04-01 15:02:38,84.0,98.0,121.0,14.0,175.0,27.200000000000045,8.0,14.0,27.200000000000045,-0.32,0.0
,126,4658.03,5.519,437728506.0,-52998639.0,5.519,2024-04-01 15:02:39,80.0,113.0,121.0,14.0,177.0,27.200000000000045,8.0,14.0,27.200000000000045,0.0,0.0
,126,4663.33,5.519,437727960.0,-52998468.0,5.519,2024-04-01 15:02:40,82.0,146.0,121.0,14.0,176.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,126,4668.53,5.376,437727414.0,-52998337.0,5.376,2024-04-01 15:02:41,82.0,162.0,121.0,14.0,178.0,27.399999999999977,8.0,14.0,27.399999999999977,0.74,0.0
,126,4674.04,5.394,437726822.0,-52998411.0,5.394,2024-04-01 15:02:42,81.0,189.0,122.0,14.0,174.0,27.0,8.0,14.0,27.0,1.01,0.0
,126,4679.74,5.528,437726276.0,-52998696.0,5.528,2024-04-01 15:02:43,77.0,252.0,122.0,14.0,166.0,27.0,8.0,14.0,27.0,0.29,0.0
,127,4685.03,5.383,437725775.0,-52999043.0,5.383,2024-04-01 15:02:44,77.0,253.0,122.0,14.0,166.0,27.200000000000045,8.0,14.0,27.200000000000045,0.0,0.0
,127,4689.41,5.205,437725366.0,-52999316.0,5.205,2024-04-01 15:02:45,54.0,230.0,121.0,14.0,185.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,127,4694.33,5.156,437724865.0,-52999589.0,5.156,2024-04-01 15:02:46,82.0,123.0,121.0,14.0,158.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,127,4699.72,5.113,437724365.0,-52999896.0,5.113,2024-04-01 15:02:47,78.0,89.0,120.0,14.0,160.0,27.600000000000023,8.0,14.0,27.600000000000023,0.0,0.0
,127,4704.54,4.738,437723909.0,-53000141.0,4.738,2024-04-01 15:02:48,79.0,69.0,119.0,14.0,182.0,27.399999999999977,8.0,14.0,27.399999999999977,0.0,0.0
,127,4708.92,4.51,437723454.0,-53000272.0,4.51,2024-04-01 15:02:49,79.0,61.0,119.0,14.0,178.0,27.200000000000045,8.0,14.0,27.200000000000045,0.0,0.0
,127,4713.02,4.575,437722999.0,-53000283.0,4.575,2024-04-01 15:02:50,82.0,82.0,119.0,14.0,174.0,27.0,8.0,14.0,27.0,0.0,0.0
,127,4717.73,4.539,437722499.0,-53000317.0,4.539,2024-04-01 15:02:51,86.0,100.0,119.0,14.0,171.0,27.0,8.0,14.0,27.0,0.0,0.0
,127,4722.45,4.508,437721998.0,-53000522.0,4.508,2024-04-01 15:02:52,82.0,114.0,119.0,14.0,181.0,26.799999999999955,8.0,14.0,26.799999999999955,0.0,0.0
,128,4726.4,4.508,437721634.0,-53000789.0,4.508,2024-04-01 15:02:53,84.0,138.0,120.0,14.0,170.0,26.799999999999955,8.0,14.0,26.799999999999955,-1.03,0.0
,128,4730.63,4.508,437721270.0,-53001097.0,4.508,2024-04-01 15:02:54,82.0,146.0,121.0,14.0,168.0,26.600000000000023,8.0,14.0,26.600000000000023,-1.88,0.0
,128,4735.5,4.538,437720815.0,-53001426.0,4.538,2024-04-01 15:02:55,85.0,144.0,121.0,14.0,175.0,26.600000000000023,8.0,14.0,26.600000000000023,-2.18,0.0
,128,4740.77,4.534,437720314.0,-53001739.0,4.534,2024-04-01 15:02:56,82.0,140.0,122.0,14.0,181.0,26.399999999999977,8.0,14.0,26.399999999999977,-2.36,0.0
,128,4745.66,4.508,437719813.0,-53001995.0,4.508,2024-04-01 15:02:57,84.0,130.0,122.0,14.0,169.0,26.399999999999977,8.0,14.0,26.399999999999977,-2.31,0.0
,128,4750.21,4.508,437719358.0,-53002200.0,4.508,2024-04-01 15:02:58,84.0,132.0,123.0,14.0,175.0,26.200000000000045,8.0,14.0,26.200000000000045,-2.18,0.0
,128,4754.52,4.538,437718949.0,-53002399.0,4.538,2024-04-01 15:02:59,84.0,139.0,123.0,14.0,173.0,26.200000000000045,8.0,14.0,26.200000000000045,-2.06,0.0
,129,4759.52,4.574,437718448.0,-53002661.0,4.574,2024-04-01 15:03:00,84.0,122.0,123.0,14.0,178.0,26.200000000000045,8.0,14.0,26.200000000000045,-1.93,0.0
,129,4764.71,4.583,437717993.0,-53003019.0,4.583,2024-04-01 15:03:01,80.0,102.0,123.0,14.0,177.0,26.0,8.0,14.0,26.0,-1.85,0.0
,129,4769.07,4.583,437717674.0,-53003440.0,4.583,2024-04-01 15:03:02,82.0,113.0,123.0,14.0,178.0,26.0,8.0,14.0,26.0,-1.75,-0.075
,129,4773.36,4.583,437717356.0,-53003890.0,4.583,2024-04-01 15:03:03,82.0,148.0,123.0,14.0,177.0,26.200000000000045,8.0,14.0,26.200000000000045,-1.5,-0.057
,129,4777.2,4.573,437717037.0,-53004231.0,4.573,2024-04-01 15:03:04,85.0,186.0,123.0,14.0,159.0,26.0,8.0,14.0,26.0,-1.24,-0.05
,129,4781.7,4.574,437716628.0,-53004533.0,4.574,2024-04-01 15:03:05,85.0,196.0,123.0,14.0,171.0,26.0,8.0,14.0,26.0,-0.42,-0.038
,129,4786.85,4.583,437716173.0,-53004840.0,4.583,2024-04-01 15:03:06,83.0,155.0,122.0,14.0,174.0,26.0,8.0,14.0,26.0,0.0,-0.031
,130,4791.18,4.583,437715717.0,-53005084.0,4.583,2024-04-01 15:03:07,85.0,114.0,121.0,14.0,171.0,26.0,8.0,14.0,26.0,0.0,-0.021
,130,4795.5,4.583,437715353.0,-53005409.0,4.583,2024-04-01 15:03:08,85.0,103.0,120.0,14.0,189.0,25.799999999999955,8.0,14.0,25.799999999999955,0.0,-0.026
,130,4800.63,4.583,437715035.0,-53005961.0,4.583,2024-04-01 15:03:09,84.0,102.0,119.0,14.0,175.0,25.799999999999955,8.0,14.0,25.799999999999955,0.0,-0.029
,130,4805.47,4.564,437714807.0,-53006535.0,4.564,2024-04-01 15:03:10,80.0,117.0,118.0,14.0,174.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,-0.029
,130,4809.82,4.477,437714534.0,-53007007.0,4.477,2024-04-01 15:03:11,85.0,128.0,118.0,14.0,179.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,-0.035
,130,4814.07,4.387,437714216.0,-53007383.0,4.387,2024-04-01 15:03:12,82.0,138.0,117.0,14.0,171.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,-0.037
,130,4818.29,4.391,437713806.0,-53007673.0,4.391,2024-04-01 15:03:13,84.0,143.0,118.0,14.0,165.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,-0.027
,130,4822.79,4.417,437713396.0,-53007929.0,4.417,2024-04-01 15:03:14,84.0,137.0,118.0,14.0,170.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4827.55,4.417,437712896.0,-53008185.0,4.417,2024-04-01 15:03:15,74.0,162.0,119.0,14.0,170.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4832.11,4.417,437712441.0,-53008435.0,4.417,2024-04-01 15:03:16,77.0,204.0,120.0,14.0,172.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4836.93,4.797,437711986.0,-53008691.0,4.797,2024-04-01 15:03:17,78.0,214.0,121.0,14.0,176.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4842.26,5.189,437711485.0,-53008981.0,5.189,2024-04-01 15:03:18,81.0,197.0,121.0,14.0,172.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4847.64,5.25,437710939.0,-53009283.0,5.25,2024-04-01 15:03:19,60.0,169.0,121.0,14.0,193.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,131,4852.94,5.1,437710438.0,-53009567.0,5.1,2024-04-01 15:03:20,81.0,126.0,121.0,14.0,179.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4858.1,5.017,437709892.0,-53009852.0,5.017,2024-04-01 15:03:21,77.0,119.0,121.0,14.0,176.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4863.35,5.075,437709391.0,-53010130.0,5.075,2024-04-01 15:03:22,79.0,174.0,121.0,14.0,175.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4869.25,5.106,437708845.0,-53010432.0,5.106,2024-04-01 15:03:23,82.0,183.0,120.0,14.0,177.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4874.57,5.125,437708299.0,-53010728.0,5.125,2024-04-01 15:03:24,79.0,161.0,120.0,14.0,175.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4879.49,5.145,437707799.0,-53011024.0,5.145,2024-04-01 15:03:25,81.0,142.0,120.0,14.0,172.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,132,4884.91,5.158,437707298.0,-53011354.0,5.158,2024-04-01 15:03:26,79.0,141.0,120.0,14.0,173.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4890.1,5.158,437706797.0,-53011678.0,5.158,2024-04-01 15:03:27,79.0,133.0,120.0,14.0,179.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4895.24,5.143,437706297.0,-53011996.0,5.143,2024-04-01 15:03:28,80.0,127.0,121.0,14.0,175.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4900.56,5.131,437705796.0,-53012315.0,5.131,2024-04-01 15:03:29,81.0,128.0,121.0,14.0,173.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4906.55,5.14,437705204.0,-53012656.0,5.14,2024-04-01 15:03:30,79.0,126.0,121.0,14.0,174.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4912.53,5.153,437704658.0,-53012992.0,5.153,2024-04-01 15:03:31,80.0,125.0,121.0,14.0,182.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,133,4917.55,5.216,437704158.0,-53013242.0,5.216,2024-04-01 15:03:32,80.0,134.0,121.0,14.0,175.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,133,4922.79,5.257,437703612.0,-53013345.0,5.257,2024-04-01 15:03:33,81.0,142.0,121.0,14.0,183.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,133,4928.64,5.233,437702974.0,-53013350.0,5.233,2024-04-01 15:03:34,79.0,146.0,121.0,14.0,176.0,26.0,8.0,15.0,26.0,0.0,0.0
,134,4933.97,5.21,437702428.0,-53013322.0,5.21,2024-04-01 15:03:35,80.0,147.0,121.0,14.0,168.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,134,4938.85,5.186,437701882.0,-53013265.0,5.186,2024-04-01 15:03:36,81.0,146.0,120.0,14.0,175.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,134,4943.93,5.2,437701381.0,-53013356.0,5.2,2024-04-01 15:03:37,79.0,166.0,120.0,14.0,174.0,25.799999999999955,8.0,15.0,25.799999999999955,0.0,0.0
,134,4949.7,5.271,437700790.0,-53013658.0,5.271,2024-04-01 15:03:38,82.0,200.0,121.0,14.0,175.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,134,4955.68,5.314,437700244.0,-53014016.0,5.314,2024-04-01 15:03:39,81.0,226.0,122.0,14.0,171.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,135,4961.25,5.314,437699698.0,-53014352.0,5.314,2024-04-01 15:03:40,82.0,213.0,123.0,14.0,171.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,135,4965.98,5.265,437699242.0,-53014636.0,5.265,2024-04-01 15:03:41,78.0,183.0,124.0,14.0,179.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,135,4971.07,5.218,437698742.0,-53014926.0,5.218,2024-04-01 15:03:42,81.0,169.0,124.0,14.0,172.0,25.600000000000023,8.0,15.0,25.600000000000023,0.0,0.0
,135,4976.8,5.214,437698196.0,-53015256.0,5.214,2024-04-01 15:03:43,82.0,164.0,124.0,14.0,170.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,135,4982.39,5.218,437697650.0,-53015563.0,5.218,2024-04-01 15:03:44,84.0,167.0,124.0,14.0,181.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,135,4988.18,5.271,437697058.0,-53015853.0,5.271,2024-04-01 15:03:45,82.0,188.0,124.0,14.0,180.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,136,4993.31,5.32,437696557.0,-53016109.0,5.32,2024-04-01 15:03:46,81.0,177.0,123.0,14.0,185.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,4998.96,5.325,437696011.0,-53016422.0,5.325,2024-04-01 15:03:47,85.0,136.0,123.0,14.0,170.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5005.02,5.369,437695420.0,-53016758.0,5.369,2024-04-01 15:03:48,83.0,132.0,123.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5010.53,5.408,437694873.0,-53017065.0,5.408,2024-04-01 15:03:49,82.0,139.0,122.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5015.46,5.408,437694373.0,-53017338.0,5.408,2024-04-01 15:03:50,82.0,130.0,122.0,14.0,165.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5021.02,5.408,437693827.0,-53017623.0,5.408,2024-04-01 15:03:51,80.0,123.0,121.0,14.0,168.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5026.98,5.408,437693235.0,-53017953.0,5.408,2024-04-01 15:03:52,80.0,111.0,121.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,136,5032.13,5.408,437692780.0,-53018305.0,5.408,2024-04-01 15:03:53,78.0,102.0,121.0,14.0,171.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5036.97,5.408,437692416.0,-53018761.0,5.408,2024-04-01 15:03:54,78.0,104.0,121.0,14.0,178.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5041.97,5.408,437692097.0,-53019312.0,5.408,2024-04-01 15:03:55,82.0,126.0,120.0,14.0,182.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5047.23,5.408,437691733.0,-53019853.0,5.408,2024-04-01 15:03:56,80.0,155.0,120.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5052.49,5.408,437691324.0,-53020285.0,5.408,2024-04-01 15:03:57,79.0,155.0,120.0,14.0,172.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,137,5057.11,5.368,437690914.0,-53020604.0,5.368,2024-04-01 15:03:58,76.0,134.0,120.0,14.0,175.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5061.8,5.303,437690459.0,-53020905.0,5.303,2024-04-01 15:03:59,76.0,89.0,119.0,14.0,175.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5067.32,5.184,437689913.0,-53021212.0,5.184,2024-04-01 15:04:00,0.0,0.0,119.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5072.52,5.103,437689367.0,-53021485.0,5.103,2024-04-01 15:04:01,0.0,0.0,119.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,137,5077.53,5.097,437688866.0,-53021741.0,5.097,2024-04-01 15:04:02,75.0,118.0,119.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5082.79,5.092,437688365.0,-53022003.0,5.092,2024-04-01 15:04:03,76.0,195.0,119.0,14.0,169.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5088.01,5.092,437687865.0,-53022299.0,5.092,2024-04-01 15:04:04,75.0,167.0,119.0,14.0,171.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5093.01,5.092,437687455.0,-53022686.0,5.092,2024-04-01 15:04:05,78.0,138.0,118.0,14.0,176.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5097.86,5.087,437687091.0,-53023181.0,5.087,2024-04-01 15:04:06,80.0,154.0,118.0,14.0,170.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5102.89,5.083,437686818.0,-53023750.0,5.083,2024-04-01 15:04:07,77.0,193.0,119.0,14.0,177.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,138,5107.7,5.088,437686499.0,-53024262.0,5.088,2024-04-01 15:04:08,75.0,201.0,118.0,14.0,178.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,139,5113.16,5.092,437686090.0,-53024762.0,5.092,2024-04-01 15:04:09,80.0,213.0,119.0,14.0,175.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,139,5118.77,5.102,437685589.0,-53025200.0,5.102,2024-04-01 15:04:10,80.0,207.0,119.0,14.0,172.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,139,5123.94,5.137,437685134.0,-53025547.0,5.137,2024-04-01 15:04:11,81.0,184.0,119.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,139,5129.42,5.193,437684633.0,-53025900.0,5.193,2024-04-01 15:04:12,82.0,180.0,119.0,14.0,175.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,139,5134.37,5.227,437684133.0,-53026202.0,5.227,2024-04-01 15:04:13,81.0,178.0,119.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5139.85,5.286,437683587.0,-53026537.0,5.286,2024-04-01 15:04:14,81.0,171.0,121.0,14.0,171.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5145.6,5.333,437683041.0,-53026884.0,5.333,2024-04-01 15:04:15,81.0,168.0,121.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5150.22,5.333,437682585.0,-53027157.0,5.333,2024-04-01 15:04:16,80.0,173.0,121.0,14.0,172.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5154.97,5.333,437682130.0,-53027447.0,5.333,2024-04-01 15:04:17,79.0,178.0,121.0,14.0,177.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5160.81,5.333,437681584.0,-53027800.0,5.333,2024-04-01 15:04:18,78.0,174.0,121.0,14.0,176.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,140,5166.59,5.299,437681038.0,-53028153.0,5.299,2024-04-01 15:04:19,74.0,178.0,121.0,14.0,176.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5171.79,5.269,437680537.0,-53028494.0,5.269,2024-04-01 15:04:20,79.0,202.0,121.0,14.0,174.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5176.4,5.248,437680128.0,-53028813.0,5.248,2024-04-01 15:04:21,79.0,214.0,121.0,14.0,173.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5181.14,5.231,437679718.0,-53029154.0,5.231,2024-04-01 15:04:22,79.0,193.0,121.0,14.0,171.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5186.79,5.216,437679172.0,-53029541.0,5.216,2024-04-01 15:04:23,86.0,149.0,121.0,14.0,171.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5192.14,5.194,437678671.0,-53029882.0,5.194,2024-04-01 15:04:24,90.0,116.0,121.0,14.0,163.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,141,5197.09,5.186,437678216.0,-53030172.0,5.186,2024-04-01 15:04:25,86.0,114.0,121.0,14.0,169.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,142,5202.03,5.18,437677716.0,-53030440.0,5.18,2024-04-01 15:04:26,85.0,111.0,122.0,14.0,170.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,142,5206.82,5.166,437677261.0,-53030679.0,5.166,2024-04-01 15:04:27,76.0,83.0,122.0,14.0,182.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,142,5211.74,5.077,437676760.0,-53030929.0,5.077,2024-04-01 15:04:28,84.0,80.0,122.0,14.0,165.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,142,5216.65,4.954,437676259.0,-53031185.0,4.954,2024-04-01 15:04:29,81.0,133.0,122.0,14.0,165.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,142,5221.34,4.884,437675804.0,-53031418.0,4.884,2024-04-01 15:04:30,84.0,147.0,122.0,14.0,175.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,142,5225.63,4.798,437675349.0,-53031634.0,4.798,2024-04-01 15:04:31,81.0,154.0,122.0,14.0,170.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,142,5230.07,4.742,437674940.0,-53031868.0,4.742,2024-04-01 15:04:32,81.0,163.0,122.0,14.0,171.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,143,5235.49,4.742,437674393.0,-53032169.0,4.742,2024-04-01 15:04:33,81.0,160.0,123.0,14.0,170.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,143,5240.34,4.742,437673938.0,-53032459.0,4.742,2024-04-01 15:04:34,86.0,140.0,123.0,14.0,174.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,143,5244.86,4.742,437673483.0,-53032704.0,4.742,2024-04-01 15:04:35,86.0,130.0,124.0,14.0,155.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,143,5250.44,4.742,437672937.0,-53032994.0,4.742,2024-04-01 15:04:36,76.0,151.0,124.0,14.0,165.0,25.399999999999977,8.0,15.0,25.399999999999977,0.0,0.0
,143,5255.39,4.766,437672436.0,-53033261.0,4.766,2024-04-01 15:04:37,75.0,181.0,125.0,14.0,176.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,143,5260.13,4.786,437671981.0,-53033523.0,4.786,2024-04-01 15:04:38,78.0,190.0,125.0,14.0,177.0,25.0,8.0,15.0,25.0,0.0,0.0
,143,5265.4,4.862,437671435.0,-53033813.0,4.862,2024-04-01 15:04:39,79.0,187.0,124.0,14.0,175.0,25.200000000000045,8.0,15.0,25.200000000000045,0.0,0.0
,144,5270.65,4.961,437670935.0,-53034121.0,4.961,2024-04-01 15:04:40,80.0,165.0,123.0,14.0,174.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5275.97,5.031,437670434.0,-53034445.0,5.031,2024-04-01 15:04:41,78.0,144.0,122.0,14.0,174.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5281.33,5.074,437669933.0,-53034786.0,5.074,2024-04-01 15:04:42,77.0,125.0,121.0,14.0,173.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5286.62,5.098,437669433.0,-53035127.0,5.098,2024-04-01 15:04:43,79.0,105.0,120.0,14.0,171.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5291.73,5.111,437668978.0,-53035440.0,5.111,2024-04-01 15:04:44,78.0,100.0,120.0,14.0,170.0,24.799999999999955,8.0,15.0,24.799999999999955,0.0,0.0
,144,5296.81,5.111,437668477.0,-53035748.0,5.111,2024-04-01 15:04:45,74.0,97.0,119.0,14.0,177.0,24.799999999999955,8.0,15.0,24.799999999999955,0.0,0.0
,144,5301.82,5.111,437667976.0,-53036004.0,5.111,2024-04-01 15:04:46,77.0,91.0,119.0,14.0,166.0,24.799999999999955,8.0,15.0,24.799999999999955,0.0,0.0
,144,5306.83,5.111,437667430.0,-53036180.0,5.111,2024-04-01 15:04:47,82.0,86.0,119.0,14.0,146.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5311.87,5.107,437666930.0,-53036242.0,5.107,2024-04-01 15:04:48,6.0,57.0,118.0,14.0,146.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5316.63,5.092,437666429.0,-53036169.0,5.092,2024-04-01 15:04:49,0.0,0.0,117.0,14.0,148.0,25.0,8.0,15.0,25.0,0.0,0.0
,144,5321.19,4.867,437665974.0,-53035986.0,4.867,2024-04-01 15:04:50,0.0,0.0,116.0,14.0,149.0,24.799999999999955,8.0,15.0,24.799999999999955,0.0,0.0
,144,5325.48,4.359,437665519.0,-53035884.0,4.359,2024-04-01 15:04:51,0.0,0.0,114.0,14.0,151.0,24.600000000000023,8.0,15.0,24.600000000000023,0.0,0.0
,144,5329.93,4.083,437665064.0,-53036015.0,4.083,2024-04-01 15:04:52,0.0,0.0,112.0,14.0,152.0,24.600000000000023,8.0,15.0,24.600000000000023,0.0,0.0
