calories,heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,ascent,descent,grade
1012,127,2023-12-18 16:41:37,,12093.65,3.941,4.0,438548302.0,-53119076.0,3.941,7.0,307.0,307.0,504.0,218.0,-2.22
1012,127,2023-12-18 16:41:38,,12097.88,4.099,4.0,438548569.0,-53119533.0,4.099,7.0,307.0,307.0,504.0,218.0,-1.83
1012,128,2023-12-18 16:41:39,,12102.33,4.322,4.0,438548906.0,-53119972.0,4.322,7.0,306.79999999999995,306.79999999999995,504.0,218.0,-1.53
1012,129,2023-12-18 16:41:40,,12106.84,4.436,4.0,438549251.0,-53120390.0,4.436,7.0,306.79999999999995,306.79999999999995,504.0,218.0,-1.28
1012,129,2023-12-18 16:41:41,,12111.6,4.469,4.0,438549609.0,-53120834.0,4.469,7.0,306.79999999999995,306.79999999999995,504.0,218.0,-1.05
1013,128,2023-12-18 16:41:42,,12116.38,4.448,4.0,438549979.0,-53121277.0,4.448,7.0,306.79999999999995,306.79999999999995,504.0,218.0,-0.17
1013,129,2023-12-18 16:41:43,,12120.37,4.393,4.0,438550279.0,-53121650.0,4.393,7.0,306.79999999999995,306.79999999999995,504.0,218.0,0.0
1013,128,2023-12-18 16:41:44,,12124.68,4.366,4.0,438550591.0,-53122079.0,4.366,7.0,306.79999999999995,306.79999999999995,504.0,218.0,0.0
1013,130,2023-12-18 16:41:45,,12129.79,4.459,5.0,438550935.0,-53122619.0,4.459,7.0,306.6,306.6,504.0,218.0,0.0
1013,131,2023-12-18 16:41:46,,12134.07,4.615,5.0,438551196.0,-53123102.0,4.615,7.0,306.6,306.6,504.0,218.0,0.0
1014,130,2023-12-18 16:41:47,,12138.14,4.582,5.0,438551416.0,-53123563.0,4.582,7.0,306.6,306.6,504.0,218.0,0.0
1014,131,2023-12-18 16:41:48,,12142.76,4.615,5.0,438551688.0,-53124075.0,4.615,7.0,306.6,306.6,504.0,218.0,0.0
1014,131,2023-12-18 16:41:49,,12147.88,4.784,5.0,438551962.0,-53124665.0,4.784,7.0,306.6,306.6,504.0,218.0,0.0
1014,130,2023-12-18 16:41:50,,12153.07,4.761,4.0,438552217.0,-53125281.0,4.761,7.0,306.4,306.4,504.0,218.0,0.0
1014,130,2023-12-18 16:41:51,,12157.72,4.665,4.0,438552426.0,-53125848.0,4.665,7.0,306.4,306.4,504.0,218.0,0.0
1015,129,2023-12-18 16:41:52,,12161.95,4.614,4.0,438552588.0,-53126380.0,4.614,7.0,306.4,306.4,504.0,218.0,0.0
1015,128,2023-12-18 16:41:53,,12166.42,4.606,4.0,438552705.0,-53126958.0,4.606,7.0,306.4,306.4,504.0,218.0,0.0
1015,130,2023-12-18 16:41:54,,12171.47,4.581,4.0,438552777.0,-53127624.0,4.581,7.0,306.4,306.4,504.0,218.0,0.0
1015,130,2023-12-18 16:41:55,,12175.76,4.554,5.0,438552765.0,-53128195.0,4.554,7.0,306.4,306.4,504.0,218.0,0.0
1015,130,2023-12-18 16:41:56,,12180.07,4.58,5.0,438552655.0,-53128756.0,4.58,7.0,306.4,306.4,504.0,218.0,0.0
1016,128,2023-12-18 16:41:57,,12184.62,4.603,5.0,438552461.0,-53129304.0,4.603,7.0,306.4,306.4,504.0,218.0,0.0
1016,129,2023-12-18 16:41:58,,12189.18,4.603,5.0,438552131.0,-53129723.0,4.603,7.0,306.20000000000005,306.20000000000005,504.0,218.0,0.0
1016,128,2023-12-18 16:41:59,,12193.93,4.603,5.0,438551684.0,-53129969.0,4.603,7.0,306.20000000000005,306.20000000000005,504.0,218.0,0.0
1016,128,2023-12-18 16:42:00,,12198.54,4.603,5.0,438551183.0,-53130028.0,4.603,7.0,306.4,306.4,504.0,218.0,0.0
1016,127,2023-12-18 16:42:01,,12202.96,4.58,4.0,438550721.0,-53129902.0,4.58,7.0,306.4,306.4,504.0,218.0,0.0
1017,127,2023-12-18 16:42:02,,12207.7,4.496,4.0,438550272.0,-53129589.0,4.496,7.0,306.4,306.4,504.0,218.0,0.0
1017,127,2023-12-18 16:42:03,,12212.16,4.386,4.0,438549848.0,-53129280.0,4.386,7.0,306.6,306.6,504.0,218.0,0.0
1017,127,2023-12-18 16:42:04,,12216.01,4.333,4.0,438549491.0,-53129051.0,4.333,7.0,306.6,306.6,504.0,218.0,0.0
1017,127,2023-12-18 16:42:05,,12220.26,4.302,4.0,438549081.0,-53128859.0,4.302,7.0,306.6,306.6,504.0,218.0,0.0
1017,126,2023-12-18 16:42:06,,12224.43,4.258,4.0,438548653.0,-53128717.0,4.258,7.0,306.4,306.4,504.0,218.0,0.0
1018,125,2023-12-18 16:42:07,,12228.87,4.258,4.0,438548179.0,-53128587.0,4.258,7.0,306.20000000000005,306.20000000000005,504.0,218.0,0.0
1018,124,2023-12-18 16:42:08,,12233.56,4.29,4.0,438547680.0,-53128415.0,4.29,7.0,306.20000000000005,306.20000000000005,504.0,218.0,0.0
1018,124,2023-12-18 16:42:09,,12238.66,4.667,4.0,438547159.0,-53128179.0,4.667,7.0,306.0,306.0,504.0,218.0,0.0
1018,123,2023-12-18 16:42:10,,12244.16,5.216,4.0,438546631.0,-53127879.0,5.216,7.0,305.6,305.6,504.0,219.0,-1.23
1018,123,2023-12-18 16:42:11,,12249.82,5.403,4.0,438546131.0,-53127491.0,5.403,7.0,305.4,305.4,504.0,219.0,-2.22
1018,122,2023-12-18 16:42:12,,12255.62,5.574,5.0,438545611.0,-53127052.0,5.574,7.0,305.20000000000005,305.20000000000005,504.0,219.0,-3.0
1019,121,2023-12-18 16:42:13,,12261.55,5.675,5.0,438545066.0,-53126639.0,5.675,7.0,304.79999999999995,304.79999999999995,504.0,219.0,-3.68
1019,120,2023-12-18 16:42:14,,12267.4,5.533,5.0,438544502.0,-53126294.0,5.533,7.0,304.4,304.4,504.0,220.0,-4.22
1019,121,2023-12-18 16:42:15,,12273.29,5.403,5.0,438543890.0,-53126028.0,5.403,7.0,304.0,304.0,504.0,220.0,-4.63
1019,122,2023-12-18 16:42:16,,12279.39,5.543,5.0,438543250.0,-53125834.0,5.543,7.0,303.6,303.6,504.0,220.0,-4.93
1019,122,2023-12-18 16:42:17,,12285.59,5.633,5.0,438542612.0,-53125695.0,5.633,7.0,303.4,303.4,504.0,221.0,-5.19
1020,121,2023-12-18 16:42:18,,12291.66,5.675,4.0,438541976.0,-53125583.0,5.675,7.0,303.0,303.0,504.0,221.0,-5.37
1020,122,2023-12-18 16:42:19,,12297.57,5.692,4.0,438541337.0,-53125473.0,5.692,7.0,302.79999999999995,302.79999999999995,504.0,221.0,-5.43
1020,120,2023-12-18 16:42:20,,12303.42,5.714,4.0,438540721.0,-53125313.0,5.714,7.0,302.6,302.6,504.0,222.0,-5.33
1020,119,2023-12-18 16:42:21,,12309.29,5.752,4.0,438540131.0,-53125045.0,5.752,7.0,302.4,302.4,504.0,222.0,-5.04
1020,119,2023-12-18 16:42:22,,12315.05,5.806,4.0,438539577.0,-53124672.0,5.806,7.0,302.4,302.4,504.0,222.0,-4.54
1020,119,2023-12-18 16:42:23,,12321.16,5.767,4.0,438539059.0,-53124183.0,5.767,7.0,302.4,302.4,504.0,222.0,-3.91
1021,119,2023-12-18 16:42:24,,12326.83,5.589,4.0,438538607.0,-53123667.0,5.589,7.0,302.20000000000005,302.20000000000005,504.0,222.0,-3.22
1021,119,2023-12-18 16:42:25,,12331.39,5.285,4.0,438538268.0,-53123234.0,5.285,7.0,302.20000000000005,302.20000000000005,504.0,222.0,-2.57
1021,119,2023-12-18 16:42:26,,12336.72,5.069,4.0,438537886.0,-53122717.0,5.069,7.0,302.20000000000005,302.20000000000005,504.0,223.0,-2.03
1021,119,2023-12-18 16:42:27,,12342.08,4.933,4.0,438537495.0,-53122183.0,4.933,7.0,302.0,302.0,504.0,223.0,-1.61
1021,120,2023-12-18 16:42:28,,12346.46,4.804,4.0,438537188.0,-53121737.0,4.804,7.0,302.0,302.0,504.0,223.0,-1.32
1022,120,2023-12-18 16:42:29,,12350.58,4.821,4.0,438536904.0,-53121333.0,4.821,7.0,302.0,302.0,504.0,223.0,-1.11
1022,119,2023-12-18 16:42:30,,12355.16,4.828,4.0,438536521.0,-53120926.0,4.828,7.0,302.0,302.0,504.0,223.0,-0.27
1022,117,2023-12-18 16:42:31,,12359.59,4.741,4.0,438536130.0,-53120567.0,4.741,7.0,301.79999999999995,301.79999999999995,504.0,223.0,0.0
1022,117,2023-12-18 16:42:32,,12363.78,4.664,4.0,438535747.0,-53120302.0,4.664,7.0,301.79999999999995,301.79999999999995,504.0,223.0,0.0
1022,116,2023-12-18 16:42:33,,12368.21,4.611,4.0,438535298.0,-53120126.0,4.611,7.0,301.6,301.6,504.0,223.0,-0.81
1022,116,2023-12-18 16:42:34,,12373.11,4.611,4.0,438534779.0,-53120047.0,4.611,7.0,301.4,301.4,504.0,223.0,-1.34
1023,116,2023-12-18 16:42:35,,12378.36,4.611,4.0,438534214.0,-53120044.0,4.611,7.0,301.0,301.0,504.0,223.0,-1.79
1023,116,2023-12-18 16:42:36,,12383.9,4.952,4.0,438533621.0,-53120047.0,4.952,7.0,300.6,300.6,504.0,223.0,-2.45
1023,117,2023-12-18 16:42:37,,12389.74,5.704,4.0,438533008.0,-53120010.0,5.704,7.0,300.20000000000005,300.20000000000005,504.0,224.0,-3.32
1023,116,2023-12-18 16:42:38,,12395.69,6.092,4.0,438532358.0,-53119944.0,6.092,7.0,299.6,299.6,504.0,224.0,-4.4
1023,117,2023-12-18 16:42:39,,12401.79,6.092,4.0,438531700.0,-53119856.0,6.092,7.0,299.0,299.0,504.0,224.0,-5.64
1023,117,2023-12-18 16:42:40,,12408.28,6.272,4.0,438531015.0,-53119728.0,6.272,7.0,298.20000000000005,298.20000000000005,504.0,225.0,-6.91
1024,118,2023-12-18 16:42:41,,12415.46,6.535,4.0,438530247.0,-53119554.0,6.535,7.0,297.4,297.4,504.0,226.0,-8.04
1024,118,2023-12-18 16:42:42,,12422.75,6.599,4.0,438529486.0,-53119349.0,6.599,7.0,296.6,296.6,504.0,226.0,-8.94
1024,117,2023-12-18 16:42:43,,12428.77,6.615,4.0,438528863.0,-53119147.0,6.615,7.0,295.79999999999995,295.79999999999995,504.0,227.0,-9.6
1024,117,2023-12-18 16:42:44,,12434.47,6.489,4.0,438528277.0,-53118934.0,6.489,7.0,295.0,295.0,504.0,228.0,-10.04
1024,117,2023-12-18 16:42:45,,12440.84,6.397,3.0,438527640.0,-53118631.0,6.397,7.0,294.20000000000005,294.20000000000005,504.0,229.0,-10.33
1024,117,2023-12-18 16:42:46,,12447.34,6.437,4.0,438527023.0,-53118223.0,6.437,7.0,293.4,293.4,504.0,229.0,-10.53
1025,116,2023-12-18 16:42:47,,12454.08,6.503,4.0,438526432.0,-53117705.0,6.503,7.0,292.6,292.6,504.0,230.0,-10.68
1025,116,2023-12-18 16:42:48,,12460.82,6.519,4.0,438525878.0,-53117120.0,6.519,7.0,291.6,291.6,504.0,231.0,-10.82
1025,117,2023-12-18 16:42:49,,12467.49,6.535,4.0,438525377.0,-53116506.0,6.535,7.0,290.79999999999995,290.79999999999995,504.0,232.0,-11.0
1025,116,2023-12-18 16:42:50,,12474.27,6.591,4.0,438524876.0,-53115845.0,6.591,7.0,289.79999999999995,289.79999999999995,504.0,233.0,-11.26
1025,117,2023-12-18 16:42:51,,12481.25,6.639,4.0,438524393.0,-53115132.0,6.639,7.0,289.0,289.0,504.0,234.0,-11.57
1025,118,2023-12-18 16:42:52,,12488.37,6.647,4.0,438523918.0,-53114377.0,6.647,7.0,288.20000000000005,288.20000000000005,504.0,235.0,-11.82
1026,119,2023-12-18 16:42:53,,12495.52,6.674,4.0,438523457.0,-53113611.0,6.674,7.0,287.4,287.4,504.0,235.0,-11.91
1026,120,2023-12-18 16:42:54,,12502.47,6.721,4.0,438523029.0,-53112859.0,6.721,7.0,286.6,286.6,504.0,236.0,-11.83
1026,121,2023-12-18 16:42:55,,12509.3,6.758,4.0,438522577.0,-53112124.0,6.758,7.0,285.79999999999995,285.79999999999995,504.0,237.0,-11.6
1026,121,2023-12-18 16:42:56,,12515.87,6.758,4.0,438522122.0,-53111441.0,6.758,7.0,285.20000000000005,285.20000000000005,504.0,238.0,-11.25
1026,120,2023-12-18 16:42:57,,12522.21,6.758,4.0,438521645.0,-53110851.0,6.758,7.0,284.20000000000005,284.20000000000005,504.0,239.0,-10.91
1027,120,2023-12-18 16:42:58,,12528.47,6.813,4.0,438521069.0,-53110443.0,6.813,7.0,283.4,283.4,504.0,239.0,-10.64
1027,120,2023-12-18 16:42:59,,12535.07,6.889,4.0,438520367.0,-53110268.0,6.889,7.0,282.6,282.6,504.0,240.0,-10.48
1027,120,2023-12-18 16:43:00,,12542.02,6.889,4.0,438519636.0,-53110225.0,6.889,7.0,281.6,281.6,504.0,241.0,-10.52
1027,120,2023-12-18 16:43:01,,12549.05,6.892,4.0,438518891.0,-53110165.0,6.892,7.0,280.6,280.6,504.0,242.0,-10.7
1027,121,2023-12-18 16:43:02,,12556.29,6.897,4.0,438518117.0,-53109995.0,6.897,7.0,279.6,279.6,504.0,243.0,-11.01
1027,123,2023-12-18 16:43:03,,12563.71,6.897,4.0,438517360.0,-53109704.0,6.897,7.0,278.4,278.4,504.0,244.0,-11.46
1028,123,2023-12-18 16:43:04,,12570.88,7.083,4.0,438516650.0,-53109363.0,7.083,7.0,277.20000000000005,277.20000000000005,504.0,245.0,-12.03
1028,124,2023-12-18 16:43:05,,12577.31,6.607,4.0,438515987.0,-53109129.0,6.607,7.0,276.20000000000005,276.20000000000005,504.0,246.0,-12.64
1028,123,2023-12-18 16:43:06,,12582.9,5.579,4.0,438515374.0,-53109101.0,5.579,7.0,275.0,275.0,504.0,247.0,-13.17
1028,124,2023-12-18 16:43:07,,12588.09,5.407,4.0,438514827.0,-53109238.0,5.407,7.0,274.20000000000005,274.20000000000005,504.0,248.0,-13.53
1028,124,2023-12-18 16:43:08,,12592.55,4.833,4.0,438514473.0,-53109534.0,4.833,7.0,273.6,273.6,504.0,249.0,-13.61
1029,123,2023-12-18 16:43:09,,12596.22,3.996,5.0,438514449.0,-53109978.0,3.996,7.0,273.20000000000005,273.20000000000005,504.0,250.0,-13.4
1029,122,2023-12-18 16:43:10,,12600.3,3.64,5.0,438514642.0,-53110457.0,3.64,7.0,273.0,273.0,504.0,251.0,-12.9
1029,122,2023-12-18 16:43:11,,12604.79,3.564,5.0,438514897.0,-53110970.0,3.564,7.0,272.79999999999995,272.79999999999995,504.0,251.0,-12.04
1029,121,2023-12-18 16:43:12,,12608.71,3.37,5.0,438515144.0,-53111396.0,3.37,7.0,272.6,272.6,504.0,252.0,-10.9
1029,122,2023-12-18 16:43:13,,12612.22,3.015,5.0,438515419.0,-53111739.0,3.015,7.0,272.6,272.6,504.0,252.0,-9.54
1029,122,2023-12-18 16:43:14,,12615.8,2.897,5.0,438515692.0,-53112058.0,2.897,7.0,272.4,272.4,504.0,252.0,-7.98
1030,122,2023-12-18 16:43:15,,12619.54,3.052,5.0,438516004.0,-53112369.0,3.052,7.0,272.4,272.4,504.0,252.0,-6.35
1030,123,2023-12-18 16:43:16,,12623.47,3.52,5.0,438516366.0,-53112676.0,3.52,7.0,272.4,272.4,504.0,252.0,-4.83
1030,123,2023-12-18 16:43:17,,12627.58,3.913,5.0,438516729.0,-53112984.0,3.913,7.0,272.4,272.4,504.0,252.0,-3.55
1030,124,2023-12-18 16:43:18,,12632.11,3.98,5.0,438517131.0,-53113323.0,3.98,7.0,272.4,272.4,504.0,252.0,-2.57
1030,126,2023-12-18 16:43:19,,12636.53,4.03,5.0,438517510.0,-53113678.0,4.03,7.0,272.20000000000005,272.20000000000005,504.0,252.0,-1.91
1031,126,2023-12-18 16:43:20,,12640.78,4.068,5.0,438517841.0,-53114043.0,4.068,7.0,272.20000000000005,272.20000000000005,504.0,252.0,-1.57
1031,126,2023-12-18 16:43:21,,12645.34,4.048,5.0,438518193.0,-53114469.0,4.048,7.0,272.0,272.0,504.0,252.0,-1.47
1031,126,2023-12-18 16:43:22,,12649.95,3.966,5.0,438518525.0,-53114939.0,3.966,7.0,272.0,272.0,504.0,252.0,-1.52
1031,125,2023-12-18 16:43:23,,12655.36,4.108,5.0,438518877.0,-53115510.0,4.108,7.0,271.79999999999995,271.79999999999995,504.0,253.0,-1.64
1031,125,2023-12-18 16:43:24,,12660.28,4.566,5.0,438519168.0,-53116053.0,4.566,7.0,271.79999999999995,271.79999999999995,504.0,253.0,-1.81
1032,125,2023-12-18 16:43:25,,12665.02,4.915,6.0,438519449.0,-53116588.0,4.915,7.0,271.6,271.6,504.0,253.0,-2.0
1032,125,2023-12-18 16:43:26,,12669.6,4.966,6.0,438519696.0,-53117119.0,4.966,7.0,271.4,271.4,504.0,253.0,-2.17
1032,125,2023-12-18 16:43:27,,12674.86,4.922,6.0,438519988.0,-53117720.0,4.922,7.0,271.4,271.4,504.0,253.0,-2.29
1032,124,2023-12-18 16:43:28,,12680.15,4.817,6.0,438520288.0,-53118309.0,4.817,7.0,271.20000000000005,271.20000000000005,504.0,253.0,-2.41
1032,123,2023-12-18 16:43:29,,12684.42,4.67,6.0,438520542.0,-53118792.0,4.67,7.0,271.0,271.0,504.0,253.0,-2.52
1032,123,2023-12-18 16:43:30,,12688.68,4.758,6.0,438520750.0,-53119305.0,4.758,7.0,270.6,270.6,504.0,253.0,-2.67
1033,122,2023-12-18 16:43:31,,12693.8,5.056,6.0,438520855.0,-53119959.0,5.056,7.0,270.4,270.4,504.0,254.0,-2.91
1033,122,2023-12-18 16:43:32,,12699.18,5.334,6.0,438520740.0,-53120651.0,5.334,7.0,270.20000000000005,270.20000000000005,504.0,254.0,-3.22
1033,121,2023-12-18 16:43:33,,12704.58,5.383,6.0,438520426.0,-53121268.0,5.383,7.0,270.0,270.0,504.0,254.0,-3.58
1033,121,2023-12-18 16:43:34,,12709.6,5.318,6.0,438520024.0,-53121689.0,5.318,7.0,269.79999999999995,269.79999999999995,504.0,254.0,-3.88
1033,121,2023-12-18 16:43:35,,12714.92,5.308,6.0,438519493.0,-53121860.0,5.308,7.0,269.6,269.6,504.0,255.0,-4.0
1034,121,2023-12-18 16:43:36,,12720.22,5.306,6.0,438518936.0,-53121856.0,5.306,7.0,269.6,269.6,504.0,255.0,-3.84
1034,123,2023-12-18 16:43:37,,12724.62,5.165,5.0,438518460.0,-53121726.0,5.165,7.0,269.79999999999995,269.79999999999995,504.0,255.0,-3.37
1034,123,2023-12-18 16:43:38,,12729.26,4.951,5.0,438517979.0,-53121570.0,4.951,7.0,269.79999999999995,269.79999999999995,504.0,255.0,-2.65
1034,125,2023-12-18 16:43:39,,12733.41,4.743,5.0,438517563.0,-53121385.0,4.743,7.0,270.0,270.0,504.0,255.0,-1.78
1034,125,2023-12-18 16:43:40,,12737.37,4.492,5.0,438517179.0,-53121202.0,4.492,7.0,270.0,270.0,504.0,255.0,-0.54
1034,126,2023-12-18 16:43:41,,12741.2,4.38,5.0,438516785.0,-53121051.0,4.38,7.0,270.20000000000005,270.20000000000005,504.0,255.0,0.0
1035,128,2023-12-18 16:43:42,,12745.21,4.231,5.0,438516365.0,-53120922.0,4.231,7.0,270.20000000000005,270.20000000000005,504.0,255.0,0.0
1035,128,2023-12-18 16:43:43,,12749.08,4.192,5.0,438515942.0,-53120820.0,4.192,7.0,270.4,270.4,504.0,255.0,0.87
1035,129,2023-12-18 16:43:44,,12752.49,4.095,5.0,438515584.0,-53120757.0,4.095,7.0,270.4,270.4,505.0,255.0,1.61
1035,129,2023-12-18 16:43:45,,12756.48,4.053,5.0,438515154.0,-53120707.0,4.053,7.0,270.6,270.6,505.0,255.0,1.84
1035,129,2023-12-18 16:43:46,,12760.65,4.138,5.0,438514698.0,-53120664.0,4.138,7.0,270.6,270.6,505.0,255.0,1.92
1036,128,2023-12-18 16:43:47,,12764.82,4.166,5.0,438514263.0,-53120645.0,4.166,7.0,270.6,270.6,505.0,255.0,1.91
1036,129,2023-12-18 16:43:48,,12768.9,4.088,5.0,438513835.0,-53120607.0,4.088,7.0,270.6,270.6,505.0,255.0,1.85
1036,129,2023-12-18 16:43:49,,12772.99,4.088,5.0,438513379.0,-53120558.0,4.088,7.0,270.79999999999995,270.79999999999995,505.0,255.0,1.76
1036,129,2023-12-18 16:43:50,,12777.0,4.027,5.0,438512943.0,-53120508.0,4.027,7.0,270.79999999999995,270.79999999999995,505.0,255.0,1.63
1036,130,2023-12-18 16:43:51,72.0,12781.3,3.952,5.0,438512494.0,-53120455.0,3.952,7.0,270.79999999999995,270.79999999999995,505.0,255.0,1.46
1037,130,2023-12-18 16:43:52,,12785.41,3.972,5.0,438512051.0,-53120432.0,3.972,7.0,270.79999999999995,270.79999999999995,505.0,255.0,1.27
1037,129,2023-12-18 16:43:53,,12788.86,3.972,5.0,438511669.0,-53120459.0,3.972,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.47
1037,129,2023-12-18 16:43:54,,12793.24,3.972,5.0,438511223.0,-53120579.0,3.972,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.0
1037,130,2023-12-18 16:43:55,,12797.55,3.98,5.0,438510798.0,-53120779.0,3.98,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.0
1037,129,2023-12-18 16:43:56,,12801.6,3.992,5.0,438510421.0,-53121046.0,3.992,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.0
1038,131,2023-12-18 16:43:57,,12806.28,3.992,5.0,438510024.0,-53121419.0,3.992,7.0,271.0,271.0,505.0,255.0,0.0
1038,131,2023-12-18 16:43:58,,12810.51,4.027,5.0,438509725.0,-53121840.0,4.027,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.0
1038,131,2023-12-18 16:43:59,,12814.98,4.176,5.0,438509434.0,-53122323.0,4.176,7.0,270.79999999999995,270.79999999999995,505.0,255.0,0.0
1038,132,2023-12-18 16:44:00,,12819.9,4.568,5.0,438509134.0,-53122865.0,4.568,7.0,270.6,270.6,505.0,255.0,0.0
1039,132,2023-12-18 16:44:01,,12824.76,5.09,5.0,438508860.0,-53123417.0,5.09,7.0,270.4,270.4,505.0,255.0,0.0
1039,131,2023-12-18 16:44:02,,12829.87,5.492,5.0,438508588.0,-53124017.0,5.492,7.0,270.0,270.0,505.0,255.0,-0.87
1039,130,2023-12-18 16:44:03,,12836.58,5.86,5.0,438508295.0,-53124827.0,5.86,7.0,269.6,269.6,505.0,255.0,-2.12
1039,129,2023-12-18 16:44:04,,12843.8,6.205,5.0,438508034.0,-53125729.0,6.205,7.0,269.20000000000005,269.20000000000005,505.0,256.0,-3.17
1039,128,2023-12-18 16:44:05,,12850.51,6.491,5.0,438507833.0,-53126591.0,6.491,7.0,268.79999999999995,268.79999999999995,505.0,256.0,-4.18
1040,127,2023-12-18 16:44:06,,12856.74,6.592,4.0,438507663.0,-53127400.0,6.592,7.0,268.4,268.4,505.0,256.0,-5.0
1040,126,2023-12-18 16:44:07,,12863.19,6.52,4.0,438507572.0,-53128254.0,6.52,7.0,267.79999999999995,267.79999999999995,505.0,257.0,-5.55
1040,127,2023-12-18 16:44:08,,12870.28,6.272,5.0,438507501.0,-53129199.0,6.272,7.0,267.6,267.6,505.0,257.0,-5.83
1040,125,2023-12-18 16:44:09,,12876.52,6.056,5.0,438507437.0,-53130025.0,6.056,7.0,267.20000000000005,267.20000000000005,505.0,258.0,-5.84
1040,125,2023-12-18 16:44:10,,12881.99,6.056,5.0,438507307.0,-53130731.0,6.056,7.0,267.0,267.0,505.0,258.0,-5.64
1040,125,2023-12-18 16:44:11,,12886.89,5.741,5.0,438507068.0,-53131320.0,5.741,7.0,266.79999999999995,266.79999999999995,505.0,258.0,-5.29
1041,125,2023-12-18 16:44:12,,12892.2,5.259,5.0,438506730.0,-53131889.0,5.259,7.0,266.79999999999995,266.79999999999995,505.0,259.0,-4.8
1041,124,2023-12-18 16:44:13,,12896.51,4.787,5.0,438506365.0,-53132163.0,4.787,7.0,266.79999999999995,266.79999999999995,505.0,259.0,-4.17
1041,126,2023-12-18 16:44:14,,12900.31,3.951,5.0,438505960.0,-53132071.0,3.951,7.0,267.0,267.0,505.0,259.0,-3.38
1041,127,2023-12-18 16:44:15,,12904.47,3.604,5.0,438505555.0,-53131829.0,3.604,7.0,267.0,267.0,505.0,259.0,-2.47
1041,127,2023-12-18 16:44:16,,12908.52,3.627,5.0,438505217.0,-53131517.0,3.627,7.0,267.20000000000005,267.20000000000005,505.0,259.0,-1.51
1042,127,2023-12-18 16:44:17,,12912.69,3.592,5.0,438504883.0,-53131149.0,3.592,7.0,267.4,267.4,505.0,259.0,-0.49
1042,129,2023-12-18 16:44:18,,12916.12,3.615,6.0,438504602.0,-53130842.0,3.615,7.0,267.6,267.6,505.0,259.0,0.0
1042,130,2023-12-18 16:44:19,,12919.22,3.624,5.0,438504355.0,-53130577.0,3.624,7.0,267.79999999999995,267.79999999999995,505.0,259.0,1.03
1042,130,2023-12-18 16:44:20,,12922.67,3.585,5.0,438504063.0,-53130299.0,3.585,7.0,268.0,268.0,506.0,259.0,2.44
1042,131,2023-12-18 16:44:21,,12926.34,3.523,5.0,438503743.0,-53130011.0,3.523,7.0,268.20000000000005,268.20000000000005,506.0,259.0,3.31
1043,133,2023-12-18 16:44:22,,12929.94,3.453,5.0,438503425.0,-53129723.0,3.453,7.0,268.4,268.4,506.0,259.0,3.97
1043,134,2023-12-18 16:44:23,,12933.55,3.453,5.0,438503106.0,-53129428.0,3.453,7.0,268.6,268.6,506.0,259.0,4.42
1043,135,2023-12-18 16:44:24,,12937.33,3.453,5.0,438502786.0,-53129114.0,3.453,7.0,268.79999999999995,268.79999999999995,506.0,259.0,4.74
1043,136,2023-12-18 16:44:25,,12941.04,3.453,5.0,438502467.0,-53128815.0,3.453,7.0,269.0,269.0,507.0,259.0,4.96
1044,138,2023-12-18 16:44:26,,12944.71,3.441,5.0,438502169.0,-53128511.0,3.441,7.0,269.20000000000005,269.20000000000005,507.0,259.0,5.09
1044,140,2023-12-18 16:44:27,,12948.41,3.425,5.0,438501877.0,-53128182.0,3.425,7.0,269.4,269.4,507.0,259.0,5.2
1044,140,2023-12-18 16:44:28,,12952.07,3.413,5.0,438501577.0,-53127853.0,3.413,7.0,269.79999999999995,269.79999999999995,507.0,259.0,5.32
1044,142,2023-12-18 16:44:29,,12955.7,3.397,5.0,438501285.0,-53127538.0,3.397,7.0,270.0,270.0,507.0,259.0,5.42
1044,142,2023-12-18 16:44:30,,12959.49,3.409,5.0,438500966.0,-53127236.0,3.409,7.0,270.0,270.0,508.0,259.0,5.49
1045,143,2023-12-18 16:44:31,,12963.12,3.425,5.0,438500649.0,-53126959.0,3.425,7.0,270.20000000000005,270.20000000000005,508.0,259.0,5.48
1045,142,2023-12-18 16:44:32,,12966.69,3.445,4.0,438500331.0,-53126670.0,3.445,7.0,270.4,270.4,508.0,259.0,5.39
1045,144,2023-12-18 16:44:33,,12970.69,3.582,4.0,438499993.0,-53126345.0,3.582,7.0,270.6,270.6,508.0,259.0,5.22
1045,145,2023-12-18 16:44:34,,12974.46,3.734,4.0,438499669.0,-53126048.0,3.734,7.0,270.6,270.6,508.0,259.0,4.95
1046,144,2023-12-18 16:44:35,,12977.72,3.72,4.0,438499374.0,-53125813.0,3.72,7.0,270.79999999999995,270.79999999999995,509.0,259.0,4.58
1046,145,2023-12-18 16:44:36,,12981.62,3.867,4.0,438499016.0,-53125537.0,3.867,7.0,270.79999999999995,270.79999999999995,509.0,259.0,4.14
1046,146,2023-12-18 16:44:37,,12985.59,3.949,4.0,438498645.0,-53125255.0,3.949,7.0,271.0,271.0,509.0,259.0,3.71
