Time,Latitude,Longitude,Altitude,Distance,HeartRate,Speed,Activity
2023-11-07T16:53:27Z,36.7335200,-4.4610200,135.0,4215.2,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:28Z,36.7335340,-4.4610200,135.2,4216.7,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:29Z,36.7335490,-4.4610200,135.4,4218.3,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:30Z,36.7335640,-4.4610200,135.4,4219.9,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:31Z,36.7335770,-4.4610200,135.6,4221.4,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:32Z,36.7335910,-4.4610200,135.8,4223.0,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:33Z,36.7336080,-4.4610190,136.0,4224.7,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:34Z,36.7336240,-4.4610180,136.2,4226.5,173,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:35Z,36.7336360,-4.4610150,136.4,4227.8,173,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:36Z,36.7336480,-4.4610120,136.6,4229.2,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:37Z,36.7336640,-4.4610080,136.8,4231.0,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:38Z,36.7336790,-4.4610040,137.0,4232.8,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:39Z,36.7336930,-4.4610010,137.2,4234.4,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:40Z,36.7337050,-4.4609980,137.4,4236.0,173,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:41Z,36.7337190,-4.4609970,137.6,4237.5,173,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:42Z,36.7337320,-4.4609950,137.6,4238.9,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:43Z,36.7337450,-4.4609920,137.8,4240.2,173,5.4,Prueba_40_kms.tcx
2023-11-07T16:53:44Z,36.7337560,-4.4609880,138.0,4241.5,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:45Z,36.7337670,-4.4609830,138.2,4242.9,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:46Z,36.7337810,-4.4609750,138.4,4244.4,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:47Z,36.7337920,-4.4609640,138.6,4246.1,171,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:48Z,36.7338050,-4.4609510,138.8,4248.0,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:49Z,36.7338190,-4.4609390,139.0,4249.8,170,6.12,Prueba_40_kms.tcx
2023-11-07T16:53:50Z,36.7338290,-4.4609310,139.4,4251.1,170,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:51Z,36.7338400,-4.4609220,139.6,4252.5,170,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:52Z,36.7338520,-4.4609110,139.8,4254.1,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:53:53Z,36.7338580,-4.4609000,140.0,4255.4,172,5.4,Prueba_40_kms.tcx
2023-11-07T16:53:54Z,36.7338630,-4.4608870,140.2,4256.8,171,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:55Z,36.7338690,-4.4608710,140.2,4258.3,170,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:56Z,36.7338730,-4.4608570,140.4,4259.7,171,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:57Z,36.7338800,-4.4608450,140.8,4261.0,170,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:58Z,36.7338910,-4.4608360,141.0,4262.5,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:53:59Z,36.7339040,-4.4608280,141.2,4264.0,173,5.04,Prueba_40_kms.tcx
2023-11-07T16:54:00Z,36.7339170,-4.4608230,141.6,4265.4,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:54:01Z,36.7339250,-4.4608200,141.8,4266.5,172,5.04,Prueba_40_kms.tcx
2023-11-07T16:54:02Z,36.7339410,-4.4608130,142.0,4268.5,173,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:03Z,36.7339570,-4.4608050,142.4,4270.4,173,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:54:04Z,36.7339680,-4.4607960,142.6,4271.7,174,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:54:05Z,36.7339740,-4.4607820,142.8,4273.2,174,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:54:06Z,36.7339800,-4.4607650,143.0,4274.9,175,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:07Z,36.7339810,-4.4607500,143.2,4276.3,175,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:54:08Z,36.7339740,-4.4607360,143.4,4277.7,174,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:09Z,36.7339650,-4.4607220,143.6,4279.2,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:10Z,36.7339620,-4.4607080,144.0,4280.6,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:11Z,36.7339580,-4.4606900,144.2,4282.2,177,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:12Z,36.7339570,-4.4606710,144.4,4283.9,178,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:13Z,36.7339590,-4.4606560,144.6,4285.3,177,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:14Z,36.7339620,-4.4606410,144.6,4286.8,178,5.4,Prueba_40_kms.tcx
2023-11-07T16:54:15Z,36.7339700,-4.4606210,144.8,4288.8,178,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:54:16Z,36.7339770,-4.4606030,144.8,4290.6,177,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:17Z,36.7339870,-4.4605870,144.8,4292.3,176,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:18Z,36.7339980,-4.4605720,145.0,4294.3,176,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:19Z,36.7340110,-4.4605560,145.2,4296.1,177,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:20Z,36.7340250,-4.4605430,145.2,4297.9,177,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:21Z,36.7340360,-4.4605300,145.4,4299.8,176,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:22Z,36.7340470,-4.4605170,145.4,4301.4,176,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:23Z,36.7340590,-4.4605050,145.6,4303.1,175,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:24Z,36.7340720,-4.4604900,145.8,4305.1,174,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:25Z,36.7340870,-4.4604760,145.8,4307.2,175,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:26Z,36.7341020,-4.4604630,146.0,4309.1,174,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:27Z,36.7341150,-4.4604500,146.0,4311.0,173,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:28Z,36.7341250,-4.4604380,146.2,4312.5,172,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:29Z,36.7341350,-4.4604250,146.2,4314.2,172,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:30Z,36.7341480,-4.4604120,146.4,4316.2,173,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:31Z,36.7341620,-4.4603980,146.4,4318.1,172,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:32Z,36.7341730,-4.4603880,146.6,4319.6,171,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:33Z,36.7341880,-4.4603780,146.8,4321.5,171,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:34Z,36.7342050,-4.4603680,147.0,4323.6,172,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:35Z,36.7342190,-4.4603590,147.2,4325.2,171,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:36Z,36.7342290,-4.4603460,147.2,4326.9,170,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:37Z,36.7342380,-4.4603310,147.4,4328.6,169,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:38Z,36.7342520,-4.4603170,147.6,4330.6,169,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:39Z,36.7342690,-4.4603060,147.6,4332.7,167,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:40Z,36.7342810,-4.4602960,147.6,4334.4,166,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:41Z,36.7342960,-4.4602860,147.8,4336.2,167,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:42Z,36.7343120,-4.4602740,147.8,4338.2,168,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:43Z,36.7343270,-4.4602610,148.0,4340.4,167,7.2,Prueba_40_kms.tcx
2023-11-07T16:54:44Z,36.7343410,-4.4602500,148.0,4342.1,167,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:45Z,36.7343540,-4.4602400,148.2,4343.7,168,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:46Z,36.7343680,-4.4602290,148.2,4345.7,167,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:47Z,36.7343810,-4.4602180,148.4,4347.5,168,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:48Z,36.7343960,-4.4602110,148.6,4349.4,167,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:49Z,36.7344120,-4.4602060,148.6,4351.2,167,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:50Z,36.7344270,-4.4602000,148.8,4352.9,167,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:51Z,36.7344420,-4.4601950,149.0,4354.6,166,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:52Z,36.7344570,-4.4601890,149.0,4356.3,167,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:53Z,36.7344730,-4.4601830,149.2,4358.0,166,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:54Z,36.7344870,-4.4601790,149.4,4359.7,166,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:55Z,36.7345010,-4.4601760,149.4,4361.5,166,6.12,Prueba_40_kms.tcx
2023-11-07T16:54:56Z,36.7345200,-4.4601720,149.4,4363.5,166,6.48,Prueba_40_kms.tcx
2023-11-07T16:54:57Z,36.7345400,-4.4601690,149.4,4365.8,167,6.84,Prueba_40_kms.tcx
2023-11-07T16:54:58Z,36.7345610,-4.4601680,149.4,4368.2,166,7.2,Prueba_40_kms.tcx
2023-11-07T16:54:59Z,36.7345840,-4.4601680,149.4,4370.7,166,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:00Z,36.7346110,-4.4601680,149.4,4373.5,166,8.64,Prueba_40_kms.tcx
2023-11-07T16:55:01Z,36.7346350,-4.4601660,149.4,4376.1,165,9.0,Prueba_40_kms.tcx
2023-11-07T16:55:02Z,36.7346570,-4.4601650,149.6,4378.7,166,9.360000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:03Z,36.7346830,-4.4601680,149.6,4381.6,165,9.72,Prueba_40_kms.tcx
2023-11-07T16:55:04Z,36.7347060,-4.4601720,149.6,4384.2,165,9.72,Prueba_40_kms.tcx
2023-11-07T16:55:05Z,36.7347260,-4.4601790,149.8,4386.5,165,9.360000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:06Z,36.7347430,-4.4601860,150.0,4388.6,163,9.0,Prueba_40_kms.tcx
2023-11-07T16:55:07Z,36.7347600,-4.4601880,150.0,4390.4,162,8.28,Prueba_40_kms.tcx
2023-11-07T16:55:08Z,36.7347760,-4.4601860,150.2,4392.3,163,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:55:09Z,36.7347890,-4.4601780,150.4,4394.1,164,7.2,Prueba_40_kms.tcx
2023-11-07T16:55:10Z,36.7348040,-4.4601690,150.6,4395.9,164,6.84,Prueba_40_kms.tcx
2023-11-07T16:55:11Z,36.7348190,-4.4601610,150.8,4397.6,163,6.48,Prueba_40_kms.tcx
2023-11-07T16:55:12Z,36.7348330,-4.4601530,151.0,4399.2,163,6.48,Prueba_40_kms.tcx
2023-11-07T16:55:13Z,36.7348450,-4.4601430,151.2,4400.8,163,6.12,Prueba_40_kms.tcx
2023-11-07T16:55:14Z,36.7348560,-4.4601350,151.4,4402.3,164,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:15Z,36.7348680,-4.4601260,151.4,4403.6,163,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:16Z,36.7348790,-4.4601170,151.6,4405.2,163,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:17Z,36.7348900,-4.4601070,151.8,4406.7,164,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:18Z,36.7349010,-4.4600940,152.0,4408.4,163,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:19Z,36.7349100,-4.4600800,152.0,4410.0,163,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:20Z,36.7349210,-4.4600700,152.2,4411.6,163,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:21Z,36.7349320,-4.4600580,152.4,4413.2,164,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:22Z,36.7349440,-4.4600480,152.6,4414.7,165,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:23Z,36.7349550,-4.4600420,152.8,4416.1,166,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:24Z,36.7349650,-4.4600400,153.0,4417.4,166,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:25Z,36.7349750,-4.4600390,153.2,4418.6,167,5.04,Prueba_40_kms.tcx
2023-11-07T16:55:26Z,36.7349880,-4.4600370,153.4,4420.0,166,5.04,Prueba_40_kms.tcx
2023-11-07T16:55:27Z,36.7350030,-4.4600340,153.6,4421.5,166,5.04,Prueba_40_kms.tcx
2023-11-07T16:55:28Z,36.7350160,-4.4600300,153.8,4423.1,167,5.04,Prueba_40_kms.tcx
2023-11-07T16:55:29Z,36.7350280,-4.4600270,154.0,4424.5,169,5.04,Prueba_40_kms.tcx
2023-11-07T16:55:30Z,36.7350410,-4.4600240,154.2,4426.0,170,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:31Z,36.7350560,-4.4600200,154.4,4427.6,169,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:32Z,36.7350700,-4.4600170,154.6,4429.3,171,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:33Z,36.7350840,-4.4600140,154.8,4430.8,172,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:34Z,36.7351000,-4.4600120,155.0,4432.5,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:35Z,36.7351120,-4.4600150,155.0,4434.0,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:36Z,36.7351230,-4.4600230,155.2,4435.5,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:37Z,36.7351350,-4.4600360,155.2,4437.0,173,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:38Z,36.7351430,-4.4600490,155.2,4438.6,172,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:39Z,36.7351480,-4.4600620,155.4,4439.9,173,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:40Z,36.7351560,-4.4600770,155.4,4441.4,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:41Z,36.7351650,-4.4600890,155.6,4443.0,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:42Z,36.7351770,-4.4600980,155.8,4444.6,174,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:43Z,36.7351880,-4.4601040,156.2,4446.1,174,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:44Z,36.7352010,-4.4601100,156.4,4447.5,174,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:45Z,36.7352150,-4.4601120,156.6,4449.0,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:46Z,36.7352280,-4.4601130,156.8,4450.5,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:47Z,36.7352430,-4.4601180,157.0,4452.1,175,5.4,Prueba_40_kms.tcx
2023-11-07T16:55:48Z,36.7352580,-4.4601270,157.0,4453.9,176,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:55:49Z,36.7352750,-4.4601340,157.2,4455.9,177,6.12,Prueba_40_kms.tcx
2023-11-07T16:55:50Z,36.7352930,-4.4601350,157.4,4458.1,176,6.48,Prueba_40_kms.tcx
2023-11-07T16:55:51Z,36.7353120,-4.4601260,157.6,4460.2,176,6.84,Prueba_40_kms.tcx
2023-11-07T16:55:52Z,36.7353260,-4.4601170,157.8,4462.0,176,7.2,Prueba_40_kms.tcx
2023-11-07T16:55:53Z,36.7353400,-4.4601090,158.0,4463.7,177,7.2,Prueba_40_kms.tcx
2023-11-07T16:55:54Z,36.7353570,-4.4601040,158.2,4465.6,176,6.84,Prueba_40_kms.tcx
2023-11-07T16:55:55Z,36.7353740,-4.4601030,158.4,4467.5,177,6.84,Prueba_40_kms.tcx
2023-11-07T16:55:56Z,36.7353920,-4.4601010,158.4,4469.6,177,6.84,Prueba_40_kms.tcx
2023-11-07T16:55:57Z,36.7354120,-4.4600990,158.6,4471.9,177,7.2,Prueba_40_kms.tcx
2023-11-07T16:55:58Z,36.7354300,-4.4600980,158.8,4473.9,177,7.2,Prueba_40_kms.tcx
2023-11-07T16:55:59Z,36.7354460,-4.4600940,158.8,4475.7,177,7.2,Prueba_40_kms.tcx
2023-11-07T16:56:00Z,36.7354660,-4.4600880,158.8,4477.8,178,7.2,Prueba_40_kms.tcx
2023-11-07T16:56:01Z,36.7354850,-4.4600790,158.8,4480.2,176,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:02Z,36.7355090,-4.4600690,158.8,4483.1,177,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:03Z,36.7355400,-4.4600600,158.8,4486.4,177,9.0,Prueba_40_kms.tcx
2023-11-07T16:56:04Z,36.7355660,-4.4600500,158.8,4489.4,176,10.08,Prueba_40_kms.tcx
2023-11-07T16:56:05Z,36.7355880,-4.4600410,158.8,4492.0,175,10.44,Prueba_40_kms.tcx
2023-11-07T16:56:06Z,36.7356050,-4.4600350,158.8,4494.1,174,10.08,Prueba_40_kms.tcx
2023-11-07T16:56:07Z,36.7356200,-4.4600290,159.0,4496.1,173,9.360000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:08Z,36.7356360,-4.4600210,159.0,4497.9,173,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:09Z,36.7356510,-4.4600120,159.2,4499.8,173,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:10Z,36.7356670,-4.4600030,159.2,4501.6,172,6.84,Prueba_40_kms.tcx
2023-11-07T16:56:11Z,36.7356790,-4.4599910,159.4,4503.3,172,6.48,Prueba_40_kms.tcx
2023-11-07T16:56:12Z,36.7356880,-4.4599760,159.4,4505.0,173,6.48,Prueba_40_kms.tcx
2023-11-07T16:56:13Z,36.7356980,-4.4599620,159.6,4506.6,172,6.12,Prueba_40_kms.tcx
2023-11-07T16:56:14Z,36.7357080,-4.4599520,159.8,4508.2,170,6.12,Prueba_40_kms.tcx
2023-11-07T16:56:15Z,36.7357210,-4.4599440,160.0,4509.7,170,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:16Z,36.7357310,-4.4599350,160.2,4511.2,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:17Z,36.7357430,-4.4599280,160.2,4512.7,171,5.4,Prueba_40_kms.tcx
2023-11-07T16:56:18Z,36.7357580,-4.4599230,160.4,4514.4,170,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:19Z,36.7357750,-4.4599230,160.6,4516.3,171,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:20Z,36.7357960,-4.4599320,160.4,4518.5,171,6.48,Prueba_40_kms.tcx
2023-11-07T16:56:21Z,36.7358180,-4.4599390,160.4,4521.2,170,7.2,Prueba_40_kms.tcx
2023-11-07T16:56:22Z,36.7358410,-4.4599420,160.4,4524.0,171,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:23Z,36.7358640,-4.4599430,160.6,4526.5,171,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:24Z,36.7358840,-4.4599420,160.8,4528.7,172,9.0,Prueba_40_kms.tcx
2023-11-07T16:56:25Z,36.7359000,-4.4599420,161.0,4530.5,174,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:26Z,36.7359130,-4.4599380,161.2,4532.0,177,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:27Z,36.7359260,-4.4599330,161.6,4533.4,178,6.84,Prueba_40_kms.tcx
2023-11-07T16:56:28Z,36.7359400,-4.4599290,161.8,4534.8,179,6.12,Prueba_40_kms.tcx
2023-11-07T16:56:29Z,36.7359520,-4.4599280,162.0,4536.3,179,5.4,Prueba_40_kms.tcx
2023-11-07T16:56:30Z,36.7359680,-4.4599340,162.2,4538.3,180,5.760000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:31Z,36.7359830,-4.4599490,162.2,4540.4,179,6.12,Prueba_40_kms.tcx
2023-11-07T16:56:32Z,36.7359950,-4.4599670,162.4,4542.5,180,6.48,Prueba_40_kms.tcx
2023-11-07T16:56:33Z,36.7360030,-4.4599860,162.6,4544.5,180,6.84,Prueba_40_kms.tcx
2023-11-07T16:56:34Z,36.7360120,-4.4600070,162.8,4546.6,180,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:35Z,36.7360220,-4.4600260,162.8,4548.7,181,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:36Z,36.7360310,-4.4600470,163.0,4550.8,181,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:37Z,36.7360430,-4.4600690,163.0,4553.1,180,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:38Z,36.7360550,-4.4600890,163.2,4555.4,179,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:39Z,36.7360720,-4.4601100,163.4,4557.9,178,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:40Z,36.7360900,-4.4601320,163.4,4560.7,179,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:41Z,36.7361030,-4.4601520,163.4,4563.1,178,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:42Z,36.7361160,-4.4601700,163.6,4565.3,176,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:43Z,36.7361320,-4.4601880,163.8,4567.6,176,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:44Z,36.7361460,-4.4602060,164.0,4569.8,176,8.64,Prueba_40_kms.tcx
2023-11-07T16:56:45Z,36.7361590,-4.4602260,164.0,4572.1,176,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:46Z,36.7361720,-4.4602460,164.2,4574.4,176,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:47Z,36.7361830,-4.4602680,164.4,4576.7,175,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:48Z,36.7361950,-4.4602900,164.4,4579.2,176,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:49Z,36.7362060,-4.4603120,164.6,4581.5,174,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:50Z,36.7362160,-4.4603340,164.8,4583.7,173,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:51Z,36.7362250,-4.4603550,165.0,4585.9,173,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:52Z,36.7362360,-4.4603760,165.2,4588.1,174,8.28,Prueba_40_kms.tcx
2023-11-07T16:56:53Z,36.7362450,-4.4603980,165.2,4590.3,173,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:54Z,36.7362570,-4.4604190,165.4,4592.6,172,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:55Z,36.7362680,-4.4604400,165.6,4594.8,172,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:56Z,36.7362790,-4.4604600,165.8,4596.9,171,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:57Z,36.7362920,-4.4604760,166.0,4599.0,172,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:56:58Z,36.7363050,-4.4604860,166.2,4600.7,172,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:56:59Z,36.7363180,-4.4604970,166.2,4602.5,172,7.2,Prueba_40_kms.tcx
2023-11-07T16:57:00Z,36.7363350,-4.4605130,166.4,4605.0,173,7.2,Prueba_40_kms.tcx
2023-11-07T16:57:01Z,36.7363530,-4.4605270,166.6,4607.1,172,7.2,Prueba_40_kms.tcx
2023-11-07T16:57:02Z,36.7363680,-4.4605440,166.8,4609.4,173,7.5600000000000005,Prueba_40_kms.tcx
2023-11-07T16:57:03Z,36.7363830,-4.4605620,166.8,4611.7,173,7.920000000000001,Prueba_40_kms.tcx
2023-11-07T16:57:04Z,36.7363970,-4.4605800,166.8,4614.0,172,8.28,Prueba_40_kms.tcx
2023-11-07T16:57:05Z,36.7364090,-4.4606020,166.8,4616.4,172,8.28,Prueba_40_kms.tcx
2023-11-07T16:57:06Z,36.7364210,-4.4606310,166.6,4619.3,171,8.64,Prueba_40_kms.tcx
2023-11-07T16:57:07Z,36.7364350,-4.4606660,166.6,4622.8,171,9.72,Prueba_40_kms.tcx
2023-11-07T16:57:08Z,36.7364480,-4.4607020,166.6,4626.3,171,10.44,Prueba_40_kms.tcx
2023-11-07T16:57:09Z,36.7364610,-4.4607340,166.6,4629.5,171,11.16,Prueba_40_kms.tcx
2023-11-07T16:57:10Z,36.7364760,-4.4607640,166.6,4632.6,170,11.520000000000001,Prueba_40_kms.tcx
2023-11-07T16:57:11Z,36.7364910,-4.4607870,166.6,4635.3,169,11.520000000000001,Prueba_40_kms.tcx
2023-11-07T16:57:20Z,36.7365160,-4.4608180,166.6,4636.9,161,1.4400000000000002,Prueba_40_kms.tcx
2023-11-07T16:57:21Z,36.7365290,-4.4608320,166.6,4637.8,161,0.7200000000000001,Prueba_40_kms.tcx
2023-11-07T16:57:22Z,36.7365440,-4.4608530,166.6,4640.2,161,1.4400000000000002,Prueba_40_kms.tcx
2023-11-07T16:57:23Z,36.7365590,-4.4608740,166.6,4642.7,160,2.16,Prueba_40_kms.tcx
2023-11-07T16:57:24Z,36.7365760,-4.4608940,166.6,4645.4,159,2.8800000000000003,Prueba_40_kms.tcx
2023-11-07T16:57:25Z,36.7365950,-4.4609170,166.6,4648.3,158,8.28,Prueba_40_kms.tcx
2023-11-07T16:57:26Z,36.7366140,-4.4609460,166.6,4651.6,157,10.08,Prueba_40_kms.tcx
2023-11-07T16:57:27Z,36.7366350,-4.4609780,166.4,4655.3,156,10.8,Prueba_40_kms.tcx
2023-11-07T16:57:28Z,36.7366580,-4.4610100,166.4,4659.1,155,11.879999999999999,Prueba_40_kms.tcx
2023-11-07T16:57:29Z,36.7366820,-4.4610430,166.2,4663.4,155,12.96,Prueba_40_kms.tcx
2023-11-07T16:57:30Z,36.7367130,-4.4610680,166.0,4667.4,156,13.68,Prueba_40_kms.tcx
2023-11-07T16:57:31Z,36.7367510,-4.4610860,165.8,4671.9,156,14.76,Prueba_40_kms.tcx
2023-11-07T16:57:32Z,36.7367930,-4.4611090,165.4,4677.0,155,15.48,Prueba_40_kms.tcx
2023-11-07T16:57:33Z,36.7368290,-4.4611400,165.2,4681.9,156,16.2,Prueba_40_kms.tcx
