activity_id,date,distance_meters,elevation_gain,duration_seconds,hour_of_day,atl_start,ctl_start,watt_kg,avg_temperature,dh_extreme_pct,dh_pct,green_pct,yellow_pct,orange_pct,red_pct,black_pct
11159578804,2024-04-11,15268.5,393.19999999999936,4295.0,17,36.979477,29.180763,2.453038674033149,14.67741935483871,0.03098123156972323,0.31481042794293296,0.3089573684384856,0.09858782878174635,0.1484602433459387,0.06295852605883227,0.03524437386234092
11142778923,2024-04-09,19352.6,545.2000000000003,6167.0,14,28.93846,27.423368,2.453038674033149,20.39071494893222,0.04221512041642507,0.31434036976103824,0.3309621225668479,0.07719113640052006,0.12628672100603192,0.055038198090991045,0.05396633175814571
11121473372,2024-04-06,16197.9,398.19999999999993,4858.0,17,27.837336,26.85155,2.453038674033149,21.786232732381176,0.020706625984072025,0.3318356688531009,0.3003819237040475,0.06915927931750276,0.1700202898357222,0.07651042307823734,0.03138578922731728
11106072928,2024-04-04,41183.0,176.80000000000092,8093.0,14,19.690636,25.438366,2.3984055248618783,19.20658842357962,0.0019084680200704169,0.0848254724808261,0.8667825098789511,0.03718383156572132,0.005362107253007753,0.0018344435185357552,0.002103167282887431
11091783831,2024-04-02,35005.7,163.60000000000048,7675.0,14,13.7638035,24.727308,2.3616626086956525,17.062648104265403,0.0018950249314629718,0.09038081716334491,0.8485606214566759,0.04690848105848581,0.006830096858430165,0.004085741822168694,0.001339216709431526
11084774766,2024-04-01,28487.3,171.7999999999996,6323.0,14,5.7421517,23.732834,2.3640266304347826,15.447472150814054,0.0014653443453797618,0.11012675891896921,0.8107996072030265,0.05239890648883181,0.01633253500138161,0.006525345011181404,0.0023515030312296994
10986956866,2024-03-18,35406.4,183.79999999999973,6786.0,15,28.45467,30.92917,2.3973720652173913,18.484544295729766,0.001368825524785268,0.11070978470542431,0.8165816576788884,0.05144600909558564,0.013297096931627278,0.004193506534752872,0.002403119528936449
10952040929,2024-03-13,33104.9,175.8000000000004,6087.0,15,43.690018,32.574398,2.402173913043478,15.660115809791192,0.0010711069281839946,0.12538378696224095,0.804494700829832,0.05671714471870684,0.00892660902444199,0.0028223841455203855,0.0005842673910738577
10937522317,2024-03-11,33469.9,253.2000000000006,7092.0,15,45.239376,32.139088,2.402173913043478,17.68367816091954,0.0029203503677016815,0.15434920681342917,0.7444733418699978,0.0778263728131008,0.012377293246230754,0.004318384183762663,0.0037350507057771704
10928381591,2024-03-10,19922.4,649.2,7394.0,7,27.0019,28.961866,2.3995656894679698,9.874271309279974,0.05030788922010092,0.3029655480814156,0.2751715390678244,0.037449683206412905,0.17289736697230143,0.11517675349963499,0.046031219952309715
10904942671,2024-03-06,34625.7,154.99999999999966,6581.0,17,33.68685,29.638996,2.294179139784946,10.644670050761421,0.0016939147613893935,0.08690096920378336,0.8382799565489296,0.05677129319834693,0.01148486562968677,0.0037974877588618666,0.0010715128990020325
10896724321,2024-03-05,33927.7,171.20000000000033,6639.0,15,25.960512,28.329155,2.294179139784946,17.232739420935413,0.000523199767640279,0.1031972108776783,0.8227600398353999,0.050608044015224576,0.016799687799783115,0.0044039563034107545,0.001707861400862868
10868819260,2024-03-01,31574.4,236.6000000000007,6576.0,15,34.146236,29.304493,2.3010752688172045,17.415881779798635,0.0020658119631991314,0.14936986865671517,0.7397931536209469,0.0731043135879703,0.025340366412668593,0.006196261068659238,0.0041302246898407575
10848701756,2024-02-27,28365.6,213.60000000000076,5876.0,15,41.820637,29.811668,2.3010752688172045,15.437647915528855,0.003162429227965195,0.15903863745707736,0.7354191009602574,0.07802112756864556,0.015708876170512497,0.005382213070944579,0.003267615544597552
10831839239,2024-02-25,26226.5,728.6000000000001,7869.0,6,29.238052,27.121235,2.3010752688172045,9.889621752591196,0.0273013864898039,0.28492556731593166,0.31218924220016603,0.06301433970085255,0.20469985889088513,0.06531141917306231,0.042558186229298266
10821662665,2024-02-23,28475.5,169.39999999999895,5602.0,16,27.69719,26.685013,2.2827310752688175,13.54024069198947,0.0009957269606040457,0.12914029199941882,0.7899669387218881,0.05440345052202711,0.017846928406901767,0.004181308683629994,0.003465354705530207
10801434961,2024-02-20,30304.6,142.59999999999945,5804.0,15,31.613813,26.950048,2.287303440860215,17.65136476426799,0.0010356608266659038,0.10211593272150514,0.8296925845272436,0.04680601636733641,0.015746767573403386,0.0025743486837610276,0.0020286893000845815
10794641440,2024-02-19,35078.4,174.39999999999958,6925.0,15,22.494173,25.40675,2.28959311827957,15.460924040720439,0.00198354526140245,0.10672420896191197,0.8156492637888239,0.05748836399475136,0.012676113280111277,0.0033651502951207155,0.002113354417878542
10754831022,2024-02-13,35506.2,178.1999999999989,7225.0,15,40.720478,27.380718,2.296475483870968,18.56579904027919,0.001514904715236073,0.09771947670041162,0.8131905545885207,0.0587214087006643,0.02094415250299632,0.0046522328896891245,0.0032572699024817184
10747954328,2024-02-12,30898.5,187.40000000000038,6561.0,15,36.377735,26.377892,2.296475483870968,22.32040917340373,0.0025789091139147105,0.11955430136377096,0.7939453892960834,0.06826253640702257,0.009909972063359355,0.0041443342078346344,0.001604557548014388
10731687673,2024-02-10,41198.4,486.5999999999998,9904.0,6,27.830585,24.435608,2.272044893617021,10.061778537836682,0.0018354402959885737,0.1460564015487851,0.6949009948648981,0.08744568049543261,0.05341705476339929,0.009942979661420742,0.006401448370075702
10708924878,2024-02-06,29838.8,180.99999999999943,6643.0,15,39.914795,25.407421,2.272044893617021,20.793029045643152,0.0014455716123682202,0.11599408217124417,0.7885487082697874,0.06494305841155952,0.020056173087131663,0.00564120831901615,0.0033711981288928124
10702143697,2024-02-05,28478.6,109.80000000000035,5860.0,15,36.369717,24.50162,2.272044893617021,13.624559450936747,0.001141174203104243,0.07837395509794132,0.8684612297377567,0.0355915093505924,0.0092055463743051,0.003982462426578806,0.003244122809721345
10685631371,2024-02-03,40807.6,260.19999999999925,8219.0,7,33.041122,23.287066,2.3014247844827587,10.44934765924789,0.0001333164105555355,0.13784882740056045,0.7539729628632521,0.07923728449940043,0.02163182861442521,0.004505661573001965,0.0026701186388043887
10682033255,2024-02-02,25751.1,106.39999999999947,5212.0,16,28.440489,22.330173,2.289091318327974,12.457792207792208,0.0011271041713068904,0.08222258417426966,0.8580710052903273,0.03946209333359304,0.01256041124724828,0.004380058526618673,0.002176743256635994
10668741318,2024-01-31,29073.2,149.60000000000116,5916.0,15,28.78577,21.997622,2.2913826366559484,13.495926319518244,0.0004096631467380444,0.10191017226342677,0.8126535156024646,0.06811044644258482,0.012020147985828953,0.002286481609008843,0.002609572949948049
10654826643,2024-01-29,38487.3,201.00000000000085,7904.0,15,24.484726,20.901897,2.2887700534759357,13.439161414086051,0.0005075180121185597,0.10549201222346977,0.8172559852108517,0.055662648777547494,0.014619298739016198,0.003735677183524222,0.002726859853471914
10621570886,2024-01-24,39547.4,191.39999999999998,7555.0,15,34.659107,21.134865,2.281449893390192,15.806846999154692,0.0005474351006575253,0.09391560850141462,0.8369074325466747,0.04970173227933336,0.012871034992406,0.0031523460870016206,0.002904410492511999
10608342936,2024-01-22,39540.7,200.39999999999952,8121.0,15,29.689844,19.587444,2.2741764080765146,12.758681979764834,0.0010933697276141912,0.1127199245606207,0.8169147722692232,0.05497939402346819,0.010148804449909033,0.002138551649815968,0.002005183319348481
10592736697,2024-01-20,41008.4,217.6000000000007,9201.0,7,24.305702,18.157316,2.2597676874340022,8.86244907740235,0.0010671065068238244,0.11720847652923144,0.7828076924570768,0.08246568303359386,0.010211202832812766,0.00436282401260563,0.0018770146278556193
10577006854,2024-01-17,32134.6,118.9999999999996,6636.0,15,25.332714,17.622282,2.2717622080679405,18.44276812069531,0.0013892857381582197,0.08263625980917506,0.8615148553718889,0.039717009587768776,0.009087372596441995,0.003018771998984983,0.002636444897582306
